cityid,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
39,2020,1,4,.,.,.,.,.,.,.,.,.
39,2020,1,5,.,.,.,.,.,.,.,.,.
39,2020,1,6,.,.,.,.,.,.,.,.,.
39,2020,1,7,.,.,.,.,.,.,.,.,.
39,2020,1,8,-.00978,-.0159,.00554,-.026,-.0235,-.00989,-.0174,-.00955,-.00954
39,2020,1,9,-.0096,-.0189,.00299,-.0251,-.0163,-.00463,-.0193,-.00794,-.0112
39,2020,1,10,-.00809,-.0179,.00299,-.0233,-.0109,.00339,-.0194,-.00642,-.00971
39,2020,1,11,-.00594,-.0129,.00665,-.0189,-.00715,.00675,-.00739,-.0051,-.0069
39,2020,1,12,-.00374,-.00781,.00888,-.0144,-.00338,.014,.00223,-.00385,-.00372
39,2020,1,13,-.00229,-.00277,.0121,-.00999,.000393,.0104,.0127,-.00301,-.00185
39,2020,1,14,-.000662,.00328,.0132,-.00466,.00542,.00952,.0252,-.00142,-.000628
39,2020,1,15,-.000146,.00731,.0114,.000666,.00574,.00923,.0302,-.00141,.000395
39,2020,1,16,.000816,.0113,.0103,.00866,.00731,.0101,.0373,-.00111,.00205
39,2020,1,17,.000984,.0134,.0106,.0104,.007,.00879,.0454,-.00102,.00198
39,2020,1,18,.000233,.0124,.0057,.0131,.00479,.0105,.0421,-.00133,.000751
39,2020,1,19,-.00113,.0113,.000279,.0158,.00259,.00631,.0415,-.0022,-.00136
39,2020,1,20,-.00234,.0103,-.00609,.0184,.000393,.00616,.0379,-.00348,-.00239
39,2020,1,21,-.000438,.0103,-.00163,.0175,.00511,.00719,.04,-.00102,-.00122
39,2020,1,22,.00066,.00933,-.00259,.0202,.00888,.00675,.0418,.00104,-.00142
39,2020,1,23,.00176,.00933,-.00131,.022,.007,.00602,.0433,.00189,-.000102
39,2020,1,24,.00293,.0103,-.00275,.0211,.007,.00383,.0371,.0031,.00126
39,2020,1,25,.00521,.00731,.00123,.0166,.00794,.00412,.0207,.0053,.0044
39,2020,1,26,.00708,.00429,.00378,.0122,.00888,.0031,.00458,.00733,.00681
39,2020,1,27,.00816,.000252,.000916,.0104,.00762,.00456,-.0123,.00879,.00814
39,2020,1,28,.00841,-.00176,.00155,.00599,.00448,-.00171,-.0282,.00823,.01
39,2020,1,29,.00803,-.00277,.000916,-.000222,.0000786,-.00959,-.042,.00721,.011
39,2020,1,30,.00712,-.00479,-.00163,-.00821,.0000786,-.0146,-.055,.00686,.00981
39,2020,1,31,.00538,-.00479,-.0045,-.0109,-.000865,-.0159,-.0594,.00562,.0075
39,2020,2,1,.00318,.00429,-.00801,-.0135,-.00244,-.021,-.0542,.00325,.00516
39,2020,2,2,.00191,.0134,-.00785,-.0162,-.00401,-.024,-.0521,.00201,.00365
39,2020,2,3,.000149,.0224,-.0096,-.0189,-.00558,-.0283,-.0459,.000353,.00134
39,2020,2,4,-.00214,.0295,-.0112,-.0215,-.0112,-.0306,-.0412,-.00207,-.00106
39,2020,2,5,-.00336,.0386,-.0106,-.0233,-.0134,-.0291,-.0365,-.00361,-.00211
39,2020,2,6,-.00534,.0456,-.0123,-.0242,-.016,-.0347,-.032,-.00536,-.00467
39,2020,2,7,-.00755,.0396,-.0118,-.0304,-.0178,-.0407,-.0395,-.00718,-.00722
39,2020,2,8,-.0106,.0255,-.00912,-.0349,-.0194,-.0437,-.0504,-.00886,-.0117
39,2020,2,9,-.0129,.0113,-.00625,-.0393,-.021,-.0395,-.0558,-.0105,-.0149
39,2020,2,10,-.0156,-.00277,-.00402,-.0437,-.0226,-.0372,-.0655,-.0128,-.0179
39,2020,2,11,-.0178,-.0159,-.00402,-.0482,-.0197,-.0315,-.0709,-.0134,-.022
39,2020,2,12,-.0207,-.031,-.00546,-.0526,-.0204,-.0277,-.0795,-.0149,-.0267
39,2020,2,13,-.0228,-.0441,-.00434,-.0553,-.0191,-.0271,-.0875,-.0158,-.0303
39,2020,2,14,-.0226,-.0502,-.00402,-.0535,-.0147,-.0233,-.0885,-.0149,-.0308
39,2020,2,15,-.0231,-.0532,-.00992,-.0508,-.0116,-.0259,-.0876,-.0141,-.0332
39,2020,2,16,-.0245,-.0562,-.0179,-.0482,-.00841,-.0325,-.0866,-.0138,-.0368
39,2020,2,17,-.0257,-.0592,-.0244,-.0455,-.00527,-.0411,-.0815,-.0134,-.0404
39,2020,2,18,-.023,-.0592,-.0172,-.0455,-.000236,-.0394,-.0878,-.0109,-.0372
39,2020,2,19,-.0219,-.0633,-.0164,-.0428,.00511,-.0445,-.0858,-.00833,-.0379
39,2020,2,20,-.0217,-.0663,-.0174,-.0393,.00888,-.0551,-.0884,-.00705,-.0389
39,2020,2,21,-.0218,-.0633,-.0185,-.0322,.0101,-.064,-.0864,-.00641,-.0403
39,2020,2,22,-.0206,-.0572,-.0184,-.0242,.0123,-.0585,-.0862,-.00617,-.0377
39,2020,2,23,-.0191,-.0512,-.0179,-.0162,.0145,-.0507,-.0894,-.0057,-.0346
39,2020,2,24,-.0187,-.0481,-.0236,-.00555,.0199,-.0507,-.0905,-.00427,-.0354
39,2020,2,25,-.0187,-.0421,-.0273,.00422,.0164,-.0396,-.0894,-.00555,-.0339
39,2020,2,26,-.0186,-.035,-.0308,.0149,.0155,-.031,-.0957,-.00649,-.0321
39,2020,2,27,-.0171,-.029,-.0332,.0238,.0155,-.0074,-.0967,-.00575,-.0295
39,2020,2,28,-.0165,-.0239,-.0335,.0291,.0127,.0114,-.0988,-.00631,-.0273
39,2020,2,29,-.0177,-.0169,-.0317,.0326,.00982,.0143,-.0988,-.00767,-.0281
39,2020,3,1,-.0195,-.00983,-.0325,.0362,.007,.0152,-.0955,-.0093,-.0304
39,2020,3,2,-.0214,-.00277,-.0333,.0397,.00417,.0146,-.0965,-.011,-.0326
39,2020,3,3,-.0239,.00429,-.036,.0415,.00291,.0107,-.102,-.0129,-.0355
39,2020,3,4,-.0257,.0113,-.037,.0424,.00102,.0111,-.101,-.0147,-.0374
39,2020,3,5,-.0274,.0194,-.0372,.0433,-.00118,.0066,-.104,-.017,-.0383
39,2020,3,6,-.0296,.0224,-.0388,.038,-.000236,.00587,-.109,-.0201,-.0391
39,2020,3,7,-.0312,.0194,-.0392,.0291,-.00055,.00762,-.117,-.0223,-.0395
39,2020,3,8,-.0326,.0164,-.0376,.0202,-.000865,.00529,-.13,-.0245,-.0395
39,2020,3,9,-.0339,.0134,-.0367,.0113,-.00118,.0066,-.14,-.0267,-.0392
39,2020,3,10,-.0357,.0103,-.0362,.00155,-.00275,.00646,-.149,-.0288,-.04
39,2020,3,11,-.0377,.00731,-.0376,-.00733,-.00338,.00412,-.158,-.0311,-.0415
39,2020,3,12,-.0396,.00328,-.0375,-.0162,-.00401,.005,-.164,-.0336,-.0426
39,2020,3,13,-.042,.00429,-.0383,-.0198,-.00652,.00295,-.17,-.0361,-.0448
39,2020,3,14,-.0459,.00529,-.0429,-.0233,-.00998,-.00332,-.177,-.04,-.0487
39,2020,3,15,-.05,.0063,-.047,-.0269,-.0134,-.0118,-.181,-.0446,-.0521
39,2020,3,16,-.0548,.00731,-.0544,-.0304,-.0169,-.021,-.183,-.0498,-.0565
39,2020,3,17,-.0604,.00832,-.0603,-.034,-.0197,-.0439,-.19,-.0558,-.0618
39,2020,3,18,-.0674,.0103,-.0657,-.0393,-.0229,-.0833,-.203,-.0627,-.0688
39,2020,3,19,-.0754,.0113,-.0727,-.0437,-.0263,-.129,-.217,-.0704,-.077
39,2020,3,20,-.0846,.00832,-.0808,-.0499,-.0298,-.184,-.236,-.0779,-.0879
39,2020,3,21,-.0941,.00429,-.0905,-.0544,-.0323,-.235,-.259,-.0866,-.0981
39,2020,3,22,-.103,.000252,-.0996,-.0588,-.0348,-.276,-.284,-.094,-.107
39,2020,3,23,-.11,-.00378,-.106,-.0633,-.0373,-.31,-.312,-.102,-.114
39,2020,3,24,-.116,-.00781,-.111,-.0668,-.0402,-.335,-.334,-.108,-.119
39,2020,3,25,-.122,-.0118,-.119,-.0695,-.0427,-.349,-.354,-.115,-.123
39,2020,3,26,-.128,-.0149,-.128,-.0721,-.0458,-.359,-.372,-.121,-.128
39,2020,3,27,-.135,-.0149,-.138,-.0739,-.0502,-.372,-.389,-.13,-.133
39,2020,3,28,-.144,-.0189,-.147,-.0784,-.0581,-.385,-.405,-.139,-.142
39,2020,3,29,-.153,-.0229,-.155,-.0828,-.0659,-.396,-.42,-.147,-.15
39,2020,3,30,-.161,-.027,-.162,-.0872,-.0738,-.404,-.435,-.155,-.158
39,2020,3,31,-.17,-.031,-.17,-.0917,-.0832,-.412,-.448,-.164,-.167
39,2020,4,1,-.179,-.0371,-.177,-.0961,-.093,-.419,-.463,-.173,-.175
39,2020,4,2,-.187,-.0441,-.184,-.101,-.103,-.428,-.475,-.181,-.185
39,2020,4,3,-.197,-.0572,-.191,-.108,-.113,-.438,-.486,-.189,-.197
39,2020,4,4,-.207,-.0643,-.199,-.117,-.121,-.445,-.495,-.198,-.208
39,2020,4,5,-.217,-.0713,-.207,-.125,-.129,-.452,-.505,-.208,-.219
39,2020,4,6,-.228,-.0784,-.216,-.134,-.138,-.459,-.51,-.218,-.23
39,2020,4,7,-.238,-.0855,-.224,-.143,-.144,-.466,-.516,-.228,-.24
39,2020,4,8,-.247,-.0925,-.232,-.152,-.151,-.469,-.525,-.236,-.251
39,2020,4,9,-.257,-.0996,-.239,-.164,-.157,-.473,-.535,-.247,-.261
39,2020,4,10,-.267,-.107,-.246,-.172,-.164,-.476,-.543,-.257,-.269
39,2020,4,11,-.277,-.124,-.255,-.174,-.17,-.479,-.549,-.267,-.279
39,2020,4,12,-.287,-.141,-.265,-.177,-.176,-.495,-.555,-.278,-.29
39,2020,4,13,-.297,-.158,-.274,-.18,-.182,-.5,-.561,-.288,-.299
39,2020,4,14,-.307,-.175,-.283,-.182,-.189,-.504,-.569,-.298,-.308
39,2020,4,15,-.316,-.192,-.293,-.185,-.195,-.509,-.57,-.308,-.318
39,2020,4,16,-.325,-.207,-.304,-.186,-.201,-.509,-.575,-.317,-.326
39,2020,4,17,-.332,-.218,-.314,-.188,-.206,-.51,-.582,-.324,-.333
39,2020,4,18,-.337,-.224,-.322,-.191,-.212,-.512,-.591,-.33,-.338
39,2020,4,19,-.34,-.23,-.327,-.194,-.217,-.502,-.6,-.334,-.34
39,2020,4,20,-.345,-.236,-.333,-.196,-.223,-.501,-.608,-.339,-.344
39,2020,4,21,-.349,-.242,-.339,-.199,-.229,-.5,-.615,-.343,-.347
39,2020,4,22,-.353,-.247,-.343,-.202,-.235,-.499,-.628,-.349,-.35
39,2020,4,23,-.358,-.253,-.347,-.204,-.242,-.501,-.636,-.354,-.353
39,2020,4,24,-.362,-.259,-.35,-.204,-.245,-.502,-.643,-.358,-.356
39,2020,4,25,-.364,-.261,-.352,-.208,-.25,-.499,-.638,-.361,-.358
39,2020,4,26,-.367,-.263,-.355,-.212,-.254,-.495,-.632,-.364,-.361
39,2020,4,27,-.369,-.265,-.358,-.215,-.258,-.492,-.629,-.367,-.364
39,2020,4,28,-.372,-.266,-.36,-.219,-.261,-.488,-.625,-.369,-.366
39,2020,4,29,-.374,-.267,-.363,-.222,-.264,-.486,-.621,-.372,-.369
39,2020,4,30,-.377,-.268,-.367,-.226,-.267,-.483,-.615,-.375,-.371
39,2020,5,1,-.378,-.269,-.37,-.232,-.27,-.48,-.606,-.377,-.372
39,2020,5,2,-.38,-.269,-.37,-.24,-.272,-.478,-.602,-.379,-.372
39,2020,5,3,-.381,-.269,-.372,-.248,-.273,-.479,-.601,-.382,-.373
39,2020,5,4,-.382,-.269,-.374,-.256,-.275,-.477,-.599,-.384,-.373
39,2020,5,5,-.384,-.27,-.376,-.264,-.278,-.476,-.597,-.386,-.373
39,2020,5,6,-.384,-.271,-.375,-.272,-.279,-.473,-.593,-.388,-.372
39,2020,5,7,-.385,-.272,-.374,-.281,-.285,-.467,-.589,-.39,-.372
39,2020,5,8,-.387,-.277,-.371,-.29,-.291,-.463,-.589,-.394,-.372
39,2020,5,9,-.388,-.279,-.368,-.292,-.295,-.458,-.587,-.394,-.373
39,2020,5,10,-.388,-.281,-.364,-.295,-.299,-.452,-.583,-.395,-.373
39,2020,5,11,-.39,-.283,-.362,-.298,-.303,-.45,-.582,-.396,-.374
39,2020,5,12,-.392,-.286,-.361,-.3,-.315,-.448,-.578,-.4,-.376
39,2020,5,13,-.395,-.289,-.36,-.302,-.323,-.446,-.573,-.402,-.378
39,2020,5,14,-.397,-.292,-.359,-.304,-.328,-.444,-.575,-.404,-.381
39,2020,5,15,-.398,-.294,-.36,-.305,-.33,-.44,-.574,-.405,-.384
39,2020,5,16,-.4,-.298,-.36,-.306,-.335,-.436,-.58,-.406,-.386
39,2020,5,17,-.402,-.302,-.359,-.307,-.341,-.434,-.584,-.408,-.388
39,2020,5,18,-.404,-.306,-.358,-.307,-.346,-.431,-.591,-.409,-.39
39,2020,5,19,-.405,-.309,-.36,-.309,-.343,-.429,-.6,-.409,-.392
39,2020,5,20,-.406,-.312,-.361,-.314,-.344,-.426,-.61,-.41,-.394
39,2020,5,21,-.408,-.315,-.363,-.317,-.345,-.425,-.616,-.411,-.396
39,2020,5,22,-.408,-.315,-.366,-.319,-.344,-.416,-.615,-.41,-.397
39,2020,5,23,-.41,-.314,-.373,-.323,-.345,-.411,-.613,-.411,-.401
39,2020,5,24,-.412,-.313,-.381,-.326,-.347,-.405,-.613,-.412,-.404
39,2020,5,25,-.415,-.312,-.391,-.33,-.349,-.403,-.609,-.414,-.409
39,2020,5,26,-.411,-.311,-.383,-.329,-.342,-.399,-.61,-.411,-.406
39,2020,5,27,-.411,-.309,-.385,-.329,-.34,-.397,-.61,-.409,-.407
39,2020,5,28,-.411,-.307,-.386,-.328,-.34,-.389,-.606,-.408,-.407
39,2020,5,29,-.41,-.309,-.385,-.327,-.341,-.385,-.61,-.408,-.406
39,2020,5,30,-.409,-.313,-.378,-.327,-.342,-.381,-.613,-.408,-.403
40,2020,1,1,.,.,.,.,.,.,.,.,.
40,2020,1,2,.,.,.,.,.,.,.,.,.
40,2020,1,3,.,.,.,.,.,.,.,.,.
40,2020,1,4,.,.,.,.,.,.,.,.,.
40,2020,1,5,.,.,.,.,.,.,.,.,.
40,2020,1,6,.,.,.,.,.,.,.,.,.
40,2020,1,7,.,.,.,.,.,.,.,.,.
40,2020,1,8,-.000135,.044,.0414,.0367,-.00487,.0254,-.0195,-.00349,.0451
40,2020,1,9,-.000451,.0513,.0331,.032,-.00487,.0232,-.0195,-.00272,.0408
40,2020,1,10,-.00203,.0549,.0248,.0272,-.00487,.0143,-.0181,-.00253,.0281
40,2020,1,11,-.00354,.044,.0222,.00828,-.00348,.00629,-.017,-.00269,.0195
40,2020,1,12,-.00475,.033,.0203,-.0107,-.00209,.000876,-.0151,-.00294,.0105
40,2020,1,13,-.0053,.022,.0209,-.0296,-.000696,-.00199,-.0104,-.00328,-.00028
40,2020,1,14,-.00368,.011,.0229,-.0438,.000696,.00502,-.00393,-.00238,-.006
40,2020,1,15,-.00248,0,.0209,-.0533,.00209,.021,.00304,-.00203,-.0145
40,2020,1,16,-.00209,-.011,.0203,-.0627,.00209,.0254,.0074,-.00112,-.0253
40,2020,1,17,-.0035,-.0256,.0171,-.0722,-.000696,-.00422,.00934,-.00209,-.0335
40,2020,1,18,-.00324,-.0183,.0101,-.0675,-.000696,.00183,.00913,-.00311,-.029
40,2020,1,19,-.00267,-.011,.00559,-.0627,-.000696,.00597,.01,-.00329,-.0281
40,2020,1,20,-.00344,-.00366,-.00336,-.058,-.000696,.00311,.00861,-.00395,-.0279
40,2020,1,21,-.00174,-.00366,-.00272,-.0485,-.000696,-.00104,.0115,-.00205,-.0267
40,2020,1,22,-.00291,.00366,-.011,-.0343,-.000696,-.0256,.00938,-.0025,-.0256
40,2020,1,23,-.0029,.011,-.0187,-.0201,-.000696,-.0326,.0122,-.00353,-.0222
40,2020,1,24,.00204,.0183,-.0168,-.0107,.000696,-.00199,.0162,4.90e-06,-.0106
40,2020,1,25,.00256,.00733,-.0174,-.00118,.000696,-.00135,.0152,.00138,-.0108
40,2020,1,26,.00283,-.00366,-.0161,.00828,.000696,-.00836,.0134,.00178,-.00583
40,2020,1,27,.0026,-.00733,-.0238,.0225,.000696,-.0147,.0098,.00197,-.00017
40,2020,1,28,.00161,-.0183,-.0238,.0225,.000696,-.0179,.00518,.00117,.00307
40,2020,1,29,.00313,-.0293,-.0206,.0272,.000696,-.0039,.00288,.00229,.0104
40,2020,1,30,.00426,-.0403,-.0174,.0367,.00209,-.00422,-.00158,.00382,.0167
40,2020,1,31,.00426,-.0549,-.0161,.0509,.00487,-.00518,-.00598,.00527,.0158
40,2020,2,1,.00715,-.0549,-.00975,.0604,-.000696,-.0109,-.00975,.00951,.0186
40,2020,2,2,.00941,-.0549,-.00847,.0698,-.00626,-.0131,-.0144,.0138,.0194
40,2020,2,3,.012,-.0549,-.004,.0793,-.0118,-.0186,-.0186,.018,.021
40,2020,2,4,.0135,-.0549,-.00016,.0793,-.0174,-.0179,-.0242,.0209,.023
40,2020,2,5,.0148,-.0549,.00176,.0698,-.023,-.0237,-.0292,.024,.0222
40,2020,2,6,.0168,-.0549,.00559,.0556,-.0285,-.0262,-.0331,.0277,.0221
40,2020,2,7,.0175,-.0476,.00559,.0414,-.0369,-.0284,-.0381,.0294,.0251
40,2020,2,8,.0177,-.0513,.0126,.0272,-.0369,-.0249,-.0384,.0294,.0278
40,2020,2,9,.0181,-.0549,.0203,.013,-.0369,-.0198,-.0385,.0299,.0298
40,2020,2,10,.0188,-.0586,.0286,-.00118,-.0369,-.0131,-.0385,.0307,.0314
40,2020,2,11,.0204,-.0623,.0395,-.0107,-.0369,-.0135,-.0382,.0325,.0348
40,2020,2,12,.0221,-.0659,.0478,-.0154,-.0369,-.000717,-.037,.0347,.0371
40,2020,2,13,.0233,-.0696,.0548,-.0249,-.0369,.00852,-.0357,.0356,.0405
40,2020,2,14,.0259,-.0806,.0638,-.0343,-.0369,.0216,-.0352,.039,.043
40,2020,2,15,.0229,-.0806,.0599,-.0485,-.0424,.028,-.0432,.0356,.0515
40,2020,2,16,.0201,-.0806,.0587,-.0627,-.048,.0299,-.0494,.0315,.0592
40,2020,2,17,.0169,-.0806,.0567,-.0769,-.0536,.0302,-.0556,.0273,.0654
40,2020,2,18,.0189,-.0806,.0567,-.0627,-.0536,.035,-.0507,.0288,.0663
40,2020,2,19,.0161,-.0806,.0542,-.0627,-.0592,.034,-.0551,.0243,.0738
40,2020,2,20,.0121,-.0806,.0497,-.0533,-.0647,.0299,-.0617,.0194,.0777
40,2020,2,21,.00916,-.0806,.0478,-.0438,-.0689,.0356,-.0659,.0155,.0781
40,2020,2,22,.00723,-.0916,.0459,-.0201,-.0759,.0417,-.0596,.0126,.0653
40,2020,2,23,.0047,-.103,.0414,.00355,-.0828,.0458,-.0561,.0103,.0543
40,2020,2,24,-.00171,-.114,.0318,.013,-.0953,.0477,-.0595,.00253,.0503
40,2020,2,25,-.00556,-.125,.0273,.0272,-.101,.0499,-.0589,-.00112,.0385
40,2020,2,26,-.00836,-.136,.0241,.0414,-.106,.0515,-.0568,-.00424,.0304
40,2020,2,27,-.0112,-.147,.0203,.0462,-.112,.0541,-.053,-.00844,.026
40,2020,2,28,-.0148,-.158,.0209,.0509,-.118,.0461,-.0493,-.0141,.026
40,2020,2,29,-.0164,-.165,.0229,.0462,-.113,.0436,-.048,-.0181,.0357
40,2020,3,1,-.0186,-.172,.0222,.0414,-.109,.0394,-.0465,-.0229,.0424
40,2020,3,2,-.0208,-.179,.0222,.0367,-.105,.0347,-.0437,-.0278,.048
40,2020,3,3,-.0228,-.187,.0235,.032,-.102,.0289,-.0426,-.0328,.0592
40,2020,3,4,-.0249,-.194,.0229,.0272,-.0995,.0241,-.0405,-.037,.063
40,2020,3,5,-.0258,-.201,.0248,.0272,-.0967,.0232,-.0371,-.0399,.0653
40,2020,3,6,-.0273,-.205,.0197,.0272,-.0953,.0235,-.0365,-.0424,.0668
40,2020,3,7,-.0273,-.212,.0197,.0272,-.0953,.0232,-.0366,-.0416,.0625
40,2020,3,8,-.0268,-.22,.0229,.0272,-.0953,.0222,-.0359,-.0404,.0595
40,2020,3,9,-.0259,-.227,.0273,.0272,-.0953,.0235,-.0359,-.0387,.0577
40,2020,3,10,-.0261,-.234,.0261,.0272,-.0967,.0251,-.0356,-.0374,.0486
40,2020,3,11,-.026,-.242,.028,.0272,-.0981,.0264,-.0372,-.0357,.0453
40,2020,3,12,-.0263,-.249,.0267,.0272,-.0995,.0315,-.0401,-.0342,.042
40,2020,3,13,-.0264,-.253,.0248,.0272,-.0995,.0302,-.0379,-.0339,.0362
40,2020,3,14,-.0278,-.253,.019,.0272,-.108,.026,-.0434,-.0331,.0298
40,2020,3,15,-.0283,-.253,.0171,.0272,-.116,.0235,-.0481,-.0319,.0256
40,2020,3,16,-.0298,-.253,.0126,.0272,-.125,.0143,-.0538,-.0312,.021
40,2020,3,17,-.033,-.253,.0101,.0225,-.132,-.0192,-.0606,-.0326,.0142
40,2020,3,18,-.037,-.253,.00687,.0178,-.138,-.0549,-.0662,-.0352,.00674
40,2020,3,19,-.0419,-.253,.00559,.013,-.145,-.112,-.0721,-.0392,.00104
40,2020,3,20,-.0499,-.256,-.00208,.00828,-.152,-.179,-.0829,-.045,-.0105
40,2020,3,21,-.0611,-.256,-.011,-.0107,-.155,-.241,-.09,-.0569,-.0206
40,2020,3,22,-.0713,-.256,-.0219,-.0296,-.158,-.284,-.0969,-.0679,-.0287
40,2020,3,23,-.0798,-.256,-.0334,-.0485,-.161,-.305,-.102,-.0775,-.0376
40,2020,3,24,-.0874,-.256,-.0449,-.0627,-.164,-.315,-.104,-.0868,-.0407
40,2020,3,25,-.0948,-.256,-.0564,-.0769,-.166,-.324,-.106,-.0964,-.0463
40,2020,3,26,-.103,-.256,-.0711,-.0911,-.169,-.321,-.111,-.106,-.056
40,2020,3,27,-.11,-.256,-.0782,-.105,-.172,-.319,-.115,-.115,-.0557
40,2020,3,28,-.119,-.267,-.0884,-.11,-.175,-.314,-.119,-.126,-.0605
40,2020,3,29,-.127,-.278,-.0961,-.115,-.177,-.31,-.123,-.136,-.0651
40,2020,3,30,-.136,-.289,-.107,-.12,-.18,-.313,-.128,-.147,-.0738
40,2020,3,31,-.145,-.3,-.116,-.124,-.183,-.317,-.135,-.158,-.0812
40,2020,4,1,-.154,-.311,-.127,-.129,-.186,-.319,-.141,-.168,-.0892
40,2020,4,2,-.162,-.322,-.136,-.134,-.189,-.322,-.145,-.177,-.0927
40,2020,4,3,-.169,-.333,-.147,-.138,-.191,-.325,-.146,-.187,-.0993
40,2020,4,4,-.179,-.341,-.156,-.157,-.198,-.333,-.149,-.2,-.104
40,2020,4,5,-.19,-.348,-.168,-.176,-.205,-.338,-.154,-.213,-.11
40,2020,4,6,-.2,-.355,-.18,-.195,-.212,-.345,-.158,-.226,-.118
40,2020,4,7,-.21,-.363,-.188,-.214,-.219,-.346,-.16,-.239,-.123
40,2020,4,8,-.219,-.37,-.194,-.233,-.226,-.355,-.163,-.251,-.128
40,2020,4,9,-.229,-.377,-.2,-.252,-.233,-.362,-.166,-.263,-.136
40,2020,4,10,-.237,-.385,-.203,-.271,-.24,-.364,-.17,-.274,-.141
40,2020,4,11,-.244,-.403,-.212,-.285,-.243,-.36,-.171,-.281,-.149
40,2020,4,12,-.253,-.421,-.222,-.299,-.246,-.393,-.174,-.292,-.157
40,2020,4,13,-.26,-.44,-.23,-.314,-.248,-.392,-.175,-.301,-.162
40,2020,4,14,-.266,-.458,-.24,-.328,-.251,-.393,-.177,-.309,-.166
40,2020,4,15,-.273,-.476,-.249,-.337,-.254,-.389,-.179,-.318,-.166
40,2020,4,16,-.279,-.495,-.264,-.347,-.257,-.383,-.182,-.326,-.17
40,2020,4,17,-.287,-.513,-.28,-.356,-.258,-.377,-.184,-.334,-.177
40,2020,4,18,-.291,-.505,-.285,-.347,-.265,-.374,-.187,-.341,-.18
40,2020,4,19,-.294,-.498,-.288,-.337,-.272,-.343,-.189,-.344,-.178
40,2020,4,20,-.298,-.491,-.291,-.328,-.279,-.339,-.191,-.349,-.178
40,2020,4,21,-.303,-.484,-.294,-.323,-.286,-.332,-.195,-.354,-.181
40,2020,4,22,-.308,-.476,-.297,-.328,-.293,-.325,-.199,-.359,-.188
40,2020,4,23,-.312,-.469,-.296,-.333,-.3,-.318,-.204,-.365,-.19
40,2020,4,24,-.317,-.462,-.294,-.337,-.308,-.313,-.21,-.369,-.19
40,2020,4,25,-.321,-.473,-.298,-.351,-.308,-.308,-.218,-.372,-.195
40,2020,4,26,-.325,-.484,-.3,-.366,-.308,-.302,-.224,-.374,-.201
40,2020,4,27,-.328,-.495,-.3,-.38,-.308,-.298,-.23,-.377,-.206
40,2020,4,28,-.332,-.505,-.3,-.389,-.308,-.294,-.234,-.379,-.212
40,2020,4,29,-.335,-.516,-.301,-.394,-.308,-.291,-.239,-.382,-.217
40,2020,4,30,-.338,-.527,-.301,-.399,-.31,-.289,-.242,-.384,-.225
40,2020,5,1,-.341,-.538,-.3,-.404,-.31,-.285,-.241,-.387,-.232
40,2020,5,2,-.342,-.542,-.301,-.408,-.311,-.282,-.241,-.387,-.235
40,2020,5,3,-.342,-.546,-.304,-.413,-.312,-.279,-.24,-.387,-.237
40,2020,5,4,-.34,-.549,-.296,-.418,-.314,-.272,-.238,-.385,-.239
40,2020,5,5,-.338,-.553,-.287,-.422,-.315,-.265,-.236,-.383,-.238
40,2020,5,6,-.335,-.557,-.278,-.427,-.317,-.256,-.232,-.38,-.239
40,2020,5,7,-.332,-.56,-.267,-.432,-.317,-.251,-.23,-.376,-.233
40,2020,5,8,-.328,-.568,-.258,-.437,-.318,-.24,-.234,-.371,-.232
40,2020,5,9,-.323,-.568,-.248,-.427,-.315,-.229,-.233,-.366,-.221
40,2020,5,10,-.32,-.568,-.246,-.418,-.312,-.22,-.232,-.362,-.214
40,2020,5,11,-.318,-.568,-.251,-.408,-.31,-.222,-.233,-.362,-.204
40,2020,5,12,-.319,-.568,-.262,-.399,-.307,-.222,-.236,-.362,-.199
40,2020,5,13,-.32,-.568,-.271,-.389,-.304,-.224,-.238,-.364,-.192
40,2020,5,14,-.321,-.568,-.278,-.38,-.301,-.221,-.24,-.365,-.19
40,2020,5,15,-.322,-.564,-.285,-.37,-.299,-.221,-.239,-.367,-.185
40,2020,5,16,-.321,-.553,-.29,-.366,-.296,-.22,-.243,-.365,-.184
40,2020,5,17,-.319,-.542,-.286,-.361,-.293,-.214,-.249,-.361,-.184
40,2020,5,18,-.316,-.531,-.281,-.356,-.29,-.209,-.255,-.356,-.18
40,2020,5,19,-.313,-.52,-.274,-.351,-.287,-.201,-.261,-.351,-.173
40,2020,5,20,-.309,-.509,-.269,-.347,-.285,-.191,-.267,-.345,-.165
40,2020,5,21,-.305,-.498,-.264,-.342,-.282,-.183,-.272,-.339,-.158
40,2020,5,22,-.3,-.487,-.259,-.337,-.279,-.172,-.277,-.334,-.145
40,2020,5,23,-.301,-.484,-.26,-.342,-.279,-.166,-.278,-.335,-.146
40,2020,5,24,-.302,-.48,-.262,-.347,-.279,-.166,-.278,-.337,-.149
40,2020,5,25,-.309,-.476,-.286,-.351,-.279,-.19,-.284,-.345,-.158
40,2020,5,26,-.301,-.476,-.262,-.351,-.279,-.161,-.278,-.336,-.148
40,2020,5,27,-.301,-.473,-.262,-.356,-.279,-.156,-.278,-.335,-.152
40,2020,5,28,-.301,-.469,-.264,-.361,-.279,-.152,-.28,-.334,-.151
