year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_tws
2020,2,20,46,-.0142,.486,.0401,.0432,.0535,.0163,.00327,.0419,.0471,-.0634
2020,5,27,46,-.5,-.468,-.177,-.081,-.00855,-.211,-.14,-.339,-.156,-.589
2020,3,16,46,-.209,-.375,.0000187,-.0165,.552,.131,-.0677,-.0238,.0165,-.312
2020,4,4,46,-.672,-.507,-.329,-.476,.0708,-.559,-.32,-.415,-.317,-.713
2020,6,5,46,-.455,-.357,-.173,-.127,-.0117,-.223,-.139,-.285,-.159,-.557
2020,1,24,46,-.0395,-.0159,-.0304,-.045,-.0264,.00477,-.0828,.00489,-.0258,-.00686
2020,3,29,46,-.678,-.658,-.337,-.501,.0752,-.507,-.307,-.382,-.334,-.644
2020,1,26,46,.00511,-.0542,-.0125,-.00179,.00192,-.01,-.0148,-.0341,-.00861,-.0153
2020,4,17,46,-.685,-.718,-.308,-.387,.00552,-.313,-.294,-.406,-.292,-.736
2020,6,1,46,-.461,-.467,-.186,-.152,-.0321,-.272,-.166,-.34,-.163,-.58
2020,3,18,46,-.319,-.452,-.0344,-.0827,.547,.0571,-.123,-.0779,-.0104,-.378
2020,6,2,46,-.46,-.366,-.179,-.162,-.0359,-.289,-.165,-.311,-.158,-.577
2020,3,25,46,-.633,-.642,-.307,-.468,.168,-.423,-.303,-.424,-.284,-.61
2020,5,5,46,-.597,-.513,-.196,-.26,.0742,-.418,-.17,-.278,-.188,-.644
2020,3,19,46,-.373,-.478,-.0727,-.168,.56,-.00471,-.193,-.133,-.039,-.405
2020,1,27,46,.0163,.0201,-.0124,-.00505,-.0018,.0129,-.0318,-.021,-.00738,-.0426
2020,2,19,46,-.0271,.518,.0225,.0175,.00747,.00485,-.0319,.0256,.0327,-.0787
2020,3,8,46,-.099,-.195,-.0766,.0683,-.0578,.021,-.099,-.117,-.0655,-.304
2020,3,11,46,-.0632,-.212,-.0378,.106,.11,-.0467,-.0227,-.0922,-.0308,-.276
2020,2,7,46,.00553,.126,.0893,.173,-.00273,.0854,-.0333,.157,.103,.0291
2020,3,4,46,-.021,.146,-.0577,.0156,.0355,.0986,-.0759,-.153,-.0367,-.257
2020,5,22,46,-.483,-.333,-.155,-.12,.027,-.22,-.109,-.292,-.14,-.564
2020,2,29,46,-.00914,.142,-.0386,.078,.0349,.0385,-.0295,-.199,-.0082,-.148
2020,6,4,46,-.457,-.362,-.186,-.168,-.0169,-.272,-.172,-.301,-.168,-.559
2020,4,10,46,-.691,-.535,-.292,-.41,.0996,-.573,-.308,-.316,-.284,-.724
2020,4,25,46,-.633,-.7,-.242,-.269,.0216,-.441,-.199,-.329,-.235,-.695
2020,3,5,46,-.0504,.0607,-.0722,.0151,.034,.024,-.0766,-.169,-.0536,-.274
2020,2,4,46,.0376,-.00377,.0596,.0949,.00613,.0965,-.0104,.0835,.0691,.0277
2020,3,2,46,-.0347,.208,-.0477,.0389,.0532,.0912,-.0536,-.164,-.0245,-.217
2020,1,29,46,.0372,.0457,.00204,.0137,-.000772,.00167,-.03,-.0511,.0171,-.0895
2020,2,12,46,.0525,.19,.0817,.0771,-.011,.131,.0343,.192,.0744,.0399
2020,1,31,46,.0802,.055,.0394,.0407,.0377,.0336,.0512,-.02,.0471,-.0534
2020,4,5,46,-.684,-.523,-.338,-.474,.076,-.565,-.338,-.426,-.324,-.723
2020,5,11,46,-.569,-.408,-.217,-.238,.00546,-.361,-.177,-.351,-.199,-.647
2020,5,6,46,-.599,-.494,-.202,-.26,.0553,-.387,-.163,-.271,-.197,-.64
2020,2,28,46,-.0259,-.026,-.0624,.0508,.0169,.0333,-.0608,-.219,-.0314,-.152
2020,1,28,46,.01,.0628,-.00874,-.00494,.000334,-.0625,-.0175,-.0322,-.00331,-.0742
2020,3,6,46,-.0641,-.0244,-.0757,.0448,.0267,.022,-.0804,-.18,-.055,-.281
2020,2,26,46,-.0238,.0481,-.0248,.101,.0263,.027,-.0414,-.133,-.00224,-.0266
2020,2,9,46,.0401,.209,.114,.16,-.0241,.18,.0166,.194,.121,.0838
2020,5,31,46,-.473,-.491,-.197,-.135,-.0259,-.276,-.174,-.352,-.174,-.596
2020,4,7,46,-.699,-.472,-.316,-.461,.108,-.575,-.312,-.358,-.31,-.721
2020,2,3,46,.0283,-.0204,.0296,.0576,-.0109,-.0071,-.0144,.0184,.0396,.0111
2020,1,30,46,.0598,.046,.0264,.053,.0441,.0645,.0245,-.062,.0417,-.0521
2020,3,15,46,-.14,-.243,.0275,.0699,.539,.112,-.0175,-.02,.0439,-.254
2020,4,28,46,-.641,-.73,-.264,-.316,.0361,-.5,-.241,-.389,-.247,-.706
2020,5,1,46,-.61,-.678,-.228,-.297,.0633,-.494,-.217,-.352,-.208,-.676
2020,4,20,46,-.671,-.673,-.298,-.379,-.0971,-.35,-.26,-.388,-.289,-.733
2020,2,18,46,-.000735,.479,.0275,.0188,.00532,-.0311,-.0309,.0566,.0345,-.0697
2020,5,4,46,-.599,-.618,-.205,-.262,.0772,-.466,-.181,-.294,-.195,-.654
2020,2,11,46,.0356,.239,.0974,.0975,.000936,.168,.0222,.159,.103,.0404
2020,3,26,46,-.65,-.655,-.318,-.477,.15,-.476,-.292,-.418,-.303,-.611
2020,5,21,46,-.487,-.432,-.16,-.131,.0209,-.26,-.123,-.26,-.15,-.577
2020,6,10,46,-.483,-.465,-.184,-.118,-.0237,-.238,-.15,-.273,-.175,-.554
2020,5,24,46,-.476,-.337,-.175,-.117,-.0224,-.183,-.124,-.317,-.159,-.572
2020,3,12,46,-.0597,-.236,-.0153,.149,.163,.0298,.0219,-.0944,-.00723,-.29
2020,4,11,46,-.684,-.604,-.266,-.38,.158,-.5,-.304,-.305,-.252,-.704
2020,4,19,46,-.681,-.69,-.315,-.417,-.108,-.405,-.292,-.384,-.308,-.732
2020,4,30,46,-.626,-.723,-.239,-.295,.0653,-.468,-.233,-.36,-.219,-.698
2020,4,15,46,-.677,-.656,-.299,-.379,.0368,-.375,-.308,-.389,-.28,-.709
2020,2,2,46,.0203,.0418,.028,.0376,.0204,-.0261,-.0101,.0105,.0378,-.0356
2020,2,21,46,.01,.452,.0261,.0262,.0209,.0323,.00677,.00539,.0332,-.0548
2020,2,14,46,.004,.336,.0327,.00325,-.0465,.0418,-.0311,.104,.0343,.0511
2020,3,24,46,-.605,-.635,-.287,-.447,.211,-.382,-.297,-.417,-.258,-.598
2020,3,9,46,-.0731,-.171,-.0554,.116,.0036,-.0361,-.0575,-.101,-.0472,-.282
2020,3,27,46,-.665,-.688,-.339,-.491,.111,-.488,-.304,-.445,-.323,-.616
2020,2,23,46,-.000272,.141,.015,.0682,.0221,.0642,.00237,-.0676,.0316,.00779
2020,5,3,46,-.603,-.641,-.22,-.278,.0535,-.511,-.2,-.317,-.207,-.653
2020,5,9,46,-.589,-.45,-.191,-.221,.0806,-.367,-.117,-.322,-.18,-.649
2020,5,16,46,-.552,-.486,-.221,-.21,-.0387,-.353,-.24,-.31,-.202,-.632
2020,3,3,46,-.0495,.208,-.0449,.0261,.0548,.111,-.0705,-.135,-.0233,-.234
2020,4,23,46,-.651,-.652,-.237,-.276,-.0372,-.386,-.216,-.321,-.227,-.685
2020,5,25,46,-.482,-.457,-.168,-.0917,-.00936,-.142,-.12,-.312,-.153,-.572
2020,3,14,46,-.0908,-.244,.0289,.132,.441,.226,.0284,-.0335,.0401,-.251
2020,4,3,46,-.674,-.559,-.339,-.494,.0395,-.566,-.328,-.42,-.328,-.708
2020,5,8,46,-.6,-.467,-.201,-.254,.0604,-.387,-.142,-.323,-.19,-.645
2020,5,29,46,-.494,-.529,-.201,-.14,-.0581,-.259,-.167,-.357,-.18,-.605
2020,5,17,46,-.565,-.505,-.207,-.188,-.0389,-.347,-.213,-.283,-.193,-.629
2020,5,15,46,-.56,-.494,-.231,-.198,-.039,-.322,-.224,-.317,-.217,-.643
2020,5,28,46,-.495,-.472,-.181,-.0907,-.0415,-.221,-.138,-.339,-.161,-.605
2020,5,7,46,-.604,-.491,-.202,-.256,.0564,-.405,-.166,-.299,-.192,-.64
2020,2,5,46,.0322,.0701,.0635,.0832,-.00184,.0365,-.0276,.114,.0732,.0193
2020,4,14,46,-.692,-.694,-.312,-.387,.0279,-.457,-.331,-.394,-.292,-.727
2020,5,26,46,-.47,-.463,-.167,-.0905,.0172,-.157,-.127,-.328,-.147,-.58
