statefips,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
45,2020,5,17,-.349,-.458,-.273,-.274,-.272,-.306,-.308,-.369,-.387
45,2020,5,18,-.348,-.456,-.27,-.272,-.274,-.302,-.307,-.367,-.386
45,2020,5,19,-.347,-.453,-.269,-.27,-.275,-.296,-.307,-.366,-.385
45,2020,5,20,-.346,-.45,-.268,-.267,-.276,-.291,-.307,-.365,-.385
45,2020,5,21,-.346,-.447,-.268,-.265,-.276,-.286,-.307,-.364,-.385
45,2020,5,22,-.345,-.446,-.267,-.264,-.278,-.279,-.307,-.363,-.384
45,2020,5,23,-.345,-.446,-.268,-.268,-.279,-.271,-.307,-.362,-.385
45,2020,5,24,-.345,-.446,-.266,-.273,-.28,-.27,-.308,-.361,-.384
45,2020,5,25,-.347,-.446,-.272,-.277,-.281,-.282,-.312,-.363,-.385
45,2020,5,26,-.343,-.446,-.263,-.276,-.279,-.264,-.306,-.36,-.381
45,2020,5,27,-.342,-.445,-.26,-.279,-.279,-.255,-.305,-.359,-.38
45,2020,5,28,-.34,-.445,-.257,-.28,-.279,-.248,-.303,-.357,-.379
45,2020,5,29,-.339,-.444,-.256,-.285,-.279,-.244,-.302,-.356,-.38
45,2020,5,30,-.339,-.446,-.255,-.288,-.279,-.239,-.302,-.356,-.381
46,2020,1,1,.,.,.,.,.,.,.,.,.
46,2020,1,2,.,.,.,.,.,.,.,.,.
46,2020,1,3,.,.,.,.,.,.,.,.,.
46,2020,1,4,.,.,.,.,.,.,.,.,.
46,2020,1,5,.,.,.,.,.,.,.,.,.
46,2020,1,6,.,.,.,.,.,.,.,.,.
46,2020,1,7,.,.,.,.,.,.,.,.,.
46,2020,1,8,-.00375,-.0154,-.0254,.0269,-.0382,.0053,-.00802,-.000422,-.0215
46,2020,1,9,-.00284,-.00796,-.0209,.0352,-.0331,.00782,-.0108,.00241,-.0243
46,2020,1,10,-.00246,-.00983,-.0165,.0435,-.0268,.0129,-.0121,.00367,-.0263
46,2020,1,11,-.00299,-.00796,-.0135,.0435,-.0217,.00177,-.0142,.00377,-.0258
46,2020,1,12,-.00242,-.00608,-.0112,.0435,-.0166,.00631,-.016,.0056,-.0263
46,2020,1,13,-.000991,-.00421,-.00299,.0435,-.0115,.00984,-.017,.00827,-.0263
46,2020,1,14,.000342,-.00234,.00299,.0435,-.00637,.00933,-.0172,.0105,-.0267
46,2020,1,15,.00132,.0014,.00224,.0435,-.00127,.00883,-.0154,.0108,-.0225
46,2020,1,16,.00135,.00515,.00224,.0435,.00382,.00731,-.0145,.01,-.016
46,2020,1,17,-.00103,.00702,-.00748,.0435,.00764,-.0108,-.0167,.00695,-.00835
46,2020,1,18,-.00251,.0126,-.015,.0352,.00637,-.024,-.0141,.00336,-.00641
46,2020,1,19,-.00157,.0182,-.0142,.0269,.0051,-.0224,-.00977,.00255,-.00312
46,2020,1,20,-.00124,.0239,-.0142,.0186,.00382,-.0275,-.00619,.0011,.000164
46,2020,1,21,-.000256,.0239,-.0142,.0186,.00382,-.0184,-.00637,.00267,.00106
46,2020,1,22,.000936,.0295,-.0135,.0104,.00255,-.0174,-.00146,.00227,.00061
46,2020,1,23,.00386,.0351,-.00524,.00207,.00127,-.00933,.0057,.00311,.00284
46,2020,1,24,.00691,.0407,.00299,-.00621,.00127,.00782,.0128,.00457,.000892
46,2020,1,25,.00804,.0276,.0105,-.0145,.0051,.0255,.014,.00547,.00551
46,2020,1,26,.00646,.0145,.0112,-.0228,.00892,.0219,.0143,.00276,.00791
46,2020,1,27,.00524,.00702,.012,-.0393,.0115,.0139,.019,-.00181,.0145
46,2020,1,28,.00289,-.00608,.0135,-.0476,.014,.00984,.0186,-.00559,.0182
46,2020,1,29,.00138,-.0192,.0194,-.0559,.0166,.00933,.0173,-.0076,.0219
46,2020,1,30,-.00192,-.0323,.0165,-.0642,.0191,.00227,.0133,-.0109,.0243
46,2020,1,31,-.00375,-.0435,.0209,-.0725,.0191,-.00479,.0123,-.0137,.0305
46,2020,2,1,-.00641,-.051,.0254,-.0559,.0115,-.00782,.0109,-.0174,.0337
46,2020,2,2,-.00836,-.0585,.0314,-.0393,.00382,-.00479,.01,-.0202,.0375
46,2020,2,3,-.0108,-.066,.0359,-.0228,-.00382,-.00479,.00726,-.0233,.0439
46,2020,2,4,-.0135,-.0735,.0381,-.00621,-.0102,-.00429,.00592,-.0273,.0485
46,2020,2,5,-.0165,-.081,.0426,.0104,-.0166,-.00984,.00294,-.0307,.0522
46,2020,2,6,-.0189,-.0884,.0449,.0269,-.0229,-.0108,.00146,-.0342,.0588
46,2020,2,7,-.02,-.0941,.0501,.0435,-.028,-.00631,.000192,-.036,.07
46,2020,2,8,-.0179,-.0884,.0516,.0435,-.028,-.00328,.00356,-.0358,.0915
46,2020,2,9,-.0152,-.0828,.0539,.0435,-.028,.00479,.00654,-.0344,.112
46,2020,2,10,-.0131,-.0772,.0524,.0435,-.028,.0124,.0104,-.0341,.13
46,2020,2,11,-.0108,-.0716,.0516,.0435,-.0293,.0184,.013,-.0331,.151
46,2020,2,12,-.00922,-.066,.0449,.0435,-.0306,.0265,.0168,-.0338,.171
46,2020,2,13,-.00652,-.0604,.0486,.0435,-.0318,.0371,.0191,-.0318,.188
46,2020,2,14,-.00388,-.0566,.0531,.0435,-.0318,.0492,.0191,-.0285,.199
46,2020,2,15,-.00519,-.0585,.0509,.0518,-.0344,.0441,.0169,-.0295,.199
46,2020,2,16,-.00721,-.0604,.0471,.06,-.0369,.033,.0139,-.0313,.2
46,2020,2,17,-.00841,-.0622,.0471,.0683,-.0395,.025,.012,-.0322,.199
46,2020,2,18,-.00682,-.0622,.0509,.0683,-.0382,.0305,.0131,-.0303,.199
46,2020,2,19,-.00586,-.0641,.0568,.0766,-.0395,.027,.0132,-.0288,.199
46,2020,2,20,-.00702,-.066,.0516,.0849,-.0408,.0154,.0145,-.0311,.198
46,2020,2,21,-.00852,-.0641,.0426,.0932,-.0433,.00328,.0177,-.0349,.197
46,2020,2,22,-.00751,-.066,.0389,.118,-.0408,.00933,.0201,-.0339,.188
46,2020,2,23,-.0066,-.0679,.0366,.143,-.0382,.0108,.0217,-.0327,.179
46,2020,2,24,-.0065,-.0716,.0366,.176,-.0382,.00479,.0214,-.0317,.168
46,2020,2,25,-.00693,-.0735,.0322,.201,-.0331,-.00631,.0208,-.0317,.16
46,2020,2,26,-.00634,-.0753,.0262,.226,-.028,.000757,.022,-.0309,.151
46,2020,2,27,-.00484,-.0772,.0247,.251,-.0229,.00479,.0227,-.0284,.142
46,2020,2,28,-.00339,-.0828,.0247,.267,-.0178,.00883,.024,-.026,.13
46,2020,2,29,-.00307,-.0828,.0187,.251,-.014,.0159,.0264,-.0265,.129
46,2020,3,1,-.0026,-.0828,.0135,.234,-.0102,.0235,.0293,-.0272,.131
46,2020,3,2,-.00311,-.0828,.00598,.217,-.00637,.023,.0307,-.0288,.132
46,2020,3,3,-.00308,-.0828,0,.201,-.0051,.03,.0349,-.0306,.131
46,2020,3,4,-.00403,-.0828,-.00524,.184,-.00382,.023,.0365,-.0329,.131
46,2020,3,5,-.00635,-.0828,-.0135,.168,-.00255,.0189,.0362,-.0363,.131
46,2020,3,6,-.00848,-.0847,-.0217,.159,.00127,.0174,.036,-.0397,.134
46,2020,3,7,-.0102,-.0866,-.0217,.168,.00637,.0124,.0345,-.0418,.138
46,2020,3,8,-.0108,-.0884,-.0172,.176,.0115,.0108,.034,-.0429,.141
46,2020,3,9,-.0109,-.0903,-.0105,.184,.0166,.0124,.033,-.0428,.144
46,2020,3,10,-.0124,-.0922,-.00898,.193,.0217,.0124,.0304,-.044,.147
46,2020,3,11,-.0136,-.0941,-.00524,.201,.0268,.0108,.0274,-.0447,.151
46,2020,3,12,-.0136,-.0959,-.000748,.217,.0318,.0113,.0255,-.0441,.155
46,2020,3,13,-.015,-.0959,.00374,.234,.0331,.0139,.0206,-.0438,.152
46,2020,3,14,-.0183,-.102,.00598,.234,.0293,.00631,.0139,-.045,.139
46,2020,3,15,-.0227,-.107,.0015,.234,.0255,-.000252,.00695,-.0477,.127
46,2020,3,16,-.0271,-.113,-.00224,.234,.0217,-.00933,.000897,-.0508,.113
46,2020,3,17,-.0303,-.118,-.00224,.234,.0178,-.0149,-.0035,-.0527,.0999
46,2020,3,18,-.0344,-.124,-.00673,.234,.014,-.0224,-.00854,-.0559,.0873
46,2020,3,19,-.0396,-.13,-.0127,.226,.0102,-.032,-.0135,-.0608,.0741
46,2020,3,20,-.0452,-.135,-.0232,.226,.0051,-.0527,-.0175,-.0668,.0658
46,2020,3,21,-.0498,-.13,-.0374,.226,.00637,-.0749,-.0157,-.0751,.0686
46,2020,3,22,-.0532,-.124,-.0456,.226,.00764,-.0921,-.0145,-.0808,.0697
46,2020,3,23,-.0576,-.118,-.0613,.226,.00892,-.108,-.0143,-.0879,.072
46,2020,3,24,-.063,-.113,-.0763,.226,.0127,-.136,-.0153,-.0958,.074
46,2020,3,25,-.0681,-.107,-.089,.226,.0166,-.17,-.0155,-.104,.0759
46,2020,3,26,-.0721,-.102,-.1,.217,.0204,-.196,-.0143,-.111,.0779
46,2020,3,27,-.0754,-.0959,-.107,.201,.0255,-.221,-.0142,-.116,.0812
46,2020,3,28,-.0827,-.105,-.119,.193,.0217,-.235,-.0249,-.123,.0873
46,2020,3,29,-.0903,-.115,-.127,.184,.0178,-.262,-.0353,-.13,.093
46,2020,3,30,-.0968,-.124,-.135,.176,.014,-.274,-.0444,-.136,.0995
46,2020,3,31,-.103,-.133,-.144,.168,.00764,-.285,-.0533,-.142,.106
46,2020,4,1,-.11,-.143,-.153,.159,.00127,-.291,-.0624,-.149,.113
46,2020,4,2,-.117,-.152,-.162,.168,-.0051,-.311,-.0723,-.156,.119
46,2020,4,3,-.126,-.165,-.174,.176,-.0115,-.328,-.0845,-.164,.125
46,2020,4,4,-.136,-.173,-.183,.184,-.0178,-.344,-.0972,-.173,.126
46,2020,4,5,-.145,-.18,-.194,.193,-.0242,-.349,-.109,-.182,.126
46,2020,4,6,-.154,-.188,-.203,.201,-.0306,-.357,-.12,-.19,.126
46,2020,4,7,-.163,-.195,-.212,.209,-.0382,-.362,-.13,-.199,.125
46,2020,4,8,-.172,-.203,-.222,.217,-.0459,-.366,-.141,-.208,.121
46,2020,4,9,-.18,-.21,-.229,.217,-.0535,-.367,-.152,-.216,.117
46,2020,4,10,-.189,-.212,-.237,.209,-.0599,-.367,-.16,-.224,.105
46,2020,4,11,-.197,-.219,-.248,.193,-.0675,-.373,-.165,-.234,.0899
46,2020,4,12,-.207,-.227,-.26,.176,-.0752,-.393,-.172,-.244,.0745
46,2020,4,13,-.216,-.234,-.271,.159,-.0828,-.403,-.179,-.254,.06
46,2020,4,14,-.224,-.242,-.277,.143,-.0892,-.408,-.186,-.261,.0473
46,2020,4,15,-.231,-.249,-.283,.126,-.0955,-.411,-.193,-.27,.0384
46,2020,4,16,-.239,-.257,-.293,.11,-.102,-.413,-.199,-.278,.0285
46,2020,4,17,-.246,-.272,-.299,.101,-.108,-.411,-.205,-.285,.0257
46,2020,4,18,-.25,-.287,-.304,.0683,-.111,-.404,-.209,-.288,-.00061
46,2020,4,19,-.254,-.302,-.31,.0352,-.113,-.388,-.213,-.291,-.0251
46,2020,4,20,-.259,-.317,-.316,.00207,-.116,-.379,-.216,-.295,-.05
46,2020,4,21,-.262,-.332,-.319,-.0311,-.118,-.368,-.219,-.298,-.0736
46,2020,4,22,-.267,-.347,-.328,-.0642,-.121,-.356,-.224,-.301,-.103
46,2020,4,23,-.271,-.362,-.331,-.0973,-.124,-.344,-.228,-.303,-.131
46,2020,4,24,-.276,-.373,-.337,-.13,-.125,-.337,-.234,-.306,-.154
46,2020,4,25,-.278,-.377,-.342,-.114,-.129,-.328,-.239,-.307,-.154
46,2020,4,26,-.28,-.38,-.343,-.0973,-.132,-.327,-.244,-.308,-.154
46,2020,4,27,-.281,-.384,-.343,-.0807,-.136,-.316,-.249,-.308,-.153
46,2020,4,28,-.284,-.388,-.347,-.0642,-.14,-.315,-.253,-.31,-.155
46,2020,4,29,-.286,-.392,-.347,-.0476,-.144,-.316,-.257,-.311,-.152
46,2020,4,30,-.289,-.395,-.352,-.0393,-.148,-.316,-.261,-.313,-.15
46,2020,5,1,-.291,-.401,-.355,-.0311,-.153,-.308,-.264,-.315,-.151
46,2020,5,2,-.291,-.394,-.352,-.0476,-.153,-.31,-.264,-.315,-.144
46,2020,5,3,-.29,-.386,-.352,-.0642,-.153,-.29,-.265,-.314,-.136
46,2020,5,4,-.291,-.379,-.351,-.0807,-.153,-.293,-.267,-.315,-.13
46,2020,5,5,-.291,-.371,-.351,-.0973,-.153,-.287,-.269,-.314,-.123
46,2020,5,6,-.29,-.364,-.349,-.114,-.153,-.273,-.27,-.313,-.113
46,2020,5,7,-.288,-.356,-.343,-.122,-.153,-.262,-.271,-.311,-.105
46,2020,5,8,-.286,-.343,-.335,-.13,-.153,-.246,-.271,-.308,-.092
46,2020,5,9,-.284,-.337,-.333,-.13,-.154,-.222,-.272,-.304,-.0832
46,2020,5,10,-.282,-.332,-.331,-.13,-.155,-.219,-.273,-.302,-.0735
46,2020,5,11,-.28,-.326,-.324,-.13,-.157,-.207,-.274,-.298,-.0661
46,2020,5,12,-.277,-.321,-.316,-.13,-.158,-.204,-.276,-.294,-.0604
46,2020,5,13,-.276,-.315,-.31,-.13,-.159,-.202,-.28,-.291,-.0543
46,2020,5,14,-.276,-.309,-.312,-.13,-.161,-.196,-.283,-.29,-.0468
46,2020,5,15,-.275,-.306,-.307,-.13,-.162,-.194,-.287,-.287,-.0341
46,2020,5,16,-.272,-.307,-.298,-.114,-.163,-.197,-.288,-.282,-.0308
46,2020,5,17,-.267,-.309,-.274,-.0973,-.164,-.198,-.288,-.274,-.0293
46,2020,5,18,-.264,-.311,-.265,-.0807,-.166,-.197,-.289,-.269,-.0265
46,2020,5,19,-.261,-.313,-.26,-.0642,-.166,-.186,-.289,-.265,-.0223
46,2020,5,20,-.257,-.315,-.247,-.0476,-.166,-.178,-.287,-.259,-.0195
46,2020,5,21,-.253,-.317,-.236,-.0311,-.166,-.171,-.287,-.254,-.0157
46,2020,5,22,-.248,-.324,-.227,-.0145,-.167,-.153,-.287,-.246,-.0181
46,2020,5,23,-.246,-.336,-.221,-.0145,-.167,-.134,-.289,-.244,-.0041
46,2020,5,24,-.248,-.347,-.233,-.0145,-.167,-.121,-.29,-.246,.00948
46,2020,5,25,-.251,-.358,-.241,-.0145,-.167,-.133,-.296,-.248,.0222
46,2020,5,26,-.246,-.358,-.227,-.0145,-.168,-.113,-.293,-.243,.0268
46,2020,5,27,-.245,-.369,-.227,-.0145,-.169,-.107,-.294,-.241,.0375
46,2020,5,28,-.243,-.38,-.221,-.0145,-.171,-.101,-.296,-.238,.0483
46,2020,5,29,-.242,-.382,-.218,-.0228,-.171,-.101,-.297,-.237,.0577
46,2020,5,30,-.243,-.388,-.213,-.0393,-.172,-.107,-.301,-.237,.061
47,2020,1,1,.,.,.,.,.,.,.,.,.
47,2020,1,2,.,.,.,.,.,.,.,.,.
47,2020,1,3,.,.,.,.,.,.,.,.,.
47,2020,1,4,.,.,.,.,.,.,.,.,.
47,2020,1,5,.,.,.,.,.,.,.,.,.
47,2020,1,6,.,.,.,.,.,.,.,.,.
47,2020,1,7,.,.,.,.,.,.,.,.,.
47,2020,1,8,-.0119,-.00965,-.00934,-.00848,.00508,-.0198,-.0156,-.0107,-.00595
47,2020,1,9,-.01,-.00947,-.0058,-.00398,.00485,-.0118,-.0155,-.00732,-.00506
47,2020,1,10,-.00817,-.008,-.00372,.00563,.00381,-.00778,-.0142,-.00429,-.00584
47,2020,1,11,-.00847,-.00691,-.00431,.00713,.000552,-.0129,-.0135,-.00531,-.00587
47,2020,1,12,-.00843,-.00581,-.00431,.00863,-.0027,-.0151,-.0127,-.00578,-.00607
47,2020,1,13,-.00768,-.00471,-.00223,.0101,-.00595,-.0134,-.0116,-.00497,-.00643
47,2020,1,14,-.0063,-.0038,-.000387,.0116,-.00723,-.0106,-.00967,-.00413,-.00499
47,2020,1,15,-.00525,-.00288,.000339,.014,-.00781,-.00794,-.00763,-.00386,-.00385
47,2020,1,16,-.00376,-.0016,.000387,.0158,-.00712,-.00233,-.00493,-.00361,-.00143
47,2020,1,17,-.00273,-.00178,.00121,.0116,-.00654,.00132,-.00261,-.00404,.00133
47,2020,1,18,-.00259,-.00252,-.0000968,.00503,-.00595,.00481,-.00204,-.00423,.00112
47,2020,1,19,-.00293,-.00325,-.00213,-.00158,-.00537,.00372,-.00181,-.00476,-.000187
47,2020,1,20,-.0037,-.00398,-.00382,-.00818,-.00479,-.00396,-.00163,-.006,-.0015
47,2020,1,21,-.00129,-.0038,-.00145,-.00728,-.00224,.00263,-.0000837,-.00278,-.0000106
47,2020,1,22,.000245,-.00398,-.00131,-.0109,.000203,.00296,.0015,-.000918,.000166
47,2020,1,23,.00154,-.0038,-.0015,-.0142,.0016,.0017,.00289,.000773,-.0000613
47,2020,1,24,.00299,-.00032,-.0015,-.0133,.00276,.00154,.00439,.00263,-.000325
47,2020,1,25,.00464,.00187,.000532,-.00848,.00369,.0017,.00656,.00396,.00128
47,2020,1,26,.00643,.00407,.00281,-.00368,.00462,.00323,.00865,.00548,.00335
47,2020,1,27,.00784,.00553,.00348,-.00548,.00613,.00192,.011,.00626,.00485
47,2020,1,28,.00829,.00773,.00426,-.000975,.00474,.00432,.0121,.00642,.0049
47,2020,1,29,.00894,.00992,.00547,.00173,.00241,.00884,.0129,.00696,.00558
47,2020,1,30,.00892,.0114,.00658,.00353,.0000872,.00966,.0133,.00667,.00582
47,2020,1,31,.00868,.0108,.00571,.00263,-.00061,.0126,.0123,.00695,.00615
47,2020,2,1,.00896,.00992,.00522,.000825,.00125,.0185,.0111,.0081,.00737
47,2020,2,2,.00906,.00901,.00372,-.000975,.00311,.025,.0101,.00896,.00778
47,2020,2,3,.00878,.00809,-.0000484,-.00278,.00497,.0324,.00957,.00897,.00708
47,2020,2,4,.00772,.00755,-.000871,-.00458,.00462,.0326,.00798,.00855,.00542
47,2020,2,5,.00682,.00681,-.00131,-.00638,.00578,.0314,.00632,.00858,.00325
47,2020,2,6,.0058,.0059,-.0029,-.00638,.00694,.0305,.00423,.00869,.00111
47,2020,2,7,.00415,.00444,-.00532,-.00428,.00659,.0285,.00228,.0073,-.000476
47,2020,2,8,.00262,.00535,-.00532,.00233,.0016,.026,.000888,.00605,-.00323
47,2020,2,9,.00167,.00627,-.003,.00893,-.0034,.0249,-.000466,.00554,-.00463
47,2020,2,10,.000271,.00718,-.00164,.0155,-.0084,.0205,-.00243,.00475,-.00644
47,2020,2,11,-.000547,.00736,-.00247,.0212,-.0112,.0226,-.00398,.00428,-.00671
47,2020,2,12,-.00134,.00736,-.00281,.0272,-.015,.0259,-.00511,.00362,-.00699
47,2020,2,13,-.00166,.007,-.00198,.0302,-.0187,.0324,-.00582,.00345,-.00695
47,2020,2,14,-.0018,.00791,-.000822,.0314,-.0236,.0403,-.0063,.00309,-.00546
47,2020,2,15,-.00373,.007,-.00193,.0281,-.0271,.0425,-.00881,.000994,-.00546
47,2020,2,16,-.00616,.00608,-.00392,.0248,-.0306,.0402,-.0113,-.00169,-.00728
47,2020,2,17,-.00863,.00517,-.00561,.0215,-.0341,.0366,-.0139,-.00453,-.00789
47,2020,2,18,-.00637,.00553,-.00227,.023,-.0318,.0395,-.0126,-.0015,-.00604
47,2020,2,19,-.00674,.00517,-.0016,.0215,-.0321,.0392,-.0135,-.00173,-.00528
47,2020,2,20,-.00761,.00498,-.00348,.0224,-.0327,.0377,-.015,-.00263,-.0042
47,2020,2,21,-.00852,.00316,-.00397,.0236,-.0323,.0372,-.0164,-.00308,-.00539
47,2020,2,22,-.00895,.00114,-.00411,.0215,-.0323,.0405,-.017,-.00323,-.00623
47,2020,2,23,-.00973,-.000869,-.00542,.0194,-.0323,.0422,-.0183,-.00363,-.00666
47,2020,2,24,-.0127,-.0038,-.00842,.014,-.0358,.0444,-.022,-.00633,-.00852
47,2020,2,25,-.0149,-.00581,-.012,.011,-.0381,.0471,-.024,-.00862,-.0117
47,2020,2,26,-.0171,-.00782,-.015,.00773,-.041,.0485,-.0261,-.0109,-.0139
47,2020,2,27,-.0188,-.0106,-.0159,.00263,-.0436,.0538,-.028,-.0121,-.0162
47,2020,2,28,-.0206,-.0137,-.0171,-.00368,-.0457,.0568,-.0302,-.014,-.0173
47,2020,2,29,-.0224,-.0201,-.0184,-.00548,-.0449,.0593,-.032,-.0162,-.0175
47,2020,3,1,-.0239,-.0265,-.0184,-.00728,-.0441,.0629,-.0335,-.0182,-.0169
47,2020,3,2,-.0257,-.0329,-.0188,-.00908,-.0433,.0638,-.0353,-.0205,-.0168
47,2020,3,3,-.0282,-.0393,-.0204,-.0112,-.0424,.0584,-.0379,-.0236,-.0167
47,2020,3,4,-.0301,-.0457,-.0198,-.013,-.0416,.0553,-.0405,-.0255,-.017
47,2020,3,5,-.032,-.0504,-.0187,-.0133,-.0412,.0482,-.0422,-.0281,-.0172
47,2020,3,6,-.0332,-.0525,-.02,-.0124,-.0416,.0453,-.0437,-.029,-.0185
47,2020,3,7,-.0349,-.0537,-.0229,-.0172,-.0443,.0468,-.0465,-.0301,-.0201
47,2020,3,8,-.0366,-.055,-.0255,-.022,-.047,.0483,-.0492,-.0312,-.0213
47,2020,3,9,-.0384,-.0563,-.0278,-.0268,-.0496,.0468,-.0518,-.0326,-.0231
47,2020,3,10,-.0392,-.0576,-.0278,-.0319,-.0523,.053,-.0532,-.0329,-.0242
47,2020,3,11,-.0408,-.0589,-.0306,-.0373,-.0545,.0555,-.0551,-.0345,-.0253
47,2020,3,12,-.0428,-.0607,-.0342,-.0424,-.0566,.0553,-.0577,-.0364,-.0267
47,2020,3,13,-.0456,-.0658,-.0371,-.0484,-.058,.0543,-.06,-.0401,-.028
47,2020,3,14,-.0486,-.0704,-.0391,-.0499,-.0585,.0499,-.0615,-.0441,-.0313
47,2020,3,15,-.0518,-.075,-.0414,-.0514,-.0589,.0425,-.0633,-.0482,-.0348
47,2020,3,16,-.0553,-.0795,-.0445,-.0529,-.0594,.0328,-.0659,-.0525,-.038
47,2020,3,17,-.0598,-.0841,-.0475,-.0538,-.0599,.00998,-.0696,-.0576,-.0427
47,2020,3,18,-.0651,-.0883,-.0524,-.0544,-.061,-.0166,-.0739,-.0635,-.0487
47,2020,3,19,-.0708,-.0923,-.0583,-.055,-.0621,-.0462,-.0779,-.0698,-.0558
47,2020,3,20,-.0782,-.0942,-.0664,-.0565,-.0623,-.0921,-.0842,-.0779,-.0646
47,2020,3,21,-.0871,-.0934,-.0763,-.0646,-.0664,-.14,-.093,-.0872,-.0716
47,2020,3,22,-.0946,-.0927,-.0832,-.0727,-.0704,-.178,-.101,-.0951,-.078
47,2020,3,23,-.104,-.092,-.0987,-.0808,-.0745,-.219,-.108,-.106,-.0842
47,2020,3,24,-.114,-.0912,-.119,-.0889,-.0786,-.256,-.117,-.118,-.0917
47,2020,3,25,-.125,-.0912,-.139,-.0976,-.0825,-.294,-.126,-.13,-.0981
47,2020,3,26,-.135,-.092,-.158,-.108,-.0864,-.328,-.136,-.142,-.105
47,2020,3,27,-.145,-.0973,-.176,-.116,-.091,-.358,-.146,-.152,-.113
47,2020,3,28,-.155,-.112,-.187,-.119,-.0959,-.382,-.156,-.162,-.127
47,2020,3,29,-.164,-.127,-.195,-.122,-.101,-.4,-.164,-.171,-.139
47,2020,3,30,-.173,-.141,-.202,-.125,-.106,-.412,-.172,-.178,-.151
47,2020,3,31,-.181,-.156,-.209,-.128,-.111,-.423,-.18,-.185,-.164
47,2020,4,1,-.189,-.17,-.214,-.13,-.116,-.432,-.187,-.193,-.176
47,2020,4,2,-.197,-.185,-.219,-.131,-.122,-.443,-.194,-.2,-.188
47,2020,4,3,-.206,-.199,-.226,-.134,-.129,-.453,-.202,-.209,-.199
47,2020,4,4,-.218,-.215,-.238,-.141,-.141,-.462,-.212,-.222,-.214
47,2020,4,5,-.23,-.231,-.248,-.148,-.152,-.469,-.222,-.234,-.228
47,2020,4,6,-.242,-.247,-.259,-.155,-.164,-.476,-.233,-.246,-.244
47,2020,4,7,-.253,-.262,-.268,-.162,-.175,-.481,-.243,-.258,-.258
47,2020,4,8,-.265,-.277,-.278,-.169,-.186,-.487,-.254,-.27,-.273
47,2020,4,9,-.276,-.292,-.288,-.177,-.197,-.49,-.264,-.281,-.288
47,2020,4,10,-.287,-.304,-.297,-.186,-.207,-.493,-.273,-.291,-.302
47,2020,4,11,-.296,-.32,-.304,-.19,-.213,-.494,-.28,-.301,-.312
47,2020,4,12,-.307,-.337,-.317,-.195,-.219,-.51,-.289,-.314,-.325
47,2020,4,13,-.317,-.353,-.324,-.199,-.224,-.515,-.297,-.324,-.336
47,2020,4,14,-.326,-.369,-.331,-.204,-.23,-.517,-.304,-.334,-.346
47,2020,4,15,-.335,-.385,-.339,-.208,-.236,-.518,-.311,-.344,-.356
47,2020,4,16,-.343,-.403,-.347,-.214,-.241,-.518,-.318,-.354,-.365
47,2020,4,17,-.351,-.42,-.353,-.219,-.246,-.518,-.325,-.362,-.373
47,2020,4,18,-.355,-.425,-.356,-.227,-.252,-.518,-.329,-.366,-.378
47,2020,4,19,-.357,-.429,-.355,-.234,-.258,-.506,-.331,-.368,-.38
47,2020,4,20,-.36,-.433,-.357,-.242,-.264,-.504,-.334,-.371,-.385
47,2020,4,21,-.364,-.437,-.359,-.249,-.269,-.501,-.337,-.374,-.389
47,2020,4,22,-.367,-.442,-.36,-.257,-.275,-.498,-.34,-.377,-.394
47,2020,4,23,-.37,-.446,-.362,-.264,-.281,-.497,-.343,-.38,-.399
47,2020,4,24,-.372,-.448,-.363,-.268,-.285,-.492,-.345,-.382,-.402
47,2020,4,25,-.374,-.452,-.363,-.268,-.289,-.489,-.347,-.384,-.402
47,2020,4,26,-.376,-.455,-.364,-.269,-.292,-.488,-.349,-.386,-.402
47,2020,4,27,-.377,-.458,-.363,-.27,-.295,-.484,-.351,-.387,-.402
47,2020,4,28,-.378,-.461,-.363,-.27,-.298,-.478,-.353,-.389,-.401
47,2020,4,29,-.379,-.464,-.364,-.27,-.301,-.471,-.355,-.39,-.4
47,2020,4,30,-.38,-.468,-.363,-.271,-.304,-.462,-.355,-.392,-.398
47,2020,5,1,-.38,-.469,-.36,-.272,-.307,-.449,-.356,-.393,-.396
47,2020,5,2,-.379,-.467,-.357,-.275,-.308,-.439,-.354,-.392,-.394
47,2020,5,3,-.378,-.465,-.356,-.278,-.308,-.429,-.352,-.391,-.393
47,2020,5,4,-.376,-.463,-.35,-.281,-.309,-.42,-.35,-.389,-.391
47,2020,5,5,-.373,-.461,-.344,-.284,-.309,-.408,-.348,-.386,-.39
47,2020,5,6,-.371,-.46,-.338,-.287,-.31,-.395,-.346,-.384,-.387
47,2020,5,7,-.368,-.458,-.331,-.288,-.31,-.383,-.344,-.38,-.385
47,2020,5,8,-.366,-.457,-.324,-.29,-.311,-.372,-.342,-.377,-.382
47,2020,5,9,-.364,-.458,-.318,-.29,-.311,-.359,-.341,-.375,-.379
47,2020,5,10,-.362,-.458,-.315,-.291,-.312,-.348,-.341,-.374,-.376
47,2020,5,11,-.361,-.459,-.31,-.291,-.313,-.34,-.34,-.372,-.374
47,2020,5,12,-.36,-.459,-.305,-.292,-.315,-.334,-.34,-.371,-.373
47,2020,5,13,-.36,-.459,-.301,-.293,-.317,-.329,-.34,-.371,-.372
47,2020,5,14,-.359,-.46,-.298,-.297,-.319,-.324,-.339,-.371,-.371
