year,month,day,cityid,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020,5,13,12,-.306,-.327,.0453,-.584,-.649
2020,5,13,13,-.257,-.211,-.174,-.398,-.358
2020,5,13,14,-.458,-.215,-.071,-.297,-.712
2020,5,13,15,.919,1.31,.835,-.261,-.493
2020,5,13,16,-.328,-.142,-.147,-.408,-.634
2020,5,13,17,-.271,-.222,-.0501,-.549,-.541
2020,5,13,18,-.284,-.392,.0187,-.488,-.344
2020,5,13,19,-.128,-.0309,-.0956,-.347,-.347
2020,5,13,20,-.127,.0697,-.097,-.214,-.371
2020,5,13,21,-.382,-.129,.000817,-.719,-.795
2020,5,13,22,-.0794,-.0795,-.0864,-.116,-.386
2020,5,13,23,-.324,-.533,.0522,-.289,-.514
2020,5,13,24,-.179,-.0609,.287,-.367,-.0497
2020,5,13,25,-.566,-.552,-.257,-.591,-.705
2020,5,13,26,-.0933,-.0226,.104,-.0935,-.372
2020,5,13,27,-.282,-.289,.0964,-.248,-.694
2020,5,13,28,-.239,-.256,-.168,-.132,-.487
2020,5,13,29,-.665,-.388,-.676,-.514,-.761
2020,5,13,30,-.143,-.0602,.0698,-.166,-.684
2020,5,13,31,-.292,-.175,-.22,-.536,-.885
2020,5,13,32,-.413,-.282,.0605,-.477,-.581
2020,5,13,33,-.258,-.125,-.137,-.456,-.536
2020,5,13,34,-.243,-.159,-.125,-.539,-.356
2020,5,13,35,.204,-.19,-.0177,-.447,-.493
2020,5,13,36,-.384,-.123,-.381,-.526,-.521
2020,5,13,37,-.227,-.133,-.0239,-.268,-.491
2020,5,13,38,-.501,-.521,.000489,-.444,-.69
2020,5,13,39,-.269,-.0843,.125,-.323,-.641
2020,5,13,40,-.295,-.293,-.246,-.154,-.581
2020,5,13,41,-.322,-.146,.232,-.492,-.687
2020,5,13,42,-.359,-.361,.00739,-.528,-.723
2020,5,13,43,-.143,.0635,-.0648,-.304,-.41
2020,5,13,44,-.638,-.523,.0393,.294,-.827
2020,5,13,45,-.0879,.0752,.37,-.0836,-.435
2020,5,13,46,-.263,-.0901,-.0554,-.187,-.623
2020,5,13,47,-.0465,.115,.528,-.221,-.487
2020,5,13,48,-.442,-.471,-.568,-.377,-.695
2020,5,13,49,-.16,.207,-.121,-.13,-.566
2020,5,13,50,.0319,.413,-.000783,-.217,-.459
2020,5,13,51,-.457,-.194,-.527,-.526,-.632
2020,5,13,52,-.0358,-.0399,.291,-.26,-.326
2020,5,13,53,-.156,-.23,.124,-.0881,-.586
2020,5,14,1,-.273,-.141,-.0231,-.381,-.566
2020,5,14,2,-.459,-.412,.0441,-.548,-.725
2020,5,14,3,-.355,-.264,-.0633,-.439,-.516
2020,5,14,4,-.26,-.256,-.216,-.279,-.453
2020,5,14,5,-.0789,-.102,.879,-.218,-.445
2020,5,14,6,-.25,-.254,.0759,-.407,-.545
2020,5,14,7,-.262,-.21,.124,-.387,-.554
2020,5,14,8,-.344,-.109,-.244,-.252,-.754
2020,5,14,9,-.337,-.257,.0163,-.51,-.323
2020,5,14,10,-.227,-.233,.0535,-.243,-.546
2020,5,14,11,-.242,-.175,.0199,-.39,-.378
2020,5,14,12,-.309,-.347,.0855,-.58,-.656
2020,5,14,13,-.248,-.19,-.122,-.352,-.371
2020,5,14,14,-.468,-.218,-.0544,-.305,-.733
2020,5,14,15,.968,1.4,.847,-.282,-.497
2020,5,14,16,-.324,-.135,-.15,-.37,-.624
2020,5,14,17,-.259,-.207,-.0793,-.515,-.538
2020,5,14,18,-.273,-.388,-.0207,-.419,-.366
2020,5,14,19,-.0997,-.0441,-.0787,-.299,-.34
2020,5,14,20,-.132,.0657,-.135,-.168,-.368
2020,5,14,21,-.363,-.129,-.0556,-.577,-.802
2020,5,14,22,-.0684,-.098,-.061,-.0819,-.388
2020,5,14,23,-.313,-.511,.083,-.301,-.507
2020,5,14,24,-.145,-.0468,.336,-.372,-.0629
2020,5,14,25,-.553,-.554,-.139,-.583,-.699
2020,5,14,26,-.132,-.0521,.143,-.181,-.378
2020,5,14,27,-.295,-.34,.0113,-.223,-.665
2020,5,14,28,-.234,-.306,-.149,-.116,-.485
2020,5,14,29,-.674,-.417,-.702,-.546,-.755
2020,5,14,30,-.133,-.074,.0967,-.151,-.68
2020,5,14,31,-.258,-.176,-.289,-.546,-.822
2020,5,14,32,-.413,-.304,.0671,-.483,-.58
2020,5,14,33,-.247,-.126,-.136,-.421,-.458
2020,5,14,34,-.248,-.125,-.216,-.511,-.368
2020,5,14,35,.2,-.19,.00486,-.399,-.507
2020,5,14,36,-.373,-.0765,-.386,-.514,-.528
2020,5,14,37,-.236,-.189,-.0389,-.255,-.48
2020,5,14,38,-.504,-.527,.0403,-.411,-.69
2020,5,14,39,-.262,-.0958,.124,-.276,-.638
2020,5,14,40,-.265,-.215,-.244,-.124,-.591
2020,5,14,41,-.317,-.145,.298,-.415,-.708
2020,5,14,42,-.356,-.349,-.0147,-.495,-.727
2020,5,14,43,-.151,.0519,-.112,-.259,-.41
2020,5,14,44,-.629,-.5,.0293,.328,-.83
2020,5,14,45,-.076,.0674,.382,-.12,-.378
2020,5,14,46,-.268,-.103,-.0873,-.148,-.619
2020,5,14,47,-.0403,.0832,.563,-.226,-.488
2020,5,14,48,-.433,-.472,-.574,-.273,-.696
2020,5,14,49,-.136,.229,-.156,-.165,-.602
2020,5,14,50,.0222,.384,.0365,-.23,-.451
2020,5,14,51,-.45,-.231,-.521,-.433,-.633
2020,5,14,52,-.0617,-.0604,.333,-.252,-.344
2020,5,14,53,-.18,-.216,.14,-.0381,-.642
2020,5,15,1,-.257,-.116,-.0298,-.331,-.563
2020,5,15,2,-.451,-.411,.0739,-.532,-.719
2020,5,15,3,-.34,-.277,.022,-.424,-.512
2020,5,15,4,-.28,-.273,-.225,-.298,-.473
2020,5,15,5,-.0784,-.121,.904,-.207,-.428
2020,5,15,6,-.267,-.263,.0257,-.415,-.557
2020,5,15,7,-.243,-.2,.174,-.358,-.526
2020,5,15,8,-.32,-.0785,-.209,-.262,-.741
2020,5,15,9,-.344,-.266,.0573,-.516,-.363
2020,5,15,10,-.241,-.254,.0133,-.246,-.554
2020,5,15,11,-.247,-.184,.0205,-.38,-.378
2020,5,15,12,-.312,-.366,.131,-.539,-.653
2020,5,15,13,-.214,-.118,-.16,-.371,-.364
2020,5,15,14,-.449,-.185,.084,-.308,-.725
2020,5,15,15,1.05,1.55,.979,-.288,-.484
2020,5,15,16,-.324,-.131,-.156,-.339,-.626
2020,5,15,17,-.268,-.222,-.0562,-.493,-.539
2020,5,15,18,-.223,-.246,-.0952,-.389,-.377
2020,5,15,19,-.101,-.0694,-.0457,-.282,-.364
2020,5,15,20,-.118,.0906,-.0971,-.164,-.367
2020,5,15,21,-.377,-.167,-.00885,-.621,-.801
2020,5,15,22,-.0824,-.0904,-.0988,-.141,-.396
2020,5,15,23,-.303,-.512,.113,-.225,-.509
2020,5,15,24,-.121,-.0123,.278,-.35,-.262
2020,5,15,25,-.554,-.535,-.237,-.58,-.685
2020,5,15,26,-.154,-.102,.207,-.238,-.378
2020,5,15,27,-.273,-.367,.214,-.18,-.667
2020,5,15,28,-.273,-.305,-.163,-.00967,-.724
2020,5,15,29,-.676,-.446,-.741,-.54,-.736
2020,5,15,30,-.107,-.0658,.116,-.137,-.653
2020,5,15,31,-.264,-.151,-.255,-.569,-.777
2020,5,15,32,-.412,-.312,.196,-.531,-.583
2020,5,15,33,-.231,-.146,-.0711,-.355,-.426
2020,5,15,34,-.178,.012,-.276,-.485,-.303
2020,5,15,35,.127,-.162,-.0344,-.424,-.488
2020,5,15,36,-.354,-.0673,-.362,-.468,-.511
2020,5,15,37,-.253,-.181,.00237,-.15,-.499
2020,5,15,38,-.505,-.53,.00293,-.408,-.689
2020,5,15,39,-.283,-.105,-.158,-.258,-.636
2020,5,15,40,-.251,-.221,-.222,-.119,-.496
2020,5,15,41,-.308,-.136,.368,-.409,-.71
2020,5,15,42,-.36,-.353,-.00874,-.432,-.716
2020,5,15,43,-.147,.031,-.154,-.252,-.397
2020,5,15,44,-.614,-.454,-.127,.282,-.778
2020,5,15,45,-.0598,.0511,.541,-.0819,-.381
2020,5,15,46,-.271,-.123,-.0591,-.225,-.611
2020,5,15,47,-.0241,.092,.531,-.197,-.481
2020,5,15,48,-.424,-.433,-.581,-.233,-.694
2020,5,15,49,-.124,.281,-.153,-.178,-.601
2020,5,15,50,.0579,.421,.046,-.129,-.437
2020,5,15,51,-.417,-.246,-.456,-.407,-.605
2020,5,15,52,-.0446,-.0696,.422,-.221,-.342
2020,5,15,53,-.211,-.244,.161,-.0305,-.687
2020,5,16,1,-.255,-.109,-.0461,-.326,-.563
2020,5,16,2,-.459,-.419,.0353,-.525,-.718
2020,5,16,3,-.341,-.274,.0157,-.422,-.518
2020,5,16,4,-.284,-.27,-.221,-.307,-.481
2020,5,16,5,-.069,-.129,.897,-.21,-.406
2020,5,16,6,-.274,-.273,.0288,-.413,-.562
2020,5,16,7,-.248,-.232,.207,-.365,-.537
2020,5,16,8,-.311,-.0651,-.208,-.274,-.731
2020,5,16,9,-.363,-.141,.0582,-.537,-.509
2020,5,16,10,-.259,-.287,.0208,-.253,-.565
2020,5,16,11,-.245,-.18,.00825,-.383,-.378
2020,5,16,12,-.31,-.349,.135,-.55,-.653
2020,5,16,13,-.207,-.0952,-.154,-.378,-.37
2020,5,16,14,-.444,-.192,.132,-.33,-.716
2020,5,16,15,1.2,1.83,.98,-.315,-.479
2020,5,16,16,-.317,-.0974,-.162,-.311,-.624
2020,5,16,17,-.271,-.214,-.0967,-.496,-.562
2020,5,16,18,-.194,-.168,-.0959,-.38,-.357
2020,5,16,19,-.0972,-.101,-.0281,-.277,-.355
2020,5,16,20,-.111,.119,-.136,-.173,-.386
2020,5,16,21,-.372,-.132,.0435,-.625,-.803
2020,5,16,22,-.11,-.0929,-.116,-.255,-.398
2020,5,16,23,-.293,-.508,.193,-.199,-.522
2020,5,16,24,-.106,-.00828,.337,-.356,-.274
2020,5,16,25,-.549,-.522,-.199,-.551,-.684
2020,5,16,26,-.15,-.0991,.226,-.258,-.367
2020,5,16,27,-.272,-.349,.199,-.186,-.676
2020,5,16,28,-.226,-.317,-.186,-.0235,-.629
2020,5,16,29,-.671,-.426,-.736,-.552,-.731
2020,5,16,30,-.0992,-.0124,.104,-.134,-.624
2020,5,16,31,-.249,-.136,-.282,-.57,-.772
2020,5,16,32,-.407,-.264,.118,-.558,-.574
2020,5,16,33,-.187,-.112,-.0259,-.277,-.381
2020,5,16,34,-.161,.0491,-.255,-.548,-.31
2020,5,16,35,.117,-.163,.0642,-.479,-.481
2020,5,16,36,-.362,-.0861,-.374,-.472,-.508
2020,5,16,37,-.255,-.18,-.0224,-.151,-.496
2020,5,16,38,-.505,-.538,.0384,-.392,-.686
2020,5,16,39,-.255,-.0859,-.16,-.262,-.599
2020,5,16,40,-.247,-.216,-.214,-.111,-.501
2020,5,16,41,-.303,-.114,.342,-.389,-.713
2020,5,16,42,-.346,-.349,.0293,-.413,-.698
2020,5,16,43,-.144,.0131,-.169,-.234,-.394
2020,5,16,44,-.594,-.387,-.105,.242,-.77
2020,5,16,45,-.0643,.0168,.573,-.0682,-.36
2020,5,16,46,-.236,-.0702,-.0495,-.199,-.598
2020,5,16,47,-.0326,.0966,.491,-.185,-.482
2020,5,16,48,-.417,-.403,-.62,-.189,-.696
2020,5,16,49,-.104,.258,-.155,-.199,-.564
2020,5,16,50,.0648,.433,.072,-.123,-.411
2020,5,16,51,-.406,-.184,-.479,-.412,-.57
2020,5,16,52,-.0756,-.0955,.377,-.226,-.379
2020,5,16,53,-.238,-.209,-.00587,-.0125,-.701
2020,5,17,1,-.252,-.0868,-.0564,-.324,-.58
2020,5,17,2,-.455,-.416,.0904,-.506,-.736
2020,5,17,3,-.341,-.243,.0257,-.41,-.55
2020,5,17,4,-.287,-.263,-.204,-.324,-.499
2020,5,17,5,-.0498,-.111,.949,-.203,-.394
2020,5,17,6,-.279,-.279,.049,-.407,-.588
2020,5,17,7,-.259,-.214,.232,-.4,-.541
2020,5,17,8,-.307,-.0172,-.216,-.28,-.742
2020,5,17,9,-.354,-.115,.0567,-.511,-.52
2020,5,17,10,-.242,-.269,.00588,-.246,-.534
2020,5,17,11,-.221,-.154,-.00371,-.378,-.385
2020,5,17,12,-.297,-.337,.191,-.546,-.676
2020,5,17,13,-.203,-.0699,-.0885,-.375,-.404
2020,5,17,14,-.437,-.153,.15,-.313,-.728
2020,5,17,15,1.24,1.87,1.04,-.339,-.467
2020,5,17,16,-.314,-.0723,-.149,-.284,-.63
2020,5,17,17,-.274,-.204,-.0902,-.487,-.585
2020,5,17,18,-.185,-.0819,-.124,-.432,-.377
2020,5,17,19,-.0693,-.0643,.00535,-.241,-.369
2020,5,17,20,-.0994,.145,-.151,-.174,-.394
2020,5,17,21,-.48,-.457,.153,-.591,-.806
2020,5,17,22,-.0971,-.0145,-.128,-.255,-.392
2020,5,17,23,-.288,-.42,.245,-.25,-.56
2020,5,17,24,-.0949,.0211,.39,-.354,-.283
2020,5,17,25,-.542,-.501,-.145,-.561,-.692
2020,5,17,26,-.123,-.0664,.228,-.27,-.363
2020,5,17,27,-.259,-.33,.23,-.194,-.687
2020,5,17,28,-.234,-.268,-.244,-.103,-.617
2020,5,17,29,-.67,-.419,-.727,-.533,-.742
2020,5,17,30,-.0826,.0473,.103,-.145,-.6
2020,5,17,31,-.238,-.148,-.33,-.545,-.798
2020,5,17,32,-.391,-.215,.156,-.565,-.565
2020,5,17,33,-.128,-.0533,.00735,-.168,-.344
2020,5,17,34,-.149,.139,-.229,-.522,-.348
2020,5,17,35,.112,-.104,.0512,-.516,-.496
2020,5,17,36,-.326,-.0245,-.289,-.483,-.506
2020,5,17,37,-.238,-.152,.0447,-.153,-.501
2020,5,17,38,-.498,-.53,.0429,-.351,-.694
2020,5,17,39,-.263,-.0629,-.157,-.236,-.648
2020,5,17,40,-.233,-.178,-.202,-.104,-.511
2020,5,17,41,-.285,-.0762,.303,-.192,-.722
2020,5,17,42,-.327,-.314,.0585,-.408,-.713
2020,5,17,43,-.122,.0709,-.148,-.235,-.392
2020,5,17,44,-.585,-.411,-.185,.185,-.776
2020,5,17,45,-.0325,.0341,.577,-.081,-.334
2020,5,17,46,-.225,-.0513,-.0823,-.16,-.593
2020,5,17,47,-.0395,.0959,.511,-.193,-.509
2020,5,17,48,-.415,-.386,-.615,-.192,-.701
2020,5,17,49,-.0729,.28,-.151,-.195,-.545
2020,5,17,50,.0952,.488,.0672,-.109,-.4
2020,5,17,51,-.377,-.132,-.445,-.407,-.535
2020,5,17,52,-.0772,-.0862,.395,-.212,-.428
2020,5,17,53,-.195,-.141,.146,.00404,-.719
2020,5,18,1,-.239,-.0764,-.0461,-.288,-.575
2020,5,18,2,-.448,-.39,.0879,-.481,-.737
2020,5,18,3,-.328,-.173,-.000311,-.401,-.546
2020,5,18,4,-.281,-.25,-.195,-.305,-.488
2020,5,18,5,-.025,-.0853,.978,-.167,-.382
2020,5,18,6,-.267,-.243,.0439,-.366,-.587
2020,5,18,7,-.218,-.168,.26,-.347,-.532
2020,5,18,8,-.297,-.00231,-.194,-.259,-.745
2020,5,18,9,-.354,-.105,.0366,-.546,-.517
2020,5,18,10,-.211,-.221,-.00164,-.231,-.517
2020,5,18,11,-.2,-.107,.0145,-.367,-.381
2020,5,18,12,-.299,-.302,.167,-.556,-.729
2020,5,18,13,-.148,.0517,.00361,-.347,-.397
2020,5,18,14,-.438,-.158,.21,-.365,-.727
2020,5,18,15,1.35,1.98,1.22,-.341,-.461
2020,5,18,16,-.309,-.0368,-.177,-.274,-.636
2020,5,18,17,-.25,-.143,-.119,-.453,-.585
2020,5,18,18,-.171,-.0285,-.124,-.415,-.408
2020,5,18,19,-.0678,-.0377,.00219,-.262,-.379
2020,5,18,20,-.0972,.208,-.15,-.148,-.385
2020,5,18,21,-.468,-.42,.0457,-.535,-.807
2020,5,18,22,-.0726,.0302,-.155,-.219,-.381
2020,5,18,23,-.278,-.398,.223,-.228,-.566
2020,5,18,24,-.0973,.0158,.432,-.384,-.315
2020,5,18,25,-.531,-.461,-.208,-.55,-.695
2020,5,18,26,-.0727,.0124,.28,-.245,-.329
2020,5,18,27,-.266,-.306,.0451,-.177,-.666
2020,5,18,28,-.225,-.234,-.239,-.129,-.603
2020,5,18,29,-.672,-.42,-.72,-.521,-.746
2020,5,18,30,-.0869,.0481,.0972,-.0851,-.602
2020,5,18,31,-.292,-.118,-.358,-.515,-.791
2020,5,18,32,-.355,-.107,.198,-.554,-.559
2020,5,18,33,-.105,-.0272,.00797,-.0791,-.312
2020,5,18,34,-.134,.166,-.294,-.491,-.341
2020,5,18,35,.108,-.0961,.0668,-.52,-.48
2020,5,18,36,-.301,.0619,-.279,-.471,-.5
2020,5,18,37,-.195,-.0953,.187,-.0714,-.478
2020,5,18,38,-.483,-.506,.00814,-.366,-.688
2020,5,18,39,-.259,-.0622,-.144,-.238,-.649
2020,5,18,40,-.221,-.166,-.201,-.0797,-.49
2020,5,18,41,-.28,-.0837,.329,-.185,-.715
2020,5,18,42,-.307,-.294,.0877,-.363,-.711
2020,5,18,43,-.118,.0947,-.171,-.195,-.365
2020,5,18,44,-.574,-.427,-.134,.155,-.771
2020,5,18,45,.0239,.0835,.778,-.0497,-.328
2020,5,18,46,-.196,.0431,-.0758,-.227,-.567
2020,5,18,47,-.0152,.115,.616,-.151,-.512
2020,5,18,48,-.407,-.371,-.613,-.211,-.698
2020,5,18,49,-.049,.294,-.145,-.187,-.519
2020,5,18,50,.107,.42,.185,-.0804,-.393
2020,5,18,51,-.365,-.0935,-.447,-.355,-.538
2020,5,18,52,-.0562,-.0436,.434,-.195,-.425
2020,5,18,53,-.189,-.0583,.0165,-.00173,-.707
2020,5,19,1,-.224,-.0514,-.0416,-.257,-.554
2020,5,19,2,-.438,-.386,.125,-.504,-.733
2020,5,19,3,-.313,-.141,.0344,-.411,-.526
2020,5,19,4,-.268,-.236,-.198,-.289,-.45
2020,5,19,5,-.0191,-.0763,.987,-.14,-.359
2020,5,19,6,-.25,-.21,.0364,-.35,-.572
2020,5,19,7,-.191,-.162,.31,-.314,-.509
2020,5,19,8,-.292,-.00899,-.196,-.277,-.739
2020,5,19,9,-.353,-.103,.0244,-.552,-.513
2020,5,19,10,-.202,-.213,-.0398,-.225,-.499
2020,5,19,11,-.194,-.113,.0268,-.35,-.365
2020,5,19,12,-.269,-.258,.179,-.578,-.705
2020,5,19,13,-.0785,.156,-.0221,-.337,-.307
2020,5,19,14,-.438,-.153,.167,-.359,-.734
2020,5,19,15,1.38,2.03,1.24,-.371,-.422
2020,5,19,16,-.291,-.0241,-.192,-.258,-.614
2020,5,19,17,-.253,-.134,-.138,-.448,-.563
2020,5,19,18,-.153,-.02,-.105,-.398,-.399
2020,5,19,19,-.0465,-.0343,.0389,-.213,-.354
2020,5,19,20,-.0598,.244,-.118,-.142,-.356
2020,5,19,21,-.46,-.439,.0168,-.371,-.795
2020,5,19,22,-.0671,.0233,-.143,-.167,-.37
2020,5,19,23,-.268,-.4,.227,-.212,-.561
2020,5,19,24,-.087,.0326,.499,-.393,-.323
2020,5,19,25,-.528,-.433,-.267,-.536,-.697
2020,5,19,26,-.0776,-.00917,.267,-.209,-.302
2020,5,19,27,-.24,-.315,.198,-.177,-.637
2020,5,19,28,-.204,-.211,-.227,-.14,-.552
2020,5,19,29,-.663,-.409,-.709,-.512,-.741
2020,5,19,30,-.0868,.0807,.0952,-.112,-.597
2020,5,19,31,-.306,-.116,-.375,-.494,-.776
2020,5,19,32,-.324,-.0417,.224,-.514,-.532
2020,5,19,33,-.0815,-.0241,.0448,-.027,-.272
2020,5,19,34,-.137,.132,-.258,-.488,-.429
2020,5,19,35,.096,-.105,.0663,-.533,-.43
2020,5,19,36,-.296,.0947,-.314,-.465,-.476
2020,5,19,37,-.165,-.0821,.233,-.063,-.441
2020,5,19,38,-.461,-.478,.0374,-.333,-.671
2020,5,19,39,-.247,-.0654,-.146,-.213,-.631
2020,5,19,40,-.216,-.157,-.21,-.0548,-.467
2020,5,19,41,-.266,-.0749,.338,-.15,-.704
2020,5,19,42,-.299,-.319,.148,-.344,-.68
2020,5,19,43,-.0981,.119,-.156,-.14,-.333
2020,5,19,44,-.547,-.363,-.213,.19,-.765
2020,5,19,45,.0518,.118,.736,-.0321,-.296
2020,5,19,46,-.177,.0358,-.0714,-.231,-.538
2020,5,19,47,.00632,.131,.591,-.139,-.49
2020,5,19,48,-.384,-.342,-.618,-.193,-.69
2020,5,19,49,-.0412,.269,-.156,-.142,-.501
2020,5,19,50,.106,.452,.146,-.104,-.381
2020,5,19,51,-.355,-.0894,-.428,-.369,-.534
2020,5,19,52,-.0478,-.0146,.473,-.183,-.407
2020,5,19,53,-.17,-.0322,.00984,-.0257,-.687
2020,5,20,1,-.214,-.0299,-.0317,-.238,-.556
2020,5,20,2,-.411,-.307,.119,-.524,-.706
2020,5,20,3,-.302,-.14,.0484,-.402,-.526
2020,5,20,4,-.264,-.227,-.218,-.265,-.441
2020,5,20,5,-.0153,-.0648,.984,-.148,-.354
2020,5,20,6,-.254,-.236,.0404,-.331,-.571
2020,5,20,7,-.199,-.174,.33,-.329,-.506
2020,5,20,8,-.293,.0029,-.212,-.258,-.744
2020,5,20,9,-.347,-.0996,.0244,-.559,-.5
2020,5,20,10,-.195,-.211,-.0124,-.212,-.495
2020,5,20,11,-.176,-.0998,.0183,-.325,-.371
2020,5,20,12,-.248,-.259,.192,-.548,-.695
2020,5,20,13,.0678,.532,-.000295,-.308,-.306
2020,5,20,14,-.432,-.143,.126,-.242,-.746
2020,5,20,15,1.06,1.55,1.13,-.43,-.413
2020,5,20,16,-.286,-.00371,-.213,-.258,-.593
2020,5,20,17,-.255,-.136,-.175,-.452,-.559
2020,5,20,18,-.184,-.0132,-.238,-.396,-.375
2020,5,20,19,-.0653,-.0321,.00541,-.225,-.364
2020,5,20,20,-.0306,.343,-.153,-.135,-.358
2020,5,20,21,-.462,-.433,.0638,-.352,-.829
2020,5,20,22,-.0758,.000833,-.136,-.136,-.371
2020,5,20,23,-.301,-.411,.125,-.332,-.568
2020,5,20,24,-.074,.0697,.416,-.408,-.371
2020,5,20,25,-.535,-.437,-.251,-.62,-.704
2020,5,20,26,-.026,.0437,.292,-.115,-.273
2020,5,20,27,-.244,-.224,-.0114,-.247,-.632
2020,5,20,28,-.192,-.202,-.213,-.179,-.536
2020,5,20,29,-.638,-.421,-.591,-.556,-.736
2020,5,20,30,-.0818,.0769,.0784,-.0575,-.597
2020,5,20,31,-.322,-.0712,-.339,-.424,-.761
2020,5,20,32,-.318,-.00614,.196,-.486,-.521
2020,5,20,33,-.0694,-.0261,.00589,.0421,-.267
2020,5,20,34,-.14,.175,-.224,-.464,-.437
2020,5,20,35,.0746,-.0741,.0767,-.532,-.42
2020,5,20,36,-.292,.0563,-.293,-.455,-.454
2020,5,20,37,-.153,-.0606,.295,-.0401,-.441
2020,5,20,38,-.44,-.45,.0553,-.328,-.675
2020,5,20,39,-.256,-.0849,-.18,-.206,-.625
2020,5,20,40,-.202,-.0764,-.209,-.101,-.467
2020,5,20,41,-.259,-.0605,.316,-.105,-.703
2020,5,20,42,-.253,-.289,.341,-.316,-.675
2020,5,20,43,-.0977,.112,-.181,-.154,-.321
2020,5,20,44,-.543,-.336,-.361,.171,-.769
2020,5,20,45,.0893,.177,.683,-.00996,-.285
2020,5,20,46,-.158,.0541,-.0738,-.258,-.52
2020,5,20,47,.00487,.126,.525,-.0611,-.478
2020,5,20,48,-.467,-.309,-.609,-.211,-.705
2020,5,20,49,-.0246,.252,-.0982,-.117,-.492
2020,5,20,50,.129,.472,.173,-.0921,-.373
2020,5,20,51,-.355,-.0821,-.437,-.312,-.548
2020,5,20,52,-.0368,.00263,.463,-.172,-.388
2020,5,20,53,-.118,.00715,.00239,.0455,-.644
2020,5,21,1,-.214,-.0378,-.0502,-.208,-.552
2020,5,21,2,-.401,-.273,.0928,-.521,-.703
2020,5,21,3,-.292,-.137,.0637,-.409,-.524
2020,5,21,4,-.245,-.204,-.167,-.269,-.433
2020,5,21,5,-.0196,-.058,.847,-.148,-.338
2020,5,21,6,-.262,-.235,.0501,-.326,-.589
2020,5,21,7,-.148,-.178,.395,-.232,-.497
2020,5,21,8,-.296,-.00422,-.213,-.25,-.746
2020,5,21,9,-.338,-.0595,.0481,-.552,-.507
2020,5,21,10,-.191,-.198,.0469,-.223,-.491
2020,5,21,11,-.165,-.0895,.0334,-.331,-.362
2020,5,21,12,-.262,-.236,.138,-.497,-.717
2020,5,21,13,.0765,.543,-.0341,-.336,-.294
2020,5,21,14,-.404,-.146,.158,-.164,-.732
2020,5,21,15,1.13,1.69,1.16,-.496,-.398
2020,5,21,16,-.281,-.0116,-.219,-.205,-.585
2020,5,21,17,-.252,-.128,-.108,-.444,-.544
2020,5,21,18,-.174,.0308,-.247,-.427,-.336
2020,5,21,19,-.0718,.000727,.0219,-.274,-.34
2020,5,21,20,-.034,.356,-.194,-.145,-.354
2020,5,21,21,-.476,-.428,.0845,-.539,-.822
2020,5,21,22,-.0575,-.0194,-.123,.00535,-.357
2020,5,21,23,-.325,-.475,.00796,-.256,-.578
2020,5,21,24,-.0759,.0518,.38,-.364,-.379
2020,5,21,25,-.533,-.412,-.287,-.638,-.712
2020,5,21,26,-.00425,.0459,.272,-.0784,-.257
2020,5,21,27,-.224,-.171,.105,-.247,-.656
2020,5,21,28,-.175,-.144,-.207,-.16,-.506
2020,5,21,29,-.651,-.41,-.67,-.523,-.736
2020,5,21,30,-.081,.0918,.066,-.0344,-.594
2020,5,21,31,-.341,-.0638,-.409,-.402,-.756
2020,5,21,32,-.301,.0539,.0851,-.467,-.518
2020,5,21,33,-.0653,-.0313,.0187,.0678,-.333
2020,5,21,34,-.124,.179,-.185,-.459,-.433
2020,5,21,35,.0643,-.061,.0546,-.541,-.385
2020,5,21,36,-.304,.081,-.296,-.563,-.43
2020,5,21,37,-.133,-.0191,.354,-.111,-.441
2020,5,21,38,-.417,-.422,.0604,-.337,-.659
2020,5,21,39,-.248,-.085,-.199,-.158,-.632
2020,5,21,40,-.205,-.0583,-.212,-.142,-.451
2020,5,21,41,-.255,-.066,.269,-.151,-.682
2020,5,21,42,-.247,-.275,.352,-.306,-.694
2020,5,21,43,-.0431,.304,-.165,-.155,-.311
2020,5,21,44,-.531,-.326,-.402,.251,-.758
2020,5,21,45,.0799,.178,.681,-.0273,-.315
2020,5,21,46,-.119,.0852,-.0133,-.248,-.495
2020,5,21,47,.0102,.146,.473,-.0438,-.456
2020,5,21,48,-.448,-.25,-.605,-.227,-.683
2020,5,21,49,-.057,.229,-.0854,-.127,-.442
2020,5,21,50,.157,.551,.151,-.0883,-.359
2020,5,21,51,-.329,.00883,-.412,-.282,-.548
2020,5,21,52,.0127,.0513,.48,-.17,-.351
2020,5,21,53,-.0621,.0287,.0382,.0218,-.578
2020,5,22,1,-.219,-.0591,-.0813,-.168,-.552
2020,5,22,2,-.395,-.251,.0822,-.516,-.705
2020,5,22,3,-.311,-.122,-.0291,-.423,-.524
2020,5,22,4,-.281,-.168,-.194,-.246,-.569
2020,5,22,5,-.0134,-.0541,.816,-.14,-.323
2020,5,22,6,-.254,-.204,.0399,-.303,-.571
2020,5,22,7,-.141,-.176,.369,-.216,-.5
2020,5,22,8,-.297,.0188,-.239,-.236,-.739
2020,5,22,9,-.335,-.0658,.0454,-.564,-.481
2020,5,22,10,-.18,-.186,.0705,-.211,-.493
2020,5,22,11,-.149,-.0815,.0321,-.313,-.343
2020,5,22,12,-.243,-.236,.136,-.504,-.715
2020,5,22,13,.0456,.472,.0311,-.341,-.299
