year,month,day_endofweek,statefips,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jz2,bg_posts_jz3,bg_posts_jz4,bg_posts_jz5
2020,3,27,27,-.0279,-.22,-.0229,-.243,-.187,-.0294,.16,.0673,-.144,-.0245,-.0711
2020,5,15,27,-.311,-.426,-.405,-.521,-.328,-.506,-.313,-.106,-.307,-.437,-.429
2020,1,24,27,-.216,-.25,-.256,-.192,-.26,-.151,-.2,-.219,-.257,-.176,-.287
2020,4,3,27,-.224,-.376,-.205,-.382,-.29,-.448,-.164,-.125,-.241,-.25,-.342
2020,2,28,27,.0908,-.00111,.136,-.103,.0696,.326,.402,.0749,.059,.0796,.0792
2020,1,31,27,.0994,-.0323,.209,.0894,.13,.0163,-.0494,.0915,.104,.121,.102
2020,1,10,27,-.0133,.0908,.0368,-.157,-.036,.0785,.165,-.0117,-.0518,-.0217,.0679
2020,5,1,27,-.322,-.465,-.446,-.496,-.24,-.516,-.261,-.183,-.349,-.406,-.434
2020,5,22,27,-.258,-.4,-.339,-.486,-.0968,-.342,-.171,-.175,-.256,-.321,-.266
2020,2,14,27,.229,.267,.179,.133,.359,.0542,.0896,.248,.137,.269,.253
2020,6,5,27,-.138,-.285,-.27,-.328,-.0747,-.189,.0189,-.00926,-.159,-.208,-.169
2020,4,17,27,-.207,-.379,-.285,-.338,-.156,-.381,-.242,-.0583,-.248,-.284,-.174
2020,3,6,28,.0597,.00709,.437,.157,-.00131,.124,.404,.00511,-.0154,.168,.231
2020,1,24,28,-.205,-.139,-.152,-.312,-.213,.506,.277,-.304,-.138,-.144,-.249
2020,3,27,28,-.235,-.225,.449,-.236,-.27,-.529,-.261,-.337,-.242,.022,-.245
2020,2,14,28,.213,.154,.526,.323,.357,.306,.551,.0747,.214,.371,.333
2020,4,24,28,-.507,-.532,-.424,-.426,-.514,-.672,-.43,-.567,-.502,-.373,-.557
2020,1,17,28,.29,.00709,.183,.165,.32,-.168,.0132,.439,.191,.103,.456
2020,3,13,28,-.144,.00236,.121,-.114,-.188,-.125,.0343,-.216,-.0961,-.151,-.184
2020,1,10,28,-.0317,-.0733,.102,-.0536,-.0604,-.0311,-.0185,-.0699,.0379,-.0502,-.0892
2020,5,15,28,-.372,-.537,-.183,-.094,-.261,-.657,-.483,-.487,-.174,-.329,-.311
2020,5,1,28,-.478,-.541,-.443,-.478,-.639,-.572,-.441,-.474,-.512,-.436,-.524
2020,3,20,28,-.191,-.0733,.245,-.296,-.188,-.174,.108,-.211,-.201,-.0661,-.319
2020,6,12,28,-.162,-.277,-.0588,-.126,-.301,.391,.372,-.0924,-.292,-.219,-.381
2020,2,21,28,-.113,-.00236,-.0031,-.106,-.0774,-.335,-.029,-.262,-.0537,.0608,.0626
2020,2,7,28,-.0714,-.253,.251,-.0374,-.0551,-.207,-.166,-.121,-.0345,.0714,-.0687
2020,4,17,28,-.142,-.532,-.263,-.321,-.413,-.544,-.377,.171,-.356,-.433,-.188
2020,1,31,28,-.0523,.206,-.133,.201,-.0472,-.308,-.272,-.0651,-.0906,.0907,-.118
2020,5,22,28,-.21,-.291,-.17,-.223,-.167,-.544,-.346,-.278,-.174,-.0907,-.216
2020,5,8,28,-.319,-.366,-.0217,-.228,-.454,-.632,-.187,-.315,-.266,-.337,-.43
2020,2,28,28,-.0394,.163,.263,-.179,-.0722,-.0979,.288,-.204,-.0209,.0678,.182
2020,4,10,28,-.553,-.437,-.214,-.345,-.503,-.833,-.683,-.647,-.419,-.48,-.463
2020,6,5,28,-.0744,-.187,.0464,.319,-.201,.26,.761,-.0392,-.222,-.103,-.208
2020,5,29,28,-.281,-.13,-.0898,-.13,-.243,-.484,-.272,-.392,-.178,-.188,-.294
2020,4,3,28,-.334,-.258,-.102,-.316,-.0538,-.611,-.462,-.488,-.126,-.233,-.216
2020,1,31,29,.0646,.0772,.119,-.00218,.19,-.122,-.143,.0298,.122,.0475,.143
2020,6,12,29,-.0551,-.0506,-.121,-.0859,-.244,.0816,.0943,.113,-.0848,-.139,-.319
2020,5,1,29,-.21,-.148,-.424,-.298,-.305,-.377,-.127,-.11,-.26,-.272,-.266
2020,5,15,29,-.34,-.329,-.461,-.351,-.328,-.512,-.317,-.26,-.32,-.442,-.304
2020,2,28,29,.0464,.137,.0664,.0415,.00239,.124,.158,.0176,.0138,.0646,.0333
2020,5,8,29,-.267,-.159,-.387,-.339,-.484,-.315,-.0982,-.0775,-.374,-.339,-.43
2020,3,27,29,.0335,.0658,-.0664,.0349,.117,-.352,-.127,-.048,.192,.0123,.0314
2020,2,14,29,.22,.461,.198,.257,.17,.196,.395,.182,.163,.287,.171
2020,3,6,29,.113,.143,-.0083,.152,.0455,.156,.226,.109,.0252,.148,.0417
2020,5,29,29,-.252,-.137,-.329,-.362,-.422,-.186,-.0244,-.0867,-.319,-.326,-.405
2020,2,7,29,-.105,-.019,-.118,-.0466,-.163,-.178,-.0798,-.0979,-.157,-.0478,-.248
2020,6,5,29,-.00732,.038,-.129,-.0262,-.305,.18,.437,.169,-.169,-.00172,-.261
2020,2,21,29,.171,.196,.0822,.127,.186,-.113,-.0666,.135,.206,.16,.294
2020,4,3,29,-.245,-.263,-.356,-.207,-.238,-.638,-.412,-.262,-.213,-.237,-.249
2020,3,20,29,.144,.0215,.0282,.161,.0772,.129,.379,.162,.112,.144,-.0198
2020,5,22,29,-.228,-.146,-.363,-.304,-.258,-.392,-.177,-.138,-.267,-.301,-.187
2020,4,10,29,-.235,-.233,-.241,-.229,-.188,-.586,-.43,-.298,-.159,-.23,-.13
2020,4,24,29,-.207,-.358,-.453,-.142,-.238,-.372,-.491,-.178,-.229,-.229,-.0598
2020,3,13,29,.116,.137,-.00249,.224,.0212,.0944,.226,.0952,.0941,.158,-.0161
2020,4,17,29,-.147,-.27,-.335,-.0328,-.188,-.389,-.148,-.0186,-.184,-.218,-.162
2020,1,24,29,-.103,-.105,-.139,-.0582,-.204,.12,-.0165,-.0832,-.136,-.0847,-.213
2020,1,17,29,.0284,.0696,-.0116,.108,.107,-.152,-.0798,-.00621,.0671,.0206,.154
2020,1,10,29,.0101,-.0418,.0324,-.0473,-.0933,.153,.239,.0596,-.0528,.0166,-.084
2020,5,29,30,-.243,-.344,-.0646,-.163,-.412,-.165,-.257,-.0333,-.313,-.214,-.531
2020,1,10,30,-.101,.0229,-.217,-.182,-.323,.274,.317,.00303,-.185,-.0372,-.368
2020,4,17,30,-.345,-.481,-.551,-.056,-.293,-.359,-.0659,-.251,-.434,-.415,-.325
2020,3,13,30,-.124,-.13,-.293,-.0462,-.367,.451,.437,.134,-.311,-.0619,-.522
2020,4,10,30,-.447,-.298,-.612,-.309,-.488,-.738,-.569,-.423,-.516,-.313,-.496
2020,6,12,30,-.0507,-.237,-.0114,.197,-.0964,-.0549,-.377,.225,.00206,-.183,-.39
2020,1,17,30,.4,.191,.526,.324,.63,-.0464,.174,.241,.551,.331,.651
2020,6,5,30,-.164,-.0534,-.24,.0998,-.321,.0802,.102,.0333,-.276,-.065,-.439
2020,4,24,30,-.357,-.313,-.567,-.319,-.284,-.578,-.665,-.3,-.313,-.365,-.443
2020,5,1,30,-.435,-.145,-.445,-.397,-.58,-.477,.0778,-.308,-.516,-.399,-.724
2020,3,20,30,-.162,-.389,-.0951,-.221,-.0945,-.384,-.257,-.106,-.146,-.164,-.311
2020,4,3,30,-.0554,.13,-.202,.0219,-.0435,-.586,.00599,-.0131,.00823,-.173,-.175
2020,1,24,30,-.29,-.176,-.3,-.182,-.335,-.519,-.21,-.348,-.296,-.263,-.36
2020,3,6,30,.0786,.237,.148,.353,-.191,-.105,.246,.245,-.072,.211,-.311
2020,3,27,30,-.226,-.0687,-.285,-.182,-.263,-.46,-.186,-.124,-.282,-.192,-.469
2020,2,7,30,-.0739,-.191,-.057,.158,-.161,-.435,.0539,.0494,-.132,.0929,-.36
2020,2,21,30,.107,.282,.163,.00243,-.0265,.257,.365,.277,-.0144,.0495,.0702
2020,1,31,30,-.00957,-.0382,-.262,.0414,-.087,.291,-.281,.104,-.109,-.031,.0614
2020,2,28,30,.089,.42,.0722,.109,-.263,.477,.761,.175,-.0123,.152,-.294
2020,5,8,30,-.1,-.00763,-.323,-.153,-.323,.0633,.749,.0817,-.23,-.0495,-.408
2020,5,15,30,-.273,-.282,-.27,-.27,-.35,-.291,-.138,-.114,-.321,-.3,-.469
2020,2,14,30,.229,.647,-.0114,.479,.117,-.0886,.389,.384,.185,.173,.0702
2020,5,22,30,-.207,-.00763,-.392,-.0268,-.355,-.266,-.0659,-.0716,-.265,-.254,-.399
2020,4,17,31,-.353,-.477,-.481,-.29,-.352,-.407,-.14,-.324,-.341,-.391,-.442
2020,1,31,31,.133,.103,.127,-.00952,-.0197,.0408,.0775,.282,-.00992,.112,-.038
2020,2,7,31,-.0185,-.09,-.0565,0,.0197,.125,.171,-.0331,-.0217,-.0219,.0205
2020,6,12,31,-.0997,-.242,-.0991,-.0429,-.0545,-.0777,-.0775,-.1,-.015,-.159,-.243
2020,1,17,31,.129,.0796,.069,.193,.403,.0408,.163,.0554,.302,.013,.421
2020,1,24,31,-.21,-.194,-.182,-.193,-.229,-.0593,-.171,-.242,-.261,-.144,-.249
2020,3,6,31,.112,.142,.129,.279,-.0554,.246,.411,.195,.0146,.0733,.0906
2020,2,14,31,.281,.258,.28,.295,.288,.31,.519,.222,.259,.282,.447
2020,4,10,31,-.288,-.289,-.413,-.16,-.256,-.589,-.302,-.324,-.28,-.293,-.211
2020,2,21,31,.00198,.172,-.0238,-.0619,-.0215,-.123,.0698,-.0563,-.0167,.0673,.0556
2020,1,10,31,-.0519,.0112,-.0138,.00952,-.154,-.0224,-.0698,-.0954,-.0319,.0189,-.135
2020,3,27,31,-.00572,.00818,-.119,.00476,.0865,-.289,.132,-.0502,-.00907,.00361,.0906
2020,4,24,31,-.239,-.316,-.353,-.238,-.205,-.515,-.388,-.276,-.153,-.284,-.117
2020,4,3,31,-.151,-.12,-.36,-.169,.0975,-.523,-.171,-.244,-.0158,-.19,-.0965
2020,2,28,31,.0494,.228,.0891,-.131,.0169,.225,.403,.00596,.0171,.0266,.199
2020,5,1,31,-.0456,-.00669,-.327,-.1,-.178,-.0567,.132,.161,-.144,-.217,.0146
2020,3,13,31,.159,.00223,.189,.2,.14,.0804,.295,.109,.126,.201,.102
2020,5,29,31,-.136,.103,-.322,-.107,-.199,-.109,-.0388,-.11,-.0133,-.268,-.234
2020,6,5,31,.117,.193,.069,.2,-.0362,.0909,.279,.223,.141,.0215,-.0234
2020,3,20,31,.186,-.0959,.0841,.181,.117,.536,.744,.187,.183,.132,.0819
2020,5,22,31,-.226,-.23,-.358,-.207,-.121,-.412,-.031,-.232,-.14,-.312,-.249
2020,5,15,31,-.32,-.42,-.355,-.286,-.327,-.423,-.271,-.284,-.299,-.392,-.342
2020,5,8,31,-.258,-.274,-.295,-.224,-.355,-.339,.116,-.251,-.217,-.337,-.351
2020,4,24,32,-.515,-.609,-.486,-.511,-.493,-.748,-.531,-.543,-.523,-.477,-.466
2020,1,10,32,-.0496,.00522,-.0453,-.106,-.166,.0494,-.0651,.00286,-.135,-.038,-.0755
2020,2,14,32,.155,.411,.168,.0281,.162,.0978,.126,.144,.182,.135,.238
2020,1,31,32,.0316,.044,.146,.152,-.0916,.0391,.0816,.0261,.0195,.109,-.114
2020,1,17,32,.139,.0738,.0592,.147,.256,.105,.0852,.145,.228,.031,.235
2020,5,1,32,-.457,-.46,-.56,-.421,-.539,-.729,-.483,-.432,-.458,-.481,-.465
2020,5,29,32,-.337,-.371,-.285,-.313,-.352,-.561,-.157,-.297,-.343,-.354,-.447
2020,6,5,32,-.103,-.0276,-.076,-.0657,-.169,-.486,-.00642,.015,-.173,-.158,-.146
2020,3,27,32,-.284,-.0872,-.151,-.183,-.311,-.68,-.296,-.341,-.295,-.2,-.239
2020,5,22,32,-.341,-.213,-.402,-.318,-.337,-.596,-.197,-.333,-.344,-.38,-.292
2020,2,21,32,.0628,.0887,-.0258,.108,-.0108,.0411,.111,.0237,-.00939,.198,.0187
2020,3,13,32,.085,.0112,.0662,-.0331,.0629,.0591,.298,.0985,.0599,.106,.0132
2020,2,28,32,-.00988,.0082,.107,-.000625,-.0336,.0321,.0962,-.0658,-.059,.0513,-.0284
2020,5,15,32,-.399,-.26,-.356,-.365,-.376,-.664,-.388,-.389,-.402,-.412,-.379
2020,4,17,32,-.589,-.472,-.507,-.517,-.532,-.876,-.644,-.649,-.58,-.508,-.602
2020,6,12,32,-.257,-.189,-.172,-.288,-.263,-.466,-.153,-.196,-.249,-.313,-.353
2020,1,24,32,-.121,-.123,-.16,-.193,.00108,-.194,-.102,-.174,-.112,-.102,-.045
2020,4,10,32,-.36,-.332,-.311,-.348,-.26,-.745,-.545,-.421,-.32,-.347,-.188
2020,3,20,32,.0623,.0768,.0105,.0819,.045,-.198,.148,.042,-.0152,.153,.0547
2020,2,7,32,-.0556,-.0992,-.0188,-.0757,-.0634,.00242,.265,-.0169,-.109,-.109,.034
2020,4,3,32,-.342,-.472,-.274,-.231,-.0726,-.815,-.564,-.439,-.27,-.317,-.0769
2020,3,6,32,.0136,-.126,-.0355,-.144,-.0141,.0411,.261,.103,-.0493,-.011,-.114
2020,5,8,32,-.478,-.38,-.438,-.411,-.509,-.813,-.483,-.479,-.488,-.452,-.493
2020,6,5,33,.0486,-.0369,-.11,.169,.0394,-.118,.761,.165,-.00704,-.0614,-.0783
2020,4,17,33,.076,.0456,-.301,-.385,-.0737,-.41,.0167,.454,-.176,-.15,-.115
2020,1,31,33,.058,.111,.059,.213,.0663,-.261,-.183,.0176,.0493,.168,.02
2020,1,10,33,-.079,.00217,-.0567,-.208,-.0912,-.00162,-.117,-.0561,-.0915,-.147,-.0455
2020,5,29,33,-.11,-.249,-.301,-.398,-.258,-.112,.05,.195,-.137,-.361,-.435
2020,1,17,33,.192,.0716,.17,.264,.282,.361,.417,.188,.212,.154,.308
2020,2,7,33,-.145,-.0412,.0367,-.222,-.268,-.0665,.283,-.179,-.161,-.131,-.286
2020,2,21,33,.435,.623,.108,.558,.127,-.196,-.217,.275,.485,.488,.0747
2020,4,3,33,.0274,-.163,-.0968,-.218,.122,-.663,-.317,.0629,-.0159,-.0817,.031
2020,5,15,33,.173,-.388,-.186,-.412,-.103,-.365,-.0333,.496,-.0337,-.291,-.122
2020,4,24,33,-.0838,-.57,-.253,-.504,-.113,-.566,-.35,.0924,-.22,-.227,-.158
2020,5,8,33,-.21,-.388,-.373,-.388,-.161,-.475,-.117,-.186,-.247,-.22,-.191
2020,3,20,33,.000608,-.0282,-.279,-.195,.209,-.229,.05,-.00132,.0345,-.0716,.0783
2020,5,1,33,-.211,-.228,-.199,-.562,-.204,-.378,.517,-.183,-.126,-.38,-.392
2020,1,24,33,-.171,-.184,-.172,-.269,-.257,-.0989,-.117,-.15,-.17,-.175,-.282
2020,4,10,33,.104,-.267,-.266,-.422,-.194,-.689,-.45,.496,-.277,-.0323,-.264
2020,3,6,33,.195,.647,.188,.0569,.101,.271,.467,.164,.243,.181,.0492
2020,2,14,33,.204,.636,.241,.441,-.0926,.18,-.267,.0956,.0315,.488,.0383
2020,3,27,33,-.0585,-.249,-.0434,-.334,-.118,-.352,-.05,-.015,-.173,-.102,-.0965
2020,2,28,33,.283,.176,-.03,.312,.123,.0113,-.05,-.0108,.393,.488,.177
2020,3,13,33,.13,.647,.166,-.0382,-.0576,.258,.583,.0787,.0404,.286,-.173
2020,5,22,33,-.0932,-.323,-.439,-.31,-.129,-.222,.4,.0924,-.201,-.332,-.213
2020,6,12,33,.182,-.137,-.19,-.317,.586,.173,.483,.254,.209,-.191,.563
2020,1,31,34,.0426,.0996,.0263,.232,-.0956,-.0146,-.0354,.0203,-.0229,.124,-.034
2020,5,1,34,-.34,-.369,-.482,-.538,-.386,-.573,-.283,-.177,-.4,-.475,-.31
2020,5,15,34,-.316,-.338,-.425,-.537,-.361,-.678,-.504,-.18,-.392,-.423,-.337
2020,3,27,34,-.0105,.0394,.0494,-.217,-.105,-.394,-.265,.1,-.116,-.0295,.0133
2020,2,21,34,-.0312,.033,-.0641,-.27,.00996,-.121,-.00221,-.0311,-.0229,-.0472,-.0352
2020,1,24,34,-.14,-.159,-.00841,-.269,-.0484,-.233,-.201,-.112,-.128,-.166,-.139
2020,2,28,34,.00553,.0227,.152,-.119,-.0698,.0337,.0996,-.0532,-.028,.0674,.00734
2020,6,12,34,-.154,-.161,-.218,-.389,-.157,-.389,-.405,.004,-.155,-.264,-.199
2020,6,5,34,-.167,-.166,-.303,-.345,-.102,-.174,.0929,-.0468,-.191,-.282,-.0658
2020,3,13,34,-.0627,-.0144,-.0904,-.213,-.188,.0906,-.0221,-.0197,-.11,-.0814,-.0742
2020,4,17,34,-.235,-.383,-.357,-.408,-.181,-.521,-.128,-.0981,-.297,-.348,-.208
2020,2,7,34,-.0762,-.0157,-.0962,-.0473,-.207,.175,.292,-.0122,-.152,-.0972,-.153
2020,1,10,34,-.0869,-.0977,-.0778,-.184,-.185,-.138,-.128,-.079,-.145,-.0502,-.147
2020,1,17,34,.184,.157,.0599,.222,.329,.386,.365,.171,.295,.0919,.321
2020,2,14,34,.178,.346,.163,.0102,.168,.0859,.181,.16,.135,.158,.342
2020,3,6,34,-.036,.0432,.021,-.0732,-.101,-.108,-.0553,-.0606,-.0597,-.0203,-.00105
2020,4,10,34,-.266,-.271,-.293,-.34,-.218,-.609,-.469,-.215,-.258,-.32,-.194
2020,5,22,34,-.269,-.249,-.425,-.447,-.105,-.589,-.374,-.174,-.243,-.412,-.22
2020,5,8,34,-.294,-.194,-.472,-.476,-.33,-.487,-.192,-.127,-.357,-.402,-.256
2020,5,29,34,-.289,-.213,-.396,-.491,-.108,-.519,-.336,-.267,-.207,-.401,-.202
2020,3,20,34,-.0615,-.0772,-.116,-.227,-.0868,.0812,.124,-.0643,-.0519,-.0819,-.0748
2020,4,3,34,-.0334,-.205,-.246,-.051,.0133,-.532,-.336,.0259,-.0985,-.0476,.0391
2020,4,24,34,-.301,-.325,-.398,-.52,-.315,-.648,-.493,-.205,-.344,-.37,-.229
2020,4,3,35,-.269,-.347,-.296,-.328,-.149,-.77,-.679,-.393,-.248,-.192,-.184
2020,3,6,35,-.104,.131,-.183,-.22,-.278,-.184,-.0123,.0196,-.252,-.00725,-.274
2020,2,7,35,-.221,-.263,-.2,-.224,-.245,-.248,-.317,-.277,-.279,-.117,-.177
2020,1,24,35,-.214,.0598,-.167,-.232,-.381,-.129,-.0453,-.151,-.293,-.118,-.396
2020,3,20,35,-.0746,-.121,.0875,-.066,-.119,-.176,-.111,-.116,-.0466,.0284,-.268
2020,2,21,35,.00237,-.0953,.00417,-.178,.102,-.268,-.0617,-.126,.123,-.0463,.0773
2020,2,28,35,-.01,.254,.296,-.086,-.138,.0142,-.0947,-.0595,.015,.0753,-.135
2020,5,8,35,-.463,-.405,-.512,-.36,-.562,-.673,-.523,-.52,-.405,-.399,-.545
2020,5,15,35,-.427,-.373,-.404,-.464,-.416,-.612,-.523,-.492,-.391,-.391,-.437
2020,1,17,35,.291,.0339,.208,.27,.485,.43,.712,.253,.407,.141,.364
2020,5,29,35,-.372,-.218,-.233,-.236,-.497,-.513,-.416,-.354,-.448,-.239,-.504
2020,4,24,35,-.162,-.166,-.379,-.082,-.0105,-.622,-.539,-.431,-.0976,.00167,.0498
2020,4,10,35,-.398,-.283,-.471,-.402,-.349,-.664,-.613,-.543,-.36,-.239,-.391
2020,5,22,35,-.34,-.0501,-.479,-.348,-.21,-.688,-.514,-.448,-.347,-.262,-.287
2020,6,12,35,-.221,.228,-.0708,-.154,-.272,-.32,-.185,-.243,-.202,-.119,-.457
2020,3,27,35,-.112,-.296,-.0167,-.044,-.0127,-.387,-.317,-.204,-.058,-.0162,-.135
2020,1,10,35,.0425,.0533,-.00417,-.152,.0816,-.0254,-.292,.0369,.0352,-.0363,.236
2020,5,1,35,-.322,-.231,-.371,-.376,-.335,-.565,-.547,-.377,-.361,-.208,-.376
2020,3,13,35,-.0918,.0598,-.0542,-.074,-.106,-.174,-.0206,-.154,-.141,.0173,-.0965
2020,2,14,35,.0527,.383,.0417,-.01,-.00834,-.117,.07,-.0128,.0246,.215,-.0325
2020,4,17,35,-.393,-.399,-.258,-.39,-.427,-.52,-.235,-.349,-.493,-.394,-.44
2020,6,5,35,-.0252,.267,.0458,-.086,.025,-.293,.103,-.0351,-.15,.151,-.109
2020,1,31,35,-.119,-.147,-.0375,.114,-.185,-.275,-.374,-.139,-.15,.0128,-.204
2020,3,6,36,-.0093,.017,-.00418,-.0915,.0261,-.111,-.0393,-.0617,-.0152,.0218,.0383
2020,5,29,36,-.378,-.261,-.477,-.506,-.258,-.587,-.4,-.324,-.334,-.44,-.329
2020,5,15,36,-.417,-.448,-.556,-.565,-.237,-.754,-.533,-.471,-.38,-.431,-.234
2020,5,8,36,-.366,-.342,-.444,-.525,-.234,-.623,-.403,-.293,-.387,-.411,-.258
2020,1,31,36,-.00497,-.0428,.0978,-.0128,-.0796,-.0196,-.0984,-.0503,-.0424,.0716,-.0663
2020,3,27,36,-.0981,-.118,-.123,-.142,-.0672,-.364,-.283,-.135,-.126,-.0196,-.0963
2020,4,3,36,-.209,-.325,-.294,-.343,-.0192,-.672,-.557,-.369,-.186,-.128,.0151
2020,2,7,36,-.0742,-.0558,.051,-.0564,-.116,-.0846,-.0956,-.0468,-.0916,-.0692,-.129
2020,6,12,36,-.261,-.238,-.254,-.367,-.11,-.496,-.332,-.237,-.162,-.298,-.255
2020,6,5,36,-.122,-.0581,-.162,-.362,.225,-.466,-.215,-.0615,-.0772,-.224,.16
2020,5,22,36,-.391,-.332,-.517,-.494,-.229,-.646,-.44,-.321,-.328,-.493,-.284
2020,2,21,36,.0769,.107,.0923,-.0413,.0283,.00843,-.0436,.0114,.0608,.133,.0372
2020,3,13,36,-.0527,-.0405,-.00497,-.167,.00197,-.146,-.0292,-.102,-.0131,-.0344,-.0628
2020,3,20,36,-.003,-.0739,-.079,-.0946,.0923,-.0164,.0761,-.0782,-.0117,.00399,.123
2020,1,24,36,-.157,-.161,-.142,-.169,-.22,-.173,-.178,-.0771,-.183,-.169,-.256
2020,4,24,36,-.31,-.266,-.496,-.525,-.117,-.391,-.247,-.186,-.302,-.422,-.105
2020,4,17,36,-.413,-.467,-.412,-.472,-.317,-.596,-.321,-.439,-.395,-.407,-.364
2020,5,1,36,-.359,-.41,-.499,-.538,-.263,-.546,-.341,-.279,-.358,-.432,-.277
2020,1,17,36,.207,.191,.0866,.282,.337,.341,.428,.208,.269,.123,.37
2020,2,28,36,.13,.242,.17,-.0271,.252,.0531,.0227,-.0446,.105,.172,.399
2020,2,14,36,.248,.348,.259,.232,.353,.193,.0948,.121,.215,.329,.37
2020,1,10,36,-.0453,.0123,-.0426,-.0999,-.0374,-.148,-.152,-.0806,-.0433,-.0255,-.0479
2020,4,10,36,-.328,-.323,-.338,-.418,-.123,-.706,-.497,-.418,-.294,-.29,-.191
2020,3,27,37,-.0374,-.0327,-.0177,-.0396,.06,-.309,-.0598,-.0854,.00259,-.038,-.0394
2020,5,22,37,-.276,-.355,-.362,-.356,-.208,-.381,-.174,-.246,-.248,-.344,-.196
2020,2,7,37,-.208,-.18,-.0766,-.195,-.229,-.17,-.0888,-.242,-.207,-.184,-.259
2020,1,17,37,.191,.126,.117,.153,.47,.241,.143,.179,.293,.0934,.396
2020,3,6,37,.0465,.0227,.0911,-.0674,.0571,-.0137,-.0125,.0576,.0401,.0164,.154
2020,6,12,37,-.07,-.132,-.0864,-.146,-.0575,-.18,-.0506,.000631,.00886,-.165,-.156
2020,2,14,37,.152,.271,.242,.0552,.185,.183,.0835,.114,.168,.149,.231
2020,2,28,37,-.0884,-.0333,.0549,-.156,-.0201,-.0746,-.0703,-.159,-.0788,-.0695,-.0394
2020,5,1,37,-.319,-.339,-.357,-.427,-.317,-.526,-.361,-.317,-.315,-.349,-.189
2020,1,10,37,-.0897,-.0985,-.104,-.17,-.204,-.0915,-.0966,-.0588,-.11,-.0944,-.162
2020,2,21,37,-.123,-.0413,-.0758,-.159,-.14,-.247,-.218,-.182,-.116,-.0756,-.15
2020,4,24,37,-.317,-.385,-.319,-.293,-.351,-.526,-.516,-.355,-.359,-.285,-.142
2020,1,24,37,-.107,-.0882,-.121,-.106,-.175,-.132,-.0546,-.0797,-.134,-.0969,-.196
2020,4,17,37,-.363,-.442,-.373,-.396,-.401,-.506,-.353,-.325,-.35,-.399,-.332
2020,5,8,37,-.312,-.343,-.363,-.487,-.365,-.458,-.278,-.25,-.302,-.37,-.296
2020,1,31,37,.00582,.0611,.107,.123,-.0909,-.017,.00855,-.0409,-.0488,.0979,-.0376
2020,5,29,37,-.266,-.287,-.348,-.373,-.328,-.0273,.0362,-.183,-.234,-.348,-.371
2020,4,3,37,-.267,-.296,-.257,-.177,-.3,-.597,-.423,-.336,-.236,-.2,-.239
2020,6,5,37,-.0696,-.15,-.129,-.133,-.197,-.0891,.308,.0143,-.123,-.0953,-.138
2020,4,10,37,-.3,-.359,-.321,-.39,-.203,-.588,-.39,-.344,-.233,-.314,-.182
2020,3,13,37,-.00879,.001,.124,-.0784,.0558,.00223,.0506,-.0952,.0462,.0137,.0238
2020,3,20,37,.00419,.00501,.0753,-.0917,-.0223,-.0652,.0874,-.0213,.0153,-.0184,.0136
