year,month,day,cityid,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws
2020,5,25,39,-.497,-.619,-.21,-.288,.0809,-.203,-.684
2020,5,25,40,-.464,-.533,-.15,-.173,.014,-.162,-.558
2020,5,25,41,-.605,-.736,-.258,-.446,.123,-.384,-.668
2020,5,25,42,-.565,-.454,-.181,-.285,.104,-.335,-.657
2020,5,25,43,-.444,-.648,-.178,-.224,.0219,-.279,-.439
2020,5,25,44,-.527,-.585,-.231,-.316,.156,.0256,-.709
2020,5,25,45,-.431,-.603,-.191,-.3,-.000835,-.405,-.69
2020,5,25,46,-.599,-.596,-.213,-.145,.137,-.28,-.537
2020,5,25,47,-.495,-.715,-.18,-.306,.0739,-.214,-.642
2020,5,25,48,-.431,-.829,-.0685,-.0892,.201,.0424,-.546
2020,5,25,49,-.463,-.449,-.0895,-.0935,.152,-.197,-.514
2020,5,25,50,-.414,-.439,-.1,-.254,.35,-.161,-.517
2020,5,25,51,-.527,-.601,-.186,-.31,-.0274,-.325,-.67
2020,5,25,52,-.598,-.586,-.173,-.221,.0529,-.0847,-.57
2020,5,25,53,-.233,-.551,.0188,.0506,.0849,.188,-.549
2020,5,26,1,-.602,-.744,-.248,-.431,.162,-.254,-.65
2020,5,26,2,-.612,-.784,-.264,-.457,.283,-.418,-.694
2020,5,26,3,-.602,-.716,-.246,-.359,.154,-.437,-.699
2020,5,26,4,-.4,-.629,-.17,-.236,.0541,-.241,-.652
2020,5,26,5,-.472,-.541,-.156,-.165,.0605,-.18,-.631
2020,5,26,6,-.588,-.674,-.233,-.434,.119,-.289,-.616
2020,5,26,7,-.468,-.585,-.174,-.204,.0195,-.221,-.647
2020,5,26,8,-.506,-.498,-.189,-.304,.266,-.245,-.582
2020,5,26,9,-.644,-.601,-.268,-.478,.142,-.307,-.72
2020,5,26,10,-.417,-.518,-.133,-.176,.0596,-.161,-.601
2020,5,26,11,-.461,-.701,-.101,-.141,.0805,-.194,-.624
2020,5,26,12,-.61,-.712,-.259,-.448,.238,-.387,-.709
2020,5,26,13,-.453,-.372,-.0919,-.0908,.144,-.38,-.6
2020,5,26,14,-.409,-.473,.0244,-.135,.43,-.316,-.545
2020,5,26,16,-.42,-.579,-.067,-.197,.12,-.197,-.649
2020,5,26,17,-.444,-.358,-.187,-.283,.0896,-.188,-.627
2020,5,26,19,-.171,-.634,.00156,.17,.111,-.0101,-.512
2020,5,26,20,-.338,-.383,-.00936,.0381,.211,-.16,-.577
2020,5,26,21,-.704,-.782,-.337,-.535,.24,-.317,-.722
2020,5,26,22,-.602,-.804,-.181,-.272,.0366,-.14,-.664
2020,5,26,23,-.43,-.777,-.121,-.0815,.261,-.326,-.536
2020,5,26,24,-.597,-.624,-.248,-.357,.172,-.245,-.712
2020,5,26,25,-.669,-.663,-.317,-.405,.278,-.412,-.752
2020,5,26,26,-.297,-.294,.00363,-.0758,.104,.58,-.517
2020,5,26,27,-.272,-.671,-.231,-.243,.0391,-.252,-.646
2020,5,26,28,-.561,-.52,-.172,-.202,.178,-.1,-.698
2020,5,26,29,-.703,-.738,-.308,-.346,.198,-.258,-.827
2020,5,26,30,-.669,-.514,-.361,-.209,-.128,-.133,-.844
2020,5,26,31,-.575,-.247,-.172,-.218,.149,-.389,-.644
2020,5,26,32,-.55,-.491,-.208,-.137,.6,-.345,-.527
2020,5,26,33,-.47,-.571,-.0867,-.0579,.125,.0939,-.586
2020,5,26,34,-.505,-.688,-.131,-.293,.199,-.21,-.567
2020,5,26,35,-.616,-.649,-.2,-.344,.122,-.367,-.61
2020,5,26,36,-.462,-.63,-.171,-.261,.082,-.156,-.659
2020,5,26,37,-.481,-.785,-.269,-.304,.0448,-.271,-.703
2020,5,26,38,-.632,-.725,-.302,-.447,.00425,-.285,-.694
2020,5,26,39,-.493,-.553,-.198,-.267,.0969,-.166,-.693
2020,5,26,40,-.463,-.485,-.145,-.174,.0273,-.127,-.555
2020,5,26,41,-.598,-.722,-.249,-.426,.162,-.514,-.668
2020,5,26,42,-.573,-.443,-.173,-.259,.138,-.31,-.649
2020,5,26,43,-.43,-.603,-.15,-.221,.0391,-.157,-.411
2020,5,26,44,-.56,-.517,-.221,-.309,.171,.432,-.702
2020,5,26,45,-.458,-.558,-.174,-.257,.0336,-.311,-.626
2020,5,26,46,-.599,-.575,-.201,-.137,.17,-.289,-.551
2020,5,26,47,-.483,-.748,-.193,-.285,.0748,-.269,-.655
2020,5,26,48,-.417,-.814,-.0849,-.0556,.203,-.0171,-.57
2020,5,26,49,-.456,-.436,-.112,-.0888,.143,-.278,-.51
2020,5,26,50,-.426,-.41,-.0899,-.239,.366,-.162,-.535
2020,5,26,51,-.508,-.638,-.204,-.302,-.016,-.255,-.67
2020,5,26,52,-.573,-.587,-.162,-.161,.0798,-.119,-.568
2020,5,26,53,-.225,-.522,.0214,.0832,.0747,.141,-.562
2020,5,27,1,-.596,-.744,-.239,-.425,.146,-.234,-.65
2020,5,27,2,-.612,-.783,-.254,-.458,.277,-.431,-.68
2020,5,27,3,-.607,-.741,-.243,-.341,.136,-.43,-.693
2020,5,27,4,-.411,-.563,-.171,-.232,.0374,-.253,-.65
2020,5,27,5,-.471,-.521,-.152,-.16,.0433,-.182,-.624
2020,5,27,6,-.581,-.645,-.229,-.413,.111,-.281,-.629
2020,5,27,7,-.461,-.6,-.165,-.208,.0244,-.194,-.654
2020,5,27,8,-.514,-.408,-.18,-.301,.237,-.198,-.561
2020,5,27,9,-.638,-.611,-.268,-.461,.129,-.298,-.726
2020,5,27,10,-.412,-.552,-.139,-.184,.0438,-.17,-.613
2020,5,27,11,-.463,-.701,-.0883,-.129,.0715,-.195,-.39
2020,5,27,12,-.609,-.709,-.258,-.435,.222,-.413,-.721
2020,5,27,13,-.448,-.383,-.0832,-.083,.143,-.376,-.608
2020,5,27,14,-.403,-.488,.0261,-.113,.418,-.32,-.528
2020,5,27,16,-.425,-.579,-.065,-.209,.112,-.175,-.642
2020,5,27,17,-.451,-.334,-.183,-.271,.072,-.137,-.614
2020,5,27,19,-.17,-.603,.00583,.159,.117,-.0336,-.507
2020,5,27,20,-.358,-.429,-.00906,.0344,.194,-.139,-.568
2020,5,27,21,-.688,-.763,-.328,-.519,.222,-.262,-.721
2020,5,27,22,-.602,-.801,-.179,-.235,.0133,-.135,-.664
2020,5,27,23,-.433,-.776,-.114,-.0811,.243,-.36,-.561
2020,5,27,24,-.601,-.638,-.235,-.339,.156,-.239,-.682
2020,5,27,25,-.664,-.662,-.319,-.41,.27,-.505,-.726
2020,5,27,26,-.327,-.332,-.00913,-.066,.0832,.628,-.51
2020,5,27,27,-.271,-.649,-.227,-.283,.0149,-.284,-.639
2020,5,27,28,-.577,-.528,-.184,-.188,.155,-.087,-.698
2020,5,27,29,-.705,-.746,-.311,-.333,.2,-.297,-.827
2020,5,27,30,-.688,-.574,-.371,-.211,-.126,-.0542,-.83
2020,5,27,31,-.578,-.206,-.156,-.236,.122,-.369,-.64
2020,5,27,32,-.561,-.56,-.216,-.118,.577,-.265,-.52
2020,5,27,33,-.476,-.525,-.0724,-.0622,.122,.135,-.537
2020,5,27,34,-.503,-.701,-.132,-.285,.188,-.177,-.564
2020,5,27,35,-.61,-.649,-.202,-.32,.116,-.339,-.602
2020,5,27,36,-.466,-.625,-.187,-.279,.066,-.19,-.676
2020,5,27,37,-.469,-.817,-.267,-.27,.0391,-.221,-.696
2020,5,27,38,-.627,-.73,-.296,-.431,.0114,-.288,-.696
2020,5,27,39,-.476,-.594,-.187,-.256,.0714,-.18,-.648
2020,5,27,40,-.46,-.486,-.155,-.179,.021,-.125,-.557
2020,5,27,41,-.591,-.721,-.245,-.418,.159,-.503,-.672
2020,5,27,42,-.574,-.471,-.175,-.255,.128,-.334,-.648
2020,5,27,43,-.43,-.594,-.157,-.221,.0387,-.0726,-.485
2020,5,27,44,-.601,-.269,-.238,-.386,.178,.25,-.688
2020,5,27,45,-.439,-.68,-.192,-.222,.032,-.352,-.63
2020,5,27,46,-.6,-.551,-.211,-.0909,.139,-.214,-.575
2020,5,27,47,-.476,-.698,-.174,-.236,.122,-.347,-.648
2020,5,27,48,-.427,-.82,-.0908,-.037,.201,-.0662,-.562
2020,5,27,49,-.482,-.336,-.0996,-.0613,.124,-.158,-.49
2020,5,27,50,-.436,-.418,-.104,-.203,.329,-.16,-.554
2020,5,27,51,-.49,-.537,-.207,-.281,-.0359,-.301,-.667
2020,5,27,52,-.54,-.602,-.176,-.15,.0449,-.137,-.573
2020,5,27,53,-.233,-.56,-.00241,.0614,.05,.0681,-.572
2020,5,28,1,-.585,-.733,-.233,-.42,.127,-.236,-.691
2020,5,28,2,-.609,-.795,-.248,-.446,.252,-.385,-.683
2020,5,28,3,-.613,-.758,-.232,-.317,.113,-.403,-.676
2020,5,28,4,-.414,-.575,-.168,-.223,.012,-.235,-.653
2020,5,28,5,-.481,-.52,-.152,-.17,.0273,-.189,-.618
2020,5,28,6,-.581,-.641,-.235,-.393,.0957,-.329,-.646
2020,5,28,7,-.457,-.585,-.164,-.193,.0161,-.196,-.665
2020,5,28,8,-.513,-.612,-.175,-.303,.205,-.179,-.556
2020,5,28,9,-.636,-.616,-.258,-.458,.106,-.232,-.656
2020,5,28,10,-.411,-.543,-.137,-.175,.0283,-.143,-.61
2020,5,28,11,-.462,-.665,-.0857,-.167,.0513,-.201,-.39
2020,5,28,12,-.608,-.721,-.257,-.421,.207,-.429,-.727
2020,5,28,13,-.446,-.401,-.0873,-.11,.116,-.439,-.611
2020,5,28,14,-.397,-.47,.0286,-.0926,.402,-.298,-.539
2020,5,28,16,-.413,-.581,-.0548,-.201,.105,-.161,-.632
2020,5,28,17,-.445,-.318,-.18,-.266,.056,-.141,-.624
2020,5,28,19,-.171,-.561,.00973,.139,.108,-.0243,-.507
2020,5,28,20,-.384,-.447,-.0103,.0164,.226,-.127,-.561
2020,5,28,21,-.689,-.735,-.324,-.512,.2,-.263,-.711
2020,5,28,22,-.604,-.77,-.181,-.222,-.00821,-.0532,-.669
2020,5,28,23,-.439,-.784,-.108,-.097,.214,-.359,-.524
2020,5,28,24,-.595,-.578,-.226,-.329,.14,-.214,-.675
2020,5,28,25,-.666,-.596,-.315,-.395,.292,-.539,-.74
2020,5,28,26,-.32,-.289,-.0205,-.107,.0722,.628,-.517
2020,5,28,27,-.437,-.0868,-.219,-.295,.00128,-.398,-.604
2020,5,28,28,-.573,-.498,-.17,-.2,.143,-.0937,-.708
2020,5,28,29,-.709,-.753,-.317,-.337,.192,-.298,-.823
2020,5,28,30,-.699,-.57,-.362,-.219,-.116,.114,-.831
2020,5,28,31,-.581,-.148,-.153,-.219,.0899,-.33,-.621
2020,5,28,32,-.551,-.65,-.218,-.148,.533,-.212,-.519
2020,5,28,33,-.485,-.546,-.0761,-.0604,.111,.162,-.533
2020,5,28,34,-.523,-.724,-.129,-.282,.157,-.151,-.598
2020,5,28,35,-.611,-.642,-.198,-.309,.112,-.275,-.627
2020,5,28,36,-.461,-.631,-.182,-.272,.0546,-.185,-.664
2020,5,28,37,-.474,-.811,-.262,-.279,.00658,-.166,-.678
2020,5,28,38,-.625,-.738,-.284,-.415,.00679,-.246,-.699
2020,5,28,39,-.47,-.563,-.18,-.231,.0567,-.133,-.639
2020,5,28,40,-.462,-.506,-.151,-.163,.000743,-.154,-.476
2020,5,28,41,-.593,-.686,-.241,-.405,.148,-.508,-.681
2020,5,28,42,-.576,-.504,-.185,-.264,.0885,-.321,-.65
2020,5,28,43,-.419,-.575,-.161,-.231,-.00303,-.065,-.48
2020,5,28,44,-.595,-.284,-.242,-.388,.136,.267,-.61
2020,5,28,45,-.431,-.626,-.179,-.236,.0458,-.246,-.636
2020,5,28,46,-.592,-.556,-.222,-.0599,.117,-.17,-.603
2020,5,28,47,-.483,-.727,-.17,-.236,.106,-.313,-.642
2020,5,28,48,-.467,-.819,-.135,-.0498,.153,-.166,-.564
2020,5,28,49,-.495,-.283,-.105,-.0615,.124,-.116,-.505
2020,5,28,50,-.441,-.418,-.107,-.205,.307,-.188,-.562
2020,5,28,51,-.464,-.492,-.209,-.272,-.052,-.345,-.67
2020,5,28,52,-.536,-.607,-.193,-.185,.0311,-.198,-.628
2020,5,28,53,-.237,-.53,-.00946,.0465,.0256,.117,-.574
2020,5,29,1,-.578,-.704,-.244,-.416,.0988,-.243,-.681
2020,5,29,2,-.606,-.8,-.244,-.456,.25,-.406,-.671
2020,5,29,3,-.612,-.702,-.238,-.334,.0587,-.45,-.667
2020,5,29,4,-.409,-.488,-.173,-.232,.00294,-.199,-.651
2020,5,29,5,-.483,-.507,-.154,-.189,.0174,-.16,-.601
2020,5,29,6,-.583,-.631,-.241,-.39,.0784,-.305,-.63
2020,5,29,7,-.445,-.548,-.159,-.22,-.00159,-.199,-.661
2020,5,29,8,-.516,-.608,-.177,-.248,.177,-.182,-.492
2020,5,29,9,-.629,-.617,-.259,-.484,.0836,-.222,-.648
2020,5,29,10,-.402,-.509,-.138,-.16,.0145,-.0863,-.591
2020,5,29,11,-.436,-.649,-.0764,-.179,.0369,-.233,-.395
2020,5,29,12,-.609,-.695,-.27,-.439,.161,-.429,-.72
2020,5,29,13,-.442,-.376,-.0897,-.094,.0626,-.412,-.594
2020,5,29,14,-.382,-.476,.038,-.0626,.398,-.279,-.537
2020,5,29,16,-.41,-.564,-.0474,-.207,.0876,-.142,-.626
2020,5,29,17,-.439,-.289,-.184,-.252,.0299,-.207,-.619
2020,5,29,19,-.166,-.561,.013,.126,.0938,-.0252,-.5
2020,5,29,20,-.376,-.637,.00291,.0203,.234,-.15,-.569
2020,5,29,21,-.691,-.684,-.329,-.498,.177,-.322,-.726
2020,5,29,22,-.605,-.682,-.18,-.222,-.023,-.0705,-.688
2020,5,29,23,-.434,-.723,-.102,-.0691,.199,-.344,-.574
2020,5,29,24,-.59,-.554,-.21,-.326,.111,-.218,-.655
2020,5,29,25,-.67,-.605,-.321,-.387,.238,-.566,-.735
2020,5,29,26,-.27,-.294,-.0127,-.119,.102,.628,-.504
2020,5,29,27,-.437,-.275,-.201,-.304,.00638,-.267,-.607
2020,5,29,28,-.563,-.489,-.17,-.208,.094,-.0844,-.657
2020,5,29,29,-.702,-.735,-.307,-.319,.153,-.272,-.814
2020,5,29,30,-.691,-.588,-.365,-.206,-.134,-.173,-.825
2020,5,29,31,-.572,-.26,-.179,-.234,.0495,-.292,-.605
2020,5,29,32,-.524,-.558,-.188,-.148,.494,-.0593,-.474
2020,5,29,33,-.493,-.378,-.0886,-.0741,.0885,.192,-.511
2020,5,29,34,-.513,-.748,-.159,-.294,.127,-.103,-.605
2020,5,29,35,-.553,-.596,-.193,-.317,.0995,-.28,-.595
2020,5,29,36,-.448,-.58,-.188,-.285,.0497,-.181,-.653
2020,5,29,37,-.456,-.79,-.256,-.263,.0494,-.375,-.676
2020,5,29,38,-.621,-.757,-.289,-.414,-.0068,-.252,-.686
2020,5,29,39,-.47,-.488,-.185,-.23,.0154,-.0971,-.628
2020,5,29,40,-.463,-.481,-.158,-.191,-.022,-.148,-.522
2020,5,29,41,-.589,-.652,-.252,-.402,.092,-.513,-.67
2020,5,29,42,-.584,-.552,-.205,-.301,.0631,-.338,-.638
2020,5,29,43,-.424,-.579,-.163,-.268,-.0144,-.0316,-.473
2020,5,29,44,-.579,.0408,-.196,-.323,.14,.0666,-.616
2020,5,29,45,-.432,-.62,-.154,-.255,.0325,-.347,-.607
2020,5,29,46,-.587,-.523,-.243,-.108,.0945,-.294,-.557
2020,5,29,47,-.484,-.704,-.19,-.19,.0647,-.367,-.65
2020,5,29,48,-.493,-.824,-.202,-.12,.0345,-.201,-.61
2020,5,29,49,-.491,-.259,-.0975,-.0754,.132,-.184,-.466
2020,5,29,50,-.445,-.401,-.104,-.211,.285,-.173,-.572
2020,5,29,51,-.432,-.408,-.211,-.254,-.0477,-.365,-.642
2020,5,29,52,-.556,-.679,-.195,-.163,.0344,-.206,-.645
2020,5,29,53,-.239,-.579,-.00627,.034,.0452,.115,-.578
2020,5,30,1,-.568,-.642,-.245,-.413,.0876,-.24,-.683
2020,5,30,2,-.593,-.76,-.236,-.457,.243,-.411,-.671
2020,5,30,3,-.594,-.681,-.233,-.353,.0511,-.463,-.657
2020,5,30,4,-.396,-.432,-.167,-.233,.00126,-.185,-.641
2020,5,30,5,-.476,-.493,-.148,-.202,.0227,-.168,-.581
2020,5,30,6,-.578,-.601,-.244,-.378,.0724,-.314,-.625
2020,5,30,7,-.438,-.449,-.162,-.245,-.0582,-.172,-.646
2020,5,30,8,-.514,-.583,-.186,-.241,.175,-.209,-.505
2020,5,30,9,-.625,-.579,-.259,-.476,.0726,-.206,-.657
2020,5,30,10,-.394,-.497,-.136,-.167,-.00545,-.111,-.579
2020,5,30,11,-.437,-.607,-.0669,-.178,.0275,-.24,-.394
2020,5,30,12,-.604,-.642,-.268,-.441,.146,-.412,-.719
2020,5,30,13,-.444,-.397,-.0768,-.0834,.05,-.39,-.622
2020,5,30,14,-.353,-.464,.0538,-.0488,.402,-.269,-.529
2020,5,30,16,-.385,-.553,-.0433,-.213,.106,-.117,-.627
2020,5,30,17,-.426,-.372,-.18,-.252,.0187,-.197,-.611
2020,5,30,19,-.156,-.562,.0124,.131,.0975,-.0139,-.499
2020,5,30,20,-.373,-.646,-.0366,.0368,.204,-.239,-.563
2020,5,30,21,-.681,-.629,-.32,-.489,.183,-.309,-.733
2020,5,30,22,-.59,-.632,-.18,-.214,-.0144,-.0214,-.679
2020,5,30,23,-.392,-.673,-.0542,-.0423,.235,-.39,-.539
2020,5,30,24,-.577,-.566,-.196,-.304,.0947,-.197,-.654
2020,5,30,25,-.65,-.596,-.272,-.375,.273,-.631,-.711
2020,5,30,26,-.264,-.362,-.0143,-.114,.101,.57,-.517
2020,5,30,27,-.407,-.26,-.193,-.331,-.00997,-.328,-.599
2020,5,30,28,-.555,-.459,-.185,-.188,.0661,-.111,-.653
2020,5,30,29,-.689,-.7,-.304,-.313,.146,-.307,-.805
2020,5,30,30,-.711,-.589,-.376,-.204,-.124,-.224,-.833
2020,5,30,31,-.569,-.263,-.184,-.25,.025,-.36,-.6
2020,5,30,32,-.513,-.549,-.198,-.123,.53,-.0339,-.461
2020,5,30,33,-.457,-.392,-.0971,-.0762,.0789,.0518,-.476
2020,5,30,34,-.521,-.714,-.166,-.286,.0973,-.152,-.597
2020,5,30,35,-.543,-.591,-.189,-.337,.0831,-.273,-.592
2020,5,30,36,-.43,-.58,-.185,-.309,.0609,-.193,-.638
2020,5,30,37,-.428,-.79,-.221,-.258,.052,-.357,-.685
2020,5,30,38,-.611,-.709,-.277,-.402,-.0014,-.231,-.684
2020,5,30,39,-.433,-.491,-.189,-.228,.00913,-.147,-.609
2020,5,30,40,-.458,-.504,-.161,-.199,-.000029,-.125,-.533
2020,5,30,41,-.575,-.667,-.246,-.409,.102,-.473,-.654
2020,5,30,42,-.591,-.529,-.212,-.343,.0844,-.336,-.64
2020,5,30,43,-.411,-.578,-.151,-.246,-.0138,-.0548,-.457
2020,5,30,44,-.579,-.309,-.177,-.241,.186,.186,-.556
2020,5,30,45,-.417,-.666,-.171,-.297,.0306,-.307,-.603
2020,5,30,46,-.572,-.422,-.124,-.13,.0928,-.343,-.556
2020,5,30,47,-.481,-.687,-.191,-.227,.0505,-.29,-.618
2020,5,30,48,-.466,-.81,-.222,-.145,-.0548,-.188,-.627
2020,5,30,49,-.485,-.253,-.102,-.0914,.128,-.157,-.485
2020,5,30,50,-.463,-.409,-.109,-.187,.28,-.158,-.579
2020,5,30,51,-.439,-.365,-.208,-.255,-.0397,-.364,-.623
2020,5,30,52,-.545,-.685,-.199,-.133,.017,-.198,-.639
2020,5,30,53,-.228,-.584,-.00963,.0418,.0302,.0813,-.568
2020,5,31,1,-.566,-.647,-.249,-.413,.08,-.254,-.682
2020,5,31,2,-.589,-.768,-.245,-.465,.258,-.436,-.665
2020,5,31,3,-.584,-.68,-.242,-.37,.0473,-.447,-.649
2020,5,31,4,-.377,-.44,-.168,-.236,.0237,-.198,-.637
2020,5,31,5,-.47,-.503,-.15,-.202,.0421,-.18,-.565
2020,5,31,6,-.565,-.6,-.241,-.373,.0835,-.334,-.627
2020,5,31,7,-.426,-.427,-.162,-.24,-.035,-.187,-.64
2020,5,31,8,-.505,-.582,-.206,-.249,.184,-.212,-.514
2020,5,31,9,-.613,-.584,-.254,-.473,.0888,-.16,-.655
2020,5,31,10,-.386,-.504,-.136,-.183,.0152,-.166,-.562
2020,5,31,11,-.434,-.589,-.11,-.59,.0498,-.285,-.384
2020,5,31,12,-.596,-.629,-.267,-.457,.162,-.44,-.709
2020,5,31,13,-.44,-.38,-.0734,-.0759,.0867,-.416,-.617
2020,5,31,14,-.346,-.466,.0595,-.0484,.423,-.249,-.528
2020,5,31,16,-.374,-.571,-.0418,-.211,.131,-.139,-.603
2020,5,31,17,-.411,-.368,-.178,-.234,.0606,-.192,-.594
2020,5,31,19,-.152,-.549,.000437,.129,.0797,-.0399,-.491
2020,5,31,20,-.351,-.681,-.0596,.0191,.189,-.244,-.559
2020,5,31,21,-.685,-.621,-.313,-.483,.203,-.327,-.737
2020,5,31,22,-.585,-.65,-.195,-.208,.0083,-.076,-.654
2020,5,31,23,-.331,-.637,.0355,.0265,.344,-.313,-.5
2020,5,31,24,-.572,-.582,-.209,-.32,.108,-.22,-.655
2020,5,31,25,-.638,-.614,-.277,-.374,.287,-.668,-.705
2020,5,31,26,-.238,-.529,-.0395,-.055,.088,.578,-.508
2020,5,31,27,-.399,-.248,-.219,-.36,.0223,-.312,-.605
2020,5,31,28,-.539,-.5,-.196,-.194,.0887,-.109,-.649
2020,5,31,29,-.691,-.699,-.295,-.296,.183,-.315,-.776
2020,5,31,30,-.721,-.596,-.38,-.182,-.1,-.284,-.837
2020,5,31,31,-.547,-.194,-.172,-.245,.0454,-.34,-.601
2020,5,31,32,-.495,-.542,-.189,-.12,.573,-.104,-.45
2020,5,31,33,-.447,-.383,-.101,-.068,.0867,.0169,-.471
2020,5,31,34,-.514,-.701,-.167,-.262,.104,-.197,-.592
2020,5,31,35,-.533,-.598,-.189,-.331,.0746,-.244,-.59
2020,5,31,36,-.407,-.556,-.185,-.339,.0798,-.199,-.624
2020,5,31,37,-.424,-.767,-.223,-.244,.123,-.308,-.685
2020,5,31,38,-.595,-.671,-.27,-.386,.0376,-.223,-.688
2020,5,31,39,-.431,-.53,-.187,-.22,.0351,-.154,-.596
2020,5,31,40,-.449,-.462,-.159,-.205,.0174,-.141,-.519
2020,5,31,41,-.571,-.662,-.243,-.401,.128,-.474,-.654
2020,5,31,42,-.595,-.535,-.228,-.352,.106,-.352,-.63
2020,5,31,43,-.416,-.564,-.15,-.235,.00445,-.0592,-.435
2020,5,31,44,-.524,-.532,-.196,-.183,.164,.111,-.554
2020,5,31,45,-.398,-.659,-.175,-.298,.0409,-.236,-.625
2020,5,31,46,-.571,-.401,-.134,-.174,.102,-.259,-.582
2020,5,31,47,-.462,-.658,-.182,-.208,.0397,-.331,-.613
2020,5,31,48,-.441,-.786,-.205,-.156,-.0886,-.126,-.613
2020,5,31,49,-.474,-.262,-.106,-.0937,.126,-.18,-.498
2020,5,31,50,-.458,-.446,-.119,-.197,.265,-.168,-.578
2020,5,31,51,-.416,-.31,-.179,-.238,-.00531,-.292,-.607
2020,5,31,52,-.533,-.687,-.204,-.129,.044,-.227,-.628
2020,5,31,53,-.212,-.577,.00553,.0588,.0501,.164,-.545
2020,6,1,1,-.567,-.63,-.243,-.424,.0755,-.255,-.668
2020,6,1,2,-.584,-.803,-.241,-.463,.248,-.426,-.659
2020,6,1,3,-.579,-.673,-.241,-.395,.0532,-.499,-.627
2020,6,1,4,-.366,-.342,-.158,-.236,.0349,-.166,-.608
2020,6,1,5,-.458,-.472,-.14,-.194,.0559,-.17,-.564
2020,6,1,6,-.551,-.601,-.225,-.372,.0911,-.271,-.609
2020,6,1,7,-.414,-.36,-.142,-.241,.00323,-.191,-.623
2020,6,1,8,-.483,-.604,-.191,-.234,.177,-.233,-.507
2020,6,1,9,-.598,-.634,-.247,-.47,.0744,-.121,-.634
2020,6,1,10,-.364,-.431,-.121,-.174,.0323,-.134,-.53
2020,6,1,11,-.415,-.543,-.0996,-.583,.0618,-.318,-.395
2020,6,1,12,-.583,-.557,-.234,-.456,.178,-.413,-.681
2020,6,1,13,-.428,-.49,-.0675,-.0263,.159,-.372,-.591
2020,6,1,14,-.352,-.489,.052,-.0686,.455,-.26,-.511
2020,6,1,16,-.358,-.53,-.0247,-.21,.13,-.134,-.577
2020,6,1,17,-.398,-.365,-.154,-.238,.0854,-.133,-.574
2020,6,1,19,-.166,-.491,.00235,.142,.0783,-.0424,-.48
2020,6,1,20,-.342,-.666,-.0598,.00185,.178,-.253,-.545
2020,6,1,21,-.668,-.577,-.285,-.493,.231,-.317,-.701
2020,6,1,22,-.553,-.605,-.172,-.157,.0209,-.195,-.638
2020,6,1,23,-.29,-.69,.0692,.0482,.369,-.273,-.521
2020,6,1,24,-.558,-.596,-.196,-.307,.0991,-.249,-.644
2020,6,1,25,-.627,-.503,-.271,-.324,.373,-.6,-.694
2020,6,1,26,-.216,-.476,-.0204,-.0312,.0992,.598,-.475
2020,6,1,27,-.413,-.127,-.192,-.32,.0391,-.383,-.577
2020,6,1,28,-.516,-.542,-.188,-.205,.0817,-.118,-.634
2020,6,1,29,-.684,-.742,-.276,-.3,.205,-.328,-.758
2020,6,1,30,-.705,-.599,-.365,-.182,-.101,-.252,-.826
2020,6,1,31,-.54,-.394,-.181,-.256,.0535,-.378,-.588
2020,6,1,32,-.479,-.613,-.178,-.0862,.582,-.0571,-.428
2020,6,1,33,-.436,-.379,-.0873,-.0608,.0847,.0517,-.49
2020,6,1,34,-.486,-.658,-.156,-.27,.0761,-.227,-.57
2020,6,1,35,-.522,-.616,-.167,-.338,.08,-.23,-.578
2020,6,1,36,-.399,-.424,-.164,-.351,.108,-.158,-.595
2020,6,1,37,-.424,-.679,-.201,-.239,.166,-.274,-.64
2020,6,1,38,-.553,-.656,-.248,-.334,.0476,-.219,-.682
2020,6,1,39,-.415,-.582,-.176,-.233,.0403,-.15,-.585
2020,6,1,40,-.453,-.484,-.159,-.195,.00626,-.215,-.525
2020,6,1,41,-.562,-.608,-.223,-.406,.14,-.447,-.638
2020,6,1,42,-.58,-.662,-.231,-.373,.111,-.355,-.613
2020,6,1,43,-.402,-.518,-.141,-.213,.00255,-.0866,-.409
2020,6,1,44,-.588,-.576,-.202,-.257,.19,-.108,-.549
2020,6,1,45,-.394,-.644,-.134,-.217,.0701,-.121,-.658
2020,6,1,46,-.56,-.376,-.121,-.127,.0885,-.139,-.516
2020,6,1,47,-.444,-.636,-.162,-.192,.058,-.318,-.593
2020,6,1,48,-.431,-.746,-.145,-.0329,.0196,-.12,-.557
2020,6,1,49,-.469,-.382,-.0844,-.0427,.134,-.107,-.47
2020,6,1,50,-.439,-.415,-.121,-.187,.277,-.155,-.546
2020,6,1,51,-.427,-.368,-.152,-.193,.00364,-.347,-.543
2020,6,1,52,-.517,-.653,-.188,-.133,.0714,-.266,-.619
2020,6,1,53,-.176,-.489,.00489,.0569,.0561,.108,-.528
2020,6,2,1,-.567,-.609,-.242,-.425,.0721,-.28,-.659
2020,6,2,2,-.588,-.804,-.242,-.456,.21,-.419,-.649
2020,6,2,3,-.576,-.667,-.242,-.424,.0428,-.469,-.617
2020,6,2,4,-.36,-.318,-.151,-.249,.0322,-.106,-.593
2020,6,2,5,-.453,-.438,-.133,-.205,.0418,-.169,-.53
2020,6,2,6,-.54,-.605,-.226,-.364,.0763,-.259,-.618
2020,6,2,7,-.414,-.353,-.14,-.255,-.00532,-.153,-.604
