year,month,day_endofweek,countyfips,spend_all
2020,6,14,12019,-.0114
2020,6,14,12021,-.174
2020,6,14,12023,-.0319
2020,6,14,12027,-.0514
2020,6,14,12029,.104
2020,6,14,12031,.0235
2020,6,14,12033,-.187
2020,6,14,12035,-.0133
2020,6,14,12039,.0768
2020,6,14,12041,.022
2020,6,14,12045,-.117
2020,6,14,12047,.0279
2020,6,14,12051,.211
2020,6,14,12053,-.11
2020,6,14,12055,-.162
2020,6,14,12057,-.114
2020,6,14,12059,-.000305
2020,6,14,12061,-.173
2020,6,14,12063,.121
2020,6,14,12065,.0095
2020,6,14,12067,.0441
2020,6,14,12069,-.129
2020,6,14,12071,-.101
2020,6,14,12073,-.00635
2020,6,14,12075,-.0715
2020,6,14,12079,.0479
2020,6,14,12081,-.121
2020,6,14,12083,-.079
2020,6,14,12085,-.14
2020,6,14,12086,-.225
2020,6,14,12087,-.124
2020,6,14,12089,-.00747
2020,6,14,12091,-.0862
2020,6,14,12095,-.152
2020,6,14,12097,-.143
2020,6,14,12099,-.162
2020,6,14,12101,-.158
2020,6,14,12103,-.11
2020,6,14,12105,-.114
2020,6,14,12107,.00705
2020,6,14,12109,-.0255
2020,6,14,12111,-.115
2020,6,14,12113,-.159
2020,6,14,12115,-.0936
2020,6,14,12117,-.153
2020,6,14,12119,-.00306
2020,6,14,12121,.0146
2020,6,14,12123,.00635
2020,6,14,12125,.0396
2020,6,14,12127,-.0639
2020,6,14,12129,-.0283
2020,6,14,12131,-.1
2020,6,14,12133,-.00544
2020,6,14,13009,-.0877
2020,6,14,13013,.0451
2020,6,14,13015,-.0867
2020,6,14,13021,-.151
2020,6,14,13023,.0214
2020,6,14,13025,-.1
2020,6,14,13029,-.182
2020,6,14,13031,-.0797
2020,6,14,13033,.385
2020,6,14,13035,-.0187
2020,6,14,13039,.0369
2020,6,14,13045,.0282
2020,6,14,13047,-.0499
2020,6,14,13049,-.0343
2020,6,14,13051,-.157
2020,6,14,13057,-.0735
2020,6,14,13059,-.0323
2020,6,14,13063,-.0257
2020,6,14,13067,-.121
2020,6,14,13069,-.0922
2020,6,14,13073,-.0237
2020,6,14,13077,-.11
2020,6,14,13085,.0215
2020,6,14,13087,.101
2020,6,14,13089,-.142
2020,6,14,13091,.0338
2020,6,14,13095,-.304
2020,6,14,13097,-.0122
2020,6,14,13103,-.192
2020,6,14,13107,-.0511
2020,6,14,13111,-.025
2020,6,14,13113,-.151
2020,6,14,13115,-.363
2020,6,14,13117,-.0644
2020,6,14,13119,-.161
2020,6,14,13121,-.15
2020,6,14,13123,.0751
2020,6,14,13127,-.0472
2020,6,14,13129,.0611
2020,6,14,13131,-.174
2020,6,14,13133,-.167
2020,6,14,13135,-.118
2020,6,14,13137,-.103
2020,6,14,13139,-.0473
2020,6,14,13143,-.137
2020,6,14,13145,-.116
2020,6,14,13151,-.115
2020,6,14,13153,-.0543
2020,6,14,13157,-.148
2020,6,14,13159,-.171
2020,6,14,13169,-.205
2020,6,14,13175,-.06
2020,6,14,13179,-.0731
2020,6,14,13185,-.257
2020,6,14,13187,.0634
2020,6,14,13195,-.241
2020,6,14,13199,-.158
2020,6,14,13207,-.132
2020,6,14,13211,-.188
2020,6,14,13213,-.017
2020,6,14,13215,-.0575
2020,6,14,13217,-.0503
2020,6,14,13219,-.0937
2020,6,14,13223,-.0799
2020,6,14,13225,-.13
2020,6,14,13227,-.0678
2020,6,14,13229,.069
2020,6,14,13231,-.297
2020,6,14,13233,-.217
2020,6,14,13237,-.0346
2020,6,14,13241,.111
2020,6,14,13245,-.0859
2020,6,14,13247,-.0305
2020,6,14,13255,-.0708
2020,6,14,13257,.0569
2020,6,14,13261,-.0734
2020,6,14,13275,.0236
2020,6,14,13285,.12
2020,6,14,13291,.137
2020,6,14,13295,.0354
2020,6,14,13297,-.0545
2020,6,14,13299,.0353
2020,6,14,13305,.0634
2020,6,14,13311,-.128
2020,6,14,13313,.0279
2020,6,14,15001,.027
2020,6,14,15003,-.0299
2020,6,14,15007,.227
2020,6,14,15009,.0526
2020,6,14,16001,-.0401
2020,6,14,16005,.0321
2020,6,14,16011,-.0923
2020,6,14,16013,.0676
2020,6,14,16017,-.214
2020,6,14,16019,-.0145
2020,6,14,16021,-.0804
2020,6,14,16023,-.18
2020,6,14,16027,.0594
2020,6,14,16031,.136
2020,6,14,16037,.0311
2020,6,14,16039,.0541
2020,6,14,16041,-.0755
2020,6,14,16043,.0645
2020,6,14,16045,-.05
2020,6,14,16047,.0161
2020,6,14,16049,-.193
2020,6,14,16051,.0328
2020,6,14,16053,.12
2020,6,14,16055,-.0982
2020,6,14,16057,-.204
2020,6,14,16059,.146
2020,6,14,16063,-.212
2020,6,14,16065,-.116
2020,6,14,16067,-.0343
2020,6,14,16069,-.0956
2020,6,14,16075,-.0778
2020,6,14,16081,.0355
2020,6,14,16083,.0189
2020,6,14,17001,-.0406
2020,6,14,17007,-.343
2020,6,14,17011,-.283
2020,6,14,17019,-.0826
2020,6,14,17021,-.0896
2020,6,14,17027,-.0473
2020,6,14,17029,.137
2020,6,14,17031,-.173
2020,6,14,17037,-.0856
2020,6,14,17043,-.154
2020,6,14,17049,.0451
2020,6,14,17057,-.0354
2020,6,14,17061,.157
2020,6,14,17063,.0000515
2020,6,14,17067,-.0381
2020,6,14,17073,-.127
2020,6,14,17077,-.116
2020,6,14,17083,-.113
2020,6,14,17089,-.17
2020,6,14,17091,.0945
2020,6,14,17093,-.123
2020,6,14,17095,-.141
2020,6,14,17097,-.173
2020,6,14,17099,-.118
2020,6,14,17101,.0621
2020,6,14,17105,.0431
2020,6,14,17107,-.071
2020,6,14,17109,.0825
2020,6,14,17111,-.0439
2020,6,14,17113,-.0737
2020,6,14,17115,-.0432
2020,6,14,17117,.113
2020,6,14,17119,-.00216
2020,6,14,17129,-.0373
2020,6,14,17131,-.0893
2020,6,14,17133,.0259
2020,6,14,17135,-.0999
2020,6,14,17137,-.0492
2020,6,14,17143,.112
2020,6,14,17147,-.164
2020,6,14,17149,.167
2020,6,14,17157,.191
2020,6,14,17161,-.123
2020,6,14,17163,-.0592
2020,6,14,17167,-.000589
2020,6,14,17171,.0306
2020,6,14,17173,.00454
2020,6,14,17179,-.0524
2020,6,14,17183,-.0441
2020,6,14,17185,.0168
2020,6,14,17187,-.35
2020,6,14,17195,-.00305
2020,6,14,17197,-.232
2020,6,14,17201,-.22
2020,6,14,17203,-.134
2020,6,14,18001,-.0158
2020,6,14,18005,-.105
2020,6,14,18011,-.368
2020,6,14,18019,-.063
2020,6,14,18029,-.174
2020,6,14,18031,-.3
2020,6,14,18037,-.211
2020,6,14,18043,-.0534
2020,6,14,18051,.0699
2020,6,14,18053,-.263
2020,6,14,18057,-.0448
2020,6,14,18059,.323
2020,6,14,18063,.0953
2020,6,14,18065,-.193
2020,6,14,18069,.262
2020,6,14,18071,-.0681
2020,6,14,18073,-.0131
2020,6,14,18079,-.0423
2020,6,14,18081,-.121
2020,6,14,18083,.132
2020,6,14,18085,-.321
2020,6,14,18087,.103
2020,6,14,18089,-.159
2020,6,14,18091,-.0586
2020,6,14,18095,-.233
2020,6,14,18103,-.146
2020,6,14,18105,-.218
2020,6,14,18107,-.00751
2020,6,14,18109,-.182
2020,6,14,18113,-.0284
2020,6,14,18129,.0755
2020,6,14,18133,.358
2020,6,14,18139,-.0739
2020,6,14,18141,-.207
2020,6,14,18143,-.0127
2020,6,14,18147,-.0554
2020,6,14,18151,-.181
2020,6,14,18157,.000336
2020,6,14,18163,.0386
2020,6,14,18167,.127
2020,6,14,18173,.0311
2020,6,14,18177,-.37
2020,6,14,18179,-.114
2020,6,14,18181,-.0869
2020,6,14,18183,-.243
2020,6,14,19011,-.204
2020,6,14,19013,-.125
2020,6,14,19015,-.192
2020,6,14,19017,-.129
2020,6,14,19019,-.0334
2020,6,14,19023,-.148
2020,6,14,19027,-.198
2020,6,14,19029,.201
2020,6,14,19031,-.309
2020,6,14,19033,-.12
2020,6,14,19041,-.357
2020,6,14,19045,.0396
2020,6,14,19047,-.0478
2020,6,14,19049,-.134
2020,6,14,19055,-.109
2020,6,14,19059,-.253
2020,6,14,19061,-.129
2020,6,14,19075,-.0547
2020,6,14,19083,-.426
2020,6,14,19087,-.152
2020,6,14,19097,-.0358
2020,6,14,19099,-.308
2020,6,14,19103,-.218
2020,6,14,19105,-.125
2020,6,14,19111,-.33
2020,6,14,19113,-.13
2020,6,14,19115,.00267
2020,6,14,19121,.143
2020,6,14,19125,-.0369
2020,6,14,19127,-.309
2020,6,14,19129,-.126
2020,6,14,19139,.0465
2020,6,14,19149,-.149
2020,6,14,19153,-.161
2020,6,14,19155,-.194
2020,6,14,19157,-.182
2020,6,14,19163,-.0432
2020,6,14,19167,-.282
2020,6,14,19169,-.172
2020,6,14,19171,-.377
2020,6,14,19179,-.204
2020,6,14,19181,-.218
2020,6,14,19187,-.303
2020,6,14,19193,-.111
2020,6,14,20015,.134
2020,6,14,20035,-.0465
2020,6,14,20041,.0416
2020,6,14,20045,-.0779
2020,6,14,20051,-.058
2020,6,14,20057,-.198
2020,6,14,20079,.0432
2020,6,14,20085,-.242
2020,6,14,20087,.119
2020,6,14,20091,-.119
2020,6,14,20099,-.0329
2020,6,14,20103,-.238
2020,6,14,20109,-.0417
2020,6,14,20111,-.0551
2020,6,14,20113,-.113
2020,6,14,20123,-.00654
2020,6,14,20125,-.292
2020,6,14,20139,-.0551
2020,6,14,20149,.0419
2020,6,14,20151,-.3
2020,6,14,20153,.331
2020,6,14,20155,-.082
2020,6,14,20161,-.29
2020,6,14,20169,-.28
2020,6,14,20173,-.0876
2020,6,14,20175,-.0864
2020,6,14,20177,-.0338
2020,6,14,20193,.0732
2020,6,14,20209,.148
2020,6,14,21005,-.153
2020,6,14,21015,-.0418
2020,6,14,21017,.129
2020,6,14,21019,-.146
2020,6,14,21027,-.0566
2020,6,14,21029,-.175
2020,6,14,21033,.153
2020,6,14,21037,-.142
2020,6,14,21043,-.0589
2020,6,14,21047,.0318
2020,6,14,21049,.126
2020,6,14,21059,.0146
2020,6,14,21063,-.00257
2020,6,14,21067,.029
2020,6,14,21069,-.00431
2020,6,14,21073,-.143
2020,6,14,21079,.0913
2020,6,14,21081,.00662
2020,6,14,21089,-.198
2020,6,14,21091,.0656
2020,6,14,21093,-.119
2020,6,14,21097,.135
2020,6,14,21101,.099
2020,6,14,21107,.0896
2020,6,14,21109,-.364
2020,6,14,21111,-.114
2020,6,14,21113,.00039
2020,6,14,21117,-.0855
2020,6,14,21125,.0196
2020,6,14,21151,.0498
2020,6,14,21167,-.212
2020,6,14,21173,-.037
2020,6,14,21179,-.243
2020,6,14,21181,.101
2020,6,14,21183,-.0339
2020,6,14,21185,-.26
2020,6,14,21199,-.127
2020,6,14,21205,.103
2020,6,14,21209,.0455
2020,6,14,21211,.385
2020,6,14,21219,.0766
2020,6,14,21221,.0406
2020,6,14,21225,.00334
2020,6,14,21227,-.0892
2020,6,14,21229,-.0109
2020,6,14,21233,.0448
2020,6,14,21239,-.00748
2020,6,14,22001,-.0362
2020,6,14,22003,.31
2020,6,14,22005,-.0265
2020,6,14,22007,.116
2020,6,14,22011,.0995
2020,6,14,22015,.00536
2020,6,14,22017,.111
2020,6,14,22019,-.0239
2020,6,14,22025,.205
2020,6,14,22031,-.0873
2020,6,14,22033,-.129
2020,6,14,22037,.0622
2020,6,14,22039,-.256
2020,6,14,22043,.086
2020,6,14,22045,.0788
2020,6,14,22051,-.0932
2020,6,14,22055,-.0568
2020,6,14,22057,-.0381
2020,6,14,22059,-.0727
2020,6,14,22063,-.0868
2020,6,14,22069,-.0199
2020,6,14,22071,-.198
2020,6,14,22073,-.21
2020,6,14,22079,.016
2020,6,14,22089,.179
2020,6,14,22093,-.23
2020,6,14,22095,-.026
2020,6,14,22097,-.376
2020,6,14,22099,.0035
2020,6,14,22101,.0735
2020,6,14,22103,-.0861
2020,6,14,22105,.0726
2020,6,14,22109,-.0986
2020,6,14,22113,-.127
2020,6,14,22115,.0709
2020,6,14,23001,.068
2020,6,14,23003,.00194
2020,6,14,23005,-.0318
2020,6,14,23009,.00276
2020,6,14,23011,.111
2020,6,14,23013,-.0938
2020,6,14,23015,.0218
2020,6,14,23017,-.0794
2020,6,14,23019,.0585
2020,6,14,23021,-.207
2020,6,14,23023,-.134
2020,6,14,23025,.234
2020,6,14,23027,.143
2020,6,14,23031,-.00154
2020,6,14,24001,.0801
2020,6,14,24003,-.201
2020,6,14,24005,-.103
2020,6,14,24009,-.108
2020,6,14,24011,-.0648
2020,6,14,24013,-.0245
2020,6,14,24015,-.242
2020,6,14,24017,-.0583
2020,6,14,24019,-.203
2020,6,14,24021,-.13
2020,6,14,24023,-.0366
2020,6,14,24025,-.0926
2020,6,14,24027,-.182
2020,6,14,24031,-.266
2020,6,14,24033,-.155
2020,6,14,24035,-.116
2020,6,14,24037,-.14
2020,6,14,24041,.000274
2020,6,14,24043,-.0518
2020,6,14,24045,-.301
2020,6,14,24047,-.182
2020,6,14,24510,-.0838
2020,6,14,25001,-.22
2020,6,14,25003,.0447
2020,6,14,25005,-.142
2020,6,14,25009,-.00925
2020,6,14,25015,-.0115
2020,6,14,25017,-.118
2020,6,14,25021,-.0785
2020,6,14,25023,-.0224
2020,6,14,25025,-.19
2020,6,14,25027,.0187
2020,6,14,26001,-.0444
2020,6,14,26005,-.000125
2020,6,14,26007,.041
2020,6,14,26015,.233
2020,6,14,26017,.0704
2020,6,14,26021,-.181
2020,6,14,26025,.385
2020,6,14,26031,.141
2020,6,14,26033,-.181
2020,6,14,26037,.16
2020,6,14,26041,.0823
2020,6,14,26043,.283
2020,6,14,26045,.0304
2020,6,14,26047,-.124
2020,6,14,26049,.0237
2020,6,14,26053,.385
2020,6,14,26057,.189
2020,6,14,26061,.0753
2020,6,14,26065,.0431
2020,6,14,26067,.104
2020,6,14,26069,-.0217
2020,6,14,26071,.0667
2020,6,14,26073,-.119
2020,6,14,26075,.02
2020,6,14,26077,.179
2020,6,14,26079,.228
2020,6,14,26081,.00784
2020,6,14,26087,-.0281
2020,6,14,26089,-.277
2020,6,14,26091,-.0674
2020,6,14,26093,-.128
2020,6,14,26097,.0304
2020,6,14,26099,-.11
2020,6,14,26101,.0927
2020,6,14,26103,-.0937
2020,6,14,26105,-.0619
2020,6,14,26109,.0888
2020,6,14,26111,-.191
2020,6,14,26115,.0699
2020,6,14,26117,.125
2020,6,14,26121,-.0231
2020,6,14,26125,-.074
2020,6,14,26129,-.0445
2020,6,14,26137,-.0112
2020,6,14,26139,.0379
2020,6,14,26141,.15
2020,6,14,26145,-.00104
2020,6,14,26147,-.253
2020,6,14,26155,.0935
2020,6,14,26157,.0529
2020,6,14,26159,-.000159
2020,6,14,26161,-.164
2020,6,14,26163,-.0428
2020,6,14,26165,-.0273
2020,6,14,27001,-.329
2020,6,14,27003,-.105
2020,6,14,27005,.118
2020,6,14,27007,-.134
2020,6,14,27009,.253
2020,6,14,27013,.086
2020,6,14,27015,.081
2020,6,14,27017,-.0783
2020,6,14,27019,-.0626
2020,6,14,27021,-.237
2020,6,14,27023,-.208
2020,6,14,27025,-.0835
2020,6,14,27027,.0146
2020,6,14,27031,-.163
2020,6,14,27033,.0488
2020,6,14,27035,-.0973
2020,6,14,27037,-.0899
2020,6,14,27039,.0517
2020,6,14,27041,.0578
2020,6,14,27043,-.261
2020,6,14,27045,-.0527
2020,6,14,27047,.047
2020,6,14,27049,-.17
2020,6,14,27053,-.119
2020,6,14,27055,-.035
2020,6,14,27057,-.0521
2020,6,14,27059,-.0233
2020,6,14,27061,-.178
2020,6,14,27063,-.0689
2020,6,14,27065,-.0816
2020,6,14,27067,-.183
2020,6,14,27071,-.214
2020,6,14,27073,.182
2020,6,14,27075,-.0747
2020,6,14,27079,-.0489
2020,6,14,27083,-.108
2020,6,14,27085,-.117
2020,6,14,27089,.332
2020,6,14,27093,-.0916
2020,6,14,27095,-.158
2020,6,14,27097,-.188
2020,6,14,27099,.0629
2020,6,14,27103,-.0789
2020,6,14,27105,-.0288
2020,6,14,27107,.3
2020,6,14,27109,-.0983
2020,6,14,27111,.116
2020,6,14,27113,-.105
2020,6,14,27115,-.136
2020,6,14,27119,.0258
2020,6,14,27121,-.111
2020,6,14,27123,-.119
2020,6,14,27129,-.0707
2020,6,14,27131,-.121
2020,6,14,27135,-.457
2020,6,14,27137,-.0952
2020,6,14,27139,-.0421
2020,6,14,27141,.0249
2020,6,14,27143,-.0288
2020,6,14,27145,.0617
2020,6,14,27147,-.0532
2020,6,14,27153,-.0344
2020,6,14,27157,-.236
2020,6,14,27161,.0394
2020,6,14,27163,-.123
2020,6,14,27167,.0953
2020,6,14,27169,-.126
2020,6,14,27171,-.027
2020,6,14,27173,.031
2020,6,14,28009,.127
2020,6,14,28011,.0593
2020,6,14,28027,.241
2020,6,14,28033,-.0975
2020,6,14,28035,-.0664
2020,6,14,28039,-.0652
2020,6,14,28047,-.0925
2020,6,14,28049,-.129
2020,6,14,28059,-.118
2020,6,14,28061,.0307
2020,6,14,28067,-.0303
2020,6,14,28071,-.273
2020,6,14,28073,-.139
2020,6,14,28075,-.0235
2020,6,14,28081,-.0388
2020,6,14,28083,.231
2020,6,14,28087,-.142
2020,6,14,28089,-.288
2020,6,14,28093,.0588
2020,6,14,28105,.0837
2020,6,14,28107,.138
2020,6,14,28121,-.101
2020,6,14,28129,.179
2020,6,14,28133,.154
2020,6,14,28139,-.249
2020,6,14,28145,-.298
2020,6,14,28151,.194
2020,6,14,29029,-.0592
2020,6,14,29031,-.00832
2020,6,14,29037,-.0863
2020,6,14,29043,-.069
2020,6,14,29047,-.11
2020,6,14,29051,-.0174
2020,6,14,29071,.0481
2020,6,14,29077,-.148
2020,6,14,29095,-.195
2020,6,14,29097,.0661
2020,6,14,29099,.0915
2020,6,14,29101,-.0379
2020,6,14,29107,-.225
2020,6,14,29113,-.376
2020,6,14,29127,-.00997
2020,6,14,29131,-.0543
2020,6,14,29145,.135
2020,6,14,29159,-.0309
2020,6,14,29165,-.197
2020,6,14,29169,-.0201
2020,6,14,29183,.0593
2020,6,14,29186,-.0646
2020,6,14,29189,-.0982
2020,6,14,29209,-.284
2020,6,14,29213,-.0643
2020,6,14,29225,-.19
2020,6,14,29510,.00444
2020,6,14,30001,-.192
2020,6,14,30009,.112
2020,6,14,30017,.158
2020,6,14,30021,-.0842
2020,6,14,30027,-.112
2020,6,14,30041,-.0572
2020,6,14,30043,-.373
2020,6,14,30047,-.0831
2020,6,14,30049,-.256
2020,6,14,30053,-.0104
2020,6,14,30057,-.47
2020,6,14,30067,-.277
2020,6,14,30081,-.113
2020,6,14,30083,.0182
2020,6,14,30093,-.204
2020,6,14,30105,-.151
2020,6,14,31001,-.00572
2020,6,14,31003,.025
2020,6,14,31023,.0922
2020,6,14,31025,-.0951
2020,6,14,31031,-.187
2020,6,14,31035,-.123
2020,6,14,31037,.126
2020,6,14,31039,-.219
2020,6,14,31041,.0234
2020,6,14,31043,-.231
2020,6,14,31047,-.129
2020,6,14,31053,.0151
2020,6,14,31055,-.12
2020,6,14,31057,.0597
2020,6,14,31067,.0564
2020,6,14,31073,.025
2020,6,14,31079,-.012
2020,6,14,31081,.059
2020,6,14,31089,-.0218
2020,6,14,31093,.171
2020,6,14,31095,-.289
2020,6,14,31101,.0095
2020,6,14,31109,-.06
2020,6,14,31111,-.0666
2020,6,14,31119,-.0886
2020,6,14,31121,.13
2020,6,14,31131,.0988
2020,6,14,31135,-.123
2020,6,14,31141,-.0699
2020,6,14,31143,.0258
2020,6,14,31145,.102
2020,6,14,31151,-.0104
2020,6,14,31153,-.0895
2020,6,14,31155,-.0256
2020,6,14,31157,-.0353
2020,6,14,31159,-.133
2020,6,14,31177,-.128
2020,6,14,31185,-.161
2020,6,14,32001,-.102
2020,6,14,32003,-.125
2020,6,14,32005,-.213
2020,6,14,32007,.0241
2020,6,14,32013,.0605
2020,6,14,32015,-.049
2020,6,14,32019,-.116
2020,6,14,32023,-.0923
2020,6,14,32031,-.15
2020,6,14,32510,-.196
2020,6,14,33001,.0139
2020,6,14,33003,-.00947
2020,6,14,33005,.0802
2020,6,14,33007,-.226
2020,6,14,33009,-.197
2020,6,14,33011,.0239
2020,6,14,33013,.0167
2020,6,14,33015,-.024
2020,6,14,33017,-.116
2020,6,14,33019,-.199
2020,6,14,34001,-.00639
2020,6,14,34003,-.126
2020,6,14,34005,-.102
2020,6,14,34007,-.128
2020,6,14,34009,.0174
2020,6,14,34011,-.0127
2020,6,14,34013,-.116
2020,6,14,34015,-.0595
2020,6,14,34017,-.188
2020,6,14,34019,-.109
2020,6,14,34021,-.135
2020,6,14,34023,-.181
2020,6,14,34025,-.068
2020,6,14,34027,-.139
2020,6,14,34029,-.0368
2020,6,14,34031,-.0132
2020,6,14,34033,-.0017
2020,6,14,34035,-.207
2020,6,14,34037,-.07
2020,6,14,34039,-.168
2020,6,14,34041,-.104
2020,6,14,35001,-.147
2020,6,14,35005,-.175
2020,6,14,35006,-.0921
2020,6,14,35009,-.218
2020,6,14,35013,-.166
2020,6,14,35015,-.13
2020,6,14,35017,-.0994
2020,6,14,35025,-.196
2020,6,14,35027,.0224
2020,6,14,35028,-.164
2020,6,14,35029,-.251
2020,6,14,35031,-.213
2020,6,14,35035,-.0374
2020,6,14,35039,-.148
2020,6,14,35041,-.0496
2020,6,14,35043,-.172
2020,6,14,35045,-.149
2020,6,14,35047,-.228
2020,6,14,35049,-.206
2020,6,14,35053,.0401
2020,6,14,35055,-.193
2020,6,14,35057,-.194
2020,6,14,35061,-.111
2020,6,14,36001,-.187
2020,6,14,36005,-.147
2020,6,14,36007,.0356
2020,6,14,36009,-.0588
2020,6,14,36011,.0991
2020,6,14,36013,-.14
2020,6,14,36015,.0566
2020,6,14,36019,-.0805
2020,6,14,36021,-.149
2020,6,14,36023,.0318
2020,6,14,36027,-.173
2020,6,14,36029,-.0631
2020,6,14,36031,-.184
2020,6,14,36033,.00741
2020,6,14,36035,.0302
2020,6,14,36037,-.177
2020,6,14,36039,.0843
2020,6,14,36043,.0219
2020,6,14,36045,-.00467
2020,6,14,36047,-.163
2020,6,14,36051,-.102
2020,6,14,36053,-.103
2020,6,14,36055,-.094
2020,6,14,36059,-.12
2020,6,14,36061,-.305
2020,6,14,36063,-.16
2020,6,14,36065,.0339
2020,6,14,36067,-.0543
2020,6,14,36069,-.0698
2020,6,14,36071,-.218
2020,6,14,36073,.111
2020,6,14,36075,.129
2020,6,14,36079,-.132
2020,6,14,36081,-.179
2020,6,14,36083,-.179
2020,6,14,36085,-.0973
2020,6,14,36087,-.0604
2020,6,14,36089,.0466
2020,6,14,36091,-.0451
2020,6,14,36093,-.0745
2020,6,14,36095,.381
2020,6,14,36097,.0118
2020,6,14,36099,-.00394
2020,6,14,36101,.0582
2020,6,14,36103,-.0361
2020,6,14,36105,-.333
2020,6,14,36107,.103
2020,6,14,36109,-.0965
2020,6,14,36111,-.0833
2020,6,14,36113,-.128
2020,6,14,36115,-.0105
2020,6,14,36117,-.16
2020,6,14,36119,-.222
2020,6,14,36123,.0534
2020,6,14,37001,-.0762
2020,6,14,37003,.00444
2020,6,14,37009,.0635
2020,6,14,37011,-.205
2020,6,14,37013,-.0784
2020,6,14,37019,-.0705
2020,6,14,37021,-.139
2020,6,14,37023,.112
2020,6,14,37025,-.0926
2020,6,14,37027,-.0775
2020,6,14,37031,-.117
2020,6,14,37035,-.108
2020,6,14,37037,-.121
2020,6,14,37039,-.0514
2020,6,14,37045,.0928
2020,6,14,37047,-.083
2020,6,14,37049,-.143
2020,6,14,37051,-.0131
2020,6,14,37053,-.125
2020,6,14,37055,-.138
2020,6,14,37057,-.132
2020,6,14,37059,-.0133
2020,6,14,37061,.196
2020,6,14,37063,-.179
2020,6,14,37067,-.0553
2020,6,14,37069,-.126
2020,6,14,37071,-.118
2020,6,14,37077,-.123
2020,6,14,37081,-.0698
2020,6,14,37085,-.105
2020,6,14,37087,-.0394
2020,6,14,37089,-.022
2020,6,14,37093,.0238
2020,6,14,37097,-.0806
2020,6,14,37099,.0876
2020,6,14,37101,-.0353
2020,6,14,37105,-.0261
2020,6,14,37107,-.1
2020,6,14,37109,-.039
2020,6,14,37111,-.0272
2020,6,14,37113,-.174
2020,6,14,37115,-.132
2020,6,14,37117,-.0752
2020,6,14,37119,-.101
2020,6,14,37121,.269
2020,6,14,37125,-.032
2020,6,14,37127,-.167
2020,6,14,37129,-.0759
2020,6,14,37133,-.0519
2020,6,14,37135,-.208
2020,6,14,37137,-.121
2020,6,14,37139,-.118
2020,6,14,37141,-.0845
2020,6,14,37145,-.0983
2020,6,14,37147,-.17
2020,6,14,37149,-.148
2020,6,14,37151,-.0246
2020,6,14,37155,-.137
2020,6,14,37157,-.101
2020,6,14,37159,-.0715
2020,6,14,37161,-.00125
2020,6,14,37163,-.267
2020,6,14,37165,-.272
2020,6,14,37167,-.0471
2020,6,14,37169,-.117
2020,6,14,37171,-.173
2020,6,14,37175,-.097
2020,6,14,37179,-.133
2020,6,14,37183,-.165
2020,6,14,37189,-.155
2020,6,14,37191,-.167
2020,6,14,37193,.128
2020,6,14,37195,-.0116
2020,6,14,37197,-.0228
2020,6,14,37199,-.196
2020,6,14,38003,-.0295
2020,6,14,38005,.0693
2020,6,14,38009,.0827
2020,6,14,38011,-.0626
2020,6,14,38015,-.0245
2020,6,14,38017,.00231
2020,6,14,38021,-.221
2020,6,14,38025,-.0537
2020,6,14,38031,.123
2020,6,14,38035,.0187
2020,6,14,38049,.0837
2020,6,14,38053,-.232
2020,6,14,38055,-.0485
2020,6,14,38057,-.15
2020,6,14,38059,.0329
2020,6,14,38061,-.184
2020,6,14,38071,.0226
2020,6,14,38075,.336
2020,6,14,38077,.0563
2020,6,14,38079,.193
2020,6,14,38081,.201
2020,6,14,38089,.0263
2020,6,14,38093,-.0482
2020,6,14,38097,.029
2020,6,14,38099,-.143
2020,6,14,38101,-.0201
2020,6,14,38103,-.107
2020,6,14,38105,-.0463
2020,6,14,39003,.207
2020,6,14,39005,.0139
2020,6,14,39009,-.11
2020,6,14,39011,-.101
2020,6,14,39017,-.115
2020,6,14,39021,-.249
2020,6,14,39025,-.114
2020,6,14,39029,.0041
2020,6,14,39033,.0895
2020,6,14,39035,-.164
2020,6,14,39037,-.216
2020,6,14,39039,-.149
2020,6,14,39041,-.179
2020,6,14,39043,-.0898
2020,6,14,39045,.0428
2020,6,14,39049,-.162
2020,6,14,39051,.105
2020,6,14,39053,-.00839
2020,6,14,39055,-.176
2020,6,14,39057,-.0789
2020,6,14,39061,-.16
2020,6,14,39063,.0995
2020,6,14,39071,.151
2020,6,14,39073,.143
2020,6,14,39075,-.102
2020,6,14,39077,.0772
2020,6,14,39079,.0851
2020,6,14,39083,-.0511
2020,6,14,39085,-.0126
2020,6,14,39087,.0435
2020,6,14,39089,.0417
2020,6,14,39093,-.185
2020,6,14,39095,-.0817
2020,6,14,39097,-.11
2020,6,14,39099,.132
2020,6,14,39101,-.0403
2020,6,14,39103,-.109
2020,6,14,39105,.00564
2020,6,14,39107,.143
2020,6,14,39109,.0316
2020,6,14,39113,.072
2020,6,14,39117,-.0051
2020,6,14,39119,.152
2020,6,14,39123,.0454
2020,6,14,39127,-.058
2020,6,14,39129,-.0191
2020,6,14,39131,.193
2020,6,14,39133,.0469
2020,6,14,39135,-.315
2020,6,14,39139,.127
2020,6,14,39141,.093
2020,6,14,39143,-.108
2020,6,14,39145,-.0696
2020,6,14,39147,.142
2020,6,14,39151,.133
2020,6,14,39153,-.0193
2020,6,14,39155,.0413
2020,6,14,39157,-.0665
2020,6,14,39161,-.0504
2020,6,14,39163,.133
2020,6,14,39165,-.173
2020,6,14,39171,.084
2020,6,14,40015,.172
