year,month,day,cityid,revenue_all,revenue_ss40,revenue_ss65,revenue_ss70
2020,4,20,14,-0.519,-0.406,-0.457,-0.675
2020,4,20,16,-0.447,-0.459,-0.501,-0.737
2020,4,20,17,-0.396,-0.634,-0.468,-0.598
2020,4,20,18,-0.431,-0.53,-0.425,-0.49
2020,4,20,19,-0.27,-0.302,-0.436,-0.578
2020,4,20,20,-0.285,-0.103,-0.517,-0.481
2020,4,20,21,-0.505,-0.431,-0.485,-0.879
2020,4,20,22,-0.19,-0.253,-0.368,-0.5
2020,4,20,23,-0.339,-0.327,-0.0505,-0.722
2020,4,20,24,-0.228,-0.0964,-0.356,-0.397
2020,4,20,25,-0.639,-0.622,-0.376,-0.803
2020,4,20,26,-0.245,-0.364,-0.312,-0.533
2020,4,20,27,-0.341,-0.443,-0.4,-0.779
2020,4,20,28,-0.251,-0.523,-0.36,-0.66
2020,4,20,29,-0.677,-0.569,-0.487,-0.816
2020,4,20,30,-0.0555,-0.307,-0.311,-0.793
2020,4,20,31,-0.453,-0.399,-0.528,-0.791
2020,4,20,32,-0.329,-0.496,0.21,-0.66
2020,4,20,33,-0.233,-0.214,-0.321,-0.584
2020,4,20,34,-0.419,0.0367,-0.473,-0.549
2020,4,20,35,0.143,-0.327,-0.46,-0.532
2020,4,20,36,-0.491,-0.513,-0.677,-0.723
2020,4,20,37,-0.298,-0.455,-0.273,-0.607
2020,4,20,38,-0.559,-0.603,-0.497,-0.837
2020,4,20,39,-0.335,-0.308,-0.395,-0.653
2020,4,20,40,-0.379,-0.407,-0.157,-0.67
2020,4,20,41,-0.408,-0.481,0.0122,-0.676
2020,4,20,42,-0.425,-0.531,-0.457,-0.686
2020,4,20,43,-0.268,-0.264,-0.29,-0.626
2020,4,20,44,-0.684,-0.602,-0.74,-0.899
2020,4,20,45,-0.167,-0.297,0.0053,-0.741
2020,4,20,46,-0.414,-0.53,-0.0809,-0.652
2020,4,20,47,-0.109,-0.0589,-0.272,-0.474
2020,4,20,48,-0.594,-0.66,-0.391,-0.698
2020,4,20,49,-0.222,-0.0399,-0.365,-0.589
2020,4,20,50,0.1,0.306,0.0391,-0.538
2020,4,20,51,-0.466,-0.394,-0.411,-0.736
2020,4,20,52,-0.267,-0.307,-0.465,-0.591
2020,4,20,53,-0.229,-0.462,-0.0974,-0.648
2020,4,21,1,-0.314,-0.229,-0.305,-0.731
2020,4,21,2,-0.477,-0.432,-0.62,-0.841
2020,4,21,3,-0.312,-0.319,-0.46,-0.56
2020,4,21,4,-0.352,-0.319,-0.507,-0.624
2020,4,21,5,-0.149,-0.19,-0.304,-0.455
2020,4,21,6,-0.352,-0.383,-0.466,-0.737
2020,4,21,7,-0.184,-0.383,-0.221,-0.64
2020,4,21,8,-0.429,-0.324,-0.241,-0.886
2020,4,21,9,-0.408,-0.346,-0.415,-0.752
2020,4,21,10,-0.278,-0.297,-0.355,-0.684
2020,4,21,11,-0.319,-0.409,-0.569,-0.514
2020,4,21,12,-0.518,-0.523,-0.637,-0.76
2020,4,21,13,-0.431,-0.493,-0.263,-0.565
2020,4,21,14,-0.485,-0.405,-0.345,-0.636
2020,4,21,16,-0.416,-0.399,-0.493,-0.725
2020,4,21,17,-0.356,-0.594,-0.424,-0.578
2020,4,21,18,-0.392,-0.47,-0.422,-0.433
2020,4,21,19,-0.246,-0.259,-0.422,-0.558
2020,4,21,20,-0.267,-0.0498,-0.517,-0.463
2020,4,21,21,-0.478,-0.388,-0.532,-0.863
2020,4,21,22,-0.126,-0.186,-0.361,-0.48
2020,4,21,23,-0.32,-0.308,0.0596,-0.708
2020,4,21,24,-0.225,-0.0715,-0.409,-0.393
2020,4,21,25,-0.619,-0.611,-0.359,-0.789
2020,4,21,26,-0.191,-0.295,-0.348,-0.523
2020,4,21,27,-0.334,-0.447,-0.388,-0.744
2020,4,21,28,-0.224,-0.509,-0.353,-0.651
2020,4,21,29,-0.674,-0.55,-0.472,-0.809
2020,4,21,30,0.0222,-0.264,-0.322,-0.758
2020,4,21,31,-0.417,-0.363,-0.501,-0.785
2020,4,21,32,-0.341,-0.429,-0.222,-0.632
2020,4,21,33,-0.2,-0.137,-0.291,-0.572
2020,4,21,34,-0.322,0.197,-0.389,-0.52
2020,4,21,35,0.164,-0.283,-0.451,-0.494
2020,4,21,36,-0.483,-0.468,-0.682,-0.709
2020,4,21,37,-0.233,-0.414,-0.24,-0.571
2020,4,21,38,-0.536,-0.566,-0.466,-0.823
2020,4,21,39,-0.31,-0.263,-0.393,-0.646
2020,4,21,40,-0.273,-0.283,-0.0767,-0.585
2020,4,21,41,-0.385,-0.458,-0.295,-0.632
2020,4,21,42,-0.401,-0.494,-0.482,-0.668
2020,4,21,43,-0.214,-0.133,-0.271,-0.6
2020,4,21,44,-0.67,-0.593,-0.736,-0.895
2020,4,21,45,-0.128,-0.205,0.0574,-0.728
2020,4,21,46,-0.373,-0.471,-0.0523,-0.639
2020,4,21,47,-0.0558,0.0193,-0.235,-0.446
2020,4,21,48,-0.562,-0.593,-0.363,-0.694
2020,4,21,49,-0.182,0.0442,-0.334,-0.57
2020,4,21,50,0.135,0.375,0.0459,-0.532
2020,4,21,51,-0.465,-0.38,-0.463,-0.734
2020,4,21,52,-0.224,-0.246,-0.485,-0.564
2020,4,21,53,-0.164,-0.411,0.0288,-0.647
2020,4,22,1,-0.308,-0.214,-0.258,-0.724
2020,4,22,2,-0.449,-0.415,-0.583,-0.84
2020,4,22,3,-0.346,-0.333,-0.463,-0.558
2020,4,22,4,-0.342,-0.331,-0.491,-0.613
2020,4,22,5,-0.148,-0.205,-0.291,-0.452
2020,4,22,6,-0.358,-0.377,-0.508,-0.716
2020,4,22,7,-0.222,-0.388,-0.295,-0.679
2020,4,22,8,-0.444,-0.334,-0.255,-0.886
2020,4,22,9,-0.411,-0.339,-0.473,-0.704
2020,4,22,10,-0.283,-0.308,-0.381,-0.679
2020,4,22,11,-0.316,-0.436,-0.505,-0.518
2020,4,22,12,-0.518,-0.535,-0.618,-0.811
2020,4,22,13,-0.422,-0.479,-0.313,-0.535
2020,4,22,14,-0.48,-0.411,-0.309,-0.635
2020,4,22,16,-0.415,-0.398,-0.5,-0.721
2020,4,22,17,-0.394,-0.61,-0.452,-0.574
2020,4,22,18,-0.38,-0.462,-0.454,-0.398
2020,4,22,19,-0.241,-0.263,-0.412,-0.557
2020,4,22,20,-0.257,-0.058,-0.534,-0.455
2020,4,22,21,-0.487,-0.382,-0.597,-0.866
2020,4,22,22,-0.137,-0.217,-0.327,-0.495
2020,4,22,23,-0.321,-0.294,-0.0224,-0.724
2020,4,22,24,-0.205,-0.0867,-0.48,-0.405
2020,4,22,25,-0.636,-0.611,-0.639,-0.8
2020,4,22,26,-0.244,-0.335,-0.417,-0.517
2020,4,22,27,-0.345,-0.465,-0.455,-0.758
2020,4,22,28,-0.205,-0.432,-0.277,-0.659
2020,4,22,29,-0.678,-0.564,-0.478,-0.804
2020,4,22,30,-0.0685,-0.294,-0.368,-0.762
2020,4,22,31,-0.314,-0.369,-0.501,-0.787
2020,4,22,32,-0.387,-0.454,-0.261,-0.631
2020,4,22,33,-0.218,-0.124,-0.297,-0.587
2020,4,22,34,-0.272,0.115,-0.37,-0.526
2020,4,22,35,0.148,-0.266,-0.449,-0.492
2020,4,22,36,-0.482,-0.433,-0.729,-0.704
2020,4,22,37,-0.231,-0.444,-0.178,-0.562
2020,4,22,38,-0.544,-0.563,-0.548,-0.823
2020,4,22,39,-0.274,-0.276,-0.42,-0.646
2020,4,22,40,-0.238,-0.299,-0.121,-0.539
2020,4,22,41,-0.4,-0.466,-0.312,-0.634
2020,4,22,42,-0.405,-0.468,-0.494,-0.693
2020,4,22,43,-0.24,-0.149,-0.341,-0.592
2020,4,22,44,-0.709,-0.614,-0.818,-0.896
2020,4,22,45,0.0102,-0.202,-0.0154,-0.717
2020,4,22,46,-0.366,-0.454,-0.118,-0.644
2020,4,22,47,-0.0577,0.00142,-0.26,-0.441
2020,4,22,48,-0.554,-0.584,-0.405,-0.703
2020,4,22,49,-0.205,0.0489,-0.321,-0.579
2020,4,22,50,0.101,0.375,-0.0852,-0.518
2020,4,22,51,-0.46,-0.357,-0.446,-0.72
2020,4,22,52,-0.239,-0.271,-0.467,-0.563
2020,4,22,53,-0.201,-0.437,-0.0125,-0.628
2020,4,23,1,-0.307,-0.21,-0.271,-0.722
2020,4,23,2,-0.438,-0.418,-0.552,-0.838
2020,4,23,3,-0.356,-0.327,-0.459,-0.554
2020,4,23,4,-0.346,-0.342,-0.478,-0.615
2020,4,23,5,-0.155,-0.217,-0.274,-0.472
2020,4,23,6,-0.356,-0.371,-0.46,-0.709
2020,4,23,7,-0.198,-0.366,-0.25,-0.68
2020,4,23,8,-0.465,-0.347,-0.295,-0.885
2020,4,23,9,-0.414,-0.324,-0.515,-0.708
2020,4,23,10,-0.292,-0.317,-0.385,-0.672
2020,4,23,11,-0.3,-0.438,-0.51,-0.512
2020,4,23,12,-0.51,-0.528,-0.648,-0.813
2020,4,23,13,-0.415,-0.442,-0.334,-0.541
2020,4,23,14,-0.48,-0.407,-0.274,-0.637
2020,4,23,16,-0.425,-0.41,-0.499,-0.722
2020,4,23,17,-0.432,-0.615,-0.482,-0.579
2020,4,23,18,-0.388,-0.469,-0.493,-0.382
2020,4,23,19,-0.256,-0.289,-0.43,-0.556
2020,4,23,20,-0.279,-0.0935,-0.529,-0.454
2020,4,23,21,-0.494,-0.404,-0.5,-0.869
2020,4,23,22,-0.125,-0.195,-0.308,-0.502
2020,4,23,23,-0.348,-0.301,-0.014,-0.731
2020,4,23,24,-0.222,-0.117,-0.524,-0.414
2020,4,23,25,-0.623,-0.6,-0.613,-0.784
2020,4,23,26,-0.221,-0.316,-0.407,-0.529
2020,4,23,27,-0.366,-0.495,-0.459,-0.785
2020,4,23,28,-0.219,-0.42,-0.302,-0.674
2020,4,23,29,-0.662,-0.553,-0.496,-0.808
2020,4,23,30,-0.091,-0.296,-0.373,-0.763
2020,4,23,31,-0.266,-0.349,-0.503,-0.787
2020,4,23,32,-0.391,-0.434,-0.302,-0.63
2020,4,23,33,-0.233,-0.141,-0.3,-0.6
2020,4,23,34,-0.245,0.166,-0.423,-0.512
2020,4,23,35,0.146,-0.256,-0.448,-0.485
2020,4,23,36,-0.474,-0.407,-0.73,-0.701
2020,4,23,37,-0.219,-0.416,-0.22,-0.555
2020,4,23,38,-0.545,-0.567,-0.524,-0.812
2020,4,23,39,-0.282,-0.271,-0.422,-0.649
2020,4,23,40,-0.202,-0.319,-0.122,-0.487
2020,4,23,41,-0.402,-0.46,-0.323,-0.633
2020,4,23,42,-0.335,-0.47,-0.338,-0.683
2020,4,23,43,-0.265,-0.153,-0.418,-0.594
2020,4,23,44,-0.684,-0.55,-0.665,-0.897
2020,4,23,45,0.00372,-0.184,-0.00251,-0.724
2020,4,23,46,-0.367,-0.435,-0.11,-0.639
2020,4,23,47,-0.0769,-0.0535,-0.291,-0.443
2020,4,23,48,-0.553,-0.571,-0.426,-0.705
2020,4,23,49,-0.197,0.0727,-0.312,-0.581
2020,4,23,50,0.0847,0.375,-0.114,-0.514
2020,4,23,51,-0.483,-0.378,-0.49,-0.718
2020,4,23,52,-0.227,-0.274,-0.411,-0.547
2020,4,23,53,-0.22,-0.451,0.0158,-0.628
2020,4,24,1,-0.302,-0.201,-0.283,-0.718
2020,4,24,2,-0.425,-0.416,-0.552,-0.836
2020,4,24,3,-0.323,-0.297,-0.447,-0.545
2020,4,24,4,-0.325,-0.325,-0.462,-0.611
2020,4,24,5,-0.145,-0.216,-0.272,-0.462
2020,4,24,6,-0.335,-0.354,-0.458,-0.696
2020,4,24,7,-0.181,-0.377,-0.253,-0.673
2020,4,24,8,-0.441,-0.331,-0.299,-0.856
2020,4,24,9,-0.42,-0.308,-0.612,-0.705
2020,4,24,10,-0.271,-0.299,-0.374,-0.67
2020,4,24,11,-0.269,-0.394,-0.484,-0.514
2020,4,24,12,-0.478,-0.506,-0.629,-0.781
2020,4,24,13,-0.406,-0.44,-0.344,-0.532
2020,4,24,14,-0.454,-0.383,-0.168,-0.6
2020,4,24,16,-0.399,-0.357,-0.493,-0.715
2020,4,24,17,-0.44,-0.625,-0.463,-0.57
2020,4,24,18,-0.365,-0.45,-0.488,-0.365
2020,4,24,19,-0.245,-0.289,-0.438,-0.549
2020,4,24,20,-0.237,-0.0631,-0.533,-0.437
2020,4,24,21,-0.475,-0.368,-0.479,-0.864
2020,4,24,22,-0.084,-0.169,-0.294,-0.488
2020,4,24,23,-0.362,-0.326,0.0261,-0.736
2020,4,24,24,-0.218,-0.113,-0.521,-0.427
2020,4,24,25,-0.629,-0.594,-0.594,-0.784
2020,4,24,26,-0.176,-0.275,-0.383,-0.519
2020,4,24,27,-0.37,-0.47,-0.485,-0.76
2020,4,24,28,-0.182,-0.388,-0.253,-0.674
2020,4,24,29,-0.72,-0.542,-0.521,-0.815
2020,4,24,30,-0.0105,-0.244,-0.404,-0.752
2020,4,24,31,-0.182,-0.378,-0.479,-0.778
2020,4,24,32,-0.373,-0.405,-0.364,-0.62
2020,4,24,33,-0.202,-0.106,-0.275,-0.584
2020,4,24,34,-0.208,0.174,-0.406,-0.48
2020,4,24,35,0.182,-0.246,-0.463,-0.437
2020,4,24,36,-0.458,-0.367,-0.683,-0.695
2020,4,24,37,-0.199,-0.396,-0.18,-0.583
2020,4,24,38,-0.527,-0.552,-0.49,-0.802
2020,4,24,39,-0.289,-0.268,-0.425,-0.676
2020,4,24,40,-0.15,-0.285,-0.0632,-0.479
2020,4,24,41,-0.382,-0.45,-0.364,-0.628
2020,4,24,42,-0.346,-0.481,-0.343,-0.69
2020,4,24,43,-0.24,-0.102,-0.392,-0.601
2020,4,24,44,-0.68,-0.575,-0.555,-0.895
2020,4,24,45,0.0027,-0.204,-0.0489,-0.731
2020,4,24,46,-0.341,-0.425,-0.138,-0.642
2020,4,24,47,-0.056,0.00639,-0.266,-0.45
2020,4,24,48,-0.538,-0.585,-0.36,-0.708
2020,4,24,49,-0.199,0.0879,-0.333,-0.587
2020,4,24,50,0.0776,0.375,-0.124,-0.502
2020,4,24,51,-0.468,-0.345,-0.501,-0.705
2020,4,24,52,-0.195,-0.283,-0.401,-0.529
2020,4,24,53,-0.173,-0.408,0.0255,-0.63
2020,4,25,1,-0.294,-0.189,-0.274,-0.713
2020,4,25,2,-0.404,-0.399,-0.561,-0.83
2020,4,25,3,-0.326,-0.301,-0.454,-0.539
2020,4,25,4,-0.286,-0.301,-0.477,-0.601
2020,4,25,5,-0.156,-0.208,-0.302,-0.451
2020,4,25,6,-0.329,-0.345,-0.444,-0.683
2020,4,25,7,-0.206,-0.374,-0.294,-0.673
2020,4,25,8,-0.447,-0.329,-0.336,-0.858
2020,4,25,9,-0.42,-0.312,-0.611,-0.698
2020,4,25,10,-0.269,-0.305,-0.369,-0.659
2020,4,25,11,-0.254,-0.38,-0.46,-0.502
2020,4,25,12,-0.464,-0.499,-0.638,-0.77
2020,4,25,13,-0.401,-0.433,-0.339,-0.524
2020,4,25,14,-0.446,-0.37,-0.105,-0.603
2020,4,25,16,-0.394,-0.364,-0.475,-0.703
2020,4,25,17,-0.443,-0.617,-0.464,-0.554
2020,4,25,18,-0.357,-0.43,-0.455,-0.349
2020,4,25,19,-0.235,-0.288,-0.42,-0.53
2020,4,25,20,-0.22,-0.019,-0.54,-0.414
2020,4,25,21,-0.485,-0.376,-0.523,-0.862
2020,4,25,22,-0.0711,-0.167,-0.257,-0.478
2020,4,25,23,-0.366,-0.328,0.0152,-0.727
2020,4,25,24,-0.216,-0.114,-0.509,-0.431
2020,4,25,25,-0.626,-0.583,-0.605,-0.782
2020,4,25,26,-0.151,-0.238,-0.417,-0.517
2020,4,25,27,-0.365,-0.46,-0.488,-0.767
2020,4,25,28,-0.19,-0.377,-0.282,-0.675
2020,4,25,29,-0.748,-0.531,-0.518,-0.811
2020,4,25,30,-0.0267,-0.244,-0.41,-0.763
2020,4,25,31,-0.169,-0.36,-0.479,-0.769
2020,4,25,32,-0.374,-0.406,-0.355,-0.613
2020,4,25,33,-0.186,-0.0748,-0.249,-0.556
2020,4,25,34,-0.208,0.142,-0.439,-0.463
2020,4,25,35,0.0983,-0.267,-0.469,-0.402
2020,4,25,36,-0.405,-0.338,-0.682,-0.694
2020,4,25,37,-0.212,-0.396,-0.188,-0.586
2020,4,25,38,-0.525,-0.557,-0.477,-0.791
2020,4,25,39,-0.279,-0.252,-0.424,-0.67
2020,4,25,40,-0.133,-0.287,-0.0344,-0.472
2020,4,25,41,-0.391,-0.465,-0.369,-0.625
2020,4,25,42,-0.383,-0.481,-0.471,-0.704
2020,4,25,43,-0.208,-0.00527,-0.389,-0.585
2020,4,25,44,-0.676,-0.557,-0.555,-0.892
2020,4,25,45,0.0269,-0.186,-0.0421,-0.731
2020,4,25,46,-0.319,-0.386,-0.143,-0.616
2020,4,25,47,-0.0873,-0.0716,-0.27,-0.454
2020,4,25,48,-0.534,-0.583,-0.379,-0.71
2020,4,25,49,-0.207,0.0782,-0.342,-0.595
2020,4,25,50,0.0934,0.375,-0.137,-0.491
2020,4,25,51,-0.46,-0.326,-0.511,-0.692
2020,4,25,52,-0.189,-0.282,-0.407,-0.528
2020,4,25,53,-0.173,-0.372,-0.0601,-0.613
2020,4,26,1,-0.297,-0.185,-0.277,-0.712
2020,4,26,2,-0.397,-0.391,-0.565,-0.832
2020,4,26,3,-0.33,-0.276,-0.49,-0.536
2020,4,26,4,-0.299,-0.281,-0.511,-0.588
2020,4,26,5,-0.149,-0.199,-0.333,-0.449
2020,4,26,6,-0.323,-0.33,-0.434,-0.674
2020,4,26,7,-0.208,-0.356,-0.307,-0.672
2020,4,26,8,-0.455,-0.323,-0.358,-0.86
2020,4,26,9,-0.405,-0.318,-0.533,-0.7
2020,4,26,10,-0.261,-0.276,-0.389,-0.644
2020,4,26,11,-0.245,-0.36,-0.465,-0.486
2020,4,26,12,-0.447,-0.482,-0.584,-0.773
2020,4,26,13,-0.393,-0.409,-0.348,-0.517
2020,4,26,14,-0.451,-0.344,-0.108,-0.624
2020,4,26,16,-0.395,-0.346,-0.482,-0.699
2020,4,26,17,-0.458,-0.601,-0.5,-0.56
2020,4,26,18,-0.338,-0.428,-0.453,-0.359
2020,4,26,19,-0.259,-0.284,-0.455,-0.533
2020,4,26,20,-0.216,0.0267,-0.533,-0.405
2020,4,26,21,-0.486,-0.379,-0.533,-0.859
2020,4,26,22,-0.087,-0.156,-0.34,-0.474
2020,4,26,23,-0.37,-0.32,-0.0898,-0.732
2020,4,26,24,-0.244,-0.105,-0.497,-0.533
2020,4,26,25,-0.628,-0.579,-0.609,-0.78
2020,4,26,26,-0.145,-0.213,-0.399,-0.514
2020,4,26,27,-0.354,-0.461,-0.478,-0.775
2020,4,26,28,-0.198,-0.346,-0.308,-0.698
2020,4,26,29,-0.779,-0.534,-0.551,-0.799
2020,4,26,30,-0.0397,-0.233,-0.444,-0.771
2020,4,26,31,-0.17,-0.346,-0.485,-0.751
2020,4,26,32,-0.374,-0.377,-0.368,-0.61
2020,4,26,33,-0.194,-0.071,-0.282,-0.58
2020,4,26,34,-0.202,0.118,-0.439,-0.446
2020,4,26,35,0.0593,-0.255,-0.466,-0.435
2020,4,26,36,-0.406,-0.315,-0.692,-0.697
2020,4,26,37,-0.202,-0.383,-0.197,-0.569
2020,4,26,38,-0.534,-0.564,-0.516,-0.787
2020,4,26,39,-0.302,-0.265,-0.45,-0.682
2020,4,26,40,-0.113,-0.27,-0.00843,-0.386
2020,4,26,41,-0.39,-0.457,-0.394,-0.62
2020,4,26,42,-0.37,-0.468,-0.404,-0.703
2020,4,26,43,-0.207,0.00886,-0.391,-0.583
2020,4,26,44,-0.679,-0.545,-0.597,-0.89
2020,4,26,45,0.0416,-0.139,-0.0481,-0.741
2020,4,26,46,-0.314,-0.352,-0.168,-0.616
2020,4,26,47,-0.122,-0.103,-0.234,-0.483
2020,4,26,48,-0.532,-0.588,-0.397,-0.71
2020,4,26,49,-0.207,0.0743,-0.294,-0.602
2020,4,26,50,0.0839,0.357,-0.151,-0.48
2020,4,26,51,-0.46,-0.303,-0.517,-0.694
2020,4,26,52,-0.187,-0.264,-0.378,-0.518
2020,4,26,53,-0.148,-0.314,-0.0542,-0.593
2020,4,27,1,-0.301,-0.183,-0.273,-0.717
2020,4,27,2,-0.439,-0.385,-0.579,-0.838
2020,4,27,3,-0.327,-0.24,-0.521,-0.535
2020,4,27,4,-0.309,-0.281,-0.511,-0.592
2020,4,27,5,-0.138,-0.173,-0.321,-0.451
2020,4,27,6,-0.325,-0.322,-0.453,-0.677
2020,4,27,7,-0.217,-0.357,-0.314,-0.677
2020,4,27,8,-0.446,-0.312,-0.359,-0.858
2020,4,27,9,-0.401,-0.313,-0.516,-0.707
2020,4,27,10,-0.274,-0.272,-0.391,-0.645
2020,4,27,11,-0.277,-0.346,-0.451,-0.488
2020,4,27,12,-0.427,-0.486,-0.56,-0.726
2020,4,27,13,-0.388,-0.382,-0.369,-0.53
2020,4,27,14,-0.441,-0.316,-0.0384,-0.638
2020,4,27,16,-0.397,-0.347,-0.471,-0.703
2020,4,27,17,-0.453,-0.575,-0.547,-0.564
2020,4,27,18,-0.344,-0.43,-0.466,-0.352
2020,4,27,19,-0.247,-0.248,-0.449,-0.541
2020,4,27,20,-0.199,0.0919,-0.518,-0.409
2020,4,27,21,-0.503,-0.384,-0.542,-0.858
2020,4,27,22,-0.116,-0.161,-0.346,-0.488
2020,4,27,23,-0.393,-0.331,-0.184,-0.745
2020,4,27,24,-0.241,-0.117,-0.528,-0.562
2020,4,27,25,-0.639,-0.586,-0.645,-0.79
2020,4,27,26,-0.123,-0.171,-0.375,-0.488
2020,4,27,27,-0.394,-0.473,-0.548,-0.789
2020,4,27,28,-0.181,-0.309,-0.305,-0.681
2020,4,27,29,-0.781,-0.515,-0.639,-0.799
2020,4,27,30,-0.051,-0.207,-0.453,-0.77
2020,4,27,31,-0.135,-0.321,-0.497,-0.741
2020,4,27,32,-0.381,-0.386,-0.396,-0.61
2020,4,27,33,-0.202,-0.0635,-0.278,-0.623
2020,4,27,34,-0.227,-0.0691,-0.432,-0.447
2020,4,27,35,0.0397,-0.235,-0.51,-0.464
2020,4,27,36,-0.385,-0.264,-0.676,-0.699
2020,4,27,37,-0.186,-0.362,-0.268,-0.576
2020,4,27,38,-0.548,-0.551,-0.639,-0.788
2020,4,27,39,-0.29,-0.255,-0.401,-0.682
2020,4,27,40,-0.0937,-0.246,-0.0304,-0.386
2020,4,27,41,-0.378,-0.445,-0.386,-0.617
2020,4,27,42,-0.387,-0.46,-0.328,-0.71
2020,4,27,43,-0.217,0.0288,-0.503,-0.585
2020,4,27,44,-0.681,-0.544,-0.548,-0.892
2020,4,27,45,0.0476,-0.114,-0.119,-0.744
2020,4,27,46,-0.314,-0.331,-0.214,-0.618
2020,4,27,47,-0.137,-0.142,-0.239,-0.499
2020,4,27,48,-0.529,-0.591,-0.551,-0.714
2020,4,27,49,-0.279,0.0865,-0.334,-0.63
2020,4,27,50,0.0654,0.309,-0.167,-0.484
2020,4,27,51,-0.448,-0.276,-0.538,-0.695
2020,4,27,52,-0.194,-0.26,-0.391,-0.523
2020,4,27,53,-0.127,-0.266,-0.113,-0.604
2020,4,28,1,-0.311,-0.2,-0.255,-0.724
2020,4,28,2,-0.448,-0.399,-0.571,-0.837
2020,4,28,3,-0.333,-0.271,-0.495,-0.543
2020,4,28,4,-0.331,-0.312,-0.507,-0.603
2020,4,28,5,-0.17,-0.211,-0.354,-0.465
2020,4,28,6,-0.342,-0.37,-0.49,-0.676
2020,4,28,7,-0.216,-0.362,-0.326,-0.679
2020,4,28,8,-0.447,-0.334,-0.353,-0.849
2020,4,28,9,-0.402,-0.322,-0.518,-0.706
2020,4,28,10,-0.284,-0.291,-0.402,-0.654
2020,4,28,11,-0.311,-0.392,-0.465,-0.503
2020,4,28,12,-0.446,-0.516,-0.6,-0.72
2020,4,28,13,-0.39,-0.389,-0.391,-0.53
2020,4,28,14,-0.468,-0.32,-0.0676,-0.677
2020,4,28,16,-0.413,-0.387,-0.488,-0.71
2020,4,28,17,-0.462,-0.602,-0.595,-0.584
2020,4,28,18,-0.363,-0.489,-0.461,-0.362
2020,4,28,19,-0.257,-0.275,-0.449,-0.543
2020,4,28,20,-0.214,0.0649,-0.51,-0.41
2020,4,28,21,-0.5,-0.377,-0.496,-0.871
2020,4,28,22,-0.16,-0.191,-0.339,-0.504
2020,4,28,23,-0.386,-0.326,-0.317,-0.744
2020,4,28,24,-0.252,-0.137,-0.555,-0.578
2020,4,28,25,-0.65,-0.58,-0.646,-0.793
2020,4,28,26,-0.153,-0.199,-0.393,-0.498
2020,4,28,27,-0.412,-0.465,-0.548,-0.825
2020,4,28,28,-0.193,-0.313,-0.284,-0.681
2020,4,28,29,-0.822,-0.533,-0.667,-0.804
2020,4,28,30,-0.0408,-0.222,-0.448,-0.803
2020,4,28,31,-0.138,-0.335,-0.495,-0.749
2020,4,28,32,-0.423,-0.439,-0.409,-0.619
2020,4,28,33,-0.211,-0.0834,-0.286,-0.634
2020,4,28,34,-0.225,-0.138,-0.449,-0.455
2020,4,28,35,0.0293,-0.25,-0.499,-0.472
2020,4,28,36,-0.395,-0.302,-0.664,-0.702
2020,4,28,37,-0.193,-0.375,-0.239,-0.602
2020,4,28,38,-0.557,-0.572,-0.641,-0.791
2020,4,28,39,-0.273,-0.282,-0.386,-0.689
2020,4,28,40,-0.131,-0.291,-0.0462,-0.429
2020,4,28,41,-0.395,-0.44,-0.373,-0.654
2020,4,28,42,-0.394,-0.488,-0.313,-0.726
2020,4,28,43,-0.25,-0.0746,-0.476,-0.604
2020,4,28,44,-0.659,-0.509,-0.538,-0.893
2020,4,28,45,0.0151,-0.157,-0.168,-0.748
2020,4,28,46,-0.333,-0.362,-0.255,-0.621
2020,4,28,47,-0.145,-0.102,-0.205,-0.521
2020,4,28,48,-0.558,-0.656,-0.565,-0.734
2020,4,28,49,-0.272,0.0752,-0.335,-0.631
2020,4,28,50,0.0372,0.25,-0.21,-0.485
2020,4,28,51,-0.459,-0.302,-0.555,-0.69
2020,4,28,52,-0.202,-0.3,-0.329,-0.539
2020,4,28,53,-0.186,-0.306,-0.221,-0.603
2020,4,29,1,-0.322,-0.211,-0.324,-0.729
2020,4,29,2,-0.453,-0.421,-0.572,-0.841
2020,4,29,3,-0.314,-0.255,-0.468,-0.54
2020,4,29,4,-0.394,-0.289,-0.461,-0.607
2020,4,29,5,-0.165,-0.2,-0.338,-0.472
2020,4,29,6,-0.329,-0.362,-0.397,-0.684
2020,4,29,7,-0.207,-0.353,-0.348,-0.612
2020,4,29,8,-0.434,-0.322,-0.335,-0.845
2020,4,29,9,-0.399,-0.304,-0.508,-0.72
2020,4,29,10,-0.263,-0.279,-0.341,-0.658
2020,4,29,11,-0.298,-0.372,-0.456,-0.498
2020,4,29,12,-0.42,-0.494,-0.565,-0.677
2020,4,29,13,-0.383,-0.359,-0.429,-0.52
2020,4,29,14,-0.467,-0.314,-0.0249,-0.684
2020,4,29,16,-0.423,-0.39,-0.474,-0.71
2020,4,29,17,-0.461,-0.607,-0.604,-0.581
2020,4,29,18,-0.374,-0.493,-0.444,-0.363
2020,4,29,19,-0.228,-0.241,-0.406,-0.538
2020,4,29,20,-0.216,0.0953,-0.494,-0.425
2020,4,29,21,-0.487,-0.4,-0.448,-0.872
2020,4,29,22,-0.144,-0.168,-0.37,-0.502
2020,4,29,23,-0.394,-0.328,-0.266,-0.737
2020,4,29,24,-0.249,-0.147,-0.513,-0.567
2020,4,29,25,-0.637,-0.569,-0.469,-0.787
2020,4,29,26,-0.115,-0.159,-0.338,-0.493
