statefips,year,month,day_endofweek,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
49,2021,7,23,.329,.,.,.,.,.,.452,.38,.373,.243,.296,.347,.259
49,2021,7,30,.149,.,.,.,.,.,.1,.107,.108,.129,.168,.206,.139
49,2021,8,6,.217,.,.,.,.,.,.669,.259,.221,.155,.178,.177,.257
49,2021,8,13,.116,.,.,.,.,.,.0688,.152,.159,.0122,.0974,.159,.124
49,2021,8,20,.192,.,.,.,.,.,1.16,.31,.23,.173,.0984,.0421,.0821
49,2021,8,27,.354,.,.,.,.,.,.466,.441,.439,.273,.283,.307,.213
49,2021,9,3,.0444,.,.,.,.,.,.0733,.0769,.0772,-.053,.0131,.086,-.0674
49,2021,9,10,.289,.,.,.,.,.,.393,.465,.471,.112,.182,.242,.164
49,2021,9,17,.316,.,.,.,.,.,.0958,.341,.363,.213,.245,.199,.541
49,2021,9,24,.194,.362,.17,-.0539,.352,.00936,-.0304,.19,.21,.267,.179,.0834,.278
49,2021,10,1,.342,.441,.174,.192,.319,.376,.254,.392,.405,.276,.26,.22,.373
49,2021,10,8,.381,.407,.428,.148,.392,.536,.479,.391,.383,.271,.341,.366,.476
49,2021,10,15,.403,.762,.237,.184,.336,.69,.317,.426,.436,.377,.376,.406,.248
49,2021,10,22,.346,.562,.302,.298,.284,.477,.141,.415,.441,.233,.289,.306,.402
49,2021,10,29,.133,.0804,.111,.106,-.0886,.518,.182,.299,.31,.0261,.0361,.0589,-.0253
49,2021,11,5,.148,.29,.297,.113,.101,.323,.118,.13,.131,.102,.146,.188,.124
49,2021,11,12,.0313,.062,.133,.0922,-.0471,.0547,.0282,.0442,.0457,-.0543,.000685,.0503,-.0211
49,2021,11,19,.536,.648,.587,.433,.639,.952,.678,.588,.58,.412,.495,.514,.695
49,2021,11,26,.214,.481,.36,.201,.172,.4,.145,.181,.184,.148,.221,.243,.368
49,2021,12,3,.0797,.132,.133,.00313,.0295,.388,.258,.0984,.0835,.122,.046,-.0329,.118
49,2021,12,10,.451,.573,.397,.279,.561,.766,.2,.644,.685,.406,.34,.29,.324
49,2021,12,17,.269,.406,.192,.197,.158,.512,.209,.326,.337,.204,.233,.25,.259
49,2021,12,24,.199,.27,.153,.23,.147,.575,.389,.194,.176,.175,.189,.175,.288
49,2021,12,31,-.175,-.201,-.192,-.0887,-.235,.12,.0147,-.108,-.12,-.166,-.215,-.237,-.288
49,2022,1,7,.0621,.0234,-.12,-.015,-.0935,.674,.484,.248,.227,.0388,-.0579,-.116,-.141
49,2022,1,14,.267,.611,.256,.286,.0886,.134,.00113,.168,.183,.157,.312,.463,.208
49,2022,1,21,.109,.297,.12,.103,-.026,.0705,-.062,.121,.138,.0458,.0862,.134,.0232
49,2022,1,28,.3,.481,.6,.287,.0788,.197,-.107,.146,.17,.264,.375,.48,.309
49,2022,2,4,.256,.507,.695,.123,.156,.321,.127,.162,.166,.148,.284,.361,.421
49,2022,2,11,.372,.58,.956,.312,.124,.323,.15,.248,.257,.279,.427,.538,.461
49,2022,2,18,.235,.782,.324,.287,.118,.293,.132,.169,.172,.122,.242,.342,.225
49,2022,2,25,.475,.826,.446,.764,.124,.589,.457,.367,.359,.319,.528,.709,.476
49,2022,3,4,.331,.332,.561,.402,.139,.727,.745,.398,.366,.187,.263,.311,.322
49,2022,3,11,.499,.777,.42,.536,.365,.65,.646,.45,.431,.333,.496,.631,.482
49,2022,3,18,.231,.4,.219,.227,.174,.327,.0913,.164,.171,.119,.277,.393,.32
50,2021,3,26,.436,.,.,.,.,.,.696,.491,.475,.224,.347,.792,-.17
50,2021,4,2,.494,.,.,.,.,.,.739,.72,.718,.119,.287,.709,-.114
50,2021,4,9,.63,.,.,.,.,.,.913,1.1,1.11,.297,.296,.414,.102
50,2021,4,16,.761,.,.,.,.,.,.435,1.43,1.45,.32,.313,.424,.118
50,2021,4,23,.727,.,.,.,.,.,1.93,1,.907,.452,.538,.869,.142
50,2021,4,30,1.14,.,.,.,.,.,.957,1.43,1.45,1.02,1.07,1.38,.565
50,2021,5,7,1.14,.,.,.,.,.,1.52,.76,.701,1.14,1.11,1.38,1.01
50,2021,5,14,.714,.,.,.,.,.,1.91,.98,.907,.315,.473,.763,.269
50,2021,5,21,.294,.,.,.,.,.,1.3,.303,.225,.0137,.231,.7,-.162
50,2021,5,28,.802,.,.,.,.,.,1.43,.823,.776,.498,.778,1.36,.309
50,2021,6,4,.333,.,.,.,.,.,.826,.4,.367,.0776,.217,.472,.0379
50,2021,6,11,.891,.,.,.,.,.,1.43,1.1,1.07,.584,.721,1.21,.15
50,2021,6,18,.664,.,.,.,.,.,.609,.648,.651,.201,.587,1.08,.445
50,2021,6,25,.807,.,.,.,.,.,.609,.5,.492,.977,1.03,1.23,.796
50,2021,7,2,.473,.,.,.,.,.,.217,.406,.421,.192,.474,.86,.333
50,2021,7,9,.355,.,.,.,.,.,.783,.231,.188,.32,.442,.215,1.01
50,2021,7,16,.632,.,.,.,.,.,.783,.363,.33,.365,.696,1.17,.493
50,2021,7,23,.0653,.,.,.,.,.,0,.0587,.0633,-.155,.0186,.39,-.289
50,2021,7,30,.175,.,.,.,.,.,.087,.222,.232,.0913,.128,.288,-.0739
50,2021,8,6,.337,.,.,.,.,.,.957,.416,.374,.0822,.198,.521,-.13
50,2021,8,13,.3,.,.,.,.,.,.565,.331,.313,-.032,.207,.656,-.114
50,2021,8,20,.312,.,.,.,.,.,1.3,.338,.262,.324,.26,.351,-.002
50,2021,8,27,.305,.,.,.,.,.,1.48,.419,.337,.169,.187,.346,-.0419
50,2021,9,3,.334,.,.,.,.,.,1.35,.419,.347,.233,.155,.308,-.234
50,2021,9,10,.0622,.,.,.,.,.,.783,.265,.225,-.187,-.11,-.0508,-.0739
50,2021,9,17,.35,.,.,.,.,.,1.43,.297,.208,.169,.222,.53,-.194
50,2021,9,24,.167,.91,.864,-.284,-.313,1.59,.435,.284,.273,.00913,.0567,.259,-.194
50,2021,10,1,.467,.114,1.39,.188,.125,.628,-.174,.375,.418,.324,.38,.622,.0778
50,2021,10,8,.56,-.144,1.88,.585,.217,1.57,.478,.394,.387,.0913,.552,1.16,.349
50,2021,10,15,.523,.493,1.35,1.12,.154,.99,.435,.338,.33,.493,.562,.855,.198
50,2021,10,22,.973,1.13,1.88,.725,.741,1.33,.478,.873,.904,.936,.894,.903,.804
50,2021,10,29,-.0553,.0348,-.126,-.31,-.165,-.0151,-.348,-.0916,-.0717,-.114,-.127,.0315,-.409
50,2021,11,5,.237,-.00498,.942,-.297,.33,-.136,-.0435,.146,.161,.352,.264,.327,.00599
50,2021,11,12,.395,1.73,.165,.406,-.142,-.377,0,.701,.755,-.0594,.137,.4,.0459
50,2021,11,19,.526,.413,1.88,.47,.037,.749,.217,.272,.276,.183,.56,1.16,.23
50,2021,11,26,.68,1.27,1.25,.15,.59,1.53,.739,.616,.607,.461,.572,.777,.429
50,2021,12,3,-.0902,.353,.709,-.425,-.108,-.136,-.609,-.27,-.244,.032,-.0813,-.254,.00599
50,2021,12,10,-.307,.294,1.1,-.476,-.453,-.638,-.435,-.421,-.419,-.434,-.326,-.104,-.505
50,2021,12,17,-.0204,.194,.456,-.438,.177,-.598,-.348,-.295,-.291,.292,.126,.128,-.17
50,2021,12,24,-.416,-.264,-.398,-.591,-.516,-.196,-.348,-.348,-.349,-.53,-.493,-.492,-.433
50,2021,12,31,-.283,.234,.0291,-.208,-.302,-.759,-.913,-.602,-.578,-.00913,-.134,-.0315,-.521
50,2022,1,7,-.0468,.771,.0874,-.438,-.094,-.116,-.348,-.255,-.247,.237,.0204,-.0799,-.194
50,2022,1,14,-.0648,1.31,.282,-.105,-.231,-.457,-.435,-.258,-.244,.0274,-.0141,.0654,-.218
50,2022,1,21,-.115,.572,.0485,-.463,.0969,-.658,-.217,-.421,-.436,-.16,-.0576,.167,-.25
50,2022,1,28,.144,.851,1.62,.649,-.094,-.256,-.478,-.198,-.176,.128,.262,.433,.214
50,2022,2,4,.133,.632,.34,-.578,.405,.146,.087,-.151,-.17,.333,.206,.143,.0858
50,2022,2,11,1.12,.612,1.74,1.5,.712,1.09,.087,1.38,1.45,.941,.896,.932,.756
50,2022,2,18,-.0383,.552,.379,-.463,.00855,-.417,-.304,-.361,-.365,-.11,.044,.211,.0379
50,2022,2,25,.534,1.51,1.88,1.08,0,.246,.304,.0525,.0329,.53,.663,1.14,.11
50,2022,3,4,1.14,1.89,1.88,1.5,.957,1.39,.913,.776,.765,1.06,1.11,1.38,1.01
50,2022,3,11,1.14,1.9,1.88,1.5,.915,1.59,1.04,.898,.887,1.2,1.11,1.38,1.01
50,2022,3,18,1.14,1.9,1.88,1.5,1.16,1.31,1.87,1,.934,1.2,1.11,1.38,1.01
51,2021,3,26,.14,.,.,.,.,.,.869,.408,.373,.118,.0269,-.0228,-.00673
51,2021,4,2,-.0387,.,.,.,.,.,.675,.243,.21,-.00265,-.145,-.244,-.117
51,2021,4,9,.216,.,.,.,.,.,.771,.563,.548,.254,.0862,-.0501,.196
51,2021,4,16,.117,.,.,.,.,.,.658,.445,.429,.0566,-.0209,-.0728,-.0124
51,2021,4,23,.202,.,.,.,.,.,.823,.482,.456,.194,.0988,-.00379,.259
51,2021,4,30,-.013,.,.,.,.,.,.362,.163,.148,-.0688,-.0961,-.149,.0414
51,2021,5,7,.0602,.,.,.,.,.,.458,.196,.176,.078,.00261,-.052,.0273
51,2021,5,14,.0858,.,.,.,.,.,.816,.369,.335,.0828,-.0343,-.127,.0348
51,2021,5,21,-.135,.,.,.,.,.,.456,.0956,.068,-.181,-.23,-.261,-.234
51,2021,5,28,.0651,.,.,.,.,.,.814,.274,.233,.111,-.0144,-.11,.0429
51,2021,6,4,-.0643,.,.,.,.,.,.64,.154,.117,-.12,-.153,-.182,-.126
51,2021,6,11,.0723,.,.,.,.,.,.758,.344,.313,.0398,-.028,-.0697,-.0346
51,2021,6,18,-.158,.,.,.,.,.,.18,-.0225,-.038,-.158,-.213,-.241,-.238
51,2021,6,25,-.0675,.,.,.,.,.,.134,.086,.0823,-.114,-.134,-.165,-.0629
51,2021,7,2,-.088,.,.,.,.,.,.278,.0452,.0274,-.124,-.143,-.166,-.0998
51,2021,7,9,-.168,.,.,.,.,.,.364,-.0466,-.078,-.205,-.22,-.226,-.235
51,2021,7,16,-.0313,.,.,.,.,.,.623,.245,.216,-.0243,-.134,-.195,-.166
51,2021,7,23,-.0943,.,.,.,.,.,.514,.0175,-.0205,-.0866,-.139,-.168,-.157
51,2021,7,30,.00575,.,.,.,.,.,.669,.135,.0939,.0417,-.0472,-.125,.032
51,2021,8,6,-.0777,.,.,.,.,.,.471,.0766,.0464,-.0729,-.138,-.177,-.147
51,2021,8,13,-.187,.,.,.,.,.,.193,-.0545,-.0734,-.226,-.243,-.243,-.285
51,2021,8,20,-.0933,.,.,.,.,.,.543,.11,.0771,-.135,-.176,-.204,-.172
51,2021,8,27,-.0416,.,.,.,.,.,.43,.0591,.0307,-.0613,-.0778,-.0861,-.0866
51,2021,9,3,-.0697,.,.,.,.,.,.315,.0426,.0217,-.112,-.113,-.105,-.146
51,2021,9,10,-.161,.,.,.,.,.,.545,.0633,.0264,-.218,-.247,-.286,-.166
51,2021,9,17,-.0874,.,.,.,.,.,.28,-.00363,-.0253,-.143,-.14,-.139,-.135
51,2021,9,24,-.133,-.0792,-.0725,-.254,-.222,-.0915,.11,.0378,.0322,-.157,-.212,-.225,-.295
51,2021,10,1,-.207,-.267,-.0269,-.27,-.296,-.185,.0212,-.121,-.132,-.232,-.249,-.261,-.243
51,2021,10,8,-.0111,-.0138,.27,-.157,-.00136,.0424,.427,.147,.126,-.115,-.0883,-.0872,-.0275
51,2021,10,15,.0389,.238,.214,-.249,.0058,.215,.384,.21,.197,.0197,-.0487,-.107,.00791
51,2021,10,22,.0343,.198,.151,-.148,.204,.0821,.141,.208,.213,.0359,-.0357,-.0833,-.0289
51,2021,10,29,-.121,-.127,.0139,-.258,-.0553,-.0642,.0364,-.054,-.0609,-.139,-.141,-.132,-.183
51,2021,11,5,-.179,-.192,-.0535,-.344,-.133,.0437,.36,-.0574,-.0894,-.164,-.224,-.256,-.249
51,2021,11,12,-.064,-.196,.0122,-.259,.225,.0366,.288,.00703,-.0145,.0431,-.094,-.194,-.0455
51,2021,11,19,.0518,-.00629,.207,-.0783,.332,.227,.625,.134,.0964,.123,.01,-.0836,.091
51,2021,11,26,.027,.224,.0204,-.0819,.276,-.0382,.16,.00857,-.00304,.0429,.0243,-.00145,.0773
51,2021,12,3,-.0324,-.000419,.0155,-.128,-.00352,.358,.471,.129,.103,-.0335,-.0988,-.165,-.00437
51,2021,12,10,.0406,-.0155,.147,-.123,.265,.119,.362,.227,.216,.0689,-.0308,-.125,.0863
51,2021,12,17,.347,.355,.527,.117,.604,.436,.608,.593,.592,.418,.274,.168,.327
51,2021,12,24,-.134,-.135,.0617,-.19,-.0915,.0411,.321,.018,-.0052,-.142,-.193,-.259,-.0639
51,2021,12,31,-.263,-.416,.224,-.286,-.248,-.162,-.00923,-.158,-.169,-.273,-.295,-.303,-.315
51,2022,1,7,-.197,-.366,-.0541,-.285,-.0991,.117,.36,-.0395,-.0701,-.118,-.25,-.345,-.21
51,2022,1,14,.0433,.391,.185,-.0456,.107,.0808,.38,.0934,.0715,.104,.00839,-.0404,-.0384
51,2022,1,21,-.115,-.142,.0492,-.195,-.0102,-.0245,.136,-.0756,-.0919,-.0495,-.13,-.179,-.141
51,2022,1,28,.337,.45,1.48,.118,.464,.305,.447,.356,.349,.433,.332,.265,.339
51,2022,2,4,.0823,.301,.384,-.0893,.288,.32,.532,.161,.132,.14,.0506,-.0329,.151
51,2022,2,11,.509,.458,.892,.346,.68,1.28,1.73,.889,.825,.538,.381,.252,.49
51,2022,2,18,.324,.609,.622,.0519,.766,.5,.708,.494,.477,.355,.254,.153,.395
51,2022,2,25,.655,.807,1.16,.499,.766,.915,1.12,.765,.738,.692,.624,.57,.667
51,2022,3,4,.349,.308,.807,.152,.556,.654,1,.523,.487,.379,.27,.187,.322
51,2022,3,11,.28,.249,.538,.207,.428,.543,.801,.358,.324,.327,.252,.185,.328
51,2022,3,18,.312,.337,.822,.135,.395,.604,.695,.445,.425,.348,.273,.194,.389
53,2021,3,26,.27,.,.,.,.,.,1.13,.506,.461,.186,.131,.116,.0444
53,2021,4,2,.0763,.,.,.,.,.,.664,.378,.357,-.0211,-.0755,-.104,-.116
53,2021,4,9,.169,.,.,.,.,.,.441,.503,.507,.11,.0192,-.049,.0157
53,2021,4,16,.325,.,.,.,.,.,.744,.715,.713,.242,.144,.0927,.0653
53,2021,4,23,.14,.,.,.,.,.,.749,.444,.422,0,-.0191,-.0236,-.0517
53,2021,4,30,.21,.,.,.,.,.,.764,.531,.514,.0529,.0424,.0421,.0172
53,2021,5,7,.135,.,.,.,.,.,.277,.251,.249,.0558,.0705,.0882,.0496
53,2021,5,14,.345,.,.,.,.,.,1.25,.733,.696,.338,.169,.0823,.0345
53,2021,5,21,.0518,.,.,.,.,.,1.32,.326,.254,-.0398,-.0782,-.0946,-.12
53,2021,5,28,.201,.,.,.,.,.,.718,.544,.532,.0853,.0349,.013,-.0188
53,2021,6,4,.173,.,.,.,.,.,1.07,.541,.503,.0586,.00861,-.044,.0559
53,2021,6,11,.383,.,.,.,.,.,1.05,.82,.804,.236,.179,.153,.117
53,2021,6,18,.129,.,.,.,.,.,.574,.415,.404,.0244,-.00605,-.009,-.0721
53,2021,6,25,.136,.,.,.,.,.,.656,.45,.435,-.00126,-.0217,-.0231,-.0679
53,2021,7,2,.266,.,.,.,.,.,.677,.489,.475,.185,.152,.116,.188
53,2021,7,9,-.0868,.,.,.,.,.,.449,.203,.186,-.206,-.221,-.224,-.249
53,2021,7,16,.231,.,.,.,.,.,.854,.507,.482,.169,.107,.109,-.0517
53,2021,7,23,.183,.,.,.,.,.,.7,.479,.463,.0889,.0421,.031,-.0376
53,2021,7,30,.272,.,.,.,.,.,.677,.563,.555,.176,.122,.118,-.00104
53,2021,8,6,.344,.,.,.,.,.,1.09,.74,.715,.237,.161,.115,.124
53,2021,8,13,.125,.,.,.,.,.,.518,.458,.454,.0265,-.033,-.0551,-.109
53,2021,8,20,.166,.,.,.,.,.,1.13,.538,.496,.0617,-.00792,-.0423,-.0689
53,2021,8,27,.228,.,.,.,.,.,.903,.659,.642,.0308,.00722,.00868,-.0559
53,2021,9,3,.0649,.,.,.,.,.,.569,.331,.314,-.02,-.0668,-.0644,-.191
53,2021,9,10,.0593,.,.,.,.,.,.408,.467,.472,-.0961,-.143,-.174,-.156
53,2021,9,17,.307,.,.,.,.,.,.921,.628,.607,.226,.142,.13,-.0292
53,2021,9,24,.159,.233,.158,-.0377,-.131,.144,.664,.484,.471,-.0152,.000543,.0543,-.135
53,2021,10,1,.107,.0917,.0801,-.145,-.0634,.00819,.177,.425,.443,-.0971,-.0555,-.0532,.0402
53,2021,10,8,.195,.249,.237,.0639,-.0954,.218,.469,.534,.539,-.0579,.0342,.149,-.11
53,2021,10,15,.367,.411,.213,.153,.122,.527,.664,.837,.849,.349,.152,.0824,-.111
53,2021,10,22,.311,.233,.277,.0603,.149,.513,.613,.72,.728,.247,.12,.0538,.024
53,2021,10,29,.0212,-.0528,.00471,.027,-.0814,-.0212,.208,.299,.306,-.0436,-.0967,-.0967,-.228
53,2021,11,5,.0483,.0852,.176,-.0682,-.135,.244,.549,.308,.291,-.0554,-.066,-.0355,-.191
53,2021,11,12,-.0513,.0037,.0899,.00148,-.129,-.13,.0487,.106,.11,-.091,-.129,-.159,-.125
53,2021,11,19,.127,.252,.294,.0858,-.00174,.198,.449,.387,.383,.0495,.00349,-.0101,-.0663
53,2021,11,26,.146,.105,.151,.017,.145,.22,.285,.41,.419,.0754,.0185,-.0273,.0266
53,2021,12,3,.391,.617,.301,.149,.443,.558,.492,.728,.745,.34,.252,.129,.435
53,2021,12,10,.279,.353,.302,.0808,.321,.464,.541,.632,.639,.291,.131,.0329,.0559
53,2021,12,17,.367,.368,.307,.083,.438,.391,.544,.56,.561,.454,.303,.233,.157
53,2021,12,24,.0633,.146,.147,-.0732,.0712,.187,.187,.165,.163,.154,.0213,-.0443,-.094
53,2021,12,31,-.367,-.329,-.262,-.44,-.362,-.254,-.264,-.218,-.215,-.345,-.424,-.469,-.477
53,2022,1,7,-.027,.102,-.019,-.223,-.0364,.148,.492,.211,.19,-.0228,-.131,-.21,-.138
53,2022,1,14,.134,.415,.271,.135,-.0525,.0527,.215,.32,.327,.0499,.0412,.0717,-.0794
53,2022,1,21,.573,1.22,.639,.197,.558,.806,.941,.886,.882,.608,.453,.389,.277
53,2022,1,28,.545,.828,.726,.444,.417,.459,.585,.676,.683,.592,.495,.498,.243
53,2022,2,4,.629,.789,.711,.341,.752,1.35,1.73,1.04,.989,.496,.448,.343,.667
53,2022,2,11,.413,.698,.586,.377,.294,.376,.81,.574,.558,.374,.341,.358,.204
53,2022,2,18,.437,1.74,.451,.294,.379,.515,.762,.547,.532,.401,.379,.392,.283
53,2022,2,25,.564,1.9,.51,.398,.389,.742,.879,.672,.657,.535,.508,.549,.308
53,2022,3,4,.257,1.31,.252,.135,.131,.48,.741,.374,.348,.207,.199,.22,.11
53,2022,3,11,.364,1.9,.315,.271,.232,.402,.833,.397,.366,.319,.341,.406,.186
53,2022,3,18,.65,1.31,.593,.306,.92,1.2,1.1,.855,.838,.788,.576,.412,.584
54,2021,3,26,.0054,.,.,.,.,.,.459,.0377,.0154,-.177,-.0289,.433,-.277
54,2021,4,2,.022,.,.,.,.,.,.595,.0187,-.0118,-.0184,.0109,.328,-.304
54,2021,4,9,.0823,.,.,.,.,.,.757,.391,.371,-.135,-.12,.259,-.538
54,2021,4,16,.0215,.,.,.,.,.,-.0541,.425,.45,-.324,-.266,.00409,-.469
54,2021,4,23,-.138,.,.,.,.,.,.135,.0703,.0669,-.444,-.275,.063,-.335
54,2021,4,30,.0748,.,.,.,.,.,1.41,.282,.223,-.272,-.0705,.504,-.346
54,2021,5,7,.11,.,.,.,.,.,1.05,.43,.397,-.222,-.105,.298,-.346
54,2021,5,14,-.0499,.,.,.,.,.,.135,.111,.11,-.293,-.156,.187,-.288
54,2021,5,21,.032,.,.,.,.,.,.162,-.0329,-.0433,-.0532,.058,.24,.0654
54,2021,5,28,.0607,.,.,.,.,.,-.216,-.0316,-.0218,.0126,.082,.354,-.1
54,2021,6,4,1.14,.,.,.,.,.,1.59,1.43,1.45,.76,1.11,1.38,.185
54,2021,6,11,.414,.,.,.,.,.,.162,.505,.523,-.00484,.334,1.04,.181
54,2021,6,18,-.114,.,.,.,.,.,-.0541,-.0655,-.0661,-.392,-.153,.449,-.385
54,2021,6,25,-.0685,.,.,.,.,.,-.135,-.216,-.221,-.233,.0478,.387,.208
54,2021,7,2,.104,.,.,.,.,.,1.81,.316,.237,-.227,-.0344,.478,-.254
54,2021,7,9,-.28,.,.,.,.,.,.595,-.314,-.362,-.379,-.257,.187,-.538
54,2021,7,16,-.0293,.,.,.,.,.,.892,-.0153,-.0633,-.322,-.0418,.619,-.262
54,2021,7,23,-.404,.,.,.,.,.,-.351,-.473,-.479,-.533,-.377,.138,-.673
54,2021,7,30,-.318,.,.,.,.,.,-.459,-.439,-.438,-.446,-.283,.233,-.565
54,2021,8,6,-.36,.,.,.,.,.,.027,-.408,-.431,-.475,-.336,.0859,-.554
54,2021,8,13,-.181,.,.,.,.,.,.432,-.211,-.245,-.406,-.203,.377,-.481
54,2021,8,20,-.308,.,.,.,.,.,.27,-.309,-.339,-.437,-.32,.0499,-.523
54,2021,8,27,-.153,.,.,.,.,.,-.486,-.257,-.245,-.318,-.0899,.501,-.331
54,2021,9,3,-.139,.,.,.,.,.,1.14,-.09,-.155,-.386,-.24,.102,-.35
54,2021,9,10,-.24,.,.,.,.,.,-.0541,-.239,-.249,-.415,-.233,.197,-.377
54,2021,9,17,-.167,.,.,.,.,.,.514,-.353,-.399,-.193,-.153,.226,-.519
54,2021,9,24,-.43,-.309,.0535,-.18,-.711,-.753,-.622,-.504,-.498,-.466,-.402,-.0711,-.665
54,2021,10,1,-.237,-.436,.302,.164,-.477,.311,-.27,-.26,-.259,-.394,-.24,.128,-.365
54,2021,10,8,-.0403,-.255,.345,.375,-.125,.121,.0541,-.138,-.148,-.247,-.0233,.504,-.2
54,2021,10,15,-.00716,.0851,1.31,.211,-.309,.378,0,-.0628,-.0661,-.106,.0118,.514,-.346
54,2021,10,22,.249,1.07,.807,.516,.0811,.492,.324,.309,.309,.179,.195,.583,-.231
54,2021,10,29,-.368,.0532,-.00642,.469,-.588,-.42,-.514,-.454,-.451,-.499,-.313,.105,-.435
54,2021,11,5,-.162,.394,.593,.773,-.443,-.0309,-.324,-.159,-.151,-.365,-.201,.302,-.465
54,2021,11,12,-.503,-.404,-.272,-.0625,-.673,-.506,-.324,-.602,-.617,-.539,-.45,-.182,-.588
54,2021,11,19,.361,.798,1.36,.742,.303,.302,.703,.161,.133,.284,.452,1.11,.0154
54,2021,11,26,-.0796,-.0106,.276,.141,.0402,-.0784,.0541,-.215,-.229,-.0649,-.0178,.223,-.208
54,2021,12,3,-.398,-.319,-.0236,.141,-.611,-.506,-.622,-.496,-.489,-.52,-.371,-.0744,-.423
54,2021,12,10,-.497,-.277,-.0749,-.289,-.582,-.439,-.514,-.548,-.55,-.506,-.452,-.258,-.573
54,2021,12,17,-.322,-.351,-.349,-.352,-.294,-.202,-.27,-.353,-.358,-.264,-.313,-.173,-.573
54,2021,12,24,-.559,-.394,-.443,-.156,-.664,-.392,.189,-.56,-.6,-.603,-.566,-.388,-.7
54,2021,12,31,-.624,-.277,-.529,-.156,-.699,-.734,-.865,-.715,-.707,-.63,-.575,-.379,-.696
54,2022,1,7,-.437,.426,-.332,-.414,-.493,-.487,-.351,-.538,-.548,-.253,-.364,-.33,-.627
54,2022,1,14,-.235,.0745,.00214,.313,-.199,-.572,-.432,-.45,-.451,-.21,-.12,.102,-.204
54,2022,1,21,-.398,-.0851,-.238,-.109,-.455,-.183,-.405,-.5,-.505,-.471,-.359,-.0482,-.5
54,2022,1,28,-.111,.0319,.0878,.82,-.389,-.525,-.568,-.17,-.149,-.28,-.0557,.498,-.262
54,2022,2,4,.787,-.16,.113,1.1,.178,1.59,1.93,1.43,1.45,.222,.224,.341,.0923
54,2022,2,11,-.0765,-.223,.165,.406,-.122,-.221,-.0811,.0173,.0225,-.162,-.118,.102,-.288
54,2022,2,18,-.333,.0213,-.443,.109,-.351,.15,-.324,-.451,-.458,-.452,-.325,-.195,-.227
54,2022,2,25,-.139,.128,-.178,.484,-.283,-.23,-.432,-.177,-.163,-.179,-.13,.174,-.388
54,2022,3,4,-.277,-.33,-.0236,.68,-.366,-.316,-.135,-.434,-.449,-.249,-.187,.141,-.45
54,2022,3,11,-.0273,.798,.191,.344,-.199,-.287,-.162,-.0261,-.0189,-.233,-.0538,.338,-.158
54,2022,3,18,.0255,-.0638,.105,.516,-.281,-.297,-.514,.271,.313,-.278,-.121,.276,-.277
55,2021,3,26,.364,.,.,.,.,.,1.21,.582,.536,.263,.237,.244,.145
55,2021,4,2,.409,.,.,.,.,.,.786,.695,.689,.336,.244,.196,.133
55,2021,4,9,.217,.,.,.,.,.,.647,.415,.397,.115,.103,.0978,.083
55,2021,4,16,.427,.,.,.,.,.,.824,.752,.747,.297,.22,.184,.11
55,2021,4,23,.191,.,.,.,.,.,.506,.347,.335,.151,.083,.017,.0943
55,2021,4,30,.19,.,.,.,.,.,.645,.389,.371,.0598,.066,.079,.043
55,2021,5,7,.783,.,.,.,.,.,1.47,.982,.946,.754,.685,.621,.686
55,2021,5,14,.458,.,.,.,.,.,.912,.681,.664,.431,.314,.218,.279
55,2021,5,21,.0175,.,.,.,.,.,.552,.149,.119,-.0336,-.0755,-.105,-.104
55,2021,5,28,.321,.,.,.,.,.,.784,.48,.458,.365,.228,.134,.132
55,2021,6,4,1.14,.,.,.,.,.,1.87,1.43,1.45,1.2,.985,.557,.771
55,2021,6,11,.309,.,.,.,.,.,1.01,.475,.435,.279,.221,.177,.191
55,2021,6,18,.164,.,.,.,.,.,1.4,.454,.384,.0718,-.00435,-.0351,-.126
55,2021,6,25,.16,.,.,.,.,.,.552,.3,.281,.155,.0825,.0507,-.0239
55,2021,7,2,.16,.,.,.,.,.,.4,.272,.262,.165,.107,.0849,.0117
55,2021,7,9,-.0261,.,.,.,.,.,.0701,.0925,.0942,-.114,-.1,-.0898,-.0952
55,2021,7,16,.271,.,.,.,.,.,1.93,.489,.337,.245,.163,.143,-.00478
55,2021,7,23,.096,.,.,.,.,.,.484,.177,.154,.118,.0615,.0905,-.191
55,2021,7,30,.0511,.,.,.,.,.,.931,.158,.1,.111,.00241,-.0326,-.197
55,2021,8,6,.258,.,.,.,.,.,.735,.475,.456,.228,.106,.0546,-.0821
55,2021,8,13,.215,.,.,.,.,.,.797,.315,.28,.304,.168,.102,-.0187
55,2021,8,20,.0424,.,.,.,.,.,.658,.212,.178,.0876,-.0401,-.108,-.193
55,2021,8,27,.188,.,.,.,.,.,.617,.41,.395,.124,.0453,.0134,-.0795
55,2021,9,3,-.0399,.,.,.,.,.,.492,.0891,.0592,-.0675,-.129,-.138,-.279
55,2021,9,10,.225,.,.,.,.,.,.664,.399,.379,.185,.0877,-.0102,.114
55,2021,9,17,.341,.,.,.,.,.,.873,.667,.652,.26,.0996,.0179,-.104
55,2021,9,24,.403,.16,.531,.402,.0316,.2,1.25,1.01,.987,.111,.0333,.0249,-.161
