year,month,day,new_case_count,case_count,new_death_count,death_count,new_test_count,test_count,new_vaccine_count,vaccine_count,new_fullvaccine_count,fullvaccine_count,new_booster_first_count,booster_first_count,hospitalized_count,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,new_fullvaccine_rate,fullvaccine_rate,new_booster_first_rate,booster_first_rate,hospitalized_rate
2023,2,6,42641,101027503,513,1110699,.,.,19936,264534772,13991,225701363,17363,114842349,30082,13,30779,.156,338,.,308586,.00607,80.6,.00426,68.8,.00529,35,9.16
2023,2,7,42792,101070295,527,1111226,.,.,20085,264555002,14036,225715445,16965,114858915,29837,13,30792,.161,339,.,308586,.00612,80.6,.00428,68.8,.00517,35,9.09
2023,2,8,43108,101113404,531,1111757,.,.,20235,264575239,14082,225729529,16567,114875481,29638,13.1,30805,.162,339,.,308586,.00616,80.6,.00429,68.8,.00505,35,9.03
2023,2,9,43347,101156751,544,1112301,.,.,19835,264592678,13975,225742859,16689,114892901,29434,13.2,30818,.166,339,.,308586,.00604,80.6,.00426,68.8,.00508,35,8.97
2023,2,10,36187,101192938,401,1112702,.,.,19437,264610118,13866,225756181,16811,114910321,29297,11,30829,.122,339,.,308586,.00592,80.6,.00422,68.8,.00512,35,8.93
2023,2,11,36145,101229083,402,1113104,.,.,19037,264627557,13758,225769511,16933,114927741,29197,11,30840,.122,339,.,308586,.0058,80.6,.00419,68.8,.00516,35,8.9
2023,2,12,36102,101265185,402,1113506,.,.,18637,264644994,13651,225782838,17054,114945160,29087,11,30851,.123,339,.,308586,.00568,80.6,.00416,68.8,.0052,35,8.86
2023,2,13,36046,101301230,404,1113910,.,.,18237,264662433,13544,225796168,17176,114962580,28958,11,30862,.123,339,.,308586,.00556,80.6,.00413,68.8,.00523,35,8.82
2023,2,14,35428,101336658,362,1114273,.,.,17839,264679873,13435,225809490,17298,114980000,28843,10.8,30873,.11,339,.,308586,.00543,80.6,.00409,68.8,.00527,35,8.79
2023,2,15,34160,101370818,349,1114621,.,.,17439,264697312,13327,225822820,17420,114997420,28806,10.4,30883,.106,340,.,308586,.00531,80.6,.00406,68.8,.00531,35,8.78
2023,2,16,34395,101405212,330,1114951,.,.,17532,264715400,13074,225834377,17017,115012021,28785,10.5,30894,.1,340,.,308586,.00534,80.6,.00398,68.8,.00518,35,8.77
2023,2,17,38978,101444192,411,1115361,.,.,17624,264733484,12823,225845939,16615,115026626,28760,11.9,30906,.125,340,.,308586,.00537,80.7,.00391,68.8,.00506,35,8.76
2023,2,18,39197,101483389,410,1115771,.,.,17716,264751572,12569,225857496,16212,115041227,28694,11.9,30917,.125,340,.,308586,.0054,80.7,.00383,68.8,.00494,35,8.74
2023,2,19,39263,101522651,411,1116182,.,.,17809,264769655,12317,225869057,15810,115055828,28638,12,30929,.125,340,.,308586,.00543,80.7,.00375,68.8,.00482,35.1,8.72
2023,2,20,36983,101559633,388,1116570,.,.,17901,264787743,12064,225880614,15407,115070429,28551,11.3,30941,.118,340,.,308586,.00545,80.7,.00368,68.8,.00469,35.1,8.7
2023,2,21,37206,101596841,377,1116947,.,.,17993,264805827,11812,225892176,15005,115085034,28469,11.3,30952,.115,340,.,308586,.00548,80.7,.0036,68.8,.00457,35.1,8.67
2023,2,22,40768,101637608,370,1117317,.,.,18086,264823915,11559,225903733,14602,115099635,28291,12.4,30964,.113,340,.,308586,.00551,80.7,.00352,68.8,.00445,35.1,8.62
2023,2,23,39923,101677531,351,1117668,.,.,17413,264837293,11524,225915045,14512,115113607,28130,12.2,30977,.107,341,.,308586,.00531,80.7,.00351,68.8,.00442,35.1,8.57
2023,2,24,34926,101712457,259,1117927,.,.,16743,264850683,11488,225926355,14422,115127577,27938,10.6,30987,.0788,341,.,308586,.0051,80.7,.0035,68.8,.00439,35.1,8.51
2023,2,25,34654,101747112,260,1118187,.,.,16070,264864061,11453,225937667,14332,115141549,27758,10.6,30998,.0792,341,.,308586,.0049,80.7,.00349,68.8,.00437,35.1,8.46
2023,2,26,34535,101781647,259,1118445,.,.,15399,264877448,11416,225948970,14240,115155511,27550,10.5,31008,.0788,341,.,308586,.00469,80.7,.00348,68.8,.00434,35.1,8.39
2023,2,27,35930,101817577,255,1118700,.,.,14726,264890826,11381,225960282,14151,115169483,27370,10.9,31019,.0776,341,.,308586,.00449,80.7,.00347,68.8,.00431,35.1,8.34
2023,2,28,35832,101853409,471,1119171,.,.,14056,264904216,11345,225971592,14060,115183453,27154,10.9,31030,.144,341,.,308586,.00428,80.7,.00346,68.8,.00428,35.1,8.27
2023,3,1,30346,101883755,466,1119637,.,.,13383,264917594,11310,225982904,13970,115197425,26939,9.25,31039,.142,341,.,308586,.00408,80.7,.00345,68.8,.00426,35.1,8.21
2023,3,2,30015,101913770,482,1120119,.,.,13531,264931268,11115,225992262,13608,115208863,26677,9.14,31049,.147,341,.,308586,.00412,80.7,.00339,68.8,.00415,35.1,8.13
2023,3,3,38379,101952148,571,1120691,.,.,13677,264944939,10919,226001611,13246,115220301,26404,11.7,31060,.174,341,.,308586,.00417,80.7,.00333,68.9,.00404,35.1,8.04
2023,3,4,38349,101990498,570,1121261,.,.,13825,264958613,10724,226010969,12884,115231739,26170,11.7,31072,.174,342,.,308586,.00421,80.7,.00327,68.9,.00393,35.1,7.97
2023,3,5,38311,102028809,570,1121831,.,.,13973,264972292,10530,226020322,12524,115243178,25951,11.7,31084,.174,342,.,308586,.00426,80.7,.00321,68.9,.00382,35.1,7.91
2023,3,6,37836,102066645,580,1122412,.,.,14121,264985966,10335,226029680,12162,115254616,25724,11.5,31095,.177,342,.,308586,.0043,80.7,.00315,68.9,.00371,35.1,7.84
2023,3,7,37183,102103828,366,1122777,.,.,14267,264999637,10139,226039029,11800,115266054,25440,11.3,31107,.111,342,.,308586,.00435,80.7,.00309,68.9,.00359,35.1,7.75
2023,3,8,33490,102137318,338,1123115,.,.,14325,265013311,9569,226048387,11438,115277492,25127,10.2,31117,.103,342,.,308586,.00436,80.7,.00292,68.9,.00348,35.1,7.66
2023,3,9,32556,102169875,453,1123568,.,.,14304,265026450,9652,226058199,11594,115290018,24823,9.92,31127,.138,342,.,308586,.00436,80.7,.00294,68.9,.00353,35.1,7.56
2023,3,10,24078,102193952,360,1123929,.,.,14283,265039593,9736,226068005,11748,115302534,24507,7.34,31134,.11,342,.,308586,.00435,80.7,.00297,68.9,.00358,35.1,7.47
2023,3,11,24045,102217998,360,1124289,.,.,14262,265052732,9819,226077817,11903,115315060,24184,7.33,31141,.11,343,.,308586,.00434,80.7,.00299,68.9,.00363,35.1,7.37
2023,3,12,24022,102242019,360,1124649,.,.,14239,265065868,9903,226087624,12057,115327580,23861,7.32,31149,.11,343,.,308586,.00434,80.8,.00302,68.9,.00367,35.1,7.27
2023,3,13,23813,102265835,361,1125009,.,.,14218,265079007,9986,226097436,12213,115340106,23526,7.25,31156,.11,343,.,308586,.00433,80.8,.00304,68.9,.00372,35.1,7.17
2023,3,14,23229,102289062,349,1125358,.,.,14197,265092150,10070,226107242,12367,115352622,23187,7.08,31163,.106,343,.,308586,.00433,80.8,.00307,68.9,.00377,35.1,7.06
2023,3,15,33815,102322877,363,1125722,.,.,14176,265105289,10154,226117054,12522,115365148,22876,10.3,31173,.111,343,.,308586,.00432,80.8,.00309,68.9,.00381,35.1,6.97
2023,3,16,33660,102356537,220,1125942,.,.,.,.,.,.,.,.,22592,10.3,31183,.0672,343,.,308586,.,.,.,.,.,.,6.88
2023,3,17,34899,102391437,265,1126207,.,.,.,.,.,.,.,.,22349,10.6,31194,.0807,343,.,308586,.,.,.,.,.,.,6.81
2023,3,18,34854,102426291,264,1126472,.,.,.,.,.,.,.,.,22127,10.6,31205,.0805,343,.,308586,.,.,.,.,.,.,6.74
2023,3,19,34872,102461163,264,1126736,.,.,.,.,.,.,.,.,21879,10.6,31215,.0806,343,.,308586,.,.,.,.,.,.,6.67
2023,3,20,34370,102495532,269,1127005,.,.,.,.,.,.,.,.,21617,10.5,31226,.0821,343,.,308586,.,.,.,.,.,.,6.59
2023,3,21,34176,102529708,266,1127271,.,.,.,.,.,.,.,.,21363,10.4,31236,.081,343,.,308586,.,.,.,.,.,.,6.51
2023,3,22,21933,102551642,268,1127539,.,.,.,.,.,.,.,.,21097,6.68,31243,.0816,344,.,308586,.,.,.,.,.,.,6.43
