cityid,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
23,2020,1,19,-.00354,.000536,-.0112,-.0122,-.00273,.0175,-.0127,.00246,.0109
23,2020,1,20,-.00316,-.00161,-.0136,-.00359,-.00195,.015,-.0126,.00281,.0125
23,2020,1,21,-.00262,.00268,-.00997,-.00359,-.00175,.0146,-.012,.00359,.00978
23,2020,1,22,-.00219,.00482,-.0136,.00215,-.000779,.00882,-.0122,.00487,.00828
23,2020,1,23,-.00168,.00911,-.0112,.0079,.000195,.00757,-.0114,.00508,.00834
23,2020,1,24,-.00152,.0112,-.00997,.0108,.00039,.00965,-.0102,.00476,.00515
23,2020,1,25,-.00157,.0112,-.00756,.0136,-.00039,-.00197,-.00721,.00336,-.00585
23,2020,1,26,-.000948,.0112,-.00635,.0165,-.00117,-.000311,-.00436,.00214,-.0063
23,2020,1,27,.000317,.00911,.00695,.028,-.00117,-.00737,-.00134,.00218,-.00826
23,2020,1,28,.000718,.00482,.0106,.0309,-.00195,-.00654,.00144,.000854,-.0111
23,2020,1,29,.0011,.000536,.0202,.0366,-.00292,-.00944,.00416,-.000314,-.0146
23,2020,1,30,.00108,-.00375,.019,.0424,-.00312,-.0165,.00642,-.00155,-.0202
23,2020,1,31,.00233,-.00375,.0299,.0452,-.00253,-.0182,.00863,-.000975,-.0203
23,2020,2,1,.00432,-.0102,.0408,.051,-.00117,-.00737,.0105,-.000461,-.0104
23,2020,2,2,.00601,-.0166,.0517,.0567,.000195,-.00239,.0122,.000309,-.00476
23,2020,2,3,.00736,-.023,.0541,.0625,.00156,.00301,.014,.000676,-.00225
23,2020,2,4,.00813,-.0273,.0565,.0682,.00292,-.00114,.0153,.0000877,.00339
23,2020,2,5,.00903,-.0316,.0577,.0768,.00448,-.00695,.0173,-.0004,.00434
23,2020,2,6,.0105,-.038,.0601,.0854,.00565,-.00654,.0186,.000781,.00792
23,2020,2,7,.0112,-.0423,.0613,.0912,.0074,-.0123,.0204,.00103,.00753
23,2020,2,8,.0109,-.0487,.0565,.0826,.0074,-.0128,.0225,-.00029,.00138
23,2020,2,9,.0107,-.0552,.0505,.0739,.0074,-.0107,.0248,-.00129,-.00673
23,2020,2,10,.0104,-.0616,.0456,.0653,.0074,-.0111,.0272,-.00309,-.0117
23,2020,2,11,.0106,-.068,.0468,.0567,.0074,-.00737,.0299,-.00373,-.0202
23,2020,2,12,.0105,-.0745,.0456,.0452,.0074,-.00114,.0319,-.00482,-.0244
23,2020,2,13,.0105,-.0766,.0468,.0337,.00779,.00259,.0345,-.00641,-.0297
23,2020,2,14,.00988,-.0852,.0311,.028,.00701,.0113,.0362,-.00855,-.034
23,2020,2,15,.00812,-.0809,.013,.0337,.00487,.0117,.0335,-.00932,-.0363
23,2020,2,16,.00604,-.0766,-.00635,.0395,.00273,.00716,.0308,-.0111,-.0371
23,2020,2,17,.0038,-.0723,-.0269,.0452,.000585,.000519,.0275,-.0124,-.0371
23,2020,2,18,.00432,-.0723,-.0281,.0452,.000585,.00716,.028,-.012,-.0383
23,2020,2,19,.00277,-.068,-.045,.051,-.00156,.00301,.0254,-.0126,-.0386
23,2020,2,20,.000997,-.0659,-.0559,.0567,-.00468,.00384,.0223,-.0131,-.0401
23,2020,2,21,-.000815,-.0595,-.0656,.0567,-.0074,-.00197,.0182,-.013,-.039
23,2020,2,22,-.0025,-.068,-.068,.0653,-.00896,.00674,.0142,-.0135,-.0346
23,2020,2,23,-.00473,-.0766,-.0716,.0739,-.0105,.00633,.0101,-.0146,-.033
23,2020,2,24,-.00896,-.0809,-.0922,.0883,-.0142,.000934,.00269,-.0164,-.0329
23,2020,2,25,-.0116,-.0894,-.0994,.0969,-.0158,-.00156,-.00231,-.0176,-.03
23,2020,2,26,-.014,-.098,-.105,.106,-.0173,-.00239,-.00621,-.0193,-.0297
23,2020,2,27,-.0161,-.107,-.116,.114,-.0183,-.00529,-.00979,-.0203,-.0301
23,2020,2,28,-.0185,-.122,-.12,.126,-.0199,-.0028,-.0122,-.0227,-.0341
23,2020,2,29,-.0208,-.139,-.12,.123,-.0208,-.0123,-.0135,-.0253,-.0404
23,2020,3,1,-.0224,-.156,-.112,.12,-.0218,-.014,-.0145,-.0264,-.0471
23,2020,3,2,-.0239,-.173,-.112,.117,-.0228,-.00903,-.015,-.0279,-.0541
23,2020,3,3,-.0255,-.19,-.104,.114,-.0238,-.0144,-.0152,-.0302,-.062
23,2020,3,4,-.0272,-.207,-.11,.111,-.0244,-.00903,-.0165,-.0319,-.0652
23,2020,3,5,-.0296,-.224,-.115,.108,-.0249,-.00488,-.0189,-.0346,-.0672
23,2020,3,6,-.0313,-.233,-.113,.108,-.0257,-.00488,-.021,-.0357,-.0685
23,2020,3,7,-.0319,-.227,-.11,.108,-.0265,-.000726,-.0211,-.037,-.0691
23,2020,3,8,-.0329,-.22,-.118,.108,-.0273,.00301,-.0214,-.0394,-.0689
23,2020,3,9,-.0337,-.214,-.116,.108,-.0281,.00633,-.0218,-.0411,-.0676
23,2020,3,10,-.034,-.207,-.118,.108,-.0286,.0192,-.0224,-.0415,-.0651
23,2020,3,11,-.0349,-.201,-.11,.108,-.0298,.0213,-.023,-.0428,-.0658
23,2020,3,12,-.036,-.194,-.109,.108,-.0316,.0192,-.0231,-.0451,-.0661
23,2020,3,13,-.0375,-.19,-.109,.108,-.0327,.0167,-.0241,-.0482,-.0632
23,2020,3,14,-.0398,-.192,-.12,.106,-.0322,.0126,-.0252,-.0521,-.0622
23,2020,3,15,-.0426,-.194,-.122,.103,-.0316,-.0082,-.0266,-.0563,-.0659
23,2020,3,16,-.0467,-.197,-.133,.0998,-.031,-.046,-.0281,-.0631,-.0676
23,2020,3,17,-.0519,-.199,-.144,.0969,-.0306,-.102,-.0302,-.071,-.0752
23,2020,3,18,-.0571,-.201,-.156,.0969,-.03,-.163,-.0326,-.078,-.0835
23,2020,3,19,-.0634,-.203,-.177,.094,-.0296,-.222,-.0355,-.0868,-.0939
23,2020,3,20,-.0708,-.207,-.199,.0854,-.0288,-.295,-.0385,-.0963,-.11
23,2020,3,21,-.0805,-.209,-.214,.0739,-.0323,-.375,-.0453,-.106,-.135
23,2020,3,22,-.0887,-.212,-.23,.0625,-.0359,-.427,-.0511,-.113,-.156
23,2020,3,23,-.0952,-.214,-.242,.051,-.0394,-.451,-.0569,-.119,-.17
23,2020,3,24,-.101,-.216,-.254,.0395,-.0431,-.459,-.062,-.124,-.182
23,2020,3,25,-.107,-.216,-.269,.0251,-.0468,-.466,-.0676,-.129,-.192
23,2020,3,26,-.113,-.216,-.277,.0136,-.0501,-.475,-.0728,-.134,-.203
23,2020,3,27,-.118,-.209,-.284,.0079,-.0544,-.483,-.0785,-.138,-.218
23,2020,3,28,-.126,-.209,-.295,.00503,-.0583,-.491,-.0858,-.146,-.228
23,2020,3,29,-.135,-.209,-.31,.00215,-.0622,-.505,-.0935,-.155,-.239
23,2020,3,30,-.143,-.209,-.319,-.000718,-.0661,-.52,-.101,-.163,-.25
23,2020,3,31,-.151,-.209,-.332,-.00359,-.0698,-.537,-.108,-.172,-.26
23,2020,4,1,-.159,-.212,-.338,-.00646,-.0737,-.546,-.115,-.18,-.271
23,2020,4,2,-.167,-.214,-.34,-.0122,-.0781,-.557,-.124,-.189,-.279
23,2020,4,3,-.177,-.22,-.346,-.0237,-.0846,-.559,-.132,-.201,-.286
23,2020,4,4,-.191,-.227,-.345,-.0438,-.0957,-.56,-.147,-.215,-.296
23,2020,4,5,-.205,-.233,-.344,-.0639,-.107,-.562,-.161,-.23,-.305
23,2020,4,6,-.219,-.239,-.342,-.084,-.118,-.566,-.175,-.244,-.315
23,2020,4,7,-.233,-.246,-.342,-.104,-.129,-.567,-.19,-.259,-.325
23,2020,4,8,-.246,-.252,-.345,-.124,-.14,-.575,-.204,-.273,-.336
23,2020,4,9,-.259,-.263,-.353,-.141,-.15,-.58,-.216,-.286,-.349
23,2020,4,10,-.272,-.272,-.362,-.164,-.159,-.592,-.229,-.299,-.369
23,2020,4,11,-.28,-.28,-.377,-.176,-.163,-.605,-.234,-.306,-.384
23,2020,4,12,-.287,-.289,-.391,-.187,-.167,-.616,-.24,-.314,-.401
23,2020,4,13,-.294,-.297,-.403,-.199,-.171,-.625,-.245,-.321,-.416
23,2020,4,14,-.301,-.306,-.413,-.21,-.175,-.633,-.251,-.328,-.432
23,2020,4,15,-.308,-.314,-.421,-.222,-.179,-.639,-.256,-.335,-.446
23,2020,4,16,-.313,-.319,-.423,-.23,-.182,-.644,-.26,-.341,-.458
23,2020,4,17,-.318,-.329,-.423,-.23,-.185,-.646,-.264,-.345,-.462
23,2020,4,18,-.32,-.332,-.426,-.23,-.188,-.646,-.263,-.35,-.464
23,2020,4,19,-.321,-.334,-.432,-.23,-.191,-.642,-.263,-.354,-.466
23,2020,4,20,-.323,-.336,-.435,-.23,-.194,-.641,-.262,-.359,-.468
23,2020,4,21,-.326,-.338,-.449,-.23,-.198,-.637,-.261,-.365,-.469
23,2020,4,22,-.328,-.34,-.461,-.23,-.201,-.634,-.261,-.37,-.47
23,2020,4,23,-.331,-.342,-.479,-.233,-.205,-.632,-.261,-.377,-.472
23,2020,4,24,-.333,-.34,-.487,-.239,-.208,-.629,-.261,-.381,-.477
23,2020,4,25,-.335,-.342,-.497,-.245,-.208,-.628,-.262,-.381,-.483
23,2020,4,26,-.336,-.344,-.498,-.251,-.208,-.629,-.264,-.381,-.49
23,2020,4,27,-.337,-.347,-.507,-.256,-.208,-.627,-.265,-.382,-.497
23,2020,4,28,-.339,-.349,-.507,-.262,-.208,-.627,-.267,-.381,-.504
23,2020,4,29,-.34,-.351,-.513,-.268,-.208,-.626,-.268,-.382,-.509
23,2020,4,30,-.341,-.351,-.51,-.274,-.208,-.625,-.269,-.381,-.515
23,2020,5,1,-.342,-.355,-.519,-.282,-.208,-.625,-.269,-.383,-.518
23,2020,5,2,-.342,-.359,-.515,-.291,-.211,-.623,-.268,-.384,-.519
23,2020,5,3,-.343,-.364,-.515,-.299,-.214,-.619,-.268,-.384,-.521
23,2020,5,4,-.343,-.368,-.512,-.308,-.217,-.62,-.268,-.385,-.523
23,2020,5,5,-.343,-.372,-.514,-.317,-.22,-.619,-.267,-.386,-.523
23,2020,5,6,-.343,-.377,-.514,-.325,-.223,-.62,-.266,-.386,-.526
23,2020,5,7,-.343,-.383,-.515,-.334,-.226,-.617,-.265,-.386,-.528
23,2020,5,8,-.343,-.385,-.513,-.34,-.228,-.614,-.265,-.385,-.531
23,2020,5,9,-.344,-.389,-.514,-.348,-.23,-.613,-.265,-.387,-.532
23,2020,5,10,-.344,-.394,-.515,-.357,-.231,-.61,-.266,-.387,-.532
23,2020,5,11,-.344,-.398,-.519,-.365,-.233,-.602,-.265,-.389,-.532
23,2020,5,12,-.345,-.402,-.513,-.374,-.235,-.598,-.265,-.389,-.533
23,2020,5,13,-.345,-.407,-.506,-.383,-.236,-.586,-.265,-.389,-.533
23,2020,5,14,-.345,-.411,-.501,-.394,-.239,-.579,-.265,-.391,-.534
23,2020,5,15,-.345,-.417,-.496,-.4,-.24,-.573,-.266,-.391,-.533
23,2020,5,16,-.343,-.424,-.491,-.4,-.239,-.563,-.265,-.387,-.531
23,2020,5,17,-.342,-.43,-.491,-.4,-.238,-.566,-.264,-.385,-.53
23,2020,5,18,-.34,-.437,-.485,-.4,-.237,-.566,-.264,-.382,-.529
23,2020,5,19,-.338,-.443,-.478,-.4,-.236,-.566,-.263,-.378,-.53
23,2020,5,20,-.336,-.449,-.472,-.4,-.235,-.571,-.262,-.375,-.532
23,2020,5,21,-.335,-.458,-.474,-.397,-.234,-.57,-.262,-.372,-.533
23,2020,5,22,-.333,-.467,-.472,-.397,-.233,-.573,-.26,-.37,-.536
23,2020,5,23,-.334,-.471,-.471,-.394,-.233,-.578,-.26,-.37,-.538
23,2020,5,24,-.334,-.475,-.471,-.391,-.233,-.58,-.26,-.37,-.54
23,2020,5,25,-.335,-.479,-.469,-.388,-.233,-.595,-.262,-.37,-.542
23,2020,5,26,-.335,-.479,-.479,-.388,-.233,-.579,-.261,-.371,-.541
23,2020,5,27,-.334,-.484,-.478,-.385,-.234,-.575,-.261,-.369,-.541
23,2020,5,28,-.334,-.484,-.467,-.383,-.234,-.579,-.261,-.369,-.541
23,2020,5,29,-.333,-.482,-.46,-.38,-.235,-.573,-.261,-.368,-.539
23,2020,5,30,-.335,-.479,-.452,-.391,-.239,-.566,-.264,-.369,-.537
24,2020,1,1,.,.,.,.,.,.,.,.,.
24,2020,1,2,.,.,.,.,.,.,.,.,.
24,2020,1,3,.,.,.,.,.,.,.,.,.
24,2020,1,4,.,.,.,.,.,.,.,.,.
24,2020,1,5,.,.,.,.,.,.,.,.,.
24,2020,1,6,.,.,.,.,.,.,.,.,.
24,2020,1,7,.,.,.,.,.,.,.,.,.
24,2020,1,8,-.0151,.0421,.012,.00115,-.0206,-.0316,-.0338,-.0172,.00369
24,2020,1,9,-.0155,.0264,.012,-.00653,-.0191,-.0229,-.0292,-.0182,.00364
24,2020,1,10,-.0136,.0164,.0171,-.0096,-.0191,-.015,-.0207,-.0168,.0049
24,2020,1,11,-.0119,.015,.0161,-.025,-.0176,-.0114,-.0156,-.0151,.00487
24,2020,1,12,-.0102,.0135,.0156,-.0403,-.016,-.00796,-.0115,-.0133,.0048
24,2020,1,13,-.00905,.0121,.0115,-.0557,-.0145,-.007,-.0106,-.0119,.0047
24,2020,1,14,-.00716,.00927,.00899,-.0572,-.0129,-.00736,-.005,-.00975,.00364
24,2020,1,15,-.00464,.00499,.00544,-.0572,-.0114,-.00207,.00143,-.0072,.0042
24,2020,1,16,-.00205,.00214,.00747,-.0572,-.0104,.000931,.0091,-.00465,.00466
24,2020,1,17,-.00104,.00214,.00443,-.0587,-.00885,.00345,.0125,-.00348,.00381
24,2020,1,18,-.00198,-.00214,.00291,-.0664,-.00577,.00586,.0108,-.00401,.00153
24,2020,1,19,-.00362,-.00641,-.00468,-.0741,-.00269,.00862,.00725,-.00532,-.000579
24,2020,1,20,-.00462,-.0107,-.0062,-.0818,.000385,.0102,.00768,-.00612,-.00308
24,2020,1,21,-.00323,-.00927,-.00772,-.0649,.000385,.00838,.00753,-.00433,-.00261
24,2020,1,22,-.0029,-.0121,-.00873,-.0557,.00295,.00634,.00755,-.00345,-.00479
24,2020,1,23,-.00266,-.0164,-.0158,-.0403,.00551,.00586,.00522,-.00221,-.00812
24,2020,1,24,-.00216,-.0164,-.0199,-.025,.00705,.00418,.00626,-.00142,-.00919
24,2020,1,25,.00119,-.0135,-.0178,.00576,.00808,-.00003,.00615,.00245,-.00686
24,2020,1,26,.00538,-.0107,-.0128,.0365,.0091,.00249,.00712,.00728,-.00445
24,2020,1,27,.00772,-.0121,-.0138,.0595,.0132,.00237,.00717,.0107,-.00601
24,2020,1,28,.0103,-.00927,-.0113,.0733,.0142,.00562,.00563,.0137,-.00346
24,2020,1,29,.013,-.00356,-.00823,.0856,.0153,.00706,.00516,.0166,-.000456
24,2020,1,30,.0149,.00214,-.00519,.0933,.0158,.00682,.00319,.0187,.00204
24,2020,1,31,.0178,.00214,-.000127,.101,.0178,.00586,.00153,.0225,.00298
24,2020,2,1,.0196,.00499,.00038,.107,.0188,.00862,.00532,.0246,.00322
24,2020,2,2,.0214,.00784,.000886,.113,.0199,.00922,.0102,.0262,.00401
24,2020,2,3,.0234,.0107,.00645,.119,.0209,.00646,.0152,.028,.00553
24,2020,2,4,.0246,.0135,.012,.113,.0219,.00369,.0194,.0291,.00588
24,2020,2,5,.026,.015,.0176,.107,.0235,.00574,.0214,.0307,.00601
24,2020,2,6,.0273,.0164,.0247,.0948,.0265,.00297,.0234,.0319,.00797
24,2020,2,7,.0281,.0164,.0282,.081,.0291,.00622,.0243,.0327,.00899
24,2020,2,8,.028,.0121,.0323,.0564,.0358,.0079,.0229,.0322,.0111
24,2020,2,9,.0278,.00784,.0383,.0319,.0424,.0061,.0252,.0313,.0135
24,2020,2,10,.0273,.00356,.0409,.00729,.0491,.0061,.0246,.0304,.0156
24,2020,2,11,.0276,-.000713,.0429,-.00345,.0563,.00237,.022,.0302,.0188
24,2020,2,12,.0272,-.00356,.0429,-.0127,.0635,-.00436,.0236,.029,.0219
24,2020,2,13,.0273,-.00641,.0444,-.0157,.0696,-.00327,.0273,.0285,.0228
24,2020,2,14,.0264,-.00356,.0454,-.0188,.0752,-.00832,.0294,.0266,.025
24,2020,2,15,.0239,.000713,.0404,-.0311,.0737,-.0149,.0236,.0245,.0218
24,2020,2,16,.0213,.00499,.0358,-.0434,.0722,-.0225,.0134,.0228,.0184
24,2020,2,17,.0191,.00927,.0297,-.0557,.0706,-.0237,.00614,.0211,.0156
24,2020,2,18,.0206,.00927,.0313,-.0403,.0701,-.022,.00889,.023,.0148
24,2020,2,19,.02,.0121,.0287,-.0403,.0681,-.0208,.00342,.0232,.0127
24,2020,2,20,.0193,.015,.0186,-.0403,.0655,-.0211,-.00452,.023,.0129
24,2020,2,21,.0192,.0107,.01,-.0372,.0624,-.02,-.00861,.0232,.0122
24,2020,2,22,.019,.0107,.00848,-.0296,.0604,-.0179,-.00751,.0217,.0186
24,2020,2,23,.0191,.0107,.00747,-.0219,.0583,-.0144,-.00574,.0205,.0245
24,2020,2,24,.0166,.015,.000886,-.0265,.0547,-.0162,-.0126,.0173,.0275
24,2020,2,25,.0151,.015,-.000127,-.0342,.0522,-.0164,-.0135,.0143,.0331
24,2020,2,26,.0136,.015,-.00215,-.0403,.0496,-.0153,-.0148,.0118,.0368
24,2020,2,27,.0131,.0164,.00443,-.0464,.0476,-.0138,-.014,.0104,.0403
24,2020,2,28,.0113,.0221,.00342,-.0572,.046,-.0159,-.0184,.00815,.0422
24,2020,2,29,.00963,.0221,.0019,-.0603,.0455,-.0171,-.0246,.00723,.0389
24,2020,3,1,.00764,.0221,-.00215,-.0633,.045,-.0179,-.0302,.00582,.0359
24,2020,3,2,.00548,.0221,-.0062,-.0664,.0445,-.0212,-.0367,.00435,.0325
24,2020,3,3,.00417,.0221,-.0062,-.071,.0445,-.0205,-.0402,.00343,.0303
24,2020,3,4,.00283,.0235,-.0062,-.0756,.045,-.0213,-.0463,.00271,.0284
24,2020,3,5,.0002,.0235,-.0128,-.0802,.0445,-.0221,-.053,.000475,.0256
24,2020,3,6,-.00176,.0249,-.0138,-.0818,.0445,-.0251,-.0586,-.00131,.0247
24,2020,3,7,-.00417,.0321,-.0153,-.0802,.044,-.0231,-.0686,-.00281,.0217
24,2020,3,8,-.00597,.0392,-.0153,-.0787,.0435,-.0149,-.0798,-.00356,.0193
24,2020,3,9,-.00819,.0463,-.0163,-.0772,.0429,-.0108,-.0902,-.00506,.0175
24,2020,3,10,-.0107,.0535,-.0199,-.0741,.0424,-.00868,-.102,-.0066,.0154
24,2020,3,11,-.0134,.0563,-.0229,-.071,.0414,-.00652,-.113,-.00887,.0138
24,2020,3,12,-.0167,.0592,-.0249,-.0679,.0414,-.0112,-.126,-.0113,.0114
24,2020,3,13,-.0201,.0563,-.0249,-.0649,.0399,-.0126,-.138,-.0139,.00884
24,2020,3,14,-.0257,.0463,-.0335,-.0649,.0388,-.0279,-.146,-.0201,.0068
24,2020,3,15,-.0321,.0364,-.0381,-.0649,.0378,-.0608,-.155,-.0269,.00389
24,2020,3,16,-.0391,.0264,-.0447,-.0649,.0368,-.0987,-.166,-.0342,.000402
24,2020,3,17,-.049,.0164,-.0594,-.0695,.0358,-.159,-.178,-.0449,-.00514
24,2020,3,18,-.0607,.0107,-.0796,-.0756,.0347,-.236,-.194,-.0572,-.0116
24,2020,3,19,-.0722,.00499,-.0968,-.0818,.0342,-.316,-.207,-.0694,-.0191
24,2020,3,20,-.0861,.00214,-.12,-.0848,.0342,-.408,-.223,-.0836,-.0297
24,2020,3,21,-.101,.00214,-.132,-.091,.0306,-.496,-.243,-.0981,-.0416
24,2020,3,22,-.114,.00214,-.144,-.0971,.027,-.568,-.262,-.112,-.0511
24,2020,3,23,-.125,.00214,-.155,-.103,.0235,-.611,-.276,-.123,-.0601
24,2020,3,24,-.135,.00214,-.163,-.105,.0204,-.636,-.289,-.133,-.0679
24,2020,3,25,-.143,.000713,-.168,-.105,.0173,-.657,-.302,-.141,-.0753
24,2020,3,26,-.152,-.000713,-.174,-.105,.0137,-.675,-.313,-.15,-.082
24,2020,3,27,-.16,-.00784,-.178,-.109,.0101,-.687,-.322,-.158,-.0887
24,2020,3,28,-.169,-.0178,-.187,-.117,.005,-.697,-.333,-.167,-.0926
24,2020,3,29,-.177,-.0278,-.197,-.125,-.000128,-.705,-.343,-.177,-.0965
24,2020,3,30,-.186,-.0378,-.205,-.132,-.00526,-.714,-.352,-.186,-.101
24,2020,3,31,-.194,-.0478,-.211,-.14,-.0109,-.722,-.36,-.195,-.106
24,2020,4,1,-.203,-.0592,-.219,-.148,-.0165,-.726,-.367,-.204,-.11
24,2020,4,2,-.211,-.0706,-.224,-.157,-.0222,-.729,-.375,-.214,-.113
24,2020,4,3,-.22,-.0805,-.231,-.166,-.0273,-.732,-.384,-.224,-.115
24,2020,4,4,-.233,-.0905,-.243,-.175,-.0422,-.734,-.396,-.237,-.129
24,2020,4,5,-.246,-.1,-.255,-.185,-.057,-.737,-.407,-.249,-.144
24,2020,4,6,-.258,-.11,-.265,-.194,-.0719,-.739,-.418,-.262,-.158
24,2020,4,7,-.271,-.12,-.277,-.203,-.0873,-.74,-.43,-.274,-.174
24,2020,4,8,-.285,-.135,-.286,-.212,-.103,-.74,-.442,-.287,-.191
24,2020,4,9,-.298,-.15,-.301,-.22,-.118,-.741,-.456,-.3,-.208
24,2020,4,10,-.31,-.163,-.312,-.231,-.134,-.739,-.468,-.311,-.224
24,2020,4,11,-.317,-.177,-.315,-.24,-.136,-.737,-.476,-.318,-.227
24,2020,4,12,-.324,-.192,-.321,-.249,-.138,-.739,-.485,-.326,-.231
24,2020,4,13,-.332,-.206,-.329,-.258,-.139,-.741,-.494,-.335,-.235
24,2020,4,14,-.339,-.22,-.337,-.268,-.14,-.741,-.502,-.342,-.237
24,2020,4,15,-.345,-.226,-.345,-.277,-.141,-.741,-.509,-.35,-.238
24,2020,4,16,-.35,-.227,-.348,-.286,-.142,-.741,-.515,-.356,-.238
24,2020,4,17,-.355,-.229,-.355,-.289,-.144,-.741,-.523,-.361,-.239
24,2020,4,18,-.36,-.229,-.362,-.291,-.158,-.74,-.529,-.365,-.246
24,2020,4,19,-.365,-.229,-.367,-.292,-.171,-.736,-.535,-.37,-.252
24,2020,4,20,-.369,-.229,-.366,-.294,-.184,-.733,-.541,-.373,-.257
24,2020,4,21,-.374,-.229,-.373,-.295,-.198,-.73,-.548,-.378,-.262
24,2020,4,22,-.378,-.234,-.377,-.297,-.211,-.728,-.552,-.383,-.266
24,2020,4,23,-.383,-.242,-.384,-.295,-.224,-.725,-.56,-.387,-.271
24,2020,4,24,-.389,-.252,-.386,-.298,-.235,-.723,-.566,-.392,-.278
24,2020,4,25,-.391,-.262,-.387,-.298,-.238,-.721,-.566,-.394,-.281
24,2020,4,26,-.392,-.272,-.386,-.298,-.24,-.719,-.567,-.396,-.285
24,2020,4,27,-.395,-.282,-.394,-.298,-.242,-.718,-.568,-.399,-.288
24,2020,4,28,-.397,-.292,-.392,-.298,-.244,-.715,-.569,-.401,-.293
24,2020,4,29,-.399,-.296,-.389,-.297,-.246,-.711,-.57,-.401,-.297
24,2020,4,30,-.4,-.301,-.387,-.298,-.246,-.709,-.569,-.403,-.3
24,2020,5,1,-.401,-.301,-.388,-.292,-.246,-.705,-.567,-.403,-.302
24,2020,5,2,-.402,-.301,-.388,-.291,-.247,-.7,-.567,-.405,-.302
24,2020,5,3,-.404,-.301,-.389,-.289,-.248,-.696,-.566,-.407,-.302
24,2020,5,4,-.405,-.301,-.388,-.288,-.249,-.692,-.564,-.409,-.303
24,2020,5,5,-.407,-.301,-.388,-.286,-.25,-.688,-.563,-.411,-.304
24,2020,5,6,-.409,-.304,-.391,-.286,-.251,-.684,-.563,-.414,-.305
24,2020,5,7,-.41,-.306,-.39,-.286,-.255,-.675,-.563,-.416,-.305
24,2020,5,8,-.411,-.306,-.392,-.292,-.259,-.667,-.564,-.417,-.303
24,2020,5,9,-.409,-.297,-.39,-.289,-.26,-.657,-.561,-.415,-.302
24,2020,5,10,-.407,-.289,-.39,-.286,-.261,-.65,-.558,-.413,-.3
24,2020,5,11,-.406,-.28,-.397,-.283,-.262,-.643,-.556,-.412,-.299
24,2020,5,12,-.404,-.272,-.397,-.288,-.263,-.636,-.555,-.411,-.296
24,2020,5,13,-.403,-.263,-.396,-.291,-.263,-.628,-.553,-.409,-.294
24,2020,5,14,-.402,-.254,-.401,-.295,-.266,-.622,-.554,-.408,-.296
24,2020,5,15,-.402,-.252,-.401,-.295,-.269,-.614,-.551,-.408,-.299
24,2020,5,16,-.401,-.253,-.397,-.292,-.272,-.611,-.553,-.407,-.298
24,2020,5,17,-.4,-.254,-.391,-.289,-.274,-.606,-.554,-.405,-.298
24,2020,5,18,-.399,-.256,-.384,-.286,-.277,-.605,-.555,-.403,-.298
24,2020,5,19,-.398,-.257,-.382,-.277,-.28,-.603,-.554,-.402,-.298
24,2020,5,20,-.397,-.262,-.379,-.269,-.282,-.6,-.553,-.401,-.297
24,2020,5,21,-.395,-.272,-.373,-.26,-.281,-.597,-.55,-.399,-.295
24,2020,5,22,-.394,-.277,-.371,-.255,-.283,-.595,-.55,-.399,-.293
24,2020,5,23,-.397,-.286,-.375,-.274,-.284,-.592,-.55,-.402,-.295
24,2020,5,24,-.399,-.294,-.376,-.292,-.286,-.59,-.549,-.404,-.296
24,2020,5,25,-.402,-.303,-.381,-.311,-.287,-.591,-.55,-.407,-.298
24,2020,5,26,-.4,-.303,-.378,-.3,-.287,-.588,-.546,-.406,-.298
24,2020,5,27,-.401,-.307,-.381,-.309,-.289,-.586,-.545,-.407,-.3
24,2020,5,28,-.401,-.3,-.385,-.317,-.285,-.587,-.543,-.407,-.296
24,2020,5,29,-.401,-.294,-.384,-.321,-.28,-.587,-.542,-.407,-.294
24,2020,5,30,-.4,-.289,-.38,-.314,-.279,-.589,-.546,-.407,-.288
25,2020,1,1,.,.,.,.,.,.,.,.,.
25,2020,1,2,.,.,.,.,.,.,.,.,.
25,2020,1,3,.,.,.,.,.,.,.,.,.
25,2020,1,4,.,.,.,.,.,.,.,.,.
25,2020,1,5,.,.,.,.,.,.,.,.,.
25,2020,1,6,.,.,.,.,.,.,.,.,.
25,2020,1,7,.,.,.,.,.,.,.,.,.
25,2020,1,8,-.00376,-.027,.0152,-.0392,-.00871,-.0228,-.00767,.00855,-.0102
25,2020,1,9,-.00224,-.0176,.0136,-.0307,-.0107,-.011,-.00697,.0159,-.0121
25,2020,1,10,-.00166,-.00353,.0113,-.0307,-.0114,-.005,-.00717,.0182,-.0122
25,2020,1,11,-.00107,-.00353,.0128,-.029,-.00832,.000753,-.00648,.0159,-.00986
25,2020,1,12,-.000707,-.00353,.0136,-.0273,-.00519,.00404,-.00641,.0139,-.00781
25,2020,1,13,-.000446,-.00353,.0152,-.0256,-.00205,.00458,-.0065,.0118,-.00583
25,2020,1,14,-.00116,-.00353,.0113,-.0256,.00108,.00294,-.00686,.00815,-.00476
25,2020,1,15,-.00196,-.00823,.0081,-.0256,.00421,-.00253,-.00801,.00542,-.00414
25,2020,1,16,-.00203,-.00823,.00969,-.029,.00695,-.00198,-.00713,.00133,-.002
25,2020,1,17,-.0023,-.0129,.0113,-.029,.00851,-.000616,-.0103,-.000907,.000604
25,2020,1,18,-.00252,-.0129,.0121,-.0256,.00812,-.0039,-.00928,-.00349,.00147
