year,month,day,statefips,case_rate,new_case_rate
2020,4,6,38,29.5,2.17
2020,4,6,39,38.1,3.08
2020,4,6,40,33.5,3.05
2020,4,6,41,26.8,1.78
2020,4,6,42,102,9.95
2020,4,6,44,102,9.09
2020,4,6,45,43.4,3.63
2020,4,6,46,32.6,3.04
2020,4,6,47,55,4.25
2020,4,6,48,28.1,2.51
2020,4,6,49,51.8,3.81
2020,4,6,50,87,6.57
2020,4,6,51,33.7,3.11
2020,4,6,53,110,6.01
2020,4,6,54,19.4,1.61
2020,4,6,55,41.9,2.87
2020,4,6,56,36.8,2.89
2020,4,7,1,44.8,3.49
2020,4,7,2,28.8,1.52
2020,4,7,4,35.4,2.51
2020,4,7,5,33,2.05
2020,4,7,6,44.4,3.24
2020,4,7,8,94.3,6.05
2020,4,7,9,218,18.6
2020,4,7,10,95.3,8.93
2020,4,7,11,172,14.5
2020,4,7,12,68.6,5.32
2020,4,7,13,86.2,6.78
2020,4,7,15,28.8,1.86
2020,4,7,16,67.7,5.47
2020,4,7,17,107,8.52
2020,4,7,18,82.4,7.14
2020,4,7,19,33.2,2.49
2020,4,7,20,31.1,2.3
2020,4,7,21,28.9,2.24
2020,4,7,22,350,33.9
2020,4,7,23,38.6,2.3
2020,4,7,24,72.3,6.4
2020,4,7,25,221,17.8
2020,4,7,26,189,16.1
2020,4,7,27,19,1.11
2020,4,7,28,64.3,4.69
2020,4,7,29,49.5,3.93
2020,4,7,30,29.8,1.62
2020,4,7,31,25.4,2.16
2020,4,7,32,68.2,4.58
2020,4,7,33,54.9,3.99
2020,4,7,34,500,41.4
2020,4,7,35,37.9,3.26
2020,4,7,36,728,48.1
2020,4,7,37,30.7,2.31
2020,4,7,38,31.1,2.08
2020,4,7,39,40.9,3.16
2020,4,7,40,37.1,3.26
2020,4,7,41,28,1.66
2020,4,7,42,114,10.7
2020,4,7,44,116,9.99
2020,4,7,45,46.9,3.7
2020,4,7,46,36.2,3.44
2020,4,7,47,58.7,4.1
2020,4,7,48,30.9,2.65
2020,4,7,49,54.2,3.79
2020,4,7,50,92.1,6.46
2020,4,7,51,39,3.49
2020,4,7,53,114,6.36
2020,4,7,54,23,2
2020,4,7,55,44.3,3.01
2020,4,7,56,38.2,2.47
2020,4,8,1,50.9,4.05
2020,4,8,2,30.6,1.58
2020,4,8,4,37.5,2.58
2020,4,8,5,35.7,2.14
2020,4,8,6,48.2,3.32
2020,4,8,8,98.2,5.73
2020,4,8,9,246,20.9
2020,4,8,10,115,11
2020,4,8,11,204,17.3
2020,4,8,12,73.1,5.27
2020,4,8,13,96.1,7.34
2020,4,8,15,30.6,1.77
2020,4,8,16,68.9,4.5
2020,4,8,17,119,9.13
2020,4,8,18,88.9,7.23
2020,4,8,19,36.3,2.7
2020,4,8,20,36.2,2.78
2020,4,8,21,31.2,2.3
2020,4,8,22,366,32.6
2020,4,8,23,39.9,2.05
2020,4,8,24,91.5,8.37
2020,4,8,25,244,18.8
2020,4,8,26,202,15.6
2020,4,8,27,20.5,1.18
2020,4,8,28,67.3,4.46
2020,4,8,29,54.2,4.07
2020,4,8,30,31.1,1.51
2020,4,8,31,27.8,2.13
2020,4,8,32,75.3,4.82
2020,4,8,33,58,3.92
2020,4,8,34,534,40.5
2020,4,8,35,41.3,3.42
2020,4,8,36,778,49.1
2020,4,8,37,32.6,2.5
2020,4,8,38,32.9,1.95
2020,4,8,39,44,3.18
2020,4,8,40,38.5,2.9
2020,4,8,41,29.4,1.7
2020,4,8,42,128,11.8
2020,4,8,44,137,11.9
2020,4,8,45,49.6,3.49
2020,4,8,46,44.4,4.26
2020,4,8,47,62.2,3.26
2020,4,8,48,34.1,2.71
2020,4,8,49,58,3.78
2020,4,8,50,97,6.5
2020,4,8,51,42.7,3.57
2020,4,8,53,119,6.58
2020,4,8,54,27,2.33
2020,4,8,55,47.3,2.95
2020,4,8,56,39.7,2.27
2020,4,9,1,57.9,4.57
2020,4,9,2,31.9,1.7
2020,4,9,4,41.5,2.78
2020,4,9,5,38,2.19
2020,4,9,6,51.1,3.25
2020,4,9,8,108,6.14
2020,4,9,9,274,23.9
2020,4,9,10,124,12
2020,4,9,11,216,17.6
2020,4,9,12,78.3,5.2
2020,4,9,13,103,7.32
2020,4,9,15,31.1,1.58
2020,4,9,16,76.4,3.8
2020,4,9,17,130,9.84
2020,4,9,18,95.1,7.1
2020,4,9,19,40.3,2.97
2020,4,9,20,38.3,2.76
2020,4,9,21,34.1,2.49
2020,4,9,22,393,28.1
2020,4,9,23,41.7,1.96
2020,4,9,24,102,9.11
2020,4,9,25,275,20.7
2020,4,9,26,214,15.1
2020,4,9,27,22,1.27
2020,4,9,28,75.9,5.2
2020,4,9,29,57.7,3.97
2020,4,9,30,33.1,1.51
2020,4,9,31,30.7,2.37
2020,4,9,32,79.7,4.63
2020,4,9,33,60.2,3.57
2020,4,9,34,574,40.9
2020,4,9,35,47.2,3.99
2020,4,9,36,833,50.4
2020,4,9,37,34.8,2.44
2020,4,9,38,35.3,2.06
2020,4,9,39,47.2,3.19
2020,4,9,40,42.5,2.9
2020,4,9,41,31.3,1.67
2020,4,9,42,144,12.7
2020,4,9,44,163,14.4
2020,4,9,45,54.2,3.43
2020,4,9,46,50.5,4.55
2020,4,9,47,65.2,3.32
2020,4,9,48,39.2,3.16
2020,4,9,49,61.8,4.02
2020,4,9,50,101,6.64
2020,4,9,51,47.3,3.91
2020,4,9,53,126,5.67
2020,4,9,54,29.2,2.45
2020,4,9,55,49.5,2.83
2020,4,9,56,52.4,3.68
2020,4,10,1,61.3,4.29
2020,4,10,2,33.4,1.72
2020,4,10,4,42.8,2.64
2020,4,10,5,39.8,2.2
2020,4,10,6,54.1,3.18
2020,4,10,8,113,5.78
2020,4,10,9,296,22.5
2020,4,10,10,136,12.9
2020,4,10,11,235,18.3
2020,4,10,12,83.6,5.12
2020,4,10,13,112,7.93
2020,4,10,15,32.7,1.47
2020,4,10,16,79.7,3.3
2020,4,10,17,141,10.1
2020,4,10,18,103,7.44
2020,4,10,19,44,3.12
2020,4,10,20,40.5,2.72
2020,4,10,21,38.1,3.01
2020,4,10,22,414,27.5
2020,4,10,23,43.6,1.64
2020,4,10,24,115,9.95
2020,4,10,25,304,21.9
2020,4,10,26,227,14.3
2020,4,10,27,23.7,1.38
2020,4,10,28,83,5.33
2020,4,10,29,61.9,3.92
2020,4,10,30,34.2,1.38
2020,4,10,31,35,2.81
2020,4,10,32,84.6,4.9
2020,4,10,33,65.1,3.62
2020,4,10,34,615,39.7
2020,4,10,35,52,4.05
2020,4,10,36,888,50.8
2020,4,10,37,37.2,2.47
2020,4,10,38,36.5,1.97
2020,4,10,39,50.3,3.14
2020,4,10,40,45.3,2.91
2020,4,10,41,32.5,1.6
2020,4,10,42,157,13.1
2020,4,10,44,190,17.6
2020,4,10,45,59.5,3.79
2020,4,10,46,60.6,5.64
2020,4,10,47,70.2,3.68
2020,4,10,48,42.4,3.21
2020,4,10,49,65.6,3.81
2020,4,10,50,109,6.64
2020,4,10,51,52.8,4.18
2020,4,10,53,130,5.48
2020,4,10,54,30,2.35
2020,4,10,55,52.7,2.83
2020,4,10,56,55.3,3.78
2020,4,11,1,66.5,4.75
2020,4,11,2,34.9,1.68
2020,4,11,4,46.6,2.7
2020,4,11,5,40.7,2.3
2020,4,11,6,56.7,3.12
2020,4,11,8,120,5.75
2020,4,11,9,323,25
2020,4,11,10,152,13
2020,4,11,11,252,17.7
2020,4,11,12,88.4,4.95
2020,4,11,13,115,7.91
2020,4,11,15,34.2,1.36
2020,4,11,16,80.5,2.89
2020,4,11,17,151,9.95
2020,4,11,18,111,7.47
2020,4,11,19,47.9,3.28
2020,4,11,20,44,2.84
2020,4,11,21,41.4,3.01
2020,4,11,22,431,23.1
2020,4,11,23,45.8,1.7
2020,4,11,24,127,10.8
2020,4,11,25,332,23.1
2020,4,11,26,239,13.8
2020,4,11,27,25.3,1.42
2020,4,11,28,88.8,5.7
2020,4,11,29,65.6,4.03
2020,4,11,30,35.3,1.28
2020,4,11,31,37.1,2.8
2020,4,11,32,88.3,4.46
2020,4,11,33,68.3,3.24
2020,4,11,34,655,38.6
2020,4,11,35,56,4.29
2020,4,11,36,941,49.2
2020,4,11,37,41.1,2.6
2020,4,11,38,38.4,2.01
2020,4,11,39,53.5,3.07
2020,4,11,40,47.2,2.56
2020,4,11,41,34.3,1.51
2020,4,11,42,170,13
2020,4,11,44,222,20.8
2020,4,11,45,62.3,3.58
2020,4,11,46,70.8,6.69
2020,4,11,47,73,3.59
2020,4,11,48,45.6,3.27
2020,4,11,49,68.9,3.48
2020,4,11,50,114,5.72
2020,4,11,51,59.5,4.47
2020,4,11,53,134,5.12
2020,4,11,54,33.1,2.48
2020,4,11,55,55.2,2.7
2020,4,11,56,59.3,3.8
2020,4,12,1,73.1,5.08
2020,4,12,2,36.9,1.7
2020,4,12,4,48.6,2.49
2020,4,12,5,42.4,2.02
2020,4,12,6,59,2.94
2020,4,12,8,127,5.84
2020,4,12,9,338,25.5
2020,4,12,10,167,14
2020,4,12,11,266,17.8
2020,4,12,12,92.4,5
2020,4,12,13,114,7.21
2020,4,12,15,35.1,1.29
2020,4,12,16,81.5,2.85
2020,4,12,17,165,10.8
2020,4,12,18,119,7.54
2020,4,12,19,50.3,3.26
2020,4,12,20,45.9,2.79
2020,4,12,21,43.9,2.93
2020,4,12,22,443,23.3
2020,4,12,23,47.1,1.73
2020,4,12,24,136,10.9
2020,4,12,25,370,26.9
2020,4,12,26,245,12.7
2020,4,12,27,28.7,1.74
2020,4,12,28,93.4,5.49
2020,4,12,29,67.8,4.17
2020,4,12,30,36.2,1.19
2020,4,12,31,41.6,3.16
2020,4,12,32,92.9,4.55
2020,4,12,33,72.4,3.32
2020,4,12,34,696,39.2
2020,4,12,35,59.4,4.23
2020,4,12,36,984,49.5
2020,4,12,37,43.1,2.64
2020,4,12,38,40.4,1.89
2020,4,12,39,56.5,3.13
2020,4,12,40,49.8,2.6
2020,4,12,41,36.2,1.55
2020,4,12,42,179,12.7
2020,4,12,44,252,23.5
2020,4,12,45,64.5,3.52
2020,4,12,46,82.4,7.9
2020,4,12,47,75.3,3.36
2020,4,12,48,47.5,3.28
2020,4,12,49,71.9,3.06
2020,4,12,50,117,4.92
2020,4,12,51,61.8,4.41
2020,4,12,53,137,4.56
2020,4,12,54,34.3,2.31
2020,4,12,55,57.4,2.64
2020,4,12,56,62.9,4.05
2020,4,13,1,77.6,5.24
2020,4,13,2,37.6,1.68
2020,4,13,4,50.9,2.43
2020,4,13,5,48.9,2.59
2020,4,13,6,61.6,2.88
2020,4,13,8,134,6.25
2020,4,13,9,375,25.9
2020,4,13,10,181,14.3
2020,4,13,11,277,17.4
2020,4,13,12,97.8,4.92
2020,4,13,13,124,7.49
2020,4,13,15,35.5,1.18
2020,4,13,16,83.9,2.63
2020,4,13,17,174,11
2020,4,13,18,123,7.03
2020,4,13,19,54.2,3.46
2020,4,13,20,47.5,2.6
2020,4,13,21,45.8,3.17
2020,4,13,22,452,18.9
2020,4,13,23,51.9,2.11
2020,4,13,24,148,11.6
2020,4,13,25,390,27
2020,4,13,26,255,12
2020,4,13,27,29.3,1.68
2020,4,13,28,98.9,5.78
2020,4,13,29,71.5,3.88
2020,4,13,30,36.9,1
2020,4,13,31,45,3.19
2020,4,13,32,98.6,4.94
2020,4,13,33,75,3.2
2020,4,13,34,727,37.8
2020,4,13,35,64.1,4.49
2020,4,13,36,1018,47.4
2020,4,13,37,45.7,2.61
2020,4,13,38,43.4,1.99
2020,4,13,39,59.7,3.09
2020,4,13,40,52.3,2.68
2020,4,13,41,37.6,1.53
2020,4,13,42,190,12.5
2020,4,13,44,281,25.5
2020,4,13,45,66.8,3.35
2020,4,13,46,98,9.35
2020,4,13,47,80.3,3.62
2020,4,13,48,50,3.12
2020,4,13,49,73.9,3.15
2020,4,13,50,120,4.69
2020,4,13,51,67.3,4.8
2020,4,13,53,139,4.06
2020,4,13,54,35.6,2.32
2020,4,13,55,58.9,2.42
2020,4,13,56,64.4,3.95
2020,4,14,1,80.6,5.12
2020,4,14,2,38.7,1.41
2020,4,14,4,52.3,2.41
2020,4,14,5,49.6,2.37
2020,4,14,6,65.2,2.97
2020,4,14,8,138,6.23
2020,4,14,9,392,24.9
2020,4,14,10,198,14.6
2020,4,14,11,292,17.1
2020,4,14,12,101,4.58
2020,4,14,13,131,6.4
2020,4,14,15,36.1,1.04
2020,4,14,16,86.1,2.62
2020,4,14,17,183,10.9
2020,4,14,18,128,6.48
2020,4,14,19,60.2,3.85
2020,4,14,20,49.4,2.62
2020,4,14,21,49.5,2.94
2020,4,14,22,463,16.1
2020,4,14,23,54.6,2.28
2020,4,14,24,157,12.1
2020,4,14,25,409,26.9
2020,4,14,26,269,11.4
2020,4,14,27,30.1,1.59
2020,4,14,28,104,5.63
2020,4,14,29,76.4,3.84
2020,4,14,30,37.3,1.07
2020,4,14,31,48.1,3.24
2020,4,14,32,102,4.8
2020,4,14,33,80.2,3.61
2020,4,14,34,775,39.3
2020,4,14,35,67.1,4.18
2020,4,14,36,1056,46.8
2020,4,14,37,47.6,2.41
2020,4,14,38,44.7,1.95
2020,4,14,39,62.3,3.05
2020,4,14,40,55.2,2.58
2020,4,14,41,38.7,1.53
2020,4,14,42,200,12.3
2020,4,14,44,307,27.3
2020,4,14,45,69,3.15
2020,4,14,46,112,10.8
2020,4,14,47,82.8,3.44
2020,4,14,48,52.8,3.12
2020,4,14,49,75.5,3.04
2020,4,14,50,121,4.05
2020,4,14,51,72.3,4.75
2020,4,14,53,141,3.8
2020,4,14,54,38.9,2.26
2020,4,14,55,61.1,2.4
2020,4,14,56,64.4,3.75
2020,4,15,1,86.5,5.08
2020,4,15,2,39.8,1.31
2020,4,15,4,54.4,2.43
2020,4,15,5,53,2.47
2020,4,15,6,68.6,2.92
2020,4,15,8,144,6.51
2020,4,15,9,414,23.9
2020,4,15,10,207,13.2
2020,4,15,11,311,15.3
2020,4,15,12,105,4.55
2020,4,15,13,137,5.89
2020,4,15,15,37,.918
2020,4,15,16,88.8,2.84
2020,4,15,17,194,10.7
2020,4,15,18,134,6.46
2020,4,15,19,63.2,3.85
2020,4,15,20,51.6,2.2
2020,4,15,21,51.4,2.88
2020,4,15,22,472,15.1
2020,4,15,23,57.3,2.48
2020,4,15,24,167,10.8
2020,4,15,25,434,27.2
2020,4,15,26,279,11
2020,4,15,27,32.1,1.66
2020,4,15,28,113,6.51
2020,4,15,29,79.8,3.65
2020,4,15,30,37.8,.962
2020,4,15,31,51.4,3.37
2020,4,15,32,104,4.15
2020,4,15,33,83.8,3.69
2020,4,15,34,800,37.9
2020,4,15,35,70.8,4.22
2020,4,15,36,1116,48.4
2020,4,15,37,48.8,2.32
2020,4,15,38,47.9,2.14
2020,4,15,39,66.7,3.23
2020,4,15,40,57.2,2.67
2020,4,15,41,39.4,1.44
2020,4,15,42,209,11.6
2020,4,15,44,333,28
2020,4,15,45,71,3.06
2020,4,15,46,132,12.5
2020,4,15,47,85.9,3.38
2020,4,15,48,55.5,3.06
2020,4,15,49,79.5,3.07
2020,4,15,50,122,3.53
2020,4,15,51,76.2,4.78
2020,4,15,53,142,3.2
2020,4,15,54,40.5,1.93
2020,4,15,55,63.9,2.37
2020,4,15,56,67.7,4
2020,4,16,1,89.8,4.56
2020,4,16,2,40.7,1.27
2020,4,16,4,58.2,2.39
2020,4,16,5,53.7,2.24
2020,4,16,6,71.2,2.87
2020,4,16,8,151,6.13
2020,4,16,9,446,24.4
2020,4,16,10,213,12.7
2020,4,16,11,333,16.7
2020,4,16,12,109,4.33
2020,4,16,13,147,6.4
2020,4,16,15,37.8,.959
2020,4,16,16,90,1.94
2020,4,16,17,203,10.5
2020,4,16,18,143,6.83
2020,4,16,19,67.9,3.94
2020,4,16,20,54.7,2.35
2020,4,16,21,54.4,2.89
2020,4,16,22,485,13.1
2020,4,16,23,59.2,2.51
2020,4,16,24,179,11
2020,4,16,25,467,27.4
2020,4,16,26,292,11.1
2020,4,16,27,33.9,1.7
2020,4,16,28,122,6.55
2020,4,16,29,83.3,3.66
2020,4,16,30,38.8,.815
2020,4,16,31,56.6,3.69
2020,4,16,32,108,4.01
2020,4,16,33,89.1,4.12
2020,4,16,34,848,39.1
2020,4,16,35,76.2,4.14
2020,4,16,36,1161,46.8
2020,4,16,37,52.1,2.47
2020,4,16,38,51.6,2.32
2020,4,16,39,72,3.55
2020,4,16,40,59.6,2.43
2020,4,16,41,41.2,1.41
2020,4,16,42,221,11.1
2020,4,16,44,362,28.5
2020,4,16,45,76.3,3.16
2020,4,16,46,148,14
2020,4,16,47,89,3.39
2020,4,16,48,58.4,2.74
2020,4,16,49,83.8,3.15
2020,4,16,50,123,3.21
2020,4,16,51,80.7,4.77
2020,4,16,53,147,2.95
2020,4,16,54,41.2,1.71
2020,4,16,55,66.6,2.43
2020,4,16,56,67.9,2.22
2020,4,17,1,93.2,4.56
2020,4,17,2,42,1.23
2020,4,17,4,61.9,2.74
2020,4,17,5,56.2,2.33
2020,4,17,6,74.4,2.9
2020,4,17,8,157,6.29
2020,4,17,9,471,25.1
2020,4,17,10,239,14.6
2020,4,17,11,351,16.5
2020,4,17,12,115,4.51
2020,4,17,13,157,6.46
2020,4,17,15,38.6,.848
2020,4,17,16,92.6,1.84
2020,4,17,17,218,10.9
2020,4,17,18,152,6.95
2020,4,17,19,73.9,4.27
2020,4,17,20,59.5,2.71
2020,4,17,21,56.4,2.62
2020,4,17,22,497,11.9
2020,4,17,23,61.5,2.56
2020,4,17,24,193,11
2020,4,17,25,499,27.8
2020,4,17,26,300,10.5
2020,4,17,27,36.7,1.86
2020,4,17,28,127,6.36
2020,4,17,29,86.1,3.45
2020,4,17,30,39.5,.762
2020,4,17,31,62.9,3.97
2020,4,17,32,114,4.26
2020,4,17,33,94.7,4.22
2020,4,17,34,883,38.4
2020,4,17,35,81.6,4.23
2020,4,17,36,1199,44.4
2020,4,17,37,55.9,2.66
2020,4,17,38,57.6,3.02
2020,4,17,39,77.9,3.95
2020,4,17,40,62.3,2.42
2020,4,17,41,42.3,1.4
2020,4,17,42,235,11.2
2020,4,17,44,394,29.2
2020,4,17,45,79.4,2.83
2020,4,17,46,159,14.1
2020,4,17,47,94.1,3.41
2020,4,17,48,62.5,2.88
2020,4,17,49,87.7,3.16
2020,4,17,50,125,2.29
2020,4,17,51,87.8,4.99
2020,4,17,53,151,2.98
2020,4,17,54,43.3,1.91
2020,4,17,55,69.5,2.4
2020,4,17,56,69.3,2
2020,4,18,1,96.3,4.26
2020,4,18,2,42.6,1.11
2020,4,18,4,64.8,2.6
2020,4,18,5,58.9,2.6
2020,4,18,6,78,3.04
2020,4,18,8,164,6.3
2020,4,18,9,492,24.2
2020,4,18,10,261,15.5
2020,4,18,11,378,18
2020,4,18,12,119,4.33
2020,4,18,13,160,6.4
2020,4,18,15,40.1,.848
2020,4,18,16,93.3,1.84
2020,4,18,17,230,11.3
2020,4,18,18,159,6.87
2020,4,18,19,79.6,4.54
2020,4,18,20,62.5,2.64
2020,4,18,21,60.6,2.74
2020,4,18,22,507,11
2020,4,18,23,63,2.45
2020,4,18,24,205,11.1
2020,4,18,25,528,28
2020,4,18,26,308,9.82
2020,4,18,27,39.2,1.99
2020,4,18,28,134,6.39
2020,4,18,29,89.9,3.48
2020,4,18,30,39.9,.655
2020,4,18,31,69.7,4.65
2020,4,18,32,118,4.2
2020,4,18,33,98.7,4.34
2020,4,18,34,917,37.4
2020,4,18,35,85.7,4.25
2020,4,18,36,1236,42.3
2020,4,18,37,58.5,2.49
2020,4,18,38,69.3,4.41
2020,4,18,39,87.4,4.85
2020,4,18,40,64.9,2.53
2020,4,18,41,43.7,1.34
2020,4,18,42,248,11.1
2020,4,18,44,424,28.9
2020,4,18,45,82.5,2.88
2020,4,18,46,174,14.8
2020,4,18,47,97,3.43
2020,4,18,48,65.3,2.82
2020,4,18,49,91.8,3.27
2020,4,18,50,129,2.11
2020,4,18,51,94.3,4.98
2020,4,18,53,156,3.04
2020,4,18,54,46,1.85
2020,4,18,55,72.1,2.42
2020,4,18,56,71.2,1.7
2020,4,19,1,100,3.85
2020,4,19,2,43.3,.918
2020,4,19,4,67.7,2.73
2020,4,19,5,59,2.37
2020,4,19,6,79.8,2.97
2020,4,19,8,169,6.02
2020,4,19,9,504,23.7
2020,4,19,10,261,13.4
2020,4,19,11,396,18.6
2020,4,19,12,122,4.29
2020,4,19,13,166,7.42
2020,4,19,15,40.5,.777
2020,4,19,16,93.6,1.72
2020,4,19,17,240,10.7
2020,4,19,18,168,7.03
2020,4,19,19,92.4,6.01
2020,4,19,20,65.1,2.75
2020,4,19,21,66.3,3.19
2020,4,19,22,515,10.2
2020,4,19,23,64.5,2.49
2020,4,19,24,213,11
2020,4,19,25,552,26.1
2020,4,19,26,314,9.8
2020,4,19,27,41.8,1.86
2020,4,19,28,144,7.17
2020,4,19,29,92.3,3.51
2020,4,19,30,40.5,.615
2020,4,19,31,76.1,4.93
2020,4,19,32,120,3.94
2020,4,19,33,102,4.28
2020,4,19,34,960,37.7
2020,4,19,35,88,4.09
2020,4,19,36,1268,40.6
2020,4,19,37,61.9,2.69
2020,4,19,38,76.8,5.19
2020,4,19,39,99.3,6.11
2020,4,19,40,65.7,2.27
2020,4,19,41,45.3,1.3
2020,4,19,42,258,11.2
2020,4,19,44,444,27.5
2020,4,19,45,85,2.94
2020,4,19,46,185,14.6
2020,4,19,47,99.9,3.51
2020,4,19,48,67,2.79
2020,4,19,49,95.8,3.41
2020,4,19,50,130,1.95
2020,4,19,51,100,5.46
2020,4,19,53,156,2.72
2020,4,19,54,49.7,2.19
2020,4,19,55,74.6,2.47
2020,4,19,56,72.9,1.43
2020,4,20,1,104,3.71
2020,4,20,2,43.6,.859
2020,4,20,4,69.6,2.67
2020,4,20,5,65.3,2.35
2020,4,20,6,85.7,3.44
2020,4,20,8,175,5.99
2020,4,20,9,556,25.8
2020,4,20,10,282,14.4
2020,4,20,11,415,19.7
2020,4,20,12,126,4.02
2020,4,20,13,174,7.16
2020,4,20,15,40.8,.767
2020,4,20,16,97.1,1.89
2020,4,20,17,249,10.7
2020,4,20,18,175,7.39
2020,4,20,19,101,6.63
2020,4,20,20,69.7,3.17
2020,4,20,21,68.3,3.2
2020,4,20,22,528,10.8
2020,4,20,23,65.1,1.88
2020,4,20,24,227,11.4
2020,4,20,25,575,26.5
2020,4,20,26,320,9.21
2020,4,20,27,43.8,2.08
2020,4,20,28,152,7.54
2020,4,20,29,94.6,3.3
2020,4,20,30,40.5,.521
2020,4,20,31,85.1,5.73
2020,4,20,32,124,3.68
2020,4,20,33,106,4.49
2020,4,20,34,1000,39
2020,4,20,35,94,4.26
2020,4,20,36,1293,39.4
2020,4,20,37,64.5,2.69
2020,4,20,38,82.3,5.55
2020,4,20,39,111,7.26
2020,4,20,40,67.7,2.21
2020,4,20,41,46.4,1.26
2020,4,20,42,266,10.8
2020,4,20,44,480,28.5
2020,4,20,45,86.2,2.77
2020,4,20,46,190,13.2
2020,4,20,47,102,3.16
2020,4,20,48,69.1,2.73
2020,4,20,49,100,3.77
2020,4,20,50,131,1.56
2020,4,20,51,105,5.43
2020,4,20,53,161,3.2
2020,4,20,54,50.7,2.15
2020,4,20,55,77.3,2.63
2020,4,20,56,73.6,1.31
2020,4,21,1,109,4
2020,4,21,2,44.7,.859
2020,4,21,4,72.1,2.84
2020,4,21,5,75,3.62
2020,4,21,6,90.7,3.65
2020,4,21,8,181,6.22
2020,4,21,9,571,25.5
2020,4,21,10,301,14.7
2020,4,21,11,439,21.1
2020,4,21,12,130,4.15
2020,4,21,13,181,7.1
2020,4,21,15,41,.696
2020,4,21,16,98.8,1.82
2020,4,21,17,261,11.1
2020,4,21,18,181,7.67
2020,4,21,19,115,7.89
2020,4,21,20,72.6,3.31
2020,4,21,21,71.5,3.14
2020,4,21,22,535,10.3
2020,4,21,23,66.1,1.64
2020,4,21,24,236,11.3
2020,4,21,25,598,27
2020,4,21,26,330,8.71
2020,4,21,27,45.5,2.21
2020,4,21,28,158,7.82
2020,4,21,29,96.8,2.92
2020,4,21,30,40.9,.508
2020,4,21,31,89.2,5.88
2020,4,21,32,128,3.71
2020,4,21,33,110,4.2
2020,4,21,34,1040,37.9
2020,4,21,35,98.8,4.53
2020,4,21,36,1316,37.1
2020,4,21,37,66.3,2.67
2020,4,21,38,84.5,5.68
2020,4,21,39,117,7.88
2020,4,21,40,70.9,2.25
2020,4,21,41,47.5,1.25
2020,4,21,42,276,10.9
2020,4,21,44,519,30.3
2020,4,21,45,89.5,2.93
2020,4,21,46,198,12.4
2020,4,21,47,107,3.48
2020,4,21,48,72.2,2.78
2020,4,21,49,103,3.93
2020,4,21,50,131,1.51
2020,4,21,51,113,5.78
2020,4,21,53,163,3.19
2020,4,21,54,51.8,1.85
2020,4,21,55,79.3,2.61
2020,4,21,56,76.4,1.7
2020,4,22,1,114,3.99
2020,4,22,2,45.5,.82
2020,4,22,4,75,2.94
2020,4,22,5,79.3,3.75
2020,4,22,6,95.1,3.78
2020,4,22,8,189,6.44
2020,4,22,9,630,30.9
2020,4,22,10,329,17.4
2020,4,22,11,454,20.4
2020,4,22,12,132,3.84
2020,4,22,13,189,7.42
2020,4,22,15,41.4,.626
2020,4,22,16,101,1.72
2020,4,22,17,277,11.9
2020,4,22,18,187,7.52
2020,4,22,19,119,8.01
2020,4,22,20,78.6,3.86
2020,4,22,21,75.5,3.45
2020,4,22,22,545,10.3
2020,4,22,23,67.5,1.46
2020,4,22,24,245,11.2
2020,4,22,25,623,27
2020,4,22,26,340,8.7
2020,4,22,27,48.2,2.31
2020,4,22,28,164,7.36
2020,4,22,29,100,2.89
2020,4,22,30,41.1,.468
2020,4,22,31,94.4,6.14
2020,4,22,32,132,4.03
2020,4,22,33,117,4.72
2020,4,22,34,1079,39.9
2020,4,22,35,105,4.95
2020,4,22,36,1345,32.6
2020,4,22,37,68.8,2.86
2020,4,22,38,89.1,5.89
2020,4,22,39,121,7.73
2020,4,22,40,73.1,2.28
2020,4,22,41,48.8,1.34
2020,4,22,42,287,11.1
2020,4,22,44,551,31.2
2020,4,22,45,92.5,3.07
2020,4,22,46,210,11.1
2020,4,22,47,112,3.8
2020,4,22,48,75.1,2.79
2020,4,22,49,108,4.02
2020,4,22,50,132,1.47
2020,4,22,51,120,6.3
2020,4,22,53,166,3.38
2020,4,22,54,52.4,1.71
2020,4,22,55,83.2,2.76
2020,4,22,56,77.2,1.36
2020,4,23,1,119,4.16
2020,4,23,2,45.8,.723
2020,4,23,4,79.3,3.01
2020,4,23,5,86.1,4.63
2020,4,23,6,100,4.12
2020,4,23,8,196,6.42
2020,4,23,9,648,28.9
2020,4,23,10,340,18.1
2020,4,23,11,476,20.5
2020,4,23,12,138,4.2
2020,4,23,13,197,7.08
2020,4,23,15,41.7,.555
2020,4,23,16,103,1.81
2020,4,23,17,291,12.6
2020,4,23,18,196,7.59
2020,4,23,19,125,8.14
2020,4,23,20,90.1,5.06
2020,4,23,21,79.4,3.58
2020,4,23,22,555,10
2020,4,23,23,69.7,1.5
2020,4,23,24,261,11.7
2020,4,23,25,668,28.7
2020,4,23,26,353,8.77
2020,4,23,27,52.2,2.61
2020,4,23,28,173,7.34
2020,4,23,29,103,2.82
2020,4,23,30,41.4,.361
2020,4,23,31,113,8.09
2020,4,23,32,137,4.11
2020,4,23,33,123,4.82
2020,4,23,34,1126,39.7
2020,4,23,35,113,5.33
2020,4,23,36,1377,31
2020,4,23,37,72.5,2.92
2020,4,23,38,93,5.92
2020,4,23,39,126,7.68
2020,4,23,40,76.2,2.38
2020,4,23,41,50.4,1.32
2020,4,23,42,299,11.2
2020,4,23,44,591,32.6
