year,month,day,statefips,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020,8,11,21,-.0615,-.131,-.0338,-.000526,-.084,-.0382,-.0434,-.0813
2020,8,11,22,-.139,-.225,-.11,-.0359,-.134,-.094,-.109,-.303
2020,8,11,23,-.00636,-.174,.0344,.0785,-.0305,.0486,-.0611,-.0424
2020,8,11,24,-.0855,-.261,-.0603,.00103,-.115,-.0632,-.117,-.16
2020,8,11,25,-.0732,-.214,-.0752,-.0147,-.0843,-.014,-.13,-.162
2020,8,11,26,-.0754,-.22,-.038,.0197,-.0682,-.056,-.116,-.154
2020,8,11,27,-.0715,-.215,-.0576,-.00429,-.0539,-.0536,-.0944,-.208
2020,8,11,28,-.0561,-.127,.0078,.0271,-.0789,-.0492,-.0883,-.0727
2020,8,11,29,-.0247,-.105,-.00207,.0475,-.0209,-.0436,-.0289,-.0927
2020,8,11,30,-.0333,-.0589,-.0231,-.0266,-.0419,-.0579,.0254,.0142
2020,8,11,31,-.0366,-.166,-.00155,.0209,-.0141,-.0538,-.0621,-.147
2020,8,11,32,-.11,-.265,-.0681,.00496,-.102,-.113,-.00987,-.236
2020,8,11,33,-.0442,-.185,-.0183,.0343,-.0796,-.0326,-.0977,-.0682
2020,8,11,34,-.0938,-.197,-.0811,-.0277,-.0816,-.0559,-.154,-.159
2020,8,11,35,-.102,-.177,-.0743,-.00399,-.0632,-.0647,-.0542,-.34
2020,8,11,36,-.107,-.2,-.108,-.0538,-.112,-.0685,-.139,-.227
2020,8,11,37,-.081,-.197,-.0402,.0091,-.0732,-.0842,-.0335,-.199
2020,8,11,38,-.114,-.109,-.138,-.0568,-.162,-.145,-.0696,.
2020,8,11,39,-.0563,-.125,-.0324,.00454,-.0544,-.0438,-.0594,-.133
2020,8,11,40,-.0637,-.154,-.033,.00443,-.0939,-.0225,-.0538,-.126
2020,8,11,41,-.0881,-.324,-.0469,-.0133,-.0764,-.102,-.0619,-.234
2020,8,11,42,-.0757,-.178,-.0531,.000073,-.0805,-.0293,-.0742,-.256
2020,8,11,44,-.0568,-.177,-.038,.0103,-.0354,-.00884,-.0746,-.145
2020,8,11,45,-.0601,-.151,-.0277,.00377,-.0134,-.0632,-.0162,-.142
2020,8,11,46,-.0227,-.06,-.0296,.,.,-.082,.,-.0311
2020,8,11,47,-.0771,-.159,-.054,-.00775,-.0876,-.0823,-.0357,-.169
2020,8,11,48,-.0858,-.189,-.0601,-.0153,-.0923,-.0989,-.0313,-.235
2020,8,11,49,-.102,-.161,-.085,-.059,-.152,-.074,-.0202,-.223
2020,8,11,50,-.148,-.309,-.13,-.0567,-.126,-.128,-.0587,-.32
2020,8,11,51,-.0737,-.185,-.0691,-.00201,-.0715,-.0272,-.0918,-.24
2020,8,11,53,-.0662,-.158,-.0832,-.0278,-.0593,-.0511,-.132,-.147
2020,8,11,54,-.0906,-.132,-.0843,-.0193,-.116,-.137,-.0531,-.118
2020,8,11,55,-.0532,-.128,-.0341,.00678,-.0653,-.0251,-.0575,-.115
2020,8,11,56,.0112,.0374,.019,.,-.00336,.0225,.0025,.113
2020,8,12,1,-.0916,-.184,-.0529,-.0275,-.125,-.156,-.0716,-.146
2020,8,12,2,.0236,-.274,.11,.00885,.229,.3,.164,-.309
2020,8,12,4,-.083,-.253,-.0334,-.00798,-.0687,-.0524,-.0654,-.296
2020,8,12,5,-.12,-.183,-.062,.,-.0472,.0218,.,-.148
2020,8,12,6,-.11,-.281,-.113,-.0386,-.106,-.0795,-.105,-.29
2020,8,12,8,-.0427,-.155,-.0322,-.00809,-.0867,-.0429,-.0387,-.105
2020,8,12,9,-.074,-.146,-.0719,-.0287,-.11,-.0292,-.132,-.0911
2020,8,12,10,-.0549,-.135,-.0547,.0215,-.07,-.00224,-.047,-.22
2020,8,12,11,-.131,-.17,-.199,-.0581,-.205,-.0456,-.107,-.447
2020,8,12,12,-.0571,-.161,-.0295,.0128,-.0472,-.0346,-.0566,-.18
2020,8,12,13,-.0629,-.158,-.0496,.0271,-.0568,-.0685,-.0718,-.173
2020,8,12,15,-.269,-.218,-.3,.,-.132,-.292,-.161,-.455
2020,8,12,16,-.0626,-.175,-.0207,.0227,-.0397,.0851,-.0613,-.28
2020,8,12,17,-.0546,-.244,-.00745,-.00483,-.0597,-.0292,-.0535,-.176
2020,8,12,18,-.0564,-.109,-.0421,-.00728,-.00408,-.0455,-.0279,-.105
2020,8,12,19,-.0824,-.169,-.057,-.0128,-.113,-.0324,-.0684,-.221
2020,8,12,20,-.0604,-.13,-.0376,-.0342,-.0514,.00478,-.0627,-.0892
2020,8,12,21,-.0618,-.132,-.034,-.00077,-.0853,-.0394,-.0433,-.0819
2020,8,12,22,-.139,-.224,-.11,-.0357,-.133,-.0939,-.108,-.301
2020,8,12,23,-.00612,-.175,.0349,.08,-.0306,.0494,-.0606,-.0427
2020,8,12,24,-.0852,-.261,-.0599,.00137,-.115,-.0629,-.116,-.161
2020,8,12,25,-.0726,-.212,-.075,-.0138,-.0837,-.0138,-.129,-.16
2020,8,12,26,-.0747,-.219,-.0372,.0211,-.0679,-.0553,-.114,-.154
2020,8,12,27,-.0714,-.216,-.0576,-.00381,-.0546,-.0534,-.094,-.208
2020,8,12,28,-.0548,-.125,.00956,.0269,-.0778,-.0479,-.0882,-.0703
2020,8,12,29,-.0251,-.106,-.00204,.0472,-.0201,-.0438,-.0284,-.0965
2020,8,12,30,-.0338,-.0581,-.0232,-.0296,-.0435,-.0561,.026,.0136
2020,8,12,31,-.0362,-.166,-.00138,.0219,-.0146,-.0536,-.0615,-.148
2020,8,12,32,-.109,-.264,-.0673,.0049,-.102,-.112,-.00883,-.235
2020,8,12,33,-.0437,-.185,-.0175,.0348,-.0794,-.0325,-.0973,-.0677
2020,8,12,34,-.0934,-.198,-.0804,-.0271,-.0813,-.0559,-.154,-.158
2020,8,12,35,-.101,-.177,-.0732,-.00329,-.0636,-.0624,-.0548,-.34
2020,8,12,36,-.106,-.2,-.108,-.0531,-.111,-.0679,-.138,-.226
2020,8,12,37,-.0808,-.198,-.0398,.00997,-.0728,-.0841,-.0328,-.2
2020,8,12,38,-.113,-.108,-.137,-.0564,-.161,-.145,-.0676,.
2020,8,12,39,-.0559,-.125,-.0318,.00531,-.0536,-.0432,-.0589,-.133
2020,8,12,40,-.0628,-.153,-.032,.00487,-.094,-.02,-.052,-.127
2020,8,12,41,-.0876,-.325,-.0461,-.0125,-.076,-.102,-.0618,-.232
2020,8,12,42,-.0756,-.179,-.0525,.000885,-.0811,-.0292,-.0737,-.256
2020,8,12,44,-.056,-.177,-.0368,.0105,-.0344,-.00742,-.0747,-.144
2020,8,12,45,-.0595,-.15,-.0273,.00389,-.0132,-.0624,-.0158,-.142
2020,8,12,46,-.0222,-.0567,-.0291,.,.,-.0829,.,-.0296
2020,8,12,47,-.0768,-.16,-.0537,-.00654,-.0865,-.0819,-.0353,-.17
2020,8,12,48,-.0855,-.189,-.0599,-.015,-.0918,-.0989,-.0311,-.234
2020,8,12,49,-.102,-.16,-.0846,-.058,-.152,-.072,-.0196,-.223
2020,8,12,50,-.147,-.308,-.129,-.0551,-.125,-.126,-.0579,-.316
2020,8,12,51,-.0734,-.184,-.0688,-.00177,-.0713,-.0272,-.0909,-.239
2020,8,12,53,-.0654,-.155,-.0824,-.0271,-.0587,-.0509,-.131,-.146
2020,8,12,54,-.0905,-.132,-.0836,-.0204,-.116,-.137,-.0543,-.117
2020,8,12,55,-.0528,-.129,-.0333,.0075,-.0656,-.0241,-.0559,-.115
2020,8,12,56,.0104,.0351,.0164,.,-.00347,.0239,.00339,.106
2020,8,13,1,-.091,-.183,-.0524,-.0266,-.124,-.157,-.0705,-.146
2020,8,13,2,.0233,-.272,.109,.00901,.232,.3,.163,-.31
2020,8,13,4,-.082,-.252,-.0323,-.00729,-.0684,-.0515,-.0642,-.294
2020,8,13,5,-.12,-.184,-.0613,.,-.0473,.0223,.,-.15
2020,8,13,6,-.11,-.281,-.112,-.0382,-.106,-.0791,-.104,-.289
2020,8,13,8,-.0426,-.155,-.032,-.00785,-.0866,-.0431,-.0389,-.105
2020,8,13,9,-.0734,-.146,-.0713,-.0278,-.11,-.0288,-.131,-.0911
2020,8,13,10,-.0548,-.136,-.0545,.0221,-.0702,-.0021,-.0467,-.22
2020,8,13,11,-.13,-.168,-.199,-.0578,-.205,-.0448,-.107,-.445
2020,8,13,12,-.0566,-.16,-.0292,.0133,-.0472,-.0343,-.0558,-.18
2020,8,13,13,-.0622,-.158,-.0485,.0272,-.057,-.0678,-.0705,-.172
2020,8,13,15,-.271,-.22,-.302,.,-.134,-.293,-.162,-.457
2020,8,13,16,-.0616,-.175,-.019,.0235,-.0385,.0869,-.0582,-.285
2020,8,13,17,-.0541,-.244,-.00685,-.00417,-.0593,-.029,-.0531,-.174
2020,8,13,18,-.0573,-.109,-.0439,-.00689,-.00387,-.0458,-.0274,-.105
2020,8,13,19,-.0832,-.17,-.0577,-.0131,-.114,-.0325,-.0674,-.222
2020,8,13,20,-.0601,-.13,-.0373,-.0341,-.0516,.00692,-.0624,-.0876
2020,8,13,21,-.0623,-.132,-.0344,-.00102,-.0869,-.0405,-.0434,-.0826
2020,8,13,22,-.138,-.223,-.109,-.0357,-.132,-.0938,-.106,-.299
2020,8,13,23,-.00597,-.177,.0353,.0814,-.0306,.05,-.0603,-.0429
2020,8,13,24,-.0848,-.261,-.0594,.0017,-.115,-.0627,-.115,-.161
2020,8,13,25,-.0721,-.211,-.0748,-.013,-.0831,-.0136,-.129,-.159
2020,8,13,26,-.0739,-.219,-.0364,.0223,-.0676,-.0547,-.113,-.153
2020,8,13,27,-.0714,-.216,-.0576,-.00345,-.0552,-.0531,-.0936,-.208
2020,8,13,28,-.0536,-.124,.0113,.0265,-.0769,-.0466,-.0882,-.068
2020,8,13,29,-.026,-.108,-.00215,.0467,-.0192,-.0441,-.0282,-.102
2020,8,13,30,-.0341,-.0569,-.0233,-.0325,-.0448,-.0541,.0267,.0131
2020,8,13,31,-.0359,-.166,-.00116,.0228,-.0152,-.0534,-.0609,-.149
2020,8,13,32,-.109,-.262,-.0667,.00475,-.101,-.112,-.00809,-.234
2020,8,13,33,-.0432,-.185,-.0167,.0352,-.0792,-.0325,-.097,-.0672
2020,8,13,34,-.0931,-.199,-.0796,-.0265,-.081,-.0559,-.153,-.157
2020,8,13,35,-.101,-.177,-.0722,-.00304,-.0641,-.0603,-.0554,-.339
2020,8,13,36,-.106,-.199,-.107,-.0525,-.111,-.0674,-.137,-.225
2020,8,13,37,-.0806,-.198,-.0394,.0108,-.0723,-.0839,-.0321,-.2
2020,8,13,38,-.112,-.107,-.137,-.0562,-.16,-.146,-.0655,.
2020,8,13,39,-.0556,-.125,-.0311,.00602,-.0529,-.0428,-.0584,-.133
2020,8,13,40,-.0619,-.152,-.0311,.00531,-.094,-.0176,-.0504,-.128
2020,8,13,41,-.0871,-.326,-.0451,-.0117,-.0756,-.101,-.0616,-.231
2020,8,13,42,-.0756,-.18,-.0521,.0016,-.0817,-.0292,-.0733,-.256
2020,8,13,44,-.0552,-.176,-.0355,.011,-.0334,-.00609,-.0746,-.143
2020,8,13,45,-.059,-.149,-.0268,.0039,-.013,-.0616,-.0154,-.142
2020,8,13,46,-.0215,-.0539,-.0285,.,.,-.0835,.,-.0282
2020,8,13,47,-.0764,-.16,-.0534,-.00537,-.0852,-.0813,-.0349,-.171
2020,8,13,48,-.0853,-.188,-.0596,-.0148,-.0913,-.0988,-.0309,-.233
2020,8,13,49,-.101,-.159,-.0842,-.0571,-.152,-.0699,-.0189,-.222
2020,8,13,50,-.146,-.306,-.128,-.0539,-.124,-.125,-.0573,-.313
2020,8,13,51,-.0731,-.184,-.0687,-.00157,-.0712,-.0273,-.0901,-.239
2020,8,13,53,-.0647,-.153,-.0817,-.0264,-.0582,-.0506,-.13,-.145
2020,8,13,54,-.0902,-.131,-.0829,-.0216,-.115,-.136,-.0554,-.116
2020,8,13,55,-.0524,-.129,-.0326,.00816,-.066,-.0233,-.0541,-.116
2020,8,13,56,.00956,.0327,.0138,.,-.00359,.025,.004,.0997
2020,8,14,1,-.0915,-.183,-.0536,-.0274,-.124,-.161,-.0696,-.146
2020,8,14,2,.0238,-.272,.11,.00917,.239,.3,.164,-.313
2020,8,14,4,-.0808,-.251,-.0311,-.006,-.0678,-.0499,-.0628,-.294
2020,8,14,5,-.121,-.185,-.0612,.,-.0474,.0234,.,-.151
2020,8,14,6,-.109,-.28,-.111,-.0364,-.105,-.0778,-.104,-.289
2020,8,14,8,-.0427,-.155,-.0322,-.00779,-.0871,-.0438,-.0395,-.106
2020,8,14,9,-.0729,-.146,-.0709,-.0264,-.11,-.0279,-.13,-.0911
2020,8,14,10,-.0553,-.137,-.0554,.0227,-.0709,-.00235,-.047,-.221
2020,8,14,11,-.129,-.166,-.198,-.0554,-.206,-.0416,-.107,-.445
2020,8,14,12,-.0559,-.159,-.0287,.0146,-.047,-.0339,-.055,-.18
2020,8,14,13,-.0615,-.157,-.0478,.0282,-.0572,-.0672,-.0693,-.171
2020,8,14,15,-.273,-.222,-.307,.,-.136,-.296,-.162,-.462
2020,8,14,16,-.0609,-.175,-.018,.0239,-.0384,.0898,-.0562,-.29
2020,8,14,17,-.0535,-.244,-.00616,-.0033,-.0589,-.0291,-.0523,-.174
2020,8,14,18,-.0585,-.109,-.0462,-.00681,-.00355,-.0465,-.0271,-.105
2020,8,14,19,-.0851,-.171,-.0604,-.0146,-.115,-.0351,-.067,-.225
2020,8,14,20,-.0598,-.129,-.0368,-.0342,-.0518,.00963,-.062,-.0857
2020,8,14,21,-.0629,-.133,-.0353,-.0012,-.089,-.0423,-.0435,-.0833
2020,8,14,22,-.138,-.221,-.11,-.0359,-.131,-.0947,-.105,-.298
2020,8,14,23,-.00601,-.178,.0355,.0825,-.0313,.0507,-.0603,-.0428
2020,8,14,24,-.0842,-.261,-.059,.00307,-.115,-.0616,-.114,-.163
2020,8,14,25,-.0711,-.21,-.0744,-.0111,-.0825,-.0118,-.129,-.158
2020,8,14,26,-.0734,-.219,-.0361,.0236,-.0679,-.0543,-.112,-.153
