year,month,day,statefips,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020,1,12,53,.0419,.0275,.0396,.0759,-.00269
2020,1,12,54,-.0151,-.0666,.218,-.0297,.0176
2020,1,12,55,-.0185,-.053,.164,-.0228,-.081
2020,1,12,56,-.00271,.0312,-.123,.098,-.0356
2020,1,13,1,-.0499,-.0271,.00186,-.0551,-.0621
2020,1,13,2,.0539,.113,-.102,.152,.0295
2020,1,13,4,-.0325,.00531,-.0511,-.14,.00957
2020,1,13,5,-.0382,-.0153,-.0509,-.0533,-.0825
2020,1,13,6,-.0106,-.00923,.0239,-.0367,-.0175
2020,1,13,8,.00831,.00844,.0614,-.0478,.006
2020,1,13,9,-.00505,.0693,.038,-.17,-.00462
2020,1,13,10,-.00637,-.0384,-.185,.0522,.0613
2020,1,13,11,.0307,-.102,.238,-.0834,.0135
2020,1,13,12,-.0262,-.018,-.0143,-.0492,-.0283
2020,1,13,13,-.0365,-.0481,-.0262,-.0548,-.0406
2020,1,13,15,-.0208,.0028,-.0495,-.0868,.00146
2020,1,13,16,-.00742,.00553,-.0813,-.0351,-.00371
2020,1,13,17,-.0538,-.0392,-.0957,-.0782,-.0443
2020,1,13,18,.00594,-.00217,-.0576,.126,.00448
2020,1,13,19,-.0418,.0108,.00691,-.0998,-.0693
2020,1,13,20,-.0101,-.00145,.0351,-.0377,-.0513
2020,1,13,21,-.0396,-.0293,-.0801,-.064,-.0219
2020,1,13,22,-.0439,.00258,-.0744,-.14,-.0314
2020,1,13,23,-.000648,.0465,.0194,-.0381,-.0497
2020,1,13,24,.00968,.0133,.0386,-.0891,.0609
2020,1,13,25,-.0293,-.0282,-.0349,-.0364,-.023
2020,1,13,26,-.0623,-.0414,-.00878,-.16,-.0653
2020,1,13,27,-.0383,-.0477,-.0463,-.0362,-.0417
2020,1,13,28,-.0503,-.0473,-.0368,-.0669,-.0396
2020,1,13,29,.0321,.066,.0239,.0431,.0448
2020,1,13,30,-.0177,.0174,-.0424,.0353,-.0663
2020,1,13,31,-.0437,-.0418,-.0448,-.0624,-.0321
2020,1,13,32,-.0203,-.00496,.0334,.0167,-.079
2020,1,13,33,.0047,-.00832,.124,.0361,-.0464
2020,1,13,34,-.0241,.0248,-.105,-.1,-.00078
2020,1,13,35,-.000607,.00656,.0463,-.0388,-.0256
2020,1,13,36,-.00903,.00516,.0269,-.0767,.0167
2020,1,13,37,-.0111,-.0127,-.021,-.0458,.0262
2020,1,13,38,-.109,-.148,-.147,-.0337,-.0772
2020,1,13,39,-.0158,-.00969,-.0153,-.0232,.000617
2020,1,13,40,-.0416,-.0465,-.0419,-.0459,-.0555
2020,1,13,41,-.0206,-.00614,-.00513,-.0959,.0157
2020,1,13,42,-.0107,-.0227,.00108,-.0765,-.0148
2020,1,13,44,-.00921,-.00794,.0818,-.121,-.00856
2020,1,13,45,-.0282,-.0372,-.0279,-.0578,-.0146
2020,1,13,46,-.0975,-.0218,.,-.221,-.0326
2020,1,13,47,-.0256,-.00154,.0399,-.0667,-.0382
2020,1,13,48,-.031,.00142,-.0241,-.0803,-.0292
2020,1,13,49,-.00753,.00835,-.0235,.0265,-.0543
2020,1,13,50,-.0386,-.111,.0247,.0956,-.0814
2020,1,13,51,.00855,-.00917,-.019,.0124,.0686
2020,1,13,53,-.02,-.0042,.00522,-.0669,-.0371
2020,1,13,54,-.0268,-.062,.0875,-.0471,.0412
2020,1,13,55,-.0347,-.0516,.1,-.0533,-.0852
2020,1,13,56,-.0361,.0172,-.187,.0412,-.0528
2020,1,14,1,-.0692,-.0441,-.0664,-.0818,-.0573
2020,1,14,2,.0373,.0947,-.0485,.117,.0321
2020,1,14,4,-.0101,-.00456,-.0412,-.0231,.00848
2020,1,14,5,-.0246,-.0203,-.00459,-.0315,-.0708
2020,1,14,6,-.00205,.000698,.0149,-.0176,-.00536
2020,1,14,8,.00423,.00571,.00923,-.0317,.0207
2020,1,14,9,.0155,.0504,.0603,-.0286,-.00277
2020,1,14,10,-.0038,-.0157,-.186,.144,.0526
2020,1,14,11,.0905,-.0504,.394,-.0668,.0457
2020,1,14,12,-.0138,-.0113,.014,-.0269,-.0203
2020,1,14,13,-.0289,-.0429,.000753,-.0218,-.0322
2020,1,14,15,-.0249,.00097,-.0641,-.0107,-.0238
2020,1,14,16,-.0256,-.037,-.0977,-.00357,-.0165
2020,1,14,17,-.0353,-.0242,-.0788,-.00344,-.0381
2020,1,14,18,.00967,.0216,-.112,.141,.0208
2020,1,14,19,-.0459,-.00515,-.0171,-.087,-.059
2020,1,14,20,.00152,.00954,.0107,-.0238,-.0474
2020,1,14,21,-.00787,.00597,-.00568,-.0331,-.0173
2020,1,14,22,-.0484,-.0161,-.0574,-.194,-.00941
2020,1,14,23,.0238,.0707,.0145,-.0467,-.0361
2020,1,14,24,.0415,.0463,.046,-.0185,.0708
2020,1,14,25,-.0149,-.016,-.0381,.0453,-.0226
2020,1,14,26,-.0503,-.0456,-.0000963,-.0651,-.0696
2020,1,14,27,-.0508,-.0616,-.0632,-.0543,-.0447
2020,1,14,28,-.0452,-.0606,-.0242,-.0278,-.0324
2020,1,14,29,.0311,.0633,.0531,-.0276,.047
2020,1,14,30,-.0313,.01,-.0719,-.0034,-.0665
2020,1,14,31,-.0101,-.0677,.0294,.0336,-.0183
2020,1,14,32,-.0368,.00443,.0186,.0163,-.114
2020,1,14,33,.0333,.0118,.176,.0486,-.0393
2020,1,14,34,-.0217,.0116,-.105,-.0739,.00354
2020,1,14,35,-.00911,.00839,.00602,-.0281,-.0264
2020,1,14,36,-.00561,.00555,.043,-.0364,.0053
2020,1,14,37,-.000816,-.00525,-.0164,-.0185,.0245
2020,1,14,38,-.113,-.152,-.031,-.0716,-.0756
2020,1,14,39,-.00571,.00555,-.0249,-.00162,.00143
2020,1,14,40,-.0298,-.0295,-.0551,-.025,-.0434
2020,1,14,41,-.00769,.00307,-.0253,-.0274,.00987
2020,1,14,42,-.00364,-.0158,.0029,-.0334,-.00964
2020,1,14,44,.0198,.0288,.175,-.0299,-.0047
2020,1,14,45,-.0181,-.0299,-.0091,.000479,-.0103
2020,1,14,46,-.0945,-.0433,.,-.155,-.0872
2020,1,14,47,-.022,.00187,.0069,-.05,-.0225
2020,1,14,48,-.0208,.0126,-.0166,-.0625,-.0162
2020,1,14,49,-.01,.00262,-.00468,.0263,-.0594
2020,1,14,50,-.0466,-.0988,-.00467,-.0154,-.0705
2020,1,14,51,.0561,.0203,.0406,.092,.0794
2020,1,14,53,-.0561,-.0507,-.0709,-.0743,-.06
2020,1,14,54,.0303,.00615,.0852,.0331,.0666
2020,1,14,55,-.0389,-.057,.0869,-.0343,-.0864
2020,1,14,56,-.0612,-.0288,-.237,.0201,-.0594
2020,1,15,1,-.0551,-.0278,-.0522,-.0579,-.0525
2020,1,15,2,.0363,.0632,.0454,.113,.013
2020,1,15,4,-.00366,-.016,-.0238,.01,.0197
2020,1,15,5,-.0182,-.0271,.0427,-.0102,-.0421
2020,1,15,6,-.000334,.00448,.0083,-.0108,.00168
2020,1,15,8,.00902,-.00547,.0449,-.0236,.0316
2020,1,15,9,-.00187,.0276,.0521,-.0699,-.0166
2020,1,15,10,.0284,.0017,-.00788,.125,.0461
2020,1,15,11,.115,.0283,.302,-.0178,.0692
2020,1,15,12,-.00181,.00697,.0316,-.0126,-.0141
2020,1,15,13,-.0232,-.039,-.00461,-.00338,-.0251
2020,1,15,15,-.0364,.000507,-.145,-.058,-.00957
2020,1,15,16,-.016,-.0204,-.0431,-.0321,-.00957
2020,1,15,17,-.0376,-.0299,-.0859,-.000228,-.0434
2020,1,15,18,.00499,.0193,-.103,.0954,.0361
2020,1,15,19,-.0545,-.036,-.0293,-.0609,-.0544
2020,1,15,20,-.00445,-.019,.0144,-.0144,-.0497
2020,1,15,21,-.00572,.00414,-.00982,-.0305,-.0136
2020,1,15,22,-.0462,-.00787,-.0731,-.167,-.00806
2020,1,15,23,.0163,.0418,-.0276,-.0143,.0167
2020,1,15,24,.0531,.0762,.0551,-.00708,.0807
2020,1,15,25,-.00173,-.0128,.0409,.0542,-.0179
2020,1,15,26,-.0486,-.0335,-.0288,-.0633,-.0655
2020,1,15,27,-.0381,-.0505,-.0415,-.0321,-.0388
2020,1,15,28,-.0737,-.06,.0025,-.19,-.0292
2020,1,15,29,.0337,.0735,.0416,-.0355,.0524
2020,1,15,30,-.0424,-.0297,-.0642,-.00653,-.0481
2020,1,15,31,.0427,-.0196,.149,.131,-.00482
2020,1,15,32,-.0197,.034,.00277,-.0136,-.0797
2020,1,15,33,.0157,-.0235,.106,.105,-.068
2020,1,15,34,-.0144,.0204,-.0754,-.0757,.00442
2020,1,15,35,-.00843,-.00423,.0548,-.0987,-.0109
2020,1,15,36,-.00184,.00624,.0232,.0000384,.00474
2020,1,15,37,-.00126,.0039,.0198,-.0233,-.00272
2020,1,15,38,-.107,-.154,.0037,-.0385,-.0734
2020,1,15,39,.000142,.00685,.0327,.00235,-.00492
2020,1,15,40,-.0239,-.0441,-.0156,-.00764,-.0413
2020,1,15,41,-.00493,-.00377,-.00919,.0046,.00114
2020,1,15,42,-.00916,-.0109,-.0315,-.0415,.00364
2020,1,15,44,.0101,.0319,.0236,-.012,-.00585
2020,1,15,45,-.0157,-.0272,-.0101,.0122,-.00844
2020,1,15,46,-.0746,-.0612,.,-.0918,-.0449
2020,1,15,47,-.0187,-.00449,.00539,-.0302,-.0207
2020,1,15,48,-.0197,.00703,-.0155,-.054,-.0222
2020,1,15,49,-.0266,-.0124,-.0766,.0183,-.0775
2020,1,15,50,-.0399,-.073,.0204,-.0475,-.0725
2020,1,15,51,.0604,.0395,.0446,.0707,.0856
2020,1,15,53,-.0847,-.0855,-.118,-.0823,-.0703
2020,1,15,54,.0133,.00741,-.0324,-.00278,.0806
2020,1,15,55,-.0549,-.0605,-.0117,-.0748,-.0916
2020,1,15,56,-.0646,-.0737,-.302,.0716,-.0475
2020,1,16,1,-.0504,-.0426,-.0981,-.0205,-.0447
2020,1,16,2,.0101,.0276,.0126,.0262,-.00703
2020,1,16,4,.00877,-.00428,.00538,.0177,.0381
2020,1,16,5,-.004,-.0321,.109,.0188,-.0322
2020,1,16,6,.00134,.00649,-.00375,-.0212,.0107
2020,1,16,8,.00196,-.0119,.0246,-.0441,.0308
2020,1,16,9,-.00414,.00703,-.00574,-.0311,-.0102
2020,1,16,10,.019,-.015,.0595,.0868,.0336
2020,1,16,11,.108,.02,.238,.0491,.0768
2020,1,16,12,.00257,.00188,.0283,-.00434,-.00629
2020,1,16,13,-.0211,-.0272,-.0237,-.00879,-.0204
2020,1,16,15,-.0452,.0107,-.171,-.102,-.014
2020,1,16,16,.00165,-.0035,.0207,-.00622,-.0185
2020,1,16,17,-.0387,-.0274,-.0829,-.0231,-.0391
2020,1,16,18,.00307,.00595,-.0816,.0575,.0388
2020,1,16,19,-.0575,-.0675,-.0492,-.0459,-.0571
2020,1,16,20,-.0154,-.0229,-.0161,-.0343,-.0467
2020,1,16,21,-.00713,.00231,-.0339,-.0392,-.00349
2020,1,16,22,-.0377,-.0102,-.0622,-.148,-.00172
2020,1,16,23,-.0467,-.0611,-.105,-.0691,.00822
2020,1,16,24,.0484,.0769,.0488,.00304,.0709
2020,1,16,25,.00358,-.0172,.0302,.0977,-.0143
2020,1,16,26,-.0532,-.0352,-.062,-.0669,-.0647
2020,1,16,27,-.0249,-.0305,.00855,-.0346,-.0318
2020,1,16,28,-.071,-.064,-.0319,-.151,-.0171
2020,1,16,29,.0385,.0658,.0729,-.0471,.058
2020,1,16,30,-.0402,-.0282,-.0854,-.00736,-.0421
2020,1,16,31,.0381,-.00174,.0437,.134,.00384
2020,1,16,32,-.0199,.0125,-.0369,-.0213,-.0562
2020,1,16,33,.0042,-.0593,.174,.07,-.0633
2020,1,16,34,-.00346,.0158,-.0436,-.0191,.00281
2020,1,16,35,-.0228,-.0188,-.0111,-.129,-.0247
2020,1,16,36,-.00607,-.00668,.0288,.000327,.00318
2020,1,16,37,.00569,.0117,.0417,-.00236,-.0135
2020,1,16,38,-.0975,-.158,.115,-.0274,-.0693
2020,1,16,39,-.00293,.00891,.00895,-.0134,-.00508
2020,1,16,40,-.0274,-.0712,-.00526,-.00371,-.0303
2020,1,16,41,-.012,-.015,-.0149,.00681,-.0162
2020,1,16,42,-.00969,-.00855,-.0729,-.0313,.00473
2020,1,16,44,.0141,.0563,-.0237,-.0125,.00596
2020,1,16,45,-.0103,-.0289,.0222,.0149,.00141
2020,1,16,46,-.0658,-.0594,.,-.0387,-.0467
2020,1,16,47,-.0176,-.00938,-.0185,-.0174,-.0169
2020,1,16,48,-.0161,.0055,.00104,-.056,-.0212
2020,1,16,49,-.0224,-.00789,-.048,-.0118,-.0474
2020,1,16,50,-.0842,-.104,-.00705,-.137,-.0973
2020,1,16,51,.0653,.0417,.0437,.0752,.0816
2020,1,16,53,-.0843,-.107,-.0708,-.0732,-.0828
2020,1,16,54,.0359,.0125,.114,.0213,.0811
2020,1,16,55,-.045,-.0578,.0324,-.054,-.0828
2020,1,16,56,-.052,-.106,-.215,.12,-.0282
2020,1,17,1,-.0314,-.0194,-.0697,.00773,-.039
2020,1,17,2,.00252,.00647,.0761,.0197,-.0163
2020,1,17,4,.0136,.0221,-.0436,.0267,.043
2020,1,17,5,.00715,-.0251,.101,.0433,-.00467
2020,1,17,6,.0195,.0243,.013,.00466,.0218
2020,1,17,8,.000949,.0014,-.0353,-.0269,.0463
2020,1,17,9,-.0113,-.00878,.0124,-.0435,-.016
2020,1,17,10,.011,-.000599,.00677,.0908,-.00842
2020,1,17,11,.108,.0744,.0624,.105,.0869
2020,1,17,12,.00827,.0086,.0239,-.00776,.0123
2020,1,17,13,-.0104,-.00729,-.04,.00173,-.00836
2020,1,17,15,-.045,-.0118,-.147,-.0923,-.00757
2020,1,17,16,.00282,-.0209,.0404,.0195,.00358
2020,1,17,17,-.0475,-.0365,-.0766,-.0484,-.0521
2020,1,17,18,.00746,.0267,-.0645,.0273,.0348
2020,1,17,19,-.107,-.137,-.061,-.0867,-.106
2020,1,17,20,-.0525,-.105,-.0669,-.0465,-.0502
2020,1,17,21,.0049,.0151,-.0076,-.0387,.0218
2020,1,17,22,-.019,-.0021,-.0487,-.139,.0206
2020,1,17,23,-.0735,-.0903,-.144,-.0596,.00445
2020,1,17,24,.0428,.0858,.0523,.000958,.0638
2020,1,17,25,.00015,-.00599,-.00943,.0834,-.0166
2020,1,17,26,-.0583,-.04,-.13,-.0677,-.053
2020,1,17,27,-.0554,-.0297,-.017,-.0862,-.087
2020,1,17,28,-.0359,-.0401,.00619,-.0769,.00993
2020,1,17,29,-.000221,.0168,.0127,-.102,.0584
2020,1,17,30,-.0209,-.0062,-.0587,-.0649,-.0205
2020,1,17,31,-.00183,-.0481,-.0343,.0959,-.0194
2020,1,17,32,-.000824,.0298,-.0292,-.0032,-.0119
2020,1,17,33,.0101,-.0575,.0923,.0771,-.0231
2020,1,17,34,-.00602,.00438,-.00678,-.00259,-.00674
2020,1,17,35,-.0268,-.0302,.00982,-.115,-.0162
2020,1,17,36,-.0167,-.0234,-.00592,.00403,-.00569
2020,1,17,37,.00888,.0157,.0411,.000534,-.0086
2020,1,17,38,-.116,-.192,.0589,-.0136,-.0855
2020,1,17,39,.00335,.00554,.0321,-.0218,.0042
2020,1,17,40,-.0349,-.0847,-.00277,-.00371,-.0126
2020,1,17,41,-.00522,-.00915,.00896,-.0107,-.0102
2020,1,17,42,-.00978,-.00974,-.0584,-.0406,.0132
2020,1,17,44,.00307,.0289,-.119,.0025,.00195
2020,1,17,45,.00167,-.00189,.0146,.00939,.0177
2020,1,17,46,-.101,-.103,.,-.0792,-.0976
2020,1,17,47,-.0141,-.0261,-.0191,-.00928,-.00769
2020,1,17,48,-.00733,.00802,-.00118,-.0469,-.00289
2020,1,17,49,-.0349,-.0149,-.0834,-.0177,-.0462
2020,1,17,50,-.0481,-.0198,.0567,-.112,-.0919
2020,1,17,51,.0586,.0448,.0118,.0681,.094
2020,1,17,53,-.0746,-.0992,-.0804,-.0291,-.0737
2020,1,17,54,.0217,.017,-.0283,.000449,.0803
2020,1,17,55,-.0602,-.0695,-.0213,-.0638,-.0812
2020,1,17,56,-.0341,-.0871,-.143,.0518,-.00233
2020,1,18,1,.00842,.0287,-.0573,.0537,.014
2020,1,18,2,-.0354,-.0581,.0715,-.0207,-.0255
2020,1,18,4,.018,.0268,-.013,.0247,.0415
2020,1,18,5,.0235,-.0146,.149,.0521,.0373
2020,1,18,6,.0349,.0407,.0271,.019,.0403
2020,1,18,8,.002,.00623,-.0484,-.0156,.0525
2020,1,18,9,-.0346,-.0484,.0292,-.0129,-.0809
2020,1,18,10,.000997,.00388,.0103,.0726,-.0647
2020,1,18,11,.0694,.0401,.00894,.109,.0571
2020,1,18,12,.0111,.00649,.0177,.0052,.0185
2020,1,18,13,.000618,.0119,-.0468,-.000956,.0179
2020,1,18,15,-.0363,-.0108,-.119,-.0841,-.0111
2020,1,18,16,.00742,-.0187,.0817,.0216,.0143
2020,1,18,17,-.0409,-.0338,-.0604,-.0563,-.0389
2020,1,18,18,.00477,.00928,-.0511,.0171,.0334
2020,1,18,19,-.0991,-.144,-.0418,-.0564,-.0951
2020,1,18,20,-.0114,-.0331,-.0545,-.0277,.016
2020,1,18,21,.0238,.041,.0251,-.0404,.0349
2020,1,18,22,-.000915,-.00446,-.0391,-.105,.0451
2020,1,18,23,-.0749,-.0946,-.205,-.0216,.0209
2020,1,18,24,.0263,.0355,.0345,-.00332,.0377
2020,1,18,25,-.0189,-.0106,-.0299,.0614,-.0495
2020,1,18,26,-.0666,-.0584,-.129,-.0687,-.058
2020,1,18,27,-.0742,-.0554,-.0401,-.08,-.12
2020,1,18,28,-.0153,-.0168,-.0652,-.0141,.0287
2020,1,18,29,-.00413,.0122,-.011,-.119,.0733
2020,1,18,30,-.00679,.000934,-.0719,-.0513,.00942
2020,1,18,31,.0256,-.0122,-.0102,.102,.0155
2020,1,18,32,.0147,.0439,-.0372,-.00281,.0232
2020,1,18,33,.0112,-.0739,.131,.0606,-.0154
2020,1,18,34,-.031,-.0253,-.0172,-.00133,-.0521
2020,1,18,35,-.0305,-.0524,-.00141,-.122,.00812
2020,1,18,36,-.0389,-.0575,-.0111,.00548,-.0445
2020,1,18,37,.0111,.0233,.0395,.00277,-.00656
2020,1,18,38,-.112,-.178,.044,-.0059,-.112
2020,1,18,39,-.0146,-.0203,-.00506,-.0276,-.00561
2020,1,18,40,-.0171,-.0422,-.00431,-.0163,.0185
2020,1,18,41,-.01,.000556,.00801,-.0285,-.0503
2020,1,18,42,-.027,-.0527,-.0365,-.0298,-.0272
2020,1,18,44,-.0188,.0132,-.101,-.00433,-.0344
2020,1,18,45,.0124,.0152,.0252,.0187,.0216
2020,1,18,46,-.0784,-.074,.,-.0478,-.11
2020,1,18,47,.00568,-.00637,-.00783,.0229,.0274
2020,1,18,48,.00314,.0183,.0000296,-.0306,.00662
2020,1,18,49,-.0353,-.0146,-.104,-.0194,-.0481
2020,1,18,50,-.029,.0184,.111,-.14,-.042
2020,1,18,51,.0628,.031,.0796,.0883,.0791
2020,1,18,53,-.068,-.081,-.1,-.0159,-.057
2020,1,18,54,.026,.0173,-.0579,.0465,.0581
2020,1,18,55,-.0627,-.0743,-.0497,-.0753,-.0559
2020,1,18,56,-.0192,-.0637,-.114,.0585,.00713
2020,1,19,1,.0164,.0413,-.0576,.0536,.0278
2020,1,19,2,-.0332,-.0924,.165,.00498,-.0194
2020,1,19,4,.012,.02,-.0215,.0178,.0409
2020,1,19,5,.0362,.00372,.143,.0443,.0731
2020,1,19,6,.032,.0307,.0366,.0158,.0397
2020,1,19,8,-.01,-.0179,-.0522,-.0179,.0407
2020,1,19,9,-.0328,-.0641,.0295,-.0211,-.0549
2020,1,19,10,-.00898,.00187,.00758,.0238,-.0586
2020,1,19,11,.067,.0727,.00369,.0926,.0661
2020,1,19,12,.0128,.00802,.0226,.00125,.0206
2020,1,19,13,.00446,.0185,-.043,-.00724,.0295
2020,1,19,15,-.0237,-.00556,-.118,-.0959,.0085
2020,1,19,16,.00864,-.0237,.103,.02,.0169
2020,1,19,17,-.0249,-.019,-.0575,-.062,.000161
2020,1,19,18,-.00294,-.00835,-.0547,-.0116,.0535
2020,1,19,19,-.0966,-.14,-.0375,-.0585,-.0921
2020,1,19,20,-.0146,-.04,-.0482,-.0427,.0308
2020,1,19,21,.0113,.0239,.0224,-.049,.0272
2020,1,19,22,.00823,-.0149,-.0311,-.0286,.0387
2020,1,19,23,-.0703,-.108,-.2,-.00998,.0431
2020,1,19,24,.0226,.0363,.0228,-.00761,.0326
2020,1,19,25,-.0141,-.0321,-.0464,.0502,-.00294
2020,1,19,26,-.0378,-.0237,-.12,-.0591,-.0146
2020,1,19,27,-.0739,-.0642,-.0421,-.0734,-.117
2020,1,19,28,-.0117,-.0156,-.0668,-.0253,.0401
2020,1,19,29,-.036,-.0531,-.0127,-.126,.0348
2020,1,19,30,-.00523,-.00711,-.061,-.0463,.0166
2020,1,19,31,.0129,-.0306,-.00512,.0701,.0147
2020,1,19,32,.0145,.0252,-.0231,-.0127,.0376
2020,1,19,33,.014,-.0801,.14,.0616,.00561
2020,1,19,34,-.0241,-.0296,-.0143,-.00624,-.0258
2020,1,19,35,-.0311,-.0666,-.00328,-.122,.0121
2020,1,19,36,-.0247,-.0529,-.0119,-.0000809,-.00624
2020,1,19,37,.00469,.00963,.038,.00453,-.0169
2020,1,19,38,-.0982,-.143,.0491,-.00899,-.116
2020,1,19,39,.00217,.00113,-.0102,-.0302,.0371
2020,1,19,40,-.00835,-.028,-.0115,-.0142,.0419
2020,1,19,41,.000202,.00255,.0231,-.0248,-.0196
2020,1,19,42,-.0123,-.0421,-.0322,-.0209,.00441
2020,1,19,44,-.0237,-.0187,-.136,.00953,-.0404
2020,1,19,45,.0113,.0142,.0267,.0161,.0199
2020,1,19,46,-.0685,-.0718,.,-.0542,-.0948
2020,1,19,47,.00894,-.0136,.000435,.0258,.0405
2020,1,19,48,.00634,.0173,-.00236,-.0308,.0136
2020,1,19,49,-.0286,-.0342,-.112,-.00374,.0158
2020,1,19,50,-.0226,.0264,.0821,-.173,-.000751
2020,1,19,51,.0442,.0189,.0747,.0551,.0499
2020,1,19,53,-.0597,-.0768,-.109,-.0136,-.0254
2020,1,19,54,-.00582,.000584,-.0495,-.0141,.0192
2020,1,19,55,-.0522,-.0517,-.0617,-.0718,-.0434
2020,1,19,56,-.0147,-.0651,-.101,.0395,.0209
2020,1,20,1,.0236,.0387,-.0492,.0662,.0179
2020,1,20,2,-.0161,-.104,.335,-.0289,-.0324
2020,1,20,4,-.00144,.0159,-.0373,-.00897,.00705
2020,1,20,5,.0275,.0101,.0748,.0721,.0637
2020,1,20,6,.0169,.0174,.0275,.00508,.0113
2020,1,20,8,-.0174,-.0348,-.0255,-.0151,.0128
2020,1,20,9,.00962,-.018,.00396,.0379,.0154
2020,1,20,10,-.00894,.0135,-.00748,-.0179,-.0745
2020,1,20,11,-.036,-.0152,-.15,.00825,-.00571
2020,1,20,12,.0151,.0137,.0271,.0105,.0114
2020,1,20,13,.00955,.0203,-.0112,.00705,.021
2020,1,20,15,-.0284,-.0154,-.158,-.0836,.00132
2020,1,20,16,.00516,-.0118,.153,.00703,-.0175
2020,1,20,17,-.0255,-.0116,-.0353,-.0873,-.00352
2020,1,20,18,-.00894,-.000655,-.0651,-.0709,.0607
2020,1,20,19,-.0572,-.104,.0181,.0276,-.0805
2020,1,20,20,-.0108,-.0586,-.00726,-.0106,.0282
2020,1,20,21,.0152,.0146,.00676,-.048,.0741
2020,1,20,22,.0114,.00167,-.0457,.0173,.0114
2020,1,20,23,-.000929,-.0362,-.122,-.00101,.135
2020,1,20,24,-.0237,-.00914,.00311,-.0646,-.0434
2020,1,20,25,.0368,.0174,.0247,.0131,.0642
2020,1,20,26,-.0363,-.0325,-.0917,-.0536,-.00678
2020,1,20,27,-.0564,-.0502,-.0167,-.0723,-.113
2020,1,20,28,-.0129,-.00107,-.0786,-.0167,.0227
2020,1,20,29,-.0328,-.0568,-.0428,-.0699,.0322
2020,1,20,30,.0435,.0121,.233,-.0349,.0247
2020,1,20,31,.00651,-.0377,.000526,.0596,.0193
2020,1,20,32,.0228,.0232,-.0336,-.0000601,.0621
2020,1,20,33,.0623,.0177,.135,.012,.0662
2020,1,20,34,-.000212,-.00559,.0183,-.00387,-.000275
2020,1,20,35,-.0344,-.0719,-.000205,-.122,-.0129
2020,1,20,36,.0141,-.0107,.0141,.0278,.0348
2020,1,20,37,.0048,.0189,.0572,-.00624,-.0347
2020,1,20,38,-.0618,-.0915,.157,.042,-.114
2020,1,20,39,.0242,.0201,.0299,-.0294,.0849
2020,1,20,40,-.00997,-.0199,-.0142,-.000511,.027
2020,1,20,41,.000592,.00392,.0306,-.0146,-.0216
2020,1,20,42,.00603,-.00825,-.00808,-.00582,.0461
2020,1,20,44,.0257,.0111,-.0227,.0939,.0237
2020,1,20,45,.00757,.011,.0258,.00393,.00451
2020,1,20,46,-.0205,-.0638,.,.0417,-.0451
2020,1,20,47,.00916,-.0236,.0418,.0228,.0301
2020,1,20,48,.00697,.0146,.0216,-.0363,.000678
2020,1,20,49,-.0157,-.00611,-.117,-.0095,.0283
2020,1,20,50,.0391,.099,.21,-.0802,.0338
2020,1,20,51,-.0118,-.0191,.0135,-.0267,-.00432
2020,1,20,53,-.0462,-.0463,-.0744,-.065,-.0196
2020,1,20,54,.00371,-.00568,-.000354,.049,.016
2020,1,20,55,-.0574,-.0584,-.0162,-.103,-.062
2020,1,20,56,-.000371,-.0522,-.0207,.031,-.0118
2020,1,21,1,.0369,.0613,-.0376,.113,.0277
2020,1,21,2,-.0247,-.0931,.182,.0814,-.0279
2020,1,21,4,.0113,.00647,.00893,.0431,.0113
2020,1,21,5,.0324,-.0119,.127,.0518,.0696
2020,1,21,6,.0292,.0211,.0572,.0281,.0225
2020,1,21,8,-.00222,-.0168,-.0315,.00244,.0272
2020,1,21,9,.00962,-.0328,.058,.0215,.0104
2020,1,21,10,-.0061,.0125,-.000713,.0197,-.0795
2020,1,21,11,.0117,-.00401,-.0801,.198,-.0085
2020,1,21,12,.018,-.00474,.0257,.0696,.00725
2020,1,21,13,.0209,.0358,-.032,.0365,.0155
2020,1,21,15,-.0217,-.0308,-.102,.0235,.0074
2020,1,21,16,.0146,-.00324,.0485,.0541,-.000257
2020,1,21,17,-.0114,-.0213,-.0264,.00367,-.00106
2020,1,21,18,.00731,-.00109,-.0196,-.00333,.0559
2020,1,21,19,-.0597,-.107,.0186,-.00156,-.0852
2020,1,21,20,.00455,-.0448,-.0399,.0122,.0847
2020,1,21,21,.0243,.0197,.0361,-.00304,.0664
2020,1,21,22,.0199,.00503,.00556,.0192,.018
2020,1,21,23,-.0164,-.0522,-.177,.0795,.12
2020,1,21,24,.0108,-.00556,.0141,.0767,-.0316
2020,1,21,25,.0195,-.0097,-.0704,.0971,.0414
2020,1,21,26,-.022,-.0285,-.0886,.00632,-.00483
2020,1,21,27,-.0491,-.0485,.00446,-.0231,-.0994
2020,1,21,28,.0174,.011,-.026,.0295,.0315
2020,1,21,29,-.0207,-.0521,-.0171,-.0335,.0386
2020,1,21,30,.0199,.0159,-.0356,.0159,.0259
2020,1,21,31,.0525,.0366,-.0146,.126,.0367
2020,1,21,32,.02,-.00908,.0563,.0245,.0214
2020,1,21,33,.0498,-.0339,.138,.0948,.0662
2020,1,21,34,.00353,-.0204,.026,.0235,.015
2020,1,21,35,-.0306,-.0972,.0458,-.0438,-.00493
2020,1,21,36,-.00453,-.0393,-.0271,.0329,.0203
2020,1,21,37,.0085,.00376,.0564,.0444,-.0297
