zcta,revenue_all_apr2020,revenue_all_jul2020
92129,-.268,.182
92130,-.221,-.0622
92131,-.534,-.0448
92139,-.37,-.16
92154,-.649,-.415
92173,-.696,-.261
92201,-.59,-.00172
92203,-.591,.362
92210,-.843,-.297
92211,-.561,-.389
92220,-.371,.0419
92223,-.686,-.359
92225,-.434,.0919
92227,-.706,-.264
92230,.,-.703
92231,-.312,.454
92234,-.596,.0369
92236,-.757,-.626
92240,-.519,.37
92243,-.344,-.024
92251,-.49,-.0567
92253,-.144,.38
92257,.126,.989
92258,-.0847,-.0753
92260,-.632,.0249
92262,-.773,-.137
92264,-.804,-.446
92270,-.716,-.355
92276,-.567,-.536
92277,-.6,.203
92284,-.452,.369
92301,-.561,.377
92307,-.466,-.304
92308,-.877,-.345
92311,-.524,.163
92314,-.397,.444
92315,-.84,.314
92316,-.277,.3
92320,-.0385,.0295
92324,-.4,.145
92325,-.512,-.417
92335,-.167,.169
92336,-.725,-.547
92337,-.416,.543
92345,-.558,-.148
92346,-.397,.468
92352,-.669,.463
92354,-.614,.126
92359,-.224,.137
92371,-.439,.779
92373,-.809,-.0582
92374,-.477,.097
92376,-.563,.181
92382,-.875,-.637
92392,-.46,.106
92395,-.273,.905
92399,-.468,-.148
92401,-.149,.768
92404,-.707,-.172
92405,-.143,.883
92407,-.307,.886
92408,-.361,.13
92410,-.416,.232
92411,-.415,.0342
92501,-.569,.0825
92503,-.474,.102
92504,-.359,-.0787
92505,-.757,-.526
92506,-.509,.164
92507,-.25,-.0527
92508,-.566,-.14
92509,-.389,-.296
92530,-.461,-.104
92532,-.289,-.0459
92543,-.147,.821
92544,-.444,-.236
92545,-.634,-.292
92549,-.543,.0659
92553,-.512,.602
92555,-.356,-.727
92557,-.553,.31
92562,-.484,-.237
92563,-.545,-.125
92570,-.737,-.336
92571,-.576,-.284
92582,.225,.764
92583,-.327,.779
92584,-.569,-.351
92585,-.22,-.415
92586,-.415,-.137
92590,-.434,.0114
92591,-.647,-.498
92592,-.413,-.192
92595,-.424,-.22
92596,-.721,-.516
92602,-.884,-.702
92603,-.558,-.368
92604,-.716,-.136
92606,-.571,-.272
92610,-.638,-.322
92612,-.516,-.215
92614,-.565,-.427
92618,-.499,-.0766
92620,-.0156,.409
92624,-.387,1.47
92625,-.739,-.414
92626,-.018,.0463
92627,-.59,-.283
92629,-.638,-.324
92630,-.656,-.299
92646,-.587,.0815
92647,-.55,.172
92648,-.808,-.463
92649,-.516,-.219
92651,-.889,-.428
92653,-.599,-.315
92656,-.461,-.237
92660,-.476,-.241
92661,-.979,-.861
92663,-.757,-.0702
92672,-.788,-.459
92673,-.73,-.124
92675,-.708,.351
92677,-.459,.286
92683,-.686,.181
92688,-.538,-.167
92691,-.801,-.521
92692,-.843,-.602
92694,-.731,-.59
92701,-.553,-.0619
92703,-.759,-.687
92704,-.87,-.331
92705,-.473,-.281
92706,-.566,-.239
92707,-.427,-.363
92708,-.418,-.0799
92780,-.285,-.0221
92782,-.346,.385
92801,-.0511,.555
92802,-.683,-.635
92804,-.315,-.566
92805,-.799,-.603
92806,-.354,.00367
92807,-.713,-.371
92808,-.681,-.443
92821,-.704,-.265
92831,-.523,-.231
92832,-.872,-.625
92833,-.347,-.135
92835,-.665,-.643
92840,-.457,.357
92841,-.0923,.227
92843,-.581,-.249
92844,-.809,-.599
92845,-.5,-.428
92860,-.571,-.635
92865,-.871,.0557
92866,-.577,-.0296
92867,-.49,.436
92868,-.35,.0284
92869,-.386,-.421
92870,-.555,-.187
92879,-.594,-.326
92880,-.674,-.723
92881,-.27,1.47
92882,-.418,-.046
92883,-.898,-.742
92886,-.473,-.2
92887,-.699,-.267
93001,-.812,-.549
93003,-.156,.218
93004,.0592,.0739
93010,-.676,-.269
93012,-.401,-.559
93013,-.478,.238
93015,-.558,-.0219
93021,-.621,-.472
93022,.301,-.021
93023,-.478,-.0986
93030,-.294,-.197
93033,-.479,-.384
93035,-.627,-.391
93036,-.5,.109
93041,-.559,-.477
93060,-.216,.897
93063,-.401,-.621
93065,-.175,.321
93101,-.814,-.307
93103,-.318,-.129
93105,-.963,-.701
93108,-.979,-.546
93109,-.834,-.597
93110,-.523,-.47
93111,-.533,-.282
93117,-.275,.125
93203,-.661,-.557
93210,-.0993,1.47
93212,-.446,-.0694
93215,-.501,1.47
93221,-.244,-.26
93230,-.375,.571
93240,-.0447,-.122
93245,-.329,.725
93247,-.115,.331
93249,-.363,-.146
93257,-.438,.36
93263,-.178,.36
93274,-.434,-.465
93277,-.307,.289
93280,-.243,-.736
93286,.175,.506
93291,-.555,-.625
93292,-.376,-.508
93301,-.602,.0363
93304,-.616,1.47
93305,-.271,-.237
93306,-.633,.391
93307,-.275,.129
93308,-.544,-.161
93309,-.174,.567
93311,-.363,.121
93312,-.693,-.681
93313,-.429,.0581
93314,-.248,-.111
93401,-.503,-.177
93402,.386,1.47
93405,-.287,1.1
93420,-.49,-.325
93422,-.542,-.369
93427,-.671,-.454
93428,-.828,-.766
93430,-.726,-.109
93433,-.501,-.0682
93436,-.523,-.299
93440,-.871,.0195
93441,.0867,-.229
93442,-.379,.0125
93444,-.721,-.911
93446,-.477,-.742
93449,-.488,.672
93451,-.0247,-.442
93453,.135,.103
93454,-.478,-.148
93455,-.331,-.0967
93458,-.62,-.91
93460,-.979,-.911
93463,-.808,-.238
93465,.386,-.334
93501,-.796,-.599
93505,-.371,.0766
93510,.177,-.338
93514,-.784,-.285
93534,-.553,.0309
93535,-.358,.204
93536,-.309,.675
93550,-.303,-.0129
93551,-.717,-.224
93552,-.516,-.732
93555,-.307,.248
93560,-.572,-.684
93561,-.51,-.159
93591,-.272,-.185
93610,-.843,-.596
93611,-.575,-.336
93612,-.551,-.156
93618,-.367,-.228
93619,-.497,-.521
93622,-.323,.244
93630,-.341,-.167
93631,-.286,.00282
93635,-.426,-.653
93636,.,-.176
93637,-.635,-.389
93638,-.291,.892
93644,-.634,.184
93654,-.279,-.319
93657,-.435,-.292
93662,-.452,.00685
93664,-.979,-.911
93701,-.675,-.578
93702,-.0367,.778
93703,-.179,.444
93704,-.59,-.268
93705,-.361,-.21
93706,.0683,.231
93710,-.758,-.245
93711,-.444,-.243
93720,-.521,.0779
93721,-.345,-.557
93722,-.457,-.089
93725,-.194,-.133
93726,-.637,-.403
93727,-.237,-.391
93901,-.00867,-.127
93905,-.756,-.254
93906,-.703,-.286
93907,-.477,-.217
93908,-.446,-.455
93920,-.979,-.21
93921,-.979,-.753
93923,-.309,-.0537
93924,-.204,-.596
93933,-.518,-.444
93940,-.973,-.423
93950,-.979,-.762
93953,-.115,.309
93955,-.576,-.485
93960,-.335,-.703
94002,-.86,-.507
94005,-.521,-.209
94010,-.639,-.401
94014,-.833,-.735
94015,-.925,-.614
94019,-.672,-.606
94022,-.79,-.547
94024,-.334,-.11
94025,-.766,-.715
94028,-.478,-.428
94030,-.868,-.841
94040,-.816,-.662
94041,-.574,-.683
94043,-.151,-.0346
94044,-.5,.0344
94061,-.524,-.147
94062,-.933,-.269
94063,-.525,-.0129
94065,.251,.0079
94066,-.73,-.449
94070,-.59,-.501
94080,-.683,-.588
94085,-.763,-.278
94086,-.698,-.496
94087,-.799,-.75
94089,-.75,-.718
94102,-.903,-.911
94103,-.696,-.562
94104,-.402,-.299
94105,-.817,-.756
94107,-.66,-.782
94108,-.708,-.579
94109,-.715,-.555
94110,-.591,-.476
94111,-.772,-.911
94112,-.4,-.504
94114,-.333,-.0462
94115,-.844,-.652
94116,-.572,-.781
94117,-.715,-.659
94118,-.699,-.453
94121,-.974,-.911
94122,-.279,-.038
94123,-.82,-.911
94124,-.344,-.124
94127,.,-.716
94129,-.875,-.896
94132,-.862,-.462
94133,-.534,.108
94134,-.201,.31
94301,-.819,-.688
94303,-.396,-.707
94304,.0474,.788
94306,-.777,-.558
94401,-.67,-.384
94402,-.897,-.855
94403,-.405,-.524
94404,-.222,-.439
94501,-.511,-.267
94502,-.696,-.0753
94503,-.634,-.302
94505,-.979,-.581
94506,-.756,-.44
94507,-.56,-.0142
94508,-.394,.173
94509,-.751,-.261
94510,-.596,-.221
94513,-.733,-.0686
94514,-.795,.213
94515,.386,-.115
94518,-.65,.407
94519,-.379,.0207
94520,-.845,.528
94521,-.918,-.662
94523,-.736,.285
94526,-.851,-.104
94530,-.771,.0229
94531,-.832,-.384
94533,-.494,-.534
94534,-.0736,.0663
94536,-.449,.204
94538,-.566,.416
94539,-.634,-.573
94541,-.557,-.153
94544,-.235,.506
94545,-.543,-.24
94546,-.673,-.181
94547,-.278,-.0774
94549,-.796,-.189
94550,-.618,-.411
94551,-.0937,.0445
94553,-.616,-.152
94555,-.502,-.423
94556,-.714,-.0578
94558,-.49,-.325
94559,-.404,.0295
94560,-.569,-.266
94561,-.221,.0112
94564,-.656,-.109
94565,-.47,-.0199
94566,-.561,-.372
94568,-.573,-.247
94571,-.878,-.518
94573,-.638,-.399
94574,-.008,.288
94577,-.307,.929
94578,-.316,.141
94579,-.437,-.421
94580,-.501,-.596
94582,-.839,.278
94583,.167,.404
94585,-.414,.247
94587,-.585,-.0312
94588,-.207,.534
94589,-.233,.4
94590,-.485,-.553
94591,-.632,.205
94595,-.538,-.0743
94596,-.913,-.139
94597,-.791,-.388
94598,-.962,-.612
94599,.102,-.116
94601,-.604,-.646
94602,-.641,-.379
94605,-.692,-.333
94606,-.617,-.401
94607,-.446,-.353
94608,-.363,-.156
94609,-.682,-.602
94610,-.679,-.391
94611,-.764,-.638
94612,-.709,-.383
94618,-.831,-.769
94621,.104,1.39
94702,-.604,-.297
94704,-.831,-.614
94705,-.801,-.808
94706,-.501,-.548
94707,-.562,.345
94709,-.188,.0336
94710,-.701,-.195
94804,-.664,-.476
94805,-.751,-.13
94806,-.692,-.0995
94901,-.459,-.194
94903,-.667,-.85
94904,-.793,-.335
94920,-.656,-.911
94925,-.287,-.266
94928,-.61,.562
94931,-.291,-.211
94939,-.634,-.702
94941,-.643,-.463
94945,-.71,-.556
94949,-.742,-.379
94952,-.378,-.0837
94954,-.343,-.266
94960,-.914,-.556
94965,.,-.911
95003,-.979,1.28
95008,-.56,.181
95010,-.979,-.199
95012,-.147,-.611
95014,-.816,-.828
95018,-.829,.188
95020,-.363,-.24
95023,-.533,-.628
95030,-.957,-.577
95032,-.866,-.631
95033,-.787,-.447
95035,-.472,-.0243
95037,-.43,-.294
95039,-.877,-.382
95045,-.979,-.911
95050,-.753,-.378
95051,-.77,-.0269
95054,-.342,-.33
95060,-.979,-.522
95062,-.979,-.0948
95065,-.755,.736
95066,-.971,-.102
95070,-.734,-.455
95073,-.979,.181
95076,-.0633,.2
95110,-.643,-.357
95111,-.612,-.188
95112,-.523,-.0933
95113,-.589,-.414
95116,-.713,-.557
95117,-.598,-.2
95118,-.194,.324
95119,.213,.0314
95121,-.547,-.444
95122,-.807,-.502
95123,-.917,.0928
95124,-.725,-.349
95125,-.56,-.315
95126,-.508,.278
95127,-.349,-.173
95128,-.364,-.51
95129,-.888,-.524
95131,-.53,-.293
95132,-.47,-.34
95133,-.394,-.806
95136,-.305,-.827
95138,-.531,.139
95139,-.0102,1.15
95148,-.665,-.31
95202,.0287,.46
95203,-.704,-.776
95204,-.942,.659
95205,-.336,-.467
95206,-.615,-.65
95207,-.628,.229
95209,-.498,-.0636
95210,.0102,.264
95212,-.785,-.618
95215,-.428,-.691
95219,-.587,-.885
95222,-.316,.798
95240,-.245,.289
95242,-.321,-.427
95247,-.451,.168
95301,-.798,-.801
95304,-.223,-.458
95307,-.32,-.262
95330,-.451,-.577
95336,-.759,-.622
95337,-.28,.368
95340,-.271,.134
95341,.386,.304
95348,-.552,-.866
95350,.0106,.933
95351,-.247,.156
95354,-.475,-.128
95355,-.542,-.591
95356,-.674,.012
95357,-.414,-.0367
95358,.104,.46
95360,.113,.0144
95361,-.539,-.326
95363,-.183,-.225
95366,-.512,-.28
95367,-.714,-.584
95368,-.522,-.22
95370,-.37,-.0734
95376,-.566,-.178
95377,-.577,1.03
95379,.,-.307
95380,-.531,.157
95382,-.63,.0829
95401,-.55,-.285
95403,-.5,-.269
95404,-.845,.0991
95405,-.765,-.0739
95407,-.437,-.506
95409,-.579,-.584
95421,-.462,-.563
95422,-.429,.0536
95425,-.31,-.574
95436,-.609,-.421
95437,-.504,-.448
95441,.386,-.466
95442,-.205,-.496
95445,-.586,-.0329
95448,.356,.638
95449,.,.221
95452,-.0829,-.156
95453,-.25,.419
95460,.,.218
95472,-.551,-.111
95476,-.523,-.609
95482,-.17,-.0595
95490,-.5,-.367
95492,.344,.058
95501,-.433,.122
95503,.0214,.506
95519,-.192,-.705
95521,.00527,-.364
95531,-.745,.0385
95540,-.0945,-.28
95542,-.574,-.433
95602,-.0897,.0784
95603,-.465,-.317
95605,-.459,-.393
95608,-.346,.0888
95610,-.559,-.188
95616,-.849,-.534
95618,-.704,-.158
95619,-.162,-.294
95620,-.776,-.654
95621,-.529,-.234
95624,-.241,.666
95628,-.65,-.399
95630,-.553,-.114
95632,.386,1.02
95640,.386,1.47
95642,.213,1.47
95648,-.441,-.285
95650,-.236,.494
95660,-.0257,.154
95661,-.43,.065
95662,-.657,-.321
95667,-.287,.0756
95669,.386,1.47
95670,-.246,-.0793
95673,.008,-.062
95674,-.057,-.0645
95677,-.234,.133
95678,-.617,-.0281
95682,-.377,-.195
95685,.291,1.47
95687,-.0967,-.559
95688,-.542,1.04
95691,-.275,.171
95694,-.831,-.874
95695,-.858,-.391
95742,-.628,-.221
95746,-.879,-.569
95747,-.346,.62
95757,-.387,-.115
95758,-.537,-.303
95762,-.494,-.338
95765,-.43,-.359
95776,.0857,.144
95811,-.674,-.666
95814,-.739,-.241
95815,-.79,-.259
95816,-.691,-.293
95817,-.649,.158
95818,-.626,-.505
95819,-.295,-.422
95820,-.487,-.19
95821,-.622,.0579
95822,-.386,-.00588
95823,-.529,.478
95824,-.285,.197
95825,-.425,.225
95826,-.539,-.428
95827,-.742,-.654
95828,-.526,-.352
95829,.,.0295
95831,-.706,.486
95833,-.757,-.194
95834,-.774,-.521
95835,-.506,1.47
95841,-.365,-.0908
95842,-.324,-.151
95843,-.527,-.176
95864,-.387,.261
95901,-.442,.253
95926,-.36,.628
95928,-.499,-.183
95945,-.473,-.319
95948,-.577,-.563
95949,-.979,-.911
95954,-.427,-.333
95959,-.979,-.911
95961,-.0871,.395
95963,.00153,1.47
95965,-.532,.0657
95966,-.496,-.194
95969,-.494,-.502
95973,-.675,-.527
95988,-.538,.0491
95991,-.504,-.0609
95993,-.41,-.637
96001,-.596,.0528
96002,-.577,-.33
96003,-.375,-.506
96007,-.464,-.485
96013,-.601,.0342
96051,-.903,-.354
96067,-.594,-.454
96097,-.143,.125
96101,-.523,-.0705
96130,.386,-.191
96150,-.672,-.271
96161,-.24,.212
96701,-.644,-.274
96704,.,-.911
96705,-.979,-.911
96706,-.177,-.0847
96707,-.662,-.352
96708,.,-.444
96712,.,-.724
96720,-.603,-.518
96732,-.634,-.192
96734,-.664,-.496
96740,-.74,-.266
96743,-.495,-.302
96744,-.685,-.567
96746,-.693,-.789
96748,-.372,-.231
96753,-.979,-.911
96754,-.807,-.398
96766,-.847,-.59
96768,-.731,.708
96782,-.382,.301
96786,-.504,-.0963
96789,-.758,-.103
96792,.0483,.211
96793,-.599,-.665
96797,-.54,-.176
96813,-.405,-.249
96814,-.846,-.65
96815,-.979,-.911
96816,-.696,-.664
96817,-.361,.048
96818,-.787,-.558
96819,-.384,.597
96822,-.477,.316
96825,-.624,-.561
96826,-.611,-.399
97005,-.387,-.333
97006,-.502,-.308
97007,.121,.378
97008,-.232,.302
97009,.,-.168
97013,-.00987,.231
97015,-.285,-.229
97023,-.137,.131
97027,-.441,-.287
97030,-.411,.176
97031,-.794,.134
97034,.0158,.132
97035,-.513,-.0966
97038,-.0719,.28
97045,-.145,.256
97048,-.225,-.331
97051,-.699,-.683
97055,-.225,.116
97056,-.468,-.688
97060,-.36,.114
97062,-.0812,.0475
97068,-.298,.142
97070,-.185,-.0308
97071,-.486,-.59
97080,-.225,-.0635
97086,-.292,.521
97089,.386,1
97103,-.813,-.279
97106,.386,.298
97110,-.979,-.301
97111,-.013,.0372
97114,-.0657,.453
97115,.303,.0239
97116,.076,-.218
97119,.243,.15
97123,-.263,-.117
97124,-.258,-.0665
97128,-.0117,.417
97132,.0928,.517
97138,-.979,-.419
97140,-.281,.237
97146,-.656,-.244
97201,-.238,-.473
97202,-.547,-.347
97203,-.645,-.0261
97204,-.782,-.574
97205,-.808,-.481
97206,-.152,.15
97209,-.46,-.158
97210,-.553,-.409
97211,-.741,-.43
97212,-.601,-.478
97213,-.458,.231
97214,-.555,-.00445
97215,-.49,-.252
97216,-.589,.659
97217,-.467,.0241
97218,-.473,-.0563
97219,-.166,.234
97220,-.181,.217
97221,-.979,-.896
97222,-.456,-.371
97223,-.446,-.0476
97224,-.227,-.246
97225,-.258,-.109
97227,-.868,-.489
97229,.043,.288
97230,-.381,.383
97231,-.329,-.349
97232,-.841,-.424
97233,-.711,.0262
97236,-.307,-.315
97239,-.751,-.37
97266,-.317,.496
97267,-.191,.286
97301,-.442,-.0532
97302,-.346,-.186
97303,.182,.555
97304,.294,.766
97305,-.294,-.0761
97306,-.15,.00375
97317,-.0392,-.133
97321,.181,.875
97322,-.358,.254
97325,-.829,-.911
97330,-.451,-.114
97331,-.794,-.564
97333,-.3,.019
97338,.386,.728
97341,-.979,-.536
97342,-.979,-.911
97351,-.009,.83
97355,-.362,.327
97361,.26,1.47
97365,-.741,-.314
97367,-.974,.031
97370,.0843,.323
97378,.0574,.651
97381,-.272,-.326
97383,-.135,-.118
97385,-.757,-.7
97392,-.154,-.465
97394,-.173,.00177
97401,-.27,-.0367
97402,-.309,.601
97403,-.758,-.617
97404,-.354,.0362
97405,-.159,.22
97408,-.711,-.258
97411,-.202,.545
97415,-.922,-.734
97420,-.298,.253
97423,-.39,.491
97424,-.382,.126
97426,.25,.655
97435,.,.479
97439,-.444,.378
97448,.11,.37
97457,-.105,.045
97459,-.329,.5
97470,-.173,.162
97471,-.0684,.595
97477,-.278,.259
97478,-.0883,.334
97479,-.371,-.148
97501,-.01,.141
97502,-.0469,-.206
97503,-.228,-.42
97504,-.318,.156
97520,-.524,-.377
97524,-.0339,-.0505
97526,-.331,.294
97527,-.252,-.0602
97530,-.461,-.513
97540,-.0193,-.124
97601,-.373,.216
97603,-.217,.497
97701,-.263,.31
97702,-.366,.31
97707,-.474,-.236
97731,-.853,-.5
97739,-.474,-.0937
97756,-.219,-.0978
97759,-.382,.454
97801,-.195,.459
97814,.386,.528
97818,-.732,-.909
97838,-.285,.313
97850,.224,.995
97862,-.0896,.405
97882,.188,.448
97913,-.161,.285
97914,-.595,-.221
98001,-.288,-.31
98002,-.61,-.265
98003,-.735,-.12
98004,-.659,-.168
98005,-.91,-.703
98006,-.833,.204
98007,-.504,.21
98008,-.106,.26
98010,-.452,-.244
98011,-.776,-.0892
98012,-.685,-.516
98019,-.715,-.554
98020,-.62,.376
98021,.365,.797
98022,-.358,.00137
98023,-.365,.0234
98024,-.373,.802
98026,-.684,-.425
98027,-.508,-.306
98028,-.532,-.317
98029,.,-.217
98030,-.462,-.275
98031,-.622,-.189
98032,-.68,-.214
98033,-.305,-.0728
98034,-.643,-.475
98036,-.402,-.0634
98037,-.469,.084
98038,-.548,.0932
98040,-.557,-.574
98042,-.471,-.113
98043,-.492,.151
98045,-.889,-.858
98047,-.0337,.199
98052,-.453,-.349
98053,-.555,-.369
98055,-.592,-.308
98056,-.657,-.394
98057,-.776,-.631
98058,-.694,.374
98059,-.296,.306
98065,-.792,-.479
98070,-.428,-.388
98072,-.548,-.273
98074,-.832,-.561
98087,-.345,.792
98092,-.724,-.431
98101,-.604,-.625
98102,-.777,-.536
98103,-.572,-.569
98104,-.608,-.344
98105,-.358,-.466
98106,-.489,-.686
98107,-.569,-.296
98108,-.407,-.217
98109,-.729,-.62
98110,-.463,-.355
98112,-.688,.286
98115,-.299,-.0785
98116,-.711,-.551
98117,-.749,-.369
98118,-.438,-.165
98119,-.452,-.194
98121,-.951,-.85
98122,-.757,-.799
98125,-.762,-.549
98126,-.526,-.251
98133,-.804,-.56
98134,-.618,-.0902
98136,-.7,.0117
98144,-.835,-.0178
98146,-.51,-.538
98148,.,-.911
98155,-.772,-.663
98166,-.702,-.442
98168,-.48,-.116
98178,-.492,.318
98188,-.863,-.52
98195,-.613,-.507
98198,-.671,-.382
98201,-.613,-.208
98203,-.83,-.484
98204,-.518,-.0419
98208,-.681,-.477
98221,-.721,.106
98223,-.511,-.315
98225,-.513,-.267
98226,-.498,-.13
98229,-.708,-.637
98230,-.827,-.911
98232,-.652,.293
98233,-.628,-.00495
98236,-.102,.474
98248,.0517,1.47
98249,-.652,-.161
98250,-.8,-.753
98257,-.979,-.424
98258,-.564,-.504
98260,-.484,-.291
98264,-.464,-.458
98270,-.642,-.373
98271,-.45,-.104
98272,-.175,.153
98273,-.716,-.251
98274,.386,1.47
98275,-.807,-.417
98277,-.566,-.572
98284,-.55,-.169
98290,-.437,-.35
98292,-.456,-.253
98296,-.634,-.124
98310,-.142,.239
98311,-.0932,.294
98312,-.16,.644
98321,-.346,.159
98327,-.916,-.5
98332,-.568,-.0625
98335,-.49,-.286
98338,-.452,.275
98346,-.657,-.155
98360,-.313,.145
98362,-.635,-.184
98365,.,1.12
98366,-.468,-.0348
98368,-.285,.571
98370,-.713,-.0124
98371,-.331,.0128
98372,-.668,-.637
98373,-.719,.161
98374,-.279,1.24
98375,-.559,-.554
98382,-.561,.655
98383,-.46,.0628
98387,-.0732,.0893
98390,-.45,-.418
98391,-.383,-.171
98402,-.0387,-.162
98404,-.448,-.0754
98405,-.49,-.575
98406,-.702,-.518
98407,-.586,-.348
98408,-.584,.0928
98409,-.442,-.372
98418,-.646,-.538
98421,-.013,.0892
98424,-.392,-.559
98444,-.664,-.341
98445,-.658,-.229
98466,-.432,-.218
98467,.0487,1.47
98499,-.434,-.173
98501,-.385,.0195
98502,-.902,-.582
98503,-.541,-.262
98506,-.714,-.794
98512,-.499,-.0257
98516,-.683,-.52
98520,-.441,-.201
98531,-.283,.4
98532,-.364,.0809
98541,-.371,-.0946
98550,-.112,1.39
98563,-.247,-.407
98564,-.757,-.45
98569,-.979,.0984
98579,.271,.358
98597,-.0912,-.0042
98604,-.719,-.638
98607,-.462,-.194
98611,.137,.644
98626,-.189,.623
98632,-.384,.0729
98642,-.652,-.805
98660,-.4,.293
98661,-.436,.234
98662,-.755,-.296
98663,-.496,-.403
98664,-.566,-.0567
98665,-.679,-.298
98671,-.623,-.446
98674,.0728,-.253
98682,-.44,-.251
98683,-.711,-.711
98684,-.515,.147
98685,-.527,-.139
98686,-.77,-.659
98801,-.431,.0351
98812,-.371,.154
98816,-.774,-.355
98823,-.312,.747
98826,-.979,.0161
98837,-.395,.546
98840,.0292,-.175
98841,-.432,.0771
98848,-.589,.553
98855,-.214,-.0853
98856,-.319,-.446
98862,-.286,.244
98901,-.604,-.38
98902,-.489,-.316
98903,-.233,-.0348
98908,-.624,.114
98926,-.579,-.476
98930,-.0979,-.14
98942,-.444,-.309
98944,-.508,.0729
98948,-.317,-.113
99001,-.819,-.765
99004,-.427,-.155
99006,.386,.849
99016,-.711,.126
99019,-.568,.269
99022,-.568,-.254
99027,-.318,-.257
99036,.386,1.47
99037,-.729,.0777
99114,-.331,.261
99133,-.0482,.471
99156,-.482,.00707
99163,-.827,-.628
99201,-.617,-.435
99202,-.328,-.0124
99203,-.462,.265
99204,-.538,-.514
99205,-.268,.205
99206,-.295,.0183
99207,-.862,-.494
99208,-.315,.357
99212,-.535,-.275
99216,-.391,.031
99217,.,-.2
99218,-.452,.0993
99223,-.736,-.61
99224,-.655,.0787
99301,-.2,-.238
99320,-.307,.23
99323,-.376,-.567
99324,-.441,-.208
99336,-.637,.0869
99337,.,-.618
99344,-.511,-.643
99350,-.198,-.0683
99352,-.402,.00741
99354,-.0807,.327
99357,-.214,.362
99362,-.115,-.54
99501,-.433,.391
99502,.,-.172
99503,-.637,.139
99504,-.459,-.0244
99507,-.574,-.0128
99508,-.264,-.138
