year,month,day_endofweek,statefips,merchants_all,revenue_all,merchants_professional,revenue_professional,merchants_health,revenue_health,merchants_food_accommodation,revenue_food_accommodation,merchants_other_services,revenue_other_services,merchants_retail,revenue_retail
2021,8,15,46,-.13,-.3,.,.,.,.,.,.,-.288,-.935,.,.
2021,8,15,47,.00342,.17,-.0522,-.425,-.00958,-.204,.,.,-.0229,-.0215,.133,.888
2021,8,15,48,.00631,-.0303,-.00722,-.3,-.0142,-.0538,.045,.0647,.0755,.0271,.0249,.056
2021,8,15,49,.0918,.0657,.0992,-.0149,-.0115,-.201,.0169,.218,.0548,.167,.,.
2021,8,15,50,-.382,-.353,.,.,.,.,-.327,-.225,-.4,-.459,.,.
2021,8,15,51,-.0931,-.17,-.176,-.285,.0482,-.0699,-.0415,-.195,-.153,.0232,-.0803,.00767
2021,8,15,53,-.11,-.194,-.232,-.516,-.13,-.13,.0691,-.0906,-.255,-.216,-.0769,.0802
2021,8,15,54,.000796,-.284,.,.,.,.,-.277,-.396,.241,.116,.0651,.135
2021,8,15,55,-.0496,-.466,-.16,-1.13e-06,-.0841,-.0259,-.0265,-.246,-.00408,-.302,-.0253,.0763
2021,8,15,56,-.157,-.222,.,.,.,.,-.109,.044,-.301,-.362,.00701,-.173
2021,8,22,1,.016,.0148,-.0201,-.66,-.027,-.223,.0631,.148,.0962,.181,.0824,.27
2021,8,22,2,-.0511,-.0164,.,.,-.0508,.115,-.0864,-.229,-.0379,.613,-.128,.541
2021,8,22,4,.0457,.183,.0995,.131,.0276,-.136,.,.,-.00569,-.169,.179,.163
2021,8,22,5,.103,.0392,.291,-.165,.0331,-.149,-.027,.0509,.189,-.191,.085,.624
2021,8,22,6,-.117,-.246,-.124,-.447,.,.,.000221,-.105,-.271,-.403,-.0274,-.0408
2021,8,22,8,.0251,.0651,-.215,-.349,.116,.00571,.0236,-.187,.0823,-.0553,.0836,.414
2021,8,22,9,-.0811,.0108,-.0916,-.102,-.0712,-.346,.0539,-.359,-.118,-.0527,.,.
2021,8,22,10,-.0111,-.344,.,.,.181,-.344,.111,-.135,-.0649,-.392,-.114,-.117
2021,8,22,11,-.342,-.765,.,.,-.183,-.393,.,.,-.452,-.891,-.0469,-.322
2021,8,22,12,.0269,.0119,-.0466,-.341,-.0569,-.198,.00121,.146,.123,.105,.1,.11
2021,8,22,13,.0125,.00508,.00968,-.489,-.0138,-.473,-.131,-.0692,.0508,.0922,.0735,.276
2021,8,22,15,-.0501,.0465,.,.,.,.,-.11,-.0134,-.133,-.62,.101,.782
2021,8,22,16,-.102,-.129,.0256,-.657,-.244,-.219,.0229,-.0339,-.0631,-.177,.0607,.416
2021,8,22,17,-.173,-.165,-.111,-.302,-.142,-.466,-.0258,-.333,-.345,-.546,-.131,-.083
2021,8,22,18,-.0391,.0357,-.117,-.394,-.0709,-.15,.0274,-.0623,-.0141,-.0841,-.0714,.396
2021,8,22,19,-.00586,.0846,-.0575,-.268,-.135,-.0754,.,.,.024,.143,.0424,.309
2021,8,22,20,-.0294,-.0131,-.00301,-.222,-.128,.241,-.138,-.271,-.045,-.187,.0876,-.0505
2021,8,22,21,-.158,-.192,-.0738,-.571,-.197,.181,.145,-.254,-.371,-.546,.000611,.534
2021,8,22,22,-.00943,.219,-.0892,-.116,-.171,-.0497,-.0833,.151,.037,.376,.0718,.397
2021,8,22,23,-.0618,-.0596,.,.,.,.,.184,-.441,.0218,-.109,-.0801,.213
2021,8,22,24,-.037,-.0919,-.0913,-.744,.11,-.125,-.0543,.0679,-.112,.0695,-.0187,.492
2021,8,22,25,-.0745,-.199,-.115,-.555,-.129,-.236,.00414,-.181,-.077,-.00999,-.0454,.313
2021,8,22,26,.0401,.189,.0522,.0269,-.0474,-.289,.,.,.137,-.0126,.000909,.502
2021,8,22,27,-.154,-.187,-.24,-.1,-.197,-.183,.,.,-.196,-.334,.112,.208
2021,8,22,28,.0722,.129,-.162,.0503,.,.,.,.,.0215,.356,.121,.268
2021,8,22,29,.0303,.112,-.0371,-.349,-.0567,-.0302,-.0488,.218,.148,.655,.134,.432
2021,8,22,30,-.0216,-.286,.,.,-.126,-.182,.178,-.372,-.0803,-.253,.0367,-.0428
2021,8,22,31,-.0665,.0662,.0165,-.408,-.232,-.64,.012,-.146,.0113,.165,-.0593,.118
2021,8,22,32,-.216,-.0857,.0153,-.142,-.0263,.00391,-.512,-.108,-.186,-.267,-.119,.391
2021,8,22,33,-.226,.0503,-.208,.177,.,.,-.137,.0795,-.0932,-.349,-.264,.395
2021,8,22,34,-.153,.105,-.125,.0794,-.299,-.351,-.0908,-.173,-.0771,-.168,.,.
2021,8,22,35,-.278,-.2,-.297,.226,-.267,.345,.,.,-.469,-.742,-.192,.11
2021,8,22,36,-.0016,-.0202,-.0545,.0326,.0407,-.0314,-.0246,-.261,-.0566,-.00822,.102,.279
2021,8,22,37,-.0358,.0245,-.109,-.0686,-.121,-.319,.00667,-.0865,-.0792,-.0498,.0749,.147
2021,8,22,38,.0864,-.235,.,.,-.00676,-.212,-.0601,-.124,.0339,-.0664,.,.
2021,8,22,39,.0235,.158,-.17,-.236,-.13,-.153,.167,-.0205,.0837,.386,.0883,.492
2021,8,22,40,.0862,-.0269,.00681,-.343,-.0806,-.172,.0681,-.132,.0217,.5,.,.
2021,8,22,41,-.107,.021,-.297,-.41,-.0861,-.264,-.039,.0979,-.197,-.309,.00303,.438
2021,8,22,42,-.0359,-.186,.105,-.502,.00759,-.0222,-.105,-.274,-.0977,.0571,.0478,.5
2021,8,22,44,.0684,-.141,.129,-.77,.429,-.293,.00306,-.0495,-.31,-.196,.125,.583
2021,8,22,45,-.0204,.117,-.108,-.356,-.109,-.214,.,.,.0285,.313,.0198,.378
2021,8,22,46,-.131,-.278,.,.,.,.,.,.,-.295,-.935,.,.
2021,8,22,47,.00691,.198,-.0627,-.384,-.0206,-.205,.,.,-.0257,.0146,.149,.919
2021,8,22,48,.00565,-.00221,-.0187,-.326,-.0144,.0126,.0453,.0597,.0692,.0451,.0326,.133
2021,8,22,49,.101,.0758,.0876,-.0301,-.0156,-.209,.0233,.258,.0473,.0561,.,.
2021,8,22,50,-.404,-.335,.,.,.,.,-.361,-.194,-.419,-.458,.,.
2021,8,22,51,-.0985,-.19,-.174,-.253,.032,-.0852,-.0256,-.198,-.164,.00137,-.0834,-.0579
2021,8,22,53,-.113,-.178,-.237,-.501,-.135,-.104,.0691,-.0738,-.26,-.244,-.0794,.133
2021,8,22,54,-.0151,-.263,.,.,.,.,-.274,-.44,.243,.326,.0505,.124
2021,8,22,55,-.0507,-.156,-.178,-.0406,-.0927,.067,-.0341,-.254,.00353,-.251,-.0255,.079
2021,8,22,56,-.168,-.29,.,.,.,.,-.113,-.105,-.304,-.392,-.0016,-.152
2021,8,29,1,.0223,.00638,-.0392,-.7,-.0195,-.235,.0639,.177,.113,.175,.0928,.26
2021,8,29,2,.0133,-.07,.,.,.0422,.0158,-.0515,-.199,.106,.415,-.145,.622
2021,8,29,4,.0491,.14,.0965,.201,.0488,-.125,.,.,-.00237,-.235,.166,.144
2021,8,29,5,.0996,.00552,.282,-.18,.0199,-.119,-.0188,.0187,.198,-.249,.0563,.502
2021,8,29,6,-.118,-.262,-.13,-.417,.,.,.00151,-.0931,-.273,-.408,-.0222,-.0354
2021,8,29,8,.0304,-.0131,-.255,-.35,.141,-.00382,.0216,-.21,.0896,-.153,.0951,.294
2021,8,29,9,-.09,-.00401,-.0714,-.243,-.0681,-.307,.0482,-.315,-.119,-.024,.,.
2021,8,29,10,-.00333,-.397,.,.,.198,-.431,.164,-.112,-.101,-.41,-.104,-.184
2021,8,29,11,-.341,-.568,.,.,-.165,-.482,.,.,-.422,-.872,-.0212,-.202
2021,8,29,12,.0303,.0125,-.0458,-.381,-.0442,-.129,.0024,.236,.139,.143,.102,.0927
2021,8,29,13,.0103,-.0464,-.00578,-.498,-.0136,-.445,-.138,-.114,.046,.028,.0817,.206
2021,8,29,15,-.041,-.0284,.,.,.,.,-.0914,-.0776,-.155,-.636,.0931,.696
2021,8,29,16,-.114,-.167,.00644,-.708,-.262,-.215,.0243,-.0448,-.0696,-.177,.0718,.384
2021,8,29,17,-.17,-.226,-.116,-.36,-.152,-.475,-.0279,-.317,-.335,-.571,-.118,-.129
2021,8,29,18,-.0318,.0387,-.105,-.316,-.0538,-.12,.0274,-.106,.00099,-.1,-.0745,.347
2021,8,29,19,.00473,.0276,-.102,-.359,-.112,-.15,.,.,.0212,.0981,.0499,.193
2021,8,29,20,-.0347,-.0833,-.134,-.402,-.131,.147,-.12,-.298,-.0266,-.131,.102,-.0559
2021,8,29,21,-.156,-.197,-.0817,-.566,-.194,.208,.136,-.254,-.372,-.609,-.00705,.41
2021,8,29,22,-.0146,.0845,-.0609,-.146,-.149,-.0572,-.098,.0268,.0188,.0462,.0695,.274
2021,8,29,23,-.0485,.0416,.,.,.,.,.184,-.416,.0499,-.163,-.074,.303
2021,8,29,24,-.0318,-.163,-.0578,-.744,.113,-.13,-.0522,.0647,-.122,-.0146,-.0168,.257
2021,8,29,25,-.0707,-.206,-.141,-.631,-.128,-.189,.0206,-.127,-.0786,-.0349,-.0395,.259
2021,8,29,26,.031,.158,-.014,-.15,-.0415,-.251,.,.,.138,.0131,.000378,.418
2021,8,29,27,-.162,-.22,-.27,-.111,-.212,-.151,.,.,-.194,-.309,.124,.104
2021,8,29,28,.0718,.0831,-.125,.0757,.,.,.,.,.00339,.196,.149,.279
2021,8,29,29,.0463,.0422,-.0511,-.368,-.0357,-.0616,-.0392,.15,.181,.621,.136,.328
2021,8,29,30,-.0277,-.279,.,.,-.127,-.241,.175,-.408,-.0846,-.286,.0488,-.0388
2021,8,29,31,-.0563,-.0174,.0215,-.34,-.222,-.506,.0112,-.16,.00581,-.0188,-.0593,.138
2021,8,29,32,-.219,-.0915,.00779,-.0783,-.0251,-.00638,-.514,-.157,-.205,-.238,-.104,.273
2021,8,29,33,-.211,.0315,-.19,.231,.,.,-.102,.0218,-.0764,-.343,-.279,.209
2021,8,29,34,-.148,.0718,-.0954,.171,-.276,-.379,-.0904,-.112,-.0781,-.142,.,.
2021,8,29,35,-.282,-.243,-.304,.167,-.258,.226,.,.,-.474,-.743,-.201,.0785
2021,8,29,36,.00437,-.0532,-.0376,-.0158,.0372,-.0513,-.0177,-.252,-.0456,-.0229,.105,.188
2021,8,29,37,-.0424,-.0609,-.166,-.125,-.134,-.356,.00875,-.144,-.0754,-.117,.0708,.0854
2021,8,29,38,.0776,-.223,.,.,.00149,-.25,-.0455,-.0832,.0125,-.00777,.,.
2021,8,29,39,.0281,.143,-.164,-.281,-.132,-.125,.172,-.027,.104,.369,.0805,.481
2021,8,29,40,.102,-.0487,-.000303,-.34,-.0578,-.149,.068,-.134,.0276,.668,.,.
2021,8,29,41,-.113,-.00185,-.334,-.417,-.0912,-.227,-.0391,.122,-.208,-.351,.00546,.386
2021,8,29,42,-.0345,-.2,.134,-.473,.023,-.0246,-.104,-.278,-.0959,.0541,.0516,.533
2021,8,29,44,.0485,-.104,.0662,-.763,.357,-.276,-.0267,.0835,-.327,-.266,.154,.582
2021,8,29,45,-.0169,.0502,-.147,-.415,-.088,-.267,.,.,.0376,.328,.0308,.298
2021,8,29,46,-.135,-.258,.,.,.,.,.,.,-.298,-.934,.,.
2021,8,29,47,.01,.0787,-.0553,-.474,-.0236,-.234,.,.,-.00077,-.0979,.153,.717
2021,8,29,48,.00269,-.0366,-.0319,-.34,-.0138,-.0346,.0434,.0493,.0663,.0132,.029,.109
2021,8,29,49,.104,.0474,.129,-.000555,-.00145,-.226,.0109,.28,.0521,.00775,.,.
2021,8,29,50,-.362,-.376,.,.,.,.,-.299,-.279,-.381,-.399,.,.
2021,8,29,51,-.0975,-.217,-.166,-.197,.041,-.0845,-.0305,-.209,-.16,-.115,-.0823,-.106
2021,8,29,53,-.116,-.195,-.24,-.495,-.134,-.0997,.0685,-.0638,-.261,-.285,-.0745,.0641
2021,8,29,54,-.0124,-.312,.,.,.,.,-.287,-.429,.232,.223,.0525,-.00167
2021,8,29,55,-.0522,-.168,-.175,-.0985,-.0789,.0469,-.0439,-.252,.00253,-.329,-.0253,.0389
2021,8,29,56,-.143,-.317,.,.,.,.,-.12,-.145,-.27,-.41,.0196,-.251
2021,9,5,1,.0312,.135,-.00572,-.679,-.0366,-.0419,.085,.377,.132,.332,.0941,.412
2021,9,5,2,.0223,.172,.,.,.103,.616,-.0266,-.134,.0127,.82,-.14,.979
2021,9,5,4,.0601,.266,.106,.25,.0478,.0619,.,.,.012,-.0802,.168,.25
2021,9,5,5,.122,.223,.28,.0349,.0448,.0888,-.0000783,.201,.214,-.196,.103,.886
2021,9,5,6,-.106,-.171,-.116,-.347,.,.,.00807,-.0325,-.263,-.304,-.00976,.117
2021,9,5,8,.0502,.159,-.203,-.26,.162,.228,.0429,-.131,.11,.0139,.11,.484
2021,9,5,9,-.0762,.266,.0174,.23,-.0689,-.155,.0365,-.264,-.101,.218,.,.
2021,9,5,10,.0233,-.247,.,.,.202,-.184,.0945,.0839,-.112,-.397,-.0306,.102
2021,9,5,11,-.342,-.696,.,.,-.154,-.287,.,.,-.436,-.885,-.0488,-.0788
2021,9,5,12,.0388,.0748,-.038,-.362,-.0401,-.149,-.000101,.274,.151,.224,.112,.143
2021,9,5,13,.0114,.0168,-.0513,-.443,-.00811,-.45,-.143,-.0502,.0569,.0942,.0749,.292
2021,9,5,15,-.0316,.0233,.,.,.,.,-.102,-.0277,-.151,-.594,.116,.697
2021,9,5,16,-.0956,.00165,.0143,-.442,-.239,-.07,.0215,.0936,-.0543,-.0524,.0968,.659
2021,9,5,17,-.156,-.0813,-.0525,-.233,-.139,-.385,-.0237,-.241,-.331,-.446,-.111,.0175
2021,9,5,18,-.016,.161,-.0895,-.273,-.0348,.0176,.0255,-.0257,.0114,.0519,-.0573,.482
2021,9,5,19,.0204,.217,-.055,-.194,-.109,.0865,.,.,.0464,.39,.0544,.41
2021,9,5,20,.00366,.142,.0124,-.122,-.0945,.915,-.0975,-.223,.00648,-.054,.137,.0671
2021,9,5,21,-.144,-.0799,.00412,-.468,-.184,.432,.161,-.206,-.373,-.52,.00667,.663
2021,9,5,22,-.237,.0288,-.273,-.332,-.373,-.136,-.263,.0652,-.276,-.15,-.16,.218
2021,9,5,23,-.054,.0964,.,.,.,.,.167,-.359,.0421,.00808,-.0699,.538
2021,9,5,24,-.0207,.0351,-.0692,-.739,.0967,.0452,-.0398,.128,-.087,.122,-.0016,.706
2021,9,5,25,-.0653,-.0679,-.127,-.462,-.124,.0103,.0171,-.121,-.068,.228,-.0356,.556
2021,9,5,26,.0421,.375,.114,.126,-.0485,-.0676,.,.,.146,.149,.00464,.704
2021,9,5,27,-.146,-.0946,-.231,.0543,-.19,.0163,.,.,-.184,-.194,.146,.217
2021,9,5,28,.0739,.141,-.0873,-.201,.,.,.,.,.00184,.267,.148,.379
2021,9,5,29,.0551,.194,-.0236,-.271,-.0267,.105,-.0398,.284,.196,.75,.149,.5
2021,9,5,30,-.0237,-.217,.,.,-.12,.0062,.147,-.419,-.0533,-.0918,.0737,.191
2021,9,5,31,-.0521,.116,.0197,-.142,-.242,-.387,.0112,-.045,.0349,.435,-.0274,.19
2021,9,5,32,-.204,.0283,.032,-.00783,-.00659,.253,-.519,-.135,-.186,-.251,-.0775,.603
2021,9,5,33,-.21,.161,-.105,.0397,.,.,-.113,.168,-.109,-.118,-.252,.499
2021,9,5,34,-.146,.246,-.0233,.358,-.283,-.263,-.101,-.0905,-.0771,-.0161,.,.
2021,9,5,35,-.27,-.00386,-.27,.462,-.23,.887,.,.,-.44,-.752,-.193,.393
2021,9,5,36,.0141,.0656,.0131,.227,.059,.124,-.02,-.23,-.042,.133,.12,.359
2021,9,5,37,-.0123,.242,-.119,.135,-.105,-.111,.014,-.0328,-.0521,.162,.0929,.317
2021,9,5,38,.0645,-.111,.,.,-.041,-.0266,-.081,-.191,.0125,.2,.,.
2021,9,5,39,.0398,.287,-.158,-.261,-.125,-.00769,.17,.0219,.114,.631,.101,.661
2021,9,5,40,.104,.128,-.0361,-.285,-.0755,.151,.0646,-.0887,.0311,.783,.,.
2021,9,5,41,-.0974,.124,-.27,-.396,-.077,-.104,-.031,.211,-.188,-.306,.0117,.59
2021,9,5,42,-.0175,-.0593,.141,-.34,.0552,.218,-.0983,-.255,-.089,.262,.0683,.945
2021,9,5,44,.046,.019,.319,-.709,.374,-.176,-.0262,.145,-.344,-.0927,.14,.926
2021,9,5,45,-.0062,.178,-.112,-.333,-.101,-.233,.,.,.0607,.462,.0293,.446
2021,9,5,46,-.109,-.199,.,.,.,.,.,.,-.28,-.918,.,.
2021,9,5,47,.0238,.253,-.0383,-.397,-.00376,-.0543,.,.,.00172,.0354,.17,1.04
2021,9,5,48,.0156,.101,-.0000511,-.293,.0028,.157,.0455,.151,.0822,.174,.0413,.264
2021,9,5,49,.125,.249,.144,.296,-.00171,-.0924,.0165,.358,.067,.248,.,.
2021,9,5,50,-.372,-.238,.,.,.,.,-.299,-.063,-.404,-.377,.,.
2021,9,5,51,-.0847,-.0435,-.143,-.111,.0749,.176,-.0267,-.134,-.155,.117,-.0823,.173
2021,9,5,53,-.106,-.0855,-.227,-.381,-.117,-.0154,.0783,.037,-.243,-.142,-.0752,.229
2021,9,5,54,.00779,-.226,.,.,.,.,-.274,-.389,.257,.364,.0813,.132
2021,9,5,55,-.0367,-.0243,-.142,.21,-.0615,.207,-.0301,-.173,.0119,-.121,-.00458,.204
2021,9,5,56,-.143,-.242,.,.,.,.,-.118,-.0683,-.248,-.295,.0196,-.102
2021,9,12,1,.0237,-.0158,-.0387,-.726,-.0341,-.352,.0747,.189,.132,.169,.0885,.262
2021,9,12,2,.0241,.0303,.,.,.0781,-.00125,-.0266,-.134,.114,.71,-.169,.852
2021,9,12,4,.0429,.145,.0436,.105,.0145,-.206,.,.,.00693,-.198,.168,.0839
2021,9,12,5,.113,.0493,.257,-.324,.00552,-.188,.0113,.0754,.212,-.18,.0864,.64
2021,9,12,6,-.115,-.22,-.157,-.469,.,.,.00734,-.0584,-.27,-.398,-.015,.0635
2021,9,12,8,.0301,.0268,-.25,-.359,.148,-.0523,.0426,-.138,.0913,-.105,.0805,.345
2021,9,12,9,-.0959,.0908,-.0412,-.375,-.0532,-.371,.0165,-.326,-.124,-.0358,.,.
2021,9,12,10,-.0225,-.31,.,.,.202,-.493,.136,.0582,-.165,-.528,-.098,.0456
2021,9,12,11,-.359,-.641,.,.,-.194,-.482,.,.,-.425,-.868,-.0952,-.221
2021,9,12,12,.0296,-.0168,-.0627,-.439,-.0445,-.263,-.00184,.203,.132,.0491,.111,.0879
2021,9,12,13,.0104,-.0599,-.0317,-.533,-.0114,-.557,-.136,-.0783,.0522,-.032,.0835,.233
2021,9,12,15,-.0306,-.0151,.,.,.,.,-.0919,-.0363,-.143,-.629,.108,.71
2021,9,12,16,-.0978,-.192,-.0383,-.743,-.24,-.3,.0651,-.0115,-.0606,-.187,.0613,.444
2021,9,12,17,-.167,-.15,-.0789,-.362,-.157,-.538,-.0188,-.297,-.335,-.557,-.121,-.00247
2021,9,12,18,-.0351,.0101,-.122,-.474,-.0363,-.195,.0235,-.0678,-.0173,-.116,-.0645,.408
2021,9,12,19,.0103,.098,-.108,-.428,-.12,-.293,.,.,.0446,.131,.0518,.358
2021,9,12,20,-.0149,-.0548,-.0524,-.253,-.104,.206,-.109,-.246,-.00922,-.202,.114,-.0495
2021,9,12,21,-.16,-.177,-.14,-.615,-.2,.0854,.159,-.251,-.387,-.551,.00764,.512
2021,9,12,22,-.0943,.101,-.198,-.214,-.254,-.192,-.134,.168,-.0778,-.00529,-.0118,.281
2021,9,12,23,-.0611,-.0437,.,.,.,.,.155,-.354,.0577,-.166,-.0788,.302
2021,9,12,24,-.0285,-.0554,-.0989,-.778,.0812,-.271,-.0269,.0459,-.109,-.0343,.0028,.82
2021,9,12,25,-.0737,-.214,-.0772,-.605,-.132,-.287,.00999,-.139,-.0871,-.04,-.0328,.395
2021,9,12,26,.0231,.12,.0289,-.129,-.0584,-.428,.,.,.124,-.0352,.00126,.583
2021,9,12,27,-.162,-.214,-.267,-.115,-.191,-.239,.,.,-.192,-.308,.124,.24
2021,9,12,28,.0825,.0749,-.178,-.14,.,.,.,.,.0124,.15,.138,.303
2021,9,12,29,.0403,.0414,-.0555,-.383,-.0333,-.162,-.0536,.175,.176,.55,.153,.411
2021,9,12,30,-.0467,-.416,.,.,-.151,-.424,.153,-.414,-.0842,-.333,.0481,-.13
2021,9,12,31,-.0595,-.0807,.0427,-.334,-.245,-.627,.0217,-.136,.0115,-.0461,-.0435,.0246
2021,9,12,32,-.216,-.099,.00983,-.0246,-.0346,-.0938,-.526,-.155,-.202,-.359,-.0714,.343
2021,9,12,33,-.246,-.031,-.206,.194,.,.,-.183,.0902,-.0918,-.355,-.287,.266
2021,9,12,34,-.162,.143,-.118,-.0443,-.302,-.461,-.103,-.0974,-.0975,-.162,.,.
2021,9,12,35,-.281,-.202,-.266,.196,-.279,.292,.,.,-.438,-.753,-.194,.151
2021,9,12,36,.0048,-.0542,-.0382,-.139,.0361,-.177,-.0208,-.259,-.0518,-.107,.124,.331
2021,9,12,37,-.0431,-.0268,-.155,-.223,-.119,-.42,-.00341,-.0998,-.0752,-.148,.0686,.155
2021,9,12,38,.068,-.252,.,.,.0379,-.194,-.102,-.299,-.00678,.0812,.,.
2021,9,12,39,.024,.125,-.158,-.297,-.143,-.209,.162,-.0521,.0913,.307,.0861,.492
2021,9,12,40,.0888,-.0717,-.0574,-.424,-.0288,-.194,.068,-.102,.0243,.4,.,.
2021,9,12,41,-.105,.0584,-.284,-.415,-.0971,-.331,-.0284,.203,-.201,-.358,.0132,.501
2021,9,12,42,-.0365,-.24,.0925,-.495,.028,-.162,-.0875,-.29,-.101,.0231,.0555,.692
2021,9,12,44,.0461,-.0714,.199,-.779,.356,-.377,-.0497,-.0183,-.302,-.164,.148,.942
2021,9,12,45,-.0224,.0139,-.199,-.582,-.117,-.404,.,.,.0422,.236,.0412,.38
2021,9,12,46,-.121,-.302,.,.,.,.,.,.,-.275,-.936,.,.
2021,9,12,47,.0147,.127,-.0934,-.586,-.0223,-.296,.,.,-.00665,-.0729,.172,.886
2021,9,12,48,.00384,-.0181,-.0441,-.41,-.0137,-.0823,.0452,.0714,.076,.00752,.031,.17
2021,9,12,49,.11,.0648,.0426,-.0128,-.0149,-.259,.0219,.231,.0329,.0597,.,.
2021,9,12,50,-.343,-.29,.,.,.,.,-.29,-.0889,-.353,-.534,.,.
2021,9,12,51,-.0939,-.207,-.17,-.315,.053,-.256,-.0297,-.204,-.165,-.121,-.0716,.108
2021,9,12,53,-.115,-.167,-.228,-.551,-.138,-.19,.0767,-.0201,-.248,-.245,-.0764,.178
2021,9,12,54,-.0117,-.289,.,.,.,.,-.29,-.435,.241,.173,.0558,.141
2021,9,12,55,-.0443,-.0665,-.156,.0412,-.0968,-.0744,-.0243,-.264,.012,-.305,-.0169,.166
2021,9,12,56,-.145,-.266,.,.,.,.,-.118,-.0837,-.28,-.425,.0059,-.17
2021,9,19,1,.0436,.0623,-.00864,-.694,-.0116,-.231,.0846,.206,.155,.215,.105,.334
2021,9,19,2,.0226,.0098,.,.,.0422,.178,-.000244,-.176,.00791,.445,-.123,.796
2021,9,19,4,.0551,.197,.135,.19,.0275,-.12,.,.,.00812,-.136,.181,.155
2021,9,19,5,.126,.17,.316,-.161,.0416,-.107,-.0124,.0785,.231,-.225,.102,.698
2021,9,19,6,-.0779,-.173,-.0921,-.377,.,.,.0304,-.0388,-.239,-.331,.0169,.0853
2021,9,19,8,.0427,.104,-.206,-.298,.143,.0545,.0458,-.183,.107,-.057,.0854,.506
2021,9,19,9,-.0659,.123,.0358,-.18,-.0664,-.303,.0482,-.344,-.0953,.0564,.,.
2021,9,19,10,.0164,-.303,.,.,.241,-.373,.108,.101,-.134,-.413,-.0738,-.0181
2021,9,19,11,-.346,-.648,.,.,-.118,-.359,.,.,-.413,-.866,-.0952,-.256
2021,9,19,12,.0429,.0325,-.0454,-.377,-.0417,-.166,.00628,.159,.143,.198,.127,.155
2021,9,19,13,.0235,.0103,.000915,-.463,-.0044,-.444,-.126,-.0805,.0639,.0685,.0922,.284
2021,9,19,15,-.0307,-.0117,.,.,.,.,-.0924,-.0616,-.13,-.581,.1,.695
2021,9,19,16,-.0881,-.0662,.0373,-.635,-.243,-.198,.0545,-.00239,-.057,-.129,.0854,.515
2021,9,19,17,-.158,-.108,-.102,-.273,-.142,-.442,-.00485,-.296,-.33,-.524,-.112,-.0331
2021,9,19,18,-.0285,.0824,-.133,-.327,-.0381,-.0823,.0277,-.00829,.00563,-.0919,-.0636,.445
2021,9,19,19,.0303,.182,.0265,-.282,-.135,-.0841,.,.,.0408,.232,.0779,.445
2021,9,19,20,9.15e-07,-.0184,-.0149,-.165,-.111,.225,-.102,-.313,.015,-.088,.133,-.029
2021,9,19,21,-.157,-.186,-.143,-.616,-.182,.0161,.144,-.236,-.375,-.529,.016,.626
2021,9,19,22,-.0317,.247,-.114,-.0507,-.163,-.00967,-.0736,.215,.0132,.248,.0278,.417
2021,9,19,23,-.0617,.0464,.,.,.,.,.168,-.322,.0417,-.149,-.0823,.373
2021,9,19,24,-.00253,-.03,-.0431,-.707,.124,-.118,-.032,.0586,-.0955,.0298,.0171,.701
2021,9,19,25,-.0587,-.155,-.116,-.554,-.108,-.14,.0179,-.148,-.0622,.124,-.0191,.475
2021,9,19,26,.0468,.248,.0649,.0385,-.0475,-.268,.,.,.149,-.000146,.0211,.664
2021,9,19,27,-.152,-.196,-.214,-.0858,-.179,-.13,.,.,-.194,-.315,.142,.326
2021,9,19,28,.0823,.134,-.177,.141,.,.,.,.,.0246,.23,.147,.35
2021,9,19,29,.0528,.136,-.0794,-.265,-.0148,-.00044,-.0214,.173,.182,.682,.162,.506
2021,9,19,30,-.0126,-.291,.,.,-.0943,-.143,.173,-.45,-.0644,-.27,.125,.199
2021,9,19,31,-.0495,.0894,.0689,-.345,-.224,-.511,.0208,-.0967,.00933,-.0292,-.00784,.2
2021,9,19,32,-.2,-.0565,.0147,-.229,-.0316,-.023,-.517,-.0953,-.186,-.244,-.0467,.445
2021,9,19,33,-.224,-.0599,-.213,.0094,.,.,-.154,-.00155,-.08,-.283,-.268,.279
2021,9,19,34,-.145,.221,-.133,.165,-.277,-.321,-.0826,-.113,-.0681,-.0502,.,.
2021,9,19,35,-.284,-.148,-.282,.284,-.261,.515,.,.,-.466,-.742,-.2,.219
2021,9,19,36,.0284,.0275,.0407,.0591,.0761,-.0392,-.0128,-.252,-.0231,.0132,.142,.393
2021,9,19,37,-.0298,.0562,-.148,-.0959,-.116,-.303,.025,-.0871,-.0644,-.0604,.0825,.185
2021,9,19,38,.107,-.191,.,.,.0379,-.101,-.102,-.248,.0309,.111,.,.
2021,9,19,39,.0437,.216,-.158,-.228,-.122,-.152,.183,-.00316,.121,.47,.0985,.602
2021,9,19,40,.104,.0642,-.00487,-.244,-.0827,-.138,.0785,-.00611,.0306,.913,.,.
2021,9,19,41,-.106,.0996,-.316,-.331,-.0867,-.263,-.0311,.204,-.199,-.339,.0173,.569
2021,9,19,42,-.0149,-.159,.131,-.429,.0315,.00802,-.0852,-.26,-.08,.0792,.0738,.791
2021,9,19,44,.0689,-.0532,.0556,-.764,.41,-.282,-.0386,-.0163,-.321,-.176,.16,.935
2021,9,19,45,-.00347,.164,-.0971,-.32,-.1,-.253,.,.,.0437,.307,.0528,.504
2021,9,19,46,-.104,-.227,.,.,.,.,.,.,-.258,-.931,.,.
2021,9,19,47,.0278,.208,-.062,-.424,-.00237,-.183,.,.,-.00208,-.0487,.18,1.01
