year,month,day_endofweek,countyfips,initclaims_count_regular,initclaims_rate_regular
2021,2,27,19155,55,.112
2021,2,27,19157,20,.19
2021,2,27,19159,0,0
2021,2,27,19161,7,.131
2021,2,27,19163,256,.282
2021,2,27,19165,8,.118
2021,2,27,19167,14,.0656
2021,2,27,19169,78,.132
2021,2,27,19171,17,.177
2021,2,27,19173,3,.0924
2021,2,27,19175,10,.157
2021,2,27,19177,8,.215
2021,2,27,19179,51,.282
2021,2,27,19181,69,.24
2021,2,27,19183,22,.18
2021,2,27,19185,6,.211
2021,2,27,19187,37,.187
2021,2,27,19189,11,.212
2021,2,27,19191,16,.132
2021,2,27,19193,116,.205
2021,2,27,19195,8,.187
2021,2,27,19197,12,.17
2021,2,27,24001,118,.363
2021,2,27,24003,869,.273
2021,2,27,24005,1776,.388
2021,2,27,24009,138,.273
2021,2,27,24011,72,.394
2021,2,27,24013,204,.211
2021,2,27,24015,161,.301
2021,2,27,24017,289,.328
2021,2,27,24019,93,.593
2021,2,27,24021,362,.267
2021,2,27,24023,98,.621
2021,2,27,24025,396,.279
2021,2,27,24027,384,.203
2021,2,27,24029,65,.637
2021,2,27,24031,1347,.238
2021,2,27,24033,2134,.415
2021,2,27,24035,74,.264
2021,2,27,24037,160,.279
2021,2,27,24039,36,.389
2021,2,27,24041,59,.305
2021,2,27,24043,229,.304
2021,2,27,24045,164,.317
2021,2,27,24047,178,.69
2021,2,27,24510,1253,.431
2021,2,27,31001,31,.185
2021,2,27,31003,9,.253
2021,2,27,31005,0,0
2021,2,27,31007,0,0
2021,2,27,31009,0,0
2021,2,27,31011,.,.
2021,2,27,31013,12,.221
2021,2,27,31015,.,.
2021,2,27,31017,0,0
2021,2,27,31019,34,.122
2021,2,27,31021,7,.201
2021,2,27,31023,5,.109
2021,2,27,31025,21,.155
2021,2,27,31027,.,.
2021,2,27,31029,.,.
2021,2,27,31031,.,.
2021,2,27,31033,12,.272
2021,2,27,31035,6,.182
2021,2,27,31037,6,.108
2021,2,27,31039,.,.
2021,2,27,31041,8,.125
2021,2,27,31043,10,.0927
2021,2,27,31045,8,.161
2021,2,27,31047,24,.184
2021,2,27,31049,0,0
2021,2,27,31051,.,.
2021,2,27,31053,34,.174
2021,2,27,31055,669,.223
2021,2,27,31057,.,.
2021,2,27,31059,.,.
2021,2,27,31061,.,.
2021,2,27,31063,4,.248
2021,2,27,31065,.,.
2021,2,27,31067,13,.118
2021,2,27,31069,.,.
2021,2,27,31071,.,.
2021,2,27,31073,.,.
2021,2,27,31075,0,0
2021,2,27,31077,.,.
2021,2,27,31079,78,.244
2021,2,27,31081,9,.189
2021,2,27,31083,0,0
2021,2,27,31085,0,0
2021,2,27,31087,0,0
2021,2,27,31089,.,.
2021,2,27,31091,0,0
2021,2,27,31093,5,.149
2021,2,27,31095,7,.169
2021,2,27,31097,.,.
2021,2,27,31099,4,.106
2021,2,27,31101,8,.174
2021,2,27,31103,.,.
2021,2,27,31105,.,.
2021,2,27,31107,7,.152
2021,2,27,31109,288,.163
2021,2,27,31111,29,.158
2021,2,27,31113,.,.
2021,2,27,31115,0,0
2021,2,27,31117,0,0
2021,2,27,31119,22,.111
2021,2,27,31121,4,.0997
2021,2,27,31123,.,.
2021,2,27,31125,0,0
2021,2,27,31127,6,.167
2021,2,27,31129,.,.
2021,2,27,31131,20,.237
2021,2,27,31133,.,.
2021,2,27,31135,.,.
2021,2,27,31137,6,.121
2021,2,27,31139,.,.
2021,2,27,31141,22,.125
2021,2,27,31143,.,.
2021,2,27,31145,7,.12
2021,2,27,31147,6,.142
2021,2,27,31149,0,0
2021,2,27,31151,13,.176
2021,2,27,31153,176,.182
2021,2,27,31155,13,.116
2021,2,27,31157,34,.186
2021,2,27,31159,12,.134
2021,2,27,31161,.,.
2021,2,27,31163,5,.296
2021,2,27,31165,0,0
2021,2,27,31167,0,0
2021,2,27,31169,4,.144
2021,2,27,31171,0,0
2021,2,27,31173,5,.164
2021,2,27,31175,.,.
2021,2,27,31177,15,.133
2021,2,27,31179,8,.139
2021,2,27,31181,.,.
2021,2,27,31183,0,0
2021,2,27,31185,8,.11
2021,2,27,42001,198,.358
2021,2,27,42003,1732,.267
2021,2,27,42005,226,.7
2021,2,27,42007,444,.527
2021,2,27,42009,132,.559
2021,2,27,42011,793,.367
2021,2,27,42013,280,.47
2021,2,27,42015,79,.273
2021,2,27,42017,582,.169
2021,2,27,42019,491,.491
2021,2,27,42021,306,.527
2021,2,27,42023,7,.335
2021,2,27,42025,152,.471
2021,2,27,42027,193,.241
2021,2,27,42029,471,.164
2021,2,27,42031,70,.409
2021,2,27,42033,241,.67
2021,2,27,42035,75,.409
2021,2,27,42037,202,.602
2021,2,27,42039,108,.279
2021,2,27,42041,329,.248
2021,2,27,42043,488,.337
2021,2,27,42045,671,.224
2021,2,27,42047,97,.619
2021,2,27,42049,415,.322
2021,2,27,42051,365,.637
2021,2,27,42053,3,.165
2021,2,27,42055,236,.303
2021,2,27,42057,39,.493
2021,2,27,42059,60,.361
2021,2,27,42061,106,.53
2021,2,27,42063,207,.529
2021,2,27,42065,115,.559
2021,2,27,42067,69,.547
2021,2,27,42069,360,.342
2021,2,27,42071,748,.262
2021,2,27,42073,185,.454
2021,2,27,42075,234,.322
2021,2,27,42077,684,.354
2021,2,27,42079,646,.41
2021,2,27,42081,274,.481
2021,2,27,42083,47,.271
2021,2,27,42085,219,.444
2021,2,27,42087,108,.512
2021,2,27,42089,290,.348
2021,2,27,42091,984,.216
2021,2,27,42093,25,.274
2021,2,27,42095,506,.313
2021,2,27,42097,219,.507
2021,2,27,42099,117,.476
2021,2,27,42101,1696,.235
2021,2,27,42103,56,.221
2021,2,27,42105,19,.264
2021,2,27,42107,334,.502
2021,2,27,42109,94,.466
2021,2,27,42111,183,.544
2021,2,27,42113,13,.487
2021,2,27,42115,44,.214
2021,2,27,42117,99,.517
2021,2,27,42119,69,.347
2021,2,27,42121,72,.321
2021,2,27,42123,37,.195
2021,2,27,42125,311,.29
2021,2,27,42127,82,.365
2021,2,27,42129,1004,.553
2021,2,27,42131,46,.338
2021,2,27,42133,826,.349
2021,2,27,56001,37,.183
2021,2,27,56003,11,.207
2021,2,27,56005,81,.349
2021,2,27,56007,20,.251
2021,2,27,56009,16,.184
2021,2,27,56011,.,.
2021,2,27,56013,68,.365
2021,2,27,56015,12,.181
2021,2,27,56017,7,.322
2021,2,27,56019,15,.359
2021,2,27,56021,129,.266
2021,2,27,56023,20,.225
2021,2,27,56025,182,.463
2021,2,27,56027,.,.
2021,2,27,56029,51,.33
2021,2,27,56031,10,.215
2021,2,27,56033,49,.313
2021,2,27,56035,13,.315
2021,2,27,56037,81,.381
2021,2,27,56039,32,.205
2021,2,27,56041,29,.321
2021,2,27,56043,10,.254
2021,2,27,56045,7,.184
2021,3,6,4001,13,.0635
2021,3,6,4003,37,.0731
2021,3,6,4005,28,.0361
2021,3,6,4007,7,.0323
2021,3,6,4009,3,.0195
2021,3,6,4011,2,.0442
2021,3,6,4012,5,.0536
2021,3,6,4013,1111,.0481
2021,3,6,4015,32,.0364
2021,3,6,4017,13,.0317
2021,3,6,4019,244,.0489
2021,3,6,4021,94,.0501
2021,3,6,4023,10,.0509
2021,3,6,4025,51,.0477
2021,3,6,4027,71,.0711
2021,3,6,11001,.,.
2021,3,6,16001,543,.214
2021,3,6,16003,21,1.22
2021,3,6,16005,75,.175
2021,3,6,16007,.,.
2021,3,6,16009,21,.511
2021,3,6,16011,35,.147
2021,3,6,16013,24,.195
2021,3,6,16015,.,.
2021,3,6,16017,68,.339
2021,3,6,16019,96,.168
2021,3,6,16021,26,.484
2021,3,6,16023,8,.573
2021,3,6,16025,.,.
2021,3,6,16027,163,.156
2021,3,6,16029,10,.242
2021,3,6,16031,20,.164
2021,3,6,16035,14,.482
2021,3,6,16037,.,.
2021,3,6,16039,8,.0693
2021,3,6,16041,.,.
2021,3,6,16043,.,.
2021,3,6,16045,14,.169
2021,3,6,16047,6,.073
2021,3,6,16049,11,.168
2021,3,6,16051,13,.0926
2021,3,6,16053,21,.172
2021,3,6,16055,197,.246
2021,3,6,16057,33,.161
2021,3,6,16059,7,.196
2021,3,6,16061,7,.425
2021,3,6,16063,.,.
2021,3,6,16065,25,.114
2021,3,6,16067,13,.114
2021,3,6,16069,46,.218
2021,3,6,16071,.,.
2021,3,6,16073,.,.
2021,3,6,16075,9,.0772
2021,3,6,16077,8,.196
2021,3,6,16079,22,.428
2021,3,6,16081,14,.211
2021,3,6,16083,79,.191
2021,3,6,16085,18,.324
2021,3,6,16087,7,.152
2021,3,6,17001,316,.975
2021,3,6,17003,39,1.9
2021,3,6,17005,81.6,1.04
2021,3,6,17007,410,1.55
2021,3,6,17009,33.6,1.12
2021,3,6,17011,157,.9
2021,3,6,17013,50,2.14
2021,3,6,17015,93.1,1.27
2021,3,6,17017,76.2,1.24
2021,3,6,17019,767,.703
2021,3,6,17021,159,1.09
2021,3,6,17023,87.2,1.13
2021,3,6,17025,86.1,1.32
2021,3,6,17027,200,.971
2021,3,6,17029,212,.887
2021,3,6,17031,26085,1.01
2021,3,6,17033,103,1.19
2021,3,6,17035,47.1,.769
2021,3,6,17037,459,.828
2021,3,6,17039,53.8,.719
2021,3,6,17041,67.5,.658
2021,3,6,17043,4331,.853
2021,3,6,17045,73.8,.818
2021,3,6,17047,24,.884
2021,3,6,17049,160,.827
2021,3,6,17051,69.1,.695
2021,3,6,17053,60.8,.936
2021,3,6,17055,166,1.01
2021,3,6,17057,152,.993
2021,3,6,17059,19.5,.827
2021,3,6,17061,45.3,.75
2021,3,6,17063,256,1.01
2021,3,6,17065,33.6,.756
2021,3,6,17067,104,1.23
2021,3,6,17069,16.1,1.22
2021,3,6,17071,28.3,.777
2021,3,6,17073,220,.874
2021,3,6,17075,137,.943
2021,3,6,17077,223,.794
2021,3,6,17079,35.2,.754
2021,3,6,17081,156,.892
2021,3,6,17083,92.2,.835
2021,3,6,17085,111,1.02
2021,3,6,17087,47.8,1.15
2021,3,6,17089,2214,.807
2021,3,6,17091,596,1.06
2021,3,6,17093,527,.767
2021,3,6,17095,199,.911
2021,3,6,17097,3368,.89
2021,3,6,17099,508,.923
2021,3,6,17101,46.9,.793
2021,3,6,17103,160,.905
2021,3,6,17105,145,.868
2021,3,6,17107,96.2,.755
2021,3,6,17109,103,.768
2021,3,6,17111,1435,.867
2021,3,6,17113,573,.648
2021,3,6,17115,502,1.03
2021,3,6,17117,224,.967
2021,3,6,17119,1334,.988
2021,3,6,17121,176,.996
2021,3,6,17123,58.8,1.09
2021,3,6,17125,66.2,1.04
2021,3,6,17127,59.9,1.06
2021,3,6,17129,63.5,.97
2021,3,6,17131,68.6,.84
2021,3,6,17133,130,.687
2021,3,6,17135,139,1.17
2021,3,6,17137,125,.755
2021,3,6,17139,48,.628
2021,3,6,17141,264,1.05
2021,3,6,17143,905,1.06
2021,3,6,17145,98.9,1.18
2021,3,6,17147,78.5,.909
2021,3,6,17149,43.1,.61
2021,3,6,17151,22.4,1.32
2021,3,6,17153,26.5,1.33
2021,3,6,17155,23.1,.753
2021,3,6,17157,115,.804
2021,3,6,17159,50.9,.7
2021,3,6,17161,697,.969
2021,3,6,17163,1344,1.05
2021,3,6,17165,105,1.08
2021,3,6,17167,903,.889
2021,3,6,17169,14.1,.431
2021,3,6,17171,20.4,.807
2021,3,6,17173,64.1,.6
2021,3,6,17175,38.8,1.52
2021,3,6,17177,233,1.07
2021,3,6,17179,575,.896
2021,3,6,17181,92.8,1.24
2021,3,6,17183,376,1.13
2021,3,6,17185,34.8,.592
2021,3,6,17187,56.7,.663
2021,3,6,17189,77.1,.752
2021,3,6,17191,50.5,.718
2021,3,6,17193,55.2,.828
2021,3,6,17195,223,.774
2021,3,6,17197,3108,.87
2021,3,6,17199,288,.896
2021,3,6,17201,2050,1.46
2021,3,6,17203,118,.623
2021,3,6,19001,7,.164
2021,3,6,19003,1,.0453
2021,3,6,19005,9,.12
2021,3,6,19007,20,.331
2021,3,6,19009,7,.221
2021,3,6,19011,69,.502
2021,3,6,19013,166,.236
2021,3,6,19015,30,.198
2021,3,6,19017,25,.177
2021,3,6,19019,15,.131
2021,3,6,19021,17,.143
2021,3,6,19023,14,.175
2021,3,6,19025,11,.255
2021,3,6,19027,15,.135
2021,3,6,19029,9,.129
2021,3,6,19031,18,.163
2021,3,6,19033,57,.238
2021,3,6,19035,19,.304
2021,3,6,19037,8,.121
2021,3,6,19039,6,.121
2021,3,6,19041,19,.22
2021,3,6,19043,20,.194
2021,3,6,19045,71,.307
2021,3,6,19047,12,.145
2021,3,6,19049,66,.131
2021,3,6,19051,4,.0938
2021,3,6,19053,9,.202
2021,3,6,19055,21,.196
2021,3,6,19057,96,.49
2021,3,6,19059,18,.176
2021,3,6,19061,144,.253
2021,3,6,19063,8,.15
2021,3,6,19065,26,.242
2021,3,6,19067,16,.178
2021,3,6,19069,7,.121
2021,3,6,19071,3,.0804
2021,3,6,19073,14,.255
2021,3,6,19075,13,.196
2021,3,6,19077,16,.281
2021,3,6,19079,12,.171
2021,3,6,19081,10,.167
2021,3,6,19083,16,.195
2021,3,6,19085,11,.147
2021,3,6,19087,27,.272
2021,3,6,19089,14,.266
2021,3,6,19091,6,.116
2021,3,6,19093,7,.167
2021,3,6,19095,79,.739
2021,3,6,19097,38,.34
2021,3,6,19099,45,.224
2021,3,6,19101,30,.293
2021,3,6,19103,365,.416
2021,3,6,19105,29,.267
2021,3,6,19107,17,.32
2021,3,6,19109,15,.176
2021,3,6,19111,147,.899
2021,3,6,19113,811,.653
2021,3,6,19115,9,.147
2021,3,6,19117,2,.0426
2021,3,6,19119,14,.195
2021,3,6,19121,18,.206
2021,3,6,19123,33,.274
2021,3,6,19125,35,.188
2021,3,6,19127,46,.253
2021,3,6,19129,8,.107
2021,3,6,19131,7,.101
2021,3,6,19133,11,.244
2021,3,6,19135,9,.221
2021,3,6,19137,17,.335
2021,3,6,19139,61,.275
2021,3,6,19141,6,.0717
2021,3,6,19143,3,.0838
2021,3,6,19145,8,.123
2021,3,6,19147,7,.144
2021,3,6,19149,20,.133
2021,3,6,19151,5,.109
2021,3,6,19153,717,.262
2021,3,6,19155,74,.15
2021,3,6,19157,30,.285
2021,3,6,19159,2,.0796
2021,3,6,19161,10,.186
2021,3,6,19163,235,.259
2021,3,6,19165,4,.0588
2021,3,6,19167,23,.108
2021,3,6,19169,89,.15
2021,3,6,19171,18,.187
2021,3,6,19173,5,.154
2021,3,6,19175,20,.314
2021,3,6,19177,9,.242
2021,3,6,19179,42,.232
2021,3,6,19181,49,.17
2021,3,6,19183,25,.205
2021,3,6,19185,2,.0702
2021,3,6,19187,40,.202
2021,3,6,19189,8,.154
2021,3,6,19191,19,.157
2021,3,6,19193,153,.271
2021,3,6,19195,10,.234
2021,3,6,19197,11,.156
2021,3,6,24001,66,.203
2021,3,6,24003,658,.207
2021,3,6,24005,1676,.366
2021,3,6,24009,376,.745
2021,3,6,24011,83,.454
2021,3,6,24013,166,.172
2021,3,6,24015,196,.367
2021,3,6,24017,263,.299
2021,3,6,24019,236,1.5
2021,3,6,24021,330,.243
2021,3,6,24023,162,1.03
2021,3,6,24025,371,.261
2021,3,6,24027,427,.226
2021,3,6,24029,160,1.57
2021,3,6,24031,1035,.183
2021,3,6,24033,2764,.538
2021,3,6,24035,654,2.33
2021,3,6,24037,278,.484
2021,3,6,24039,35,.378
2021,3,6,24041,87,.45
2021,3,6,24043,238,.316
2021,3,6,24045,233,.45
2021,3,6,24047,189,.732
2021,3,6,24510,1696,.583
2021,3,6,31001,28,.167
2021,3,6,31003,.,.
2021,3,6,31005,.,.
2021,3,6,31007,0,0
2021,3,6,31009,0,0
2021,3,6,31011,.,.
2021,3,6,31013,6,.111
2021,3,6,31015,.,.
2021,3,6,31017,.,.
2021,3,6,31019,36,.13
2021,3,6,31021,.,.
2021,3,6,31023,7,.152
2021,3,6,31025,10,.0737
2021,3,6,31027,.,.
2021,3,6,31029,.,.
2021,3,6,31031,.,.
2021,3,6,31033,4,.0906
2021,3,6,31035,9,.273
2021,3,6,31037,5,.0896
2021,3,6,31039,4,.0852
2021,3,6,31041,4,.0623
2021,3,6,31043,11,.102
2021,3,6,31045,.,.
2021,3,6,31047,11,.0843
2021,3,6,31049,.,.
2021,3,6,31051,.,.
2021,3,6,31053,25,.128
2021,3,6,31055,609,.203
2021,3,6,31057,0,0
2021,3,6,31059,4,.127
2021,3,6,31061,.,.
2021,3,6,31063,.,.
2021,3,6,31065,.,.
2021,3,6,31067,23,.209
2021,3,6,31069,.,.
2021,3,6,31071,.,.
2021,3,6,31073,0,0
2021,3,6,31075,0,0
2021,3,6,31077,0,0
2021,3,6,31079,64,.201
2021,3,6,31081,.,.
2021,3,6,31083,.,.
2021,3,6,31085,.,.
2021,3,6,31087,.,.
2021,3,6,31089,6,.104
2021,3,6,31091,0,0
2021,3,6,31093,4,.119
2021,3,6,31095,4,.0965
2021,3,6,31097,.,.
2021,3,6,31099,.,.
2021,3,6,31101,5,.109
2021,3,6,31103,0,0
2021,3,6,31105,.,.
2021,3,6,31107,.,.
2021,3,6,31109,277,.156
2021,3,6,31111,34,.186
2021,3,6,31113,0,0
2021,3,6,31115,0,0
2021,3,6,31117,0,0
2021,3,6,31119,25,.126
2021,3,6,31121,5,.125
2021,3,6,31123,5,.192
2021,3,6,31125,0,0
2021,3,6,31127,6,.167
2021,3,6,31129,.,.
2021,3,6,31131,19,.225
2021,3,6,31133,0,0
2021,3,6,31135,.,.
2021,3,6,31137,5,.101
2021,3,6,31139,4,.0977
2021,3,6,31141,19,.108
2021,3,6,31143,.,.
2021,3,6,31145,.,.
2021,3,6,31147,4,.0944
2021,3,6,31149,0,0
2021,3,6,31151,9,.122
2021,3,6,31153,153,.158
2021,3,6,31155,17,.152
2021,3,6,31157,36,.197
2021,3,6,31159,9,.101
2021,3,6,31161,4,.15
2021,3,6,31163,.,.
2021,3,6,31165,0,0
2021,3,6,31167,.,.
2021,3,6,31169,4,.144
2021,3,6,31171,.,.
2021,3,6,31173,22,.719
2021,3,6,31175,.,.
2021,3,6,31177,10,.0887
2021,3,6,31179,0,0
2021,3,6,31181,.,.
2021,3,6,31183,.,.
2021,3,6,31185,5,.0687
2021,3,6,42001,124,.224
2021,3,6,42003,1721,.265
2021,3,6,42005,155,.48
2021,3,6,42007,334,.397
2021,3,6,42009,78,.33
2021,3,6,42011,660,.305
2021,3,6,42013,265,.445
2021,3,6,42015,58,.2
2021,3,6,42017,554,.16
2021,3,6,42019,277,.277
2021,3,6,42021,229,.394
2021,3,6,42023,12,.575
2021,3,6,42025,108,.335
2021,3,6,42027,141,.176
2021,3,6,42029,389,.136
2021,3,6,42031,57,.333
2021,3,6,42033,204,.567
2021,3,6,42035,69,.376
2021,3,6,42037,118,.352
2021,3,6,42039,109,.282
2021,3,6,42041,301,.227
2021,3,6,42043,405,.28
2021,3,6,42045,596,.199
2021,3,6,42047,72,.459
2021,3,6,42049,423,.328
2021,3,6,42051,262,.457
2021,3,6,42053,9,.495
2021,3,6,42055,196,.252
2021,3,6,42057,25,.316
2021,3,6,42059,55,.331
2021,3,6,42061,91,.455
2021,3,6,42063,167,.427
2021,3,6,42065,91,.442
2021,3,6,42067,71,.563
2021,3,6,42069,310,.295
2021,3,6,42071,620,.217
2021,3,6,42073,154,.378
2021,3,6,42075,189,.26
2021,3,6,42077,670,.346
2021,3,6,42079,540,.342
2021,3,6,42081,227,.399
2021,3,6,42083,55,.317
2021,3,6,42085,172,.349
2021,3,6,42087,71,.337
2021,3,6,42089,210,.252
2021,3,6,42091,826,.181
2021,3,6,42093,18,.197
2021,3,6,42095,332,.205
2021,3,6,42097,141,.327
2021,3,6,42099,93,.378
2021,3,6,42101,1857,.257
2021,3,6,42103,50,.197
2021,3,6,42105,21,.291
2021,3,6,42107,243,.365
2021,3,6,42109,82,.407
2021,3,6,42111,155,.461
2021,3,6,42113,6,.225
2021,3,6,42115,27,.131
2021,3,6,42117,64,.334
2021,3,6,42119,34,.171
2021,3,6,42121,80,.356
2021,3,6,42123,39,.206
2021,3,6,42125,306,.285
2021,3,6,42127,53,.236
2021,3,6,42129,743,.409
2021,3,6,42131,37,.272
2021,3,6,42133,731,.309
2021,3,6,56001,32,.158
2021,3,6,56003,11,.207
2021,3,6,56005,67,.288
2021,3,6,56007,20,.251
2021,3,6,56009,20,.23
2021,3,6,56011,7,.189
2021,3,6,56013,45,.241
2021,3,6,56015,.,.
2021,3,6,56017,7,.322
2021,3,6,56019,11,.263
2021,3,6,56021,124,.256
2021,3,6,56023,24,.27
2021,3,6,56025,163,.414
2021,3,6,56027,.,.
2021,3,6,56029,31,.201
2021,3,6,56031,6,.129
2021,3,6,56033,37,.236
2021,3,6,56035,16,.388
2021,3,6,56037,66,.31
2021,3,6,56039,32,.205
2021,3,6,56041,29,.321
2021,3,6,56043,10,.254
2021,3,6,56045,6,.157
2021,3,13,4001,30,.146
2021,3,13,4003,71,.14
2021,3,13,4005,50,.0645
2021,3,13,4007,22,.101
2021,3,13,4009,10,.0651
2021,3,13,4011,7,.155
2021,3,13,4012,10,.107
2021,3,13,4013,2585,.112
2021,3,13,4015,133,.151
2021,3,13,4017,45,.11
2021,3,13,4019,636,.128
2021,3,13,4021,234,.125
2021,3,13,4023,33,.168
2021,3,13,4025,92,.0861
2021,3,13,4027,222,.222
2021,3,13,11001,.,.
2021,3,13,16001,465,.183
2021,3,13,16003,8,.465
2021,3,13,16005,55,.129
2021,3,13,16007,.,.
2021,3,13,16009,27,.657
2021,3,13,16011,41,.172
2021,3,13,16013,34,.276
2021,3,13,16015,.,.
2021,3,13,16017,57,.284
2021,3,13,16019,100,.175
2021,3,13,16021,21,.391
2021,3,13,16023,12,.859
2021,3,13,16025,.,.
2021,3,13,16027,120,.115
2021,3,13,16029,7,.169
2021,3,13,16031,18,.147
2021,3,13,16035,25,.861
2021,3,13,16037,6,.269
2021,3,13,16039,13,.113
2021,3,13,16041,5,.071
2021,3,13,16043,9,.114
2021,3,13,16045,8,.0963
2021,3,13,16047,5,.0608
2021,3,13,16049,20,.305
2021,3,13,16051,7,.0499
2021,3,13,16053,18,.148
2021,3,13,16055,145,.181
2021,3,13,16057,37,.18
2021,3,13,16059,11,.308
2021,3,13,16061,12,.728
2021,3,13,16063,.,.
2021,3,13,16065,12,.0547
2021,3,13,16067,11,.0961
2021,3,13,16069,38,.18
2021,3,13,16071,.,.
2021,3,13,16073,5,.092
2021,3,13,16075,6,.0514
2021,3,13,16077,.,.
2021,3,13,16079,16,.311
2021,3,13,16081,.,.
2021,3,13,16083,75,.181
2021,3,13,16085,13,.234
2021,3,13,16087,.,.
2021,3,13,17001,707,2.18
2021,3,13,17003,104,5.07
2021,3,13,17005,222,2.83
2021,3,13,17007,733,2.78
2021,3,13,17009,54.7,1.83
2021,3,13,17011,298,1.72
2021,3,13,17013,139,5.93
2021,3,13,17015,219,2.99
2021,3,13,17017,146,2.39
2021,3,13,17019,1742,1.6
2021,3,13,17021,357,2.44
2021,3,13,17023,197,2.57
2021,3,13,17025,293,4.5
2021,3,13,17027,461,2.24
2021,3,13,17029,544,2.28
2021,3,13,17031,47090,1.81
2021,3,13,17033,225,2.58
2021,3,13,17035,122,1.98
2021,3,13,17037,883,1.59
2021,3,13,17039,153,2.04
2021,3,13,17041,180,1.76
2021,3,13,17043,7955,1.57
2021,3,13,17045,132,1.47
2021,3,13,17047,37.1,1.37
2021,3,13,17049,255,1.32
2021,3,13,17051,159,1.6
2021,3,13,17053,123,1.89
2021,3,13,17055,364,2.21
2021,3,13,17057,352,2.31
2021,3,13,17059,53.5,2.27
2021,3,13,17061,92.4,1.53
2021,3,13,17063,427,1.68
2021,3,13,17065,64.4,1.45
2021,3,13,17067,167,1.97
2021,3,13,17069,32.8,2.49
2021,3,13,17071,46.8,1.29
2021,3,13,17073,461,1.83
2021,3,13,17075,250,1.73
2021,3,13,17077,484,1.72
2021,3,13,17079,126,2.71
2021,3,13,17081,389,2.22
2021,3,13,17083,261,2.36
2021,3,13,17085,233,2.14
2021,3,13,17087,111,2.66
2021,3,13,17089,3869,1.41
2021,3,13,17091,998,1.78
2021,3,13,17093,996,1.45
2021,3,13,17095,552,2.53
2021,3,13,17097,5823,1.54
2021,3,13,17099,1044,1.9
2021,3,13,17101,96.6,1.63
2021,3,13,17103,305,1.72
2021,3,13,17105,314,1.89
2021,3,13,17107,235,1.84
2021,3,13,17109,230,1.71
2021,3,13,17111,2351,1.42
2021,3,13,17113,1484,1.68
2021,3,13,17115,1094,2.24
2021,3,13,17117,416,1.8
2021,3,13,17119,3053,2.26
2021,3,13,17121,465,2.63
2021,3,13,17123,172,3.2
2021,3,13,17125,135,2.14
2021,3,13,17127,105,1.86
2021,3,13,17129,94.2,1.44
2021,3,13,17131,168,2.06
2021,3,13,17133,352,1.86
2021,3,13,17135,256,2.17
2021,3,13,17137,343,2.07
2021,3,13,17139,93.6,1.23
2021,3,13,17141,502,1.99
2021,3,13,17143,2071,2.42
2021,3,13,17145,238,2.83
2021,3,13,17147,172,1.99
2021,3,13,17149,98.4,1.39
2021,3,13,17151,25.5,1.51
2021,3,13,17153,42.5,2.13
2021,3,13,17155,48.6,1.59
2021,3,13,17157,295,2.05
2021,3,13,17159,148,2.03
2021,3,13,17161,1605,2.23
2021,3,13,17163,2901,2.28
2021,3,13,17165,239,2.46
2021,3,13,17167,2112,2.08
2021,3,13,17169,43.7,1.33
2021,3,13,17171,37.1,1.46
2021,3,13,17173,120,1.12
2021,3,13,17175,58.3,2.28
2021,3,13,17177,426,1.95
2021,3,13,17179,1312,2.04
2021,3,13,17181,193,2.58
2021,3,13,17183,897,2.7
2021,3,13,17185,94.8,1.61
2021,3,13,17187,134,1.57
2021,3,13,17189,206,2.01
2021,3,13,17191,131,1.86
2021,3,13,17193,130,1.95
2021,3,13,17195,467,1.62
2021,3,13,17197,5686,1.59
2021,3,13,17199,579,1.8
2021,3,13,17201,3666,2.61
2021,3,13,17203,304,1.61
2021,3,13,19001,12,.28
2021,3,13,19003,6,.272
2021,3,13,19005,8,.107
2021,3,13,19007,12,.199
2021,3,13,19009,3,.0946
2021,3,13,19011,76,.553
2021,3,13,19013,207,.295
2021,3,13,19015,34,.224
2021,3,13,19017,30,.213
2021,3,13,19019,23,.2
2021,3,13,19021,26,.218
2021,3,13,19023,26,.324
2021,3,13,19025,9,.209
2021,3,13,19027,20,.18
2021,3,13,19029,12,.171
2021,3,13,19031,33,.3
2021,3,13,19033,66,.276
2021,3,13,19035,28,.449
2021,3,13,19037,19,.288
2021,3,13,19039,8,.162
2021,3,13,19041,11,.128
2021,3,13,19043,25,.243
2021,3,13,19045,89,.384
2021,3,13,19047,16,.194
2021,3,13,19049,83,.165
2021,3,13,19051,4,.0938
2021,3,13,19053,10,.225
2021,3,13,19055,42,.392
2021,3,13,19057,105,.536
2021,3,13,19059,19,.186
2021,3,13,19061,160,.281
2021,3,13,19063,6,.113
2021,3,13,19065,16,.149
2021,3,13,19067,27,.301
2021,3,13,19069,9,.155
2021,3,13,19071,3,.0804
2021,3,13,19073,9,.164
2021,3,13,19075,13,.196
2021,3,13,19077,11,.193
2021,3,13,19079,16,.228
2021,3,13,19081,30,.5
2021,3,13,19083,16,.195
2021,3,13,19085,14,.187
2021,3,13,19087,21,.211
2021,3,13,19089,8,.152
2021,3,13,19091,8,.154
2021,3,13,19093,6,.143
2021,3,13,19095,67,.627
2021,3,13,19097,23,.206
2021,3,13,19099,54,.269
2021,3,13,19101,18,.176
2021,3,13,19103,381,.434
2021,3,13,19105,27,.248
2021,3,13,19107,14,.264
2021,3,13,19109,12,.141
2021,3,13,19111,101,.618
2021,3,13,19113,764,.615
