year,month,day,emp,emp_incq1,emp_incq2,emp_incq3,emp_incq4,emp_incmiddle,emp_incbelowmed,emp_incabovemed,emp_subset_unweighted_q1,emp_subset_unweighted_q2,emp_subset_unweighted_q3,emp_subset_unweighted_q4,emp_subset_reweighted_q1,emp_subset_reweighted_q2,emp_subset_reweighted_q3,emp_ss40,emp_ss60,emp_ss65,emp_ss70,emp_retail,emp_retail_inclow,emp_retail_incmiddle,emp_retail_inchigh,emp_s72,emp_advance
2020,5,16,-.163,-.307,-.205,-.127,-.0597,-.164,-.251,-.0922,-.323,-.239,-.156,-.0854,-.262,-.209,-.136,-.146,-.101,-.174,-.419,-.184,-.297,-.169,-.0474,-.427,0
2020,5,17,-.159,-.303,-.201,-.124,-.0569,-.161,-.247,-.0893,-.319,-.236,-.153,-.0827,-.26,-.206,-.134,-.143,-.0983,-.17,-.412,-.18,-.293,-.165,-.0437,-.421,0
2020,5,18,-.156,-.299,-.198,-.122,-.0542,-.158,-.244,-.0866,-.315,-.232,-.15,-.08,-.257,-.203,-.131,-.141,-.0959,-.166,-.406,-.176,-.288,-.161,-.0403,-.415,0
2020,5,19,-.153,-.295,-.194,-.119,-.0515,-.155,-.24,-.0839,-.312,-.229,-.147,-.0774,-.255,-.2,-.129,-.138,-.0936,-.162,-.4,-.173,-.284,-.158,-.0369,-.408,0
2020,5,20,-.15,-.291,-.19,-.116,-.0489,-.151,-.236,-.0812,-.308,-.225,-.145,-.0749,-.252,-.197,-.126,-.135,-.0913,-.158,-.394,-.169,-.28,-.154,-.0337,-.402,0
2020,5,21,-.147,-.287,-.187,-.114,-.0463,-.148,-.232,-.0786,-.305,-.222,-.142,-.0724,-.25,-.194,-.124,-.132,-.0891,-.154,-.388,-.165,-.275,-.151,-.0305,-.396,0
2020,5,22,-.144,-.283,-.183,-.111,-.0438,-.145,-.229,-.0762,-.301,-.218,-.139,-.07,-.247,-.191,-.122,-.13,-.0869,-.151,-.382,-.162,-.271,-.147,-.0274,-.39,0
2020,5,23,-.141,-.28,-.18,-.109,-.0414,-.143,-.225,-.0738,-.298,-.215,-.137,-.0677,-.245,-.189,-.12,-.127,-.0849,-.148,-.376,-.159,-.268,-.144,-.0243,-.384,0
2020,5,24,-.138,-.276,-.177,-.107,-.039,-.14,-.222,-.0715,-.295,-.212,-.135,-.0655,-.243,-.186,-.118,-.125,-.0829,-.144,-.37,-.155,-.264,-.141,-.0212,-.378,0
2020,5,25,-.135,-.273,-.173,-.104,-.0367,-.137,-.218,-.0692,-.292,-.209,-.133,-.0633,-.241,-.184,-.117,-.122,-.081,-.141,-.365,-.152,-.26,-.138,-.0181,-.372,0
2020,5,26,-.133,-.269,-.17,-.102,-.0345,-.135,-.215,-.0671,-.289,-.206,-.131,-.0612,-.238,-.181,-.115,-.12,-.0792,-.138,-.359,-.149,-.257,-.136,-.0151,-.366,0
2020,5,27,-.13,-.266,-.167,-.1,-.0324,-.132,-.212,-.0651,-.286,-.203,-.129,-.0592,-.236,-.179,-.113,-.118,-.0776,-.135,-.353,-.146,-.253,-.133,-.0121,-.36,0
2020,5,28,-.128,-.263,-.164,-.0986,-.0304,-.13,-.209,-.0632,-.283,-.2,-.127,-.0573,-.234,-.176,-.112,-.115,-.076,-.132,-.348,-.143,-.25,-.13,-.00915,-.355,0
2020,5,29,-.125,-.26,-.161,-.0968,-.0285,-.127,-.206,-.0613,-.28,-.197,-.125,-.0555,-.232,-.174,-.11,-.113,-.0745,-.13,-.343,-.141,-.247,-.128,-.00631,-.349,0
2020,5,30,-.123,-.257,-.158,-.0951,-.0268,-.125,-.203,-.0596,-.278,-.194,-.123,-.0539,-.23,-.172,-.109,-.111,-.0731,-.127,-.338,-.138,-.244,-.125,-.00361,-.344,0
2020,5,31,-.121,-.254,-.156,-.0935,-.0252,-.123,-.2,-.058,-.275,-.192,-.122,-.0524,-.228,-.17,-.108,-.109,-.0719,-.125,-.333,-.135,-.241,-.123,-.0011,-.339,0
2020,6,1,-.119,-.251,-.153,-.0919,-.0238,-.121,-.198,-.0566,-.273,-.189,-.12,-.0511,-.226,-.168,-.106,-.107,-.0707,-.122,-.328,-.133,-.238,-.121,.00118,-.334,0
2020,6,2,-.117,-.248,-.151,-.0904,-.0226,-.119,-.195,-.0552,-.271,-.187,-.118,-.0499,-.224,-.165,-.105,-.106,-.0696,-.12,-.323,-.13,-.235,-.119,.00317,-.329,0
2020,6,3,-.115,-.246,-.148,-.0888,-.0216,-.117,-.193,-.0539,-.268,-.185,-.117,-.0489,-.222,-.164,-.104,-.104,-.0686,-.118,-.318,-.128,-.231,-.116,.00482,-.324,0
2020,6,4,-.114,-.243,-.146,-.0873,-.0208,-.115,-.19,-.0528,-.266,-.183,-.115,-.0481,-.22,-.162,-.102,-.103,-.0677,-.116,-.314,-.126,-.228,-.114,.00607,-.32,0
2020,6,5,-.112,-.241,-.144,-.0857,-.0203,-.113,-.188,-.0517,-.264,-.181,-.113,-.0475,-.218,-.16,-.101,-.101,-.0669,-.115,-.309,-.124,-.225,-.112,.00687,-.315,0
2020,6,6,-.11,-.238,-.142,-.0842,-.0199,-.112,-.186,-.0508,-.261,-.179,-.112,-.0471,-.216,-.158,-.0995,-.0997,-.0661,-.113,-.304,-.122,-.222,-.11,.0072,-.31,0
2020,6,7,-.109,-.235,-.14,-.0826,-.0197,-.11,-.183,-.0499,-.259,-.177,-.11,-.0469,-.214,-.156,-.0981,-.0984,-.0654,-.112,-.3,-.12,-.219,-.108,.00705,-.306,0
2020,6,8,-.107,-.233,-.138,-.081,-.0197,-.108,-.181,-.0491,-.256,-.175,-.109,-.0468,-.211,-.154,-.0968,-.0971,-.0646,-.11,-.295,-.118,-.215,-.106,.00648,-.301,0
2020,6,9,-.106,-.23,-.136,-.0794,-.0197,-.106,-.179,-.0484,-.253,-.173,-.107,-.0468,-.209,-.153,-.0954,-.0959,-.0639,-.109,-.291,-.116,-.212,-.104,.00554,-.296,0
2020,6,10,-.105,-.227,-.134,-.0777,-.0199,-.105,-.177,-.0477,-.251,-.171,-.105,-.0469,-.208,-.151,-.094,-.0947,-.0631,-.108,-.286,-.114,-.209,-.102,.00428,-.292,0
2020,6,11,-.103,-.225,-.132,-.0762,-.0201,-.103,-.174,-.047,-.248,-.169,-.104,-.047,-.206,-.149,-.0927,-.0936,-.0623,-.108,-.282,-.112,-.206,-.0998,.00278,-.287,0
2020,6,12,-.102,-.222,-.131,-.0746,-.0203,-.101,-.172,-.0464,-.246,-.167,-.102,-.0471,-.204,-.147,-.0914,-.0925,-.0615,-.107,-.278,-.111,-.203,-.0977,.00107,-.283,0
2020,6,13,-.101,-.22,-.129,-.0732,-.0206,-.0996,-.17,-.0459,-.243,-.165,-.101,-.0473,-.202,-.146,-.0902,-.0914,-.0607,-.106,-.273,-.109,-.201,-.0957,-.000748,-.279,0
2020,6,14,-.0997,-.217,-.127,-.072,-.0209,-.0981,-.168,-.0454,-.241,-.163,-.0997,-.0474,-.2,-.144,-.0891,-.0904,-.0599,-.105,-.269,-.108,-.198,-.0938,-.00258,-.275,0
2020,6,15,-.0986,-.215,-.125,-.0708,-.0211,-.0967,-.166,-.045,-.239,-.161,-.0985,-.0476,-.199,-.142,-.088,-.0894,-.0592,-.105,-.266,-.106,-.196,-.092,-.00437,-.271,0
2020,6,16,-.0976,-.213,-.124,-.0698,-.0214,-.0954,-.164,-.0447,-.237,-.16,-.0974,-.0478,-.197,-.141,-.0871,-.0885,-.0585,-.104,-.262,-.105,-.193,-.0903,-.00606,-.267,0
2020,6,17,-.0966,-.211,-.122,-.0689,-.0217,-.0941,-.162,-.0444,-.235,-.158,-.0964,-.0479,-.195,-.139,-.0863,-.0877,-.0579,-.104,-.259,-.104,-.191,-.0887,-.0076,-.263,0
2020,6,18,-.0957,-.209,-.121,-.0682,-.022,-.093,-.161,-.0442,-.233,-.156,-.0956,-.0481,-.194,-.137,-.0856,-.0869,-.0573,-.104,-.255,-.103,-.19,-.0872,-.00896,-.26,0
2020,6,19,-.0949,-.207,-.119,-.0676,-.0222,-.092,-.159,-.044,-.231,-.155,-.0948,-.0482,-.193,-.136,-.0849,-.0862,-.0567,-.103,-.252,-.102,-.188,-.0859,-.0101,-.257,0
2020,6,20,-.0942,-.205,-.118,-.0671,-.0224,-.0911,-.157,-.0439,-.23,-.153,-.0942,-.0482,-.191,-.135,-.0843,-.0855,-.0562,-.103,-.249,-.101,-.187,-.0846,-.0109,-.254,0
2020,6,21,-.0935,-.204,-.116,-.0667,-.0225,-.0902,-.156,-.0438,-.228,-.152,-.0936,-.0482,-.19,-.133,-.0838,-.0849,-.0557,-.103,-.246,-.1,-.185,-.0835,-.0115,-.251,0
2020,6,22,-.0928,-.202,-.115,-.0664,-.0227,-.0894,-.155,-.0437,-.227,-.15,-.0931,-.0482,-.189,-.132,-.0834,-.0844,-.0553,-.103,-.244,-.0994,-.184,-.0824,-.0118,-.249,0
2020,6,23,-.0922,-.201,-.114,-.0661,-.0227,-.0887,-.153,-.0436,-.226,-.149,-.0927,-.0482,-.188,-.131,-.083,-.0839,-.0549,-.103,-.241,-.0986,-.183,-.0814,-.0118,-.246,0
2020,6,24,-.0916,-.2,-.113,-.066,-.0228,-.0881,-.152,-.0436,-.224,-.148,-.0924,-.0482,-.187,-.13,-.0828,-.0835,-.0545,-.103,-.239,-.0978,-.182,-.0805,-.0116,-.244,0
2020,6,25,-.0911,-.199,-.111,-.0659,-.0229,-.0875,-.151,-.0435,-.223,-.147,-.0922,-.0482,-.187,-.129,-.0826,-.0832,-.0543,-.103,-.236,-.0971,-.182,-.0797,-.0112,-.242,0
2020,6,26,-.0906,-.197,-.11,-.0658,-.0229,-.087,-.15,-.0436,-.223,-.146,-.0921,-.0482,-.186,-.128,-.0825,-.0829,-.0541,-.102,-.234,-.0964,-.181,-.0788,-.0106,-.239,0
2020,6,27,-.0902,-.196,-.109,-.0658,-.023,-.0865,-.149,-.0436,-.222,-.145,-.092,-.0482,-.185,-.127,-.0825,-.0826,-.0539,-.102,-.232,-.0957,-.181,-.078,-.0099,-.237,0
2020,6,28,-.0898,-.195,-.108,-.0659,-.0231,-.0861,-.148,-.0437,-.221,-.144,-.092,-.0483,-.185,-.127,-.0825,-.0824,-.0539,-.102,-.229,-.095,-.18,-.0773,-.00908,-.235,0
2020,6,29,-.0894,-.194,-.108,-.066,-.0232,-.0857,-.147,-.0438,-.22,-.143,-.0921,-.0483,-.184,-.126,-.0826,-.0821,-.0539,-.102,-.227,-.0943,-.18,-.0765,-.00819,-.232,0
2020,6,30,-.0891,-.193,-.107,-.0661,-.0233,-.0854,-.146,-.0439,-.219,-.142,-.0922,-.0484,-.184,-.125,-.0828,-.082,-.0539,-.102,-.225,-.0937,-.18,-.0758,-.00726,-.23,0
2020,7,1,-.0888,-.192,-.106,-.0663,-.0234,-.0851,-.145,-.044,-.219,-.141,-.0924,-.0485,-.184,-.125,-.083,-.0818,-.054,-.102,-.222,-.0931,-.18,-.075,-.00629,-.228,0
2020,7,2,-.0885,-.191,-.105,-.0665,-.0235,-.0848,-.144,-.0442,-.218,-.141,-.0926,-.0487,-.183,-.125,-.0832,-.0817,-.0541,-.102,-.22,-.0925,-.179,-.0743,-.00531,-.226,0
2020,7,3,-.0882,-.191,-.104,-.0668,-.0236,-.0845,-.143,-.0444,-.217,-.14,-.0928,-.0488,-.183,-.124,-.0835,-.0815,-.0542,-.102,-.218,-.0919,-.179,-.0736,-.00431,-.224,0
2020,7,4,-.0879,-.19,-.103,-.067,-.0238,-.0843,-.143,-.0445,-.217,-.139,-.0931,-.0489,-.183,-.124,-.0838,-.0814,-.0543,-.102,-.216,-.0913,-.179,-.0729,-.00331,-.223,0
2020,7,5,-.0877,-.189,-.103,-.0672,-.0239,-.084,-.142,-.0447,-.216,-.139,-.0934,-.0491,-.183,-.123,-.0841,-.0813,-.0544,-.102,-.214,-.0908,-.179,-.0723,-.00232,-.221,0
2020,7,6,-.0875,-.188,-.102,-.0675,-.024,-.0838,-.141,-.0449,-.216,-.138,-.0937,-.0492,-.183,-.123,-.0843,-.0812,-.0545,-.102,-.213,-.0902,-.179,-.0716,-.00139,-.219,0
2020,7,7,-.0873,-.188,-.101,-.0677,-.0241,-.0835,-.14,-.045,-.216,-.137,-.0939,-.0494,-.183,-.123,-.0846,-.0811,-.0547,-.102,-.211,-.0897,-.179,-.0709,-.000571,-.218,0
2020,7,8,-.0871,-.187,-.1,-.0678,-.0242,-.0833,-.14,-.0452,-.215,-.137,-.0942,-.0496,-.183,-.122,-.0848,-.081,-.0548,-.102,-.21,-.0891,-.179,-.0702,.0000898,-.217,0
2020,7,9,-.0869,-.187,-.0997,-.0679,-.0243,-.083,-.139,-.0453,-.215,-.136,-.0943,-.0497,-.183,-.122,-.085,-.0809,-.0549,-.102,-.208,-.0886,-.178,-.0694,.000533,-.215,0
2020,7,10,-.0867,-.187,-.0991,-.0679,-.0245,-.0827,-.139,-.0453,-.215,-.136,-.0944,-.0499,-.183,-.122,-.0851,-.0808,-.055,-.102,-.207,-.088,-.178,-.0687,.000686,-.214,0
2020,7,11,-.0865,-.186,-.0986,-.0677,-.0247,-.0824,-.138,-.0454,-.215,-.136,-.0943,-.0501,-.183,-.121,-.0851,-.0806,-.0551,-.102,-.206,-.0875,-.178,-.0678,.00052,-.214,0
2020,7,12,-.0864,-.186,-.0982,-.0675,-.0249,-.0821,-.138,-.0454,-.215,-.135,-.0942,-.0503,-.183,-.121,-.0851,-.0805,-.0551,-.101,-.205,-.0869,-.177,-.0669,.0000309,-.213,0
2020,7,13,-.0863,-.186,-.0979,-.0671,-.0251,-.0817,-.138,-.0453,-.214,-.135,-.0939,-.0506,-.183,-.121,-.0849,-.0803,-.0552,-.101,-.205,-.0863,-.176,-.066,-.000749,-.212,0
2020,7,14,-.0861,-.186,-.0976,-.0667,-.0254,-.0813,-.138,-.0452,-.214,-.135,-.0936,-.0508,-.183,-.121,-.0847,-.0801,-.0553,-.101,-.204,-.0858,-.175,-.065,-.00178,-.212,0
2020,7,15,-.086,-.186,-.0974,-.0661,-.0257,-.0809,-.137,-.0451,-.214,-.135,-.0932,-.0511,-.183,-.121,-.0845,-.0799,-.0554,-.101,-.203,-.0852,-.175,-.064,-.00301,-.211,0
2020,7,16,-.0858,-.186,-.0972,-.0655,-.0259,-.0805,-.137,-.0449,-.214,-.135,-.0928,-.0513,-.183,-.121,-.0842,-.0797,-.0554,-.101,-.203,-.0847,-.174,-.063,-.00437,-.211,0
2020,7,17,-.0856,-.185,-.097,-.0649,-.0262,-.0801,-.137,-.0448,-.214,-.135,-.0923,-.0515,-.183,-.121,-.0839,-.0795,-.0554,-.101,-.202,-.0842,-.173,-.062,-.0058,-.21,0
2020,7,18,-.0855,-.185,-.0968,-.0642,-.0264,-.0796,-.137,-.0445,-.214,-.135,-.0918,-.0517,-.183,-.121,-.0835,-.0793,-.0554,-.1,-.202,-.0837,-.172,-.0611,-.00724,-.21,0
2020,7,19,-.0852,-.185,-.0965,-.0635,-.0266,-.0792,-.137,-.0443,-.214,-.135,-.0912,-.0518,-.183,-.121,-.0831,-.079,-.0554,-.0999,-.201,-.0832,-.171,-.0601,-.00862,-.209,0
2020,7,20,-.085,-.185,-.0963,-.0628,-.0268,-.0787,-.137,-.0441,-.213,-.135,-.0907,-.052,-.183,-.121,-.0827,-.0788,-.0554,-.0996,-.201,-.0827,-.171,-.0592,-.0099,-.209,0
2020,7,21,-.0848,-.185,-.096,-.0621,-.0269,-.0782,-.136,-.0438,-.213,-.135,-.0902,-.0521,-.183,-.121,-.0824,-.0786,-.0554,-.0993,-.201,-.0823,-.17,-.0583,-.011,-.209,0
2020,7,22,-.0846,-.185,-.0957,-.0615,-.027,-.0777,-.136,-.0436,-.213,-.134,-.0897,-.0522,-.183,-.121,-.082,-.0784,-.0553,-.099,-.2,-.0818,-.169,-.0575,-.012,-.208,0
2020,7,23,-.0843,-.185,-.0954,-.0609,-.0271,-.0773,-.136,-.0433,-.213,-.134,-.0893,-.0522,-.182,-.121,-.0817,-.0781,-.0553,-.0986,-.2,-.0814,-.169,-.0567,-.0126,-.208,0
2020,7,24,-.0841,-.185,-.0951,-.0603,-.0272,-.0768,-.136,-.0431,-.213,-.134,-.0888,-.0522,-.182,-.121,-.0814,-.0778,-.0553,-.0982,-.199,-.0809,-.168,-.0561,-.013,-.207,0
2020,7,25,-.0838,-.184,-.0947,-.0598,-.0272,-.0764,-.135,-.0429,-.213,-.134,-.0884,-.0522,-.182,-.121,-.0811,-.0775,-.0553,-.0979,-.199,-.0804,-.167,-.0555,-.0131,-.207,0
2020,7,26,-.0836,-.184,-.0944,-.0593,-.0272,-.0759,-.135,-.0426,-.213,-.134,-.0881,-.0522,-.182,-.121,-.0809,-.0773,-.0554,-.0976,-.198,-.0799,-.167,-.0549,-.0128,-.206,0
2020,7,27,-.0834,-.185,-.094,-.0588,-.0272,-.0755,-.135,-.0424,-.213,-.134,-.0877,-.0522,-.182,-.12,-.0807,-.077,-.0555,-.0972,-.197,-.0794,-.166,-.0545,-.0123,-.205,0
2020,7,28,-.0832,-.185,-.0937,-.0584,-.0272,-.0751,-.135,-.0422,-.213,-.134,-.0874,-.0521,-.182,-.12,-.0805,-.0767,-.0556,-.0969,-.197,-.079,-.166,-.0542,-.0115,-.205,0
2020,7,29,-.083,-.185,-.0933,-.058,-.0271,-.0747,-.135,-.0419,-.213,-.134,-.0871,-.052,-.182,-.12,-.0803,-.0764,-.0557,-.0966,-.196,-.0785,-.165,-.0539,-.0104,-.204,0
2020,7,30,-.0828,-.185,-.0929,-.0575,-.027,-.0743,-.135,-.0416,-.213,-.133,-.0868,-.0518,-.182,-.12,-.0801,-.0761,-.0558,-.0963,-.196,-.0782,-.165,-.0537,-.0092,-.203,0
2020,7,31,-.0826,-.185,-.0926,-.0571,-.0268,-.0739,-.135,-.0414,-.214,-.133,-.0865,-.0517,-.183,-.12,-.0799,-.0759,-.0559,-.096,-.195,-.0778,-.165,-.0536,-.00785,-.202,0
2020,8,1,-.0824,-.185,-.0922,-.0566,-.0266,-.0735,-.135,-.041,-.214,-.133,-.0861,-.0515,-.183,-.12,-.0797,-.0756,-.056,-.0956,-.194,-.0775,-.165,-.0535,-.00641,-.201,0
2020,8,2,-.0822,-.186,-.0919,-.0561,-.0264,-.0731,-.134,-.0407,-.214,-.133,-.0858,-.0514,-.184,-.12,-.0795,-.0754,-.056,-.0952,-.194,-.0772,-.165,-.0535,-.00492,-.201,0
2020,8,3,-.082,-.186,-.0915,-.0556,-.0262,-.0726,-.134,-.0403,-.214,-.133,-.0854,-.0512,-.184,-.12,-.0793,-.0752,-.0561,-.0948,-.193,-.077,-.165,-.0535,-.00345,-.2,0
2020,8,4,-.0817,-.186,-.0912,-.0551,-.026,-.0722,-.134,-.04,-.215,-.133,-.085,-.051,-.184,-.12,-.0791,-.075,-.0561,-.0944,-.192,-.0768,-.165,-.0534,-.00202,-.199,0
2020,8,5,-.0814,-.186,-.0908,-.0546,-.0257,-.0718,-.134,-.0396,-.215,-.132,-.0847,-.0507,-.185,-.12,-.0789,-.0749,-.0561,-.0939,-.192,-.0766,-.166,-.0534,-.000685,-.198,0
2020,8,6,-.0812,-.187,-.0904,-.054,-.0254,-.0713,-.134,-.0392,-.215,-.132,-.0843,-.0505,-.185,-.119,-.0787,-.0747,-.0561,-.0934,-.191,-.0764,-.166,-.0533,.000512,-.197,0
2020,8,7,-.0809,-.187,-.09,-.0535,-.0251,-.0709,-.134,-.0388,-.215,-.132,-.0839,-.0502,-.185,-.119,-.0784,-.0746,-.056,-.0929,-.19,-.0762,-.166,-.053,.00153,-.196,0
2020,8,8,-.0806,-.187,-.0896,-.0531,-.0248,-.0704,-.134,-.0384,-.215,-.131,-.0835,-.05,-.186,-.119,-.0782,-.0744,-.056,-.0924,-.19,-.0759,-.166,-.0527,.00233,-.196,0
2020,8,9,-.0803,-.187,-.0892,-.0526,-.0245,-.07,-.134,-.038,-.215,-.131,-.0832,-.0497,-.186,-.119,-.0781,-.0742,-.0559,-.0918,-.189,-.0755,-.166,-.0522,.00289,-.195,0
2020,8,10,-.08,-.187,-.0888,-.0522,-.0242,-.0695,-.133,-.0376,-.216,-.131,-.0828,-.0494,-.186,-.119,-.0779,-.074,-.0558,-.0912,-.189,-.0752,-.166,-.0517,.0032,-.194,0
2020,8,11,-.0798,-.187,-.0883,-.0517,-.0239,-.0691,-.133,-.0373,-.216,-.13,-.0825,-.0492,-.186,-.119,-.0777,-.0738,-.0558,-.0907,-.188,-.0748,-.166,-.051,.00328,-.194,0
2020,8,12,-.0795,-.187,-.0879,-.0513,-.0237,-.0687,-.133,-.037,-.216,-.13,-.0822,-.0489,-.186,-.118,-.0776,-.0736,-.0557,-.0901,-.188,-.0744,-.166,-.0502,.00313,-.193,0
2020,8,13,-.0792,-.188,-.0874,-.051,-.0235,-.0682,-.133,-.0367,-.216,-.13,-.0819,-.0487,-.186,-.118,-.0774,-.0734,-.0556,-.0895,-.188,-.074,-.166,-.0494,.00276,-.193,0
2020,8,14,-.079,-.188,-.0869,-.0506,-.0233,-.0678,-.133,-.0364,-.216,-.129,-.0815,-.0485,-.186,-.118,-.0772,-.0732,-.0555,-.0889,-.187,-.0736,-.166,-.0486,.00221,-.192,0
2020,8,15,-.0787,-.188,-.0865,-.0502,-.0231,-.0674,-.132,-.0361,-.216,-.129,-.0812,-.0482,-.186,-.118,-.077,-.073,-.0554,-.0883,-.187,-.0732,-.166,-.0477,.00151,-.192,0
2020,8,16,-.0785,-.188,-.086,-.0498,-.023,-.067,-.132,-.0359,-.216,-.128,-.0808,-.048,-.186,-.118,-.0767,-.0728,-.0552,-.0877,-.187,-.0728,-.166,-.0467,.000703,-.192,0
2020,8,17,-.0783,-.188,-.0855,-.0494,-.0228,-.0665,-.132,-.0356,-.216,-.128,-.0803,-.0478,-.187,-.117,-.0764,-.0726,-.0551,-.0871,-.187,-.0724,-.166,-.0458,-.000166,-.192,0
2020,8,18,-.078,-.188,-.085,-.0489,-.0226,-.0661,-.132,-.0353,-.216,-.128,-.0799,-.0476,-.187,-.117,-.0761,-.0724,-.0549,-.0866,-.187,-.0721,-.165,-.0449,-.00104,-.192,0
2020,8,19,-.0778,-.189,-.0846,-.0485,-.0225,-.0656,-.132,-.035,-.216,-.127,-.0794,-.0474,-.187,-.117,-.0758,-.0722,-.0547,-.086,-.187,-.0718,-.165,-.0441,-.00188,-.192,0
2020,8,20,-.0776,-.189,-.0841,-.0481,-.0223,-.0652,-.132,-.0347,-.217,-.127,-.0789,-.0471,-.188,-.117,-.0754,-.072,-.0545,-.0855,-.187,-.0715,-.165,-.0433,-.00261,-.192,0
2020,8,21,-.0774,-.189,-.0836,-.0477,-.0221,-.0647,-.132,-.0344,-.217,-.126,-.0784,-.0469,-.188,-.116,-.075,-.0718,-.0542,-.085,-.187,-.0712,-.165,-.0426,-.00321,-.192,0
2020,8,22,-.0772,-.19,-.0832,-.0472,-.0218,-.0643,-.132,-.034,-.218,-.126,-.0779,-.0466,-.189,-.116,-.0746,-.0715,-.054,-.0846,-.187,-.071,-.165,-.042,-.00362,-.192,0
2020,8,23,-.077,-.19,-.0828,-.0469,-.0215,-.0639,-.132,-.0337,-.218,-.125,-.0775,-.0463,-.189,-.116,-.0743,-.0712,-.0537,-.0842,-.188,-.0707,-.165,-.0416,-.00381,-.192,0
2020,8,24,-.0768,-.191,-.0824,-.0465,-.0212,-.0635,-.131,-.0334,-.218,-.125,-.0771,-.046,-.189,-.116,-.074,-.0709,-.0533,-.0836,-.188,-.0706,-.165,-.0412,-.00376,-.193,0
2020,8,25,-.0766,-.191,-.0821,-.0462,-.0208,-.0632,-.131,-.033,-.219,-.125,-.0767,-.0456,-.19,-.116,-.0737,-.0706,-.0529,-.0832,-.188,-.0705,-.165,-.041,-.00346,-.193,0
2020,8,26,-.0764,-.191,-.0818,-.0459,-.0204,-.0629,-.131,-.0327,-.219,-.124,-.0763,-.0453,-.19,-.116,-.0734,-.0703,-.0526,-.0828,-.188,-.0704,-.166,-.0409,-.0029,-.193,0
2020,8,27,-.0762,-.192,-.0815,-.0457,-.02,-.0627,-.132,-.0323,-.22,-.124,-.076,-.0449,-.191,-.116,-.0731,-.07,-.0521,-.0824,-.189,-.0704,-.166,-.0409,-.00209,-.194,0
2020,8,28,-.0761,-.192,-.0813,-.0454,-.0195,-.0625,-.132,-.032,-.22,-.124,-.0758,-.0446,-.191,-.116,-.073,-.0696,-.0517,-.082,-.189,-.0704,-.167,-.041,-.00101,-.194,0
2020,8,29,-.0759,-.193,-.0811,-.0453,-.0191,-.0623,-.132,-.0317,-.22,-.124,-.0756,-.0442,-.192,-.116,-.0728,-.0692,-.0512,-.0816,-.19,-.0704,-.168,-.0411,.000283,-.195,0
2020,8,30,-.0758,-.193,-.0809,-.0451,-.0186,-.0621,-.132,-.0313,-.221,-.124,-.0754,-.0439,-.192,-.116,-.0727,-.0688,-.0506,-.0813,-.19,-.0705,-.168,-.0412,.00175,-.196,0
2020,8,31,-.0757,-.194,-.0808,-.045,-.0181,-.062,-.132,-.031,-.222,-.124,-.0753,-.0436,-.193,-.116,-.0726,-.0683,-.0501,-.0809,-.191,-.0706,-.169,-.0413,.00333,-.197,0
2020,9,1,-.0756,-.194,-.0807,-.0448,-.0176,-.0618,-.132,-.0307,-.222,-.124,-.0753,-.0433,-.193,-.116,-.0726,-.0678,-.0495,-.0806,-.191,-.0706,-.17,-.0414,.00496,-.197,0
2020,9,2,-.0754,-.194,-.0805,-.0447,-.0171,-.0617,-.132,-.0304,-.222,-.124,-.0753,-.0431,-.194,-.117,-.0725,-.0673,-.0488,-.0801,-.192,-.0706,-.171,-.0415,.00658,-.198,0
2020,9,3,-.0753,-.195,-.0804,-.0446,-.0166,-.0616,-.132,-.0301,-.223,-.124,-.0753,-.0428,-.195,-.117,-.0725,-.0667,-.0482,-.0797,-.193,-.0706,-.172,-.0416,.00812,-.199,0
2020,9,4,-.0752,-.195,-.0803,-.0446,-.0162,-.0615,-.132,-.0298,-.223,-.124,-.0753,-.0426,-.195,-.117,-.0726,-.0661,-.0476,-.0794,-.193,-.0705,-.173,-.0417,.00953,-.2,0
2020,9,5,-.075,-.195,-.0802,-.0445,-.0157,-.0614,-.132,-.0296,-.224,-.124,-.0754,-.0424,-.195,-.117,-.0726,-.0655,-.0469,-.0789,-.194,-.0705,-.173,-.0417,.0108,-.201,0
2020,9,6,-.0749,-.195,-.0801,-.0444,-.0153,-.0613,-.132,-.0293,-.224,-.124,-.0754,-.0422,-.196,-.117,-.0726,-.065,-.0463,-.0785,-.194,-.0703,-.173,-.0417,.0118,-.201,0
2020,9,7,-.0747,-.195,-.0799,-.0443,-.0149,-.0612,-.132,-.0291,-.224,-.124,-.0755,-.042,-.196,-.117,-.0726,-.0644,-.0456,-.0781,-.195,-.0702,-.173,-.0416,.0126,-.202,0
2020,9,8,-.0745,-.195,-.0798,-.0442,-.0145,-.0611,-.132,-.0288,-.224,-.124,-.0754,-.0418,-.197,-.117,-.0726,-.0638,-.045,-.0777,-.195,-.07,-.173,-.0415,.0133,-.203,0
2020,9,9,-.0743,-.195,-.0795,-.0441,-.0142,-.0609,-.132,-.0285,-.225,-.124,-.0754,-.0415,-.197,-.117,-.0725,-.0632,-.0444,-.0773,-.196,-.0698,-.173,-.0412,.0137,-.203,0
2020,9,10,-.0741,-.195,-.0792,-.0439,-.0138,-.0607,-.132,-.0283,-.225,-.124,-.0752,-.0413,-.197,-.117,-.0724,-.0626,-.0438,-.0768,-.196,-.0694,-.173,-.0408,.0139,-.203,0
