year,month,day_endofweek,cityid,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws
2020,6,7,21,-.653,-.645,-.292,-.535,.247,-.299,-.675
2020,6,7,22,-.546,-.718,-.178,-.276,.00652,.0322,-.634
2020,6,7,23,-.448,-.644,-.135,-.249,.128,-.153,-.558
2020,6,7,24,-.586,-.568,-.223,-.336,.141,-.275,-.619
2020,6,7,25,-.595,-.481,-.213,-.289,.303,-.141,-.719
2020,6,7,26,-.0954,-.277,.0164,.0204,.0892,.304,-.266
2020,6,7,27,-.403,-.383,-.0333,-.0517,.0512,.104,-.43
2020,6,7,28,-.473,-.479,-.169,-.307,.0908,-.0512,-.607
2020,6,7,29,-.666,-.507,-.281,-.298,.211,-.394,-.766
2020,6,7,30,-.573,-.534,-.273,-.228,-.0357,-.175,-.78
2020,6,7,31,-.461,-.412,-.11,-.138,.174,-.35,-.571
2020,6,7,32,-.421,-.221,-.138,.00197,.546,.0743,-.56
2020,6,7,33,-.399,-.421,-.0856,-.0967,.0965,-.066,-.525
2020,6,7,34,-.42,-.592,-.0972,-.17,.144,-.107,-.507
2020,6,7,35,-.499,-.584,-.173,-.298,.0586,-.243,-.554
2020,6,7,36,-.4,-.375,-.0924,-.283,.173,-.146,-.565
2020,6,7,37,-.339,-.427,-.0645,-.235,.0257,-.206,-.578
2020,6,7,38,-.52,-.647,-.241,-.276,.0252,-.182,-.659
2020,6,7,39,-.436,-.468,-.132,-.257,.118,-.11,-.595
2020,6,7,40,-.423,-.236,-.0844,-.177,.0808,-.23,-.558
2020,6,7,41,-.581,-.612,-.246,-.487,.0858,-.289,-.606
2020,6,7,42,-.498,-.359,-.128,-.252,.192,-.287,-.582
2020,6,7,43,-.401,-.421,-.147,-.286,.052,-.159,-.452
2020,6,7,44,-.583,-.674,-.182,-.0202,.281,-.327,-.625
2020,6,7,45,-.465,-.608,-.0468,-.193,.0206,.66,-.666
2020,6,7,46,-.544,-.411,-.114,-.0348,.0743,-.17,-.534
2020,6,7,47,-.451,-.649,-.153,-.218,-.00476,-.0241,-.556
2020,6,7,48,-.341,-.654,-.0342,.0106,.239,-.0467,-.424
2020,6,7,49,-.349,-.433,-.0301,-.139,.139,.0113,-.432
2020,6,7,50,-.408,-.526,-.0919,-.234,.226,-.106,-.49
2020,6,7,51,-.462,-.599,-.107,-.227,.0262,-.187,-.464
2020,6,7,52,-.516,-.475,-.15,-.212,.0571,-.271,-.59
2020,6,7,53,-.189,-.431,-.0203,-.00774,.0655,-.12,-.507
2020,6,14,1,-.476,-.738,-.222,-.293,.0955,-.189,-.622
2020,6,14,2,-.558,-.714,-.204,-.344,.217,-.0801,-.575
2020,6,14,3,-.481,-.595,-.173,-.202,.0398,-.238,-.571
2020,6,14,4,-.296,-.519,-.136,-.176,.0727,-.0597,-.538
2020,6,14,5,-.397,-.509,-.123,-.189,.0509,-.179,-.494
2020,6,14,6,-.455,-.667,-.182,-.216,.0808,-.0881,-.539
2020,6,14,7,-.418,-.484,-.134,-.161,.000861,-.0765,-.528
2020,6,14,8,-.379,-.604,-.125,-.122,.172,-.179,-.49
2020,6,14,9,-.517,-.658,-.22,-.383,.0228,-.11,-.594
2020,6,14,10,-.332,-.461,-.0867,-.106,.0565,-.0709,-.478
2020,6,14,11,-.367,-.564,-.0736,-.137,.0256,-.163,-.53
2020,6,14,12,-.535,-.649,-.211,-.343,.154,-.181,-.628
2020,6,14,13,-.327,-.355,-.0428,-.0981,.0505,-.101,-.548
2020,6,14,14,-.399,-.569,-.043,.0432,.333,-.291,-.483
2020,6,14,15,-.274,-.477,-.162,-.265,-.00454,-.414,-.569
2020,6,14,16,-.315,-.549,-.0185,-.157,.164,-.106,-.535
2020,6,14,17,-.36,-.462,-.101,-.125,.1,-.108,-.549
2020,6,14,19,-.114,-.479,.0235,.121,.0897,.0208,-.389
2020,6,14,20,-.271,-.515,-.0878,-.0277,.0611,-.0762,-.395
2020,6,14,21,-.625,-.552,-.293,-.464,.244,-.238,-.7
2020,6,14,22,-.521,-.752,-.175,-.262,.0346,-.201,-.545
2020,6,14,23,-.417,-.706,-.103,-.0878,.152,-.246,-.497
2020,6,14,24,-.534,-.59,-.169,-.257,.0553,-.226,-.635
2020,6,14,25,-.535,-.397,-.19,-.186,.179,-.372,-.659
2020,6,14,26,-.0999,-.396,.0024,.0709,.0322,.254,-.305
2020,6,14,27,-.276,-.621,-.114,.0404,-.0339,-.0191,-.51
2020,6,14,28,-.422,-.465,-.153,-.231,.109,-.186,-.554
2020,6,14,29,-.565,-.505,-.276,-.14,.3,-.217,-.782
2020,6,14,30,-.589,-.559,-.273,-.0128,-.0223,-.124,-.764
2020,6,14,31,-.441,-.418,-.0927,-.142,.0677,.0479,-.481
2020,6,14,32,-.419,-.548,-.147,-.0662,.411,-.0669,-.424
2020,6,14,33,-.395,-.616,-.113,-.136,.12,-.0503,-.517
2020,6,14,34,-.456,-.672,-.125,-.136,.0301,.0401,-.463
2020,6,14,35,-.445,-.658,-.171,-.142,.0373,-.209,-.557
2020,6,14,36,-.392,-.55,-.15,-.168,.122,-.16,-.532
2020,6,14,37,-.422,-.79,-.195,-.178,-.0222,-.15,-.58
2020,6,14,38,-.479,-.599,-.225,-.322,.046,-.136,-.642
2020,6,14,39,-.438,-.577,-.165,-.137,.121,-.182,-.606
2020,6,14,40,-.38,-.466,-.12,-.0549,.0585,-.0883,-.503
2020,6,14,41,-.525,-.675,-.218,-.374,.145,-.221,-.583
2020,6,14,42,-.454,-.412,-.119,-.104,.15,-.244,-.552
2020,6,14,43,-.37,-.419,-.114,-.182,.0184,-.0941,-.409
2020,6,14,44,-.375,-.687,-.198,-.188,.0409,-.0438,-.587
2020,6,14,45,-.327,-.626,-.0876,-.166,.0416,-.0141,-.519
2020,6,14,46,-.468,-.701,-.164,.0352,.125,-.428,-.488
2020,6,14,47,-.427,-.667,-.167,-.13,-.0379,-.293,-.535
2020,6,14,48,-.304,-.689,-.0299,.0749,.128,-.184,-.431
2020,6,14,49,-.336,-.458,-.0401,.0755,.0813,-.155,-.436
2020,6,14,50,-.333,-.386,-.138,-.24,.158,-.121,-.483
2020,6,14,51,-.363,-.0716,-.0629,-.0175,.0071,-.168,-.542
2020,6,14,52,-.454,-.54,-.179,-.157,.015,-.26,-.504
2020,6,14,53,-.179,-.519,-.0615,-.00739,.00637,-.25,-.44
2020,6,21,1,-.436,-.597,-.164,-.181,.177,-.102,-.594
2020,6,21,2,-.52,-.66,-.163,-.321,.274,-.0854,-.551
2020,6,21,3,-.444,-.532,-.101,-.106,.199,-.185,-.543
2020,6,21,4,-.3,-.355,-.102,-.111,.13,-.0579,-.552
2020,6,21,5,-.377,-.341,-.0756,-.113,.135,-.106,-.484
2020,6,21,6,-.446,-.562,-.135,-.163,.207,-.104,-.55
2020,6,21,7,-.333,-.367,-.112,-.14,.0483,-.168,-.544
2020,6,21,8,-.327,-.472,-.0682,-.0518,.245,-.0509,-.474
2020,6,21,9,-.485,-.366,-.168,-.197,.082,-.151,-.622
2020,6,21,10,-.294,-.371,-.055,-.00362,.113,-.116,-.471
2020,6,21,11,-.352,-.482,-.0445,-.158,.134,-.0594,-.534
2020,6,21,12,-.48,-.589,-.165,-.23,.27,-.146,-.628
2020,6,21,13,-.315,-.376,-.0118,.12,.092,-.151,-.372
2020,6,21,14,-.301,-.521,.0132,.323,.364,-.227,-.468
2020,6,21,15,-.248,-.591,-.107,-.162,.152,-.369,-.498
2020,6,21,16,-.314,-.393,-.00599,-.0839,.209,-.0983,-.536
2020,6,21,17,-.331,-.446,-.086,-.113,.179,-.151,-.562
2020,6,21,19,-.0796,-.438,.0803,.275,.152,.0888,-.364
2020,6,21,20,-.196,-.364,.0783,.301,.243,.425,-.461
2020,6,21,21,-.568,-.49,-.224,-.339,.277,-.152,-.664
2020,6,21,22,-.478,-.673,-.1,-.204,.129,-.116,-.57
2020,6,21,23,-.375,-.38,-.0856,-.00314,.174,-.00653,-.522
2020,6,21,24,-.508,-.431,-.12,-.104,.195,-.0787,-.585
2020,6,21,25,-.518,-.423,-.193,-.103,.177,-.139,-.683
2020,6,21,26,-.0832,-.301,.0458,.0742,.12,.377,-.251
2020,6,21,27,-.37,-.185,-.041,.108,.0138,-.0499,-.425
2020,6,21,28,-.366,-.121,-.104,-.14,.133,-.178,-.526
2020,6,21,29,-.573,-.382,-.246,-.113,.291,-.247,-.751
2020,6,21,30,-.543,-.459,-.217,-.127,.0284,-.187,-.706
2020,6,21,31,-.409,-.272,-.0949,-.121,.171,-.0735,-.438
2020,6,21,32,-.429,-.525,-.0912,-.114,.375,-.113,-.589
2020,6,21,33,-.373,-.49,-.0758,.0346,.16,.0159,-.562
2020,6,21,34,-.394,-.607,-.083,-.0571,.149,-.198,-.528
2020,6,21,35,-.396,-.548,-.121,-.0483,.148,-.224,-.505
2020,6,21,36,-.391,-.378,-.0825,-.0715,.195,-.123,-.497
2020,6,21,37,-.282,-.555,-.0702,-.143,.0878,.0428,-.505
2020,6,21,38,-.432,-.402,-.175,-.159,.0523,-.239,-.61
2020,6,21,39,-.432,-.594,-.117,-.129,.163,-.0409,-.528
2020,6,21,40,-.309,-.469,-.0709,-.0552,.125,.0765,-.535
2020,6,21,41,-.482,-.58,-.184,-.3,.16,-.235,-.591
2020,6,21,42,-.386,-.327,-.0842,-.0388,.191,-.233,-.545
2020,6,21,43,-.354,-.329,-.0723,-.0884,.117,-.0692,-.377
2020,6,21,44,-.448,-.245,-.1,.0653,.185,-.401,-.503
2020,6,21,45,-.27,-.215,-.00336,.14,.145,-.0906,-.531
2020,6,21,46,-.461,-.393,.0508,.22,.232,.00829,-.359
2020,6,21,47,-.367,-.5,-.109,-.0609,.149,-.233,-.567
2020,6,21,48,-.221,-.567,.0321,.114,.28,.203,-.494
2020,6,21,49,-.293,-.273,.00405,-.0308,.186,.0472,-.409
2020,6,21,50,-.306,-.0921,-.0563,-.0611,.393,-.119,-.537
2020,6,21,51,-.402,-.376,-.111,-.062,.0815,-.257,-.492
2020,6,21,52,-.392,-.22,-.0999,-.128,.0642,-.127,-.516
2020,6,21,53,-.214,-.501,-.0294,.0109,.0866,.0141,-.439
2020,6,28,1,-.454,-.568,-.198,-.185,.0874,-.115,-.586
2020,6,28,2,-.465,-.707,-.164,-.221,.173,-.0602,-.543
2020,6,28,3,-.463,-.664,-.183,-.142,.0635,-.278,-.597
2020,6,28,4,-.376,-.592,-.153,-.2,.105,-.108,-.563
2020,6,28,5,-.395,-.519,-.132,-.145,.0754,-.19,-.529
2020,6,28,6,-.403,-.608,-.171,-.201,.104,-.194,-.557
2020,6,28,7,-.364,-.542,-.144,-.195,.041,-.133,-.527
2020,6,28,8,-.36,-.683,-.142,-.0808,.167,-.165,-.463
2020,6,28,9,-.499,-.571,-.195,-.151,.0853,-.167,-.578
2020,6,28,10,-.291,-.507,-.107,-.0453,.0693,-.157,-.53
2020,6,28,11,-.428,-.679,-.0949,-.239,.118,-.147,-.561
2020,6,28,12,-.485,-.586,-.191,-.229,.177,-.21,-.618
2020,6,28,13,-.3,-.294,-.00493,.191,-.0284,.0481,-.447
2020,6,28,14,-.298,-.565,-.0404,.244,.174,-.231,-.463
2020,6,28,15,-.216,-.572,-.128,-.288,.000564,-.395,-.584
2020,6,28,16,-.404,-.607,-.0774,-.166,.176,-.0784,-.5
2020,6,28,17,-.337,-.403,-.132,-.154,.109,-.154,-.512
2020,6,28,19,-.148,-.494,-.0241,.115,.0424,.00296,-.403
2020,6,28,20,-.232,-.502,-.0978,-.0285,.139,-.0497,-.588
2020,6,28,21,-.57,-.593,-.23,-.265,.241,-.0861,-.577
2020,6,28,22,-.529,-.795,-.18,-.163,.0409,.253,-.603
2020,6,28,23,-.354,-.643,-.145,-.0604,.0485,-.231,-.589
2020,6,28,24,-.48,-.41,-.156,-.132,.15,-.147,-.566
2020,6,28,25,-.397,-.496,-.0732,.113,.359,-.474,-.557
2020,6,28,26,-.0686,-.2,-.0338,-.006,-.00833,-.00177,-.36
2020,6,28,27,-.307,-.602,-.113,-.0127,-.02,-.149,-.534
2020,6,28,28,-.334,-.435,-.139,-.0717,.121,-.0897,-.568
2020,6,28,29,-.536,-.593,-.266,-.0878,.238,-.321,-.723
2020,6,28,30,-.546,-.611,-.289,-.2,.0544,-.215,-.709
2020,6,28,31,-.418,-.403,-.149,-.0978,.102,-.162,-.494
2020,6,28,32,-.461,-.532,-.119,-.172,.311,-.24,-.514
2020,6,28,33,-.408,-.431,-.11,-.0583,.117,-.151,-.552
2020,6,28,34,-.413,-.618,-.136,-.0718,.0483,-.197,-.565
2020,6,28,35,-.394,-.602,-.13,-.0518,.0638,-.199,-.483
2020,6,28,36,-.388,-.407,-.154,-.151,.169,-.13,-.493
2020,6,28,37,-.361,-.586,-.156,-.23,.112,.189,-.587
2020,6,28,38,-.486,-.548,-.229,-.287,.0172,-.104,-.644
2020,6,28,39,-.428,-.633,-.173,-.179,.112,-.0683,-.548
2020,6,28,40,-.323,-.139,-.137,-.0977,-.0196,-.0229,-.48
2020,6,28,41,-.485,-.616,-.19,-.186,.111,-.255,-.603
2020,6,28,42,-.379,-.421,-.11,-.0426,.0979,-.207,-.499
2020,6,28,43,-.385,-.484,-.148,-.114,.0396,-.171,-.411
2020,6,28,44,-.465,-.345,-.153,-.112,.0896,-.226,-.345
2020,6,28,45,-.386,-.71,-.119,-.178,.07,.185,-.622
2020,6,28,46,-.49,-.514,-.207,-.00974,-.000546,-.376,-.535
2020,6,28,47,-.329,-.313,-.124,-.0257,.0466,-.139,-.532
2020,6,28,48,-.28,-.575,-.0951,.0352,.0442,-.133,-.469
2020,6,28,49,-.323,-.407,-.0103,.0498,.143,-.142,-.465
2020,6,28,50,-.28,-.245,-.0568,-.113,.319,-.158,-.465
2020,6,28,51,-.376,-.558,-.157,-.127,.00417,-.0885,-.621
2020,6,28,52,-.424,-.544,-.171,-.0115,.02,-.224,-.471
2020,6,28,53,-.113,-.632,-.0658,.00135,-.013,-.0484,-.438
2020,7,5,1,-.484,-.629,-.151,-.175,.0835,.0826,-.57
2020,7,5,2,-.475,-.715,-.137,-.168,.0865,-.0992,-.488
2020,7,5,3,-.447,-.522,-.12,-.155,.0489,-.156,-.523
2020,7,5,4,-.421,-.478,-.131,-.234,.0474,.0141,-.541
2020,7,5,5,-.437,-.646,-.0962,-.177,.0863,.0257,-.499
2020,7,5,6,-.458,-.553,-.135,-.198,.11,-.0909,-.519
2020,7,5,7,-.457,-.541,-.134,-.187,-.0166,.14,-.532
2020,7,5,8,-.385,-.589,-.0962,.0634,.205,.114,-.526
2020,7,5,9,-.472,-.468,-.123,-.112,.0834,.0485,-.575
2020,7,5,10,-.361,-.461,-.0636,-.141,.0554,.0557,-.484
2020,7,5,11,-.493,-.611,-.0827,-.229,.0812,-.288,-.533
2020,7,5,12,-.512,-.633,-.152,-.227,.168,.0401,-.559
2020,7,5,13,-.308,-.321,-.000487,.155,.0532,.0187,-.45
2020,7,5,14,-.296,-.46,.00512,.285,.183,.079,-.429
2020,7,5,15,-.256,-.39,-.0232,-.29,.0805,.0115,-.54
2020,7,5,16,-.44,-.532,-.0156,-.137,.13,-.0317,-.521
2020,7,5,17,-.423,-.483,-.108,-.153,.0899,.0661,-.473
2020,7,5,19,-.174,-.488,.0491,.156,.0698,.19,-.383
2020,7,5,20,-.301,-.425,-.00651,-.0147,.132,.137,-.447
2020,7,5,21,-.53,-.684,-.217,-.313,.171,.0433,-.595
2020,7,5,22,-.566,-.78,-.136,-.13,.0606,-.0525,-.577
2020,7,5,23,-.374,-.508,-.0633,-.066,.075,.0825,-.476
2020,7,5,24,-.48,-.594,-.086,-.0767,.0945,-.0618,-.493
2020,7,5,25,-.355,-.579,-.132,.0902,.24,-.353,-.615
2020,7,5,26,-.0827,-.267,.0233,.0975,.0498,.152,-.187
2020,7,5,27,-.257,-.636,-.0978,-.0656,-.0194,.144,-.513
2020,7,5,28,-.362,-.38,-.0903,-.0801,.131,.167,-.521
2020,7,5,29,-.534,-.355,-.148,-.0333,.237,.206,-.681
2020,7,5,30,-.552,-.495,-.21,-.0987,-.0338,.387,-.704
2020,7,5,31,-.427,-.0643,-.0729,-.0809,.117,.0793,-.508
2020,7,5,32,-.461,-.525,-.122,-.15,.295,-.163,-.536
2020,7,5,33,-.452,-.631,-.0745,-.0694,.123,.0489,-.548
2020,7,5,34,-.443,-.615,-.0761,-.122,.106,.271,-.484
2020,7,5,35,-.443,-.527,-.104,-.0779,.0785,-.0601,-.5
2020,7,5,36,-.432,-.422,-.0886,-.167,.185,-.0565,-.489
2020,7,5,37,-.362,-.444,-.139,-.133,.00241,.349,-.538
2020,7,5,38,-.51,-.571,-.198,-.275,.0153,.168,-.62
2020,7,5,39,-.416,-.63,-.126,-.19,.117,.103,-.555
2020,7,5,40,-.33,-.463,-.072,-.0777,.0507,-.0155,-.4
2020,7,5,41,-.5,-.595,-.171,-.168,.13,-.0822,-.567
2020,7,5,42,-.396,-.413,-.0778,-.0398,.127,-.1,-.496
2020,7,5,43,-.422,-.521,-.12,-.226,.0322,-.146,-.396
2020,7,5,44,-.446,-.624,-.0407,.134,.13,.193,-.411
2020,7,5,45,-.376,-.423,-.0456,-.24,.135,.349,-.562
2020,7,5,46,-.441,-.298,-.0858,.0678,.0703,-.27,-.519
2020,7,5,47,-.403,-.594,-.108,-.124,-.0173,.147,-.554
2020,7,5,48,-.239,-.506,-.0228,.0113,.158,-.0658,-.405
2020,7,5,49,-.35,-.338,.035,-.00753,.146,.108,-.362
2020,7,5,50,-.308,-.309,-.0248,-.112,.358,.111,-.466
2020,7,5,51,-.386,-.0423,-.0727,-.0948,.0436,-.125,-.465
2020,7,5,52,-.345,-.421,-.11,-.0605,.0183,-.0759,-.44
2020,7,5,53,-.205,-.587,-.0175,.0616,.0252,.118,-.398
2020,7,12,1,-.449,-.67,-.16,-.164,.127,-.0595,-.598
2020,7,12,2,-.416,-.634,-.129,-.185,.177,-.087,-.559
2020,7,12,3,-.406,-.547,-.109,-.0295,.12,-.134,-.56
2020,7,12,4,-.347,-.34,-.104,-.129,.0516,-.104,-.571
2020,7,12,5,-.408,-.565,-.0878,-.146,.0995,-.197,-.51
2020,7,12,6,-.447,-.637,-.165,-.198,.151,-.224,-.572
2020,7,12,7,-.385,-.513,-.107,-.147,.0629,-.0919,-.57
2020,7,12,8,-.354,-.626,-.0851,-.153,.221,-.0955,-.501
2020,7,12,9,-.43,-.507,-.113,-.121,.166,-.0253,-.617
2020,7,12,10,-.337,-.465,-.0955,-.0992,.0936,-.184,-.537
2020,7,12,11,-.356,-.613,-.0484,-.168,.0877,-.15,-.596
2020,7,12,12,-.457,-.627,-.139,-.156,.214,-.111,-.604
2020,7,12,13,-.323,-.47,-.0606,.0464,.0184,.124,-.585
2020,7,12,14,-.271,-.42,.0195,.332,.212,.11,-.481
2020,7,12,15,-.291,-.51,-.0988,-.228,.0359,-.398,-.526
2020,7,12,16,-.368,-.433,-.00865,-.134,.173,-.025,-.549
2020,7,12,17,-.341,-.431,-.0963,-.0815,.153,-.176,-.52
2020,7,12,19,-.13,-.465,.0318,.142,.098,-.0352,-.39
2020,7,12,20,-.193,-.483,-.0075,-.00677,.24,-.108,-.312
2020,7,12,21,-.561,-.509,-.201,-.284,.253,-.163,-.655
2020,7,12,22,-.54,-.745,-.134,-.161,.00637,.227,-.566
2020,7,12,23,-.301,-.516,-.0578,.0123,.0847,.00798,-.488
2020,7,12,24,-.457,-.537,-.106,-.0712,.185,-.0581,-.588
2020,7,12,25,-.336,-.386,-.0534,.149,.41,-.489,-.657
2020,7,12,26,-.0667,-.139,-.0153,.0019,.00547,.257,-.386
2020,7,12,27,-.258,-.585,-.136,-.00486,.0834,.0123,-.539
2020,7,12,28,-.277,-.426,-.108,-.141,.128,-.14,-.597
2020,7,12,29,-.536,-.381,-.202,-.0224,.302,-.00923,-.743
2020,7,12,30,-.563,-.528,-.289,-.0652,.0692,-.145,-.762
2020,7,12,31,-.365,-.346,-.104,-.0131,.167,-.18,-.509
2020,7,12,32,-.451,-.542,-.0768,-.136,.343,-.0776,-.611
2020,7,12,33,-.425,-.642,-.0922,-.102,.103,-.0841,-.43
2020,7,12,34,-.453,-.555,-.031,-.0431,.121,.0154,-.497
2020,7,12,35,-.463,-.505,-.125,-.0699,.126,-.269,-.553
2020,7,12,36,-.365,-.407,-.101,-.102,.198,-.159,-.559
2020,7,12,37,-.35,-.719,-.144,-.207,-.0103,.0476,-.605
2020,7,12,38,-.471,-.524,-.198,-.243,.0405,-.0907,-.62
2020,7,12,39,-.404,-.601,-.109,-.136,.129,-.202,-.538
2020,7,12,40,-.274,-.38,-.0895,-.0918,.0673,-.0759,-.482
2020,7,12,41,-.461,-.676,-.154,-.168,.144,-.241,-.573
2020,7,12,42,-.366,-.424,-.0762,-.0669,.131,-.241,-.534
2020,7,12,43,-.404,-.586,-.14,-.117,.0731,-.137,-.468
2020,7,12,44,-.33,-.558,.0482,.426,.165,.0747,-.502
2020,7,12,45,-.311,-.538,-.0305,-.181,.0663,.238,-.462
2020,7,12,46,-.411,-.41,-.112,.215,.121,-.199,-.544
2020,7,12,47,-.408,-.56,-.124,-.103,.0602,-.17,-.532
2020,7,12,48,-.214,-.561,.00314,.113,.18,-.0449,-.449
2020,7,12,49,-.277,-.502,.0212,.153,.174,-.127,-.484
2020,7,12,50,-.282,-.217,-.0154,-.125,.358,-.0647,-.436
2020,7,12,51,-.366,-.534,-.0879,-.0604,.00777,-.186,-.606
2020,7,12,52,-.369,-.458,-.0949,-.101,.0755,-.248,-.465
2020,7,12,53,-.236,-.34,-.0768,-.0432,.0157,-.233,-.463
