cityid,year,month,day,pay,pay31_33,pay44_45,pay48_49,pay62,pay72,pay_inclow,pay_incmiddle,pay_inchigh
1,2020,3,3,-.0146,-.0619,-.0433,-.00325,-.02,.029,.00311,-.00431,-.0348
1,2020,3,4,-.0163,-.0627,-.0437,-.00427,-.0231,.0261,.00236,-.00515,-.038
1,2020,3,5,-.018,-.0635,-.0466,-.00503,-.0261,.0251,.00117,-.00591,-.0412
1,2020,3,6,-.0195,-.0634,-.0494,-.00482,-.0286,.0245,.00141,-.0073,-.0437
1,2020,3,7,-.0219,-.0656,-.0488,-.00558,-.0326,.0222,-.000682,-.00957,-.0465
1,2020,3,8,-.0237,-.0679,-.0496,-.00634,-.0365,.0306,-.0018,-.0121,-.0478
1,2020,3,9,-.0262,-.0702,-.0509,-.0071,-.0404,.0304,-.00384,-.0145,-.0506
1,2020,3,10,-.0287,-.0725,-.0514,-.00836,-.0444,.0295,-.00603,-.0169,-.0536
1,2020,3,11,-.0315,-.0744,-.0532,-.00957,-.0484,.0275,-.00968,-.0193,-.0563
1,2020,3,12,-.035,-.0756,-.0556,-.0111,-.0525,.0203,-.0141,-.0221,-.0602
1,2020,3,13,-.0402,-.0786,-.0622,-.0153,-.0559,.0044,-.0203,-.0266,-.0656
1,2020,3,14,-.0471,-.0825,-.0698,-.0174,-.0572,-.0233,-.027,-.0334,-.0726
1,2020,3,15,-.0547,-.0864,-.0749,-.0196,-.0585,-.066,-.0354,-.0399,-.081
1,2020,3,16,-.0621,-.0903,-.0796,-.0217,-.0598,-.106,-.043,-.0462,-.0898
1,2020,3,17,-.0713,-.0942,-.0881,-.0235,-.0611,-.162,-.0523,-.0539,-.101
1,2020,3,18,-.0817,-.0983,-.1,-.0254,-.0627,-.227,-.0626,-.0626,-.113
1,2020,3,19,-.0926,-.103,-.114,-.0273,-.0645,-.292,-.0734,-.0723,-.126
1,2020,3,20,-.105,-.107,-.133,-.0285,-.0672,-.366,-.088,-.0829,-.14
1,2020,3,21,-.122,-.113,-.154,-.0395,-.0713,-.443,-.106,-.0978,-.158
1,2020,3,22,-.137,-.119,-.169,-.0506,-.0755,-.511,-.123,-.111,-.175
1,2020,3,23,-.152,-.125,-.192,-.0616,-.0797,-.547,-.14,-.125,-.188
1,2020,3,24,-.164,-.131,-.213,-.0723,-.0838,-.568,-.156,-.136,-.201
1,2020,3,25,-.176,-.137,-.231,-.0829,-.0877,-.584,-.171,-.147,-.212
1,2020,3,26,-.188,-.142,-.246,-.0939,-.0918,-.598,-.186,-.157,-.224
1,2020,3,27,-.2,-.149,-.259,-.109,-.0967,-.606,-.199,-.168,-.236
1,2020,3,28,-.212,-.162,-.27,-.121,-.105,-.613,-.214,-.177,-.251
1,2020,3,29,-.225,-.174,-.283,-.133,-.113,-.619,-.229,-.187,-.267
1,2020,3,30,-.238,-.186,-.295,-.145,-.122,-.623,-.245,-.196,-.281
1,2020,3,31,-.25,-.198,-.306,-.157,-.13,-.627,-.26,-.205,-.296
1,2020,4,1,-.262,-.211,-.316,-.17,-.139,-.63,-.275,-.215,-.31
1,2020,4,2,-.275,-.224,-.328,-.182,-.149,-.633,-.29,-.224,-.325
1,2020,4,3,-.286,-.231,-.337,-.189,-.161,-.635,-.304,-.232,-.337
1,2020,4,4,-.297,-.236,-.351,-.201,-.173,-.636,-.317,-.242,-.351
1,2020,4,5,-.309,-.242,-.365,-.212,-.184,-.639,-.331,-.252,-.364
1,2020,4,6,-.321,-.247,-.38,-.223,-.196,-.641,-.344,-.262,-.377
1,2020,4,7,-.333,-.252,-.393,-.235,-.207,-.644,-.357,-.272,-.39
1,2020,4,8,-.345,-.257,-.408,-.246,-.218,-.646,-.371,-.282,-.403
1,2020,4,9,-.356,-.261,-.421,-.258,-.227,-.648,-.382,-.291,-.416
1,2020,4,10,-.367,-.271,-.435,-.272,-.233,-.649,-.394,-.3,-.429
1,2020,4,11,-.376,-.287,-.448,-.28,-.237,-.649,-.403,-.309,-.438
1,2020,4,12,-.385,-.303,-.462,-.288,-.241,-.655,-.413,-.318,-.448
1,2020,4,13,-.394,-.318,-.473,-.296,-.244,-.657,-.421,-.326,-.457
1,2020,4,14,-.403,-.334,-.486,-.304,-.248,-.656,-.43,-.335,-.466
1,2020,4,15,-.411,-.35,-.498,-.312,-.252,-.656,-.439,-.344,-.474
1,2020,4,16,-.42,-.367,-.51,-.319,-.258,-.654,-.448,-.353,-.482
1,2020,4,17,-.428,-.381,-.519,-.325,-.264,-.653,-.454,-.362,-.489
1,2020,4,18,-.431,-.385,-.52,-.33,-.269,-.65,-.456,-.367,-.491
1,2020,4,19,-.433,-.389,-.52,-.335,-.274,-.641,-.457,-.372,-.492
1,2020,4,20,-.436,-.393,-.516,-.34,-.279,-.638,-.458,-.376,-.493
1,2020,4,21,-.439,-.397,-.518,-.346,-.284,-.634,-.459,-.381,-.495
1,2020,4,22,-.442,-.401,-.519,-.351,-.289,-.631,-.461,-.386,-.497
1,2020,4,23,-.445,-.403,-.521,-.355,-.292,-.628,-.463,-.39,-.498
1,2020,4,24,-.448,-.408,-.522,-.36,-.295,-.626,-.465,-.394,-.5
1,2020,4,25,-.449,-.41,-.524,-.363,-.295,-.623,-.466,-.396,-.501
1,2020,4,26,-.45,-.411,-.526,-.366,-.295,-.621,-.467,-.397,-.502
1,2020,4,27,-.452,-.412,-.532,-.368,-.296,-.62,-.468,-.399,-.503
1,2020,4,28,-.453,-.414,-.533,-.371,-.296,-.62,-.469,-.401,-.504
1,2020,4,29,-.454,-.415,-.536,-.373,-.296,-.62,-.469,-.403,-.505
1,2020,4,30,-.456,-.417,-.538,-.377,-.297,-.619,-.47,-.405,-.506
1,2020,5,1,-.456,-.416,-.538,-.378,-.299,-.615,-.47,-.405,-.508
1,2020,5,2,-.456,-.416,-.536,-.378,-.304,-.612,-.47,-.405,-.508
1,2020,5,3,-.456,-.416,-.533,-.378,-.308,-.61,-.469,-.405,-.508
1,2020,5,4,-.456,-.416,-.53,-.378,-.313,-.607,-.469,-.405,-.508
1,2020,5,5,-.456,-.415,-.525,-.377,-.317,-.601,-.468,-.405,-.508
1,2020,5,6,-.455,-.415,-.519,-.377,-.322,-.597,-.468,-.404,-.508
1,2020,5,7,-.455,-.416,-.515,-.376,-.325,-.593,-.467,-.403,-.509
1,2020,5,8,-.455,-.415,-.51,-.376,-.328,-.591,-.466,-.403,-.507
1,2020,5,9,-.454,-.413,-.509,-.373,-.329,-.584,-.466,-.403,-.506
1,2020,5,10,-.453,-.41,-.508,-.371,-.33,-.576,-.465,-.402,-.504
1,2020,5,11,-.452,-.407,-.506,-.368,-.33,-.573,-.464,-.402,-.503
1,2020,5,12,-.451,-.404,-.504,-.366,-.331,-.57,-.464,-.401,-.503
1,2020,5,13,-.451,-.401,-.502,-.364,-.332,-.567,-.463,-.401,-.502
1,2020,5,14,-.45,-.398,-.5,-.361,-.333,-.562,-.461,-.401,-.501
1,2020,5,15,-.45,-.398,-.501,-.36,-.333,-.556,-.461,-.401,-.501
1,2020,5,16,-.45,-.401,-.501,-.362,-.333,-.552,-.461,-.4,-.501
1,2020,5,17,-.45,-.404,-.501,-.363,-.333,-.553,-.46,-.4,-.502
1,2020,5,18,-.449,-.407,-.5,-.365,-.333,-.55,-.459,-.399,-.501
1,2020,5,19,-.448,-.411,-.498,-.367,-.332,-.548,-.459,-.398,-.501
1,2020,5,20,-.448,-.414,-.496,-.368,-.332,-.545,-.458,-.397,-.5
1,2020,5,21,-.447,-.417,-.491,-.371,-.332,-.543,-.458,-.396,-.5
1,2020,5,22,-.446,-.419,-.487,-.371,-.332,-.54,-.456,-.396,-.499
1,2020,5,23,-.446,-.422,-.487,-.369,-.33,-.537,-.456,-.395,-.5
1,2020,5,24,-.446,-.424,-.484,-.368,-.329,-.533,-.456,-.395,-.5
1,2020,5,25,-.447,-.427,-.49,-.366,-.328,-.53,-.459,-.395,-.5
1,2020,5,26,-.446,-.427,-.484,-.365,-.328,-.531,-.456,-.394,-.5
1,2020,5,27,-.445,-.43,-.483,-.363,-.326,-.529,-.455,-.393,-.5
1,2020,5,28,-.444,-.432,-.484,-.361,-.324,-.527,-.455,-.392,-.499
1,2020,5,29,-.443,-.432,-.48,-.36,-.321,-.525,-.453,-.39,-.498
1,2020,5,30,-.443,-.428,-.477,-.363,-.321,-.524,-.453,-.39,-.497
2,2020,1,1,.,.,.,.,.,.,.,.,.
2,2020,1,2,.,.,.,.,.,.,.,.,.
2,2020,1,3,.,.,.,.,.,.,.,.,.
2,2020,1,4,.,.,.,.,.,.,.,.,.
2,2020,1,5,.,.,.,.,.,.,.,.,.
2,2020,1,6,.,.,.,.,.,.,.,.,.
2,2020,1,7,.,.,.,.,.,.,.,.,.
2,2020,1,8,-.0172,-.0134,.0433,-.0175,-.0207,-.0255,-.0241,-.0134,-.0168
2,2020,1,9,-.0156,-.0144,.0379,-.0085,-.02,-.0213,-.0227,-.0108,-.0154
2,2020,1,10,-.0142,-.0158,.0312,-.00374,-.0189,-.0184,-.0219,-.00751,-.0147
2,2020,1,11,-.012,-.0123,.0273,-.0029,-.0166,-.0178,-.02,-.00476,-.0127
2,2020,1,12,-.00985,-.00878,.0229,-.00206,-.0143,-.0182,-.0173,-.00216,-.011
2,2020,1,13,-.00737,-.00528,.0187,-.00121,-.0119,-.0107,-.0146,.000604,-.00873
2,2020,1,14,-.00488,-.00118,.0165,-.00142,-.0096,-.00616,-.0122,.00344,-.00638
2,2020,1,15,-.00264,.00236,.0136,-.00164,-.00739,-.000315,-.00969,.00545,-.00411
2,2020,1,16,-.00202,.00522,.0043,-.00399,-.00547,.00538,-.00835,.00432,-.00285
2,2020,1,17,-.00109,.00725,-.00163,.00195,-.00424,.0107,-.00546,.0027,-.0014
2,2020,1,18,-.00186,.00427,-.00611,.00585,-.00297,.0103,-.00314,.000424,-.00254
2,2020,1,19,-.00224,.0013,-.00853,.00975,-.0017,.0141,-.000687,-.00187,-.00295
2,2020,1,20,-.00305,-.00167,-.0115,.0136,-.000426,.00848,.00148,-.00463,-.00383
2,2020,1,21,-.00155,.000582,-.0144,.0152,-.000373,.0127,.00244,-.00268,-.00227
2,2020,1,22,-.000191,-.00064,-.0163,.0201,.00121,.0127,.00584,-.00268,-.000923
2,2020,1,23,.00227,-.000274,-.0139,.0245,.00284,.0102,.0108,-.000602,.000827
2,2020,1,24,.00472,-.00199,-.0133,.0174,.00544,.00847,.0139,.00159,.00319
2,2020,1,25,.00688,.00153,-.0115,.0101,.00729,.0106,.0142,.00349,.00607
2,2020,1,26,.00861,.00506,-.0118,.00268,.00914,.00762,.0142,.00467,.00864
2,2020,1,27,.00961,.00561,-.0161,-.0008,.0123,.00409,.0164,.00346,.0103
2,2020,1,28,.0104,.00815,-.0159,-.00867,.014,.00505,.0156,.00367,.0119
2,2020,1,29,.0109,.0112,-.018,-.0163,.0155,.00306,.0147,.00406,.0129
2,2020,1,30,.0113,.0123,-.0175,-.0227,.017,.00454,.0129,.00551,.0133
2,2020,1,31,.0114,.0135,-.0133,-.0196,.0165,.0049,.0114,.00597,.0138
2,2020,2,1,.0103,.00807,-.0117,-.0141,.0144,.00353,.00905,.00519,.013
2,2020,2,2,.0091,.00263,-.0106,-.00873,.0122,.000455,.0065,.00461,.0119
2,2020,2,3,.00825,-.00281,-.00702,-.00332,.0101,-.000371,.00426,.0045,.0111
2,2020,2,4,.00698,-.00842,-.00323,.00223,.00801,-.000853,.00189,.00372,.00999
2,2020,2,5,.00537,-.0142,-.00148,.00813,.00584,-.00208,-.000706,.00255,.0085
2,2020,2,6,.00324,-.0193,-.0058,.0129,.00342,-.00489,-.00282,-.000646,.0069
2,2020,2,7,.00196,-.0214,-.00631,.00799,.00176,-.00783,-.00606,-.000337,.00554
2,2020,2,8,.00182,-.0182,-.00538,.00519,.000556,-.00806,-.00683,-.000451,.00565
2,2020,2,9,.00167,-.0151,-.00578,.00238,-.000648,-.00479,-.00745,-.000714,.00576
2,2020,2,10,.00145,-.0119,-.00596,-.000427,-.00185,-.00419,-.00824,-.001,.00578
2,2020,2,11,.000831,-.0105,-.00698,-.00376,-.00307,-.00516,-.00944,-.00188,.0055
