year,month,day_endofweek,statefips,initclaims_count_regular,contclaims_count_regular,initclaims_count_pua,contclaims_count_peuc,contclaims_count_pua,initclaims_count_combined,contclaims_count_combined,initclaims_rate_regular,contclaims_rate_regular,initclaims_rate_pua,contclaims_rate_peuc,contclaims_rate_pua,initclaims_rate_combined,contclaims_rate_combined
2022,11,5,15,1093,5498,0,6,130,1093,5634,.164,.827,0,.000902,.0195,.164,.847
2022,11,5,16,1268,3403,2,0,0,1270,3403,.144,.386,.000227,0,0,.144,.386
2022,11,5,17,9818,59407,0,2,0,9818,59409,.152,.922,0,.000031,0,.152,.922
2022,11,5,18,4985,20478,6,146,606,4991,21230,.147,.605,.000177,.00431,.0179,.147,.627
2022,11,5,19,1496,5808,0,0,0,1496,5808,.086,.334,0,0,0,.086,.334
2022,11,5,20,1395,3622,0,27,413,1395,4062,.0938,.244,0,.00182,.0278,.0938,.273
2022,11,5,21,4629,7845,117,87,329,4746,8261,.223,.379,.00565,.0042,.0159,.229,.399
2022,11,5,22,1796,10251,5,0,26,1801,10277,.0857,.489,.000239,0,.00124,.0859,.49
2022,11,5,23,774,2838,0,0,0,774,2838,.112,.41,0,0,0,.112,.41
2022,11,5,24,2198,18492,0,0,0,2198,18492,.0674,.567,0,0,0,.0674,.567
2022,11,5,25,5413,42966,0,63,73,5413,43102,.142,1.13,0,.00165,.00191,.142,1.13
2022,11,5,26,6645,31152,8,20,54,6653,31226,.135,.631,.000162,.000405,.00109,.135,.632
2022,11,5,27,4122,23025,0,0,0,4122,23025,.133,.74,0,0,0,.133,.74
2022,11,5,28,932,4376,0,0,0,932,4376,.073,.343,0,0,0,.073,.343
2022,11,5,29,2463,12130,1,66,159,2464,12355,.0799,.393,.0000324,.00214,.00516,.0799,.401
2022,11,5,30,1340,3837,0,0,0,1340,3837,.251,.719,0,0,0,.251,.719
2022,11,5,31,599,2597,0,0,0,599,2597,.0579,.251,0,0,0,.0579,.251
2022,11,5,32,2313,15070,0,0,0,2313,15070,.15,.977,0,0,0,.15,.977
2022,11,5,33,267,1783,4,0,0,271,1783,.0345,.23,.000517,0,0,.035,.23
2022,11,5,34,7091,68565,1,5400,1968,7092,75933,.158,1.53,.0000223,.12,.0438,.158,1.69
2022,11,5,35,831,7596,0,3,110,831,7709,.0871,.796,0,.000314,.0115,.0871,.808
2022,11,5,36,13968,117464,3,130,394,13971,117988,.147,1.23,.0000315,.00137,.00414,.147,1.24
2022,11,5,37,2633,14543,0,12,83,2633,14638,.0518,.286,0,.000236,.00163,.0518,.288
2022,11,5,38,278,873,0,0,0,278,873,.0689,.216,0,0,0,.0689,.216
2022,11,5,39,7475,28042,0,61,212,7475,28315,.129,.483,0,.00105,.00365,.129,.488
2022,11,5,40,1094,9299,0,0,0,1094,9299,.0594,.505,0,0,0,.0594,.505
2022,11,5,41,3356,21344,2,27,148,3358,21519,.16,1.01,.0000951,.00128,.00703,.16,1.02
2022,11,5,42,9146,58041,0,829,334,9146,59204,.141,.894,0,.0128,.00515,.141,.912
2022,11,5,44,794,5776,0,1,4,794,5781,.143,1.04,0,.00018,.00072,.143,1.04
2022,11,5,45,1946,10883,0,0,0,1946,10883,.0819,.458,0,0,0,.0819,.458
2022,11,5,46,209,671,0,0,0,209,671,.045,.145,0,0,0,.045,.145
2022,11,5,47,2016,11372,3,0,0,2019,11372,.0603,.34,.0000897,0,0,.0604,.34
2022,11,5,48,15359,96296,2,117,0,15361,96413,.109,.686,.0000142,.000833,0,.109,.686
2022,11,5,49,1671,6658,0,0,0,1671,6658,.104,.414,0,0,0,.104,.414
2022,11,5,50,404,1541,0,0,0,404,1541,.118,.45,0,0,0,.118,.45
2022,11,5,51,757,6951,0,0,0,757,6951,.0172,.158,0,0,0,.0172,.158
2022,11,5,53,5816,36274,1,3,7,5817,36284,.149,.927,.0000255,.0000766,.000179,.149,.927
2022,11,5,54,804,5119,0,0,0,804,5119,.101,.642,0,0,0,.101,.642
2022,11,5,55,3794,15105,1,35,45,3795,15185,.122,.486,.0000322,.00113,.00145,.122,.489
2022,11,5,56,528,1404,0,0,0,528,1404,.181,.48,0,0,0,.181,.48
2022,11,12,1,1770,3816,0,0,0,1770,3816,.079,.17,0,0,0,.079,.17
2022,11,12,2,1020,5478,0,0,0,1020,5478,.293,1.58,0,0,0,.293,1.58
2022,11,12,4,2389,17344,0,0,0,2389,17344,.0673,.488,0,0,0,.0673,.488
2022,11,12,5,1599,6778,0,1,106,1599,6885,.117,.497,0,.0000734,.00778,.117,.505
2022,11,12,6,43193,278151,12,2076,2755,43205,282982,.222,1.43,.0000618,.0107,.0142,.223,1.46
2022,11,12,8,2716,18033,0,230,49,2716,18312,.0863,.573,0,.0073,.00156,.0863,.582
2022,11,12,9,1886,15161,0,0,0,1886,15161,.0986,.792,0,0,0,.0986,.792
2022,11,12,10,304,2873,0,133,60,304,3066,.0624,.59,0,.0273,.0123,.0624,.629
2022,11,12,11,144,2501,3,16,479,147,2996,.0347,.603,.000723,.00386,.115,.0354,.722
2022,11,12,12,6109,38515,0,0,0,6109,38515,.0592,.373,0,0,0,.0592,.373
2022,11,12,13,3994,23525,66,0,8421,4060,31946,.0782,.46,.00129,0,.165,.0794,.625
2022,11,12,15,961,5366,0,20,215,961,5601,.145,.807,0,.00301,.0323,.145,.842
2022,11,12,16,1654,3712,0,1,0,1654,3713,.188,.421,0,.000113,0,.188,.421
2022,11,12,17,9584,58592,0,9,0,9584,58601,.149,.909,0,.00014,0,.149,.909
2022,11,12,18,3849,18002,9,116,474,3858,18592,.114,.531,.000266,.00342,.014,.114,.549
2022,11,12,19,1422,5780,0,0,0,1422,5780,.0818,.332,0,0,0,.0818,.332
2022,11,12,20,1188,3513,0,79,7,1188,3599,.0799,.236,0,.00531,.000471,.0799,.242
2022,11,12,21,1299,9675,170,11,362,1469,10048,.0627,.467,.0082,.000531,.0175,.0709,.485
2022,11,12,22,1549,10313,0,0,5,1549,10318,.0739,.492,0,0,.000239,.0739,.492
2022,11,12,23,646,3064,0,1,0,646,3065,.0933,.442,0,.000144,0,.0933,.442
2022,11,12,24,1709,16769,0,0,0,1709,16769,.0524,.514,0,0,0,.0524,.514
2022,11,12,25,5281,43445,0,137,62,5281,43644,.138,1.14,0,.00359,.00162,.138,1.14
2022,11,12,26,6294,30844,7,13,126,6301,30983,.127,.625,.000142,.000263,.00255,.128,.628
2022,11,12,27,6096,25876,0,0,0,6096,25876,.196,.832,0,0,0,.196,.832
2022,11,12,28,985,4361,0,0,0,985,4361,.0772,.342,0,0,0,.0772,.342
2022,11,12,29,2422,11463,5,5,216,2427,11684,.0786,.372,.000162,.000162,.00701,.0787,.379
2022,11,12,30,2258,4168,0,0,0,2258,4168,.423,.781,0,0,0,.423,.781
2022,11,12,31,599,2542,0,0,0,599,2542,.0579,.246,0,0,0,.0579,.246
2022,11,12,32,2467,14996,0,0,0,2467,14996,.16,.972,0,0,0,.16,.972
2022,11,12,33,313,1783,2,0,21,315,1804,.0405,.23,.000258,0,.00271,.0407,.233
2022,11,12,34,8111,68635,1,8314,2154,8112,79103,.181,1.53,.0000223,.185,.0479,.181,1.76
2022,11,12,35,821,7731,0,2,127,821,7860,.086,.81,0,.00021,.0133,.086,.823
2022,11,12,36,14241,121026,1,179,257,14242,121462,.15,1.27,.0000105,.00188,.0027,.15,1.28
2022,11,12,37,3774,14366,0,0,79,3774,14445,.0743,.283,0,0,.00155,.0743,.284
2022,11,12,38,348,945,0,0,0,348,945,.0862,.234,0,0,0,.0862,.234
2022,11,12,39,7664,29112,0,76,710,7664,29898,.132,.502,0,.00131,.0122,.132,.515
2022,11,12,40,931,9072,0,0,0,931,9072,.0506,.493,0,0,0,.0506,.493
2022,11,12,41,3834,21234,0,90,201,3834,21525,.182,1.01,0,.00428,.00955,.182,1.02
2022,11,12,42,9753,58845,0,758,544,9753,60147,.15,.906,0,.0117,.00838,.15,.927
2022,11,12,44,504,5317,1,0,0,505,5317,.0907,.957,.00018,0,0,.0909,.957
2022,11,12,45,1976,10622,0,0,0,1976,10622,.0832,.447,0,0,0,.0832,.447
2022,11,12,46,229,666,0,0,0,229,666,.0494,.144,0,0,0,.0494,.144
2022,11,12,47,2037,11271,0,0,0,2037,11271,.0609,.337,0,0,0,.0609,.337
2022,11,12,48,14336,90931,1,104,9,14337,91044,.102,.647,7.12e-06,.00074,.0000641,.102,.648
2022,11,12,49,1733,7078,0,0,0,1733,7078,.108,.44,0,0,0,.108,.44
2022,11,12,50,280,1648,0,0,0,280,1648,.0818,.482,0,0,0,.0818,.482
2022,11,12,51,601,7158,0,0,0,601,7158,.0136,.162,0,0,0,.0136,.162
2022,11,12,53,5808,35757,4,2,49,5812,35808,.148,.914,.000102,.0000511,.00125,.148,.915
2022,11,12,54,651,5323,0,0,0,651,5323,.0817,.668,0,0,0,.0817,.668
2022,11,12,55,4234,16104,0,20,55,4234,16179,.136,.519,0,.000644,.00177,.136,.521
2022,11,12,56,483,1500,0,0,0,483,1500,.165,.513,0,0,0,.165,.513
2022,11,19,1,2849,4010,0,0,0,2849,4010,.127,.179,0,0,0,.127,.179
2022,11,19,2,1146,5867,0,0,0,1146,5867,.33,1.69,0,0,0,.33,1.69
2022,11,19,4,3357,19030,0,60,0,3357,19090,.0945,.536,0,.00169,0,.0945,.538
2022,11,19,5,1468,7332,0,5,40,1468,7377,.108,.538,0,.000367,.00294,.108,.541
2022,11,19,6,47605,304875,10,1334,2043,47615,308252,.245,1.57,.0000515,.00687,.0105,.245,1.59
2022,11,19,8,3403,18723,0,129,95,3403,18947,.108,.595,0,.0041,.00302,.108,.602
2022,11,19,9,2811,16741,0,0,0,2811,16741,.147,.875,0,0,0,.147,.875
2022,11,19,10,464,3305,0,2,0,464,3307,.0952,.678,0,.00041,0,.0952,.679
2022,11,19,11,292,2773,5,0,109,297,2882,.0704,.668,.0012,0,.0263,.0716,.694
2022,11,19,12,6531,41743,0,0,0,6531,41743,.0633,.404,0,0,0,.0633,.404
2022,11,19,13,7711,26356,47,0,650,7758,27006,.151,.516,.00092,0,.0127,.152,.528
2022,11,19,15,1154,5639,0,29,70,1154,5738,.174,.848,0,.00436,.0105,.174,.863
2022,11,19,16,1769,4534,1,0,0,1770,4534,.201,.514,.000113,0,0,.201,.514
2022,11,19,17,16170,64675,0,0,0,16170,64675,.251,1,0,0,0,.251,1
2022,11,19,18,4234,17814,8,98,219,4242,18131,.125,.526,.000236,.00289,.00647,.125,.535
2022,11,19,19,3960,6516,0,0,0,3960,6516,.228,.375,0,0,0,.228,.375
2022,11,19,20,1549,3793,0,23,261,1549,4077,.104,.255,0,.00155,.0176,.104,.274
2022,11,19,21,1675,8382,217,1,340,1892,8723,.0808,.404,.0105,.0000482,.0164,.0913,.421
2022,11,19,22,2173,10401,0,8,0,2173,10409,.104,.496,0,.000382,0,.104,.497
2022,11,19,23,837,3556,0,1,2,837,3559,.121,.513,0,.000144,.000289,.121,.514
2022,11,19,24,2147,18616,0,0,0,2147,18616,.0658,.571,0,0,0,.0658,.571
2022,11,19,25,5856,45466,0,38,47,5856,45551,.153,1.19,0,.000995,.00123,.153,1.19
2022,11,19,26,9330,35747,10,1,59,9340,35807,.189,.724,.000203,.0000203,.00119,.189,.725
2022,11,19,27,8979,32561,0,0,0,8979,32561,.289,1.05,0,0,0,.289,1.05
2022,11,19,28,1329,4602,0,0,0,1329,4602,.104,.361,0,0,0,.104,.361
2022,11,19,29,3528,12269,3,4,231,3531,12504,.114,.398,.0000973,.00013,.00749,.115,.406
2022,11,19,30,1940,6190,0,0,0,1940,6190,.364,1.16,0,0,0,.364,1.16
2022,11,19,31,894,2661,0,0,0,894,2661,.0864,.257,0,0,0,.0864,.257
2022,11,19,32,2656,15980,0,0,0,2656,15980,.172,1.04,0,0,0,.172,1.04
2022,11,19,33,385,1935,1,19,0,386,1954,.0498,.25,.000129,.00246,0,.0499,.253
2022,11,19,34,8863,77420,2,6657,1282,8865,85359,.197,1.72,.0000445,.148,.0285,.197,1.9
2022,11,19,35,916,8114,0,11,15,916,8140,.096,.85,0,.00115,.00157,.096,.853
2022,11,19,36,16458,124130,0,117,199,16458,124446,.173,1.3,0,.00123,.00209,.173,1.31
2022,11,19,37,3641,15223,0,0,31,3641,15254,.0717,.3,0,0,.00061,.0717,.3
2022,11,19,38,874,1229,0,0,0,874,1229,.217,.305,0,0,0,.217,.305
2022,11,19,39,10076,32064,0,49,452,10076,32565,.174,.553,0,.000844,.00779,.174,.561
2022,11,19,40,1378,9521,0,0,0,1378,9521,.0748,.517,0,0,0,.0748,.517
2022,11,19,41,5605,23091,1,50,164,5606,23305,.266,1.1,.0000475,.00238,.00779,.266,1.11
2022,11,19,42,11981,62950,0,376,324,11981,63650,.185,.97,0,.00579,.00499,.185,.98
2022,11,19,44,1025,5623,0,0,0,1025,5623,.185,1.01,0,0,0,.185,1.01
2022,11,19,45,2452,11395,0,0,0,2452,11395,.103,.48,0,0,0,.103,.48
2022,11,19,46,522,866,0,0,0,522,866,.112,.187,0,0,0,.112,.187
2022,11,19,47,2331,11812,1,0,0,2332,11812,.0697,.353,.0000299,0,0,.0697,.353
2022,11,19,48,15771,101483,4,43,34,15775,101560,.112,.723,.0000285,.000306,.000242,.112,.723
2022,11,19,49,1864,7562,0,0,0,1864,7562,.116,.47,0,0,0,.116,.47
2022,11,19,50,448,1891,0,0,0,448,1891,.131,.553,0,0,0,.131,.553
2022,11,19,51,925,7490,0,0,0,925,7490,.021,.17,0,0,0,.021,.17
2022,11,19,53,6617,40696,7,2,0,6624,40698,.169,1.04,.000179,.0000511,0,.169,1.04
2022,11,19,54,1040,5712,0,0,0,1040,5712,.13,.717,0,0,0,.13,.717
2022,11,19,55,5355,17762,0,4,16,5355,17782,.172,.572,0,.000129,.000515,.172,.573
2022,11,19,56,617,1737,0,0,0,617,1737,.211,.594,0,0,0,.211,.594
2022,11,26,1,2032,3780,0,0,0,2032,3780,.0906,.169,0,0,0,.0906,.169
2022,11,26,2,795,5732,0,0,0,795,5732,.229,1.65,0,0,0,.229,1.65
2022,11,26,4,2131,16875,0,0,0,2131,16875,.06,.475,0,0,0,.06,.475
2022,11,26,5,1191,6442,0,8,1280,1191,7730,.0874,.473,0,.000587,.0939,.0874,.567
2022,11,26,6,36424,265222,6,2112,3019,36430,270353,.188,1.37,.0000309,.0109,.0156,.188,1.39
2022,11,26,8,2201,18063,0,92,56,2201,18211,.0699,.574,0,.00292,.00178,.0699,.578
2022,11,26,9,3633,16490,0,0,0,3633,16490,.19,.862,0,0,0,.19,.862
2022,11,26,10,465,3000,0,217,44,465,3261,.0954,.616,0,.0445,.00903,.0954,.669
2022,11,26,11,228,2578,2,0,52,230,2630,.0549,.621,.000482,0,.0125,.0554,.634
2022,11,26,12,4107,33022,0,0,0,4107,33022,.0398,.32,0,0,0,.0398,.32
2022,11,26,13,3079,22258,50,0,450,3129,22708,.0603,.436,.000978,0,.00881,.0612,.444
2022,11,26,15,794,5173,1,37,95,795,5305,.119,.778,.00015,.00556,.0143,.12,.798
2022,11,26,16,1862,4891,1,0,0,1863,4891,.211,.555,.000113,0,0,.211,.555
2022,11,26,17,11202,61074,0,0,0,11202,61074,.174,.947,0,0,0,.174,.947
2022,11,26,18,3702,18650,8,109,350,3710,19109,.109,.551,.000236,.00322,.0103,.11,.564
2022,11,26,19,2073,7961,0,0,0,2073,7961,.119,.458,0,0,0,.119,.458
2022,11,26,20,967,3559,0,2,168,967,3729,.065,.239,0,.000135,.0113,.065,.251
2022,11,26,21,1496,7218,90,34,425,1586,7677,.0722,.348,.00434,.00164,.0205,.0765,.37
2022,11,26,22,1444,10582,1,21,0,1445,10603,.0689,.505,.0000477,.001,0,.069,.506
2022,11,26,23,772,3558,0,1,2,772,3561,.111,.514,0,.000144,.000289,.111,.514
2022,11,26,24,1844,17047,0,0,0,1844,17047,.0566,.523,0,0,0,.0566,.523
2022,11,26,25,5982,46074,0,49,81,5982,46204,.157,1.21,0,.00128,.00212,.157,1.21
2022,11,26,26,7423,33351,8,10,226,7431,33587,.15,.675,.000162,.000203,.00458,.151,.68
2022,11,26,27,6816,36287,0,0,0,6816,36287,.219,1.17,0,0,0,.219,1.17
2022,11,26,28,1379,4462,0,0,0,1379,4462,.108,.35,0,0,0,.108,.35
2022,11,26,29,2522,12369,4,13,119,2526,12501,.0818,.401,.00013,.000422,.00386,.0819,.405
2022,11,26,30,1222,6728,0,0,0,1222,6728,.229,1.26,0,0,0,.229,1.26
2022,11,26,31,610,2909,0,0,0,610,2909,.0589,.281,0,0,0,.0589,.281
2022,11,26,32,2195,15716,0,0,0,2195,15716,.142,1.02,0,0,0,.142,1.02
2022,11,26,33,329,1865,0,0,0,329,1865,.0425,.241,0,0,0,.0425,.241
2022,11,26,34,7532,67857,2,7925,2098,7534,77880,.168,1.51,.0000445,.176,.0467,.168,1.73
2022,11,26,35,726,8098,0,4,350,726,8452,.0761,.848,0,.000419,.0367,.0761,.885
2022,11,26,36,15162,125545,1,127,216,15163,125888,.159,1.32,.0000105,.00133,.00227,.159,1.32
2022,11,26,37,2437,14838,1,0,103,2438,14941,.048,.292,.0000197,0,.00203,.048,.294
2022,11,26,38,646,1727,0,0,0,646,1727,.16,.428,0,0,0,.16,.428
2022,11,26,39,10654,33539,0,57,502,10654,34098,.184,.578,0,.000982,.00865,.184,.588
2022,11,26,40,1123,9437,0,0,0,1123,9437,.061,.513,0,0,0,.061,.513
2022,11,26,41,4497,22505,0,121,185,4497,22811,.214,1.07,0,.00575,.00879,.214,1.08
2022,11,26,42,11640,61203,1,765,313,11641,62281,.179,.943,.0000154,.0118,.00482,.179,.959
2022,11,26,44,963,5690,0,0,0,963,5690,.173,1.02,0,0,0,.173,1.02
2022,11,26,45,1361,11269,0,0,0,1361,11269,.0573,.474,0,0,0,.0573,.474
2022,11,26,46,257,1055,0,0,0,257,1055,.0554,.227,0,0,0,.0554,.227
2022,11,26,47,2609,11589,0,0,0,2609,11589,.078,.346,0,0,0,.078,.346
2022,11,26,48,11199,94671,0,86,50,11199,94807,.0797,.674,0,.000612,.000356,.0797,.675
2022,11,26,49,1354,7773,0,0,0,1354,7773,.0842,.483,0,0,0,.0842,.483
2022,11,26,50,497,1775,0,0,0,497,1775,.145,.519,0,0,0,.145,.519
2022,11,26,51,488,7347,0,0,0,488,7347,.0111,.167,0,0,0,.0111,.167
2022,11,26,53,5673,36455,1,1,1,5674,36457,.145,.931,.0000255,.0000255,.0000255,.145,.931
2022,11,26,54,779,5687,0,10,0,779,5697,.0977,.714,0,.00125,0,.0977,.715
2022,11,26,55,6897,19110,0,64,17,6897,19191,.222,.615,0,.00206,.000547,.222,.618
2022,11,26,56,341,1861,0,0,0,341,1861,.117,.637,0,0,0,.117,.637
2022,12,3,1,3268,4723,0,0,0,3268,4723,.146,.211,0,0,0,.146,.211
2022,12,3,2,1065,6474,0,0,0,1065,6474,.306,1.86,0,0,0,.306,1.86
2022,12,3,4,2941,17883,0,0,0,2941,17883,.0828,.504,0,0,0,.0828,.504
2022,12,3,5,1786,7424,0,14,35,1786,7473,.131,.545,0,.00103,.00257,.131,.548
2022,12,3,6,51734,350083,2,2260,2770,51736,355113,.266,1.8,.0000103,.0116,.0143,.267,1.83
2022,12,3,8,3388,20663,0,199,39,3388,20901,.108,.656,0,.00632,.00124,.108,.664
2022,12,3,9,3480,20145,0,0,0,3480,20145,.182,1.05,0,0,0,.182,1.05
2022,12,3,10,612,4050,0,128,56,612,4234,.126,.831,0,.0263,.0115,.126,.869
2022,12,3,11,303,2928,0,13,66,303,3007,.073,.706,0,.00313,.0159,.073,.725
2022,12,3,12,6391,44820,0,0,0,6391,44820,.0619,.434,0,0,0,.0619,.434
2022,12,3,13,10885,32440,50,0,527,10935,32967,.213,.635,.000978,0,.0103,.214,.645
2022,12,3,15,1320,5872,0,25,61,1320,5958,.198,.883,0,.00376,.00917,.198,.896
2022,12,3,16,2424,6314,0,0,0,2424,6314,.275,.716,0,0,0,.275,.716
2022,12,3,17,16285,78613,0,0,39,16285,78652,.253,1.22,0,0,.000605,.253,1.22
2022,12,3,18,6168,26097,7,105,555,6175,26757,.182,.77,.000207,.0031,.0164,.182,.79
2022,12,3,19,3630,9674,0,0,0,3630,9674,.209,.556,0,0,0,.209,.556
2022,12,3,20,1482,4109,0,46,206,1482,4361,.0997,.276,0,.00309,.0139,.0997,.293
2022,12,3,21,1846,9319,194,79,57,2040,9455,.0891,.45,.00936,.00381,.00275,.0984,.456
2022,12,3,22,2205,11238,2,10,12,2207,11260,.105,.536,.0000954,.000477,.000573,.105,.537
2022,12,3,23,1091,4434,0,0,0,1091,4434,.157,.64,0,0,0,.157,.64
2022,12,3,24,2397,20410,0,0,0,2397,20410,.0735,.626,0,0,0,.0735,.626
2022,12,3,25,7487,51478,1,98,0,7488,51576,.196,1.35,.0000262,.00257,0,.196,1.35
2022,12,3,26,9293,45586,19,9,100,9312,45695,.188,.923,.000385,.000182,.00203,.189,.926
2022,12,3,27,8137,45880,0,0,0,8137,45880,.262,1.48,0,0,0,.262,1.48
2022,12,3,28,1617,5513,0,0,0,1617,5513,.127,.432,0,0,0,.127,.432
2022,12,3,29,3740,14905,2,16,47,3742,14968,.121,.483,.0000649,.000519,.00152,.121,.485
2022,12,3,30,1536,7809,0,0,0,1536,7809,.288,1.46,0,0,0,.288,1.46
2022,12,3,31,878,3226,0,0,0,878,3226,.0848,.312,0,0,0,.0848,.312
2022,12,3,32,2709,17913,0,0,0,2709,17913,.176,1.16,0,0,0,.176,1.16
2022,12,3,33,431,2053,0,0,0,431,2053,.0557,.265,0,0,0,.0557,.265
2022,12,3,34,9921,81441,2,6770,1865,9923,90076,.221,1.81,.0000445,.151,.0415,.221,2
2022,12,3,35,855,8952,0,0,480,855,9432,.0896,.938,0,0,.0503,.0896,.988
2022,12,3,36,23941,142305,1,140,301,23942,142746,.252,1.5,.0000105,.00147,.00316,.252,1.5
2022,12,3,37,4029,16234,0,0,48,4029,16282,.0793,.32,0,0,.000945,.0793,.32
2022,12,3,38,795,2211,0,0,0,795,2211,.197,.548,0,0,0,.197,.548
2022,12,3,39,13083,39269,0,82,369,13083,39720,.225,.677,0,.00141,.00636,.225,.685
2022,12,3,40,1321,10325,0,0,0,1321,10325,.0717,.561,0,0,0,.0717,.561
2022,12,3,41,5929,27019,0,23,181,5929,27223,.282,1.28,0,.00109,.0086,.282,1.29
2022,12,3,42,14870,74952,0,789,365,14870,76106,.229,1.15,0,.0122,.00562,.229,1.17
2022,12,3,44,1013,6431,0,1,0,1013,6432,.182,1.16,0,.00018,0,.182,1.16
2022,12,3,45,2802,12436,0,0,0,2802,12436,.118,.523,0,0,0,.118,.523
2022,12,3,46,457,1327,0,0,0,457,1327,.0985,.286,0,0,0,.0985,.286
2022,12,3,47,2682,13308,2,17,0,2684,13325,.0802,.398,.0000598,.000508,0,.0802,.398
2022,12,3,48,19673,117388,0,89,49,19673,117526,.14,.836,0,.000634,.000349,.14,.837
2022,12,3,49,2256,8362,0,0,0,2256,8362,.14,.52,0,0,0,.14,.52
2022,12,3,50,595,2480,0,0,0,595,2480,.174,.725,0,0,0,.174,.725
2022,12,3,51,1211,7899,0,0,0,1211,7899,.0274,.179,0,0,0,.0274,.179
2022,12,3,53,8292,48176,0,3,28,8292,48207,.212,1.23,0,.0000766,.000715,.212,1.23
2022,12,3,54,1774,7815,0,0,0,1774,7815,.223,.981,0,0,0,.223,.981
2022,12,3,55,8412,27139,1,31,74,8413,27244,.271,.874,.0000322,.000998,.00238,.271,.877
2022,12,3,56,613,1992,0,0,0,613,1992,.21,.682,0,0,0,.21,.682
2022,12,10,1,2608,4314,0,0,0,2608,4314,.116,.192,0,0,0,.116,.192
2022,12,10,2,964,6573,0,0,0,964,6573,.277,1.89,0,0,0,.277,1.89
2022,12,10,4,2961,17557,0,32,0,2961,17589,.0834,.494,0,.000901,0,.0834,.495
2022,12,10,5,1807,7332,1,0,145,1808,7477,.133,.538,.0000734,0,.0106,.133,.549
2022,12,10,6,46861,334401,9,1970,4608,46870,340979,.241,1.72,.0000464,.0101,.0237,.241,1.76
2022,12,10,8,3025,20249,0,194,54,3025,20497,.0961,.643,0,.00616,.00171,.0961,.651
2022,12,10,9,3935,18909,0,0,0,3935,18909,.206,.988,0,0,0,.206,.988
2022,12,10,10,345,3672,1,53,1,346,3726,.0708,.754,.000205,.0109,.000205,.071,.765
2022,12,10,11,540,2920,2,0,560,542,3480,.13,.704,.000482,0,.135,.131,.839
2022,12,10,12,6034,38483,0,0,0,6034,38483,.0584,.373,0,0,0,.0584,.373
2022,12,10,13,6612,27305,63,0,764,6675,28069,.129,.534,.00123,0,.015,.131,.549
2022,12,10,15,1090,5453,0,4,18,1090,5475,.164,.82,0,.000602,.00271,.164,.823
2022,12,10,16,2096,6829,0,0,0,2096,6829,.238,.774,0,0,0,.238,.774
2022,12,10,17,16423,74447,0,4,18,16423,74469,.255,1.15,0,.000062,.000279,.255,1.16
2022,12,10,18,4633,23693,7,173,412,4640,24278,.137,.699,.000207,.00511,.0122,.137,.717
2022,12,10,19,3576,10760,0,0,0,3576,10760,.206,.619,0,0,0,.206,.619
2022,12,10,20,1005,3809,0,58,78,1005,3945,.0676,.256,0,.0039,.00525,.0676,.265
2022,12,10,21,1999,7778,190,81,45,2189,7904,.0964,.375,.00917,.00391,.00217,.106,.381
2022,12,10,22,2047,11430,0,22,13,2047,11465,.0977,.545,0,.00105,.00062,.0977,.547
2022,12,10,23,968,4592,0,0,0,968,4592,.14,.663,0,0,0,.14,.663
2022,12,10,24,2220,19983,0,0,0,2220,19983,.0681,.613,0,0,0,.0681,.613
2022,12,10,25,7448,52270,1,29,2,7449,52301,.195,1.37,.0000262,.00076,.0000524,.195,1.37
2022,12,10,26,9237,40428,18,39,129,9255,40596,.187,.819,.000365,.00079,.00261,.187,.822
2022,12,10,27,6503,46240,0,0,0,6503,46240,.209,1.49,0,0,0,.209,1.49
2022,12,10,28,1159,5495,0,0,0,1159,5495,.0908,.431,0,0,0,.0908,.431
2022,12,10,29,3055,13655,4,4,148,3059,13807,.0991,.443,.00013,.00013,.0048,.0992,.448
2022,12,10,30,1309,7813,0,0,0,1309,7813,.245,1.46,0,0,0,.245,1.46
2022,12,10,31,879,3473,0,0,0,879,3473,.0849,.335,0,0,0,.0849,.335
2022,12,10,32,2866,17564,0,0,0,2866,17564,.186,1.14,0,0,0,.186,1.14
2022,12,10,33,367,2156,1,0,0,368,2156,.0474,.279,.000129,0,0,.0476,.279
2022,12,10,34,8935,80474,7,7209,2406,8942,90089,.199,1.79,.000156,.16,.0535,.199,2.01
2022,12,10,35,788,8680,0,26,637,788,9343,.0825,.909,0,.00272,.0667,.0825,.979
2022,12,10,36,16793,138172,3,183,134,16796,138489,.177,1.45,.0000315,.00192,.00141,.177,1.46
2022,12,10,37,3691,15950,0,10,14,3691,15974,.0727,.314,0,.000197,.000276,.0727,.314
2022,12,10,38,743,2657,1,0,0,744,2657,.184,.658,.000248,0,0,.184,.658
2022,12,10,39,13077,42697,1,93,325,13078,43115,.225,.736,.0000172,.0016,.0056,.225,.743
2022,12,10,40,1274,9883,0,0,0,1274,9883,.0692,.537,0,0,0,.0692,.537
2022,12,10,41,4556,25525,1,44,195,4557,25764,.217,1.21,.0000475,.00209,.00927,.217,1.22
2022,12,10,42,12196,76663,1,700,367,12197,77730,.188,1.18,.0000154,.0108,.00565,.188,1.2
2022,12,10,44,1076,6591,1,0,1,1077,6592,.194,1.19,.00018,0,.00018,.194,1.19
2022,12,10,45,2410,12181,0,0,0,2410,12181,.101,.513,0,0,0,.101,.513
2022,12,10,46,470,1440,0,0,0,470,1440,.101,.31,0,0,0,.101,.31
