year,month,day,countyfips,merchants_all
2020,8,29,39057,-.233
2020,8,29,39061,-.216
2020,8,29,39083,-.126
2020,8,29,39089,-.15
2020,8,29,39093,-.315
2020,8,29,39103,-.28
2020,8,29,39113,-.218
2020,8,29,39151,-.146
2020,8,29,39153,-.272
2020,8,29,39165,-.364
2020,8,29,40109,-.314
2020,8,29,40143,-.266
2020,8,29,41005,-.207
2020,8,29,41007,-.245
2020,8,29,41019,-.135
2020,8,29,41029,-.229
2020,8,29,41039,-.189
2020,8,29,41047,-.178
2020,8,29,41051,-.321
2020,8,29,41067,-.163
2020,8,29,41071,-.169
2020,8,29,42003,-.262
2020,8,29,42005,-.136
2020,8,29,42009,-.107
2020,8,29,42011,-.317
2020,8,29,42017,-.187
2020,8,29,42019,-.237
2020,8,29,42021,-.218
2020,8,29,42029,-.302
2020,8,29,42041,-.335
2020,8,29,42043,-.31
2020,8,29,42045,-.138
2020,8,29,42049,-.214
2020,8,29,42051,-.284
2020,8,29,42055,-.151
2020,8,29,42065,-.00102
2020,8,29,42069,-.128
2020,8,29,42071,-.237
2020,8,29,42077,-.263
2020,8,29,42079,-.136
2020,8,29,42081,-.122
2020,8,29,42089,-.222
2020,8,29,42091,-.282
2020,8,29,42101,-.295
2020,8,29,42129,-.167
2020,8,29,42133,-.448
2020,8,29,44007,-.356
2020,8,29,45007,-.105
2020,8,29,45013,-.224
2020,8,29,45019,-.168
2020,8,29,45041,-.251
2020,8,29,45045,-.197
2020,8,29,45051,-.234
2020,8,29,45063,-.155
2020,8,29,45079,-.165
2020,8,29,45083,-.264
2020,8,29,45085,-.114
2020,8,29,45091,-.191
2020,8,29,46099,-.253
2020,8,29,47037,-.203
2020,8,29,47065,-.213
2020,8,29,47093,-.128
2020,8,29,47119,-.343
2020,8,29,47125,-.146
2020,8,29,47149,-.245
2020,8,29,47157,-.198
2020,8,29,47189,-.218
2020,8,29,48027,-.333
2020,8,29,48029,-.393
2020,8,29,48039,-.403
2020,8,29,48041,-.3
2020,8,29,48049,-.335
2020,8,29,48061,-.271
2020,8,29,48085,-.217
2020,8,29,48091,-.195
2020,8,29,48113,-.243
2020,8,29,48121,-.305
2020,8,29,48139,-.301
2020,8,29,48141,-.267
2020,8,29,48157,-.383
2020,8,29,48167,-.509
2020,8,29,48171,-.353
2020,8,29,48181,-.267
2020,8,29,48183,-.248
2020,8,29,48201,-.401
2020,8,29,48215,-.261
2020,8,29,48245,-.671
2020,8,29,48257,-.312
2020,8,29,48329,-.325
2020,8,29,48339,-.293
2020,8,29,48355,-.39
2020,8,29,48361,-.737
2020,8,29,48375,-.283
2020,8,29,48397,-.235
2020,8,29,48423,-.172
2020,8,29,48427,-.382
2020,8,29,48439,-.248
2020,8,29,48453,-.405
2020,8,29,48479,-.262
2020,8,29,48491,-.267
2020,8,29,48495,.141
2020,8,29,49005,-.194
2020,8,29,49011,-.204
2020,8,29,49035,-.167
2020,8,29,49049,-.169
2020,8,29,49057,-.227
2020,8,29,50007,-.257
2020,8,29,51041,-.223
2020,8,29,51059,-.255
2020,8,29,51085,-.238
2020,8,29,51087,-.245
2020,8,29,51107,-.315
2020,8,29,51153,-.28
2020,8,29,51161,-.239
2020,8,29,51177,-.262
2020,8,29,51179,-.264
2020,8,29,51550,-.232
2020,8,29,51700,-.176
2020,8,29,51710,-.189
2020,8,29,51760,-.0963
2020,8,29,51770,-.116
2020,8,29,51800,-.2
2020,8,29,51810,-.275
2020,8,29,53005,-.165
2020,8,29,53011,-.449
2020,8,29,53033,-.273
2020,8,29,53035,-.242
2020,8,29,53053,-.268
2020,8,29,53061,-.232
2020,8,29,53063,-.13
2020,8,29,53067,-.254
2020,8,29,53073,-.22
2020,8,29,53077,-.241
2020,8,29,54003,-.24
2020,8,29,54011,-.278
2020,8,29,54039,-.195
2020,8,29,54061,-.191
2020,8,29,54081,-.114
2020,8,29,55009,-.221
2020,8,29,55025,-.302
2020,8,29,55055,-.242
2020,8,29,55063,-.241
2020,8,29,55079,-.274
2020,8,29,55109,-.187
2020,8,29,55117,-.311
2020,8,29,55133,-.288
2020,8,29,56025,-.423
2020,8,30,1003,-.239
2020,8,30,1015,-.135
2020,8,30,1043,-.0901
2020,8,30,1069,-.169
2020,8,30,1073,-.176
2020,8,30,1089,-.268
2020,8,30,1095,-.237
2020,8,30,1097,-.179
2020,8,30,1101,-.164
2020,8,30,1103,-.281
2020,8,30,1125,-.185
2020,8,30,2020,-.329
2020,8,30,2170,-.202
2020,8,30,4013,-.249
2020,8,30,4019,-.249
2020,8,30,4025,-.3
2020,8,30,5007,-.262
2020,8,30,5045,-.187
2020,8,30,5069,-.268
2020,8,30,5119,-.209
2020,8,30,5143,-.211
2020,8,30,6001,-.34
2020,8,30,6007,-.404
2020,8,30,6013,-.382
2020,8,30,6017,-.236
2020,8,30,6019,-.278
2020,8,30,6025,-.348
2020,8,30,6029,-.36
2020,8,30,6037,-.305
2020,8,30,6045,-.337
2020,8,30,6053,-.451
2020,8,30,6059,-.299
2020,8,30,6061,-.357
2020,8,30,6065,-.338
2020,8,30,6067,-.304
2020,8,30,6071,-.303
2020,8,30,6073,-.331
2020,8,30,6075,-.466
2020,8,30,6077,-.329
2020,8,30,6079,-.373
2020,8,30,6081,-.403
2020,8,30,6083,-.308
2020,8,30,6085,-.408
2020,8,30,6087,-.455
2020,8,30,6089,-.447
2020,8,30,6095,-.419
2020,8,30,6097,-.344
2020,8,30,6099,-.339
2020,8,30,6107,-.322
2020,8,30,6111,-.264
2020,8,30,8001,-.145
2020,8,30,8005,-.22
2020,8,30,8013,-.171
2020,8,30,8031,-.286
2020,8,30,8035,-.251
2020,8,30,8041,-.2
2020,8,30,8059,-.215
2020,8,30,8069,-.298
2020,8,30,8101,-.203
2020,8,30,8123,-.327
2020,8,30,9001,-.334
2020,8,30,9003,-.253
2020,8,30,9009,-.331
2020,8,30,9011,-.381
2020,8,30,10003,-.291
2020,8,30,10005,-.242
2020,8,30,11001,-.401
2020,8,30,12001,-.265
2020,8,30,12009,-.171
2020,8,30,12011,-.231
2020,8,30,12017,-.32
2020,8,30,12021,-.325
2020,8,30,12031,-.248
2020,8,30,12033,-.212
2020,8,30,12053,-.317
2020,8,30,12057,-.319
2020,8,30,12069,-.26
2020,8,30,12071,-.22
2020,8,30,12073,-.244
2020,8,30,12083,-.336
2020,8,30,12085,-.168
2020,8,30,12086,-.23
2020,8,30,12091,-.305
2020,8,30,12095,-.252
2020,8,30,12097,-.302
2020,8,30,12099,-.221
2020,8,30,12101,-.256
2020,8,30,12103,-.334
2020,8,30,12105,-.286
2020,8,30,12109,-.313
2020,8,30,12111,-.158
2020,8,30,12115,-.328
2020,8,30,12117,-.286
2020,8,30,12127,-.248
2020,8,30,13015,-.158
2020,8,30,13045,-.131
2020,8,30,13057,-.191
2020,8,30,13063,-.258
2020,8,30,13067,-.254
2020,8,30,13073,-.168
2020,8,30,13089,-.273
2020,8,30,13095,-.301
2020,8,30,13113,-.287
2020,8,30,13121,-.279
2020,8,30,13135,-.288
2020,8,30,13139,-.183
2020,8,30,13151,-.36
2020,8,30,13153,-.293
2020,8,30,13185,-.422
2020,8,30,13223,-.21
2020,8,30,15001,-.326
2020,8,30,15003,-.322
2020,8,30,15007,-.453
2020,8,30,16001,-.251
2020,8,30,16019,-.17
2020,8,30,16027,-.234
2020,8,30,16055,-.234
2020,8,30,17031,-.313
2020,8,30,17043,-.339
2020,8,30,17089,-.332
2020,8,30,17097,-.28
2020,8,30,17111,-.352
2020,8,30,17119,-.238
2020,8,30,17161,-.215
2020,8,30,17163,-.134
2020,8,30,17167,-.212
2020,8,30,17183,-.126
2020,8,30,17197,-.341
2020,8,30,17199,.0415
2020,8,30,17201,-.265
2020,8,30,18037,-.221
2020,8,30,18039,-.263
2020,8,30,18053,-.207
2020,8,30,18057,-.252
2020,8,30,18081,-.227
2020,8,30,18089,-.425
2020,8,30,18091,-.393
2020,8,30,18097,-.269
2020,8,30,18127,-.413
2020,8,30,18141,-.34
2020,8,30,18157,-.215
2020,8,30,18163,-.219
2020,8,30,18167,-.193
2020,8,30,19013,-.195
2020,8,30,19045,-.293
2020,8,30,19061,-.252
2020,8,30,19113,-.293
2020,8,30,19153,-.224
2020,8,30,19155,-.13
2020,8,30,19193,-.117
2020,8,30,20091,-.19
2020,8,30,20161,-.337
2020,8,30,20173,-.228
2020,8,30,20177,-.417
2020,8,30,21019,-.156
2020,8,30,21035,-.168
2020,8,30,21037,-.189
2020,8,30,21067,-.284
2020,8,30,21111,-.272
2020,8,30,21117,-.0265
2020,8,30,22015,-.217
2020,8,30,22017,-.356
2020,8,30,22019,-.778
2020,8,30,22033,-.296
2020,8,30,22051,-.325
2020,8,30,22063,-.395
2020,8,30,22071,-.478
2020,8,30,22073,-.432
2020,8,30,22109,-.547
2020,8,30,23005,-.543
2020,8,30,24003,-.22
2020,8,30,24005,-.31
2020,8,30,24017,-.203
2020,8,30,24021,-.17
2020,8,30,24025,-.245
2020,8,30,24027,-.275
2020,8,30,24031,-.341
2020,8,30,24033,-.24
2020,8,30,24043,-.303
2020,8,30,24510,-.372
2020,8,30,25001,-.329
2020,8,30,25005,-.239
2020,8,30,25009,-.355
2020,8,30,25013,-.247
2020,8,30,25017,-.356
2020,8,30,25021,-.34
2020,8,30,25023,-.278
2020,8,30,25025,-.414
2020,8,30,25027,-.343
2020,8,30,26025,-.284
2020,8,30,26049,-.295
2020,8,30,26055,-.332
2020,8,30,26065,-.346
2020,8,30,26081,-.351
2020,8,30,26093,-.376
2020,8,30,26099,-.301
2020,8,30,26111,-.309
2020,8,30,26115,-.207
2020,8,30,26125,-.293
2020,8,30,26139,-.404
2020,8,30,26163,-.284
2020,8,30,27003,-.228
2020,8,30,27053,-.236
2020,8,30,27109,-.293
2020,8,30,27123,-.191
2020,8,30,27137,-.114
2020,8,30,27141,-.242
2020,8,30,27145,-.156
2020,8,30,28033,-.245
2020,8,30,28121,-.243
2020,8,30,29019,-.255
2020,8,30,29071,-.121
2020,8,30,29077,-.219
2020,8,30,29095,-.171
2020,8,30,29099,-.213
2020,8,30,29145,-.275
2020,8,30,29161,-.201
2020,8,30,29165,-.19
2020,8,30,29183,-.172
2020,8,30,29187,-.114
2020,8,30,29189,-.216
2020,8,30,29510,-.25
2020,8,30,30029,-.23
2020,8,30,30047,-.134
2020,8,30,30049,-.101
2020,8,30,30111,-.325
2020,8,30,31055,-.193
2020,8,30,31109,-.182
2020,8,30,31153,-.0865
2020,8,30,32003,-.244
2020,8,30,32031,-.312
2020,8,30,33011,-.298
2020,8,30,33015,-.427
2020,8,30,34001,-.308
2020,8,30,34003,-.222
2020,8,30,34005,-.276
2020,8,30,34007,-.185
2020,8,30,34009,-.276
2020,8,30,34013,-.344
2020,8,30,34015,-.22
2020,8,30,34017,-.266
2020,8,30,34021,-.279
2020,8,30,34023,-.286
2020,8,30,34025,-.288
2020,8,30,34027,-.379
2020,8,30,34029,-.261
2020,8,30,34031,-.346
2020,8,30,34035,-.307
2020,8,30,34037,-.257
2020,8,30,34039,-.239
2020,8,30,34041,-.235
2020,8,30,35001,-.28
2020,8,30,35013,-.418
2020,8,30,35049,-.281
2020,8,30,36001,-.218
2020,8,30,36005,-.187
2020,8,30,36007,-.295
2020,8,30,36027,-.309
2020,8,30,36029,-.337
2020,8,30,36047,-.215
2020,8,30,36055,-.32
2020,8,30,36059,-.299
2020,8,30,36061,-.418
2020,8,30,36063,-.186
2020,8,30,36065,-.115
2020,8,30,36067,-.232
2020,8,30,36071,-.346
2020,8,30,36077,-.307
2020,8,30,36081,-.233
2020,8,30,36085,-.205
2020,8,30,36087,-.189
2020,8,30,36091,-.368
2020,8,30,36101,-.406
2020,8,30,36103,-.275
2020,8,30,36111,-.317
2020,8,30,36119,-.276
2020,8,30,37019,-.142
2020,8,30,37021,-.4
2020,8,30,37035,-.151
2020,8,30,37051,-.125
2020,8,30,37063,-.217
2020,8,30,37067,-.163
2020,8,30,37071,-.101
2020,8,30,37081,-.17
2020,8,30,37083,-.0539
2020,8,30,37089,-.312
2020,8,30,37097,-.163
2020,8,30,37105,-.122
2020,8,30,37119,-.192
2020,8,30,37129,-.133
2020,8,30,37133,-.0912
2020,8,30,37147,-.194
2020,8,30,37151,-.132
2020,8,30,37155,-.0469
2020,8,30,37159,-.172
2020,8,30,37179,-.174
2020,8,30,37183,-.224
2020,8,30,37191,-.0813
2020,8,30,39007,-.223
2020,8,30,39017,-.247
2020,8,30,39025,-.17
2020,8,30,39035,-.288
2020,8,30,39041,-.246
2020,8,30,39049,-.22
2020,8,30,39057,-.223
2020,8,30,39061,-.218
2020,8,30,39083,-.112
2020,8,30,39089,-.15
2020,8,30,39093,-.323
2020,8,30,39103,-.287
2020,8,30,39113,-.215
2020,8,30,39151,-.15
2020,8,30,39153,-.272
2020,8,30,39165,-.356
2020,8,30,40109,-.317
2020,8,30,40143,-.263
2020,8,30,41005,-.201
2020,8,30,41007,-.241
2020,8,30,41019,-.135
2020,8,30,41029,-.227
2020,8,30,41039,-.185
2020,8,30,41047,-.183
2020,8,30,41051,-.321
2020,8,30,41067,-.169
2020,8,30,41071,-.172
2020,8,30,42003,-.264
2020,8,30,42005,-.129
2020,8,30,42009,-.102
2020,8,30,42011,-.317
2020,8,30,42017,-.189
2020,8,30,42019,-.227
2020,8,30,42021,-.22
2020,8,30,42029,-.299
2020,8,30,42041,-.34
2020,8,30,42043,-.316
2020,8,30,42045,-.144
2020,8,30,42049,-.21
2020,8,30,42051,-.28
2020,8,30,42055,-.133
2020,8,30,42065,-.00436
2020,8,30,42069,-.128
2020,8,30,42071,-.229
2020,8,30,42077,-.265
2020,8,30,42079,-.135
2020,8,30,42081,-.134
2020,8,30,42089,-.223
2020,8,30,42091,-.282
2020,8,30,42101,-.296
2020,8,30,42129,-.166
2020,8,30,42133,-.448
2020,8,30,44007,-.359
2020,8,30,45007,-.108
2020,8,30,45013,-.224
2020,8,30,45019,-.165
2020,8,30,45041,-.243
2020,8,30,45045,-.195
2020,8,30,45051,-.232
2020,8,30,45063,-.15
2020,8,30,45079,-.17
2020,8,30,45083,-.267
2020,8,30,45085,-.101
2020,8,30,45091,-.193
2020,8,30,46099,-.257
2020,8,30,47037,-.203
2020,8,30,47065,-.217
2020,8,30,47093,-.123
2020,8,30,47119,-.341
2020,8,30,47125,-.154
2020,8,30,47149,-.248
2020,8,30,47157,-.2
2020,8,30,47189,-.219
2020,8,30,48027,-.334
2020,8,30,48029,-.392
2020,8,30,48039,-.401
2020,8,30,48041,-.296
2020,8,30,48049,-.33
2020,8,30,48061,-.272
2020,8,30,48085,-.214
2020,8,30,48091,-.187
2020,8,30,48113,-.245
2020,8,30,48121,-.304
2020,8,30,48139,-.296
2020,8,30,48141,-.268
2020,8,30,48157,-.382
2020,8,30,48167,-.515
2020,8,30,48171,-.34
2020,8,30,48181,-.265
2020,8,30,48183,-.249
2020,8,30,48201,-.404
2020,8,30,48215,-.262
2020,8,30,48245,-.676
2020,8,30,48257,-.305
2020,8,30,48329,-.327
2020,8,30,48339,-.292
2020,8,30,48355,-.391
2020,8,30,48361,-.767
2020,8,30,48375,-.299
2020,8,30,48397,-.235
2020,8,30,48423,-.175
2020,8,30,48427,-.382
2020,8,30,48439,-.246
2020,8,30,48453,-.405
2020,8,30,48479,-.264
2020,8,30,48491,-.265
2020,8,30,48495,.138
2020,8,30,49005,-.207
2020,8,30,49011,-.208
2020,8,30,49035,-.167
2020,8,30,49049,-.166
2020,8,30,49057,-.22
2020,8,30,50007,-.269
2020,8,30,51041,-.213
2020,8,30,51059,-.257
2020,8,30,51085,-.253
2020,8,30,51087,-.244
2020,8,30,51107,-.318
2020,8,30,51153,-.279
2020,8,30,51161,-.242
2020,8,30,51177,-.261
2020,8,30,51179,-.238
2020,8,30,51550,-.242
2020,8,30,51700,-.183
2020,8,30,51710,-.2
2020,8,30,51760,-.109
2020,8,30,51770,-.114
2020,8,30,51800,-.206
2020,8,30,51810,-.271
2020,8,30,53005,-.165
2020,8,30,53011,-.448
2020,8,30,53033,-.277
2020,8,30,53035,-.241
2020,8,30,53053,-.268
2020,8,30,53061,-.236
2020,8,30,53063,-.131
2020,8,30,53067,-.257
2020,8,30,53073,-.218
2020,8,30,53077,-.236
2020,8,30,54003,-.235
2020,8,30,54011,-.28
2020,8,30,54039,-.204
2020,8,30,54061,-.201
2020,8,30,54081,-.1
2020,8,30,55009,-.215
2020,8,30,55025,-.303
2020,8,30,55055,-.223
2020,8,30,55063,-.233
2020,8,30,55079,-.27
2020,8,30,55109,-.195
2020,8,30,55117,-.306
2020,8,30,55133,-.286
2020,8,30,56025,-.422
2020,8,31,1003,-.228
2020,8,31,1015,-.131
2020,8,31,1043,-.077
2020,8,31,1069,-.17
2020,8,31,1073,-.174
2020,8,31,1089,-.259
2020,8,31,1095,-.236
2020,8,31,1097,-.177
2020,8,31,1101,-.162
2020,8,31,1103,-.281
2020,8,31,1125,-.186
2020,8,31,2020,-.333
2020,8,31,2170,-.189
2020,8,31,4013,-.245
2020,8,31,4019,-.242
2020,8,31,4025,-.296
2020,8,31,5007,-.262
2020,8,31,5045,-.189
2020,8,31,5069,-.239
2020,8,31,5119,-.204
2020,8,31,5143,-.206
2020,8,31,6001,-.335
2020,8,31,6007,-.401
2020,8,31,6013,-.375
2020,8,31,6017,-.243
2020,8,31,6019,-.27
2020,8,31,6025,-.333
2020,8,31,6029,-.356
2020,8,31,6037,-.302
2020,8,31,6045,-.341
2020,8,31,6053,-.447
2020,8,31,6059,-.294
2020,8,31,6061,-.353
2020,8,31,6065,-.336
2020,8,31,6067,-.303
2020,8,31,6071,-.299
2020,8,31,6073,-.325
2020,8,31,6075,-.459
2020,8,31,6077,-.313
2020,8,31,6079,-.372
2020,8,31,6081,-.394
2020,8,31,6083,-.307
2020,8,31,6085,-.399
2020,8,31,6087,-.448
2020,8,31,6089,-.446
2020,8,31,6095,-.408
2020,8,31,6097,-.342
2020,8,31,6099,-.33
2020,8,31,6107,-.314
2020,8,31,6111,-.26
2020,8,31,8001,-.127
2020,8,31,8005,-.212
2020,8,31,8013,-.177
2020,8,31,8031,-.286
2020,8,31,8035,-.259
2020,8,31,8041,-.192
2020,8,31,8059,-.211
2020,8,31,8069,-.292
2020,8,31,8101,-.198
2020,8,31,8123,-.311
2020,8,31,9001,-.328
2020,8,31,9003,-.249
2020,8,31,9009,-.328
2020,8,31,9011,-.376
2020,8,31,10003,-.284
2020,8,31,10005,-.24
2020,8,31,11001,-.398
2020,8,31,12001,-.261
2020,8,31,12009,-.146
2020,8,31,12011,-.218
2020,8,31,12017,-.326
2020,8,31,12021,-.323
2020,8,31,12031,-.242
2020,8,31,12033,-.207
2020,8,31,12053,-.323
2020,8,31,12057,-.313
2020,8,31,12069,-.26
2020,8,31,12071,-.214
2020,8,31,12073,-.233
2020,8,31,12083,-.34
2020,8,31,12085,-.138
2020,8,31,12086,-.218
2020,8,31,12091,-.305
2020,8,31,12095,-.244
2020,8,31,12097,-.295
2020,8,31,12099,-.204
2020,8,31,12101,-.249
2020,8,31,12103,-.326
2020,8,31,12105,-.279
2020,8,31,12109,-.308
2020,8,31,12111,-.123
2020,8,31,12115,-.323
2020,8,31,12117,-.278
2020,8,31,12127,-.238
2020,8,31,13015,-.149
2020,8,31,13045,-.123
2020,8,31,13057,-.196
2020,8,31,13063,-.243
2020,8,31,13067,-.25
2020,8,31,13073,-.164
2020,8,31,13089,-.274
2020,8,31,13095,-.297
2020,8,31,13113,-.27
2020,8,31,13121,-.278
2020,8,31,13135,-.285
2020,8,31,13139,-.187
2020,8,31,13151,-.35
2020,8,31,13153,-.279
2020,8,31,13185,-.416
2020,8,31,13223,-.211
2020,8,31,15001,-.311
2020,8,31,15003,-.345
2020,8,31,15007,-.455
2020,8,31,16001,-.239
2020,8,31,16019,-.158
2020,8,31,16027,-.23
2020,8,31,16055,-.232
2020,8,31,17031,-.307
2020,8,31,17043,-.339
2020,8,31,17089,-.329
2020,8,31,17097,-.283
2020,8,31,17111,-.344
2020,8,31,17119,-.227
2020,8,31,17161,-.215
2020,8,31,17163,-.132
2020,8,31,17167,-.206
2020,8,31,17183,-.116
2020,8,31,17197,-.339
2020,8,31,17199,.051
2020,8,31,17201,-.272
2020,8,31,18037,-.221
2020,8,31,18039,-.255
2020,8,31,18053,-.189
2020,8,31,18057,-.245
2020,8,31,18081,-.22
2020,8,31,18089,-.421
2020,8,31,18091,-.385
2020,8,31,18097,-.264
2020,8,31,18127,-.406
2020,8,31,18141,-.332
2020,8,31,18157,-.213
2020,8,31,18163,-.215
2020,8,31,18167,-.174
2020,8,31,19013,-.206
2020,8,31,19045,-.3
2020,8,31,19061,-.243
2020,8,31,19113,-.27
2020,8,31,19153,-.212
2020,8,31,19155,-.127
2020,8,31,19193,-.114
2020,8,31,20091,-.18
2020,8,31,20161,-.331
2020,8,31,20173,-.225
2020,8,31,20177,-.41
2020,8,31,21019,-.162
2020,8,31,21035,-.174
2020,8,31,21037,-.18
2020,8,31,21067,-.272
2020,8,31,21111,-.273
2020,8,31,21117,-.0278
2020,8,31,22015,-.208
2020,8,31,22017,-.359
2020,8,31,22019,-.866
2020,8,31,22033,-.282
2020,8,31,22051,-.295
2020,8,31,22063,-.389
2020,8,31,22071,-.455
2020,8,31,22073,-.443
2020,8,31,22109,-.51
2020,8,31,23005,-.55
2020,8,31,24003,-.226
2020,8,31,24005,-.308
2020,8,31,24017,-.206
2020,8,31,24021,-.17
2020,8,31,24025,-.238
2020,8,31,24027,-.271
2020,8,31,24031,-.332
2020,8,31,24033,-.246
2020,8,31,24043,-.289
2020,8,31,24510,-.373
2020,8,31,25001,-.331
2020,8,31,25005,-.241
2020,8,31,25009,-.353
2020,8,31,25013,-.24
2020,8,31,25017,-.348
2020,8,31,25021,-.335
2020,8,31,25023,-.278
2020,8,31,25025,-.409
2020,8,31,25027,-.336
2020,8,31,26025,-.28
2020,8,31,26049,-.291
2020,8,31,26055,-.329
2020,8,31,26065,-.343
2020,8,31,26081,-.345
2020,8,31,26093,-.359
2020,8,31,26099,-.294
2020,8,31,26111,-.285
2020,8,31,26115,-.205
2020,8,31,26125,-.288
2020,8,31,26139,-.391
2020,8,31,26163,-.28
2020,8,31,27003,-.214
2020,8,31,27053,-.228
2020,8,31,27109,-.291
2020,8,31,27123,-.193
2020,8,31,27137,-.111
2020,8,31,27141,-.248
2020,8,31,27145,-.136
2020,8,31,28033,-.257
2020,8,31,28121,-.227
2020,8,31,29019,-.253
2020,8,31,29071,-.102
2020,8,31,29077,-.215
2020,8,31,29095,-.161
2020,8,31,29099,-.195
2020,8,31,29145,-.256
2020,8,31,29161,-.199
2020,8,31,29165,-.173
2020,8,31,29183,-.161
2020,8,31,29187,-.0796
2020,8,31,29189,-.208
2020,8,31,29510,-.247
2020,8,31,30029,-.227
2020,8,31,30047,-.144
2020,8,31,30049,-.0784
2020,8,31,30111,-.314
2020,8,31,31055,-.195
2020,8,31,31109,-.172
2020,8,31,31153,-.0741
2020,8,31,32003,-.24
2020,8,31,32031,-.308
2020,8,31,33011,-.297
2020,8,31,33015,-.415
2020,8,31,34001,-.311
2020,8,31,34003,-.211
2020,8,31,34005,-.276
2020,8,31,34007,-.181
2020,8,31,34009,-.282
2020,8,31,34013,-.341
2020,8,31,34015,-.213
2020,8,31,34017,-.263
2020,8,31,34021,-.281
2020,8,31,34023,-.286
2020,8,31,34025,-.285
2020,8,31,34027,-.381
2020,8,31,34029,-.25
2020,8,31,34031,-.34
2020,8,31,34035,-.308
2020,8,31,34037,-.243
2020,8,31,34039,-.236
2020,8,31,34041,-.226
2020,8,31,35001,-.274
2020,8,31,35013,-.422
2020,8,31,35049,-.285
2020,8,31,36001,-.212
2020,8,31,36005,-.178
2020,8,31,36007,-.291
2020,8,31,36027,-.308
2020,8,31,36029,-.332
2020,8,31,36047,-.208
2020,8,31,36055,-.312
2020,8,31,36059,-.292
2020,8,31,36061,-.414
2020,8,31,36063,-.177
2020,8,31,36065,-.109
2020,8,31,36067,-.224
2020,8,31,36071,-.336
2020,8,31,36077,-.318
2020,8,31,36081,-.23
2020,8,31,36085,-.197
2020,8,31,36087,-.199
2020,8,31,36091,-.361
2020,8,31,36101,-.402
2020,8,31,36103,-.27
2020,8,31,36111,-.305
2020,8,31,36119,-.271
2020,8,31,37019,-.144
2020,8,31,37021,-.396
2020,8,31,37035,-.148
2020,8,31,37051,-.115
2020,8,31,37063,-.223
2020,8,31,37067,-.161
2020,8,31,37071,-.1
2020,8,31,37081,-.175
2020,8,31,37083,-.0112
2020,8,31,37089,-.312
2020,8,31,37097,-.161
2020,8,31,37105,-.121
2020,8,31,37119,-.186
2020,8,31,37129,-.129
2020,8,31,37133,-.0891
2020,8,31,37147,-.177
2020,8,31,37151,-.127
2020,8,31,37155,-.0545
2020,8,31,37159,-.171
2020,8,31,37179,-.174
2020,8,31,37183,-.22
2020,8,31,37191,-.0776
2020,8,31,39007,-.217
2020,8,31,39017,-.241
2020,8,31,39025,-.17
2020,8,31,39035,-.29
2020,8,31,39041,-.241
2020,8,31,39049,-.215
2020,8,31,39057,-.22
2020,8,31,39061,-.218
2020,8,31,39083,-.118
2020,8,31,39089,-.141
2020,8,31,39093,-.324
2020,8,31,39103,-.289
2020,8,31,39113,-.204
2020,8,31,39151,-.14
2020,8,31,39153,-.269
2020,8,31,39165,-.343
2020,8,31,40109,-.306
2020,8,31,40143,-.262
2020,8,31,41005,-.193
2020,8,31,41007,-.224
2020,8,31,41019,-.135
2020,8,31,41029,-.217
2020,8,31,41039,-.185
2020,8,31,41047,-.185
2020,8,31,41051,-.32
2020,8,31,41067,-.167
2020,8,31,41071,-.167
2020,8,31,42003,-.257
2020,8,31,42005,-.134
2020,8,31,42009,-.136
2020,8,31,42011,-.321
2020,8,31,42017,-.181
2020,8,31,42019,-.219
2020,8,31,42021,-.214
2020,8,31,42029,-.293
2020,8,31,42041,-.344
2020,8,31,42043,-.314
2020,8,31,42045,-.143
2020,8,31,42049,-.201
2020,8,31,42051,-.268
2020,8,31,42055,-.128
2020,8,31,42065,.0162
2020,8,31,42069,-.12
2020,8,31,42071,-.22
2020,8,31,42077,-.26
2020,8,31,42079,-.135
2020,8,31,42081,-.108
2020,8,31,42089,-.212
2020,8,31,42091,-.273
2020,8,31,42101,-.291
2020,8,31,42129,-.155
2020,8,31,42133,-.444
2020,8,31,44007,-.362
2020,8,31,45007,-.104
2020,8,31,45013,-.222
2020,8,31,45019,-.157
2020,8,31,45041,-.25
2020,8,31,45045,-.194
2020,8,31,45051,-.229
2020,8,31,45063,-.146
2020,8,31,45079,-.162
2020,8,31,45083,-.263
2020,8,31,45085,-.107
2020,8,31,45091,-.183
2020,8,31,46099,-.253
2020,8,31,47037,-.197
2020,8,31,47065,-.209
2020,8,31,47093,-.116
2020,8,31,47119,-.335
2020,8,31,47125,-.154
2020,8,31,47149,-.241
2020,8,31,47157,-.193
2020,8,31,47189,-.227
2020,8,31,48027,-.33
2020,8,31,48029,-.389
2020,8,31,48039,-.394
2020,8,31,48041,-.298
2020,8,31,48049,-.321
2020,8,31,48061,-.269
2020,8,31,48085,-.209
2020,8,31,48091,-.178
2020,8,31,48113,-.241
2020,8,31,48121,-.303
2020,8,31,48139,-.278
2020,8,31,48141,-.263
2020,8,31,48157,-.378
2020,8,31,48167,-.508
2020,8,31,48171,-.352
2020,8,31,48181,-.259
2020,8,31,48183,-.25
2020,8,31,48201,-.4
2020,8,31,48215,-.259
2020,8,31,48245,-.678
2020,8,31,48257,-.303
2020,8,31,48329,-.326
2020,8,31,48339,-.285
2020,8,31,48355,-.388
2020,8,31,48361,-.8
2020,8,31,48375,-.299
2020,8,31,48397,-.209
2020,8,31,48423,-.169
