year,month,day,statefips,freq,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_retail_w_grocery,spend_retail_no_grocery,provisional
2020,10,16,23,d,-.236,-.339,-.0263,.127,.000844,-.0689,-.398,-.0622,.0179,-.0394,.0759,.129,0
2020,10,16,24,d,-.295,-.557,-.0198,-.0604,.172,-.00578,-.416,-.0655,.115,-.0126,.186,.192,0
2020,10,16,25,d,-.228,-.501,.0589,.164,.285,-.0177,-.512,.0122,.0014,.169,.303,.314,0
2020,10,16,26,d,-.131,-.384,.0144,.0599,.0991,.0411,-.436,.0179,.0366,-.00336,.15,.175,0
2020,10,16,27,d,-.399,-.632,-.0398,-.108,.124,-.175,-.515,-.0594,-.0592,-.034,.129,.131,0
2020,10,16,28,d,-.112,-.474,.0515,.0299,.00804,-.00273,-.348,-.0774,.0377,.0789,.115,.156,0
2020,10,16,29,d,-.252,-.699,-.0124,-.135,.0729,.0298,-.414,-.19,.0746,.0613,.106,.123,0
2020,10,16,30,d,-.367,-.532,.0349,.113,.0882,-.213,-.432,-.341,.0555,.0555,.218,.28,0
2020,10,16,31,d,-.221,-.378,-.0429,-.00421,.0464,-.137,-.395,-.0332,-.0989,-.0429,.0563,.0609,0
2020,10,16,32,d,-.222,-.593,-.0443,-.197,.206,-.233,-.337,-.0456,-.0426,-.0366,.124,.0949,0
2020,10,16,33,d,-.27,-.664,-.0438,-.0491,.0733,-.158,-.482,-.0782,-.345,-.00132,.14,.184,0
2020,10,16,34,d,-.255,-.373,-.00199,-.0205,.133,-.0991,-.4,-.0143,-.0153,.0124,.165,.182,0
2020,10,16,35,d,-.416,-.288,-.0344,-.0761,.27,.0415,-.477,.155,-.04,-.0605,.2,.176,0
2020,10,16,36,d,-.303,-.514,-.0306,-.11,.0985,-.102,-.467,-.0596,-.0159,.000824,.124,.138,0
2020,10,16,37,d,-.303,-.458,-.029,-.0892,.102,-.145,-.458,-.053,-.0329,-.0281,.155,.177,0
2020,10,16,38,d,-.17,-.534,-.00255,-.0284,.122,-.217,-.413,-.0602,.0718,-.00366,.126,.129,0
2020,10,16,39,d,-.24,-.572,-.0303,.0346,.121,-.178,-.5,-.149,.00517,-.0352,.11,.104,0
2020,10,16,40,d,-.218,-.278,-.00804,-.0732,.0419,-.268,-.375,-.0819,.00941,-.00173,.112,.159,0
2020,10,16,41,d,-.332,-.492,-.0102,-.028,.139,-.146,-.479,-.0272,-.00436,-.00764,.171,.183,0
2020,10,16,42,d,-.293,-.459,-.0406,-.0751,.0205,-.112,-.449,-.077,-.0097,-.0341,.104,.142,0
2020,10,16,44,d,-.378,-.433,-.0301,-.319,-.0169,.204,-.41,-.0537,-.0915,.0617,.21,.3,0
2020,10,16,45,d,-.0774,-.425,.0481,.0812,.142,.135,-.385,.0149,.0888,.0445,.191,.217,0
2020,10,16,46,d,-.372,-.564,-.15,.0295,.0693,-.376,-.548,-.147,-.258,-.125,.00764,-.0201,0
2020,10,16,47,d,-.193,-.32,-.0286,-.0812,.043,-.116,-.463,-.164,.0206,-.0688,.0668,.0814,0
2020,10,16,48,d,-.189,-.461,-.0305,-.0406,.0431,-.0876,-.405,-.0365,.0307,-.0561,.119,.156,0
2020,10,16,49,d,-.251,-.42,.0417,-.00308,.34,-.0741,-.35,.0315,.0407,.0508,.255,.222,0
2020,10,16,50,d,-.358,-.7,.0121,-.0341,.0694,-.585,-.376,-.000739,-.387,.00245,.0663,.064,0
2020,10,16,51,d,-.27,-.664,-.0247,-.0507,.12,-.155,-.448,-.0603,.0553,-.00849,.161,.18,0
2020,10,16,53,d,-.352,-.543,.0421,-.149,.169,-.0724,-.459,-.0399,.146,.105,.262,.299,0
2020,10,16,54,d,-.167,-.335,.0339,.0915,.109,-.185,-.39,-.138,.0531,.00592,.152,.18,0
2020,10,16,55,d,-.389,-.552,-.0646,-.0508,.0884,-.131,-.465,-.115,-.0579,-.0538,.115,.126,0
2020,10,16,56,d,-.264,-.418,-.0303,-.0941,.103,-.212,-.429,-.0213,.0838,-.0328,.0851,.0707,0
2020,10,17,1,d,-.106,-.318,.0526,-.0634,.0684,-.0109,-.321,.131,.0756,.00988,.139,.176,0
2020,10,17,2,d,-.38,-.613,-.119,-.0524,.181,-.679,-.512,-.116,.,-.144,.114,.0844,0
2020,10,17,4,d,-.218,-.417,-.000701,-.00713,.113,-.0265,-.44,-.0108,-.0105,.0075,.195,.231,0
2020,10,17,5,d,-.0524,-.426,.0403,.0304,.0342,.105,-.477,.0166,.0335,.0448,.117,.178,0
2020,10,17,6,d,-.372,-.681,-.0734,-.162,.14,-.0272,-.505,-.0903,-.055,-.0475,.119,.112,0
2020,10,17,8,d,-.376,-.633,-.0825,-.118,.0935,-.118,-.567,-.101,-.000416,-.0918,.104,.108,0
2020,10,17,9,d,-.402,-.526,.0374,.0299,.308,.0207,-.507,.0391,-.0441,.0309,.306,.306,0
2020,10,17,10,d,-.438,-.639,-.0209,-.171,.134,-.205,-.321,-.00275,-.026,-.0281,.226,.259,0
2020,10,17,12,d,-.147,-.429,-.0169,.0415,.0434,-.0548,-.354,-.0652,-.00703,-.00933,.116,.16,0
2020,10,17,13,d,-.194,-.484,-.00567,-.0199,.0778,-.112,-.427,-.0305,.00156,-.00388,.184,.232,0
2020,10,17,15,d,-.277,-.819,-.0358,-.142,.172,-.0535,-.467,-.0639,.183,-.0145,.18,.192,0
2020,10,17,16,d,-.159,-.428,.106,.168,.141,-.0495,-.295,.262,.0899,.0921,.271,.333,0
2020,10,17,17,d,-.298,-.475,-.0528,-.0778,.118,-.188,-.443,-.127,-.0244,-.0256,.127,.13,0
2020,10,17,18,d,-.238,-.637,.0158,-.115,.112,-.394,-.419,.107,.00728,-.0349,.11,.11,0
2020,10,17,19,d,-.353,-.525,-.055,-.133,-.00767,-.252,-.492,-.0606,-.0584,-.0451,.00733,.0156,0
2020,10,17,20,d,-.26,-.516,-.0615,-.111,-.024,-.232,-.474,-.0651,-.0978,-.0473,.0378,.0693,0
2020,10,17,21,d,-.171,-.455,-.0000344,-.0378,.0642,-.0506,-.41,.0951,-.000501,-.000555,.102,.126,0
2020,10,17,22,d,-.0761,-.393,.0602,.0171,.107,.175,-.339,.0164,.086,.0546,.216,.286,0
2020,10,17,23,d,-.252,-.355,-.0132,.14,.023,-.0584,-.419,-.0251,.0232,-.0275,.108,.172,0
2020,10,17,24,d,-.282,-.604,-.0107,-.0404,.19,-.0185,-.423,-.0587,.135,-.00127,.196,.197,0
2020,10,17,25,d,-.228,-.535,.077,.212,.319,.00116,-.485,.0276,.147,.185,.334,.342,0
2020,10,17,26,d,-.126,-.364,.0188,.063,.109,.0064,-.449,.0377,.0397,.00149,.16,.185,0
2020,10,17,27,d,-.421,-.65,-.0421,-.103,.13,-.163,-.527,-.0646,-.0557,-.0338,.137,.139,0
2020,10,17,28,d,-.0965,-.418,.0647,.0318,.007,-.0106,-.34,-.0471,.0515,.0809,.141,.195,0
2020,10,17,29,d,-.247,-.688,-.0127,-.109,.0692,.0628,-.407,-.278,.112,.0453,.127,.156,0
2020,10,17,30,d,-.398,-.617,.0227,.114,.134,-.205,-.46,-.335,.0571,.0213,.232,.28,0
2020,10,17,31,d,-.25,-.428,-.0463,-.00512,.0528,-.125,-.416,-.0378,-.1,-.0449,.07,.0796,0
2020,10,17,32,d,-.205,-.591,-.0395,-.201,.195,-.191,-.349,-.0396,-.051,-.0285,.145,.128,0
2020,10,17,33,d,-.286,-.638,-.0282,.0131,.109,-.0926,-.502,-.0656,-.357,.0176,.166,.204,0
2020,10,17,34,d,-.258,-.384,.00477,-.0165,.135,-.0859,-.404,-.0114,.000163,.0245,.177,.2,0
2020,10,17,35,d,-.406,-.344,-.0489,-.108,.288,-.0238,-.508,.0604,-.0432,-.0697,.206,.175,0
2020,10,17,36,d,-.3,-.512,-.0226,-.0946,.111,-.0915,-.47,-.0466,-.00272,.00445,.147,.165,0
2020,10,17,37,d,-.295,-.462,-.0295,-.102,.0959,-.122,-.452,-.059,-.0276,-.0284,.15,.173,0
2020,10,17,38,d,-.225,-.599,-.0221,-.0504,.124,-.213,-.45,-.0821,.0534,-.0213,.128,.13,0
2020,10,17,39,d,-.222,-.559,-.0214,.0299,.133,-.14,-.498,-.149,.0247,-.0222,.122,.116,0
2020,10,17,40,d,-.209,-.32,-.00452,-.0877,.0489,-.245,-.381,-.0539,.0202,-.00677,.118,.166,0
2020,10,17,41,d,-.31,-.516,-.00516,-.0291,.13,-.111,-.471,-.0056,-.00189,-.0102,.183,.203,0
2020,10,17,42,d,-.284,-.466,-.0365,-.068,.0327,-.0926,-.441,-.0789,.01,-.0269,.114,.15,0
2020,10,17,44,d,-.405,-.473,.00432,-.254,.0206,.321,-.378,-.0475,-.149,.106,.252,.344,0
2020,10,17,45,d,-.0634,-.445,.0504,.0658,.133,.14,-.382,.00969,.0919,.0478,.19,.221,0
2020,10,17,46,d,-.399,-.659,-.131,.0566,.0803,-.298,-.551,-.102,-.237,-.115,.0312,.00868,0
2020,10,17,47,d,-.185,-.301,-.0284,-.0969,.0152,-.144,-.443,-.149,.0191,-.0702,.0587,.089,0
2020,10,17,48,d,-.183,-.509,-.0324,-.0407,.0412,-.0659,-.402,-.0431,.0296,-.0553,.118,.154,0
2020,10,17,49,d,-.259,-.414,.0389,.00333,.33,-.0673,-.371,.0274,.0279,.0511,.268,.244,0
2020,10,17,50,d,-.322,-.808,.0504,.0476,.137,-.607,-.393,.0516,-.304,.0358,.135,.134,0
2020,10,17,51,d,-.266,-.675,-.0303,-.0639,.116,-.143,-.441,-.0691,.0539,-.012,.155,.174,0
2020,10,17,53,d,-.366,-.589,.0301,-.153,.156,-.0427,-.475,-.0523,.123,.0961,.246,.281,0
2020,10,17,54,d,-.155,-.331,.0291,.0752,.1,-.201,-.39,-.142,.0409,.00789,.136,.158,0
2020,10,17,55,d,-.392,-.539,-.0561,-.0106,.117,-.136,-.472,-.103,-.0331,-.047,.135,.142,0
2020,10,17,56,d,-.282,-.521,-.0365,-.058,.1,-.248,-.413,-.0186,.108,-.0433,.089,.0794,0
2020,10,18,1,d,-.0919,-.316,.0608,-.0376,.0727,-.0641,-.307,.126,.0802,.0262,.145,.183,0
2020,10,18,2,d,-.37,-.556,-.131,-.0286,.157,-.477,-.589,-.13,.,-.137,.0939,.065,0
2020,10,18,4,d,-.22,-.4,.0119,.00582,.122,-.0285,-.43,.000869,.0115,.0177,.2,.233,0
2020,10,18,5,d,-.0623,-.391,.0593,.0767,.0787,.149,-.49,.0446,.0654,.0626,.153,.206,0
2020,10,18,6,d,-.361,-.676,-.0696,-.165,.147,-.0161,-.503,-.0843,-.0488,-.0477,.12,.111,0
2020,10,18,8,d,-.386,-.622,-.0773,-.103,.102,-.109,-.566,-.0931,.0132,-.0891,.112,.116,0
2020,10,18,9,d,-.389,-.542,.0495,.0268,.329,.0625,-.499,.0471,-.00061,.0514,.319,.315,0
2020,10,18,10,d,-.432,-.632,-.024,-.154,.128,-.218,-.335,.0000966,-.0419,-.0323,.226,.262,0
2020,10,18,11,w,-.562,-.692,-.268,-.278,.0806,-.169,-.69,-.258,-.311,-.347,.0314,.0125,0
2020,10,18,12,d,-.136,-.405,-.00249,.0425,.0414,-.0413,-.358,-.056,.00933,.00604,.124,.174,0
2020,10,18,13,d,-.179,-.453,.0000808,-.0187,.0897,-.105,-.428,-.0219,.0112,-.000701,.191,.236,0
2020,10,18,15,d,-.27,-.724,-.0208,-.0904,.191,.0503,-.449,-.0313,.162,-.0179,.2,.207,0
2020,10,18,16,d,-.15,-.415,.101,.143,.136,-.00632,-.265,.254,.0848,.09,.233,.282,0
2020,10,18,17,d,-.309,-.512,-.0493,-.0524,.143,-.182,-.447,-.128,-.0169,-.0192,.147,.146,0
2020,10,18,18,d,-.245,-.66,.00652,-.118,.12,-.387,-.419,.103,-.00285,-.0448,.103,.098,0
2020,10,18,19,d,-.365,-.552,-.0436,-.0972,.0425,-.204,-.521,-.052,-.0319,-.0361,.0379,.0378,0
2020,10,18,20,d,-.273,-.489,-.038,-.0348,.00806,-.229,-.475,-.0688,-.0841,-.0196,.0784,.115,0
2020,10,18,21,d,-.167,-.457,.00799,-.0289,.0747,-.0748,-.429,.0926,.0211,.00229,.105,.122,0
2020,10,18,22,d,-.088,-.472,.0563,.0258,.102,.176,-.361,.032,.081,.0456,.209,.277,0
2020,10,18,23,d,-.265,-.379,-.00243,.128,.0411,-.0369,-.397,.016,.0248,-.0163,.127,.191,0
2020,10,18,24,d,-.272,-.598,-.0115,-.0734,.173,-.0347,-.426,-.0594,.129,.00487,.186,.189,0
2020,10,18,25,d,-.245,-.542,.0736,.209,.313,.0306,-.465,.0202,.168,.191,.322,.326,0
2020,10,18,26,d,-.14,-.37,.02,.0704,.108,-.0248,-.461,.0296,.0339,.00596,.165,.194,0
2020,10,18,27,d,-.442,-.689,-.0402,-.085,.148,-.167,-.528,-.0593,-.055,-.0359,.148,.148,0
2020,10,18,28,d,-.0976,-.4,.0678,.0469,.0461,-.018,-.336,-.0633,.0688,.0724,.142,.178,0
2020,10,18,29,d,-.252,-.673,-.012,-.104,.0968,.0851,-.412,-.243,.11,.0461,.166,.201,0
2020,10,18,30,d,-.38,-.425,.0245,.0939,.169,-.0969,-.43,-.315,.0453,.0463,.244,.277,0
2020,10,18,31,d,-.262,-.484,-.0483,.0122,.0787,-.13,-.413,-.0344,-.113,-.048,.0897,.0952,0
2020,10,18,32,d,-.195,-.617,-.0357,-.177,.211,-.154,-.347,-.0339,-.0448,-.0265,.173,.16,0
2020,10,18,33,d,-.287,-.652,-.03,.0115,.104,-.155,-.505,-.0597,-.266,.00594,.173,.218,0
2020,10,18,34,d,-.256,-.386,.00355,-.0176,.128,-.0687,-.401,-.016,-.00259,.0295,.167,.188,0
2020,10,18,35,d,-.39,-.356,-.0322,-.0611,.289,-.0861,-.497,.018,-.028,-.0442,.217,.19,0
2020,10,18,36,d,-.302,-.517,-.0199,-.0837,.107,-.0713,-.467,-.0389,.00398,-.0022,.149,.17,0
2020,10,18,37,d,-.28,-.429,-.0235,-.111,.0992,-.101,-.456,-.0528,-.0278,-.019,.151,.173,0
2020,10,18,38,d,-.297,-.627,-.0607,-.0981,.0864,-.237,-.491,-.111,.0189,-.0644,.103,.113,0
2020,10,18,39,d,-.224,-.564,-.0198,.0287,.138,-.104,-.51,-.141,.0194,-.0204,.134,.131,0
2020,10,18,40,d,-.212,-.478,.00859,-.0806,.0822,-.186,-.364,-.0379,.00791,.0148,.138,.176,0
2020,10,18,41,d,-.307,-.523,-.00624,-.0375,.15,-.103,-.468,-.0178,.0168,-.00965,.194,.21,0
2020,10,18,42,d,-.256,-.442,-.0189,-.0407,.0635,-.104,-.41,-.0791,.0748,-.00592,.137,.169,0
2020,10,18,44,d,-.35,-.594,.0358,-.18,.11,.209,-.396,.0137,-.0722,.0974,.284,.356,0
2020,10,18,45,d,-.0507,-.433,.0467,.0392,.111,.139,-.382,.00922,.0941,.0424,.179,.215,0
2020,10,18,46,d,-.408,-.505,-.119,.089,.0822,-.235,-.563,-.0692,-.241,-.104,.0673,.0601,0
2020,10,18,47,d,-.178,-.323,-.0211,-.0864,.0273,-.183,-.421,-.133,.0215,-.0585,.0684,.0954,0
2020,10,18,48,d,-.181,-.542,-.0291,-.0369,.0514,-.0459,-.401,-.0337,.0239,-.0531,.122,.153,0
2020,10,18,49,d,-.259,-.485,.0469,-.00848,.338,-.0782,-.361,.0408,.0265,.0529,.285,.265,0
2020,10,18,50,d,-.388,-.705,.0566,.107,.13,-.486,-.432,.0545,-.251,.0396,.162,.183,0
2020,10,18,51,d,-.257,-.662,-.0309,-.0813,.111,-.135,-.436,-.0739,.0439,-.00302,.15,.169,0
2020,10,18,53,d,-.371,-.587,.0423,-.143,.163,-.032,-.457,-.0479,.098,.12,.251,.285,0
2020,10,18,54,d,-.146,-.322,.0384,.0622,.102,-.204,-.36,-.133,.0505,.019,.14,.163,0
2020,10,18,55,d,-.397,-.562,-.0561,-.00146,.13,-.152,-.475,-.111,-.03,-.0438,.144,.149,0
2020,10,18,56,d,-.285,-.489,-.0381,-.0886,.0863,-.28,-.408,-.0217,.0737,-.0434,.0833,.0806,0
2020,10,19,1,d,-.0792,-.327,.0472,-.107,.0644,-.0901,-.305,.126,.066,.00804,.121,.151,0
2020,10,19,2,d,-.352,-.651,-.109,.0542,.127,-.579,-.509,-.119,.,-.0934,.0942,.0808,0
2020,10,19,4,d,-.22,-.405,.0108,-.00789,.124,.0142,-.418,.00247,.00335,.0171,.194,.223,0
2020,10,19,5,d,-.0533,-.376,.0551,.0789,.0905,.109,-.469,.0731,.0715,.0585,.155,.2,0
2020,10,19,6,d,-.354,-.692,-.0658,-.166,.151,-.0178,-.485,-.0776,-.0491,-.0482,.124,.115,0
2020,10,19,8,d,-.379,-.608,-.0763,-.0722,.106,-.111,-.572,-.0896,.00323,-.0888,.124,.131,0
2020,10,19,9,d,-.382,-.506,.0423,.0293,.336,.0626,-.494,.0427,.0569,.0317,.32,.313,0
2020,10,19,10,d,-.421,-.631,-.0225,-.145,.112,-.234,-.372,.00535,-.0489,-.0312,.253,.305,0
2020,10,19,12,d,-.121,-.428,-.003,.0364,.0473,-.0866,-.349,-.06,.0148,.00399,.125,.172,0
2020,10,19,13,d,-.177,-.453,.00273,-.0136,.1,-.161,-.408,-.0171,.0103,.00248,.199,.243,0
2020,10,19,15,d,-.318,-.747,-.04,-.126,.161,.0405,-.454,-.0569,.178,-.033,.17,.175,0
2020,10,19,16,d,-.156,-.498,.086,.172,.123,-.108,-.259,.217,.0739,.0732,.203,.244,0
2020,10,19,17,d,-.31,-.564,-.0498,-.0413,.157,-.223,-.451,-.125,-.0214,-.0224,.156,.152,0
2020,10,19,18,d,-.249,-.667,.00221,-.124,.141,-.429,-.425,.0978,.00244,-.0524,.101,.0884,0
2020,10,19,19,d,-.367,-.582,-.0468,-.0716,.0535,-.216,-.522,-.0552,-.0477,-.0345,.0453,.044,0
2020,10,19,20,d,-.263,-.525,-.0455,.0066,.0159,-.234,-.479,-.0756,-.0818,-.0245,.0835,.119,0
2020,10,19,21,d,-.182,-.505,-.00142,-.0303,.0688,-.101,-.435,.0849,.0253,-.015,.0882,.096,0
2020,10,19,22,d,-.0993,-.597,.0553,.0462,.108,.154,-.331,.0614,.0706,.0466,.214,.28,0
2020,10,19,23,d,-.269,-.391,-.0114,.136,.0579,-.136,-.4,-.002,.0138,-.023,.137,.195,0
2020,10,19,24,d,-.266,-.599,-.0258,-.114,.159,-.0191,-.441,-.0681,.103,-.0194,.172,.176,0
2020,10,19,25,d,-.233,-.509,.0652,.203,.317,.0131,-.469,.0189,.0846,.177,.314,.312,0
2020,10,19,26,d,-.144,-.413,.0126,.0878,.122,-.108,-.465,.0212,.0226,.000572,.174,.2,0
2020,10,19,27,d,-.449,-.71,-.0385,-.0455,.177,-.164,-.528,-.054,-.0562,-.0381,.17,.167,0
2020,10,19,28,d,-.0465,-.439,.0467,.0677,.0637,-.0443,-.454,-.0736,.0583,.0548,.13,.153,0
2020,10,19,29,d,-.259,-.725,-.0333,-.0896,.103,.144,-.431,-.25,.0832,.0239,.138,.157,0
2020,10,19,30,d,-.433,-.417,-.00425,-.0184,.173,-.206,-.434,-.319,.00211,.0373,.222,.241,0
2020,10,19,31,d,-.262,-.482,-.049,.0371,.108,-.176,-.406,-.0305,-.095,-.053,.0974,.0889,0
2020,10,19,32,d,-.21,-.658,-.0404,-.159,.271,-.244,-.301,-.0443,-.0503,-.0283,.168,.134,0
2020,10,19,33,d,-.284,-.64,-.0259,.026,.111,-.111,-.489,-.0546,-.368,.0136,.179,.223,0
2020,10,19,34,d,-.245,-.373,-.00231,-.0222,.126,-.0612,-.403,-.0226,-.00232,.0253,.168,.191,0
2020,10,19,35,d,-.399,-.28,-.0263,-.0815,.288,-.00294,-.481,.0382,-.0482,-.028,.213,.186,0
2020,10,19,36,d,-.303,-.522,-.0218,-.0658,.107,-.0651,-.477,-.0431,-.00311,-.00245,.157,.182,0
2020,10,19,37,d,-.275,-.439,-.0324,-.112,.0977,-.056,-.474,-.0593,-.0373,-.0293,.152,.175,0
2020,10,19,38,d,-.327,-.629,-.0794,-.0878,.0763,-.404,-.499,-.117,.0114,-.0927,.0944,.106,0
2020,10,19,39,d,-.23,-.587,-.0286,.0403,.144,-.119,-.512,-.136,-.00323,-.0319,.144,.143,0
2020,10,19,40,d,-.212,-.387,.0149,-.053,.105,-.213,-.374,-.0409,.0101,.0258,.153,.185,0
2020,10,19,41,d,-.31,-.576,-.0148,-.0341,.154,-.097,-.473,-.0323,.0133,-.0149,.179,.189,0
2020,10,19,42,d,-.249,-.436,-.0222,-.0426,.0613,-.092,-.41,-.0841,.0757,-.00833,.135,.167,0
2020,10,19,44,d,-.344,-.449,-.00229,-.14,.101,.0724,-.403,-.0197,-.0201,.0697,.263,.328,0
2020,10,19,45,d,-.0347,-.439,.0435,.0394,.111,.112,-.38,.0109,.0868,.0387,.164,.193,0
2020,10,19,46,d,-.421,-.616,-.125,.138,.0911,-.381,-.553,-.0295,-.243,-.123,.0868,.0843,0
2020,10,19,47,d,-.186,-.367,-.0189,-.0936,.0436,-.22,-.427,-.131,.0236,-.0558,.0688,.0832,0
2020,10,19,48,d,-.182,-.579,-.0342,-.0209,.0606,-.0786,-.395,-.0386,.0211,-.0601,.128,.159,0
2020,10,19,49,d,-.246,-.508,.0449,-.0212,.363,-.102,-.365,.0461,.00519,.0475,.295,.268,0
2020,10,19,50,d,-.414,-.557,.0396,.104,.0976,-.469,-.49,.0696,-.19,.0164,.142,.171,0
2020,10,19,51,d,-.257,-.695,-.044,-.0898,.11,-.152,-.437,-.0923,.0419,-.0135,.147,.164,0
2020,10,19,53,d,-.368,-.635,.0316,-.154,.167,-.00557,-.43,-.0582,.0792,.11,.249,.281,0
2020,10,19,54,d,-.132,-.35,.035,.0518,.105,-.174,-.351,-.0369,.0451,.0108,.141,.162,0
2020,10,19,55,d,-.401,-.552,-.0586,.0176,.135,-.173,-.476,-.117,-.0476,-.0448,.143,.145,0
2020,10,19,56,d,-.258,-.438,-.0368,-.0838,.0998,-.321,-.402,-.0469,.0396,-.038,.101,.101,0
2020,10,20,1,d,-.0785,-.306,.0382,-.17,.0562,-.152,-.312,.117,.0622,-.00566,.0992,.122,0
2020,10,20,2,d,-.312,-.63,-.0661,.0625,.126,-.0948,-.286,-.0806,.,-.0568,.135,.145,0
2020,10,20,4,d,-.222,-.432,-.000596,-.0121,.114,-.0671,-.42,-.00885,-.0126,.00772,.17,.193,0
2020,10,20,5,d,-.0554,-.334,.0372,.0636,.0717,.0225,-.458,.032,.0438,.0416,.125,.161,0
2020,10,20,6,d,-.351,-.726,-.07,-.165,.15,-.0418,-.484,-.0826,-.0507,-.051,.116,.105,0
2020,10,20,8,d,-.379,-.654,-.0847,-.0871,.0926,-.145,-.589,-.0931,-.00275,-.101,.107,.112,0
2020,10,20,9,d,-.376,-.67,.0322,.0123,.326,.161,-.502,.026,.0382,.035,.294,.281,0
2020,10,20,10,d,-.408,-.559,-.0125,-.141,.0923,-.234,-.369,.0226,-.0168,-.0249,.241,.296,0
2020,10,20,12,d,-.117,-.436,-.0105,.0299,.0524,-.128,-.36,-.0649,.00837,-.00551,.117,.155,0
2020,10,20,13,d,-.183,-.484,-.00569,-.0272,.0907,-.0515,-.427,-.0262,.00463,-.007,.182,.222,0
2020,10,20,15,d,-.324,-.814,-.0348,-.156,.158,-.0372,-.452,-.0566,.286,-.0246,.167,.172,0
2020,10,20,16,d,-.135,-.464,.0824,.168,.106,.228,-.272,.212,.0526,.0703,.175,.208,0
2020,10,20,17,d,-.31,-.542,-.0431,-.0405,.147,-.283,-.448,-.117,-.0214,-.016,.157,.161,0
2020,10,20,18,d,-.246,-.648,.00817,-.0912,.112,-.393,-.421,.0906,.00709,-.0456,.0974,.0932,0
2020,10,20,19,d,-.364,-.589,-.0467,-.0626,.0372,-.111,-.526,-.0492,-.0525,-.0327,.0412,.0449,0
2020,10,20,20,d,-.254,-.59,-.0437,-.00194,.000859,-.194,-.469,-.0631,-.0879,-.0208,.0783,.119,0
2020,10,20,21,d,-.177,-.528,.0176,-.045,.0732,-.335,-.427,.0266,.0925,-.0214,.15,.208,0
2020,10,20,22,d,-.0915,-.504,.0469,.0362,.0757,.286,-.339,.0508,.0563,.0429,.176,.238,0
2020,10,20,23,d,-.239,-.281,-.0182,.131,.0271,-.276,-.396,-.0207,-.00158,-.0258,.113,.178,0
2020,10,20,24,d,-.253,-.625,-.037,-.119,.163,-.401,-.45,-.0805,.0813,-.023,.182,.19,0
2020,10,20,25,d,-.212,-.491,.0663,.225,.294,-.0411,-.464,.0201,.0756,.18,.309,.318,0
2020,10,20,26,d,-.154,-.368,.00997,.0784,.124,-.2,-.456,.0216,.0325,-.00493,.164,.183,0
2020,10,20,27,d,-.468,-.716,-.0439,-.04,.158,-.151,-.531,-.0619,-.0219,-.0443,.163,.165,0
2020,10,20,28,d,-.0544,-.394,.0379,.0728,.0469,-.0224,-.457,-.0306,.0143,.0528,.118,.144,0
2020,10,20,29,d,-.265,-.766,-.0406,-.0745,.0916,.287,-.433,-.254,.0281,.0439,.112,.124,0
2020,10,20,30,d,-.401,-.473,.00514,.0775,.177,.285,-.434,-.251,.015,.0301,.198,.203,0
2020,10,20,31,d,-.267,-.435,-.0522,.0496,.0854,.0109,-.4,-.0303,-.107,-.0568,.0751,.067,0
2020,10,20,32,d,-.217,-.666,-.0566,-.142,.26,-.199,-.285,-.0657,-.0304,-.0508,.182,.156,0
2020,10,20,33,d,-.281,-.577,-.026,.0171,.0939,-.111,-.489,-.0488,-.378,.0085,.159,.202,0
2020,10,20,34,d,-.229,-.355,-.00351,-.0138,.118,-.128,-.401,-.0228,-.0162,.0243,.159,.182,0
2020,10,20,35,d,-.412,-.427,-.0423,-.119,.263,-.115,-.507,.0779,-.0623,-.0467,.172,.138,0
2020,10,20,36,d,-.294,-.515,-.0204,-.0612,.0972,-.0351,-.468,-.0437,-.00295,-.000266,.152,.18,0
2020,10,20,37,d,-.27,-.458,-.0363,-.123,.0908,.0515,-.474,-.0634,-.0314,-.035,.136,.156,0
2020,10,20,38,d,-.317,-.636,-.065,-.0627,.106,-.364,-.5,-.109,.02,-.0749,.122,.133,0
2020,10,20,39,d,-.235,-.591,-.0277,.0359,.136,-.153,-.515,-.153,-.00307,-.0261,.135,.134,0
2020,10,20,40,d,-.202,-.323,.00901,-.0588,.093,-.244,-.403,-.0419,.00533,.014,.132,.159,0
2020,10,20,41,d,-.306,-.579,.000608,-.00789,.163,-.00023,-.475,-.0111,.0315,.000925,.182,.191,0
2020,10,20,42,d,-.242,-.431,-.0334,-.056,.0453,-.137,-.41,-.0869,.0535,-.0237,.112,.141,0
2020,10,20,44,d,-.36,-.36,-.0372,-.149,.037,-.000841,-.462,-.069,-.0507,.0902,.189,.247,0
2020,10,20,45,d,-.0315,-.427,.0374,.0297,.112,-.015,-.399,.0245,.0763,.0322,.143,.159,0
2020,10,20,46,d,-.406,-.655,-.126,.15,.0803,-.373,-.544,-.0538,-.226,-.12,.0898,.0938,0
2020,10,20,47,d,-.202,-.418,-.0256,-.114,.0325,-.173,-.418,-.138,.025,-.0691,.0526,.0639,0
2020,10,20,48,d,-.182,-.59,-.0405,-.0325,.0435,-.122,-.403,-.0506,.0225,-.0643,.107,.136,0
2020,10,20,49,d,-.23,-.539,.0332,-.0427,.361,-.101,-.389,.0366,-.00644,.035,.278,.246,0
2020,10,20,50,d,-.437,-.822,.0246,.0852,.138,-.397,-.48,.0296,-.198,.00847,.133,.126,0
