cityid,year,month,day,pay,pay31_33,pay44_45,pay48_49,pay62,pay72,pay_inclow,pay_incmiddle,pay_inchigh
38,2020,1,14,.0015,.0142,.0203,.00173,.0162,-.00106,-.00284,.00437,.00394
38,2020,1,15,.000637,-.000916,.0112,.00554,.0139,-.00364,-.00104,.0011,.00357
38,2020,1,16,.000521,-.016,.00352,.0105,.0122,-.00145,.000214,-.000654,.00499
38,2020,1,17,.0000752,-.0295,-.00251,.015,.00877,-.00161,.000562,-.00157,.00385
38,2020,1,18,-.000969,-.0354,-.00504,.00856,.00638,-.00205,-.00076,-.00249,.00314
38,2020,1,19,-.00178,-.0412,-.00606,.00208,.00399,-.00284,-.0022,-.00267,.00196
38,2020,1,20,-.00315,-.047,-.0101,-.00441,.00161,-.00404,-.00432,-.00301,-.000697
38,2020,1,21,-.0022,-.0468,-.0103,-.00281,.00291,-.004,-.00261,-.00339,.00264
38,2020,1,22,-.00192,-.0527,-.0122,-.00683,.000593,-.00373,-.00248,-.00299,.00288
38,2020,1,23,-.0025,-.0588,-.0144,-.013,-.00494,-.00495,-.00217,-.00411,.00155
38,2020,1,24,-.00263,-.0606,-.0161,-.0179,-.0108,-.00417,-.000865,-.00559,.00195
38,2020,1,25,-.00185,-.0473,-.0195,-.0116,-.0127,.000171,.00153,-.00573,.00139
38,2020,1,26,-.00116,-.034,-.022,-.00528,-.0146,.00187,.00408,-.00621,.000994
38,2020,1,27,-.00142,-.0266,-.0259,-.00546,-.0189,.0019,.00503,-.00672,-.00171
38,2020,1,28,-.000264,-.0136,-.0244,.00313,-.0204,.00406,.00766,-.00596,-.00322
38,2020,1,29,.000513,-.00017,-.0254,.0114,-.0209,.00647,.00984,-.00573,-.00427
38,2020,1,30,.00175,.0139,-.0262,.0213,-.0191,.00712,.0122,-.00502,-.00407
38,2020,1,31,.00254,.0215,-.0271,.0275,-.0165,.00708,.0139,-.00447,-.00507
38,2020,2,1,.00226,.0231,-.0263,.0275,-.0142,.00939,.0138,-.00532,-.00403
38,2020,2,2,.00171,.0246,-.0277,.0275,-.0119,.0129,.0129,-.00635,-.00229
38,2020,2,3,.0012,.0262,-.0282,.0275,-.00958,.0152,.0124,-.00747,-.000788
38,2020,2,4,-.000232,.0275,-.0297,.0252,-.00836,.0165,.0107,-.00948,-.0000308
38,2020,2,5,-.00125,.0296,-.029,.0218,-.00677,.0177,.00912,-.0107,.00114
38,2020,2,6,-.00258,.0314,-.0308,.0178,-.00497,.0208,.00702,-.0122,.0023
38,2020,2,7,-.00402,.0373,-.0331,.0154,-.0076,.0242,.00474,-.0135,.0027
38,2020,2,8,-.00521,.041,-.0335,.0118,-.00965,.0268,.00318,-.0148,.00274
38,2020,2,9,-.00618,.0446,-.0329,.00824,-.0117,.0298,.00228,-.0161,.00264
38,2020,2,10,-.00756,.0482,-.0347,.00465,-.0137,.033,.00072,-.0177,.00253
38,2020,2,11,-.00839,.0521,-.0345,-.000345,-.0156,.0363,-.000319,-.0185,.00228
38,2020,2,12,-.0098,.0551,-.0363,-.0052,-.0175,.0406,-.00101,-.0208,.0016
38,2020,2,13,-.0105,.0589,-.0343,-.01,-.0198,.0459,-.000979,-.0224,.00237
38,2020,2,14,-.00949,.0629,-.0299,-.0141,-.0173,.0608,-.000175,-.022,.00537
38,2020,2,15,-.00858,.0586,-.0268,-.0148,-.0179,.0575,.000342,-.0205,.00504
38,2020,2,16,-.0076,.0544,-.024,-.0155,-.0184,.0558,.000701,-.0187,.00508
38,2020,2,17,-.00701,.0501,-.0239,-.0163,-.0189,.0551,.00111,-.0174,.00377
38,2020,2,18,-.00645,.0501,-.0233,-.0149,-.0185,.0533,.0017,-.017,.00497
38,2020,2,19,-.00527,.0456,-.0247,-.0132,-.0188,.0521,.00245,-.0157,.00685
38,2020,2,20,-.00457,.0399,-.0265,-.0106,-.0195,.0492,.00319,-.0144,.00524
38,2020,2,21,-.00439,.0328,-.0262,-.00896,-.0208,.0392,.00455,-.0144,.00307
38,2020,2,22,-.00504,.0306,-.027,-.00932,-.0199,.0425,.00369,-.0145,.00134
38,2020,2,23,-.00601,.0284,-.029,-.00968,-.0191,.0446,.00248,-.0147,-.00131
38,2020,2,24,-.00572,.022,-.0263,-.0108,-.0187,.0446,.00189,-.0128,-.00404
38,2020,2,25,-.00679,.0198,-.0261,-.0109,-.0185,.0468,.000494,-.0132,-.00641
38,2020,2,26,-.0073,.0178,-.0219,-.0116,-.0182,.0477,-.000183,-.0125,-.0104
38,2020,2,27,-.00779,.0156,-.0179,-.0135,-.0178,.0496,-.00156,-.0119,-.0124
38,2020,2,28,-.00989,.0124,-.02,-.0167,-.0176,.0489,-.00521,-.0125,-.0153
38,2020,2,29,-.0128,.0104,-.0227,-.0198,-.0192,.0517,-.00842,-.0161,-.0154
38,2020,3,1,-.0159,.00835,-.0249,-.023,-.0208,.051,-.0116,-.0201,-.0157
38,2020,3,2,-.0197,.00634,-.0302,-.0262,-.0224,.0488,-.0159,-.0244,-.0167
38,2020,3,3,-.0232,.00433,-.0351,-.0297,-.0236,.0483,-.0201,-.0283,-.017
38,2020,3,4,-.0273,.00303,-.0415,-.0329,-.0245,.0439,-.0247,-.0331,-.0172
38,2020,3,5,-.0312,.00376,-.0479,-.0358,-.0253,.0396,-.0282,-.0382,-.0187
38,2020,3,6,-.0341,.00311,-.0515,-.0379,-.0276,.0369,-.0307,-.0419,-.0195
38,2020,3,7,-.0358,.00583,-.0522,-.0325,-.0302,.0315,-.0314,-.0448,-.0202
38,2020,3,8,-.0373,.00856,-.0544,-.0271,-.0327,.0313,-.0323,-.0471,-.0203
38,2020,3,9,-.0387,.0113,-.055,-.0217,-.0353,.0286,-.0334,-.049,-.0213
38,2020,3,10,-.0404,.014,-.0559,-.0173,-.0383,.0252,-.0337,-.052,-.0222
38,2020,3,11,-.0412,.0162,-.0541,-.0119,-.0415,.0247,-.0335,-.0537,-.023
38,2020,3,12,-.0427,.0186,-.0553,-.00667,-.0446,.0242,-.0343,-.0563,-.0226
38,2020,3,13,-.0438,.026,-.0528,-.000402,-.0449,.0205,-.0348,-.0586,-.0216
38,2020,3,14,-.0474,.0264,-.0559,-.00396,-.0453,.00719,-.0388,-.0621,-.0252
38,2020,3,15,-.0514,.0267,-.057,-.00752,-.0457,-.0126,-.0425,-.0658,-.0304
38,2020,3,16,-.0556,.0271,-.0607,-.0111,-.0461,-.031,-.046,-.0707,-.0346
38,2020,3,17,-.0612,.0274,-.0657,-.0137,-.0461,-.0605,-.0511,-.0762,-.0411
38,2020,3,18,-.0696,.0272,-.0755,-.0181,-.0461,-.109,-.0589,-.0844,-.052
38,2020,3,19,-.0793,.0243,-.0872,-.0223,-.0462,-.167,-.0677,-.094,-.0641
38,2020,3,20,-.0925,.0195,-.106,-.0273,-.0506,-.242,-.0801,-.107,-.0808
38,2020,3,21,-.109,.0192,-.122,-.0375,-.0555,-.322,-.0946,-.123,-.1
38,2020,3,22,-.123,.0188,-.135,-.0478,-.0605,-.387,-.107,-.137,-.116
38,2020,3,23,-.135,.0184,-.147,-.058,-.0655,-.434,-.119,-.15,-.131
38,2020,3,24,-.147,.0181,-.16,-.0687,-.0705,-.474,-.13,-.162,-.145
38,2020,3,25,-.157,.0182,-.171,-.0791,-.0755,-.499,-.139,-.172,-.155
38,2020,3,26,-.167,.0173,-.177,-.0904,-.081,-.523,-.148,-.182,-.167
38,2020,3,27,-.177,.0133,-.183,-.104,-.0851,-.543,-.158,-.192,-.177
38,2020,3,28,-.189,.00861,-.193,-.114,-.0904,-.558,-.17,-.204,-.189
38,2020,3,29,-.201,.0039,-.202,-.124,-.0958,-.571,-.182,-.217,-.2
38,2020,3,30,-.213,-.000816,-.212,-.134,-.101,-.582,-.194,-.229,-.212
38,2020,3,31,-.225,-.00553,-.222,-.144,-.106,-.59,-.205,-.241,-.223
38,2020,4,1,-.236,-.0105,-.232,-.153,-.112,-.598,-.216,-.252,-.235
38,2020,4,2,-.248,-.0143,-.242,-.162,-.117,-.606,-.228,-.264,-.246
38,2020,4,3,-.26,-.0215,-.254,-.172,-.127,-.616,-.239,-.279,-.258
38,2020,4,4,-.275,-.0783,-.269,-.19,-.141,-.626,-.25,-.294,-.279
38,2020,4,5,-.29,-.135,-.285,-.208,-.155,-.635,-.261,-.31,-.299
38,2020,4,6,-.304,-.192,-.299,-.226,-.169,-.644,-.272,-.325,-.32
38,2020,4,7,-.319,-.249,-.314,-.246,-.183,-.652,-.284,-.341,-.34
38,2020,4,8,-.333,-.305,-.329,-.265,-.197,-.662,-.295,-.356,-.36
38,2020,4,9,-.348,-.363,-.344,-.285,-.211,-.673,-.307,-.372,-.382
38,2020,4,10,-.362,-.414,-.358,-.303,-.219,-.681,-.318,-.385,-.402
38,2020,4,11,-.372,-.424,-.373,-.312,-.225,-.685,-.328,-.396,-.414
38,2020,4,12,-.383,-.434,-.388,-.32,-.231,-.689,-.337,-.406,-.426
38,2020,4,13,-.393,-.445,-.402,-.328,-.238,-.694,-.347,-.417,-.439
38,2020,4,14,-.403,-.455,-.415,-.335,-.244,-.699,-.356,-.427,-.451
38,2020,4,15,-.413,-.465,-.429,-.341,-.25,-.702,-.365,-.437,-.463
38,2020,4,16,-.422,-.474,-.44,-.346,-.256,-.704,-.373,-.446,-.474
38,2020,4,17,-.43,-.482,-.452,-.351,-.264,-.706,-.382,-.454,-.484
38,2020,4,18,-.434,-.488,-.452,-.358,-.271,-.704,-.387,-.457,-.487
38,2020,4,19,-.438,-.494,-.453,-.364,-.279,-.704,-.393,-.46,-.491
38,2020,4,20,-.443,-.501,-.456,-.371,-.286,-.702,-.399,-.463,-.496
38,2020,4,21,-.447,-.507,-.458,-.378,-.294,-.701,-.405,-.466,-.5
38,2020,4,22,-.451,-.513,-.46,-.385,-.301,-.7,-.41,-.469,-.504
38,2020,4,23,-.455,-.519,-.462,-.392,-.308,-.698,-.416,-.472,-.507
38,2020,4,24,-.459,-.527,-.462,-.4,-.314,-.694,-.42,-.475,-.509
38,2020,4,25,-.46,-.53,-.461,-.404,-.317,-.693,-.42,-.477,-.509
38,2020,4,26,-.461,-.533,-.46,-.408,-.32,-.691,-.419,-.48,-.509
38,2020,4,27,-.461,-.535,-.457,-.412,-.324,-.689,-.419,-.482,-.509
38,2020,4,28,-.462,-.538,-.456,-.416,-.327,-.689,-.418,-.485,-.508
38,2020,4,29,-.463,-.541,-.454,-.42,-.331,-.689,-.418,-.487,-.508
38,2020,4,30,-.464,-.543,-.453,-.424,-.334,-.687,-.418,-.489,-.509
38,2020,5,1,-.465,-.542,-.452,-.426,-.342,-.686,-.418,-.491,-.51
38,2020,5,2,-.465,-.537,-.454,-.426,-.346,-.685,-.419,-.49,-.508
38,2020,5,3,-.465,-.532,-.454,-.426,-.351,-.682,-.419,-.49,-.506
38,2020,5,4,-.465,-.527,-.456,-.425,-.356,-.68,-.419,-.49,-.505
38,2020,5,5,-.464,-.522,-.457,-.425,-.36,-.673,-.419,-.489,-.504
38,2020,5,6,-.463,-.517,-.457,-.424,-.365,-.666,-.418,-.488,-.502
38,2020,5,7,-.462,-.513,-.457,-.422,-.369,-.659,-.418,-.487,-.499
38,2020,5,8,-.46,-.51,-.457,-.42,-.37,-.653,-.417,-.486,-.496
38,2020,5,9,-.458,-.507,-.455,-.418,-.369,-.644,-.414,-.483,-.492
38,2020,5,10,-.455,-.504,-.456,-.416,-.368,-.634,-.413,-.48,-.487
38,2020,5,11,-.453,-.501,-.456,-.414,-.367,-.629,-.411,-.478,-.483
38,2020,5,12,-.451,-.498,-.454,-.412,-.366,-.628,-.41,-.477,-.48
38,2020,5,13,-.45,-.495,-.455,-.411,-.365,-.624,-.408,-.476,-.477
38,2020,5,14,-.448,-.491,-.455,-.411,-.364,-.622,-.407,-.475,-.474
38,2020,5,15,-.448,-.487,-.455,-.411,-.382,-.615,-.406,-.475,-.472
38,2020,5,16,-.447,-.479,-.454,-.41,-.384,-.614,-.405,-.474,-.47
38,2020,5,17,-.445,-.47,-.452,-.41,-.386,-.614,-.403,-.472,-.47
38,2020,5,18,-.442,-.461,-.447,-.409,-.388,-.609,-.402,-.468,-.468
38,2020,5,19,-.44,-.453,-.443,-.408,-.39,-.603,-.399,-.465,-.465
38,2020,5,20,-.437,-.444,-.439,-.407,-.392,-.597,-.398,-.462,-.463
38,2020,5,21,-.435,-.435,-.434,-.406,-.394,-.591,-.396,-.459,-.461
38,2020,5,22,-.43,-.428,-.427,-.406,-.377,-.584,-.393,-.453,-.457
38,2020,5,23,-.427,-.424,-.418,-.406,-.377,-.571,-.391,-.449,-.453
38,2020,5,24,-.425,-.42,-.41,-.407,-.378,-.563,-.39,-.446,-.45
38,2020,5,25,-.424,-.416,-.406,-.407,-.378,-.562,-.389,-.446,-.448
38,2020,5,26,-.423,-.415,-.403,-.407,-.378,-.556,-.388,-.444,-.447
38,2020,5,27,-.42,-.411,-.397,-.407,-.378,-.546,-.386,-.442,-.442
38,2020,5,28,-.417,-.406,-.391,-.406,-.377,-.533,-.384,-.438,-.437
38,2020,5,29,-.412,-.403,-.386,-.406,-.357,-.521,-.381,-.433,-.429
38,2020,5,30,-.411,-.405,-.384,-.41,-.352,-.51,-.381,-.432,-.426
39,2020,1,1,.,.,.,.,.,.,.,.,.
39,2020,1,2,.,.,.,.,.,.,.,.,.
39,2020,1,3,.,.,.,.,.,.,.,.,.
39,2020,1,4,.,.,.,.,.,.,.,.,.
39,2020,1,5,.,.,.,.,.,.,.,.,.
39,2020,1,6,.,.,.,.,.,.,.,.,.
39,2020,1,7,.,.,.,.,.,.,.,.,.
39,2020,1,8,-.0291,-.0368,.0105,-.0716,-.0452,-.0199,-.074,-.0297,-.0265
39,2020,1,9,-.0263,-.0436,.0105,-.0723,-.0395,-.0148,-.0835,-.0247,-.026
39,2020,1,10,-.0226,-.0402,.0115,-.0681,-.034,-.00589,-.0818,-.0202,-.0232
39,2020,1,11,-.0173,-.0344,.017,-.0547,-.03,-.00149,-.0621,-.016,-.0172
39,2020,1,12,-.0127,-.0285,.0183,-.0414,-.026,.00247,-.0449,-.0125,-.0115
39,2020,1,13,-.00835,-.0227,.0208,-.028,-.022,-.000136,-.0262,-.00918,-.00646
39,2020,1,14,-.0037,-.0155,.0207,-.0135,-.0165,.00248,-.00273,-.00569,-.0012
39,2020,1,15,.0000445,-.00956,.0187,.00118,-.0151,.0073,.0106,-.00343,.00419
39,2020,1,16,.00296,-.00314,.0176,.0164,-.0115,.00736,.0309,-.00129,.00738
39,2020,1,17,.00304,-.00112,.0176,.0202,-.0104,.00282,.0503,-.000877,.00623
39,2020,1,18,.00146,-.000219,.00982,.0221,-.00831,.00331,.0491,-.00213,.00425
39,2020,1,19,.0000676,.000684,.00326,.0241,-.00619,.00383,.0526,-.00314,.00214
39,2020,1,20,-.00205,.00159,-.00643,.026,-.00406,.00109,.0507,-.00503,-.000169
39,2020,1,21,7.26e-07,.00159,-.000572,.0249,.000489,.00321,.0502,-.00242,.00125
39,2020,1,22,.000334,.00241,-.00424,.0257,.00878,.00181,.0544,-.000772,-.000295
39,2020,1,23,.00133,.00359,-.00523,.0272,.0109,.00379,.0551,.000328,.000601
39,2020,1,24,.00446,.0107,-.00727,.0291,.0156,.00585,.0471,.00315,.00453
39,2020,1,25,.00896,.0138,-.00296,.0273,.0204,.00989,.0397,.00852,.00829
39,2020,1,26,.0126,.0168,-.00168,.0255,.0251,.00916,.0287,.0132,.0112
39,2020,1,27,.0151,.0208,-.00782,.0257,.0319,.0129,.0195,.0166,.013
39,2020,1,28,.0179,.025,-.00549,.0238,.0325,.0108,.00909,.0193,.0163
39,2020,1,29,.0198,.0299,-.00649,.0218,.0309,.00785,.000125,.0207,.0194
39,2020,1,30,.0206,.0341,-.00779,.019,.0307,.00633,-.00811,.0225,.0192
39,2020,1,31,.0172,.0297,-.0121,.0169,.0266,-.0000419,-.0138,.0198,.0148
39,2020,2,1,.0118,.0353,-.0141,.00926,.0172,-.0087,-.0164,.0137,.0102
39,2020,2,2,.00681,.0409,-.0131,.00165,.00767,-.0181,-.0171,.00854,.00524
39,2020,2,3,.00199,.0466,-.0127,-.00596,-.00182,-.0237,-.0151,.00343,.000411
39,2020,2,4,-.00395,.0498,-.015,-.0135,-.0155,-.0284,-.0147,-.00276,-.00549
39,2020,2,5,-.00856,.0545,-.0108,-.0211,-.025,-.0333,-.0151,-.00748,-.0101
39,2020,2,6,-.0137,.0573,-.0124,-.0284,-.0329,-.0465,-.0168,-.0134,-.0143
39,2020,2,7,-.0181,.0489,-.00972,-.0396,-.0398,-.0504,-.0235,-.0177,-.0189
39,2020,2,8,-.023,.0299,-.00725,-.0452,-.0431,-.0544,-.0284,-.0217,-.0248
39,2020,2,9,-.0266,.0109,-.00279,-.0508,-.0463,-.0447,-.0294,-.0253,-.0285
39,2020,2,10,-.0306,-.00817,.00174,-.0564,-.0496,-.0407,-.0324,-.0292,-.0326
39,2020,2,11,-.0342,-.026,.00269,-.0617,-.0485,-.0335,-.0314,-.0321,-.0372
39,2020,2,12,-.0388,-.0453,-.0000342,-.0668,-.0512,-.0259,-.0334,-.036,-.0427
39,2020,2,13,-.042,-.0631,.00223,-.0708,-.0498,-.0218,-.0322,-.0377,-.048
39,2020,2,14,-.042,-.0706,.00286,-.0705,-.0429,-.0147,-.0259,-.0376,-.0483
39,2020,2,15,-.0419,-.0744,-.0013,-.0675,-.0393,-.0131,-.0257,-.0355,-.0509
39,2020,2,16,-.0428,-.0781,-.00945,-.0644,-.0357,-.0155,-.0257,-.0341,-.0547
39,2020,2,17,-.0441,-.0818,-.0168,-.0613,-.0321,-.0266,-.0268,-.0332,-.0589
39,2020,2,18,-.0415,-.0818,-.00899,-.0616,-.0268,-.0235,-.0277,-.0304,-.0564
39,2020,2,19,-.04,-.0859,-.00437,-.0587,-.0213,-.0313,-.028,-.0261,-.0586
39,2020,2,20,-.0401,-.0878,-.00578,-.0553,-.0188,-.0437,-.0337,-.0244,-.0607
39,2020,2,21,-.0405,-.0799,-.00653,-.045,-.0195,-.0599,-.0367,-.0225,-.0638
39,2020,2,22,-.0402,-.0721,-.00671,-.0349,-.0158,-.0599,-.0327,-.0218,-.0643
39,2020,2,23,-.0392,-.0642,-.00497,-.0248,-.012,-.0534,-.0325,-.0204,-.0637
39,2020,2,24,-.0389,-.0602,-.00948,-.0117,-.00467,-.0509,-.0337,-.0171,-.0671
39,2020,2,25,-.0385,-.0523,-.00855,-.000578,-.00662,-.0357,-.0322,-.0168,-.0666
39,2020,2,26,-.0386,-.0441,-.012,.0102,-.00582,-.0211,-.0346,-.0173,-.0662
39,2020,2,27,-.0371,-.0382,-.013,.0193,-.00445,.00609,-.0348,-.0158,-.0647
39,2020,2,28,-.0355,-.0373,-.0121,.0246,-.00509,.0341,-.0346,-.0144,-.0627
39,2020,2,29,-.0338,-.0273,-.00681,.0245,-.00712,.041,-.0378,-.0133,-.0601
39,2020,3,1,-.0329,-.0173,-.00511,.0244,-.00916,.0437,-.0391,-.013,-.0585
39,2020,3,2,-.0326,-.00725,-.00546,.0244,-.0112,.0437,-.0416,-.0134,-.0573
39,2020,3,3,-.0326,.00278,-.00654,.0233,-.0113,.0384,-.0499,-.0136,-.0564
39,2020,3,4,-.0326,.0133,-.00829,.023,-.012,.0363,-.0519,-.0145,-.0552
39,2020,3,5,-.0313,.025,-.00313,.0234,-.013,.0345,-.0536,-.014,-.0529
39,2020,3,6,-.0316,.03,.000373,.0164,-.012,.0334,-.0635,-.0164,-.05
39,2020,3,7,-.0327,.026,.00164,.00738,-.0125,.0378,-.0805,-.0182,-.0495
39,2020,3,8,-.0336,.022,.00496,-.00159,-.013,.0394,-.101,-.0198,-.0488
39,2020,3,9,-.0348,.0179,.00766,-.0106,-.0135,.0392,-.121,-.0215,-.0484
39,2020,3,10,-.0365,.0139,.00925,-.0208,-.0158,.0379,-.141,-.0236,-.0489
39,2020,3,11,-.0379,.00933,.0115,-.0305,-.0168,.0349,-.162,-.025,-.0496
39,2020,3,12,-.0391,.00461,.0114,-.0384,-.0181,.0367,-.178,-.0277,-.0487
39,2020,3,13,-.041,.00536,.0123,-.039,-.0209,.0331,-.193,-.0311,-.0482
39,2020,3,14,-.0454,.00531,.00596,-.0379,-.0249,.0243,-.206,-.0379,-.0491
39,2020,3,15,-.0498,.00526,.00174,-.0368,-.0289,.00922,-.216,-.0447,-.0504
39,2020,3,16,-.0545,.00521,-.0047,-.0357,-.0329,-.00454,-.227,-.0518,-.0519
39,2020,3,17,-.0596,.00516,-.00999,-.0338,-.0362,-.0296,-.239,-.0593,-.054
39,2020,3,18,-.0658,.00461,-.0168,-.0336,-.0395,-.0671,-.255,-.0675,-.0573
39,2020,3,19,-.0738,.0027,-.0224,-.0349,-.0427,-.118,-.276,-.077,-.0628
39,2020,3,20,-.0829,-.0017,-.0324,-.0424,-.0453,-.173,-.296,-.0851,-.0726
39,2020,3,21,-.0919,-.00759,-.041,-.0472,-.0472,-.227,-.314,-.0935,-.0819
39,2020,3,22,-.0998,-.0135,-.0482,-.0519,-.049,-.27,-.332,-.101,-.0902
39,2020,3,23,-.107,-.0194,-.052,-.0567,-.0508,-.304,-.35,-.109,-.0955
39,2020,3,24,-.113,-.0252,-.058,-.061,-.0531,-.332,-.363,-.115,-.102
39,2020,3,25,-.119,-.0306,-.0637,-.0651,-.0555,-.349,-.377,-.122,-.106
39,2020,3,26,-.126,-.0352,-.074,-.0709,-.0587,-.36,-.389,-.128,-.114
39,2020,3,27,-.135,-.0359,-.0815,-.0775,-.0624,-.376,-.399,-.137,-.122
39,2020,3,28,-.145,-.0376,-.091,-.0933,-.0689,-.391,-.411,-.146,-.133
39,2020,3,29,-.155,-.0393,-.0982,-.109,-.0754,-.406,-.421,-.155,-.145
39,2020,3,30,-.164,-.0409,-.105,-.125,-.0818,-.418,-.431,-.163,-.156
39,2020,3,31,-.175,-.0426,-.112,-.141,-.0902,-.431,-.442,-.172,-.168
39,2020,4,1,-.185,-.0452,-.118,-.157,-.0995,-.446,-.451,-.18,-.18
39,2020,4,2,-.195,-.0492,-.127,-.172,-.109,-.459,-.46,-.19,-.192
39,2020,4,3,-.205,-.0592,-.141,-.185,-.121,-.47,-.471,-.198,-.205
39,2020,4,4,-.215,-.0639,-.155,-.197,-.132,-.474,-.478,-.207,-.216
39,2020,4,5,-.225,-.0687,-.169,-.208,-.143,-.479,-.488,-.216,-.226
39,2020,4,6,-.235,-.0734,-.183,-.22,-.154,-.482,-.494,-.225,-.237
39,2020,4,7,-.244,-.0782,-.195,-.232,-.163,-.484,-.5,-.234,-.248
39,2020,4,8,-.253,-.0821,-.208,-.245,-.171,-.482,-.507,-.242,-.257
39,2020,4,9,-.261,-.0848,-.218,-.258,-.18,-.482,-.515,-.251,-.264
39,2020,4,10,-.269,-.0887,-.226,-.264,-.19,-.482,-.522,-.262,-.269
39,2020,4,11,-.275,-.103,-.232,-.263,-.196,-.483,-.529,-.269,-.274
39,2020,4,12,-.282,-.117,-.238,-.262,-.203,-.497,-.536,-.277,-.28
39,2020,4,13,-.288,-.132,-.243,-.261,-.21,-.5,-.543,-.284,-.285
39,2020,4,14,-.295,-.146,-.25,-.26,-.216,-.504,-.552,-.291,-.29
39,2020,4,15,-.301,-.161,-.259,-.259,-.223,-.505,-.555,-.298,-.296
39,2020,4,16,-.307,-.174,-.265,-.257,-.227,-.505,-.564,-.304,-.302
39,2020,4,17,-.312,-.177,-.27,-.255,-.231,-.503,-.576,-.309,-.308
39,2020,4,18,-.318,-.182,-.274,-.25,-.236,-.503,-.584,-.315,-.312
39,2020,4,19,-.322,-.187,-.277,-.246,-.241,-.489,-.593,-.321,-.315
39,2020,4,20,-.327,-.191,-.281,-.241,-.246,-.486,-.601,-.327,-.318
39,2020,4,21,-.332,-.196,-.284,-.237,-.251,-.483,-.609,-.333,-.322
39,2020,4,22,-.337,-.201,-.285,-.232,-.257,-.483,-.621,-.339,-.326
39,2020,4,23,-.343,-.207,-.287,-.227,-.263,-.485,-.629,-.346,-.331
39,2020,4,24,-.349,-.224,-.29,-.224,-.265,-.485,-.629,-.351,-.338
39,2020,4,25,-.353,-.234,-.293,-.227,-.268,-.483,-.624,-.354,-.344
39,2020,4,26,-.357,-.244,-.297,-.229,-.27,-.479,-.619,-.357,-.349
39,2020,4,27,-.362,-.254,-.3,-.231,-.272,-.476,-.615,-.36,-.356
39,2020,4,28,-.366,-.263,-.304,-.234,-.272,-.471,-.611,-.363,-.361
39,2020,4,29,-.369,-.273,-.308,-.236,-.273,-.467,-.607,-.365,-.367
39,2020,4,30,-.372,-.283,-.314,-.239,-.273,-.462,-.6,-.368,-.371
39,2020,5,1,-.374,-.286,-.319,-.245,-.275,-.457,-.585,-.37,-.373
39,2020,5,2,-.375,-.29,-.323,-.252,-.275,-.454,-.573,-.372,-.373
39,2020,5,3,-.376,-.293,-.327,-.259,-.276,-.456,-.563,-.374,-.373
39,2020,5,4,-.377,-.296,-.329,-.266,-.277,-.453,-.552,-.375,-.373
39,2020,5,5,-.377,-.301,-.331,-.273,-.279,-.453,-.542,-.377,-.373
39,2020,5,6,-.378,-.305,-.332,-.278,-.28,-.45,-.532,-.378,-.372
39,2020,5,7,-.377,-.308,-.331,-.284,-.285,-.446,-.521,-.38,-.37
39,2020,5,8,-.378,-.314,-.326,-.288,-.29,-.445,-.52,-.382,-.369
39,2020,5,9,-.377,-.311,-.32,-.285,-.293,-.438,-.517,-.381,-.367
39,2020,5,10,-.375,-.309,-.313,-.282,-.296,-.426,-.513,-.38,-.365
39,2020,5,11,-.375,-.306,-.309,-.28,-.299,-.425,-.513,-.38,-.364
39,2020,5,12,-.376,-.304,-.306,-.277,-.312,-.422,-.511,-.382,-.364
39,2020,5,13,-.378,-.303,-.303,-.277,-.32,-.418,-.506,-.384,-.365
39,2020,5,14,-.379,-.302,-.298,-.275,-.326,-.416,-.507,-.385,-.366
39,2020,5,15,-.38,-.3,-.297,-.277,-.33,-.41,-.511,-.385,-.368
39,2020,5,16,-.381,-.302,-.296,-.282,-.336,-.407,-.521,-.386,-.369
39,2020,5,17,-.383,-.303,-.296,-.286,-.342,-.409,-.528,-.388,-.371
39,2020,5,18,-.384,-.304,-.297,-.291,-.348,-.404,-.537,-.389,-.372
39,2020,5,19,-.385,-.305,-.299,-.296,-.345,-.401,-.548,-.388,-.374
39,2020,5,20,-.385,-.305,-.299,-.301,-.346,-.4,-.559,-.388,-.375
39,2020,5,21,-.386,-.306,-.301,-.307,-.346,-.397,-.568,-.388,-.376
39,2020,5,22,-.387,-.303,-.304,-.309,-.346,-.391,-.567,-.388,-.378
39,2020,5,23,-.389,-.303,-.312,-.311,-.347,-.39,-.565,-.39,-.382
39,2020,5,24,-.392,-.302,-.318,-.314,-.349,-.388,-.567,-.391,-.386
39,2020,5,25,-.395,-.301,-.328,-.317,-.351,-.387,-.565,-.393,-.39
39,2020,5,26,-.392,-.3,-.32,-.316,-.342,-.382,-.566,-.39,-.387
39,2020,5,27,-.392,-.299,-.323,-.317,-.34,-.378,-.567,-.39,-.389
39,2020,5,28,-.392,-.296,-.326,-.317,-.339,-.373,-.567,-.389,-.39
39,2020,5,29,-.392,-.296,-.323,-.31,-.339,-.372,-.573,-.389,-.389
39,2020,5,30,-.391,-.299,-.315,-.305,-.339,-.367,-.575,-.389,-.386
40,2020,1,1,.,.,.,.,.,.,.,.,.
40,2020,1,2,.,.,.,.,.,.,.,.,.
40,2020,1,3,.,.,.,.,.,.,.,.,.
40,2020,1,4,.,.,.,.,.,.,.,.,.
40,2020,1,5,.,.,.,.,.,.,.,.,.
40,2020,1,6,.,.,.,.,.,.,.,.,.
40,2020,1,7,.,.,.,.,.,.,.,.,.
