year,month,day_endofweek,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle
2020,4,26,53,-.673,-.743,-.267,-.384,.106,-.497,-.703,-.305,-.268,-.238
2020,4,26,54,-.449,-.789,-.0817,.0176,.219,-.326,-.625,-.252,-.0615,-.0845
2020,4,26,55,-.601,-.686,-.198,-.269,.165,-.424,-.722,-.253,-.227,-.178
2020,4,26,56,-.47,-.545,-.115,-.283,.0683,-.23,-.568,-.213,-.0302,-.101
2020,5,3,1,-.465,-.693,-.119,-.127,.207,-.491,-.569,-.205,-.0714,-.138
2020,5,3,2,-.599,-.428,-.18,-.293,.0841,-.62,-.528,.,-.409,-.158
2020,5,3,4,-.602,-.656,-.198,-.376,.142,-.444,-.638,-.225,-.186,-.187
2020,5,3,5,-.39,-.626,-.0429,-.135,.203,-.377,-.649,-.281,-.0455,-.0263
2020,5,3,6,-.652,-.743,-.292,-.439,.198,-.555,-.691,-.312,-.253,-.263
2020,5,3,8,-.61,-.678,-.227,-.349,.161,-.46,-.702,-.252,-.173,-.213
2020,5,3,9,-.642,-.655,-.232,-.362,.306,-.506,-.714,-.247,-.158,-.21
2020,5,3,10,-.653,-.793,-.257,-.349,.258,-.607,-.605,-.299,-.047,-.248
2020,5,3,11,-.703,-.744,-.377,-.302,.277,-.505,-.833,-.417,-.0741,-.368
2020,5,3,12,-.497,-.646,-.153,-.319,.185,-.467,-.617,-.237,-.0862,-.156
2020,5,3,13,-.522,-.665,-.19,-.328,.178,-.454,-.652,-.243,-.113,-.189
2020,5,3,15,-.497,-.833,-.137,-.273,.247,-.433,-.565,-.152,-.0525,-.119
2020,5,3,16,-.467,-.634,-.123,-.183,.18,-.307,-.553,-.258,-.0517,-.134
2020,5,3,17,-.526,-.736,-.179,-.235,.28,-.522,-.678,-.262,-.121,-.142
2020,5,3,18,-.514,-.842,-.128,-.279,.222,-.532,-.701,-.131,-.084,-.142
2020,5,3,19,-.612,-.626,-.218,-.27,.168,-.505,-.679,-.246,-.125,-.22
2020,5,3,20,-.458,-.754,-.13,-.183,.183,-.405,-.659,-.212,-.125,-.091
2020,5,3,21,-.37,-.688,-.058,-.126,.211,-.381,-.637,-.165,-.0304,-.0642
2020,5,3,22,-.471,-.635,-.111,-.189,.183,-.418,-.578,-.147,-.0861,-.119
2020,5,3,23,-.482,-.582,-.0483,.0151,.115,-.42,-.594,-.177,.0102,-.0577
2020,5,3,24,-.557,-.774,-.245,-.334,.197,-.55,-.694,-.288,-.08,-.211
2020,5,3,25,-.552,-.725,-.185,-.214,.256,-.519,-.65,-.203,-.219,-.139
2020,5,3,26,-.502,-.59,-.0953,-.141,.305,-.587,-.706,-.2,-.054,-.0914
2020,5,3,27,-.602,-.62,-.184,-.29,.225,-.488,-.667,-.208,-.145,-.166
2020,5,3,28,-.481,-.726,-.124,-.15,.216,-.401,-.618,-.0631,-.1,-.171
2020,5,3,29,-.534,-.661,-.155,-.24,.231,-.472,-.635,-.252,-.138,-.129
2020,5,3,30,-.679,-.699,-.18,-.251,.122,-.472,-.667,-.387,-.183,-.18
2020,5,3,31,-.457,-.623,-.141,-.229,.152,-.342,-.605,-.206,-.0798,-.122
2020,5,3,32,-.638,-.772,-.244,-.404,.305,-.413,-.654,-.254,-.241,-.241
2020,5,3,33,-.535,-.699,-.0978,-.176,.198,-.397,-.6,-.119,-.448,-.0701
2020,5,3,34,-.56,-.648,-.196,-.32,.288,-.539,-.677,-.222,-.176,-.155
2020,5,3,35,-.688,-.787,-.243,-.355,.259,-.587,-.68,-.217,-.243,-.249
2020,5,3,36,-.577,-.773,-.199,-.306,.23,-.559,-.678,-.246,-.155,-.163
2020,5,3,37,-.591,-.628,-.229,-.378,.157,-.526,-.662,-.269,-.172,-.232
2020,5,3,38,-.374,-.576,-.0193,-.143,.217,-.354,-.55,-.0693,.0419,-.00666
2020,5,3,39,-.475,-.66,-.119,-.0821,.239,-.412,-.676,-.216,-.0998,-.109
2020,5,3,40,-.42,-.625,-.074,-.197,.173,-.369,-.597,-.124,-.0401,-.0731
2020,5,3,41,-.672,-.679,-.251,-.319,.146,-.544,-.654,-.295,-.266,-.236
2020,5,3,42,-.58,-.674,-.232,-.294,.208,-.566,-.682,-.245,-.232,-.219
2020,5,3,44,-.672,-.801,-.279,-.372,.0915,-.586,-.743,-.198,-.475,-.285
2020,5,3,45,-.466,-.702,-.135,-.185,.181,-.398,-.588,-.223,-.0834,-.132
2020,5,3,46,-.599,-.601,-.202,-.253,.0812,-.49,-.651,-.214,-.261,-.191
2020,5,3,47,-.32,-.634,-.0263,-.0268,.243,-.327,-.593,-.222,.0637,-.0758
2020,5,3,48,-.494,-.736,-.184,-.346,.147,-.452,-.629,-.242,-.138,-.161
2020,5,3,49,-.533,-.644,-.136,-.328,.296,-.323,-.632,-.145,-.19,-.128
2020,5,3,50,-.566,-.831,-.134,-.212,.138,-.681,-.633,-.197,-.413,-.112
2020,5,3,51,-.579,-.704,-.202,-.327,.173,-.487,-.662,-.281,-.0136,-.176
2020,5,3,53,-.635,-.635,-.242,-.375,.151,-.484,-.621,-.285,-.266,-.204
2020,5,3,54,-.411,-.62,-.0474,.0338,.221,-.383,-.571,-.174,-.0164,-.0622
2020,5,3,55,-.581,-.637,-.171,-.213,.212,-.445,-.664,-.195,-.201,-.16
2020,5,3,56,-.431,-.635,-.0991,-.209,.0922,-.328,-.577,-.177,.0573,-.093
2020,5,10,1,-.399,-.529,-.0729,-.139,.182,-.243,-.586,-.206,-.00806,-.0924
2020,5,10,2,-.58,-.506,-.191,-.139,.0782,-.539,-.543,.,-.272,-.138
2020,5,10,4,-.576,-.619,-.185,-.361,.111,-.333,-.634,-.205,-.187,-.173
2020,5,10,5,-.369,-.595,.027,.0362,.274,-.245,-.669,-.123,.0069,.051
2020,5,10,6,-.628,-.704,-.27,-.429,.173,-.477,-.7,-.284,-.242,-.248
2020,5,10,8,-.595,-.624,-.197,-.342,.116,-.34,-.678,-.219,-.126,-.189
2020,5,10,9,-.615,-.655,-.228,-.339,.242,-.554,-.712,-.229,-.239,-.224
2020,5,10,10,-.596,-.682,-.192,-.206,.249,-.434,-.653,-.242,-.158,-.169
2020,5,10,11,-.686,-.643,-.339,-.329,.351,-.539,-.844,-.387,-.0427,-.294
2020,5,10,12,-.416,-.636,-.124,-.263,.168,-.366,-.608,-.211,-.0627,-.125
2020,5,10,13,-.48,-.567,-.156,-.268,.143,-.351,-.646,-.195,-.108,-.154
2020,5,10,15,-.478,-.692,-.09,-.263,.295,-.246,-.546,-.108,.055,-.0725
2020,5,10,16,-.439,-.51,-.0768,-.145,.163,-.148,-.534,-.253,-.0123,-.0814
2020,5,10,17,-.522,-.711,-.155,-.255,.216,-.424,-.63,-.237,-.0866,-.119
2020,5,10,18,-.48,-.752,-.0875,-.181,.163,-.414,-.636,-.112,-.00501,-.113
2020,5,10,19,-.603,-.555,-.202,-.286,.133,-.552,-.63,-.22,-.117,-.207
2020,5,10,20,-.434,-.694,-.113,-.161,.143,-.268,-.66,-.223,-.109,-.0649
2020,5,10,21,-.369,-.663,-.0358,-.113,.246,-.242,-.627,-.182,.00157,-.042
2020,5,10,22,-.447,-.521,-.0826,-.145,.209,-.298,-.542,-.171,-.0658,-.0783
2020,5,10,23,-.457,-.503,-.0219,.0254,.0795,-.255,-.579,-.155,.0407,-.0308
2020,5,10,24,-.529,-.709,-.214,-.304,.18,-.515,-.68,-.26,-.0469,-.168
2020,5,10,25,-.522,-.712,-.146,-.173,.242,-.531,-.673,-.157,-.185,-.12
2020,5,10,26,-.489,-.513,-.0652,-.0836,.237,-.529,-.645,-.153,-.0132,-.0683
2020,5,10,27,-.577,-.566,-.166,-.246,.189,-.495,-.666,-.189,-.164,-.147
2020,5,10,28,-.424,-.65,-.0627,-.0403,.176,-.201,-.606,-.19,-.0279,-.1
2020,5,10,29,-.487,-.709,-.123,-.204,.163,-.315,-.63,-.185,-.154,-.0877
2020,5,10,30,-.554,-.579,-.0727,-.14,.112,-.302,-.637,-.0558,-.0534,-.134
2020,5,10,31,-.412,-.652,-.0952,-.189,.133,-.169,-.63,-.116,-.0575,-.0924
2020,5,10,32,-.615,-.626,-.241,-.395,.243,-.396,-.659,-.245,-.228,-.244
2020,5,10,33,-.515,-.652,-.0949,-.188,.2,-.506,-.595,-.0911,-.476,-.0838
2020,5,10,34,-.532,-.55,-.163,-.307,.296,-.551,-.658,-.195,-.14,-.111
2020,5,10,35,-.685,-.701,-.214,-.31,.226,-.54,-.671,-.151,-.211,-.224
2020,5,10,36,-.552,-.737,-.177,-.294,.233,-.541,-.664,-.226,-.117,-.139
2020,5,10,37,-.564,-.622,-.204,-.32,.131,-.443,-.648,-.246,-.151,-.203
2020,5,10,38,-.315,-.516,.0105,-.0591,.216,-.226,-.54,-.00925,.0172,.019
2020,5,10,39,-.463,-.662,-.116,-.0755,.198,-.307,-.649,-.193,-.0959,-.113
2020,5,10,40,-.344,-.526,-.0331,-.113,.165,-.111,-.58,-.0673,-.0082,-.0307
2020,5,10,41,-.653,-.64,-.24,-.34,.0973,-.395,-.677,-.294,-.215,-.225
2020,5,10,42,-.549,-.6,-.198,-.272,.222,-.529,-.648,-.199,-.206,-.191
2020,5,10,44,-.673,-.685,-.248,-.332,.166,-.522,-.759,-.208,-.288,-.287
2020,5,10,45,-.416,-.488,-.0871,-.109,.178,-.29,-.59,-.149,-.037,-.0889
2020,5,10,46,-.565,-.343,-.183,-.206,.0731,-.341,-.64,-.156,-.29,-.167
2020,5,10,47,-.258,-.571,.0112,.0398,.2,-.185,-.579,-.163,.0923,-.0312
2020,5,10,48,-.424,-.65,-.117,-.272,.136,-.316,-.591,-.17,-.0621,-.101
2020,5,10,49,-.483,-.647,-.102,-.329,.258,-.287,-.569,-.112,-.139,-.0962
2020,5,10,50,-.592,-.86,-.158,-.2,.126,-.732,-.628,-.167,-.515,-.115
2020,5,10,51,-.534,-.685,-.17,-.299,.168,-.373,-.659,-.249,.0106,-.144
2020,5,10,53,-.623,-.636,-.204,-.375,.121,-.475,-.655,-.251,-.184,-.169
2020,5,10,54,-.412,-.619,-.053,.0482,.19,-.313,-.583,-.154,-.0217,-.0674
2020,5,10,55,-.55,-.597,-.147,-.188,.188,-.389,-.659,-.18,-.164,-.133
2020,5,10,56,-.445,-.412,-.0616,-.224,.103,-.183,-.527,-.123,-.00597,-.0556
2020,5,17,1,-.31,-.504,-.0362,.0535,.112,-.176,-.562,-.103,.00857,-.0597
2020,5,17,2,-.554,-.433,-.157,-.116,.094,-.567,-.498,.,-.309,-.138
2020,5,17,4,-.497,-.581,-.169,-.308,.0787,-.226,-.619,-.172,-.181,-.163
2020,5,17,5,-.321,-.643,-.0143,.145,.128,-.173,-.678,-.148,-.0208,-.00217
2020,5,17,6,-.617,-.644,-.261,-.406,.163,-.42,-.691,-.281,-.241,-.228
2020,5,17,8,-.572,-.541,-.198,-.323,.091,-.294,-.674,-.214,-.115,-.199
2020,5,17,9,-.611,-.58,-.228,-.313,.178,-.546,-.684,-.231,-.209,-.223
2020,5,17,10,-.614,-.735,-.217,-.229,.214,-.522,-.674,-.257,-.0738,-.206
2020,5,17,11,-.676,-.677,-.349,-.364,.305,-.46,-.862,-.382,-.0632,-.37
2020,5,17,12,-.379,-.588,-.112,-.142,.103,-.17,-.588,-.181,-.0603,-.114
2020,5,17,13,-.433,-.546,-.155,-.183,.0914,-.304,-.656,-.203,-.0914,-.152
2020,5,17,15,-.459,-.701,-.0944,-.179,.216,-.202,-.576,-.104,-.0428,-.084
2020,5,17,16,-.444,-.706,-.103,-.0878,.0971,-.155,-.51,-.147,.00241,-.122
2020,5,17,17,-.507,-.695,-.18,-.237,.156,-.414,-.636,-.254,-.103,-.154
2020,5,17,18,-.397,-.716,-.0799,-.174,.123,-.43,-.607,-.0366,-.0414,-.109
2020,5,17,19,-.591,-.611,-.204,-.262,.0587,-.386,-.648,-.202,-.149,-.21
2020,5,17,20,-.393,-.673,-.132,-.119,.0783,-.223,-.666,-.188,-.147,-.102
2020,5,17,21,-.343,-.638,-.0341,-.0752,.179,-.0893,-.595,-.117,-.0182,-.0377
2020,5,17,22,-.407,-.478,-.114,-.163,.122,-.215,-.588,-.0963,-.124,-.111
2020,5,17,23,-.448,-.465,-.00901,.0626,.0434,-.368,-.547,-.0734,.0602,-.033
2020,5,17,24,-.519,-.603,-.211,-.259,.141,-.439,-.695,-.251,-.0123,-.19
2020,5,17,25,-.51,-.65,-.145,-.141,.158,-.569,-.633,-.17,-.173,-.0939
2020,5,17,26,-.458,-.456,-.0619,-.0529,.192,-.497,-.611,-.144,-.0282,-.0617
2020,5,17,27,-.563,-.538,-.183,-.286,.117,-.376,-.646,-.206,-.113,-.17
2020,5,17,28,-.422,-.608,-.124,-.019,.0664,-.242,-.624,-.187,-.124,-.111
2020,5,17,29,-.46,-.698,-.132,-.159,.124,-.202,-.652,-.197,-.122,-.117
2020,5,17,30,-.586,-.593,-.16,-.31,.049,-.381,-.62,-.277,-.0579,-.218
2020,5,17,31,-.385,-.569,-.1,-.148,.0664,-.152,-.591,-.124,-.122,-.0869
2020,5,17,32,-.574,-.646,-.219,-.403,.196,-.307,-.618,-.211,-.202,-.23
2020,5,17,33,-.492,-.513,-.0705,-.0791,.123,-.498,-.603,-.0898,-.371,-.0426
2020,5,17,34,-.522,-.532,-.155,-.265,.23,-.493,-.652,-.187,-.114,-.109
2020,5,17,35,-.641,-.709,-.184,-.253,.257,-.504,-.662,-.147,-.171,-.198
2020,5,17,36,-.55,-.676,-.176,-.288,.172,-.53,-.644,-.216,-.15,-.143
2020,5,17,37,-.527,-.583,-.183,-.227,.0969,-.286,-.636,-.224,-.152,-.175
2020,5,17,38,-.274,-.456,.0049,-.000647,.127,-.162,-.497,-.0371,.0448,.017
2020,5,17,39,-.415,-.662,-.0738,-.0252,.165,-.235,-.595,-.207,-.0254,-.0724
2020,5,17,40,-.305,-.641,-.0608,-.00975,.063,-.107,-.611,-.0702,-.0557,-.0552
2020,5,17,41,-.628,-.631,-.224,-.31,.13,-.361,-.628,-.25,-.19,-.22
2020,5,17,42,-.534,-.554,-.176,-.232,.166,-.473,-.63,-.181,-.155,-.176
2020,5,17,44,-.656,-.646,-.243,-.322,.0118,-.414,-.698,-.212,-.314,-.261
2020,5,17,45,-.328,-.561,-.0823,-.00629,.122,-.19,-.586,-.136,-.0419,-.082
2020,5,17,46,-.533,-.481,-.178,-.145,-.0147,-.289,-.611,-.188,-.253,-.163
2020,5,17,47,-.229,-.498,-.00752,.121,.139,-.0977,-.58,-.169,.0659,-.0458
2020,5,17,48,-.42,-.645,-.144,-.205,.0857,-.242,-.621,-.189,-.0973,-.131
2020,5,17,49,-.457,-.457,-.129,-.296,.252,-.206,-.607,-.123,-.172,-.13
2020,5,17,50,-.58,-.745,-.132,-.171,.0897,-.733,-.534,-.189,-.333,-.108
2020,5,17,51,-.51,-.619,-.167,-.277,.114,-.327,-.651,-.239,.000598,-.142
2020,5,17,53,-.608,-.629,-.205,-.333,.152,-.413,-.662,-.24,-.212,-.177
2020,5,17,54,-.369,-.59,-.0245,.0827,.188,-.217,-.517,-.175,-.0115,-.0225
2020,5,17,55,-.552,-.531,-.157,-.202,.106,-.331,-.586,-.188,-.165,-.147
2020,5,17,56,-.388,-.622,-.0642,-.156,.0919,-.227,-.481,-.134,-.036,-.0505
2020,5,24,1,-.259,-.474,-.0269,-.0131,.0802,-.0481,-.556,-.135,.0122,-.0332
2020,5,24,2,-.455,-.445,-.139,-.0624,.000173,-.36,-.608,.,-.0217,-.0869
2020,5,24,4,-.472,-.544,-.137,-.133,.0664,-.158,-.616,-.158,-.13,-.127
2020,5,24,5,-.243,-.567,.0243,.0778,.126,.18,-.637,-.0416,.0279,.0271
2020,5,24,6,-.601,-.7,-.237,-.405,.171,-.34,-.642,-.253,-.23,-.211
2020,5,24,8,-.547,-.493,-.139,-.188,.136,-.23,-.63,-.152,-.0704,-.142
2020,5,24,9,-.566,-.609,-.184,-.26,.167,-.403,-.656,-.193,-.0674,-.18
2020,5,24,10,-.618,-.67,-.179,-.0862,.143,-.526,-.586,-.192,-.186,-.174
2020,5,24,11,-.67,-.636,-.337,-.307,.255,-.265,-.833,-.381,-.0681,-.307
2020,5,24,12,-.323,-.555,-.0824,-.0541,.0825,-.104,-.545,-.135,-.0463,-.0823
2020,5,24,13,-.37,-.516,-.12,-.14,.0766,-.191,-.623,-.169,-.0511,-.118
2020,5,24,15,-.427,-.771,-.0197,-.0482,.23,-.0293,-.511,-.0472,.0902,.019
2020,5,24,16,-.314,-.476,-.0287,.0409,.142,-.138,-.427,-.177,-.00711,-.0235
2020,5,24,17,-.479,-.651,-.142,-.211,.18,-.317,-.59,-.212,-.0799,-.113
2020,5,24,18,-.352,-.738,-.06,-.134,.1,-.334,-.574,-.0668,-.0165,-.0793
2020,5,24,19,-.518,-.505,-.141,-.138,.0501,-.281,-.577,-.153,-.113,-.136
2020,5,24,20,-.372,-.657,-.0894,-.0371,.126,-.22,-.601,-.173,-.0958,-.0525
2020,5,24,21,-.28,-.532,-.0169,.0158,.123,-.147,-.54,-.0946,.00441,-.0213
2020,5,24,22,-.28,-.47,-.0511,-.0302,.104,-.0655,-.54,-.0843,-.036,-.0522
2020,5,24,23,-.399,-.54,.0357,.139,.106,-.26,-.498,-.0593,.0913,.023
2020,5,24,24,-.517,-.687,-.199,-.277,.131,-.348,-.667,-.24,-.0562,-.156
2020,5,24,25,-.492,-.621,-.102,-.11,.198,-.442,-.598,-.124,-.158,-.0545
2020,5,24,26,-.406,-.433,-.0351,-.031,.191,-.452,-.564,-.111,.0155,-.042
2020,5,24,27,-.531,-.427,-.116,-.163,.157,-.295,-.605,-.137,-.0969,-.1
2020,5,24,28,-.311,-.642,-.07,.0834,.0789,-.192,-.599,-.146,-.0523,-.0784
2020,5,24,29,-.39,-.714,-.101,-.0879,.0916,-.0887,-.595,-.19,-.128,-.0567
2020,5,24,30,-.496,-.367,-.113,-.192,.135,-.555,-.586,-.177,-.0793,-.131
2020,5,24,31,-.39,-.55,-.0802,-.0607,.0839,-.11,-.531,-.127,-.0339,-.0667
2020,5,24,32,-.524,-.524,-.16,-.288,.249,-.21,-.558,-.165,-.133,-.166
2020,5,24,33,-.423,-.566,-.0275,.0306,.162,-.316,-.519,-.0469,-.282,-.0109
2020,5,24,34,-.503,-.433,-.125,-.264,.23,-.42,-.628,-.15,-.0994,-.0848
2020,5,24,35,-.603,-.635,-.167,-.164,.307,-.305,-.597,-.129,-.177,-.17
2020,5,24,36,-.527,-.665,-.145,-.271,.195,-.463,-.604,-.187,-.116,-.11
2020,5,24,37,-.475,-.527,-.176,-.199,.0555,-.25,-.64,-.2,-.15,-.175
2020,5,24,38,-.255,-.39,.0427,.0476,.195,-.156,-.477,.0148,.105,.0424
2020,5,24,39,-.338,-.596,-.0394,.0542,.159,-.179,-.555,-.19,.00215,-.0267
2020,5,24,40,-.243,-.48,.0156,.0894,.118,.21,-.519,.0279,.0306,.0087
2020,5,24,41,-.573,-.591,-.195,-.272,.114,-.308,-.606,-.251,-.149,-.181
2020,5,24,42,-.483,-.43,-.118,-.201,.202,-.351,-.592,-.156,-.053,-.108
2020,5,24,44,-.655,-.704,-.233,-.27,.0198,-.441,-.71,-.18,-.328,-.272
2020,5,24,45,-.279,-.563,-.0651,.0125,.0841,-.132,-.572,-.102,-.0307,-.0654
2020,5,24,46,-.466,-.397,-.146,-.0755,.0527,-.13,-.556,-.0958,-.278,-.129
2020,5,24,47,-.176,-.519,.00399,.191,.0925,-.0349,-.571,-.141,.0734,-.0323
2020,5,24,48,-.376,-.592,-.109,-.14,.0783,-.184,-.589,-.152,-.0648,-.0948
2020,5,24,49,-.421,-.48,-.0785,-.197,.292,-.173,-.513,-.0671,-.152,-.0798
2020,5,24,50,-.508,-.681,-.0914,-.0416,.235,-.726,-.547,-.212,-.417,-.0379
2020,5,24,51,-.479,-.619,-.161,-.251,.0896,-.266,-.647,-.221,-.00446,-.145
2020,5,24,53,-.579,-.594,-.189,-.363,.105,-.291,-.616,-.245,-.17,-.147
2020,5,24,54,-.306,-.554,.0039,.109,.154,-.138,-.505,-.0938,.03,-.00561
2020,5,24,55,-.48,-.401,-.092,-.117,.153,-.275,-.561,-.141,-.109,-.0737
2020,5,24,56,-.362,-.58,-.0358,-.0441,.15,-.104,-.467,-.0789,.163,-.0374
2020,5,31,1,-.198,-.466,.00914,.0766,.181,-.0131,-.55,-.13,.0586,.00283
2020,5,31,2,-.446,-.439,-.179,-.187,-.0125,-.532,-.53,.,-.0775,-.15
2020,5,31,4,-.457,-.575,-.154,-.164,.03,-.18,-.567,-.162,-.144,-.154
2020,5,31,5,-.236,-.581,-.0255,.125,.0412,-.0497,-.603,-.171,-.00248,-.0299
2020,5,31,6,-.555,-.656,-.25,-.388,.102,-.309,-.654,-.264,-.24,-.227
2020,5,31,8,-.51,-.62,-.186,-.202,.051,-.27,-.606,-.199,-.158,-.179
2020,5,31,9,-.518,-.634,-.186,-.239,.149,-.337,-.658,-.194,-.172,-.17
2020,5,31,10,-.533,-.694,-.16,-.167,.225,-.335,-.504,-.16,-.0755,-.165
2020,5,31,11,-.648,-.732,-.343,-.282,.208,-.284,-.782,-.373,-.137,-.331
2020,5,31,12,-.303,-.553,-.113,-.0655,.0182,-.108,-.541,-.164,-.0739,-.115
2020,5,31,13,-.36,-.565,-.155,-.157,.0395,-.225,-.613,-.208,-.0834,-.151
2020,5,31,15,-.416,-.794,-.0953,.1,.0963,-.108,-.545,-.121,.12,-.0611
2020,5,31,16,-.274,-.57,-.00486,.0682,.236,-.0911,-.404,-.0867,.0741,-.0145
2020,5,31,17,-.42,-.643,-.137,-.198,.105,-.31,-.562,-.222,-.084,-.091
2020,5,31,18,-.296,-.726,-.0228,-.0897,.11,-.33,-.528,-.0462,.063,-.0503
2020,5,31,19,-.481,-.41,-.179,-.173,-.0034,-.321,-.538,-.184,-.126,-.181
2020,5,31,20,-.354,-.688,-.122,.00847,.0396,-.155,-.617,-.187,-.111,-.1
2020,5,31,21,-.198,-.493,.027,.101,.111,-.104,-.465,-.0422,.0522,.0193
2020,5,31,22,-.254,-.475,-.0836,-.0101,.0479,-.0154,-.51,-.0463,-.061,-.0993
2020,5,31,23,-.364,-.548,-.000612,.15,.0775,-.224,-.478,-.133,.059,-.00105
2020,5,31,24,-.463,-.711,-.172,-.242,.106,-.27,-.631,-.222,.0281,-.122
2020,5,31,25,-.453,-.655,-.119,-.124,.132,-.346,-.598,-.139,-.138,-.078
2020,5,31,26,-.35,-.463,.0039,.044,.225,-.425,-.52,-.0996,.07,-.00107
2020,5,31,27,-.536,-.638,-.184,-.27,.0699,-.352,-.576,-.21,-.134,-.165
2020,5,31,28,-.281,-.732,-.0852,.1,.0313,-.102,-.582,-.087,-.0557,-.135
2020,5,31,29,-.339,-.736,-.0859,-.0972,.151,-.102,-.576,-.167,-.145,-.0401
2020,5,31,30,-.542,-.495,-.122,-.202,.0945,-.252,-.623,.135,-.142,-.126
2020,5,31,31,-.376,-.63,-.124,-.0592,.014,-.0423,-.569,-.146,-.138,-.112
2020,5,31,32,-.493,-.655,-.214,-.232,.154,-.314,-.535,-.226,-.235,-.202
2020,5,31,33,-.374,-.66,-.0287,.0905,.125,-.254,-.503,-.0452,-.384,-.00177
2020,5,31,34,-.471,-.53,-.137,-.273,.162,-.335,-.606,-.162,-.107,-.0975
2020,5,31,35,-.579,-.619,-.199,-.133,.215,-.246,-.606,-.236,-.202,-.198
2020,5,31,36,-.491,-.663,-.149,-.277,.136,-.452,-.598,-.205,-.0827,-.11
2020,5,31,37,-.412,-.519,-.165,-.169,.0131,-.212,-.584,-.197,-.117,-.167
2020,5,31,38,-.249,-.503,-.01,-.016,.084,-.0993,-.446,-.0481,-.00981,.00601
2020,5,31,39,-.295,-.584,-.0306,.101,.146,-.152,-.521,-.187,.0165,-.0206
2020,5,31,40,-.209,-.641,-.0601,.0382,.0386,.0435,-.532,-.111,-.0162,-.0645
2020,5,31,41,-.539,-.61,-.195,-.262,.0937,-.31,-.631,-.241,-.175,-.183
2020,5,31,42,-.434,-.544,-.116,-.17,.175,-.295,-.556,-.15,-.0643,-.104
2020,5,31,44,-.6,-.715,-.227,-.214,-.0488,-.423,-.661,-.169,-.279,-.276
2020,5,31,45,-.245,-.569,-.0825,-.0499,.0473,-.0835,-.545,-.119,-.0528,-.082
2020,5,31,46,-.466,-.523,-.193,-.149,-.0313,-.238,-.595,-.178,-.337,-.171
2020,5,31,47,-.157,-.532,-.0147,.185,.0622,-.0687,-.512,-.148,.0536,-.0534
2020,5,31,48,-.34,-.599,-.131,-.18,.0227,-.166,-.566,-.172,-.0919,-.118
2020,5,31,49,-.411,-.533,-.118,-.205,.198,-.278,-.548,-.129,-.197,-.102
2020,5,31,50,-.521,-.769,-.0816,-.049,.162,-.628,-.538,-.0655,-.392,-.0624
2020,5,31,51,-.435,-.632,-.157,-.208,.0679,-.287,-.603,-.22,-.0125,-.135
2020,5,31,53,-.533,-.654,-.203,-.34,.0796,-.213,-.589,-.256,-.203,-.159
2020,5,31,54,-.23,-.521,.0417,.162,.129,-.148,-.46,-.099,.0778,.0187
2020,5,31,55,-.427,-.304,-.121,-.138,.0673,-.257,-.541,-.163,-.162,-.101
2020,5,31,56,-.327,-.402,-.0547,-.0461,.0775,-.0139,-.474,-.083,.142,-.0668
2020,6,7,1,-.249,-.343,-.00375,.0978,.105,-.115,-.475,-.124,.0491,-.0163
2020,6,7,2,-.387,-.192,-.105,-.105,.0364,-.364,-.427,.,-.0473,-.137
2020,6,7,4,-.433,-.343,-.102,-.195,.0566,-.112,-.503,-.109,-.124,-.092
2020,6,7,5,-.219,-.437,.0436,.0934,.16,.044,-.522,-.0419,.000503,.0792
2020,6,7,6,-.536,-.596,-.213,-.393,.11,-.237,-.58,-.229,-.187,-.189
2020,6,7,8,-.463,-.404,-.125,-.204,.074,-.175,-.561,-.135,-.0717,-.128
2020,6,7,9,-.496,-.532,-.129,-.0975,.132,-.126,-.621,-.141,-.0867,-.108
2020,6,7,10,-.511,-.507,-.122,-.218,.131,-.289,-.541,-.097,-.163,-.131
2020,6,7,11,-.666,-.507,-.281,-.298,.211,-.394,-.766,-.317,-.0583,-.25
2020,6,7,12,-.277,-.433,-.0605,-.0679,.0747,-.0709,-.494,-.101,-.0199,-.065
2020,6,7,13,-.302,-.348,-.0617,-.113,.127,-.151,-.539,-.103,.026,-.0696
2020,6,7,15,-.338,-.642,.00976,.0994,.236,.0103,-.436,-.0101,.0455,.0387
2020,6,7,16,-.218,-.378,.0196,.0000645,.12,.00139,-.336,-.0548,.0282,.0215
2020,6,7,17,-.396,-.577,-.0935,-.142,.128,-.24,-.503,-.162,-.0419,-.0616
2020,6,7,18,-.314,-.64,-.00563,-.0827,.105,-.327,-.488,.00324,.0608,-.0358
2020,6,7,19,-.492,-.277,-.129,-.181,-.106,-.23,-.543,-.138,-.087,-.129
2020,6,7,20,-.303,-.56,-.0384,.0147,.0899,-.0286,-.532,-.133,-.0707,.0152
2020,6,7,21,-.206,-.494,.0714,.166,.152,-.0548,-.403,.0122,.0796,.0722
2020,6,7,22,-.27,-.476,-.00484,.0422,.169,-.0178,-.372,-.0347,-.00549,-.00185
2020,6,7,23,-.294,-.411,.0228,.208,.0174,-.0559,-.445,-.0586,.0623,.0139
2020,6,7,24,-.452,-.603,-.133,-.219,.124,-.246,-.583,-.173,.00748,-.092
2020,6,7,25,-.448,-.502,-.11,-.108,.12,-.342,-.543,-.134,-.105,-.0611
2020,6,7,26,-.33,-.373,.0261,.0308,.174,-.257,-.45,-.0663,.0713,.0253
