year,month,day_endofweek,countyfips,merchants_all,revenue_all
2020,12,6,12015,-.076,.176
2020,12,6,12017,.0167,.45
2020,12,6,12019,.0495,.502
2020,12,6,12021,-.00171,-.23
2020,12,6,12023,-.0362,-.0743
2020,12,6,12031,.0235,.187
2020,12,6,12033,-.00306,.0299
2020,12,6,12035,-.091,.0566
2020,12,6,12053,-.00383,.179
2020,12,6,12055,-.065,-.542
2020,12,6,12057,8.46e-06,.0135
2020,12,6,12061,.0655,.0469
2020,12,6,12069,.0167,-.133
2020,12,6,12071,.0404,.0407
2020,12,6,12073,-.0376,-.154
2020,12,6,12081,-.0301,-.186
2020,12,6,12083,.106,.14
2020,12,6,12085,.0293,.234
2020,12,6,12086,.00264,-.19
2020,12,6,12087,-.107,-.379
2020,12,6,12091,.0746,.674
2020,12,6,12095,.0713,-.119
2020,12,6,12097,.0411,-.131
2020,12,6,12099,.0925,-.105
2020,12,6,12101,-.0253,.0191
2020,12,6,12103,.109,.129
2020,12,6,12105,.0312,.174
2020,12,6,12107,-.0797,.129
2020,12,6,12109,-.102,.345
2020,12,6,12111,.0582,-.21
2020,12,6,12113,.000876,.167
2020,12,6,12115,.0969,.00469
2020,12,6,12117,.0646,-.312
2020,12,6,12119,.27,-.27
2020,12,6,12127,.0136,-.116
2020,12,6,12131,.209,.459
2020,12,6,13009,.123,-.21
2020,12,6,13013,-.0333,-.0601
2020,12,6,13015,.113,-.303
2020,12,6,13021,-.0194,.168
2020,12,6,13031,-.0148,.084
2020,12,6,13039,.0122,.245
2020,12,6,13045,.101,-.234
2020,12,6,13051,.0669,.00404
2020,12,6,13057,.0331,.136
2020,12,6,13059,.107,.114
2020,12,6,13063,.101,-.172
2020,12,6,13067,-.0502,-.0681
2020,12,6,13073,.0134,-.219
2020,12,6,13077,-.00512,-.201
2020,12,6,13089,.108,.0293
2020,12,6,13095,.108,.479
2020,12,6,13097,.0249,-.131
2020,12,6,13113,-.0513,-.0281
2020,12,6,13117,.0157,-.451
2020,12,6,13121,.0248,-.229
2020,12,6,13129,.101,-.311
2020,12,6,13135,-.011,.0379
2020,12,6,13139,-.0789,-.0966
2020,12,6,13151,.0313,.0149
2020,12,6,13153,.04,.469
2020,12,6,13179,.0331,.189
2020,12,6,13185,-.023,.339
2020,12,6,13215,-.176,-.0299
2020,12,6,13217,-.0266,.0535
2020,12,6,13245,-.114,.329
2020,12,6,13247,-.105,.29
2020,12,6,13275,-.137,.0647
2020,12,6,13297,-.00473,.291
2020,12,6,13313,.0586,-.293
2020,12,6,15001,-.0242,-.288
2020,12,6,15003,-.0351,-.171
2020,12,6,15007,-.096,-.41
2020,12,6,15009,-.226,-.319
2020,12,6,16001,-.101,.151
2020,12,6,16005,.0472,.064
2020,12,6,16013,.0449,.0029
2020,12,6,16017,.0166,-.187
2020,12,6,16019,.0242,.0796
2020,12,6,16027,-.124,-.128
2020,12,6,16055,-.0837,.349
2020,12,6,16083,-.0457,-.188
2020,12,6,17019,-.28,-.567
2020,12,6,17029,-.289,-.587
2020,12,6,17031,-.141,-.0492
2020,12,6,17037,-.308,-.572
2020,12,6,17043,-.18,-.363
2020,12,6,17077,-.268,-.429
2020,12,6,17089,-.0765,-.343
2020,12,6,17097,-.191,-.246
2020,12,6,17099,-.179,-.341
2020,12,6,17111,-.168,-.574
2020,12,6,17113,-.108,-.375
2020,12,6,17119,-.172,-.532
2020,12,6,17143,-.195,-.0286
2020,12,6,17161,-.109,-.502
2020,12,6,17163,-.286,-.598
2020,12,6,17167,-.0828,-.00157
2020,12,6,17183,-.289,-.515
2020,12,6,17197,-.228,-.192
2020,12,6,17201,-.286,-.148
2020,12,6,18003,-.0354,-.262
2020,12,6,18011,-.0201,-.066
2020,12,6,18035,-.0537,.233
2020,12,6,18039,-.0357,.449
2020,12,6,18057,-.117,-.195
2020,12,6,18063,.101,-.0777
2020,12,6,18081,.0652,.21
2020,12,6,18089,-.00413,.134
2020,12,6,18091,.0626,.327
2020,12,6,18097,-.0147,.103
2020,12,6,18127,-.0198,-.145
2020,12,6,18141,-.0118,.186
2020,12,6,18157,.0611,.0447
2020,12,6,18163,-.0259,-.0215
2020,12,6,19013,-.182,.372
2020,12,6,19061,.0306,.298
2020,12,6,19113,-.0932,.261
2020,12,6,19153,.0656,-.234
2020,12,6,19155,.15,.159
2020,12,6,19163,.0681,-.0453
2020,12,6,19169,.0305,.364
2020,12,6,19193,-.0066,-.407
2020,12,6,20045,.152,-.458
2020,12,6,20091,.0544,-.0434
2020,12,6,20173,-.063,.113
2020,12,6,20177,-.0483,-.165
2020,12,6,20209,.0379,-.259
2020,12,6,21015,-.184,-.298
2020,12,6,21037,-.153,-.583
2020,12,6,21047,-.251,.0161
2020,12,6,21059,-.246,-.0792
2020,12,6,21067,-.11,.0254
2020,12,6,21111,-.0962,-.141
2020,12,6,21145,-.064,-.0357
2020,12,6,21195,-.175,-.041
2020,12,6,21199,-.039,.565
2020,12,6,21227,-.168,-.308
2020,12,6,22005,.0896,.0644
2020,12,6,22017,-.0872,.186
2020,12,6,22033,.0826,.233
2020,12,6,22051,-.0529,.0759
2020,12,6,22055,-.0266,.216
2020,12,6,22063,.235,.205
2020,12,6,22071,-.00555,-.29
2020,12,6,22073,.128,.404
2020,12,6,22079,-.0979,-.183
2020,12,6,22103,.0631,.0966
2020,12,6,22105,.174,.622
2020,12,6,22109,.000715,.544
2020,12,6,23001,-.0707,-.229
2020,12,6,23005,-.296,-.275
2020,12,6,23019,-.175,-.478
2020,12,6,24001,.0532,.524
2020,12,6,24003,-.0582,-.151
2020,12,6,24005,.072,.136
2020,12,6,24009,.15,.263
2020,12,6,24013,-.0106,.0344
2020,12,6,24017,-.101,.041
2020,12,6,24021,.0344,.0534
2020,12,6,24025,-.115,.143
2020,12,6,24027,-.0537,-.434
2020,12,6,24031,-.126,-.363
2020,12,6,24033,-.0857,-.39
2020,12,6,24043,.195,.123
2020,12,6,24510,-.011,-.199
2020,12,6,25001,-.129,.281
2020,12,6,25003,.0358,-.096
2020,12,6,25005,.0377,.00119
2020,12,6,25009,-.0698,-.0729
2020,12,6,25013,-.0156,-.209
2020,12,6,25015,.0571,-.248
2020,12,6,25017,-.0983,-.195
2020,12,6,25021,-.0619,-.236
2020,12,6,25023,-.0355,.0133
2020,12,6,25025,-.12,-.494
2020,12,6,25027,-.151,.0433
2020,12,6,26005,.13,.406
2020,12,6,26021,-.179,.0545
2020,12,6,26025,.0606,.143
2020,12,6,26045,.102,.502
2020,12,6,26049,-.0305,.176
2020,12,6,26055,.01,.114
2020,12,6,26065,-.0147,-.583
2020,12,6,26077,.185,.0812
2020,12,6,26081,.0547,-.246
2020,12,6,26099,.0873,.174
2020,12,6,26103,.212,-.212
2020,12,6,26121,.112,.404
2020,12,6,26125,-.0245,.0654
2020,12,6,26139,-.0309,.0518
2020,12,6,26145,-.172,.102
2020,12,6,26147,-.127,.219
2020,12,6,26161,-.158,-.399
2020,12,6,26163,.0764,.329
2020,12,6,27003,-.0582,.0318
2020,12,6,27005,-.139,-.369
2020,12,6,27007,.14,.608
2020,12,6,27013,-.22,-.325
2020,12,6,27019,-.175,-.456
2020,12,6,27025,-.0238,-.204
2020,12,6,27035,.136,.91
2020,12,6,27037,-.181,-.385
2020,12,6,27053,-.124,-.213
2020,12,6,27109,-.0478,-.0658
2020,12,6,27123,-.106,-.194
2020,12,6,27131,.0122,.249
2020,12,6,27137,-.104,.148
2020,12,6,27139,-.141,-.561
2020,12,6,27145,.0162,.322
2020,12,6,27163,-.169,-.457
2020,12,6,27171,-.0681,-.363
2020,12,6,28033,-.0818,.301
2020,12,6,28047,-.0377,.445
2020,12,6,28049,-.0473,-.0469
2020,12,6,28059,-.254,.469
2020,12,6,28089,.0189,.114
2020,12,6,28121,-.131,-.104
2020,12,6,29019,-.00711,-.00173
2020,12,6,29021,.216,.373
2020,12,6,29029,.167,.913
2020,12,6,29031,.105,.0472
2020,12,6,29037,-.075,.0514
2020,12,6,29047,-.0181,-.107
2020,12,6,29071,-.00212,.309
2020,12,6,29077,.129,-.108
2020,12,6,29095,.0346,-.202
2020,12,6,29097,.0661,.48
2020,12,6,29099,-.0173,-.2
2020,12,6,29145,.189,-.125
2020,12,6,29183,.145,.0476
2020,12,6,29189,-.00855,.00709
2020,12,6,29510,-.0523,-.261
2020,12,6,30029,-.0724,.3
2020,12,6,30049,-.0508,-.211
2020,12,6,30063,.0817,.596
2020,12,6,30111,-.15,-.129
2020,12,6,31019,-.0299,-.396
2020,12,6,31055,-.0289,-.0913
2020,12,6,31079,-.0828,-.164
2020,12,6,31109,.0125,.0242
2020,12,6,31119,-.0798,-.116
2020,12,6,31153,-.0657,-.401
2020,12,6,32003,-.0734,-.154
2020,12,6,32005,.0512,.195
2020,12,6,32031,-.222,-.215
2020,12,6,32510,-.0159,-.285
2020,12,6,33001,-.125,-.259
2020,12,6,33003,-.00781,.629
2020,12,6,33005,.0135,-.0738
2020,12,6,33009,-.254,.349
2020,12,6,33011,.0331,.0739
2020,12,6,33015,-.207,-.00763
2020,12,6,33017,.0287,-.0229
2020,12,6,34001,.0503,.542
2020,12,6,34003,.0437,-.0523
2020,12,6,34005,-.135,-.0267
2020,12,6,34007,-.00628,.0809
2020,12,6,34009,-.198,.754
2020,12,6,34011,-.168,.25
2020,12,6,34013,-.0365,-.154
2020,12,6,34015,-.00255,.493
2020,12,6,34017,-.121,-.186
2020,12,6,34019,.0572,-.056
2020,12,6,34021,-.128,-.0889
2020,12,6,34023,-.0114,-.116
2020,12,6,34025,.0112,.207
2020,12,6,34027,-.108,-.363
2020,12,6,34029,-.00517,.209
2020,12,6,34031,-.119,.347
2020,12,6,34035,-.0971,.12
2020,12,6,34037,.0646,.789
2020,12,6,34039,.00317,.0607
2020,12,6,35001,-.208,-.336
2020,12,6,35013,-.27,.161
2020,12,6,35045,-.149,.0753
2020,12,6,35049,-.302,-.385
2020,12,6,35055,-.349,-.403
2020,12,6,36001,-.0804,.0971
2020,12,6,36005,.0294,.235
2020,12,6,36007,.112,.0783
2020,12,6,36009,-.156,.175
2020,12,6,36011,-.195,1.06
2020,12,6,36013,.0623,-.0155
2020,12,6,36015,.05,.0248
2020,12,6,36017,.0906,-.0753
2020,12,6,36019,-.323,.178
2020,12,6,36023,-.102,.549
2020,12,6,36027,-.0349,-.284
2020,12,6,36029,-.0792,-.27
2020,12,6,36035,-.054,.193
2020,12,6,36039,-.216,-.124
2020,12,6,36043,.0634,-.148
2020,12,6,36045,-.112,.141
2020,12,6,36047,.0053,-.0933
2020,12,6,36051,-.302,-.535
2020,12,6,36053,.00739,.56
2020,12,6,36055,-.0988,-.354
2020,12,6,36059,-.0643,-.0253
2020,12,6,36061,-.0838,-.516
2020,12,6,36063,.15,.119
2020,12,6,36065,-.019,.138
2020,12,6,36067,.0553,.261
2020,12,6,36069,-.142,-.535
2020,12,6,36071,-.0514,-.256
2020,12,6,36075,-.204,.131
2020,12,6,36077,-.153,.715
2020,12,6,36079,-.0248,.316
2020,12,6,36081,-.000583,-.142
2020,12,6,36083,-.079,.162
2020,12,6,36085,.0713,.113
2020,12,6,36087,-.021,-.216
2020,12,6,36089,-.247,-.122
2020,12,6,36091,-.183,-.123
2020,12,6,36093,.0785,.425
2020,12,6,36101,-.157,-.674
2020,12,6,36103,-.0983,.0621
2020,12,6,36105,.243,1.41
2020,12,6,36109,-.0535,-.436
2020,12,6,36111,.122,.226
2020,12,6,36113,-.121,.676
2020,12,6,36119,-.00621,-.0553
2020,12,6,37001,-.168,-.36
2020,12,6,37019,-.00939,.059
2020,12,6,37021,-.0668,-.347
2020,12,6,37025,-.000598,-.0983
2020,12,6,37027,-.241,-.201
2020,12,6,37031,.155,.128
2020,12,6,37035,-.0812,-.402
2020,12,6,37037,-.209,-.338
2020,12,6,37045,-.036,.114
2020,12,6,37047,.137,.13
2020,12,6,37049,-.0728,-.0895
2020,12,6,37051,-.0195,.0398
2020,12,6,37055,.0327,.188
2020,12,6,37057,-.0339,-.209
2020,12,6,37059,.135,-.0992
2020,12,6,37061,.119,-.206
2020,12,6,37063,-.0845,-.372
2020,12,6,37067,-.0649,.06
2020,12,6,37071,.0676,-.223
2020,12,6,37081,.0251,-.125
2020,12,6,37085,.0282,-.508
2020,12,6,37087,-.0586,.234
2020,12,6,37089,.114,.478
2020,12,6,37097,-.033,.283
2020,12,6,37101,.0624,-.00857
2020,12,6,37105,-.164,-.0979
2020,12,6,37107,-.23,-.0889
2020,12,6,37109,-.0593,-.304
2020,12,6,37119,.0764,.0387
2020,12,6,37125,-.0603,-.158
2020,12,6,37127,.0148,.124
2020,12,6,37129,.0141,.314
2020,12,6,37133,.14,.548
2020,12,6,37135,-.106,-.167
2020,12,6,37139,-.0411,-.247
2020,12,6,37147,-.0378,-.0739
2020,12,6,37151,-.102,-.384
2020,12,6,37155,-.0442,.326
2020,12,6,37157,.00301,-.252
2020,12,6,37159,-.0817,-.219
2020,12,6,37161,.00128,.359
2020,12,6,37163,.21,.647
2020,12,6,37167,-.0446,.0356
2020,12,6,37169,.0615,.0462
2020,12,6,37179,.00135,-.174
2020,12,6,37183,-.0327,-.00321
2020,12,6,37189,-.252,-.582
2020,12,6,37191,-.0731,.095
2020,12,6,37193,.0746,.00131
2020,12,6,37195,.00723,.171
2020,12,6,38017,.0352,-.152
2020,12,6,38035,.117,-.107
2020,12,6,39003,.0194,.485
2020,12,6,39007,.00984,.356
2020,12,6,39009,.247,.0105
2020,12,6,39017,-.0156,-.146
2020,12,6,39025,.0879,.155
2020,12,6,39035,-.0378,.128
2020,12,6,39041,.0229,-.158
2020,12,6,39043,.288,.285
2020,12,6,39045,.115,-.233
2020,12,6,39049,.0167,-.143
2020,12,6,39055,-.0114,-.267
2020,12,6,39057,.0505,-.111
2020,12,6,39061,-.0191,-.0726
2020,12,6,39063,.137,.33
2020,12,6,39085,-.0612,.13
2020,12,6,39089,.0323,-.076
2020,12,6,39093,-.0254,-.335
2020,12,6,39095,-.0414,.0741
2020,12,6,39099,.113,.0343
2020,12,6,39103,-.000688,-.287
2020,12,6,39109,-.0881,-.0918
2020,12,6,39113,-.043,-.037
2020,12,6,39119,.0129,-.232
2020,12,6,39123,.08,-.114
2020,12,6,39133,.181,-.183
2020,12,6,39147,-.0585,.0779
2020,12,6,39151,.279,.371
2020,12,6,39153,.0705,.505
2020,12,6,39155,.102,.694
2020,12,6,39157,.212,.406
2020,12,6,39165,-.174,.0598
2020,12,6,39169,.271,.773
2020,12,6,39173,-.121,-.109
2020,12,6,40013,-.228,-.599
2020,12,6,40017,-.163,-.39
2020,12,6,40027,-.0941,-.0458
2020,12,6,40031,-.108,-.0266
2020,12,6,40109,.0541,-.0439
2020,12,6,40119,-.202,-.229
2020,12,6,40143,-.00598,-.311
2020,12,6,41005,-.184,.0925
2020,12,6,41007,-.0891,.303
2020,12,6,41011,-.19,.567
2020,12,6,41017,-.047,.471
2020,12,6,41019,-.00624,.307
2020,12,6,41029,-.0227,-.0166
2020,12,6,41033,-.0734,.463
2020,12,6,41035,.126,.757
2020,12,6,41039,-.0559,.0492
2020,12,6,41041,.0108,-.583
2020,12,6,41043,-.18,.654
2020,12,6,41047,-.142,-.164
2020,12,6,41051,-.201,-.21
2020,12,6,41059,.177,.509
2020,12,6,41067,-.0971,-.113
2020,12,6,42003,-.0706,-.272
2020,12,6,42007,.259,.23
2020,12,6,42011,-.215,-.0107
2020,12,6,42013,.0424,.209
2020,12,6,42015,.336,.222
2020,12,6,42017,-.0109,-.255
2020,12,6,42019,-.0561,-.216
2020,12,6,42021,-.0229,.141
2020,12,6,42027,.238,-.0582
2020,12,6,42029,-.0548,-.2
2020,12,6,42033,-.105,-.0066
2020,12,6,42041,-.115,-.0783
2020,12,6,42043,-.101,-.0524
2020,12,6,42045,.0163,-.128
2020,12,6,42049,-.094,-.291
2020,12,6,42051,-.105,.61
2020,12,6,42055,-.252,-.382
2020,12,6,42063,-.0438,-.241
2020,12,6,42065,-.159,.295
2020,12,6,42069,-.00231,.0701
2020,12,6,42071,.133,-.251
2020,12,6,42073,-.0138,.152
2020,12,6,42075,-.0844,-.353
2020,12,6,42077,-.0133,.109
2020,12,6,42079,.147,.547
2020,12,6,42085,.023,.259
2020,12,6,42089,-.0813,.612
2020,12,6,42091,-.000333,.0197
2020,12,6,42095,-.0257,.026
2020,12,6,42097,.206,.0184
2020,12,6,42101,-.0773,-.128
2020,12,6,42103,-.103,-.187
2020,12,6,42115,.049,.44
2020,12,6,42125,.00763,.102
2020,12,6,42129,-.0511,-.33
2020,12,6,42133,-.252,.15
2020,12,6,44003,-.0123,.00465
2020,12,6,44007,-.141,-.131
2020,12,6,44009,-.102,.119
2020,12,6,45003,.0456,-.243
2020,12,6,45007,.0655,-.152
2020,12,6,45015,.141,.0709
2020,12,6,45019,.0832,.218
2020,12,6,45035,.171,.219
2020,12,6,45041,.206,.155
2020,12,6,45043,-.107,.158
2020,12,6,45045,.0502,-.0772
2020,12,6,45051,.0974,.662
2020,12,6,45057,.0912,.421
2020,12,6,45063,-.109,-.18
2020,12,6,45077,.0853,.552
2020,12,6,45079,-.0948,-.154
2020,12,6,45083,-.0589,.0742
2020,12,6,45085,.015,.394
2020,12,6,45091,.0256,.144
2020,12,6,46099,-.122,.0669
2020,12,6,46103,.0522,.795
2020,12,6,47001,-.0919,.261
2020,12,6,47009,.197,.205
2020,12,6,47011,.117,-.18
2020,12,6,47037,-.0915,.0987
2020,12,6,47043,.0424,.561
2020,12,6,47065,.0152,.304
2020,12,6,47093,-.0457,-.00944
2020,12,6,47113,-.0325,.485
2020,12,6,47125,.19,.308
2020,12,6,47141,-.0631,.0292
2020,12,6,47149,.0389,.0813
2020,12,6,47155,.0193,.308
2020,12,6,47157,-.0529,.143
2020,12,6,47163,.147,.0111
2020,12,6,47165,.144,.338
2020,12,6,47179,-.0511,-.221
2020,12,6,47187,.0157,-.0262
2020,12,6,47189,-.0462,.0569
2020,12,6,48005,-.00183,.0591
2020,12,6,48013,.0131,-.329
2020,12,6,48021,-.0955,-.121
2020,12,6,48027,.128,-.00491
2020,12,6,48029,.00258,-.194
2020,12,6,48037,.0339,.335
2020,12,6,48039,-.0187,-.34
2020,12,6,48041,-.0123,-.117
2020,12,6,48061,.0451,.159
2020,12,6,48085,-.0489,-.363
2020,12,6,48091,.0543,-.0174
2020,12,6,48113,-.0117,-.194
2020,12,6,48121,.0275,-.0889
2020,12,6,48135,-.102,-.327
2020,12,6,48139,.022,.0946
2020,12,6,48141,-.0819,-.178
2020,12,6,48157,-.0633,-.291
2020,12,6,48167,.0372,-.134
2020,12,6,48171,.0955,.0666
2020,12,6,48181,-.207,-.204
2020,12,6,48183,.0702,-.142
2020,12,6,48187,.0637,-.0553
2020,12,6,48201,.0234,-.114
2020,12,6,48209,-.149,-.0949
2020,12,6,48215,-.0254,-.0462
2020,12,6,48221,.0448,-.0149
2020,12,6,48231,-.199,-.0344
2020,12,6,48245,-.141,-.306
2020,12,6,48251,-.0145,-.0781
2020,12,6,48257,.0925,.444
2020,12,6,48265,-.0283,-.808
2020,12,6,48277,-.207,-.636
2020,12,6,48291,-.0848,-.208
2020,12,6,48303,-.0938,-.0827
2020,12,6,48309,.119,.187
2020,12,6,48321,-.206,-.49
2020,12,6,48329,-.0189,-.324
2020,12,6,48339,-.00174,-.0914
2020,12,6,48347,.0534,.0182
2020,12,6,48349,-.152,-.403
2020,12,6,48355,.0466,.123
2020,12,6,48367,.0504,-.101
2020,12,6,48375,-.198,-.14
2020,12,6,48381,-.043,-.137
2020,12,6,48397,-.0133,.297
2020,12,6,48409,.00281,-.151
2020,12,6,48423,.00484,.242
2020,12,6,48439,-.0161,-.0252
2020,12,6,48451,-.0816,-.155
2020,12,6,48453,.00897,-.211
2020,12,6,48467,-.0257,.269
2020,12,6,48469,-.0904,.112
2020,12,6,48471,-.114,.138
2020,12,6,48479,.000121,-.108
2020,12,6,48481,-.285,-.522
2020,12,6,48485,-.103,-.0483
2020,12,6,48491,.0235,-.191
2020,12,6,49005,.211,.148
2020,12,6,49011,.0412,-.349
2020,12,6,49035,-.0107,-.112
2020,12,6,49043,-.0251,.0852
2020,12,6,49045,-.416,-.556
2020,12,6,49049,.104,.243
2020,12,6,49057,.0542,.025
2020,12,6,50003,-.17,-.342
2020,12,6,50021,-.18,.808
2020,12,6,50025,-.212,-.337
2020,12,6,51003,.00456,-.282
2020,12,6,51013,-.272,-.676
2020,12,6,51015,-.185,-.218
2020,12,6,51019,-.179,-.398
2020,12,6,51041,.0715,-.346
2020,12,6,51047,.175,1.16
2020,12,6,51059,-.191,-.328
2020,12,6,51061,.0202,-.378
2020,12,6,51069,.036,-.39
2020,12,6,51085,-.182,-.379
2020,12,6,51087,-.0225,-.478
2020,12,6,51095,.00583,-.122
2020,12,6,51107,-.268,-.102
2020,12,6,51121,-.262,-.491
2020,12,6,51143,-.0226,-.0604
2020,12,6,51153,-.15,-.423
2020,12,6,51161,-.157,-.108
2020,12,6,51177,-.0119,-.123
2020,12,6,51179,.0506,.46
2020,12,6,51199,-.05,.598
2020,12,6,51510,-.249,-.222
2020,12,6,51550,-.0472,-.137
2020,12,6,51570,.0448,-.0772
2020,12,6,51630,.02,-.133
2020,12,6,51650,.0215,.693
2020,12,6,51660,-.0214,-.3
2020,12,6,51680,-.0945,-.158
2020,12,6,51683,-.102,.278
2020,12,6,51700,.00903,.406
2020,12,6,51710,.0301,.169
2020,12,6,51740,-.0959,.559
2020,12,6,51760,.14,.122
2020,12,6,51770,-.0217,.0102
2020,12,6,51775,.144,.239
2020,12,6,51800,.0355,-.303
2020,12,6,51810,-.0939,-.108
2020,12,6,51840,-.0761,-.231
2020,12,6,53005,-.0559,.26
2020,12,6,53007,-.141,.421
2020,12,6,53015,-.174,.149
2020,12,6,53021,.119,-.175
2020,12,6,53025,.0902,1.33
2020,12,6,53033,-.137,-.258
2020,12,6,53035,-.153,.0886
2020,12,6,53041,.00311,.43
2020,12,6,53047,-.138,.0115
2020,12,6,53053,-.0848,-.272
2020,12,6,53057,-.0585,-.0111
2020,12,6,53061,-.0781,-.0234
2020,12,6,53063,-.0559,-.158
2020,12,6,53067,-.121,-.176
2020,12,6,53073,.00615,-.203
2020,12,6,54003,-.0584,-.287
2020,12,6,54011,.0383,.0208
2020,12,6,54033,-.0152,-.438
2020,12,6,54039,-.0235,-.348
2020,12,6,54055,.198,.18
2020,12,6,54061,.036,-.301
2020,12,6,54081,.0784,-.224
2020,12,6,54107,-.0342,.0125
2020,12,6,55009,-.00959,-.408
2020,12,6,55021,.207,.176
2020,12,6,55025,-.162,-.0518
2020,12,6,55031,.0867,.277
2020,12,6,55035,.0265,-.152
2020,12,6,55039,.255,.0679
2020,12,6,55055,-.0152,.222
2020,12,6,55059,-.0888,.0556
2020,12,6,55063,-.0624,-.303
2020,12,6,55071,-.0157,-.262
2020,12,6,55073,-.308,-.266
2020,12,6,55079,-.00194,-.0913
2020,12,6,55085,-.0137,.806
2020,12,6,55087,.0244,-.244
2020,12,6,55089,.107,.284
2020,12,6,55095,.0267,-.203
2020,12,6,55097,.0396,-.223
2020,12,6,55101,-.298,-.324
2020,12,6,55105,-.183,-.153
2020,12,6,55109,-.0416,.729
2020,12,6,55111,-.0711,.299
2020,12,6,55117,.0209,.225
2020,12,6,55127,-.0193,-.348
2020,12,6,55131,.117,-.454
2020,12,6,55133,-.0301,-.0784
2020,12,6,55139,-.035,-.615
2020,12,6,56005,-.349,-.345
2020,12,6,56021,-.115,-.371
2020,12,6,56025,-.187,.109
2020,12,13,1003,-.0448,.255
2020,12,13,1031,-.0716,-.137
2020,12,13,1043,.0638,-.24
2020,12,13,1055,-.00647,-.403
2020,12,13,1069,-.0395,-.243
2020,12,13,1073,.0248,-.07
2020,12,13,1077,.142,.0454
2020,12,13,1081,.171,-.0114
2020,12,13,1089,.0624,-.046
2020,12,13,1095,-.0927,-.298
2020,12,13,1097,.0107,.0749
2020,12,13,1101,-.0691,.00247
2020,12,13,1115,-.0676,-.145
2020,12,13,1117,-.0029,-.451
2020,12,13,1125,.0104,-.0355
2020,12,13,2020,.00304,.115
2020,12,13,2090,.114,-.452
2020,12,13,4005,-.0213,.245
2020,12,13,4013,.039,-.0975
2020,12,13,4015,-.0948,.367
2020,12,13,4017,-.124,.0586
2020,12,13,4019,-.0736,-.185
2020,12,13,4021,.202,-.0318
2020,12,13,4025,.0715,.0626
2020,12,13,5007,.107,.152
2020,12,13,5031,-.00862,.197
2020,12,13,5045,-.0809,-.24
2020,12,13,5051,.128,-.378
2020,12,13,5143,.0283,-.0844
2020,12,13,6001,-.118,-.417
2020,12,13,6007,-.188,-.304
2020,12,13,6013,-.0592,-.369
2020,12,13,6017,-.0452,-.241
2020,12,13,6019,-.0326,-.253
2020,12,13,6023,-.267,-.363
2020,12,13,6029,-.15,-.302
2020,12,13,6037,-.0769,-.356
2020,12,13,6039,-.165,-.312
2020,12,13,6041,-.103,-.6
2020,12,13,6045,-.146,.149
2020,12,13,6047,-.0894,-.613
2020,12,13,6053,-.113,-.415
2020,12,13,6059,-.0784,-.289
2020,12,13,6061,-.0872,-.418
2020,12,13,6065,-.0905,-.321
2020,12,13,6067,-.0928,-.0208
2020,12,13,6069,-.393,-.855
2020,12,13,6071,-.0213,-.106
2020,12,13,6073,-.132,-.329
2020,12,13,6075,-.231,-.713
2020,12,13,6077,-.187,-.581
2020,12,13,6081,-.121,-.59
2020,12,13,6083,-.129,-.3
2020,12,13,6085,-.108,-.468
2020,12,13,6087,-.0928,-.0766
2020,12,13,6089,-.274,-.569
2020,12,13,6095,-.136,-.333
2020,12,13,6099,-.126,-.195
2020,12,13,6101,-.207,-.589
2020,12,13,6107,-.017,-.691
2020,12,13,6111,-.0771,-.427
2020,12,13,6113,-.145,-.191
2020,12,13,8001,.0505,.451
2020,12,13,8005,-.00882,.0815
2020,12,13,8013,-.0874,-.187
2020,12,13,8014,-.00267,-.439
2020,12,13,8031,.0351,-.172
2020,12,13,8035,-.001,-.425
2020,12,13,8037,.205,.333
2020,12,13,8041,-.00105,.122
2020,12,13,8045,.0726,.393
2020,12,13,8049,-.0734,.0558
2020,12,13,8059,.0475,-.0718
2020,12,13,8077,-.0654,.144
2020,12,13,8101,-.0462,-.114
2020,12,13,8107,-.0361,-.417
2020,12,13,8117,-.246,-.408
2020,12,13,8123,-.0292,-.205
2020,12,13,9001,.0246,-.0096
2020,12,13,9003,-.0993,.0636
2020,12,13,9005,-.0463,.235
2020,12,13,9007,-.113,.188
2020,12,13,9009,.0499,-.0872
2020,12,13,9011,-.159,.164
2020,12,13,9013,-.132,-.176
2020,12,13,9015,.265,.435
2020,12,13,10001,-.0482,-.0675
2020,12,13,10003,-.122,-.542
2020,12,13,11001,-.324,-.624
2020,12,13,12001,-.00529,-.264
2020,12,13,12009,.0767,-.164
2020,12,13,12011,-.0232,-.146
2020,12,13,12015,-.0538,.146
2020,12,13,12017,.0403,.373
2020,12,13,12019,.0425,.491
2020,12,13,12021,-.00154,-.181
2020,12,13,12023,-.0914,-.0617
2020,12,13,12031,.00729,.113
2020,12,13,12033,-.00328,.0443
2020,12,13,12035,-.105,-.0729
2020,12,13,12053,.0542,.68
2020,12,13,12055,-.065,-.505
2020,12,13,12057,-.0415,-.139
2020,12,13,12061,.117,.0398
2020,12,13,12069,-.00667,-.0935
2020,12,13,12071,.0522,.00926
2020,12,13,12073,-.0372,-.209
2020,12,13,12081,-.0325,-.207
2020,12,13,12083,.1,.0239
2020,12,13,12085,.0783,.315
2020,12,13,12086,-.00035,-.288
2020,12,13,12087,-.131,-.363
2020,12,13,12091,.113,.596
2020,12,13,12095,.0733,-.145
2020,12,13,12097,.00291,-.189
2020,12,13,12099,.0746,-.203
