year,month,day_endofweek,cityid,merchants_all,revenue_all
2020,4,19,46,-.315,-.479
2020,4,19,47,-.262,-.23
2020,4,19,48,-.381,-.577
2020,4,19,49,-.229,-.272
2020,4,19,50,-.184,-.231
2020,4,19,51,-.257,-.377
2020,4,19,52,-.307,-.361
2020,4,19,53,-.261,-.174
2020,4,26,1,-.295,-.472
2020,4,26,2,-.388,-.638
2020,4,26,3,-.3,-.445
2020,4,26,4,-.236,-.329
2020,4,26,5,-.212,-.27
2020,4,26,6,-.25,-.387
2020,4,26,7,-.222,-.344
2020,4,26,8,-.337,-.446
2020,4,26,9,-.327,-.526
2020,4,26,10,-.222,-.236
2020,4,26,11,-.247,-.274
2020,4,26,12,-.328,-.532
2020,4,26,13,-.365,-.446
2020,4,26,14,-.388,-.603
2020,4,26,15,-.268,-.342
2020,4,26,16,-.243,-.441
2020,4,26,17,-.359,-.594
2020,4,26,18,-.233,-.283
2020,4,26,19,-.239,-.295
2020,4,26,20,-.215,-.285
2020,4,26,21,-.444,-.624
2020,4,26,22,-.195,-.28
2020,4,26,23,-.36,-.499
2020,4,26,24,-.41,-.457
2020,4,26,25,-.378,-.648
2020,4,26,26,-.237,-.288
2020,4,26,27,-.31,-.478
2020,4,26,28,-.272,-.429
2020,4,26,29,-.371,-.634
2020,4,26,30,-.31,-.497
2020,4,26,31,-.357,-.529
2020,4,26,32,-.279,-.397
2020,4,26,33,-.289,-.249
2020,4,26,34,-.22,-.311
2020,4,26,35,-.265,-.432
2020,4,26,36,-.248,-.477
2020,4,26,37,-.243,-.448
2020,4,26,38,-.313,-.479
2020,4,26,39,-.224,-.417
2020,4,26,40,-.2,-.33
2020,4,26,41,-.31,-.475
2020,4,26,42,-.273,-.307
2020,4,26,43,-.213,-.359
2020,4,26,44,-.466,-.674
2020,4,26,45,-.256,-.283
2020,4,26,46,-.315,-.425
2020,4,26,47,-.259,-.289
2020,4,26,48,-.405,-.587
2020,4,26,49,-.222,-.339
2020,4,26,50,-.182,-.22
2020,4,26,51,-.219,-.388
2020,4,26,52,-.26,-.329
2020,4,26,53,-.243,-.137
2020,5,3,1,-.264,-.456
2020,5,3,2,-.363,-.641
2020,5,3,3,-.27,-.412
2020,5,3,4,-.202,-.3
2020,5,3,5,-.181,-.247
2020,5,3,6,-.221,-.371
2020,5,3,7,-.193,-.265
2020,5,3,8,-.304,-.403
2020,5,3,9,-.316,-.522
2020,5,3,10,-.181,-.189
2020,5,3,11,-.215,-.266
2020,5,3,12,-.31,-.503
2020,5,3,13,-.286,-.363
2020,5,3,14,-.35,-.55
2020,5,3,15,-.238,-.314
2020,5,3,16,-.202,-.364
2020,5,3,17,-.323,-.533
2020,5,3,18,-.23,-.287
2020,5,3,19,-.227,-.22
2020,5,3,20,-.22,-.301
2020,5,3,21,-.44,-.632
2020,5,3,22,-.174,-.238
2020,5,3,23,-.352,-.477
2020,5,3,24,-.39,-.458
2020,5,3,25,-.368,-.636
2020,5,3,26,-.118,-.111
2020,5,3,27,-.254,-.385
2020,5,3,28,-.238,-.43
2020,5,3,29,-.365,-.626
2020,5,3,30,-.27,-.448
2020,5,3,31,-.33,-.487
2020,5,3,32,-.25,-.34
2020,5,3,33,-.271,-.259
2020,5,3,34,-.202,-.221
2020,5,3,35,-.235,-.249
2020,5,3,36,-.208,-.433
2020,5,3,37,-.22,-.387
2020,5,3,38,-.283,-.467
2020,5,3,39,-.211,-.353
2020,5,3,40,-.155,-.312
2020,5,3,41,-.289,-.367
2020,5,3,42,-.258,-.349
2020,5,3,43,-.187,-.336
2020,5,3,44,-.43,-.642
2020,5,3,45,-.248,-.267
2020,5,3,46,-.288,-.315
2020,5,3,47,-.233,-.243
2020,5,3,48,-.356,-.564
2020,5,3,49,-.21,-.216
2020,5,3,50,-.116,-.178
2020,5,3,51,-.246,-.427
2020,5,3,52,-.16,-.257
2020,5,3,53,-.148,-.182
2020,5,10,1,-.247,-.394
2020,5,10,2,-.329,-.606
2020,5,10,3,-.267,-.4
2020,5,10,4,-.127,-.13
2020,5,10,5,-.14,-.167
2020,5,10,6,-.2,-.256
2020,5,10,7,-.14,-.145
2020,5,10,8,-.23,-.313
2020,5,10,9,-.304,-.432
2020,5,10,10,-.135,-.085
2020,5,10,11,-.157,-.138
2020,5,10,12,-.307,-.492
2020,5,10,13,-.266,-.243
2020,5,10,14,-.342,-.478
2020,5,10,15,-.184,-.251
2020,5,10,16,-.151,-.318
2020,5,10,17,-.205,-.342
2020,5,10,18,-.193,-.213
2020,5,10,19,-.174,-.191
2020,5,10,20,-.164,-.12
2020,5,10,21,-.396,-.565
2020,5,10,22,-.132,-.152
2020,5,10,23,-.345,-.498
2020,5,10,24,-.389,-.384
2020,5,10,25,-.362,-.525
2020,5,10,26,-.12,-.0351
2020,5,10,27,-.235,-.347
2020,5,10,28,-.2,-.298
2020,5,10,29,-.361,-.573
2020,5,10,30,-.227,-.366
2020,5,10,31,-.298,-.389
2020,5,10,32,-.249,-.318
2020,5,10,33,-.214,-.217
2020,5,10,34,-.183,-.149
2020,5,10,35,-.211,-.293
2020,5,10,36,-.157,-.334
2020,5,10,37,-.222,-.398
2020,5,10,38,-.254,-.406
2020,5,10,39,-.174,-.316
2020,5,10,40,-.109,-.173
2020,5,10,41,-.267,-.312
2020,5,10,42,-.233,-.281
2020,5,10,43,-.137,-.181
2020,5,10,44,-.422,-.606
2020,5,10,45,-.206,-.133
2020,5,10,46,-.246,-.238
2020,5,10,47,-.205,-.12
2020,5,10,48,-.346,-.478
2020,5,10,49,-.169,-.2
2020,5,10,50,-.0857,-.0904
2020,5,10,51,-.196,-.349
2020,5,10,52,-.133,-.14
2020,5,10,53,-.141,.0424
2020,5,17,1,-.241,-.369
2020,5,17,2,-.312,-.626
2020,5,17,3,-.255,-.402
2020,5,17,4,-.114,-.171
2020,5,17,5,-.109,-.124
2020,5,17,6,-.205,-.217
2020,5,17,7,-.111,-.13
2020,5,17,8,-.196,-.321
2020,5,17,9,-.284,-.482
2020,5,17,10,-.0989,-.106
2020,5,17,11,-.135,-.148
2020,5,17,12,-.291,-.463
2020,5,17,13,-.241,-.138
2020,5,17,14,-.314,-.5
2020,5,17,15,-.114,-.175
2020,5,17,16,-.132,-.272
2020,5,17,17,-.185,-.25
2020,5,17,18,-.152,-.197
2020,5,17,19,-.0985,-.0818
2020,5,17,20,-.123,-.173
2020,5,17,21,-.384,-.571
2020,5,17,22,-.118,-.135
2020,5,17,23,-.334,-.516
2020,5,17,24,-.363,-.362
2020,5,17,25,-.342,-.619
2020,5,17,26,-.0883,-.0946
2020,5,17,27,-.224,-.336
2020,5,17,28,-.157,-.227
2020,5,17,29,-.382,-.617
2020,5,17,30,-.194,-.292
2020,5,17,31,-.271,-.442
2020,5,17,32,-.217,-.255
2020,5,17,33,-.174,-.0864
2020,5,17,34,-.168,-.118
2020,5,17,35,-.205,-.267
2020,5,17,36,-.128,-.266
2020,5,17,37,-.126,-.344
2020,5,17,38,-.233,-.397
2020,5,17,39,-.162,-.237
2020,5,17,40,-.124,-.155
2020,5,17,41,-.282,-.332
2020,5,17,42,-.241,-.26
2020,5,17,43,-.0827,-.103
2020,5,17,44,-.359,-.627
2020,5,17,45,-.18,-.137
2020,5,17,46,-.166,-.235
2020,5,17,47,-.235,-.0896
2020,5,17,48,-.307,-.52
2020,5,17,49,-.116,-.102
2020,5,17,50,-.0715,-.111
2020,5,17,51,-.125,-.323
2020,5,17,52,-.11,-.148
2020,5,17,53,-.149,-.0439
2020,5,24,1,-.215,-.329
2020,5,24,2,-.285,-.575
2020,5,24,3,-.243,-.376
2020,5,24,4,-.0796,-.0794
2020,5,24,5,-.0838,-.0753
2020,5,24,6,-.192,-.17
2020,5,24,7,-.0903,-.114
2020,5,24,8,-.204,-.246
2020,5,24,9,-.27,-.454
2020,5,24,10,-.0854,-.0535
2020,5,24,11,-.09,-.0918
2020,5,24,12,-.277,-.475
2020,5,24,13,-.241,-.0445
2020,5,24,14,-.324,-.489
2020,5,24,15,-.092,-.0992
2020,5,24,16,-.0893,-.222
2020,5,24,17,-.123,-.19
2020,5,24,18,-.131,-.116
2020,5,24,19,-.0824,-.038
2020,5,24,20,-.0942,-.0424
2020,5,24,21,-.364,-.568
2020,5,24,22,-.109,-.0391
2020,5,24,23,-.295,-.498
2020,5,24,24,-.338,-.325
2020,5,24,25,-.326,-.565
2020,5,24,26,-.055,.112
2020,5,24,27,-.186,-.228
2020,5,24,28,-.114,-.242
2020,5,24,29,-.368,-.611
2020,5,24,30,-.177,-.228
2020,5,24,31,-.199,-.281
2020,5,24,32,-.197,-.169
2020,5,24,33,-.175,-.0119
2020,5,24,34,-.144,-.066
2020,5,24,35,-.179,-.19
2020,5,24,36,-.112,-.212
2020,5,24,37,-.0944,-.125
2020,5,24,38,-.148,-.288
2020,5,24,39,-.119,-.234
2020,5,24,40,-.0795,.0462
2020,5,24,41,-.262,-.29
2020,5,24,42,-.2,-.191
2020,5,24,43,-.0641,-.113
2020,5,24,44,-.265,-.501
2020,5,24,45,-.147,-.0247
2020,5,24,46,-.141,-.0845
2020,5,24,47,-.21,-.0505
2020,5,24,48,-.291,-.422
2020,5,24,49,-.106,.01
2020,5,24,50,-.0689,-.0995
2020,5,24,51,-.126,-.213
2020,5,24,52,-.091,-.0631
2020,5,24,53,-.101,.132
2020,5,31,1,-.196,-.284
2020,5,31,2,-.256,-.538
2020,5,31,3,-.223,-.341
2020,5,31,4,-.0301,.0108
2020,5,31,5,-.0473,-.014
2020,5,31,6,-.181,-.123
2020,5,31,7,-.0467,-.000308
2020,5,31,8,-.162,-.153
2020,5,31,9,-.264,-.411
2020,5,31,10,-.0456,.0475
2020,5,31,11,-.0431,-.0379
2020,5,31,12,-.263,-.425
2020,5,31,13,-.204,.0297
2020,5,31,14,-.3,-.421
2020,5,31,15,-.0552,.0325
2020,5,31,16,-.0572,-.156
2020,5,31,17,-.067,-.0745
2020,5,31,18,-.09,.0704
2020,5,31,19,-.0234,.0571
2020,5,31,20,-.0491,.124
2020,5,31,21,-.341,-.53
2020,5,31,22,-.0827,.00397
2020,5,31,23,-.27,-.463
2020,5,31,24,-.323,-.291
2020,5,31,25,-.312,-.557
2020,5,31,26,.0111,.173
2020,5,31,27,-.128,-.0941
2020,5,31,28,-.0831,-.234
2020,5,31,29,-.374,-.546
2020,5,31,30,-.132,-.133
2020,5,31,31,-.161,-.194
2020,5,31,32,-.173,-.0792
2020,5,31,33,-.12,.127
2020,5,31,34,-.131,-.0499
2020,5,31,35,-.166,-.207
2020,5,31,36,-.0595,-.127
2020,5,31,37,-.069,-.0623
2020,5,31,38,-.087,-.205
2020,5,31,39,-.0982,-.216
2020,5,31,40,-.0382,.165
2020,5,31,41,-.26,-.25
2020,5,31,42,-.179,-.136
2020,5,31,43,-.0225,-.0239
2020,5,31,44,-.215,-.401
2020,5,31,45,-.102,.0689
2020,5,31,46,-.0908,.0823
2020,5,31,47,-.195,-.0154
2020,5,31,48,-.27,-.344
2020,5,31,49,-.0677,-.00186
2020,5,31,50,-.04,-.0489
2020,5,31,51,-.102,-.128
2020,5,31,52,-.0358,-.0782
2020,5,31,53,-.0658,.217
2020,6,7,1,-.184,-.299
2020,6,7,2,-.226,-.548
2020,6,7,3,-.218,-.378
2020,6,7,4,.0102,.0106
2020,6,7,5,-.0233,-.0253
2020,6,7,6,-.174,-.102
2020,6,7,7,-.0156,-.0669
2020,6,7,8,-.132,-.155
2020,6,7,9,-.253,-.439
2020,6,7,10,-.00977,.0142
2020,6,7,11,-.00571,-.0365
2020,6,7,12,-.253,-.43
2020,6,7,13,-.176,.0334
2020,6,7,14,-.287,-.457
2020,6,7,15,-.0185,-.007
2020,6,7,16,-.0112,-.157
2020,6,7,17,-.00933,.0103
2020,6,7,18,-.0743,.0522
2020,6,7,19,.0161,.0185
2020,6,7,20,-.0255,.192
2020,6,7,21,-.32,-.519
2020,6,7,22,-.0679,.00985
2020,6,7,23,-.245,-.456
2020,6,7,24,-.312,-.293
2020,6,7,25,-.288,-.52
2020,6,7,26,.0346,.154
2020,6,7,27,-.102,-.154
2020,6,7,28,-.0533,-.167
2020,6,7,29,-.371,-.602
2020,6,7,30,-.105,-.0908
2020,6,7,31,-.128,-.215
2020,6,7,32,-.179,-.111
2020,6,7,33,-.111,.0746
2020,6,7,34,-.123,-.0437
2020,6,7,35,-.156,-.177
2020,6,7,36,-.0403,-.114
2020,6,7,37,-.0454,-.0306
2020,6,7,38,-.058,-.207
2020,6,7,39,-.0846,-.207
2020,6,7,40,-.0249,.229
2020,6,7,41,-.256,-.2
2020,6,7,42,-.165,-.157
2020,6,7,43,-.00818,-.00916
2020,6,7,44,-.17,-.347
2020,6,7,45,-.103,.0628
2020,6,7,46,-.0586,.0778
2020,6,7,47,-.181,.00237
2020,6,7,48,-.236,-.34
2020,6,7,49,-.0399,.0942
2020,6,7,50,-.00907,-.0863
2020,6,7,51,-.0921,-.136
2020,6,7,52,-.00394,-.0886
2020,6,7,53,-.0369,.113
2020,6,14,1,-.159,-.293
2020,6,14,2,-.203,-.555
2020,6,14,3,-.189,-.366
2020,6,14,4,.0131,-.0533
2020,6,14,5,-.00819,-.0408
2020,6,14,6,-.162,-.118
2020,6,14,7,-.000494,-.0261
2020,6,14,8,-.115,-.164
2020,6,14,9,-.204,-.418
2020,6,14,10,-.00986,.0114
2020,6,14,11,-.00573,-.104
2020,6,14,12,-.24,-.367
2020,6,14,13,-.136,.12
2020,6,14,14,-.239,-.355
2020,6,14,15,-.0162,.000735
2020,6,14,16,-.00393,-.152
2020,6,14,17,-.00812,.0202
2020,6,14,18,-.0537,.0535
2020,6,14,19,.0101,.0429
2020,6,14,20,-.0487,.115
2020,6,14,21,-.321,-.504
2020,6,14,22,-.0676,-.0119
2020,6,14,23,-.222,-.501
2020,6,14,24,-.301,-.292
2020,6,14,25,-.263,-.502
2020,6,14,26,.0238,.115
2020,6,14,27,-.097,-.178
2020,6,14,28,-.0169,-.231
2020,6,14,29,-.373,-.586
2020,6,14,30,-.115,-.0653
2020,6,14,31,-.0888,-.199
2020,6,14,32,-.164,-.239
2020,6,14,33,-.129,-.00308
2020,6,14,34,-.123,-.0697
2020,6,14,35,-.119,-.261
2020,6,14,36,-.0137,-.17
2020,6,14,37,-.0254,-.103
2020,6,14,38,-.0269,-.213
2020,6,14,39,-.0641,-.199
2020,6,14,40,-.018,.142
2020,6,14,41,-.234,-.183
2020,6,14,42,-.148,-.206
2020,6,14,43,-.00935,-.024
2020,6,14,44,-.127,-.322
2020,6,14,45,-.118,-.082
2020,6,14,46,-.041,.125
2020,6,14,47,-.18,-.0596
2020,6,14,48,-.237,-.312
2020,6,14,49,-.0626,-.0089
2020,6,14,50,-.00107,-.0967
2020,6,14,51,-.101,-.0869
2020,6,14,52,.00444,-.0373
2020,6,14,53,-.0378,.0407
2020,6,21,1,-.136,-.19
2020,6,21,2,-.174,-.474
2020,6,21,3,-.165,-.267
2020,6,21,4,.0177,.0323
2020,6,21,5,-.0149,.0122
2020,6,21,6,-.13,-.0687
2020,6,21,7,-.00368,-.0339
2020,6,21,8,-.113,-.0993
2020,6,21,9,-.196,-.364
2020,6,21,10,-.0111,.0763
2020,6,21,11,.000547,-.0633
2020,6,21,12,-.216,-.321
2020,6,21,13,-.0693,.425
2020,6,21,14,-.207,-.275
2020,6,21,15,.022,.0771
2020,6,21,16,.00356,-.144
2020,6,21,17,-.00163,.142
2020,6,21,18,-.0353,.137
2020,6,21,19,.0101,.0995
2020,6,21,20,-.031,.226
2020,6,21,21,-.297,-.496
2020,6,21,22,-.0882,.0313
2020,6,21,23,-.197,-.389
2020,6,21,24,-.241,-.211
2020,6,21,25,-.25,-.473
2020,6,21,26,.0497,.28
2020,6,21,27,-.0838,-.103
2020,6,21,28,-.023,-.191
2020,6,21,29,-.36,-.535
2020,6,21,30,-.0951,.0587
2020,6,21,31,-.0976,-.116
2020,6,21,32,-.145,-.114
2020,6,21,33,-.111,.0603
2020,6,21,34,-.0954,-.035
2020,6,21,35,-.0949,-.216
2020,6,21,36,-.0125,-.0333
2020,6,21,37,-.0143,-.0401
2020,6,21,38,-.0251,-.112
2020,6,21,39,-.0486,-.147
2020,6,21,40,-.0256,.248
2020,6,21,41,-.212,-.185
2020,6,21,42,-.126,-.112
2020,6,21,43,.0155,.000586
2020,6,21,44,-.0804,-.174
2020,6,21,45,-.0915,.078
2020,6,21,46,-.0213,.188
2020,6,21,47,-.15,.0255
2020,6,21,48,-.221,-.283
2020,6,21,49,-.0398,.113
2020,6,21,50,-.00261,-.0422
2020,6,21,51,-.0817,-.088
2020,6,21,52,.057,.000991
2020,6,21,53,-.0317,.0877
2020,6,28,1,-.124,-.19
2020,6,28,2,-.132,-.388
2020,6,28,3,-.159,-.276
2020,6,28,4,.0149,-.06
2020,6,28,5,.0123,.00764
2020,6,28,6,-.124,-.0982
2020,6,28,7,.000759,-.0728
2020,6,28,8,-.109,-.124
2020,6,28,9,-.17,-.351
2020,6,28,10,-.00181,-.0399
2020,6,28,11,-.00386,-.14
2020,6,28,12,-.194,-.347
2020,6,28,13,-.0769,.446
2020,6,28,14,-.171,-.259
2020,6,28,15,-.00711,.0122
2020,6,28,16,-.0144,-.23
2020,6,28,17,-.0049,.04
2020,6,28,18,-.0212,.145
2020,6,28,19,.0192,.0571
2020,6,28,20,-.0532,.121
2020,6,28,21,-.291,-.527
2020,6,28,22,-.0721,-.0931
2020,6,28,23,-.186,-.371
2020,6,28,24,-.22,-.219
2020,6,28,25,-.2,-.486
2020,6,28,26,.0761,.131
2020,6,28,27,-.0662,-.185
2020,6,28,28,-.0212,-.269
2020,6,28,29,-.312,-.609
2020,6,28,30,-.0811,-.0292
2020,6,28,31,-.0627,-.183
2020,6,28,32,-.152,-.178
2020,6,28,33,-.0878,.0788
2020,6,28,34,-.0904,-.0676
2020,6,28,35,-.0986,-.224
2020,6,28,36,-.0198,-.136
2020,6,28,37,-.013,-.0484
2020,6,28,38,-.0172,-.17
2020,6,28,39,-.0695,-.237
2020,6,28,40,-.0324,.198
2020,6,28,41,-.203,-.132
2020,6,28,42,-.134,-.171
2020,6,28,43,.0125,-.0878
2020,6,28,44,-.0751,-.23
2020,6,28,45,-.103,.0295
2020,6,28,46,-.0246,.104
2020,6,28,47,-.146,-.0551
2020,6,28,48,-.209,-.276
2020,6,28,49,-.0348,-.013
2020,6,28,50,-.00704,-.116
2020,6,28,51,-.0678,-.111
2020,6,28,52,.018,-.018
2020,6,28,53,-.0417,.0702
2020,7,5,1,-.0978,-.136
2020,7,5,2,-.095,-.289
2020,7,5,3,-.135,-.186
2020,7,5,4,.00726,-.0121
2020,7,5,5,.0407,.0356
2020,7,5,6,-.117,-.0482
2020,7,5,7,.00876,-.0129
2020,7,5,8,-.0744,-.0718
2020,7,5,9,-.151,-.266
2020,7,5,10,-.00939,.0362
2020,7,5,11,.00843,-.0741
2020,7,5,12,-.177,-.224
2020,7,5,13,-.0534,.375
2020,7,5,14,-.137,-.0672
2020,7,5,15,.03,.142
2020,7,5,16,-.00744,-.151
2020,7,5,17,.0277,.00977
2020,7,5,18,-.00506,.213
2020,7,5,19,.00869,.132
2020,7,5,20,-.0234,.297
2020,7,5,21,-.268,-.502
2020,7,5,22,-.0674,-.00197
2020,7,5,23,-.169,-.27
2020,7,5,24,-.201,-.16
2020,7,5,25,-.176,-.351
2020,7,5,26,.0556,.253
2020,7,5,27,-.0439,-.135
2020,7,5,28,.0118,-.195
2020,7,5,29,-.292,-.456
2020,7,5,30,-.0668,.107
2020,7,5,31,-.0192,-.089
2020,7,5,32,-.121,-.0158
2020,7,5,33,-.0456,.174
2020,7,5,34,-.0772,-.0789
2020,7,5,35,-.0839,-.0903
2020,7,5,36,.0168,-.0278
2020,7,5,37,.0136,.0669
2020,7,5,38,.0149,-.115
2020,7,5,39,-.0331,-.0754
2020,7,5,40,-.00451,.274
2020,7,5,41,-.182,-.0114
2020,7,5,42,-.0997,-.0193
2020,7,5,43,.0385,.0131
2020,7,5,44,-.0514,-.352
2020,7,5,45,-.0524,.188
2020,7,5,46,-.00174,.179
2020,7,5,47,-.145,.0906
2020,7,5,48,-.223,-.286
2020,7,5,49,-.0405,.117
2020,7,5,50,.0153,-.0322
2020,7,5,51,-.0755,-.114
2020,7,5,52,.0705,.143
2020,7,5,53,-.0226,.154
2020,7,12,1,-.108,-.172
2020,7,12,2,-.0919,-.327
2020,7,12,3,-.142,-.2
2020,7,12,4,-.015,-.058
2020,7,12,5,.0158,-.00675
2020,7,12,6,-.127,-.12
2020,7,12,7,-.0153,-.12
2020,7,12,8,-.0891,-.0766
2020,7,12,9,-.156,-.346
2020,7,12,10,-.037,-.0417
2020,7,12,11,-.0281,-.148
2020,7,12,12,-.171,-.324
2020,7,12,13,-.0318,.455
2020,7,12,14,-.119,-.083
2020,7,12,15,.0113,-.0243
2020,7,12,16,-.0251,-.253
2020,7,12,17,.00951,-.0464
2020,7,12,18,-.02,.0662
2020,7,12,19,-.0016,.0192
2020,7,12,20,-.0484,.19
2020,7,12,21,-.275,-.532
2020,7,12,22,-.0865,-.0813
2020,7,12,23,-.163,-.26
2020,7,12,24,-.195,-.231
2020,7,12,25,-.172,-.483
2020,7,12,26,.0424,.0146
2020,7,12,27,-.059,-.146
2020,7,12,28,-.0116,-.257
2020,7,12,29,-.291,-.484
2020,7,12,30,-.0963,.00439
2020,7,12,31,-.0405,-.126
2020,7,12,32,-.138,-.135
2020,7,12,33,-.0896,-.0466
2020,7,12,34,-.0934,-.127
2020,7,12,35,-.101,-.0749
2020,7,12,36,-.0128,-.193
2020,7,12,37,-.0133,-.0723
2020,7,12,38,-.0069,-.188
2020,7,12,39,-.0709,-.164
2020,7,12,40,-.025,.0971
2020,7,12,41,-.18,-.0891
2020,7,12,42,-.143,-.222
2020,7,12,43,-.00974,-.0494
2020,7,12,44,-.0295,.12
2020,7,12,45,-.0679,.132
2020,7,12,46,-.0282,.088
2020,7,12,47,-.156,.0512
2020,7,12,48,-.237,-.252
2020,7,12,49,-.0584,-.0225
2020,7,12,50,.00364,-.151
2020,7,12,51,-.106,-.148
2020,7,12,52,.0312,.0579
2020,7,12,53,-.0369,-.0597
2020,7,19,1,-.116,-.181
2020,7,19,2,-.0855,-.267
2020,7,19,3,-.135,-.195
2020,7,19,4,-.00598,-.0895
2020,7,19,5,.0294,.0046
2020,7,19,6,-.137,-.142
2020,7,19,7,-.011,-.112
2020,7,19,8,-.116,-.135
2020,7,19,9,-.133,-.322
2020,7,19,10,-.0431,-.0279
2020,7,19,11,-.0189,-.14
2020,7,19,12,-.148,-.327
2020,7,19,13,-.0192,.466
2020,7,19,14,-.113,-.00359
2020,7,19,15,.00885,-.0695
2020,7,19,16,-.0301,-.193
2020,7,19,17,.00146,-.0924
2020,7,19,18,-.0377,.0615
2020,7,19,19,-.00232,-.0299
2020,7,19,20,-.0462,.148
2020,7,19,21,-.277,-.641
2020,7,19,22,-.0723,-.0649
2020,7,19,23,-.147,-.216
2020,7,19,24,-.196,-.222
2020,7,19,25,-.157,-.485
2020,7,19,26,.0241,-.0252
2020,7,19,27,-.0867,-.146
2020,7,19,28,.01,-.251
2020,7,19,29,-.294,-.539
2020,7,19,30,-.101,-.000352
2020,7,19,31,-.0283,-.125
2020,7,19,32,-.115,-.105
2020,7,19,33,-.0989,-.00791
2020,7,19,34,-.104,-.179
2020,7,19,35,-.0981,-.103
2020,7,19,36,-.0105,-.169
2020,7,19,37,-.0101,-.0654
2020,7,19,38,-.0124,-.201
2020,7,19,39,-.0591,-.0868
2020,7,19,40,-.0391,.0926
2020,7,19,41,-.177,-.182
2020,7,19,42,-.129,-.168
2020,7,19,43,-.00954,-.0819
2020,7,19,44,-.03,-.189
2020,7,19,45,-.08,.159
2020,7,19,46,-.0443,.104
2020,7,19,47,-.152,.097
2020,7,19,48,-.232,-.233
2020,7,19,49,-.046,.00892
2020,7,19,50,-.00789,-.172
2020,7,19,51,-.126,-.209
2020,7,19,52,.0487,-.0301
2020,7,19,53,-.0458,-.0712
2020,7,26,1,-.143,-.204
2020,7,26,2,-.0799,-.291
2020,7,26,3,-.136,-.17
2020,7,26,4,-.0047,-.0837
2020,7,26,5,.031,.00679
2020,7,26,6,-.164,-.12
2020,7,26,7,-.00222,-.0949
2020,7,26,8,-.132,-.135
2020,7,26,9,-.142,-.348
2020,7,26,10,-.0391,-.0258
2020,7,26,11,-6.38e-06,-.102
2020,7,26,12,-.192,-.368
2020,7,26,13,-.0298,.468
2020,7,26,14,-.113,-.0659
2020,7,26,15,.0218,-.0462
2020,7,26,16,-.0144,-.216
2020,7,26,17,.00344,-.167
2020,7,26,18,-.0402,.0793
2020,7,26,19,.00459,.049
2020,7,26,20,-.0355,.107
2020,7,26,21,-.281,-.634
2020,7,26,22,-.0795,-.0853
2020,7,26,23,-.185,-.301
2020,7,26,24,-.191,-.186
2020,7,26,25,-.158,-.553
2020,7,26,26,.0364,.0566
2020,7,26,27,-.0828,-.203
2020,7,26,28,.0156,-.241
2020,7,26,29,-.282,-.53
2020,7,26,30,-.109,-.101
2020,7,26,31,-.0465,-.173
2020,7,26,32,-.136,-.154
2020,7,26,33,-.0671,.0204
2020,7,26,34,-.133,-.148
2020,7,26,35,-.143,-.146
2020,7,26,36,.000519,-.183
2020,7,26,37,-.00812,-.0889
2020,7,26,38,-.0149,-.19
2020,7,26,39,-.0605,-.104
2020,7,26,40,-.0339,.175
2020,7,26,41,-.184,-.148
2020,7,26,42,-.123,-.166
2020,7,26,43,-.0228,-.0381
2020,7,26,44,-.0601,-.252
2020,7,26,45,-.0591,.164
2020,7,26,46,-.0473,.115
2020,7,26,47,-.152,.0345
2020,7,26,48,-.217,-.227
2020,7,26,49,-.0716,.0403
2020,7,26,50,.000823,-.162
2020,7,26,51,-.0853,-.12
2020,7,26,52,.0507,.0183
2020,7,26,53,-.0405,-.0853
2020,8,2,1,-.136,-.21
2020,8,2,2,-.0711,-.293
2020,8,2,3,-.132,-.197
2020,8,2,4,-.00409,-.117
2020,8,2,5,.0181,-.0529
2020,8,2,6,-.162,-.141
2020,8,2,7,-.0076,-.1
2020,8,2,8,-.125,-.122
2020,8,2,9,-.149,-.352
2020,8,2,10,-.0425,-.0263
2020,8,2,11,-.00254,-.202
2020,8,2,12,-.166,-.291
2020,8,2,13,-.00546,.22
2020,8,2,14,-.118,-.0782
2020,8,2,15,.0204,-.0376
2020,8,2,16,-.0244,-.305
2020,8,2,17,.0219,-.247
2020,8,2,18,-.0222,.0171
2020,8,2,19,-.00772,.0119
2020,8,2,20,-.0306,.0396
2020,8,2,21,-.286,-.597
2020,8,2,22,-.0524,-.0518
2020,8,2,23,-.181,-.329
2020,8,2,24,-.2,-.233
2020,8,2,25,-.159,-.487
2020,8,2,26,.0399,-.031
2020,8,2,27,-.0875,-.189
2020,8,2,28,.0146,-.304
2020,8,2,29,-.29,-.568
2020,8,2,30,-.106,-.0464
2020,8,2,31,-.023,-.144
2020,8,2,32,-.142,-.301
2020,8,2,33,-.0819,-.0283
2020,8,2,34,-.119,-.246
2020,8,2,35,-.145,.0237
2020,8,2,36,.00437,-.209
2020,8,2,37,.00409,-.147
2020,8,2,38,-.0172,-.282
2020,8,2,39,-.0496,-.163
2020,8,2,40,-.0438,.019
2020,8,2,41,-.172,-.186
2020,8,2,42,-.132,-.178
2020,8,2,43,-.0242,-.118
2020,8,2,44,-.092,-.315
2020,8,2,45,-.0754,.0532
2020,8,2,46,-.0375,.0929
2020,8,2,47,-.19,-.0608
2020,8,2,48,-.219,-.317
2020,8,2,49,-.0841,.0338
2020,8,2,50,-.0134,-.15
2020,8,2,51,-.113,-.227
2020,8,2,52,.0278,.0224
2020,8,2,53,-.0414,-.07
