year,month,day,statefips,revenue_food_accommodation,revenue_retail,merchants_food_accommodation,merchants_retail
2020,12,15,26,-.74792945,-.13862301,-.57688063,-.25369278
2020,12,15,27,-.76014483,-.34108651,-.55195749,-.14232714
2020,12,15,28,-.58260107,-.25946751,-.42717454,-.24729423
2020,12,15,29,-.51761323,-.15169252,-.34893888,-.20016216
2020,12,15,30,-.43071729,-.065742716,-.38648331,-.14893733
2020,12,15,31,-.35510752,-.026596082,-.25824615,-.10991939
2020,12,15,32,-.59294677,-.19160473,-.38259894,-.030137291
2020,12,15,33,-.49486956,-.25925079,-.3555764,-.1662674
2020,12,15,34,-.62003261,-.2022035,-.43461022,-.22311603
2020,12,15,35,-.76890105,-.2471431,-.5966453,-.27108973
2020,12,15,36,-.72076219,-.32169503,-.45767021,-.18911569
2020,12,15,37,-.47442019,-.0066385097,-.38032264,-.10668516
2020,12,15,38,-.65410489,.16822849,-.49037167,-.11417837
2020,12,15,39,-.65774906,-.19887415,-.46354976,-.21499476
2020,12,15,40,-.73201293,-.47816032,-.58162105,-.19323789
2020,12,15,41,-.66616172,.11510513,-.46505603,-.1163867
2020,12,15,42,-.67106235,-.11537248,-.46435076,-.1415779
2020,12,15,44,-.76050258,-.22279289,-.57765365,-.29345489
2020,12,15,45,-.49191076,-.079611637,-.41411152,-.15673719
2020,12,15,46,-.41604942,.076413594,-.36735523,-.1597915
2020,12,15,47,-.47528484,-.072997011,-.39092368,-.13269427
2020,12,15,48,-.77360326,-.38533804,-.58417952,-.24905506
2020,12,15,49,-.38842487,-.32585788,-.30587494,-.058404114
2020,12,15,50,-.68685693,-.42797077,-.4285844,-.21098663
2020,12,15,51,-.60952216,-.14744349,-.42417854,-.20925367
2020,12,15,53,-.6102801,-.09958002,-.38085088,-.17435612
2020,12,15,54,-.53397918,-.1638193,-.41530424,-.14104143
2020,12,15,55,-.61894792,-.26734191,-.43543711,-.28629285
2020,12,15,56,-.50868392,-.12548576,-.36484465,-.328457
2020,12,16,1,-.54422051,-.15211293,-.4277539,-.19953562
2020,12,16,2,-.68146652,-.20344406,-.57193053,-.29413089
2020,12,16,4,-.64748442,-.52453202,-.45991048,-.098317884
2020,12,16,5,-.52973354,-.35127935,-.35035229,-.25164983
2020,12,16,6,-.74641019,-.20948835,-.50513077,-.24886556
2020,12,16,8,-.65116334,-.45123744,-.45038205,-.29258567
2020,12,16,9,-.71705168,-.24557592,-.55877566,-.32987857
2020,12,16,10,-.53362137,-.24215586,-.48202676,-.14287381
2020,12,16,11,-.88048869,-.44374084,-.68479437,-.31883305
2020,12,16,12,-.59287983,-.32062569,-.48650637,-.26919821
2020,12,16,13,-.6038515,-.29524186,-.49063864,-.28905439
2020,12,16,15,-.42724141,-.14361887,-.36940143,-.14510423
2020,12,16,16,-.27960926,.062708236,-.22598919,-.17727925
2020,12,16,17,-.6747607,-.28193581,-.50486958,-.28620973
2020,12,16,18,-.67662311,-.26717043,-.52635241,-.29252166
2020,12,16,19,-.60161972,-.3184185,-.40526605,-.23081
2020,12,16,20,-.56461906,-.3814618,-.39072472,-.22908852
2020,12,16,21,-.54881662,-.10639066,-.3268536,-.24109329
2020,12,16,22,-.69082057,-.33305413,-.55954874,-.32642406
2020,12,16,23,-.63134301,-.31222942,-.48368031,-.2916941
2020,12,16,24,-.6104793,-.15749638,-.42255801,-.17651425
2020,12,16,25,-.68201298,-.35409176,-.54603082,-.30098569
2020,12,16,26,-.74650323,-.14247817,-.57659733,-.25673008
2020,12,16,27,-.7641151,-.35749432,-.55321586,-.15291832
2020,12,16,28,-.58436358,-.24898182,-.42727345,-.24365021
2020,12,16,29,-.50511795,-.10702903,-.33787107,-.18199176
2020,12,16,30,-.43376738,-.068236709,-.38621446,-.15026858
2020,12,16,31,-.34707481,-.053671055,-.25887421,-.11163851
2020,12,16,32,-.58101279,-.20330629,-.38064855,-.026590576
2020,12,16,33,-.49249411,-.27578294,-.35676441,-.17428409
2020,12,16,34,-.6285215,-.24472009,-.43880481,-.23316655
2020,12,16,35,-.76609695,-.22798936,-.59755003,-.26683038
2020,12,16,36,-.72571099,-.32183754,-.46067864,-.19167182
2020,12,16,37,-.494607,-.026708657,-.38146213,-.11147816
2020,12,16,38,-.65340674,.17431384,-.48699626,-.12016828
2020,12,16,39,-.65537667,-.21547011,-.46280086,-.22047767
2020,12,16,40,-.7329067,-.48952526,-.58561718,-.19810125
2020,12,16,41,-.6651057,.11414744,-.46230006,-.11389565
2020,12,16,42,-.68814993,-.15332557,-.48270828,-.15429646
2020,12,16,44,-.76596963,-.22557451,-.57530171,-.30073947
2020,12,16,45,-.49998507,-.098760888,-.41422778,-.16177438
2020,12,16,46,-.41704762,.10440105,-.37312692,-.15182568
2020,12,16,47,-.48222235,-.055155788,-.38977733,-.13231811
2020,12,16,48,-.77359933,-.38518575,-.58501506,-.24654497
2020,12,16,49,-.390432,-.32546043,-.30955902,-.054520797
2020,12,16,50,-.67517591,-.4132053,-.42281422,-.20850401
2020,12,16,51,-.61700934,-.18929435,-.42988804,-.23047771
2020,12,16,53,-.61193687,-.097789004,-.38023874,-.17441925
2020,12,16,54,-.54612339,-.16648446,-.41828111,-.15178803
2020,12,16,55,-.61992222,-.28476644,-.4406507,-.29103559
2020,12,16,56,-.5001688,-.13850844,-.36250377,-.32947141
2020,12,17,1,-.54499465,-.1656381,-.42676282,-.20443472
2020,12,17,2,-.68097132,-.21755944,-.57218045,-.29934034
2020,12,17,4,-.6459468,-.52081954,-.46041185,-.097997494
2020,12,17,5,-.53066009,-.38575074,-.35580385,-.25228304
2020,12,17,6,-.745233,-.20916757,-.50465316,-.25018021
2020,12,17,8,-.647627,-.46494544,-.45068058,-.29156613
2020,12,17,9,-.72590035,-.29999092,-.57497537,-.36061469
2020,12,17,10,-.53642875,-.24262826,-.48635259,-.15004589
2020,12,17,11,-.88256705,-.43944895,-.68580633,-.32372475
2020,12,17,12,-.59057111,-.31769231,-.48714155,-.27010578
2020,12,17,13,-.6069991,-.29985166,-.49046957,-.28946048
2020,12,17,15,-.41615313,-.14253961,-.36628374,-.14221154
2020,12,17,16,-.29284972,-.04319467,-.23114984,-.17127822
2020,12,17,17,-.67595541,-.29471141,-.5039953,-.28426272
2020,12,17,18,-.6733855,-.280442,-.52526248,-.29275236
2020,12,17,19,-.6038242,-.33408493,-.40724081,-.2354162
2020,12,17,20,-.55812001,-.39951348,-.39303613,-.22646508
2020,12,17,21,-.54726434,-.10076872,-.32165441,-.24297713
2020,12,17,22,-.69321185,-.32273781,-.56249279,-.32121369
2020,12,17,23,-.64090407,-.34508267,-.49251303,-.3187288
2020,12,17,24,-.62486106,-.18111318,-.43143514,-.18434237
2020,12,17,25,-.69791251,-.41348937,-.55890495,-.34390292
2020,12,17,26,-.7451663,-.15331894,-.57873052,-.25698993
2020,12,17,27,-.7658177,-.35884303,-.55353642,-.15113074
2020,12,17,28,-.59159327,-.25857428,-.43314016,-.24388337
2020,12,17,29,-.50530899,-.10317439,-.33522141,-.17896755
2020,12,17,30,-.46403217,-.039919931,-.38824382,-.1441327
2020,12,17,31,-.34852481,-.053119257,-.26260948,-.10866464
2020,12,17,32,-.57525069,-.19767712,-.38039938,-.024442954
2020,12,17,33,-.51190114,-.3372705,-.37832448,-.2166526
2020,12,17,34,-.63789976,-.29887742,-.45050892,-.26252598
2020,12,17,35,-.75528532,-.23750809,-.59494311,-.25556225
2020,12,17,36,-.73778737,-.35037312,-.47676778,-.21839617
2020,12,17,37,-.49534288,-.032117546,-.37989348,-.11083075
2020,12,17,38,-.64624548,.17170534,-.48316789,-.12520087
2020,12,17,39,-.65419292,-.21587855,-.46333289,-.22198993
2020,12,17,40,-.73843145,-.48664334,-.58646983,-.19949862
2020,12,17,41,-.66226006,.10534157,-.46009809,-.11085478
2020,12,17,42,-.71092308,-.21942212,-.50516552,-.19139096
2020,12,17,44,-.77456397,-.32203069,-.59112549,-.35036707
2020,12,17,45,-.50060922,-.10583669,-.41580632,-.15724213
2020,12,17,46,-.42304033,.061412249,-.3704707,-.15079314
2020,12,17,47,-.48425731,-.089862406,-.39141825,-.13379683
2020,12,17,48,-.7734437,-.39059213,-.58538252,-.24593352
2020,12,17,49,-.39407438,-.34299842,-.31421372,-.052803684
2020,12,17,50,-.69248927,-.43237093,-.44271716,-.22717141
2020,12,17,51,-.6223945,-.19766089,-.43260795,-.24012937
2020,12,17,53,-.60519528,-.12264647,-.37983748,-.17830713
2020,12,17,54,-.55547339,-.09761285,-.41979858,-.16249055
2020,12,17,55,-.61532432,-.28736821,-.44106913,-.29026642
2020,12,17,56,-.50459635,-.13587092,-.36678195,-.33266088
2020,12,18,1,-.55362207,-.17803043,-.42657229,-.20920764
2020,12,18,2,-.67898679,-.22628118,-.57312804,-.28800681
2020,12,18,4,-.64449298,-.51175588,-.46024555,-.10382666
2020,12,18,5,-.54348761,-.38482767,-.35728514,-.2476476
2020,12,18,6,-.74761921,-.21222202,-.5046097,-.25076753
2020,12,18,8,-.64470762,-.46563733,-.44722247,-.2891936
2020,12,18,9,-.73539329,-.32342079,-.5771305,-.36786577
2020,12,18,10,-.53975803,-.24604118,-.49204758,-.14558308
2020,12,18,11,-.88491803,-.40181527,-.68502343,-.333682
2020,12,18,12,-.60237896,-.32856119,-.48911399,-.27248088
2020,12,18,13,-.61799037,-.30849683,-.49093336,-.29301393
2020,12,18,15,-.45169321,-.1678509,-.36620414,-.14324784
2020,12,18,16,-.31299734,-.034103621,-.22722539,-.1687005
2020,12,18,17,-.67565274,-.30954888,-.50378239,-.28206891
2020,12,18,18,-.67415714,-.28497428,-.52440029,-.28956255
2020,12,18,19,-.60193002,-.34288919,-.41077927,-.23175269
2020,12,18,20,-.55212086,-.42065546,-.38931167,-.21973923
2020,12,18,21,-.53979903,-.1098382,-.31517446,-.24591804
2020,12,18,22,-.69461244,-.31004858,-.56393981,-.31276885
2020,12,18,23,-.64439058,-.33336261,-.4907223,-.3208819
2020,12,18,24,-.63829333,-.20722075,-.43617451,-.18895204
2020,12,18,25,-.7070021,-.44882324,-.56201547,-.35428676
2020,12,18,26,-.74720234,-.15111774,-.57951158,-.25348508
2020,12,18,27,-.76849324,-.37226412,-.55383116,-.1479308
2020,12,18,28,-.59777582,-.24992555,-.43299803,-.23399447
2020,12,18,29,-.50846839,-.10380274,-.33848363,-.17857768
2020,12,18,30,-.46376699,-.03533686,-.3879199,-.14968944
2020,12,18,31,-.35957122,-.053481605,-.26056385,-.10595952
2020,12,18,32,-.57703024,-.18609099,-.37776518,-.022391669
2020,12,18,33,-.51186985,-.34158483,-.37367043,-.22290765
2020,12,18,34,-.64757687,-.33821154,-.45227402,-.26681349
2020,12,18,35,-.74826479,-.24512053,-.59526896,-.24947259
2020,12,18,36,-.74586987,-.37669611,-.48000702,-.22329935
2020,12,18,37,-.51992971,-.07145679,-.37926912,-.11593552
2020,12,18,38,-.64764845,.17375357,-.4805544,-.12270591
2020,12,18,39,-.65798658,-.22101755,-.46385565,-.22338051
2020,12,18,40,-.74138379,-.47908324,-.58879757,-.19991308
2020,12,18,41,-.66312546,.10409313,-.46086717,-.11220602
2020,12,18,42,-.73570502,-.23793419,-.51560384,-.19766133
2020,12,18,44,-.78115231,-.34989807,-.59328288,-.35468522
2020,12,18,45,-.52223343,-.11828768,-.4159295,-.16468631
2020,12,18,46,-.45072997,.06375955,-.37135613,-.16199706
2020,12,18,47,-.49471015,-.082227536,-.3935127,-.13872434
2020,12,18,48,-.77574188,-.38783631,-.58581114,-.24082749
2020,12,18,49,-.39817125,-.34116319,-.31545463,-.056144055
2020,12,18,50,-.68826234,-.42951664,-.44072211,-.21793303
2020,12,18,51,-.63958114,-.22241482,-.43452552,-.24668138
2020,12,18,53,-.60350406,-.13700496,-.37886563,-.18336776
2020,12,18,54,-.55586076,-.10349267,-.42249277,-.16684984
2020,12,18,55,-.62170273,-.30082914,-.43980834,-.28732362
2020,12,18,56,-.51407301,-.12599598,-.37708968,-.32642892
2020,12,19,1,-.56836212,-.18019907,-.42613766,-.20824784
2020,12,19,2,-.68196529,-.24546817,-.57711452,-.27926642
2020,12,19,4,-.64211804,-.52074057,-.46133709,-.10643815
2020,12,19,5,-.5540126,-.38590109,-.35930407,-.24484801
2020,12,19,6,-.75042945,-.2377561,-.50467831,-.2497461
2020,12,19,8,-.63554871,-.46593866,-.44350418,-.28615552
2020,12,19,9,-.74318182,-.32358351,-.58001989,-.36756989
2020,12,19,10,-.52920175,-.23959647,-.48379368,-.14879288
2020,12,19,11,-.88978547,-.41504076,-.68408662,-.3366493
2020,12,19,12,-.60819334,-.33972561,-.49086729,-.27242231
2020,12,19,13,-.62864226,-.33078992,-.49092847,-.29610142
2020,12,19,15,-.46937969,-.17636003,-.3724353,-.1324987
2020,12,19,16,-.31611806,-.023048202,-.22566636,-.16356544
2020,12,19,17,-.67787188,-.32443807,-.50206715,-.27742884
2020,12,19,18,-.68187064,-.29598522,-.52317756,-.28959289
2020,12,19,19,-.5883249,-.34939176,-.40750042,-.22416338
2020,12,19,20,-.55524564,-.43428963,-.3928327,-.21752152
2020,12,19,21,-.52390081,-.12920155,-.30637243,-.24736872
2020,12,19,22,-.70476079,-.32240415,-.5659337,-.3087917
2020,12,19,23,-.63793737,-.33652371,-.48828992,-.32391083
2020,12,19,24,-.64966571,-.23225456,-.43824077,-.19116206
2020,12,19,25,-.71427834,-.45663252,-.56353092,-.35415438
2020,12,19,26,-.74951953,-.14712298,-.57819182,-.2502656
2020,12,19,27,-.77106881,-.40112832,-.55118889,-.14960946
2020,12,19,28,-.60559237,-.27041164,-.43446979,-.22722189
2020,12,19,29,-.51301634,-.12390721,-.33756495,-.17583047
2020,12,19,30,-.46188965,-.010479677,-.38679644,-.14661385
2020,12,19,31,-.34327167,-.049511913,-.25631452,-.11110809
2020,12,19,32,-.56280279,-.20746635,-.37797982,-.028040305
2020,12,19,33,-.50434816,-.33927023,-.36543578,-.2203899
2020,12,19,34,-.66601491,-.36528802,-.45375028,-.27251336
2020,12,19,35,-.7465294,-.25668073,-.59462941,-.24420671
2020,12,19,36,-.75223398,-.39033347,-.48210251,-.22401039
2020,12,19,37,-.54260355,-.1133358,-.38058916,-.1186979
2020,12,19,38,-.63698679,.17406748,-.47156411,-.121236
2020,12,19,39,-.66348863,-.24336524,-.46354672,-.22660135
2020,12,19,40,-.75099444,-.47816122,-.59066439,-.19627072
2020,12,19,41,-.66648901,.091198109,-.45738509,-.11139093
2020,12,19,42,-.74066854,-.25048918,-.52020723,-.19963357
2020,12,19,44,-.77998227,-.35800707,-.59370244,-.34413508
2020,12,19,45,-.54869223,-.14217617,-.4162609,-.16613339
2020,12,19,46,-.46480513,.058858033,-.37775078,-.16302714
2020,12,19,47,-.51436418,-.097715043,-.39130309,-.1422275
2020,12,19,48,-.78071696,-.40796569,-.58665103,-.23833314
2020,12,19,49,-.39297229,-.3475593,-.31598446,-.055326734
2020,12,19,50,-.67513859,-.41887879,-.43448016,-.20246448
2020,12,19,51,-.65175146,-.23852521,-.43396249,-.25012219
2020,12,19,53,-.60585648,-.14491415,-.38022166,-.18218128
2020,12,19,54,-.57455844,-.11300031,-.42633596,-.16832666
2020,12,19,55,-.62516201,-.3044911,-.44097587,-.28779188
2020,12,19,56,-.50721467,-.12590317,-.37699479,-.32888561
2020,12,20,1,-.56608427,-.1990242,-.4269729,-.20892592
2020,12,20,2,-.62370586,-.21956797,-.57499504,-.2538386
2020,12,20,4,-.60634482,-.5352326,-.46091664,-.1038232
2020,12,20,5,-.52596599,-.35371476,-.36283949,-.24125171
2020,12,20,6,-.7391507,-.25872076,-.50346774,-.24583046
2020,12,20,8,-.61538285,-.45429844,-.44074929,-.28152701
2020,12,20,9,-.73462027,-.33857095,-.58125281,-.36823767
2020,12,20,10,-.52640313,-.27256724,-.48454076,-.15528126
2020,12,20,11,-.87860554,-.41890228,-.68744636,-.34535003
2020,12,20,12,-.60694194,-.34215024,-.49139795,-.2720032
2020,12,20,13,-.61517155,-.34855488,-.49164385,-.29816291
2020,12,20,15,-.46221545,-.17886451,-.36885986,-.126075
2020,12,20,16,-.29436305,-.011176198,-.22561085,-.15684955
2020,12,20,17,-.65594697,-.34409583,-.50145853,-.27367568
2020,12,20,18,-.66954106,-.30624953,-.52279139,-.28534991
2020,12,20,19,-.55264646,-.3551991,-.40392992,-.22160885
2020,12,20,20,-.51560324,-.44809407,-.39347458,-.20742498
2020,12,20,21,-.50723511,-.13645242,-.29630062,-.24838039
2020,12,20,22,-.70502102,-.33622488,-.5654943,-.30881497
2020,12,20,23,-.60692453,-.31781521,-.48568732,-.32466975
2020,12,20,24,-.62414235,-.25683716,-.43411943,-.19691598
2020,12,20,25,-.69286448,-.45569357,-.5624401,-.35348538
2020,12,20,26,-.73198193,-.1501423,-.57558131,-.24545315
2020,12,20,27,-.75921077,-.40741047,-.54826248,-.14829549
2020,12,20,28,-.59738779,-.29723594,-.42715931,-.22362587
2020,12,20,29,-.48222914,-.13516553,-.33588973,-.17025845
2020,12,20,30,-.40718028,-.031807292,-.38291004,-.14833958
2020,12,20,31,-.31403694,-.040138911,-.25844151,-.11167254
2020,12,20,32,-.52641124,-.23340906,-.37630209,-.033038553
2020,12,20,33,-.50036824,-.34772053,-.37238193,-.21739869
2020,12,20,34,-.64917737,-.38484171,-.4554404,-.27185813
2020,12,20,35,-.73417437,-.23836951,-.59781814,-.23665135
2020,12,20,36,-.74129611,-.4041087,-.48242354,-.22156529
2020,12,20,37,-.55084157,-.14798783,-.38035506,-.12129511
2020,12,20,38,-.62143052,.15117054,-.47312552,-.10848841
2020,12,20,39,-.65890664,-.24571614,-.46355069,-.22385612
2020,12,20,40,-.74122584,-.4853574,-.58408976,-.18256955
2020,12,20,41,-.65875125,.08419437,-.45696524,-.10776484
2020,12,20,42,-.73144633,-.27140701,-.52011037,-.19745669
2020,12,20,44,-.7624532,-.38535616,-.59499532,-.34027135
2020,12,20,45,-.54849327,-.19473663,-.41910303,-.17321816
2020,12,20,46,-.43418998,.055103067,-.37479475,-.15948811
2020,12,20,47,-.51063603,-.10657862,-.39014703,-.14166534
2020,12,20,48,-.76948506,-.41463438,-.58552396,-.23097695
2020,12,20,49,-.37189084,-.3598066,-.31503546,-.049769413
2020,12,20,50,-.65588826,-.41599399,-.42891368,-.19018938
2020,12,20,51,-.6378085,-.24984397,-.43469408,-.25292581
2020,12,20,53,-.5885731,-.13512407,-.37996048,-.17869055
2020,12,20,54,-.57557189,-.13865058,-.42884398,-.1716166
2020,12,20,55,-.60788226,-.29528928,-.44055709,-.28024581
2020,12,20,56,-.46464229,-.13544482,-.37827492,-.32137316
2020,12,21,1,-.54976946,-.1916106,-.42747486,-.20972122
2020,12,21,2,-.61218047,-.19335034,-.57358462,-.23976228
2020,12,21,4,-.59400636,-.5279566,-.46009597,-.10436956
2020,12,21,5,-.51301962,-.3131547,-.36070296,-.23305295
2020,12,21,6,-.73228687,-.23522624,-.50220025,-.24128933
2020,12,21,8,-.60310203,-.45399985,-.44018319,-.2714569
2020,12,21,9,-.72679108,-.31827289,-.58110631,-.36900166
2020,12,21,10,-.50350666,-.24213396,-.47739363,-.15114538
2020,12,21,11,-.87173611,-.40671372,-.68692279,-.33807012
2020,12,21,12,-.59521067,-.32015955,-.48991707,-.2688714
2020,12,21,13,-.60190153,-.32311377,-.48891756,-.2972185
2020,12,21,15,-.46663517,-.17933862,-.37632012,-.12129207
2020,12,21,16,-.27830201,-.029566364,-.22498676,-.15194964
2020,12,21,17,-.64686763,-.29714096,-.49958605,-.26671189
2020,12,21,18,-.65909344,-.27294531,-.51958042,-.27787039
2020,12,21,19,-.54148805,-.34613797,-.39828402,-.21004926
2020,12,21,20,-.5067718,-.43719602,-.39625433,-.19712055
2020,12,21,21,-.49820891,-.10719959,-.29218176,-.24824975
2020,12,21,22,-.69658726,-.2849119,-.56514937,-.30279601
2020,12,21,23,-.60926646,-.30505031,-.47216448,-.3225435
2020,12,21,24,-.61343598,-.2008504,-.43118218,-.19007961
2020,12,21,25,-.67953169,-.44100741,-.55919009,-.34961963
2020,12,21,26,-.72172737,-.10115906,-.57298589,-.23894881
2020,12,21,27,-.75101012,-.40452638,-.54561621,-.14382182
2020,12,21,28,-.59305334,-.27341267,-.42838103,-.21823648
2020,12,21,29,-.46678674,-.12398629,-.33210334,-.16525351
2020,12,21,30,-.39001825,.0082905255,-.38215324,-.14668609
2020,12,21,31,-.29052392,-.032306198,-.2564711,-.10446231
2020,12,21,32,-.51109952,-.2034869,-.37540135,-.026988953
2020,12,21,33,-.5004369,-.29126668,-.36475873,-.21018372
2020,12,21,34,-.64481908,-.33624488,-.45267934,-.26350585
2020,12,21,35,-.73722905,-.20740835,-.60053664,-.22363469
2020,12,21,36,-.72604483,-.34508872,-.48151812,-.21918257
2020,12,21,37,-.53187519,-.10056812,-.3773886,-.12042166
2020,12,21,38,-.62225926,.13599803,-.47436529,-.10006385
2020,12,21,39,-.65386146,-.2075035,-.4614583,-.21970145
2020,12,21,40,-.73319399,-.47054282,-.58284956,-.17147797
2020,12,21,41,-.65064323,.10418291,-.45398733,-.103655
2020,12,21,42,-.72115093,-.2390849,-.51648009,-.19447808
2020,12,21,44,-.75999177,-.32670861,-.5948751,-.34317338
2020,12,21,45,-.53507143,-.14442866,-.41417649,-.16995214
2020,12,21,46,-.42483443,.071656942,-.37213427,-.1533234
2020,12,21,47,-.49188572,-.083093807,-.38895878,-.14254068
2020,12,21,48,-.75952804,-.38925841,-.58524764,-.22217093
2020,12,21,49,-.35213584,-.36031333,-.31199235,-.045225933
2020,12,21,50,-.62913316,-.37505081,-.41880599,-.18271355
2020,12,21,51,-.62769467,-.18663028,-.43300277,-.24565022
2020,12,21,53,-.57873362,-.11673592,-.37869561,-.1739323
2020,12,21,54,-.57236385,-.1247008,-.43021595,-.16329253
2020,12,21,55,-.58660817,-.26462016,-.43713078,-.27138424
2020,12,21,56,-.44950923,-.13407294,-.38188443,-.31858113
2020,12,22,1,-.53718346,-.17304981,-.42742142,-.20536864
2020,12,22,2,-.59437281,-.1772787,-.57240671,-.24943778
2020,12,22,4,-.58358335,-.52671838,-.45817932,-.10792381
2020,12,22,5,-.50437647,-.27127007,-.36092484,-.22815619
2020,12,22,6,-.72454488,-.23620346,-.50205201,-.23994584
2020,12,22,8,-.59163612,-.44942969,-.43589506,-.26780203
2020,12,22,9,-.72184038,-.32038081,-.58202338,-.36967647
2020,12,22,10,-.49746585,-.25243267,-.47728002,-.15284702
2020,12,22,11,-.86446136,-.40778777,-.6888634,-.3331579
2020,12,22,12,-.58578724,-.32277644,-.48914176,-.26507029
2020,12,22,13,-.58883154,-.31513444,-.48909885,-.29536426
2020,12,22,15,-.47801247,-.15612276,-.37980154,-.12271111
2020,12,22,16,-.26619184,-.050408538,-.22404386,-.14846985
2020,12,22,17,-.63772762,-.30327505,-.49830863,-.26499888
2020,12,22,18,-.64959943,-.25657928,-.51706266,-.27302185
2020,12,22,19,-.53348291,-.34048942,-.39623794,-.20565654
2020,12,22,20,-.5151931,-.46163848,-.4015924,-.19923414
2020,12,22,21,-.48696515,-.078177124,-.2885963,-.24759646
2020,12,22,22,-.68656999,-.26416534,-.56385005,-.29605365
2020,12,22,23,-.60037631,-.2739273,-.47025895,-.32254526
2020,12,22,24,-.60557991,-.20816846,-.43423104,-.19396831
2020,12,22,25,-.67177874,-.4314037,-.55863941,-.35315114
2020,12,22,26,-.71997243,-.090815239,-.57305861,-.23392455
2020,12,22,27,-.74719489,-.40037894,-.54410821,-.14320974
2020,12,22,28,-.58992457,-.24179947,-.42968032,-.21164992
2020,12,22,29,-.47629887,-.15636186,-.3355301,-.16612077
2020,12,22,30,-.38207546,-.0028264562,-.38399649,-.14713599
2020,12,22,31,-.27858126,-.019161711,-.25145715,-.0967298
2020,12,22,32,-.50754434,-.16849855,-.37494355,-.028307816
2020,12,22,33,-.49876797,-.26964599,-.35893697,-.21020885
2020,12,22,34,-.63033766,-.34150371,-.45241174,-.2677376
2020,12,22,35,-.73493379,-.20306955,-.60043103,-.22234824
2020,12,22,36,-.71357381,-.34598613,-.48005077,-.22129607
2020,12,22,37,-.51898617,-.076969855,-.37682241,-.12247369
2020,12,22,38,-.61536497,.20566534,-.4797976,-.099372119
2020,12,22,39,-.64867848,-.20085272,-.46161449,-.21485578
2020,12,22,40,-.723598,-.45793507,-.57977462,-.15953454
2020,12,22,41,-.64123058,.13128084,-.45817974,-.099706277
2020,12,22,42,-.71923107,-.24592376,-.51599997,-.19707417
2020,12,22,44,-.74896711,-.32994294,-.59249336,-.34134206
2020,12,22,45,-.52005821,-.1359392,-.4131391,-.16464379
2020,12,22,46,-.43299881,.078260317,-.369362,-.15192682
2020,12,22,47,-.47907111,-.077130675,-.38741139,-.14056729
2020,12,22,48,-.75039333,-.3800126,-.58469647,-.217273
2020,12,22,49,-.34495407,-.35972035,-.31287548,-.042434912
2020,12,22,50,-.61482906,-.37308469,-.41475928,-.18149726
2020,12,22,51,-.62215161,-.1947002,-.43194172,-.24401934
2020,12,22,53,-.56908476,-.10009621,-.37756884,-.17196079
2020,12,22,54,-.55959314,-.12522314,-.4270454,-.16537705
2020,12,22,55,-.57369387,-.25310227,-.43556589,-.26596922
2020,12,22,56,-.44780478,-.12307046,-.37990007,-.32469937
2020,12,23,1,-.52603692,-.18108968,-.42437071,-.20011625
2020,12,23,2,-.59276325,-.20576216,-.57758832,-.24608015
2020,12,23,4,-.57245427,-.50837594,-.45337477,-.10745365
2020,12,23,5,-.48678863,-.23603842,-.3574065,-.23251922
2020,12,23,6,-.72340757,-.24322005,-.50022829,-.23445402
2020,12,23,8,-.5917483,-.44003913,-.43318775,-.26684594
2020,12,23,9,-.71826184,-.34020454,-.58002746,-.37164807
2020,12,23,10,-.47033814,-.25622332,-.46596161,-.15749498
2020,12,23,11,-.85079801,-.36484101,-.68240088,-.32716057
2020,12,23,12,-.58130431,-.3093887,-.48593688,-.2552152
2020,12,23,13,-.56995952,-.31107646,-.48020661,-.28646028
2020,12,23,15,-.46153221,-.15731348,-.37394384,-.11938295
2020,12,23,16,-.24534516,-.049719211,-.22424717,-.14008394
2020,12,23,17,-.63243198,-.31063077,-.49505952,-.26033023
2020,12,23,18,-.64254105,-.24727656,-.50924486,-.26563254
2020,12,23,19,-.5291537,-.34225297,-.39034542,-.20601405
2020,12,23,20,-.52393371,-.44227284,-.40274218,-.20527583
2020,12,23,21,-.4701573,-.080476895,-.28368342,-.24329908
2020,12,23,22,-.6729219,-.28131709,-.56038201,-.29222238
2020,12,23,23,-.58486217,-.27732718,-.47146699,-.32758179
2020,12,23,24,-.58476388,-.18989268,-.42095035,-.1754218
2020,12,23,25,-.66497803,-.44932607,-.55391657,-.35510138
2020,12,23,26,-.71458948,-.091417685,-.56907803,-.21775445
2020,12,23,27,-.75555724,-.40504938,-.54394537,-.145165
2020,12,23,28,-.57807118,-.25664407,-.42585027,-.20737271
2020,12,23,29,-.47159106,-.19781691,-.33970398,-.18201672
2020,12,23,30,-.35906351,-.013431426,-.37582061,-.14477582
2020,12,23,31,-.30461499,-.054791875,-.25454465,-.10618069
2020,12,23,32,-.51251721,-.16575652,-.36968264,-.027152311
2020,12,23,33,-.49430582,-.2500574,-.35881436,-.20377617
2020,12,23,34,-.61886561,-.32019877,-.44623855,-.26024935
2020,12,23,35,-.7320469,-.22856595,-.59676766,-.22433937
2020,12,23,36,-.702133,-.34435543,-.47468728,-.21795395
2020,12,23,37,-.501517,-.062517479,-.3716954,-.11442237
2020,12,23,38,-.61335045,.13096912,-.482106,-.10369384
2020,12,23,39,-.63967633,-.19028014,-.45704406,-.20239459
2020,12,23,40,-.72038794,-.441163,-.57384473,-.14688973
2020,12,23,41,-.63663948,.13892695,-.45912471,-.10261206
